"plh0175","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","1994","general elemantary","Male","132","0.175022781926833","0.149187342770337","0.200858221083329","7"
"7 on Scale 1 to 10","1994","general elemantary","Female","247","0.136624622735405","0.11974831956911","0.153500925901699","7"
"7 on Scale 1 to 10","1994","middle vocational","Male","616","0.185204413740647","0.171908218525986","0.198500608955308","7"
"7 on Scale 1 to 10","1994","middle vocational","Female","524","0.156335912142474","0.143780258922803","0.168891565362145","7"
"7 on Scale 1 to 10","1994","vocational + Abi","Male","35","0.149523168800241","0.101520470516171","0.197525867084311","7"
"7 on Scale 1 to 10","1994","vocational + Abi","Female","29","","","","7"
"7 on Scale 1 to 10","1994","higher vocational","Male","92","0.196075527222285","0.160181806240147","0.231969248204422","7"
"7 on Scale 1 to 10","1994","higher education","Female","152","0.193049836237877","0.164612408726394","0.221487263749359","7"
"7 on Scale 1 to 10","1994","higher vocational","Female","45","0.157663604914742","0.114825110181422","0.200502099648063","7"
"7 on Scale 1 to 10","1994","higher education","Male","178","0.17463581641961","0.149995848348739","0.19927578449048","7"
"8 on Scale 1 to 10","1994","in school","Male","11","","","","8"
"8 on Scale 1 to 10","1994","in school","Female","18","","","","8"
"8 on Scale 1 to 10","1994","inadequately","Male","36","0.157314910250838","0.108982612477643","0.205647208024033","8"
"8 on Scale 1 to 10","1994","middle vocational","Female","587","0.205145574990144","0.191185105309014","0.219106044671273","8"
"8 on Scale 1 to 10","1994","vocational + Abi","Male","41","0.247469252142058","0.189379047251074","0.305559457033042","8"
"8 on Scale 1 to 10","1994","inadequately","Female","58","0.189069282473297","0.146433135590571","0.231705429356022","8"
"8 on Scale 1 to 10","1994","general elemantary","Male","125","0.135432873613834","0.11216755604598","0.158698191181688","8"
"8 on Scale 1 to 10","1994","general elemantary","Female","290","0.192912147573174","0.173523246513817","0.212301048632531","8"
"8 on Scale 1 to 10","1994","middle vocational","Male","584","0.193036055935712","0.179527041501826","0.206545070369597","8"
"8 on Scale 1 to 10","1994","vocational + Abi","Female","28","","","","8"
"8 on Scale 1 to 10","1994","higher vocational","Male","88","0.193736077774404","0.158005254157252","0.229466901391555","8"
"8 on Scale 1 to 10","1994","higher vocational","Female","57","0.188912399583552","0.142898418842617","0.234926380324487","8"
"8 on Scale 1 to 10","1994","higher education","Male","225","0.273641815747313","0.244707226551162","0.302576404943463","8"
"8 on Scale 1 to 10","1994","higher education","Female","154","0.220606536860541","0.190730719269617","0.250482354451466","8"
"9 on Scale 1 to 10","1994","higher education","Male","80","0.0923270700608838","0.0735390986598707","0.111115041461897","9"
"9 on Scale 1 to 10","1994","in school","Male","10","","","","9"
"9 on Scale 1 to 10","1994","in school","Female","7","","","","9"
"9 on Scale 1 to 10","1994","inadequately","Male","6","","","","9"
"9 on Scale 1 to 10","1994","inadequately","Female","10","","","","9"
"9 on Scale 1 to 10","1994","general elemantary","Male","40","0.0520179296487114","0.036919764472516","0.0671160948249068","9"
"9 on Scale 1 to 10","1994","general elemantary","Female","104","0.0710567453306759","0.05843235977676","0.0836811308845919","9"
"9 on Scale 1 to 10","1994","middle vocational","Male","195","0.0702199373756355","0.0614741741347946","0.0789657006164764","9"
"9 on Scale 1 to 10","1994","vocational + Abi","Male","15","","","","9"
"9 on Scale 1 to 10","1994","vocational + Abi","Female","9","","","","9"
"9 on Scale 1 to 10","1994","higher vocational","Male","35","0.0645204912964785","0.042309643586898","0.086731339006059","9"
"9 on Scale 1 to 10","1994","middle vocational","Female","241","0.0830093429858113","0.0734710403367153","0.0925476456349073","9"
"9 on Scale 1 to 10","1994","higher vocational","Female","28","","","","9"
"9 on Scale 1 to 10","1994","higher education","Female","47","0.0777386129839884","0.0584465958912925","0.0970306300766843","9"
"0 Completely dissatisfied","1995","middle vocational","Female","63","0.019154100368927","0.0144846542975992","0.0238235464402548","0"
"0 Completely dissatisfied","1995","in school","Male","","","","","0"
"0 Completely dissatisfied","1995","in school","Female","2","","","","0"
"0 Completely dissatisfied","1995","inadequately","Male","9","","","","0"
"0 Completely dissatisfied","1995","inadequately","Female","8","","","","0"
"0 Completely dissatisfied","1995","general elemantary","Male","24","","","","0"
"0 Completely dissatisfied","1995","general elemantary","Female","43","0.0311028232007134","0.022617980021767","0.0395876663796598","0"
"0 Completely dissatisfied","1995","middle vocational","Male","52","0.0174582731526258","0.0130158898799579","0.0219006564252937","0"
"0 Completely dissatisfied","1995","vocational + Abi","Male","10","","","","0"
"0 Completely dissatisfied","1995","vocational + Abi","Female","3","","","","0"
"0 Completely dissatisfied","1995","higher vocational","Male","10","","","","0"
"0 Completely dissatisfied","1995","higher education","Female","16","","","","0"
"0 Completely dissatisfied","1995","higher vocational","Female","5","","","","0"
"0 Completely dissatisfied","1995","higher education","Male","9","","","","0"
"1 on Scale 1 to 10","1995","in school","Male","3","","","","1"
"1 on Scale 1 to 10","1995","in school","Female","","","","","1"
"1 on Scale 1 to 10","1995","inadequately","Male","1","","","","1"
"1 on Scale 1 to 10","1995","inadequately","Female","5","","","","1"
"1 on Scale 1 to 10","1995","general elemantary","Male","3","","","","1"
"1 on Scale 1 to 10","1995","middle vocational","Female","54","0.0152635612560995","0.0110869694181231","0.0194401530940758","1"
"1 on Scale 1 to 10","1995","vocational + Abi","Male","5","","","","1"
"1 on Scale 1 to 10","1995","middle vocational","Male","50","0.0144392993252609","0.0103930314594008","0.018485567191121","1"
"1 on Scale 1 to 10","1995","vocational + Abi","Female","2","","","","1"
"1 on Scale 1 to 10","1995","higher vocational","Male","3","","","","1"
"1 on Scale 1 to 10","1995","general elemantary","Female","19","","","","1"
"1 on Scale 1 to 10","1995","higher vocational","Female","4","","","","1"
"1 on Scale 1 to 10","1995","higher education","Male","8","","","","1"
"1 on Scale 1 to 10","1995","higher education","Female","11","","","","1"
"10 Completely satisfied","1995","in school","Male","6","","","","10"
"10 Completely satisfied","1995","in school","Female","9","","","","10"
"10 Completely satisfied","1995","inadequately","Male","7","","","","10"
"10 Completely satisfied","1995","inadequately","Female","15","","","","10"
"10 Completely satisfied","1995","general elemantary","Male","43","0.0707214820001147","0.0533644802584789","0.0880784837417505","10"
"10 Completely satisfied","1995","general elemantary","Female","118","0.0960601089024904","0.0816573270669229","0.110462890738058","10"
"10 Completely satisfied","1995","middle vocational","Male","133","0.0500434644006209","0.0426480003099332","0.0574389284913086","10"
"10 Completely satisfied","1995","middle vocational","Female","191","0.0734896037851683","0.0646002089691547","0.0823789986011819","10"
"10 Completely satisfied","1995","vocational + Abi","Male","10","","","","10"
"10 Completely satisfied","1995","vocational + Abi","Female","15","","","","10"
"10 Completely satisfied","1995","higher vocational","Male","25","","","","10"
"10 Completely satisfied","1995","higher vocational","Female","20","","","","10"
"10 Completely satisfied","1995","higher education","Male","49","0.057024594146757","0.0423251663505007","0.0717240219430133","10"
"10 Completely satisfied","1995","higher education","Female","47","0.0771046509813329","0.0586080802375392","0.0956012217251265","10"
"2 on Scale 1 to 10","1995","general elemantary","Male","42","0.0438865803732858","0.030017532104017","0.0577556286425546","2"
"2 on Scale 1 to 10","1995","higher vocational","Female","7","","","","2"
"2 on Scale 1 to 10","1995","in school","Male","3","","","","2"
"2 on Scale 1 to 10","1995","in school","Female","3","","","","2"
"2 on Scale 1 to 10","1995","inadequately","Male","13","","","","2"
"2 on Scale 1 to 10","1995","inadequately","Female","9","","","","2"
"2 on Scale 1 to 10","1995","general elemantary","Female","71","0.0410647234303053","0.031365562447761","0.0507638844128496","2"
"2 on Scale 1 to 10","1995","middle vocational","Male","142","0.0378711384289998","0.0313965721198276","0.044345704738172","2"
"2 on Scale 1 to 10","1995","middle vocational","Female","148","0.0365146785507787","0.030124832626278","0.0429045244752793","2"
"2 on Scale 1 to 10","1995","vocational + Abi","Male","13","","","","2"
"2 on Scale 1 to 10","1995","vocational + Abi","Female","9","","","","2"
"2 on Scale 1 to 10","1995","higher vocational","Male","16","","","","2"
"2 on Scale 1 to 10","1995","higher education","Male","25","","","","2"
"2 on Scale 1 to 10","1995","higher education","Female","25","","","","2"
"3 on Scale 1 to 10","1995","in school","Male","7","","","","3"
"3 on Scale 1 to 10","1995","in school","Female","7","","","","3"
"3 on Scale 1 to 10","1995","inadequately","Male","20","","","","3"
"3 on Scale 1 to 10","1995","inadequately","Female","22","","","","3"
"3 on Scale 1 to 10","1995","general elemantary","Male","55","0.0696594380296058","0.0524234158982026","0.0868954601610091","3"
"3 on Scale 1 to 10","1995","general elemantary","Female","89","0.0513056678565948","0.0405223875554034","0.0620889481577862","3"
"3 on Scale 1 to 10","1995","middle vocational","Male","199","0.0536173905228169","0.04597681462873","0.0612579664169039","3"
"3 on Scale 1 to 10","1995","middle vocational","Female","233","0.0556461606320419","0.0478367353903394","0.0634555858737443","3"
"3 on Scale 1 to 10","1995","vocational + Abi","Male","20","","","","3"
"3 on Scale 1 to 10","1995","vocational + Abi","Female","13","","","","3"
"3 on Scale 1 to 10","1995","higher education","Male","47","0.0516958992343907","0.0376606216537489","0.0657311768150326","3"
"3 on Scale 1 to 10","1995","higher education","Female","65","0.0932589477912253","0.0730956485144356","0.113422247068015","3"
"3 on Scale 1 to 10","1995","higher vocational","Female","10","","","","3"
"3 on Scale 1 to 10","1995","higher vocational","Male","28","","","","3"
"4 on Scale 1 to 10","1995","in school","Male","8","","","","4"
"4 on Scale 1 to 10","1995","in school","Female","6","","","","4"
"4 on Scale 1 to 10","1995","vocational + Abi","Female","21","","","","4"
"4 on Scale 1 to 10","1995","higher vocational","Male","34","0.0688024042011753","0.0459189335887349","0.0916858748136157","4"
"4 on Scale 1 to 10","1995","middle vocational","Female","244","0.0704673365342444","0.0617484635659061","0.0791862095025827","4"
"4 on Scale 1 to 10","1995","vocational + Abi","Male","18","","","","4"
"4 on Scale 1 to 10","1995","higher education","Female","46","0.0507554641361623","0.035535796935274","0.0659751313370506","4"
"4 on Scale 1 to 10","1995","general elemantary","Male","62","0.0569006603548153","0.0412164212167939","0.0725848994928368","4"
"4 on Scale 1 to 10","1995","general elemantary","Female","101","0.0561428628548645","0.0448914910018284","0.0673942347079006","4"
"4 on Scale 1 to 10","1995","inadequately","Male","20","","","","4"
"4 on Scale 1 to 10","1995","inadequately","Female","37","0.100158505526711","0.0669529926262469","0.133364018427175","4"
"4 on Scale 1 to 10","1995","middle vocational","Male","265","0.0756026773918512","0.0666358706661517","0.0845694841175507","4"
"4 on Scale 1 to 10","1995","higher vocational","Female","18","","","","4"
"4 on Scale 1 to 10","1995","higher education","Male","52","0.0560964754947779","0.0415099875779313","0.0706829634116245","4"
"5 on Scale 1 to 10","1995","inadequately","Female","62","0.182606774217795","0.13987437998495","0.22533916845064","5"
"5 on Scale 1 to 10","1995","in school","Male","23","","","","5"
"5 on Scale 1 to 10","1995","in school","Female","11","","","","5"
"5 on Scale 1 to 10","1995","inadequately","Male","35","0.195669842938594","0.141756588586044","0.249583097291143","5"
"5 on Scale 1 to 10","1995","vocational + Abi","Female","44","0.190932727309087","0.139690691393809","0.242174763224365","5"
"5 on Scale 1 to 10","1995","general elemantary","Male","158","0.191211755417289","0.164586070328863","0.217837440505714","5"
"5 on Scale 1 to 10","1995","vocational + Abi","Male","42","0.170486776785214","0.123397496185023","0.217576057385404","5"
"5 on Scale 1 to 10","1995","higher vocational","Male","67","0.136826930954971","0.10575745730481","0.167896404605133","5"
"5 on Scale 1 to 10","1995","higher vocational","Female","44","0.206116034363613","0.158735115409215","0.253496953318012","5"
"5 on Scale 1 to 10","1995","higher education","Male","141","0.124292022776603","0.10337882590503","0.145205219648176","5"
"5 on Scale 1 to 10","1995","middle vocational","Female","544","0.159382942858584","0.146913297162852","0.171852588554315","5"
"5 on Scale 1 to 10","1995","higher education","Female","131","0.148773267094477","0.124098118388397","0.173448415800557","5"
"5 on Scale 1 to 10","1995","middle vocational","Male","618","0.177629130025029","0.164665374419935","0.190592885630123","5"
"5 on Scale 1 to 10","1995","general elemantary","Female","286","0.180245106505915","0.161457181448877","0.199033031562954","5"
"6 on Scale 1 to 10","1995","general elemantary","Male","129","0.157299352492023","0.132648825234762","0.181949879749285","6"
"6 on Scale 1 to 10","1995","higher education","Male","119","0.10874782716281","0.0890131630126938","0.128482491312926","6"
"6 on Scale 1 to 10","1995","inadequately","Female","41","0.107204305417687","0.0729854542940228","0.141423156541351","6"
"6 on Scale 1 to 10","1995","general elemantary","Female","194","0.111934314206989","0.0965240801506382","0.12734454826334","6"
"6 on Scale 1 to 10","1995","higher vocational","Male","64","0.142943013365863","0.11129944306576","0.174586583665966","6"
"6 on Scale 1 to 10","1995","higher vocational","Female","26","","","","6"
"6 on Scale 1 to 10","1995","middle vocational","Male","458","0.126948614747031","0.115656539395872","0.138240690098191","6"
"6 on Scale 1 to 10","1995","middle vocational","Female","409","0.117126283949643","0.106171329646288","0.128081238252998","6"
"6 on Scale 1 to 10","1995","vocational + Abi","Male","26","","","","6"
"6 on Scale 1 to 10","1995","vocational + Abi","Female","21","","","","6"
"6 on Scale 1 to 10","1995","higher education","Female","95","0.0900900434381277","0.07023767584447","0.109942411031785","6"
"6 on Scale 1 to 10","1995","inadequately","Male","23","","","","6"
"6 on Scale 1 to 10","1995","in school","Female","15","","","","6"
"6 on Scale 1 to 10","1995","in school","Male","11","","","","6"
"7 on Scale 1 to 10","1995","in school","Male","18","","","","7"
"7 on Scale 1 to 10","1995","in school","Female","14","","","","7"
"7 on Scale 1 to 10","1995","general elemantary","Female","269","0.151312356269357","0.133797111712181","0.168827600826533","7"
"7 on Scale 1 to 10","1995","middle vocational","Male","624","0.178982537214928","0.165980200490238","0.191984873939619","7"
"7 on Scale 1 to 10","1995","middle vocational","Female","545","0.163041746474435","0.150457262798583","0.175626230150288","7"
"7 on Scale 1 to 10","1995","vocational + Abi","Male","42","0.155948033451068","0.110518362297633","0.201377704604504","7"
"7 on Scale 1 to 10","1995","higher education","Female","142","0.165995686052034","0.140196425967599","0.19179494613647","7"
"7 on Scale 1 to 10","1995","higher education","Male","173","0.177131843642743","0.152930883610492","0.201332803674994","7"
"7 on Scale 1 to 10","1995","general elemantary","Male","136","0.150082016250752","0.125900756686354","0.17426327581515","7"
"7 on Scale 1 to 10","1995","inadequately","Male","30","0.129888032260313","0.0842014612627248","0.175574603257901","7"
"7 on Scale 1 to 10","1995","inadequately","Female","53","0.156378715678394","0.116204643810725","0.196552787546063","7"
"7 on Scale 1 to 10","1995","vocational + Abi","Female","36","0.179913863567081","0.129834832039542","0.22999289509462","7"
"7 on Scale 1 to 10","1995","higher vocational","Male","90","0.182766101468237","0.147826320956442","0.217705881980031","7"
"7 on Scale 1 to 10","1995","higher vocational","Female","51","0.192319469516196","0.146155780298859","0.238483158733533","7"
"8 on Scale 1 to 10","1995","in school","Male","19","","","","8"
"8 on Scale 1 to 10","1995","in school","Female","19","","","","8"
"8 on Scale 1 to 10","1995","inadequately","Male","42","0.141781366417618","0.094376276776327","0.189186456058908","8"
"8 on Scale 1 to 10","1995","middle vocational","Female","623","0.203431085509809","0.189717392300761","0.217144778718858","8"
"8 on Scale 1 to 10","1995","vocational + Abi","Male","37","0.135230984408038","0.0924103385051661","0.178051630310909","8"
"8 on Scale 1 to 10","1995","higher education","Female","163","0.213190422309248","0.184792055450219","0.241588789168276","8"
"8 on Scale 1 to 10","1995","higher vocational","Male","93","0.216058196915213","0.178851043284827","0.253265350545599","8"
"8 on Scale 1 to 10","1995","general elemantary","Female","303","0.197270820322039","0.177820757018841","0.216720883625238","8"
"8 on Scale 1 to 10","1995","middle vocational","Male","601","0.197647870278309","0.184140573073487","0.211155167483131","8"
"8 on Scale 1 to 10","1995","vocational + Abi","Female","44","0.225982272989136","0.171455912388921","0.280508633589351","8"
"8 on Scale 1 to 10","1995","higher vocational","Female","66","0.202483851638223","0.155414955340615","0.249552747935831","8"
"8 on Scale 1 to 10","1995","higher education","Male","245","0.278335617840052","0.249925621803003","0.306745613877101","8"
"8 on Scale 1 to 10","1995","inadequately","Female","43","0.136053317298344","0.0981321842331977","0.17397445036349","8"
"8 on Scale 1 to 10","1995","general elemantary","Male","139","0.173852803143939","0.148193453345502","0.199512152942377","8"
"9 on Scale 1 to 10","1995","higher education","Male","88","0.105072336366541","0.0856340799829201","0.124510592750162","9"
"9 on Scale 1 to 10","1995","inadequately","Male","8","","","","9"
"9 on Scale 1 to 10","1995","inadequately","Female","19","","","","9"
"9 on Scale 1 to 10","1995","general elemantary","Female","115","0.0728299818066188","0.060128924976096","0.0855310386371415","9"
"9 on Scale 1 to 10","1995","middle vocational","Male","197","0.0697596045125264","0.0611190923918293","0.0784001166332235","9"
"9 on Scale 1 to 10","1995","vocational + Abi","Male","22","","","","9"
"9 on Scale 1 to 10","1995","vocational + Abi","Female","18","","","","9"
"9 on Scale 1 to 10","1995","higher vocational","Male","40","0.0827018526329136","0.0578011249133672","0.10760258035246","9"
"9 on Scale 1 to 10","1995","higher vocational","Female","29","","","","9"
"9 on Scale 1 to 10","1995","in school","Male","9","","","","9"
"9 on Scale 1 to 10","1995","in school","Female","14","","","","9"
"9 on Scale 1 to 10","1995","general elemantary","Male","47","0.054885749924403","0.0394652647321241","0.0703062351166819","9"
"9 on Scale 1 to 10","1995","middle vocational","Female","256","0.0864825000802689","0.0769071061946441","0.0960578939658937","9"
"9 on Scale 1 to 10","1995","higher education","Female","58","0.0825522074476637","0.0634699510558462","0.101634463839481","9"
"0 Completely dissatisfied","1996","in school","Male","1","","","","0"
"0 Completely dissatisfied","1996","in school","Female","1","","","","0"
"0 Completely dissatisfied","1996","inadequately","Male","6","","","","0"
"0 Completely dissatisfied","1996","inadequately","Female","4","","","","0"
"0 Completely dissatisfied","1996","general elemantary","Male","32","0.0388103951106214","0.0253591011125258","0.052261689108717","0"
"0 Completely dissatisfied","1996","general elemantary","Female","45","0.0275329103365216","0.0193816243702943","0.035684196302749","0"
"0 Completely dissatisfied","1996","middle vocational","Male","67","0.020691156321898","0.0158285355955973","0.0255537770481987","0"
"0 Completely dissatisfied","1996","middle vocational","Female","57","0.0156297576322828","0.0113744753416736","0.0198850399228921","0"
"0 Completely dissatisfied","1996","vocational + Abi","Male","5","","","","0"
"0 Completely dissatisfied","1996","vocational + Abi","Female","3","","","","0"
"0 Completely dissatisfied","1996","higher vocational","Male","5","","","","0"
"0 Completely dissatisfied","1996","higher vocational","Female","2","","","","0"
"0 Completely dissatisfied","1996","higher education","Male","11","","","","0"
"0 Completely dissatisfied","1996","higher education","Female","9","","","","0"
"1 on Scale 1 to 10","1996","in school","Male","1","","","","1"
"1 on Scale 1 to 10","1996","in school","Female","2","","","","1"
"1 on Scale 1 to 10","1996","inadequately","Male","3","","","","1"
"1 on Scale 1 to 10","1996","inadequately","Female","6","","","","1"
"1 on Scale 1 to 10","1996","general elemantary","Male","9","","","","1"
"1 on Scale 1 to 10","1996","general elemantary","Female","19","","","","1"
"1 on Scale 1 to 10","1996","middle vocational","Male","52","0.0148224848221636","0.010694520542547","0.0189504491017802","1"
"1 on Scale 1 to 10","1996","middle vocational","Female","50","0.0165893137256675","0.0122074921670942","0.0209711352842409","1"
"1 on Scale 1 to 10","1996","vocational + Abi","Male","4","","","","1"
"1 on Scale 1 to 10","1996","vocational + Abi","Female","4","","","","1"
"1 on Scale 1 to 10","1996","higher vocational","Male","6","","","","1"
"1 on Scale 1 to 10","1996","higher vocational","Female","6","","","","1"
"1 on Scale 1 to 10","1996","higher education","Female","8","","","","1"
"1 on Scale 1 to 10","1996","higher education","Male","8","","","","1"
"10 Completely satisfied","1996","in school","Male","9","","","","10"
"10 Completely satisfied","1996","in school","Female","12","","","","10"
"10 Completely satisfied","1996","inadequately","Male","6","","","","10"
"10 Completely satisfied","1996","inadequately","Female","15","","","","10"
"10 Completely satisfied","1996","general elemantary","Male","28","","","","10"
"10 Completely satisfied","1996","general elemantary","Female","112","0.0887051254648028","0.0745417609036234","0.102868490025982","10"
"10 Completely satisfied","1996","middle vocational","Male","142","0.0557785106838841","0.0479390068840712","0.0636180144836971","10"
"10 Completely satisfied","1996","middle vocational","Female","198","0.0744007293623492","0.0653980223949668","0.0834034363297316","10"
"10 Completely satisfied","1996","vocational + Abi","Female","12","","","","10"
"10 Completely satisfied","1996","higher vocational","Male","27","","","","10"
"10 Completely satisfied","1996","higher vocational","Female","25","","","","10"
"10 Completely satisfied","1996","higher education","Male","52","0.0711554286965429","0.054943485583034","0.0873673718100519","10"
"10 Completely satisfied","1996","higher education","Female","50","0.0779326190762711","0.0593220396162357","0.0965431985363065","10"
"10 Completely satisfied","1996","vocational + Abi","Male","9","","","","10"
"2 on Scale 1 to 10","1996","in school","Male","2","","","","2"
"2 on Scale 1 to 10","1996","in school","Female","5","","","","2"
"2 on Scale 1 to 10","1996","inadequately","Male","11","","","","2"
"2 on Scale 1 to 10","1996","inadequately","Female","12","","","","2"
"2 on Scale 1 to 10","1996","general elemantary","Male","31","0.035880322003625","0.0229270603077558","0.0488335836994941","2"
"2 on Scale 1 to 10","1996","general elemantary","Female","53","0.0388701145242465","0.0292415495881112","0.0484986794603817","2"
"2 on Scale 1 to 10","1996","middle vocational","Male","111","0.0325158447146499","0.0264570305959437","0.0385746588333561","2"
"2 on Scale 1 to 10","1996","middle vocational","Female","118","0.0305172289685086","0.0246163648807675","0.0364180930562497","2"
"2 on Scale 1 to 10","1996","vocational + Abi","Female","8","","","","2"
"2 on Scale 1 to 10","1996","higher vocational","Male","10","","","","2"
"2 on Scale 1 to 10","1996","vocational + Abi","Male","7","","","","2"
"2 on Scale 1 to 10","1996","higher vocational","Female","11","","","","2"
"2 on Scale 1 to 10","1996","higher education","Male","33","0.0277517023488152","0.0173932961426977","0.0381101085549327","2"
"2 on Scale 1 to 10","1996","higher education","Female","19","","","","2"
"3 on Scale 1 to 10","1996","higher education","Female","50","0.0584012768197051","0.0421209532627265","0.0746816003766836","3"
"3 on Scale 1 to 10","1996","higher education","Male","37","0.0415720231390824","0.0289845125413143","0.0541595337368505","3"
"3 on Scale 1 to 10","1996","in school","Male","6","","","","3"
"3 on Scale 1 to 10","1996","general elemantary","Male","67","0.0757515513021925","0.0573236604646998","0.0941794421396851","3"
"3 on Scale 1 to 10","1996","general elemantary","Female","112","0.0621282468123824","0.0501034183408855","0.0741530752838794","3"
"3 on Scale 1 to 10","1996","middle vocational","Male","229","0.058651867777453","0.050625219483355","0.066678516071551","3"
"3 on Scale 1 to 10","1996","middle vocational","Female","214","0.0584954119872726","0.050444498898451","0.0665463250760943","3"
"3 on Scale 1 to 10","1996","vocational + Abi","Male","26","","","","3"
"3 on Scale 1 to 10","1996","vocational + Abi","Female","8","","","","3"
"3 on Scale 1 to 10","1996","higher vocational","Male","26","","","","3"
"3 on Scale 1 to 10","1996","higher vocational","Female","13","","","","3"
"3 on Scale 1 to 10","1996","in school","Female","3","","","","3"
"3 on Scale 1 to 10","1996","inadequately","Male","12","","","","3"
"3 on Scale 1 to 10","1996","inadequately","Female","21","","","","3"
"4 on Scale 1 to 10","1996","in school","Female","7","","","","4"
"4 on Scale 1 to 10","1996","vocational + Abi","Female","16","","","","4"
"4 on Scale 1 to 10","1996","in school","Male","10","","","","4"
"4 on Scale 1 to 10","1996","middle vocational","Male","244","0.0744106710035208","0.065445781156432","0.0833755608506096","4"
"4 on Scale 1 to 10","1996","middle vocational","Female","233","0.0610438749327424","0.0528305933458352","0.0692571565196495","4"
"4 on Scale 1 to 10","1996","vocational + Abi","Male","20","","","","4"
"4 on Scale 1 to 10","1996","higher education","Female","50","0.0697092839978475","0.0520296371884694","0.0873889308072256","4"
"4 on Scale 1 to 10","1996","inadequately","Male","21","","","","4"
"4 on Scale 1 to 10","1996","inadequately","Female","28","","","","4"
"4 on Scale 1 to 10","1996","general elemantary","Female","102","0.0582626729431566","0.0465939666738691","0.0699313792124441","4"
"4 on Scale 1 to 10","1996","general elemantary","Male","71","0.106632909596961","0.0851374811934345","0.128128338000488","4"
"4 on Scale 1 to 10","1996","higher vocational","Male","26","","","","4"
"4 on Scale 1 to 10","1996","higher vocational","Female","13","","","","4"
"4 on Scale 1 to 10","1996","higher education","Male","44","0.0536831135397151","0.0394697563279462","0.0678964707514839","4"
"5 on Scale 1 to 10","1996","inadequately","Female","61","0.215057969214123","0.167851865191968","0.262264073236277","5"
"5 on Scale 1 to 10","1996","in school","Female","21","","","","5"
"5 on Scale 1 to 10","1996","inadequately","Male","39","0.24992949925435","0.189621447589488","0.310237550919212","5"
"5 on Scale 1 to 10","1996","in school","Male","10","","","","5"
"5 on Scale 1 to 10","1996","general elemantary","Male","143","0.175627765151087","0.14912789378572","0.202127636516454","5"
"5 on Scale 1 to 10","1996","general elemantary","Female","273","0.170532287342259","0.151796771097643","0.189267803586875","5"
"5 on Scale 1 to 10","1996","higher vocational","Male","70","0.138868552463485","0.107437545592426","0.170299559334544","5"
"5 on Scale 1 to 10","1996","higher vocational","Female","49","0.170480780835419","0.12727393773872","0.213687623932119","5"
"5 on Scale 1 to 10","1996","middle vocational","Male","563","0.158687387252233","0.146205849850056","0.171168924654409","5"
"5 on Scale 1 to 10","1996","middle vocational","Female","549","0.162408197771033","0.149755206787478","0.175061188754588","5"
"5 on Scale 1 to 10","1996","vocational + Abi","Male","36","0.119493618720717","0.0782840354203255","0.160703202021109","5"
"5 on Scale 1 to 10","1996","vocational + Abi","Female","34","0.128887605247698","0.0861377386939432","0.171637471801452","5"
"5 on Scale 1 to 10","1996","higher education","Male","132","0.120040693582852","0.0995453562760863","0.140536030889618","5"
"5 on Scale 1 to 10","1996","higher education","Female","117","0.139391017711683","0.11534521596691","0.163436819456457","5"
"6 on Scale 1 to 10","1996","in school","Male","15","","","","6"
"6 on Scale 1 to 10","1996","in school","Female","14","","","","6"
"6 on Scale 1 to 10","1996","inadequately","Male","21","","","","6"
"6 on Scale 1 to 10","1996","inadequately","Female","38","0.129878224818674","0.0912539990358938","0.168502450601453","6"
"6 on Scale 1 to 10","1996","general elemantary","Male","104","0.126119705490288","0.102998900677794","0.149240510302782","6"
"6 on Scale 1 to 10","1996","general elemantary","Female","170","0.10697286271159","0.0915760172726339","0.122369708150547","6"
"6 on Scale 1 to 10","1996","middle vocational","Male","440","0.124403489448007","0.11312927036313","0.135677708532884","6"
"6 on Scale 1 to 10","1996","middle vocational","Female","399","0.116752684658341","0.105736083748509","0.127769285568172","6"
"6 on Scale 1 to 10","1996","vocational + Abi","Male","31","0.134006692606887","0.0907274028948846","0.17728598231889","6"
"6 on Scale 1 to 10","1996","higher vocational","Female","26","","","","6"
"6 on Scale 1 to 10","1996","higher education","Male","119","0.102828075904121","0.0836743521386357","0.121981799669606","6"
"6 on Scale 1 to 10","1996","higher education","Female","90","0.0958634442677831","0.0754243117669163","0.11630257676865","6"
"6 on Scale 1 to 10","1996","vocational + Abi","Female","40","0.145553571538548","0.100560468916261","0.190546674160835","6"
"6 on Scale 1 to 10","1996","higher vocational","Male","70","0.157185414390855","0.124103261977077","0.190267566804633","6"
"7 on Scale 1 to 10","1996","in school","Female","14","","","","7"
"7 on Scale 1 to 10","1996","higher education","Female","162","0.17332165793296","0.147042367929159","0.199600947936761","7"
"7 on Scale 1 to 10","1996","middle vocational","Female","550","0.163072088142941","0.150398287887771","0.175745888398111","7"
"7 on Scale 1 to 10","1996","vocational + Abi","Male","36","0.141124870467486","0.0968939065298926","0.185355834405079","7"
"7 on Scale 1 to 10","1996","vocational + Abi","Female","50","0.232864371201948","0.178940670554549","0.286788071849347","7"
"7 on Scale 1 to 10","1996","in school","Male","23","","","","7"
"7 on Scale 1 to 10","1996","general elemantary","Female","247","0.159475904157745","0.141237567270449","0.177714241045041","7"
"7 on Scale 1 to 10","1996","middle vocational","Male","630","0.184117620547891","0.170877875216191","0.197357365879591","7"
