"plh0175","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1987","66 and older","Rural Area","39","0.148111901462689","0.105263721264874","0.190960081660504","5"
"6 on Scale 1 to 10","1987","16-34 y.","Urban Area","380","0.120199894764372","0.108866955962437","0.131532833566307","6"
"6 on Scale 1 to 10","1987","35-65 y.","Rural Area","126","0.122671861410652","0.103070083588051","0.142273639233253","6"
"6 on Scale 1 to 10","1987","66 and older","Urban Area","87","0.108806548241034","0.0874539576713309","0.130159138810737","6"
"6 on Scale 1 to 10","1987","35-65 y.","Urban Area","500","0.10927508129464","0.0999392753643979","0.118610887224883","6"
"6 on Scale 1 to 10","1987","66 and older","Rural Area","26","","","","6"
"6 on Scale 1 to 10","1987","16-34 y.","Rural Area","80","0.0936080946089125","0.0732575780861684","0.113958611131657","6"
"7 on Scale 1 to 10","1987","35-65 y.","Urban Area","782","0.177498207474244","0.166064558434345","0.188931856514143","7"
"7 on Scale 1 to 10","1987","16-34 y.","Urban Area","528","0.16354874399292","0.150659055539542","0.176438432446298","7"
"7 on Scale 1 to 10","1987","16-34 y.","Rural Area","134","0.185279181244833","0.158134893943922","0.212423468545743","7"
"7 on Scale 1 to 10","1987","35-65 y.","Rural Area","172","0.162552008749105","0.14050665620802","0.18459736129019","7"
"7 on Scale 1 to 10","1987","66 and older","Urban Area","134","0.166293775558563","0.140761966869511","0.191825584247616","7"
"7 on Scale 1 to 10","1987","66 and older","Rural Area","40","0.143646451343532","0.101338681874302","0.185954220812762","7"
"8 on Scale 1 to 10","1987","35-65 y.","Urban Area","907","0.219581970793929","0.207194534580098","0.23196940700776","8"
"8 on Scale 1 to 10","1987","35-65 y.","Rural Area","240","0.215078631003317","0.190528508508081","0.239628753498553","8"
"8 on Scale 1 to 10","1987","16-34 y.","Urban Area","645","0.200508835810572","0.186555691467779","0.214461980153365","8"
"8 on Scale 1 to 10","1987","16-34 y.","Rural Area","154","0.194339665495073","0.166694611568902","0.221984719421243","8"
"8 on Scale 1 to 10","1987","66 and older","Urban Area","175","0.214738422803137","0.186580597105247","0.242896248501026","8"
"8 on Scale 1 to 10","1987","66 and older","Rural Area","63","0.248857172540803","0.196703791181856","0.30101055389975","8"
"9 on Scale 1 to 10","1987","35-65 y.","Rural Area","95","0.0785774549042382","0.0624998870375867","0.0946550227708897","9"
"9 on Scale 1 to 10","1987","16-34 y.","Urban Area","282","0.0921332034212663","0.0820541987302785","0.102212208112254","9"
"9 on Scale 1 to 10","1987","35-65 y.","Urban Area","339","0.0806953963026112","0.072545097295918","0.0888456953093044","9"
"9 on Scale 1 to 10","1987","16-34 y.","Rural Area","75","0.0814019094968507","0.0622971845154099","0.100506634478292","9"
"9 on Scale 1 to 10","1987","66 and older","Urban Area","81","0.0912529993536438","0.0715068629842728","0.110999135723015","9"
"9 on Scale 1 to 10","1987","66 and older","Rural Area","25","","","","9"
"0 Completely dissatisfied","1988","16-34 y.","Rural Area","19","","","","0"
"0 Completely dissatisfied","1988","16-34 y.","Urban Area","63","0.0193903771863389","0.0144805299399366","0.0243002244327413","0"
"0 Completely dissatisfied","1988","35-65 y.","Urban Area","71","0.0165905365716101","0.0126697324773304","0.0205113406658897","0"
"0 Completely dissatisfied","1988","35-65 y.","Rural Area","25","","","","0"
"0 Completely dissatisfied","1988","66 and older","Urban Area","10","","","","0"
"0 Completely dissatisfied","1988","66 and older","Rural Area","2","","","","0"
"1 on Scale 1 to 10","1988","35-65 y.","Urban Area","41","0.0111658169147513","0.00794040844453468","0.0143912253849678","1"
"1 on Scale 1 to 10","1988","16-34 y.","Urban Area","50","0.0157816271430925","0.0113440246179003","0.0202192296682846","1"
"1 on Scale 1 to 10","1988","35-65 y.","Rural Area","8","","","","1"
"1 on Scale 1 to 10","1988","16-34 y.","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1988","66 and older","Urban Area","9","","","","1"
"1 on Scale 1 to 10","1988","66 and older","Rural Area","1","","","","1"
"10 Completely satisfied","1988","16-34 y.","Urban Area","227","0.0675840587127682","0.0586457828031928","0.0765223346223436","10"
"10 Completely satisfied","1988","35-65 y.","Urban Area","330","0.0895037626797283","0.0807410724426252","0.0982664529168313","10"
"10 Completely satisfied","1988","35-65 y.","Rural Area","86","0.0763861432757206","0.0600856586444328","0.0926866279070084","10"
"10 Completely satisfied","1988","16-34 y.","Rural Area","64","0.0753619446945473","0.0561733656344634","0.0945505237546312","10"
"10 Completely satisfied","1988","66 and older","Urban Area","141","0.170773963132342","0.144746154078561","0.196801772186122","10"
"10 Completely satisfied","1988","66 and older","Rural Area","37","0.14863860665596","0.10436498600655","0.19291222730537","10"
"2 on Scale 1 to 10","1988","16-34 y.","Urban Area","105","0.0315749282341743","0.025348614862008","0.0378012416063406","2"
"2 on Scale 1 to 10","1988","16-34 y.","Rural Area","20","","","","2"
"2 on Scale 1 to 10","1988","35-65 y.","Urban Area","125","0.0273584433648933","0.0223511868818528","0.0323656998479338","2"
"2 on Scale 1 to 10","1988","35-65 y.","Rural Area","27","","","","2"
"2 on Scale 1 to 10","1988","66 and older","Urban Area","14","","","","2"
"2 on Scale 1 to 10","1988","66 and older","Rural Area","6","","","","2"
"3 on Scale 1 to 10","1988","16-34 y.","Urban Area","177","0.0617572506727872","0.0531863125042952","0.0703281888412792","3"
"3 on Scale 1 to 10","1988","16-34 y.","Rural Area","35","0.0579537301573982","0.0409690372155577","0.0749384230992386","3"
"3 on Scale 1 to 10","1988","35-65 y.","Urban Area","161","0.0372437391255222","0.0314312447044939","0.0430562335465505","3"
"3 on Scale 1 to 10","1988","35-65 y.","Rural Area","57","0.0540825411871098","0.0402021031851106","0.0679629791891091","3"
"3 on Scale 1 to 10","1988","66 and older","Urban Area","26","","","","3"
"3 on Scale 1 to 10","1988","66 and older","Rural Area","10","","","","3"
"4 on Scale 1 to 10","1988","35-65 y.","Urban Area","266","0.0635914251190264","0.0561009441454307","0.0710819060926222","4"
"4 on Scale 1 to 10","1988","16-34 y.","Urban Area","171","0.053688203168049","0.0456624954685358","0.0617139108675622","4"
"4 on Scale 1 to 10","1988","16-34 y.","Rural Area","47","0.0698812648443406","0.0513489162673027","0.0884136134213784","4"
"4 on Scale 1 to 10","1988","35-65 y.","Rural Area","56","0.0596233153788235","0.0450919309471135","0.0741546998105334","4"
"4 on Scale 1 to 10","1988","66 and older","Urban Area","35","0.0450534723968724","0.0307070379000708","0.0593999068936741","4"
"4 on Scale 1 to 10","1988","66 and older","Rural Area","11","","","","4"
"5 on Scale 1 to 10","1988","16-34 y.","Urban Area","490","0.166314082237526","0.153055639373876","0.179572525101177","5"
"5 on Scale 1 to 10","1988","16-34 y.","Rural Area","99","0.149644134391347","0.123713622471693","0.175574646311002","5"
"5 on Scale 1 to 10","1988","35-65 y.","Urban Area","651","0.154943412331213","0.1438361459056","0.166050678756826","5"
"5 on Scale 1 to 10","1988","35-65 y.","Rural Area","162","0.16451060944743","0.141758826784437","0.187262392110424","5"
"5 on Scale 1 to 10","1988","66 and older","Urban Area","120","0.159420701143181","0.134101382116723","0.184740020169639","5"
"5 on Scale 1 to 10","1988","66 and older","Rural Area","37","0.145197275627435","0.101350825979154","0.189043725275716","5"
"6 on Scale 1 to 10","1988","16-34 y.","Urban Area","361","0.121716213054409","0.110074458853756","0.133357967255061","6"
"6 on Scale 1 to 10","1988","16-34 y.","Rural Area","103","0.139607094808997","0.114413911847851","0.164800277770143","6"
"6 on Scale 1 to 10","1988","35-65 y.","Urban Area","451","0.111380310963009","0.101723362489816","0.121037259436202","6"
"6 on Scale 1 to 10","1988","35-65 y.","Rural Area","98","0.0971524937244284","0.0789771688301382","0.115327818618719","6"
"6 on Scale 1 to 10","1988","66 and older","Urban Area","73","0.0898484201066441","0.0700695078215518","0.109627332391736","6"
"6 on Scale 1 to 10","1988","66 and older","Rural Area","29","","","","6"
"7 on Scale 1 to 10","1988","16-34 y.","Urban Area","522","0.173630426792731","0.160143069819733","0.187117783765729","7"
"7 on Scale 1 to 10","1988","35-65 y.","Urban Area","759","0.184271314935489","0.172370424141069","0.196172205729909","7"
"7 on Scale 1 to 10","1988","16-34 y.","Rural Area","119","0.159285527583174","0.132684812804986","0.185886242361361","7"
"7 on Scale 1 to 10","1988","35-65 y.","Rural Area","181","0.169209781066326","0.146200321180737","0.192219240951916","7"
"7 on Scale 1 to 10","1988","66 and older","Urban Area","125","0.143243449210048","0.119013281493419","0.167473616926677","7"
"7 on Scale 1 to 10","1988","66 and older","Rural Area","32","0.124812745668635","0.0836786256158794","0.16594686572139","7"
"8 on Scale 1 to 10","1988","35-65 y.","Urban Area","897","0.22308682642217","0.210307706645026","0.235865946199314","8"
"8 on Scale 1 to 10","1988","16-34 y.","Rural Area","161","0.222881373059477","0.192628861729178","0.253133884389776","8"
"8 on Scale 1 to 10","1988","66 and older","Rural Area","52","0.214552251136065","0.163460894104634","0.265643608167495","8"
"8 on Scale 1 to 10","1988","16-34 y.","Urban Area","592","0.19270043655791","0.178656609107772","0.206744264008047","8"
