"ple0081_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2015","North Rhine-Westphalia","1-pers.-HH","","","",""
"Yes","2015","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Yes","2015","North Rhine-Westphalia","Single parent ","","","",""
"Yes","2015","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Yes","2015","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Yes","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Yes","2015","Hesse","1-pers.-HH","","","",""
"Yes","2015","Hesse","(Married) couple without C. ","","","",""
"Yes","2015","Hesse","Single parent ","","","",""
"Yes","2015","Hesse","Couple + C. LE 16 ","","","",""
"Yes","2015","Hesse","Couple + C. GT 16 ","","","",""
"Yes","2015","Hesse","Couple + C. LE and GT 16","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Yes","2015","Baden-Württemberg","1-pers.-HH","","","",""
"Yes","2015","Baden-Württemberg","(Married) couple without C. ","","","",""
"Yes","2015","Baden-Württemberg","Single parent ","","","",""
"Yes","2015","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Yes","2015","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Yes","2015","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Yes","2015","Bavaria","1-pers.-HH","","","",""
"Yes","2015","Bavaria","(Married) couple without C. ","","","",""
"Yes","2015","Bavaria","Single parent ","","","",""
"Yes","2015","Bavaria","Couple + C. LE 16 ","","","",""
"Yes","2015","Bavaria","Couple + C. GT 16 ","","","",""
"Yes","2015","Bavaria","Couple + C. LE and GT 16","","","",""
"Yes","2015","Berlin","1-pers.-HH","","","",""
"Yes","2015","Berlin","(Married) couple without C. ","","","",""
"Yes","2015","Berlin","Single parent ","","","",""
"Yes","2015","Berlin","Couple + C. LE 16 ","","","",""
"Yes","2015","Berlin","Couple + C. GT 16 ","","","",""
"Yes","2015","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2015","Brandenburg","1-pers.-HH","","","",""
"Yes","2015","Brandenburg","(Married) couple without C. ","","","",""
"Yes","2015","Brandenburg","Single parent ","","","",""
"Yes","2015","Brandenburg","Couple + C. LE 16 ","","","",""
"Yes","2015","Brandenburg","Couple + C. GT 16 ","","","",""
"Yes","2015","Brandenburg","Couple + C. LE and GT 16","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Yes","2015","Saxony","1-pers.-HH","","","",""
"Yes","2015","Saxony","(Married) couple without C. ","","","",""
"Yes","2015","Saxony","Single parent ","","","",""
"Yes","2015","Saxony","Couple + C. LE 16 ","","","",""
"Yes","2015","Saxony","Couple + C. GT 16 ","","","",""
"Yes","2015","Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2015","Saxony-Anhalt","1-pers.-HH","","","",""
"Yes","2015","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Yes","2015","Saxony-Anhalt","Single parent ","","","",""
"Yes","2015","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Yes","2015","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Yes","2015","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Yes","2015","Thuringia","1-pers.-HH","","","",""
"Yes","2015","Thuringia","(Married) couple without C. ","","","",""
"Yes","2015","Thuringia","Single parent ","","","",""
"Yes","2015","Thuringia","Couple + C. LE 16 ","","","",""
"Yes","2015","Thuringia","Couple + C. GT 16 ","","","",""
"Yes","2015","Thuringia","Couple + C. LE and GT 16","","","",""
"No","2015","Schleswig-Holstein","1-pers.-HH","","","",""
"No","2015","Schleswig-Holstein","(Married) couple without C. ","","","",""
"No","2015","Schleswig-Holstein","Single parent ","","","",""
"No","2015","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"No","2015","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"No","2015","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"No","2015","Hamburg","1-pers.-HH","","","",""
"No","2015","Hamburg","(Married) couple without C. ","","","",""
"No","2015","Hamburg","Single parent ","","","",""
"No","2015","Hamburg","Couple + C. LE 16 ","","","",""
"No","2015","Hamburg","Couple + C. GT 16 ","","","",""
"No","2015","Hamburg","Couple + C. LE and GT 16","","","",""
"No","2015","Lower Saxony","1-pers.-HH","","","",""
"No","2015","Lower Saxony","(Married) couple without C. ","","","",""
"No","2015","Lower Saxony","Single parent ","","","",""
"No","2015","Lower Saxony","Couple + C. LE 16 ","","","",""
"No","2015","Lower Saxony","Couple + C. GT 16 ","","","",""
"No","2015","Lower Saxony","Couple + C. LE and GT 16","","","",""
"No","2015","Bremen","1-pers.-HH","","","",""
"No","2015","Bremen","(Married) couple without C. ","","","",""
"No","2015","Bremen","Single parent ","","","",""
"No","2015","Bremen","Couple + C. LE 16 ","","","",""
"No","2015","Bremen","Couple + C. GT 16 ","","","",""
"No","2015","Bremen","Couple + C. LE and GT 16","","","",""
"No","2015","North Rhine-Westphalia","1-pers.-HH","","","",""
"No","2015","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"No","2015","North Rhine-Westphalia","Single parent ","","","",""
"No","2015","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"No","2015","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"No","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"No","2015","Hesse","1-pers.-HH","","","",""
"No","2015","Hesse","(Married) couple without C. ","","","",""
"No","2015","Hesse","Single parent ","","","",""
"No","2015","Hesse","Couple + C. LE 16 ","","","",""
"No","2015","Hesse","Couple + C. GT 16 ","","","",""
"No","2015","Hesse","Couple + C. LE and GT 16","","","",""
"No","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"No","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"No","2015","Baden-Württemberg","1-pers.-HH","","","",""
"No","2015","Baden-Württemberg","(Married) couple without C. ","","","",""
"No","2015","Baden-Württemberg","Single parent ","","","",""
"No","2015","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"No","2015","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"No","2015","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"No","2015","Bavaria","1-pers.-HH","","","",""
"No","2015","Bavaria","(Married) couple without C. ","","","",""
"No","2015","Bavaria","Single parent ","","","",""
"No","2015","Bavaria","Couple + C. LE 16 ","","","",""
"No","2015","Bavaria","Couple + C. GT 16 ","","","",""
"No","2015","Bavaria","Couple + C. LE and GT 16","","","",""
"No","2015","Berlin","1-pers.-HH","","","",""
"No","2015","Berlin","(Married) couple without C. ","","","",""
"No","2015","Berlin","Single parent ","","","",""
"No","2015","Berlin","Couple + C. LE 16 ","","","",""
"No","2015","Berlin","Couple + C. GT 16 ","","","",""
"No","2015","Berlin","Couple + C. LE and GT 16","","","",""
"No","2015","Brandenburg","1-pers.-HH","","","",""
"No","2015","Brandenburg","(Married) couple without C. ","","","",""
"No","2015","Brandenburg","Single parent ","","","",""
"No","2015","Brandenburg","Couple + C. LE 16 ","","","",""
"No","2015","Brandenburg","Couple + C. GT 16 ","","","",""
"No","2015","Brandenburg","Couple + C. LE and GT 16","","","",""
"No","2015","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"No","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Single parent ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"No","2015","Saxony","1-pers.-HH","","","",""
"No","2015","Saxony","(Married) couple without C. ","","","",""
"No","2015","Saxony","Single parent ","","","",""
"No","2015","Saxony","Couple + C. LE 16 ","","","",""
"No","2015","Saxony","Couple + C. GT 16 ","","","",""
"No","2015","Saxony","Couple + C. LE and GT 16","","","",""
"No","2015","Saxony-Anhalt","1-pers.-HH","","","",""
"No","2015","Saxony-Anhalt","(Married) couple without C. ","","","",""
"No","2015","Saxony-Anhalt","Single parent ","","","",""
"No","2015","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"No","2015","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"No","2015","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"No","2015","Thuringia","1-pers.-HH","","","",""
"No","2015","Thuringia","(Married) couple without C. ","","","",""
"No","2015","Thuringia","Single parent ","","","",""
"No","2015","Thuringia","Couple + C. LE 16 ","","","",""
"No","2015","Thuringia","Couple + C. GT 16 ","","","",""
"No","2015","Thuringia","Couple + C. LE and GT 16","","","",""
"Yes","2016","Schleswig-Holstein","1-pers.-HH","44","0.332500996261067","0.251203902183271","0.413798090338864"
"Yes","2016","Schleswig-Holstein","(Married) couple without C. ","39","0.220105900586078","0.16656103497406","0.273650766198096"
"Yes","2016","Schleswig-Holstein","Single parent ","23","","",""
"Yes","2016","Schleswig-Holstein","Couple + C. LE 16 ","84","0.331108175370031","0.270810154426234","0.391406196313827"
"Yes","2016","Schleswig-Holstein","Couple + C. GT 16 ","18","","",""
"Yes","2016","Schleswig-Holstein","Couple + C. LE and GT 16","11","","",""
"Yes","2016","Hamburg","1-pers.-HH","18","","",""
"Yes","2016","Hamburg","(Married) couple without C. ","26","","",""
"Yes","2016","Hamburg","Single parent ","16","","",""
"Yes","2016","Hamburg","Couple + C. LE 16 ","21","","",""
"Yes","2016","Hamburg","Couple + C. GT 16 ","7","","",""
"Yes","2016","Hamburg","Couple + C. LE and GT 16","7","","",""
"Yes","2016","Lower Saxony","1-pers.-HH","79","0.241037347271228","0.19231203761616","0.289762656926295"
"Yes","2016","Lower Saxony","(Married) couple without C. ","164","0.240129593373308","0.208862959981667","0.271396226764948"
"Yes","2016","Lower Saxony","Single parent ","78","0.362540548960604","0.300003160883701","0.425077937037508"
"Yes","2016","Lower Saxony","Couple + C. LE 16 ","157","0.288623680355568","0.250581489319117","0.32666587139202"
"Yes","2016","Lower Saxony","Couple + C. GT 16 ","67","0.194850085015198","0.149341820678441","0.240358349351955"
"Yes","2016","Lower Saxony","Couple + C. LE and GT 16","61","0.23051198673798","0.174476143649594","0.286547829826366"
"Yes","2016","Bremen","1-pers.-HH","6","","",""
"Yes","2016","Bremen","(Married) couple without C. ","7","","",""
"Yes","2016","Bremen","Single parent ","9","","",""
"Yes","2016","Bremen","Couple + C. LE 16 ","8","","",""
"Yes","2016","Bremen","Couple + C. GT 16 ","4","","",""
"Yes","2016","Bremen","Couple + C. LE and GT 16","10","","",""
"Yes","2016","North Rhine-Westphalia","1-pers.-HH","186","0.328778624723602","0.292066675442999","0.365490574004204"
"Yes","2016","North Rhine-Westphalia","(Married) couple without C. ","279","0.205051450689459","0.183887563449539","0.22621533792938"
"Yes","2016","North Rhine-Westphalia","Single parent ","155","0.416471931714047","0.370617601934891","0.462326261493203"
"Yes","2016","North Rhine-Westphalia","Couple + C. LE 16 ","383","0.25578552609688","0.231713898689539","0.27985715350422"
"Yes","2016","North Rhine-Westphalia","Couple + C. GT 16 ","169","0.276161919426048","0.242655914340612","0.309667924511484"
"Yes","2016","North Rhine-Westphalia","Couple + C. LE and GT 16","123","0.208276369579153","0.172394724768298","0.244158014390009"
"Yes","2016","Hesse","1-pers.-HH","75","0.348356048082303","0.285254081321543","0.411458014843063"
"Yes","2016","Hesse","(Married) couple without C. ","111","0.24425935700255","0.20590306943015","0.28261564457495"
"Yes","2016","Hesse","Single parent ","62","0.361937204807918","0.285540500806587","0.438333908809248"
"Yes","2016","Hesse","Couple + C. LE 16 ","90","0.226503880360697","0.185121191211414","0.26788656950998"
"Yes","2016","Hesse","Couple + C. GT 16 ","41","0.312378166788318","0.243907127164809","0.380849206411826"
"Yes","2016","Hesse","Couple + C. LE and GT 16","27","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","1-pers.-HH","57","0.284906310649262","0.223565581973864","0.34624703932466"
"Yes","2016","Rhineland-Palatinate,Saarland","(Married) couple without C. ","96","0.214536508141227","0.175370846167894","0.253702170114559"
"Yes","2016","Rhineland-Palatinate,Saarland","Single parent ","47","0.326020807429684","0.247527304411417","0.40451431044795"
"Yes","2016","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","118","0.363124807314817","0.313099583483375","0.413150031146259"
"Yes","2016","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","47","0.202885947964332","0.139164066192668","0.266607829735997"
"Yes","2016","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","35","0.173113162882002","0.111742650661904","0.234483675102099"
"Yes","2016","Baden-Württemberg","1-pers.-HH","63","0.168142242689754","0.129669093922867","0.206615391456641"
"Yes","2016","Baden-Württemberg","(Married) couple without C. ","127","0.15959562626796","0.13357543963553","0.18561581290039"
"Yes","2016","Baden-Württemberg","Single parent ","79","0.378345874974858","0.314114836280096","0.442576913669619"
"Yes","2016","Baden-Württemberg","Couple + C. LE 16 ","164","0.224625107146647","0.195393531480715","0.253856682812579"
"Yes","2016","Baden-Württemberg","Couple + C. GT 16 ","79","0.203443354416274","0.161087500650221","0.245799208182326"
"Yes","2016","Baden-Württemberg","Couple + C. LE and GT 16","65","0.213043949168946","0.166940160246755","0.259147738091137"
"Yes","2016","Bavaria","1-pers.-HH","154","0.283170786832675","0.2449936572756","0.32134791638975"
"Yes","2016","Bavaria","(Married) couple without C. ","239","0.188672013006479","0.165839931221426","0.211504094791532"
"Yes","2016","Bavaria","Single parent ","115","0.310245118663441","0.261001709509936","0.359488527816946"
"Yes","2016","Bavaria","Couple + C. LE 16 ","251","0.25379489348566","0.226380353647238","0.281209433324083"
"Yes","2016","Bavaria","Couple + C. GT 16 ","101","0.265959382379817","0.226797697785705","0.305121066973929"
"Yes","2016","Bavaria","Couple + C. LE and GT 16","80","0.206756392163263","0.165209894213032","0.248302890113495"
"Yes","2016","Berlin","1-pers.-HH","70","0.323406257817314","0.263083623519534","0.383728892115094"
"Yes","2016","Berlin","(Married) couple without C. ","72","0.260731143014941","0.210631487129632","0.31083079890025"
"Yes","2016","Berlin","Single parent ","40","0.502341272791085","0.400172207448543","0.604510338133628"
"Yes","2016","Berlin","Couple + C. LE 16 ","46","0.207047708734383","0.148817229748723","0.265278187720044"
"Yes","2016","Berlin","Couple + C. GT 16 ","22","","",""
"Yes","2016","Berlin","Couple + C. LE and GT 16","8","","",""
"Yes","2016","Brandenburg","1-pers.-HH","41","0.322443653562103","0.244740200940146","0.40014710618406"
"Yes","2016","Brandenburg","(Married) couple without C. ","76","0.192063654146825","0.153067998733762","0.231059309559889"
"Yes","2016","Brandenburg","Single parent ","34","0.514316223801786","0.396388624924618","0.632243822678955"
"Yes","2016","Brandenburg","Couple + C. LE 16 ","51","0.343451274092583","0.275208343884072","0.411694204301093"
"Yes","2016","Brandenburg","Couple + C. GT 16 ","21","","",""
"Yes","2016","Brandenburg","Couple + C. LE and GT 16","19","","",""
"Yes","2016","Mecklenburg-Western Pomerania","1-pers.-HH","38","0.364197803172201","0.271267115332131","0.45712849101227"
"Yes","2016","Mecklenburg-Western Pomerania","(Married) couple without C. ","49","0.236056677638546","0.176906750959784","0.295206604317307"
"Yes","2016","Mecklenburg-Western Pomerania","Single parent ","25","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","45","0.485905529367844","0.390759088927401","0.581051969808287"
"Yes","2016","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","11","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","",""
"Yes","2016","Saxony","1-pers.-HH","63","0.278994841395285","0.222014258830338","0.335975423960233"
"Yes","2016","Saxony","(Married) couple without C. ","114","0.25434486362123","0.217477151394845","0.291212575847615"
"Yes","2016","Saxony","Single parent ","54","0.495737371618289","0.405905834331576","0.585568908905001"
"Yes","2016","Saxony","Couple + C. LE 16 ","85","0.210278824588989","0.163215076680619","0.257342572497359"
"Yes","2016","Saxony","Couple + C. GT 16 ","31","0.22645097996472","0.160773449553066","0.292128510376375"
"Yes","2016","Saxony","Couple + C. LE and GT 16","26","","",""
"Yes","2016","Saxony-Anhalt","1-pers.-HH","42","0.249532515468607","0.180510262694854","0.318554768242361"
"Yes","2016","Saxony-Anhalt","(Married) couple without C. ","69","0.27161947169787","0.220426692702282","0.322812250693457"
"Yes","2016","Saxony-Anhalt","Single parent ","41","0.344483459005691","0.246848935969618","0.442117982041765"
"Yes","2016","Saxony-Anhalt","Couple + C. LE 16 ","71","0.386410719413328","0.312338132578252","0.460483306248405"
"Yes","2016","Saxony-Anhalt","Couple + C. GT 16 ","21","","",""
"Yes","2016","Saxony-Anhalt","Couple + C. LE and GT 16","17","","",""
"Yes","2016","Thuringia","1-pers.-HH","51","0.383788158111114","0.306222331954542","0.461353984267686"
"Yes","2016","Thuringia","(Married) couple without C. ","66","0.224744696826438","0.180570554081463","0.268918839571414"
"Yes","2016","Thuringia","Single parent ","32","0.553427657595912","0.434389271406601","0.672466043785222"
"Yes","2016","Thuringia","Couple + C. LE 16 ","44","0.221136492988414","0.15964855154999","0.282624434426838"
"Yes","2016","Thuringia","Couple + C. GT 16 ","23","","",""
"Yes","2016","Thuringia","Couple + C. LE and GT 16","13","","",""
"No","2016","Schleswig-Holstein","1-pers.-HH","85","0.667499003738933","0.586201909661136","0.748796097816729"
"No","2016","Schleswig-Holstein","(Married) couple without C. ","191","0.779894099413922","0.726349233801904","0.83343896502594"
"No","2016","Schleswig-Holstein","Single parent ","46","0.614265113368631","0.499411164769607","0.729119061967655"
"No","2016","Schleswig-Holstein","Couple + C. LE 16 ","150","0.668891824629969","0.608593803686173","0.729189845573766"
"No","2016","Schleswig-Holstein","Couple + C. GT 16 ","79","0.84963034702339","0.778499606397694","0.920761087649085"
"No","2016","Schleswig-Holstein","Couple + C. LE and GT 16","31","0.821708686095835","0.705951628908512","0.937465743283159"
"No","2016","Hamburg","1-pers.-HH","53","0.756156563706715","0.656276154087457","0.856036973325974"
"No","2016","Hamburg","(Married) couple without C. ","99","0.767200422704074","0.69311400515888","0.841286840249268"
"No","2016","Hamburg","Single parent ","28","","",""
"No","2016","Hamburg","Couple + C. LE 16 ","77","0.835005531977521","0.761517871564999","0.908493192390043"
"No","2016","Hamburg","Couple + C. GT 16 ","34","0.834971370860403","0.721346971330977","0.948595770389829"
"No","2016","Hamburg","Couple + C. LE and GT 16","33","0.847626202908897","0.736254354581371","0.958998051236424"
"No","2016","Lower Saxony","1-pers.-HH","217","0.758962652728772","0.710237343073705","0.80768796238384"
"No","2016","Lower Saxony","(Married) couple without C. ","553","0.759870406626692","0.728603773235052","0.791137040018333"
"No","2016","Lower Saxony","Single parent ","149","0.637459451039396","0.574922062962492","0.699996839116299"
"No","2016","Lower Saxony","Couple + C. LE 16 ","388","0.711376319644431","0.67333412860798","0.749418510680883"
"No","2016","Lower Saxony","Couple + C. GT 16 ","224","0.805149914984802","0.759641650648045","0.850658179321559"
"No","2016","Lower Saxony","Couple + C. LE and GT 16","156","0.76948801326202","0.713452170173634","0.825523856350406"
"No","2016","Bremen","1-pers.-HH","20","","",""
"No","2016","Bremen","(Married) couple without C. ","32","0.89851494614152","0.803743068813062","0.993286823469977"
"No","2016","Bremen","Single parent ","18","","",""
"No","2016","Bremen","Couple + C. LE 16 ","36","0.766383736241936","0.641358861055268","0.891408611428603"
"No","2016","Bremen","Couple + C. GT 16 ","17","","",""
"No","2016","Bremen","Couple + C. LE and GT 16","7","","",""
"No","2016","North Rhine-Westphalia","1-pers.-HH","443","0.671221375276398","0.634509425995796","0.707933324557001"
"No","2016","North Rhine-Westphalia","(Married) couple without C. ","1119","0.794948549310541","0.77378466207062","0.816112436550461"
"No","2016","North Rhine-Westphalia","Single parent ","289","0.583528068285953","0.537673738506797","0.629382398065109"
"No","2016","North Rhine-Westphalia","Couple + C. LE 16 ","879","0.74421447390312","0.72014284649578","0.768286101310461"
"No","2016","North Rhine-Westphalia","Couple + C. GT 16 ","515","0.723838080573952","0.690332075488516","0.757344085659388"
"No","2016","North Rhine-Westphalia","Couple + C. LE and GT 16","369","0.791723630420847","0.755841985609991","0.827605275231702"
"No","2016","Hesse","1-pers.-HH","144","0.651643951917697","0.588541985156937","0.714745918678457"
"No","2016","Hesse","(Married) couple without C. ","371","0.75574064299745","0.71738435542505","0.79409693056985"
"No","2016","Hesse","Single parent ","90","0.638062795192083","0.561666091190752","0.714459499193413"
"No","2016","Hesse","Couple + C. LE 16 ","303","0.773496119639303","0.73211343049002","0.814878808788586"
"No","2016","Hesse","Couple + C. GT 16 ","135","0.687621833211682","0.619150793588174","0.756092872835191"
"No","2016","Hesse","Couple + C. LE and GT 16","104","0.816293377666544","0.749980483012451","0.882606272320636"
"No","2016","Rhineland-Palatinate,Saarland","1-pers.-HH","151","0.715093689350738","0.65375296067534","0.776434418026136"
"No","2016","Rhineland-Palatinate,Saarland","(Married) couple without C. ","326","0.785463491858773","0.746297829885441","0.824629153832106"
"No","2016","Rhineland-Palatinate,Saarland","Single parent ","90","0.673979192570316","0.59548568955205","0.752472695588583"
"No","2016","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","237","0.636875192685183","0.586849968853741","0.686900416516625"
"No","2016","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","106","0.797114052035668","0.733392170264003","0.860835933807332"
"No","2016","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","111","0.826886837117998","0.765516324897901","0.888257349338096"
"No","2016","Baden-Württemberg","1-pers.-HH","300","0.831857757310246","0.793384608543359","0.870330906077133"
"No","2016","Baden-Württemberg","(Married) couple without C. ","634","0.84040437373204","0.81438418709961","0.86642456036447"
"No","2016","Baden-Württemberg","Single parent ","140","0.621654125025142","0.557423086330381","0.685885163719904"
"No","2016","Baden-Württemberg","Couple + C. LE 16 ","619","0.775374892853353","0.746143317187421","0.804606468519285"
"No","2016","Baden-Württemberg","Couple + C. GT 16 ","268","0.796556645583726","0.754200791817674","0.838912499349779"
"No","2016","Baden-Württemberg","Couple + C. LE and GT 16","238","0.786956050831054","0.740852261908863","0.833059839753245"
"No","2016","Bavaria","1-pers.-HH","381","0.716829213167325","0.67865208361025","0.7550063427244"
"No","2016","Bavaria","(Married) couple without C. ","889","0.811327986993521","0.788495905208468","0.834160068778574"
"No","2016","Bavaria","Single parent ","224","0.689754881336559","0.640511472183054","0.738998290490064"
"No","2016","Bavaria","Couple + C. LE 16 ","717","0.74620510651434","0.718790566675917","0.773619646352762"
"No","2016","Bavaria","Couple + C. GT 16 ","388","0.734040617620183","0.694878933026071","0.773202302214295"
"No","2016","Bavaria","Couple + C. LE and GT 16","285","0.793243607836737","0.751697109886505","0.834790105786968"
"No","2016","Berlin","1-pers.-HH","161","0.676593742182686","0.616271107884906","0.736916376480466"
"No","2016","Berlin","(Married) couple without C. ","223","0.739268856985059","0.68916920109975","0.789368512870368"
"No","2016","Berlin","Single parent ","52","0.497658727208915","0.395489661866372","0.599827792551457"
"No","2016","Berlin","Couple + C. LE 16 ","140","0.792952291265617","0.734721812279956","0.851182770251277"
"No","2016","Berlin","Couple + C. GT 16 ","29","","",""
"No","2016","Berlin","Couple + C. LE and GT 16","22","","",""
"No","2016","Brandenburg","1-pers.-HH","98","0.677556346437897","0.59985289381594","0.755259799059854"
"No","2016","Brandenburg","(Married) couple without C. ","316","0.807936345853175","0.768940690440111","0.846932001266238"
"No","2016","Brandenburg","Single parent ","35","0.485683776198214","0.367756177321045","0.603611375075382"
"No","2016","Brandenburg","Couple + C. LE 16 ","135","0.656548725907417","0.588305795698907","0.724791656115928"
"No","2016","Brandenburg","Couple + C. GT 16 ","47","0.632089966441902","0.517471683294013","0.746708249589792"
"No","2016","Brandenburg","Couple + C. LE and GT 16","43","0.663301321481629","0.545668535331736","0.780934107631522"
"No","2016","Mecklenburg-Western Pomerania","1-pers.-HH","65","0.635802196827799","0.54287150898773","0.728732884667869"
"No","2016","Mecklenburg-Western Pomerania","(Married) couple without C. ","149","0.763943322361454","0.704793395682693","0.823093249040216"
"No","2016","Mecklenburg-Western Pomerania","Single parent ","25","","",""
"No","2016","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","61","0.514094470632156","0.418948030191713","0.609240911072598"
"No","2016","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","15","","",""
"No","2016","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","26","","",""
"No","2016","Saxony","1-pers.-HH","175","0.721005158604715","0.664024576039767","0.777985741169662"
"No","2016","Saxony","(Married) couple without C. ","422","0.74565513637877","0.708787424152385","0.782522848605155"
"No","2016","Saxony","Single parent ","65","0.504262628381711","0.414431091094999","0.594094165668424"
"No","2016","Saxony","Couple + C. LE 16 ","203","0.789721175411011","0.742657427502641","0.836784923319381"
"No","2016","Saxony","Couple + C. GT 16 ","125","0.77354902003528","0.707871489623625","0.839226550446934"
"No","2016","Saxony","Couple + C. LE and GT 16","70","0.64148147179644","0.545550170552572","0.737412773040309"
"No","2016","Saxony-Anhalt","1-pers.-HH","109","0.750467484531392","0.681445231757639","0.819489737305146"
"No","2016","Saxony-Anhalt","(Married) couple without C. ","221","0.72838052830213","0.677187749306543","0.779573307297718"
"No","2016","Saxony-Anhalt","Single parent ","50","0.655516540994309","0.557882017958236","0.753151064030382"
"No","2016","Saxony-Anhalt","Couple + C. LE 16 ","95","0.613589280586672","0.539516693751595","0.687661867421748"
"No","2016","Saxony-Anhalt","Couple + C. GT 16 ","41","0.726937962154118","0.61603795239494","0.837837971913297"
"No","2016","Saxony-Anhalt","Couple + C. LE and GT 16","39","0.608514578661428","0.480680287345267","0.736348869977589"
"No","2016","Thuringia","1-pers.-HH","100","0.616211841888886","0.538646015732314","0.693777668045458"
"No","2016","Thuringia","(Married) couple without C. ","277","0.775255303173562","0.731081160428586","0.819429445918538"
"No","2016","Thuringia","Single parent ","35","0.446572342404088","0.327533956214778","0.565610728593399"
"No","2016","Thuringia","Couple + C. LE 16 ","131","0.778863507011586","0.717375565573162","0.84035144845001"
"No","2016","Thuringia","Couple + C. GT 16 ","62","0.738752536495611","0.64535957181508","0.832145501176141"
"No","2016","Thuringia","Couple + C. LE and GT 16","49","0.841161027763366","0.750175912015219","0.932146143511512"
"Yes","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"Yes","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Yes","2017","Schleswig-Holstein","Single parent ","","","",""
"Yes","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
