"ple0081_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes","2006","Couple + C. LE and GT 16","Rural Area","163","0.326763761672315","0.286017301491005","0.367510221853624","1"
"No","2007","1-pers.-HH","Rural Area","","","","","2"
"No","2007","(Married) couple without C. ","Urban Area","","","","","2"
"No","2007","(Married) couple without C. ","Rural Area","","","","","2"
"No","2007","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2007","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2007","1-pers.-HH","Urban Area","","","","","2"
"No","2007","Single parent ","Urban Area","","","","","2"
"No","2007","Single parent ","Rural Area","","","","","2"
"No","2007","Couple + C. LE 16 ","Urban Area","","","","","2"
"No","2007","Couple + C. LE 16 ","Rural Area","","","","","2"
"No","2007","Couple + C. LE and GT 16","Urban Area","","","","","2"
"No","2007","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Yes","2007","Single parent ","Urban Area","","","","","1"
"Yes","2007","Single parent ","Rural Area","","","","","1"
"Yes","2007","1-pers.-HH","Urban Area","","","","","1"
"Yes","2007","1-pers.-HH","Rural Area","","","","","1"
"Yes","2007","(Married) couple without C. ","Urban Area","","","","","1"
"Yes","2007","(Married) couple without C. ","Rural Area","","","","","1"
"Yes","2007","Couple + C. LE 16 ","Urban Area","","","","","1"
"Yes","2007","Couple + C. LE 16 ","Rural Area","","","","","1"
"Yes","2007","Couple + C. GT 16 ","Urban Area","","","","","1"
"Yes","2007","Couple + C. GT 16 ","Rural Area","","","","","1"
"Yes","2007","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Yes","2007","Couple + C. LE and GT 16","Rural Area","","","","","1"
"No","2008","(Married) couple without C. ","Rural Area","1880","0.786166754172762","0.769571969607829","0.802761538737696","2"
"No","2008","Couple + C. GT 16 ","Urban Area","1536","0.693914850453898","0.674123397576785","0.713706303331011","2"
"No","2008","Couple + C. GT 16 ","Rural Area","906","0.723946754861497","0.699485174920776","0.748408334802217","2"
"No","2008","Couple + C. LE and GT 16","Urban Area","589","0.731237334990004","0.700421199515383","0.762053470464625","2"
"No","2008","1-pers.-HH","Urban Area","1495","0.69488384542187","0.675166666102316","0.714601024741425","2"
"No","2008","1-pers.-HH","Rural Area","641","0.67399070103669","0.644276702942561","0.70370469913082","2"
"No","2008","(Married) couple without C. ","Urban Area","3648","0.774233161429014","0.7623209694705","0.786145353387527","2"
"No","2008","Single parent ","Urban Area","396","0.537544489671604","0.50028850396144","0.574800475381767","2"
"No","2008","Single parent ","Rural Area","219","0.578872869141396","0.530426654210157","0.627319084072634","2"
"No","2008","Couple + C. LE 16 ","Urban Area","1583","0.702865370177985","0.683842416400513","0.721888323955457","2"
"No","2008","Couple + C. LE 16 ","Rural Area","711","0.688165803429043","0.659425507612044","0.716906099246042","2"
"No","2008","Couple + C. LE and GT 16","Rural Area","307","0.728055645868132","0.685501119983103","0.770610171753161","2"
"Yes","2008","1-pers.-HH","Urban Area","600","0.30511615457813","0.285398975258575","0.324833333897684","1"
"Yes","2008","Single parent ","Urban Area","292","0.462455510328396","0.425199524618233","0.49971149603856","1"
"Yes","2008","Single parent ","Rural Area","180","0.421127130858604","0.372680915927366","0.469573345789843","1"
"Yes","2008","1-pers.-HH","Rural Area","315","0.32600929896331","0.29629530086918","0.355723297057439","1"
"Yes","2008","(Married) couple without C. ","Urban Area","1084","0.225766838570986","0.213854646612473","0.2376790305295","1"
"Yes","2008","(Married) couple without C. ","Rural Area","465","0.213833245827238","0.197238461262304","0.230428030392171","1"
"Yes","2008","Couple + C. LE 16 ","Urban Area","634","0.297134629822015","0.278111676044543","0.316157583599487","1"
"Yes","2008","Couple + C. LE 16 ","Rural Area","287","0.311834196570957","0.283093900753958","0.340574492387956","1"
"Yes","2008","Couple + C. GT 16 ","Urban Area","547","0.306085149546102","0.286293696668989","0.325876602423215","1"
"Yes","2008","Couple + C. GT 16 ","Rural Area","377","0.276053245138503","0.251591665197783","0.300514825079224","1"
"Yes","2008","Couple + C. LE and GT 16","Urban Area","206","0.268762665009996","0.237946529535375","0.299578800484617","1"
"Yes","2008","Couple + C. LE and GT 16","Rural Area","113","0.271944354131868","0.229389828246839","0.314498880016897","1"
"No","2009","1-pers.-HH","Urban Area","","","","","2"
"No","2009","(Married) couple without C. ","Rural Area","","","","","2"
"No","2009","Single parent ","Urban Area","","","","","2"
"No","2009","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2009","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2009","Couple + C. LE and GT 16","Urban Area","","","","","2"
"No","2009","1-pers.-HH","Rural Area","","","","","2"
"No","2009","(Married) couple without C. ","Urban Area","","","","","2"
"No","2009","Single parent ","Rural Area","","","","","2"
"No","2009","Couple + C. LE 16 ","Urban Area","","","","","2"
"No","2009","Couple + C. LE 16 ","Rural Area","","","","","2"
"No","2009","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Yes","2009","1-pers.-HH","Urban Area","","","","","1"
"Yes","2009","Single parent ","Urban Area","","","","","1"
"Yes","2009","Single parent ","Rural Area","","","","","1"
"Yes","2009","Couple + C. LE 16 ","Urban Area","","","","","1"
"Yes","2009","Couple + C. LE 16 ","Rural Area","","","","","1"
"Yes","2009","Couple + C. GT 16 ","Urban Area","","","","","1"
"Yes","2009","Couple + C. GT 16 ","Rural Area","","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Yes","2009","1-pers.-HH","Rural Area","","","","","1"
"Yes","2009","(Married) couple without C. ","Urban Area","","","","","1"
"Yes","2009","(Married) couple without C. ","Rural Area","","","","","1"
"No","2010","Couple + C. GT 16 ","Urban Area","1350","0.725593453366393","0.704811674350792","0.746375232381994","2"
"No","2010","Couple + C. GT 16 ","Rural Area","760","0.716758225255865","0.689684858085021","0.74383159242671","2"
"No","2010","Couple + C. LE and GT 16","Urban Area","534","0.76602415992898","0.734927421868259","0.797120897989701","2"
"No","2010","1-pers.-HH","Urban Area","1382","0.70729488009978","0.686851904344609","0.727737855854951","2"
"No","2010","1-pers.-HH","Rural Area","603","0.695771746469075","0.664842325124902","0.726701167813247","2"
"No","2010","(Married) couple without C. ","Urban Area","3262","0.763310874401356","0.750466832538459","0.776154916264252","2"
"No","2010","(Married) couple without C. ","Rural Area","1685","0.779629770615972","0.762018813953954","0.797240727277991","2"
"No","2010","Single parent ","Urban Area","345","0.567149781839137","0.526999567966027","0.607299995712248","2"
"No","2010","Single parent ","Rural Area","178","0.669440617804285","0.616905040802565","0.721976194806006","2"
"No","2010","Couple + C. LE 16 ","Urban Area","1203","0.720822302491943","0.699453800372648","0.742190804611238","2"
"No","2010","Couple + C. LE 16 ","Rural Area","606","0.71552771089871","0.685357057081562","0.745698364715859","2"
"No","2010","Couple + C. LE and GT 16","Rural Area","252","0.795391975936048","0.752256917998344","0.838527033873751","2"
"Yes","2010","1-pers.-HH","Urban Area","521","0.29270511990022","0.272262144145049","0.313148095655392","1"
"Yes","2010","Single parent ","Urban Area","240","0.432850218160863","0.392700004287752","0.473000432033973","1"
"Yes","2010","Single parent ","Rural Area","130","0.330559382195715","0.278023805193994","0.383094959197435","1"
"Yes","2010","Couple + C. LE 16 ","Urban Area","490","0.279177697508057","0.257809195388762","0.300546199627352","1"
"Yes","2010","Couple + C. LE 16 ","Rural Area","253","0.28447228910129","0.254301635284141","0.314642942918438","1"
"Yes","2010","Couple + C. GT 16 ","Urban Area","421","0.274406546633607","0.253624767618006","0.295188325649208","1"
"Yes","2010","Couple + C. GT 16 ","Rural Area","304","0.283241774744135","0.25616840757329","0.310315141914979","1"
"Yes","2010","Couple + C. LE and GT 16","Urban Area","178","0.23397584007102","0.202879102010299","0.265072578131741","1"
"Yes","2010","Couple + C. LE and GT 16","Rural Area","84","0.204608024063952","0.161472966126248","0.247743082001656","1"
"Yes","2010","1-pers.-HH","Rural Area","247","0.304228253530925","0.273298832186753","0.335157674875098","1"
"Yes","2010","(Married) couple without C. ","Urban Area","945","0.236689125598644","0.223845083735748","0.249533167461541","1"
"Yes","2010","(Married) couple without C. ","Rural Area","443","0.220370229384028","0.202759272722009","0.237981186046046","1"
"No","2011","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2011","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2011","Couple + C. LE and GT 16","Urban Area","","","","","2"
"No","2011","1-pers.-HH","Urban Area","","","","","2"
"No","2011","1-pers.-HH","Rural Area","","","","","2"
"No","2011","(Married) couple without C. ","Urban Area","","","","","2"
"No","2011","(Married) couple without C. ","Rural Area","","","","","2"
"No","2011","Single parent ","Urban Area","","","","","2"
"No","2011","Single parent ","Rural Area","","","","","2"
"No","2011","Couple + C. LE 16 ","Urban Area","","","","","2"
"No","2011","Couple + C. LE 16 ","Rural Area","","","","","2"
"No","2011","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Yes","2011","1-pers.-HH","Urban Area","","","","","1"
"Yes","2011","Single parent ","Urban Area","","","","","1"
"Yes","2011","Single parent ","Rural Area","","","","","1"
"Yes","2011","Couple + C. LE 16 ","Urban Area","","","","","1"
"Yes","2011","Couple + C. GT 16 ","Rural Area","","","","","1"
"Yes","2011","Couple + C. LE and GT 16","Urban Area","","","","","1"
"Yes","2011","1-pers.-HH","Rural Area","","","","","1"
"Yes","2011","(Married) couple without C. ","Urban Area","","","","","1"
"Yes","2011","(Married) couple without C. ","Rural Area","","","","","1"
"Yes","2011","Couple + C. LE 16 ","Rural Area","","","","","1"
"Yes","2011","Couple + C. GT 16 ","Urban Area","","","","","1"
"Yes","2011","Couple + C. LE and GT 16","Rural Area","","","","","1"
"No","2012","1-pers.-HH","Urban Area","1796","0.711501174889956","0.693723594497371","0.72927875528254","2"
"No","2012","1-pers.-HH","Rural Area","785","0.668505470591397","0.641542961215287","0.695467979967507","2"
"No","2012","(Married) couple without C. ","Urban Area","4087","0.787713626547071","0.776526779581845","0.798900473512297","2"
"No","2012","(Married) couple without C. ","Rural Area","2391","0.777281041533619","0.762389917221491","0.792172165845746","2"
"No","2012","Single parent ","Urban Area","459","0.567986112133653","0.533267494325524","0.602704729941782","2"
"No","2012","Single parent ","Rural Area","260","0.697389888347887","0.653507871073297","0.741271905622477","2"
"No","2012","Couple + C. GT 16 ","Urban Area","1445","0.737783747020878","0.718001302607964","0.757566191433792","2"
"No","2012","Couple + C. GT 16 ","Rural Area","757","0.711127710528928","0.683983319782319","0.738272101275537","2"
"No","2012","Couple + C. LE and GT 16","Urban Area","520","0.715449968985507","0.682214606837622","0.748685331133391","2"
"No","2012","Couple + C. LE 16 ","Urban Area","1448","0.718250683384047","0.698574734012936","0.737926632755158","2"
"No","2012","Couple + C. LE 16 ","Rural Area","735","0.694216134812966","0.666466661438703","0.721965608187228","2"
"No","2012","Couple + C. LE and GT 16","Rural Area","289","0.723442843140706","0.678587831597543","0.768297854683869","2"
"Yes","2012","1-pers.-HH","Urban Area","699","0.288498825110044","0.270721244717459","0.306276405502629","1"
"Yes","2012","Single parent ","Urban Area","323","0.432013887866347","0.397295270058218","0.466732505674475","1"
"Yes","2012","Single parent ","Rural Area","161","0.302610111652113","0.258728094377523","0.346492128926703","1"
"Yes","2012","Couple + C. LE 16 ","Urban Area","560","0.281749316615953","0.262073367244842","0.301425265987064","1"
"Yes","2012","Couple + C. LE 16 ","Rural Area","324","0.305783865187034","0.278034391812772","0.333533338561297","1"
"Yes","2012","Couple + C. GT 16 ","Rural Area","314","0.288872289471072","0.261727898724463","0.316016680217681","1"
"Yes","2012","Couple + C. LE and GT 16","Urban Area","188","0.284550031014493","0.251314668866609","0.317785393162378","1"
"Yes","2012","Couple + C. LE and GT 16","Rural Area","93","0.276557156859294","0.231702145316131","0.321412168402457","1"
"Yes","2012","1-pers.-HH","Rural Area","386","0.331494529408603","0.304532020032493","0.358457038784713","1"
"Yes","2012","(Married) couple without C. ","Urban Area","1046","0.212286373452929","0.201099526487703","0.223473220418155","1"
"Yes","2012","(Married) couple without C. ","Rural Area","608","0.222718958466381","0.207827834154254","0.237610082778509","1"
"Yes","2012","Couple + C. GT 16 ","Urban Area","454","0.262216252979122","0.242433808566209","0.281998697392036","1"
"No","2013","1-pers.-HH","Urban Area","","","","","2"
"No","2013","1-pers.-HH","Rural Area","","","","","2"
"No","2013","(Married) couple without C. ","Urban Area","","","","","2"
"No","2013","(Married) couple without C. ","Rural Area","","","","","2"
"No","2013","Single parent ","Urban Area","","","","","2"
"No","2013","Single parent ","Rural Area","","","","","2"
"No","2013","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2013","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2013","Couple + C. LE and GT 16","Urban Area","","","","","2"
"No","2013","Couple + C. LE and GT 16","Rural Area","","","","","2"
"No","2013","Couple + C. LE 16 ","Urban Area","","","","","2"
"No","2013","Couple + C. LE 16 ","Rural Area","","","","","2"
"Yes","2013","1-pers.-HH","Urban Area","","","","","1"
"Yes","2013","1-pers.-HH","Rural Area","","","","","1"
"Yes","2013","Single parent ","Urban Area","","","","","1"
"Yes","2013","Single parent ","Rural Area","","","","","1"
"Yes","2013","Couple + C. LE 16 ","Urban Area","","","","","1"
"Yes","2013","Couple + C. LE 16 ","Rural Area","","","","","1"
"Yes","2013","Couple + C. LE and GT 16","Rural Area","","","","","1"
"Yes","2013","(Married) couple without C. ","Urban Area","","","","","1"
"Yes","2013","(Married) couple without C. ","Rural Area","","","","","1"
"Yes","2013","Couple + C. GT 16 ","Urban Area","","","","","1"
"Yes","2013","Couple + C. GT 16 ","Rural Area","","","","","1"
"Yes","2013","Couple + C. LE and GT 16","Urban Area","","","","","1"
"No","2014","1-pers.-HH","Urban Area","1799","0.713009651619825","0.695330539650325","0.730688763589325","2"
"No","2014","1-pers.-HH","Rural Area","760","0.660150420808019","0.63271509208522","0.687585749530817","2"
"No","2014","(Married) couple without C. ","Urban Area","4013","0.78577827045244","0.774499291031588","0.797057249873292","2"
"No","2014","(Married) couple without C. ","Rural Area","2292","0.772906914220353","0.757700742758322","0.788113085682384","2"
"No","2014","Single parent ","Urban Area","971","0.546049868997814","0.521715208292226","0.570384529703402","2"
"No","2014","Single parent ","Rural Area","509","0.644166695010918","0.611905136762845","0.67642825325899","2"
"No","2014","Couple + C. LE 16 ","Urban Area","3341","0.75041786384941","0.737897986366513","0.762937741332307","2"
"No","2014","Couple + C. GT 16 ","Urban Area","1551","0.755907354206435","0.737380584814522","0.774434123598348","2"
"No","2014","Couple + C. GT 16 ","Rural Area","726","0.728135515029543","0.700777563053443","0.755493467005643","2"
"No","2014","Couple + C. LE and GT 16","Urban Area","1050","0.733455033911771","0.710490106044116","0.756419961779426","2"
"No","2014","Couple + C. LE and GT 16","Rural Area","600","0.742163697411992","0.712131219066007","0.772196175757977","2"
"No","2014","Couple + C. LE 16 ","Rural Area","1557","0.685105454875391","0.66599828152045","0.704212628230332","2"
"Yes","2014","1-pers.-HH","Urban Area","716","0.286990348380175","0.269311236410675","0.304669460349675","1"
"Yes","2014","Single parent ","Urban Area","637","0.453950131002186","0.429615470296598","0.478284791707774","1"
"Yes","2014","Single parent ","Rural Area","337","0.355833304989082","0.32357174674101","0.388094863237155","1"
"Yes","2014","1-pers.-HH","Rural Area","385","0.339849579191981","0.312414250469183","0.36728490791478","1"
"Yes","2014","Couple + C. LE 16 ","Urban Area","1249","0.24958213615059","0.237062258667693","0.262102013633487","1"
"Yes","2014","Couple + C. LE 16 ","Rural Area","713","0.314894545124609","0.295787371769668","0.33400171847955","1"
"Yes","2014","Couple + C. GT 16 ","Rural Area","290","0.271864484970457","0.244506532994357","0.299222436946557","1"
"Yes","2014","Couple + C. LE and GT 16","Urban Area","374","0.266544966088229","0.243580038220574","0.289509893955884","1"
"Yes","2014","Couple + C. LE and GT 16","Rural Area","215","0.257836302588008","0.227803824242023","0.287868780933994","1"
"Yes","2014","(Married) couple without C. ","Rural Area","624","0.227093085779647","0.211886914317616","0.242299257241678","1"
"Yes","2014","Couple + C. GT 16 ","Urban Area","514","0.244092645793565","0.225565876401652","0.262619415185478","1"
"Yes","2014","(Married) couple without C. ","Urban Area","1070","0.21422172954756","0.202942750126708","0.225500708968412","1"
"No","2015","Couple + C. GT 16 ","Urban Area","","","","","2"
"No","2015","Couple + C. GT 16 ","Rural Area","","","","","2"
"No","2015","Couple + C. LE and GT 16","Urban Area","","","","","2"
"No","2015","Couple + C. LE and GT 16","Rural Area","","","","","2"
"No","2015","1-pers.-HH","Urban Area","","","","","2"
"No","2015","1-pers.-HH","Rural Area","","","","","2"
"No","2015","(Married) couple without C. ","Urban Area","","","","","2"
"No","2015","(Married) couple without C. ","Rural Area","","","","","2"
"No","2015","Single parent ","Urban Area","","","","","2"
"No","2015","Single parent ","Rural Area","","","","","2"
"No","2015","Couple + C. LE 16 ","Urban Area","","","","","2"
"No","2015","Couple + C. LE 16 ","Rural Area","","","","","2"
"Yes","2015","1-pers.-HH","Urban Area","","","","","1"
"Yes","2015","Single parent ","Urban Area","","","","","1"
"Yes","2015","Single parent ","Rural Area","","","","","1"
"Yes","2015","Couple + C. LE 16 ","Urban Area","","","","","1"
