"ple0081_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2015","Saxony-Anhalt","higher education","","","",""
"No","2015","Thuringia","in school","","","",""
"No","2015","Thuringia","inadequately","","","",""
"No","2015","Thuringia","general elemantary","","","",""
"No","2015","Thuringia","middle vocational","","","",""
"No","2015","Thuringia","vocational + Abi","","","",""
"No","2015","Thuringia","higher vocational","","","",""
"No","2015","Thuringia","higher education","","","",""
"Yes","2016","Schleswig-Holstein","in school","1","","",""
"Yes","2016","Schleswig-Holstein","inadequately","7","","",""
"Yes","2016","Schleswig-Holstein","general elemantary","35","0.316780759426488","0.227796562886734","0.405764955966243"
"Yes","2016","Schleswig-Holstein","middle vocational","123","0.28157851235375","0.236475471680828","0.326681553026672"
"Yes","2016","Schleswig-Holstein","vocational + Abi","18","","",""
"Yes","2016","Schleswig-Holstein","higher vocational","12","","",""
"Yes","2016","Schleswig-Holstein","higher education","23","","",""
"Yes","2016","Hamburg","in school","2","","",""
"Yes","2016","Hamburg","inadequately","1","","",""
"Yes","2016","Hamburg","general elemantary","12","","",""
"Yes","2016","Hamburg","middle vocational","49","0.319686891069789","0.244805864335388","0.39456791780419"
"Yes","2016","Hamburg","vocational + Abi","10","","",""
"Yes","2016","Hamburg","higher vocational","2","","",""
"Yes","2016","Hamburg","higher education","19","","",""
"Yes","2016","Lower Saxony","in school","4","","",""
"Yes","2016","Lower Saxony","inadequately","30","0.404670016139731","0.280475660837595","0.528864371441866"
"Yes","2016","Lower Saxony","general elemantary","114","0.292676520387159","0.241275963753942","0.344077077020376"
"Yes","2016","Lower Saxony","middle vocational","313","0.281360988852018","0.254715311463333","0.308006666240703"
"Yes","2016","Lower Saxony","vocational + Abi","46","0.207495526358083","0.151712085109404","0.263278967606761"
"Yes","2016","Lower Saxony","higher vocational","20","","",""
"Yes","2016","Lower Saxony","higher education","84","0.183302747232506","0.149456441992417","0.217149052472594"
"Yes","2016","Bremen","in school","","","",""
"Yes","2016","Bremen","inadequately","6","","",""
"Yes","2016","Bremen","general elemantary","11","","",""
"Yes","2016","Bremen","middle vocational","13","","",""
"Yes","2016","Bremen","vocational + Abi","3","","",""
"Yes","2016","Bremen","higher vocational","1","","",""
"Yes","2016","Bremen","higher education","4","","",""
"Yes","2016","North Rhine-Westphalia","in school","16","","",""
"Yes","2016","North Rhine-Westphalia","inadequately","61","0.426714169037914","0.344785064313842","0.508643273761986"
"Yes","2016","North Rhine-Westphalia","general elemantary","243","0.358875269669998","0.321329816444615","0.396420722895382"
"Yes","2016","North Rhine-Westphalia","middle vocational","628","0.27216437282478","0.253442449103808","0.290886296545752"
"Yes","2016","North Rhine-Westphalia","vocational + Abi","161","0.301174810793316","0.263312934035559","0.339036687551074"
"Yes","2016","North Rhine-Westphalia","higher vocational","51","0.265498057806716","0.210537719280651","0.320458396332782"
"Yes","2016","North Rhine-Westphalia","higher education","148","0.163528787061626","0.14141992112072","0.185637653002533"
"Yes","2016","Hesse","in school","2","","",""
"Yes","2016","Hesse","inadequately","10","","",""
"Yes","2016","Hesse","general elemantary","62","0.391982963076145","0.319235725006117","0.464730201146173"
"Yes","2016","Hesse","middle vocational","202","0.286471766493477","0.252031572385291","0.320911960601663"
"Yes","2016","Hesse","vocational + Abi","45","0.363239467198217","0.285228395020969","0.441250539375465"
"Yes","2016","Hesse","higher vocational","15","","",""
"Yes","2016","Hesse","higher education","77","0.192066525084149","0.15660376279103","0.227529287377268"
"Yes","2016","Rhineland-Palatinate,Saarland","in school","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","inadequately","11","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","general elemantary","94","0.35195549083861","0.291908500547908","0.412002481129312"
"Yes","2016","Rhineland-Palatinate,Saarland","middle vocational","215","0.279238907016625","0.245445079042241","0.31303273499101"
"Yes","2016","Rhineland-Palatinate,Saarland","vocational + Abi","30","0.202380936509204","0.130495646152691","0.274266226865718"
"Yes","2016","Rhineland-Palatinate,Saarland","higher vocational","23","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","higher education","43","0.147623179378816","0.105544717119919","0.189701641637714"
"Yes","2016","Baden-Württemberg","in school","2","","",""
"Yes","2016","Baden-Württemberg","inadequately","13","","",""
"Yes","2016","Baden-Württemberg","general elemantary","100","0.27164278581553","0.223283741296483","0.320001830334578"
"Yes","2016","Baden-Württemberg","middle vocational","280","0.196627427128796","0.174130715151011","0.219124139106582"
"Yes","2016","Baden-Württemberg","vocational + Abi","54","0.189384307678847","0.140912331171312","0.237856284186381"
"Yes","2016","Baden-Württemberg","higher vocational","34","0.204636247977115","0.145033547584889","0.264238948369341"
"Yes","2016","Baden-Württemberg","higher education","92","0.125905002019729","0.102396866639085","0.149413137400373"
"Yes","2016","Bavaria","in school","7","","",""
"Yes","2016","Bavaria","inadequately","17","","",""
"Yes","2016","Bavaria","general elemantary","113","0.24964552250489","0.206745764523404","0.292545280486375"
"Yes","2016","Bavaria","middle vocational","530","0.270562546717292","0.250459608294799","0.290665485139785"
"Yes","2016","Bavaria","vocational + Abi","93","0.296265052098793","0.244422696025521","0.348107408172065"
"Yes","2016","Bavaria","higher vocational","53","0.188391815312779","0.13932844224046","0.237455188385099"
"Yes","2016","Bavaria","higher education","128","0.167380820021691","0.14321845314645","0.191543186896933"
"Yes","2016","Berlin","in school","2","","",""
"Yes","2016","Berlin","inadequately","8","","",""
"Yes","2016","Berlin","general elemantary","33","0.576284201143449","0.449112705258407","0.703455697028492"
"Yes","2016","Berlin","middle vocational","108","0.323038233728607","0.272275111598095","0.37380135585912"
"Yes","2016","Berlin","vocational + Abi","21","","",""
"Yes","2016","Berlin","higher vocational","11","","",""
"Yes","2016","Berlin","higher education","73","0.235864943533856","0.192430744266433","0.279299142801279"
"Yes","2016","Brandenburg","in school","3","","",""
"Yes","2016","Brandenburg","inadequately","4","","",""
"Yes","2016","Brandenburg","general elemantary","33","0.525598245039255","0.410257715887568","0.640938774190943"
"Yes","2016","Brandenburg","middle vocational","148","0.343879557934648","0.300329879228578","0.387429236640718"
"Yes","2016","Brandenburg","vocational + Abi","20","","",""
"Yes","2016","Brandenburg","higher vocational","10","","",""
"Yes","2016","Brandenburg","higher education","25","","",""
"Yes","2016","Mecklenburg-Western Pomerania","in school","1","","",""
"Yes","2016","Mecklenburg-Western Pomerania","inadequately","3","","",""
"Yes","2016","Mecklenburg-Western Pomerania","general elemantary","11","","",""
"Yes","2016","Mecklenburg-Western Pomerania","middle vocational","114","0.428647025719455","0.369508008295834","0.487786043143075"
"Yes","2016","Mecklenburg-Western Pomerania","vocational + Abi","7","","",""
"Yes","2016","Mecklenburg-Western Pomerania","higher vocational","7","","",""
"Yes","2016","Mecklenburg-Western Pomerania","higher education","23","","",""
"Yes","2016","Saxony","in school","3","","",""
"Yes","2016","Saxony","inadequately","5","","",""
"Yes","2016","Saxony","general elemantary","39","0.337738651035088","0.238359896046845","0.437117406023331"
"Yes","2016","Saxony","middle vocational","231","0.335879437251512","0.301942175717197","0.369816698785826"
"Yes","2016","Saxony","vocational + Abi","23","","",""
"Yes","2016","Saxony","higher vocational","18","","",""
"Yes","2016","Saxony","higher education","55","0.13688958406868","0.102819116544759","0.170960051592602"
"Yes","2016","Saxony-Anhalt","in school","","","",""
"Yes","2016","Saxony-Anhalt","inadequately","7","","",""
"Yes","2016","Saxony-Anhalt","general elemantary","27","","",""
"Yes","2016","Saxony-Anhalt","middle vocational","170","0.352566156969319","0.307668727992975","0.397463585945663"
"Yes","2016","Saxony-Anhalt","vocational + Abi","10","","",""
"Yes","2016","Saxony-Anhalt","higher vocational","14","","",""
"Yes","2016","Saxony-Anhalt","higher education","33","0.158258314876923","0.108173543766726","0.20834308598712"
"Yes","2016","Thuringia","in school","","","",""
"Yes","2016","Thuringia","inadequately","4","","",""
"Yes","2016","Thuringia","general elemantary","23","","",""
"Yes","2016","Thuringia","middle vocational","152","0.319857035782994","0.279257396934087","0.360456674631901"
"Yes","2016","Thuringia","vocational + Abi","13","","",""
"Yes","2016","Thuringia","higher vocational","10","","",""
"Yes","2016","Thuringia","higher education","31","0.20271241904286","0.148468065087676","0.256956772998045"
"No","2016","Schleswig-Holstein","in school","11","","",""
"No","2016","Schleswig-Holstein","inadequately","10","","",""
"No","2016","Schleswig-Holstein","general elemantary","70","0.683219240573512","0.594235044033757","0.772203437113266"
"No","2016","Schleswig-Holstein","middle vocational","259","0.71842148764625","0.673318446973328","0.763524528319172"
"No","2016","Schleswig-Holstein","vocational + Abi","57","0.781594950343802","0.68808890937853","0.875100991309074"
"No","2016","Schleswig-Holstein","higher vocational","36","0.793521670479622","0.679011487915574","0.908031853043669"
"No","2016","Schleswig-Holstein","higher education","131","0.797735501344387","0.734293478548678","0.861177524140097"
"No","2016","Hamburg","in school","6","","",""
"No","2016","Hamburg","inadequately","3","","",""
"No","2016","Hamburg","general elemantary","24","","",""
"No","2016","Hamburg","middle vocational","100","0.680313108930211","0.60543208219581","0.755194135664612"
"No","2016","Hamburg","vocational + Abi","33","0.808158593691265","0.69047028119649","0.925846906186039"
"No","2016","Hamburg","higher vocational","18","","",""
"No","2016","Hamburg","higher education","134","0.847285332020103","0.790287597287793","0.904283066752414"
"No","2016","Lower Saxony","in school","27","","",""
"No","2016","Lower Saxony","inadequately","30","0.595329983860269","0.471135628558134","0.719524339162405"
"No","2016","Lower Saxony","general elemantary","187","0.707323479612841","0.655922922979624","0.758724036246058"
"No","2016","Lower Saxony","middle vocational","781","0.718639011147982","0.691993333759297","0.745284688536667"
"No","2016","Lower Saxony","vocational + Abi","157","0.792504473641918","0.736721032393239","0.848287914890596"
"No","2016","Lower Saxony","higher vocational","87","0.840923746764854","0.771623116051616","0.910224377478091"
"No","2016","Lower Saxony","higher education","418","0.816697252767494","0.782850947527406","0.850543558007583"
"No","2016","Bremen","in school","4","","",""
"No","2016","Bremen","inadequately","4","","",""
"No","2016","Bremen","general elemantary","8","","",""
"No","2016","Bremen","middle vocational","57","0.83675313239582","0.750172615794752","0.923333648996888"
"No","2016","Bremen","vocational + Abi","14","","",""
"No","2016","Bremen","higher vocational","2","","",""
"No","2016","Bremen","higher education","35","0.897567880907776","0.80240501388706","0.992730747928493"
"No","2016","North Rhine-Westphalia","in school","75","0.704417001388806","0.610664678968633","0.79816932380898"
"No","2016","North Rhine-Westphalia","inadequately","79","0.573285830962086","0.491356726238014","0.655214935686158"
"No","2016","North Rhine-Westphalia","general elemantary","384","0.641124730330002","0.603579277104618","0.678670183555385"
"No","2016","North Rhine-Westphalia","middle vocational","1543","0.72783562717522","0.709113703454248","0.746557550896192"
"No","2016","North Rhine-Westphalia","vocational + Abi","403","0.698825189206683","0.660963312448926","0.736687065964441"
"No","2016","North Rhine-Westphalia","higher vocational","197","0.734501942193284","0.679541603667218","0.789462280719349"
"No","2016","North Rhine-Westphalia","higher education","927","0.836471212938374","0.814362346997467","0.85858007887928"
"No","2016","Hesse","in school","22","","",""
"No","2016","Hesse","inadequately","17","","",""
"No","2016","Hesse","general elemantary","111","0.608017036923855","0.535269798853827","0.680764274993883"
"No","2016","Hesse","middle vocational","460","0.713528233506523","0.679088039398337","0.747968427614709"
"No","2016","Hesse","vocational + Abi","101","0.636760532801783","0.558749460624535","0.714771604979031"
"No","2016","Hesse","higher vocational","58","0.818869540813784","0.730522956448938","0.90721612517863"
"No","2016","Hesse","higher education","397","0.807933474915851","0.772470712622732","0.84339623720897"
"No","2016","Rhineland-Palatinate,Saarland","in school","24","","",""
"No","2016","Rhineland-Palatinate,Saarland","inadequately","10","","",""
"No","2016","Rhineland-Palatinate,Saarland","general elemantary","149","0.64804450916139","0.587997518870688","0.708091499452092"
"No","2016","Rhineland-Palatinate,Saarland","middle vocational","462","0.720761092983375","0.68696726500899","0.754554920957759"
"No","2016","Rhineland-Palatinate,Saarland","vocational + Abi","90","0.797619063490796","0.725733773134282","0.869504353847309"
"No","2016","Rhineland-Palatinate,Saarland","higher vocational","65","0.753817962325544","0.663812643035931","0.843823281615158"
"No","2016","Rhineland-Palatinate,Saarland","higher education","230","0.852376820621184","0.810298358362287","0.894455282880081"
"No","2016","Baden-Württemberg","in school","35","0.97087183534771","0.916686128797719","1.0250575418977"
"No","2016","Baden-Württemberg","inadequately","12","","",""
"No","2016","Baden-Württemberg","general elemantary","225","0.72835721418447","0.679998169665422","0.776716258703517"
"No","2016","Baden-Württemberg","middle vocational","919","0.803372572871204","0.780875860893418","0.825869284848989"
"No","2016","Baden-Württemberg","vocational + Abi","197","0.810615692321153","0.762143715813619","0.859087668828688"
"No","2016","Baden-Württemberg","higher vocational","142","0.795363752022885","0.735761051630659","0.854966452415111"
"No","2016","Baden-Württemberg","higher education","673","0.874094997980271","0.850586862599627","0.897603133360915"
"No","2016","Bavaria","in school","41","0.748303122541026","0.625529473236427","0.871076771845624"
"No","2016","Bavaria","inadequately","27","","",""
"No","2016","Bavaria","general elemantary","278","0.75035447749511","0.707454719513625","0.793254235476596"
"No","2016","Bavaria","middle vocational","1346","0.729437453282708","0.709334514860215","0.749540391705201"
"No","2016","Bavaria","vocational + Abi","205","0.703734947901207","0.651892591827935","0.755577303974479"
"No","2016","Bavaria","higher vocational","191","0.811608184687221","0.762544811614901","0.86067155775954"
"No","2016","Bavaria","higher education","789","0.832619179978309","0.808456813103067","0.85678154685355"
"No","2016","Berlin","in school","12","","",""
"No","2016","Berlin","inadequately","6","","",""
"No","2016","Berlin","general elemantary","25","","",""
"No","2016","Berlin","middle vocational","218","0.676961766271393","0.62619864414088","0.727724888401905"
"No","2016","Berlin","vocational + Abi","41","0.691355381923772","0.576372742273829","0.806338021573715"
"No","2016","Berlin","higher vocational","41","0.698488670671891","0.573756660888586","0.823220680455195"
"No","2016","Berlin","higher education","294","0.764135056466144","0.720700857198721","0.807569255733567"
"No","2016","Brandenburg","in school","12","","",""
"No","2016","Brandenburg","inadequately","6","","",""
"No","2016","Brandenburg","general elemantary","39","0.474401754960745","0.359061225809057","0.589742284112432"
"No","2016","Brandenburg","middle vocational","309","0.656120442065352","0.612570763359282","0.699670120771422"
"No","2016","Brandenburg","vocational + Abi","48","0.684587004273758","0.574141573972384","0.795032434575131"
"No","2016","Brandenburg","higher vocational","51","0.840724791533629","0.748894874549584","0.932554708517675"
"No","2016","Brandenburg","higher education","221","0.90884702536256","0.872879434003282","0.944814616721837"
"No","2016","Mecklenburg-Western Pomerania","in school","3","","",""
"No","2016","Mecklenburg-Western Pomerania","inadequately","3","","",""
"No","2016","Mecklenburg-Western Pomerania","general elemantary","14","","",""
"No","2016","Mecklenburg-Western Pomerania","middle vocational","155","0.571352974280545","0.512213956856925","0.630491991704166"
"No","2016","Mecklenburg-Western Pomerania","vocational + Abi","18","","",""
"No","2016","Mecklenburg-Western Pomerania","higher vocational","39","0.80396775808673","0.689244295943301","0.918691220230159"
"No","2016","Mecklenburg-Western Pomerania","higher education","110","0.823164464524744","0.758323368319523","0.888005560729965"
"No","2016","Saxony","in school","10","","",""
"No","2016","Saxony","inadequately","1","","",""
"No","2016","Saxony","general elemantary","48","0.662261348964912","0.562882593976669","0.761640103953155"
"No","2016","Saxony","middle vocational","513","0.664120562748488","0.630183301214174","0.698057824282803"
"No","2016","Saxony","vocational + Abi","53","0.778613521758497","0.685271369282687","0.871955674234308"
"No","2016","Saxony","higher vocational","98","0.826651228511353","0.757763694532471","0.895538762490234"
"No","2016","Saxony","higher education","336","0.86311041593132","0.829039948407398","0.897180883455241"
"No","2016","Saxony-Anhalt","in school","4","","",""
"No","2016","Saxony-Anhalt","inadequately","7","","",""
"No","2016","Saxony-Anhalt","general elemantary","34","0.800891887455284","0.700681071458067","0.9011027034525"
"No","2016","Saxony-Anhalt","middle vocational","265","0.647433843030681","0.602536414054337","0.692331272007025"
"No","2016","Saxony-Anhalt","vocational + Abi","22","","",""
"No","2016","Saxony-Anhalt","higher vocational","47","0.789319967186532","0.686985623932766","0.891654310440299"
"No","2016","Saxony-Anhalt","higher education","171","0.841741685123077","0.79165691401288","0.891826456233274"
"No","2016","Thuringia","in school","5","","",""
"No","2016","Thuringia","inadequately","","","",""
"No","2016","Thuringia","general elemantary","28","","",""
"No","2016","Thuringia","middle vocational","355","0.680142964217006","0.639543325368099","0.720742603065913"
"No","2016","Thuringia","vocational + Abi","30","0.596133730128761","0.449476154108651","0.742791306148871"
"No","2016","Thuringia","higher vocational","57","0.857287247637142","0.773533304562816","0.941041190711467"
"No","2016","Thuringia","higher education","180","0.79728758095714","0.743043227001955","0.851531934912324"
"Yes","2017","Schleswig-Holstein","in school","","","",""
"Yes","2017","Schleswig-Holstein","inadequately","","","",""
"Yes","2017","Schleswig-Holstein","general elemantary","","","",""
"Yes","2017","Schleswig-Holstein","middle vocational","","","",""
"Yes","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Yes","2017","Schleswig-Holstein","higher vocational","","","",""
"Yes","2017","Schleswig-Holstein","higher education","","","",""
"Yes","2017","Hamburg","in school","","","",""
"Yes","2017","Hamburg","inadequately","","","",""
"Yes","2017","Hamburg","general elemantary","","","",""
"Yes","2017","Hamburg","middle vocational","","","",""
"Yes","2017","Hamburg","vocational + Abi","","","",""
"Yes","2017","Hamburg","higher vocational","","","",""
"Yes","2017","Hamburg","higher education","","","",""
"Yes","2017","Lower Saxony","in school","","","",""
"Yes","2017","Lower Saxony","inadequately","","","",""
"Yes","2017","Lower Saxony","general elemantary","","","",""
"Yes","2017","Lower Saxony","middle vocational","","","",""
"Yes","2017","Lower Saxony","vocational + Abi","","","",""
"Yes","2017","Lower Saxony","higher vocational","","","",""
"Yes","2017","Lower Saxony","higher education","","","",""
"Yes","2017","Bremen","in school","","","",""
"Yes","2017","Bremen","inadequately","","","",""
"Yes","2017","Bremen","general elemantary","","","",""
"Yes","2017","Bremen","middle vocational","","","",""
"Yes","2017","Bremen","vocational + Abi","","","",""
"Yes","2017","Bremen","higher vocational","","","",""
"Yes","2017","Bremen","higher education","","","",""
"Yes","2017","North Rhine-Westphalia","in school","","","",""
"Yes","2017","North Rhine-Westphalia","inadequately","","","",""
"Yes","2017","North Rhine-Westphalia","general elemantary","","","",""
"Yes","2017","North Rhine-Westphalia","middle vocational","","","",""
"Yes","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Yes","2017","North Rhine-Westphalia","higher vocational","","","",""
"Yes","2017","North Rhine-Westphalia","higher education","","","",""
"Yes","2017","Hesse","in school","","","",""
"Yes","2017","Hesse","inadequately","","","",""
"Yes","2017","Hesse","general elemantary","","","",""
"Yes","2017","Hesse","middle vocational","","","",""
"Yes","2017","Hesse","vocational + Abi","","","",""
"Yes","2017","Hesse","higher vocational","","","",""
"Yes","2017","Hesse","higher education","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Yes","2017","Baden-Württemberg","in school","","","",""
"Yes","2017","Baden-Württemberg","inadequately","","","",""
"Yes","2017","Baden-Württemberg","general elemantary","","","",""
"Yes","2017","Baden-Württemberg","middle vocational","","","",""
"Yes","2017","Baden-Württemberg","vocational + Abi","","","",""
"Yes","2017","Baden-Württemberg","higher vocational","","","",""
"Yes","2017","Baden-Württemberg","higher education","","","",""
"Yes","2017","Bavaria","in school","","","",""
"Yes","2017","Bavaria","inadequately","","","",""
"Yes","2017","Bavaria","general elemantary","","","",""
"Yes","2017","Bavaria","middle vocational","","","",""
"Yes","2017","Bavaria","vocational + Abi","","","",""
"Yes","2017","Bavaria","higher vocational","","","",""
"Yes","2017","Bavaria","higher education","","","",""
"Yes","2017","Berlin","in school","","","",""
"Yes","2017","Berlin","inadequately","","","",""
"Yes","2017","Berlin","general elemantary","","","",""
"Yes","2017","Berlin","middle vocational","","","",""
"Yes","2017","Berlin","vocational + Abi","","","",""
"Yes","2017","Berlin","higher vocational","","","",""
"Yes","2017","Berlin","higher education","","","",""
"Yes","2017","Brandenburg","in school","","","",""
"Yes","2017","Brandenburg","inadequately","","","",""
"Yes","2017","Brandenburg","general elemantary","","","",""
"Yes","2017","Brandenburg","middle vocational","","","",""
"Yes","2017","Brandenburg","vocational + Abi","","","",""
"Yes","2017","Brandenburg","higher vocational","","","",""
"Yes","2017","Brandenburg","higher education","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Yes","2017","Saxony","in school","","","",""
"Yes","2017","Saxony","inadequately","","","",""
"Yes","2017","Saxony","general elemantary","","","",""
"Yes","2017","Saxony","middle vocational","","","",""
"Yes","2017","Saxony","vocational + Abi","","","",""
"Yes","2017","Saxony","higher vocational","","","",""
"Yes","2017","Saxony","higher education","","","",""
"Yes","2017","Saxony-Anhalt","in school","","","",""
"Yes","2017","Saxony-Anhalt","inadequately","","","",""
"Yes","2017","Saxony-Anhalt","general elemantary","","","",""
"Yes","2017","Saxony-Anhalt","middle vocational","","","",""
"Yes","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Yes","2017","Saxony-Anhalt","higher vocational","","","",""
"Yes","2017","Saxony-Anhalt","higher education","","","",""
"Yes","2017","Thuringia","in school","","","",""
"Yes","2017","Thuringia","inadequately","","","",""
"Yes","2017","Thuringia","general elemantary","","","",""
"Yes","2017","Thuringia","middle vocational","","","",""
"Yes","2017","Thuringia","vocational + Abi","","","",""
"Yes","2017","Thuringia","higher vocational","","","",""
"Yes","2017","Thuringia","higher education","","","",""
"No","2017","Schleswig-Holstein","in school","","","",""
"No","2017","Schleswig-Holstein","inadequately","","","",""
"No","2017","Schleswig-Holstein","general elemantary","","","",""
"No","2017","Schleswig-Holstein","middle vocational","","","",""
"No","2017","Schleswig-Holstein","vocational + Abi","","","",""
"No","2017","Schleswig-Holstein","higher vocational","","","",""
"No","2017","Schleswig-Holstein","higher education","","","",""
"No","2017","Hamburg","in school","","","",""
"No","2017","Hamburg","inadequately","","","",""
"No","2017","Hamburg","general elemantary","","","",""
"No","2017","Hamburg","middle vocational","","","",""
"No","2017","Hamburg","vocational + Abi","","","",""
"No","2017","Hamburg","higher vocational","","","",""
"No","2017","Hamburg","higher education","","","",""
"No","2017","Lower Saxony","in school","","","",""
"No","2017","Lower Saxony","inadequately","","","",""
"No","2017","Lower Saxony","general elemantary","","","",""
"No","2017","Lower Saxony","middle vocational","","","",""
"No","2017","Lower Saxony","vocational + Abi","","","",""
"No","2017","Lower Saxony","higher vocational","","","",""
"No","2017","Lower Saxony","higher education","","","",""
"No","2017","Bremen","in school","","","",""
"No","2017","Bremen","inadequately","","","",""
"No","2017","Bremen","general elemantary","","","",""
"No","2017","Bremen","middle vocational","","","",""
"No","2017","Bremen","vocational + Abi","","","",""
"No","2017","Bremen","higher vocational","","","",""
"No","2017","Bremen","higher education","","","",""
"No","2017","North Rhine-Westphalia","in school","","","",""
"No","2017","North Rhine-Westphalia","inadequately","","","",""
"No","2017","North Rhine-Westphalia","general elemantary","","","",""
"No","2017","North Rhine-Westphalia","middle vocational","","","",""
"No","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"No","2017","North Rhine-Westphalia","higher vocational","","","",""
"No","2017","North Rhine-Westphalia","higher education","","","",""
"No","2017","Hesse","in school","","","",""
"No","2017","Hesse","inadequately","","","",""
"No","2017","Hesse","general elemantary","","","",""
"No","2017","Hesse","middle vocational","","","",""
"No","2017","Hesse","vocational + Abi","","","",""
"No","2017","Hesse","higher vocational","","","",""
"No","2017","Hesse","higher education","","","",""
"No","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"No","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"No","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"No","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"No","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"No","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"No","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"No","2017","Baden-Württemberg","in school","","","",""
"No","2017","Baden-Württemberg","inadequately","","","",""
"No","2017","Baden-Württemberg","general elemantary","","","",""
"No","2017","Baden-Württemberg","middle vocational","","","",""
"No","2017","Baden-Württemberg","vocational + Abi","","","",""
"No","2017","Baden-Württemberg","higher vocational","","","",""
"No","2017","Baden-Württemberg","higher education","","","",""
"No","2017","Bavaria","in school","","","",""
"No","2017","Bavaria","inadequately","","","",""
"No","2017","Bavaria","general elemantary","","","",""
"No","2017","Bavaria","middle vocational","","","",""
"No","2017","Bavaria","vocational + Abi","","","",""
"No","2017","Bavaria","higher vocational","","","",""
"No","2017","Bavaria","higher education","","","",""
"No","2017","Berlin","in school","","","",""
"No","2017","Berlin","inadequately","","","",""
"No","2017","Berlin","general elemantary","","","",""
"No","2017","Berlin","middle vocational","","","",""
"No","2017","Berlin","vocational + Abi","","","",""
"No","2017","Berlin","higher vocational","","","",""
"No","2017","Berlin","higher education","","","",""
"No","2017","Brandenburg","in school","","","",""
"No","2017","Brandenburg","inadequately","","","",""
"No","2017","Brandenburg","general elemantary","","","",""
"No","2017","Brandenburg","middle vocational","","","",""
"No","2017","Brandenburg","vocational + Abi","","","",""
"No","2017","Brandenburg","higher vocational","","","",""
"No","2017","Brandenburg","higher education","","","",""
"No","2017","Mecklenburg-Western Pomerania","in school","","","",""
"No","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"No","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"No","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"No","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"No","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"No","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"No","2017","Saxony","in school","","","",""
"No","2017","Saxony","inadequately","","","",""
"No","2017","Saxony","general elemantary","","","",""
"No","2017","Saxony","middle vocational","","","",""
"No","2017","Saxony","vocational + Abi","","","",""
"No","2017","Saxony","higher vocational","","","",""
"No","2017","Saxony","higher education","","","",""
"No","2017","Saxony-Anhalt","in school","","","",""
"No","2017","Saxony-Anhalt","inadequately","","","",""
"No","2017","Saxony-Anhalt","general elemantary","","","",""
"No","2017","Saxony-Anhalt","middle vocational","","","",""
"No","2017","Saxony-Anhalt","vocational + Abi","","","",""
"No","2017","Saxony-Anhalt","higher vocational","","","",""
"No","2017","Saxony-Anhalt","higher education","","","",""
"No","2017","Thuringia","in school","","","",""
"No","2017","Thuringia","inadequately","","","",""
"No","2017","Thuringia","general elemantary","","","",""
"No","2017","Thuringia","middle vocational","","","",""
"No","2017","Thuringia","vocational + Abi","","","",""
"No","2017","Thuringia","higher vocational","","","",""
"No","2017","Thuringia","higher education","","","",""
"Yes","2018","Schleswig-Holstein","in school","2","","",""
"Yes","2018","Schleswig-Holstein","inadequately","12","","",""
"Yes","2018","Schleswig-Holstein","general elemantary","41","0.306223967443061","0.220088704436753","0.392359230449368"
"Yes","2018","Schleswig-Holstein","middle vocational","129","0.288441967908134","0.245671515550099","0.331212420266168"
