"pli0080","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","1998","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1998","(3a) lower tertiary education","higher education","24","","",""
"Daily","1998","(3b) higher tertiary education","in school","","","",""
"Daily","1998","(3b) higher tertiary education","inadequately","","","",""
"Daily","1998","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1998","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1998","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1998","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1998","(3b) higher tertiary education","higher education","22","","",""
"Min 1x per week","1998","(0) in school","in school","184","0.56656098763045","0.513013700339399","0.620108274921502"
"Min 1x per week","1998","(0) in school","inadequately","","","",""
"Min 1x per week","1998","(0) in school","general elemantary","","","",""
"Min 1x per week","1998","(0) in school","middle vocational","2","","",""
"Min 1x per week","1998","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1998","(0) in school","higher vocational","","","",""
"Min 1x per week","1998","(0) in school","higher education","","","",""
"Min 1x per week","1998","(1a) inadequately completed","in school","2","","",""
"Min 1x per week","1998","(1a) inadequately completed","inadequately","207","0.453209857876541","0.405141476858155","0.501278238894928"
"Min 1x per week","1998","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1998","(1a) inadequately completed","middle vocational","41","0.559583283686064","0.446474457700755","0.672692109671373"
"Min 1x per week","1998","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1998","(1a) inadequately completed","higher vocational","1","","",""
"Min 1x per week","1998","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1998","(1b) general elementary school","in school","","","",""
"Min 1x per week","1998","(1b) general elementary school","inadequately","11","","",""
"Min 1x per week","1998","(1b) general elementary school","general elemantary","888","0.411524832026861","0.390027315202639","0.433022348851083"
"Min 1x per week","1998","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1998","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1998","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1998","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","middle vocational","1512","0.373161795481435","0.357953557653393","0.388370033309478"
"Min 1x per week","1998","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","higher vocational","97","0.354920850154209","0.299562976302466","0.410278724005951"
"Min 1x per week","1998","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","general elemantary","261","0.488012254924413","0.445695647435795","0.530328862413031"
"Min 1x per week","1998","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1998","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1998","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1998","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1998","(2a) intermediate vocational","middle vocational","985","0.412570758037758","0.393218817039547","0.431922699035969"
"Min 1x per week","1998","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1998","(2a) intermediate vocational","higher vocational","142","0.363275242959105","0.313799930274131","0.412750555644078"
"Min 1x per week","1998","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","middle vocational","268","0.58361553317358","0.539788644820108","0.627442421527052"
"Min 1x per week","1998","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","vocational + Abi","260","0.555965328134496","0.512801346864846","0.599129309404146"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","higher vocational","72","0.430234107175575","0.353756235157808","0.506711979193343"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1998","(3a) lower tertiary education","higher education","341","0.374184143769279","0.343636652775227","0.404731634763331"
"Min 1x per week","1998","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1998","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1998","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1998","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1998","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1998","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1998","(3b) higher tertiary education","higher education","381","0.398391066534384","0.368168610190812","0.428613522877956"
"Min 1x per month","1998","(0) in school","in school","30","0.0826764751646025","0.0529185680440967","0.112434382285108"
"Min 1x per month","1998","(0) in school","inadequately","","","",""
"Min 1x per month","1998","(0) in school","general elemantary","","","",""
"Min 1x per month","1998","(0) in school","middle vocational","","","",""
"Min 1x per month","1998","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1998","(0) in school","higher vocational","","","",""
"Min 1x per month","1998","(0) in school","higher education","","","",""
"Min 1x per month","1998","(1a) inadequately completed","in school","1","","",""
"Min 1x per month","1998","(1a) inadequately completed","inadequately","82","0.21185247481947","0.172395842761985","0.251309106876955"
"Min 1x per month","1998","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1998","(1a) inadequately completed","middle vocational","14","","",""
"Min 1x per month","1998","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1998","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per month","1998","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1998","(1b) general elementary school","in school","","","",""
