"ple0098_v5","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2014","16-34 y.","general elemantary","67","0.0646644591247579","0.0504874141488732","0.0788415041006427","1"
"Yes","2014","16-34 y.","inadequately","5","","","","1"
"Yes","2014","16-34 y.","middle vocational","419","0.18118354481829","0.1662456188902","0.19612147074638","1"
"Yes","2014","16-34 y.","higher vocational","25","","","","1"
"Yes","2014","16-34 y.","vocational + Abi","110","0.235707703453217","0.197816255508959","0.273599151397476","1"
"Yes","2014","16-34 y.","in school","46","0.118542120888696","0.0867047184821678","0.150379523295224","1"
"No","2015","16-34 y.","higher vocational","","","","","2"
"No","2015","16-34 y.","higher education","","","","","2"
"No","2015","35-65 y.","in school","","","","","2"
"No","2015","35-65 y.","inadequately","","","","","2"
"No","2015","35-65 y.","general elemantary","","","","","2"
"No","2015","35-65 y.","middle vocational","","","","","2"
"No","2015","35-65 y.","vocational + Abi","","","","","2"
"No","2015","35-65 y.","higher vocational","","","","","2"
"No","2015","35-65 y.","higher education","","","","","2"
"No","2015","66 and older","in school","","","","","2"
"No","2015","66 and older","inadequately","","","","","2"
"No","2015","66 and older","general elemantary","","","","","2"
"No","2015","66 and older","middle vocational","","","","","2"
"No","2015","66 and older","vocational + Abi","","","","","2"
"No","2015","66 and older","higher vocational","","","","","2"
"No","2015","66 and older","higher education","","","","","2"
"No","2015","16-34 y.","in school","","","","","2"
"No","2015","16-34 y.","inadequately","","","","","2"
"No","2015","16-34 y.","general elemantary","","","","","2"
"No","2015","16-34 y.","middle vocational","","","","","2"
"No","2015","16-34 y.","vocational + Abi","","","","","2"
"Yes","2015","66 and older","general elemantary","","","","","1"
"Yes","2015","35-65 y.","vocational + Abi","","","","","1"
"Yes","2015","35-65 y.","higher vocational","","","","","1"
"Yes","2015","35-65 y.","higher education","","","","","1"
"Yes","2015","66 and older","in school","","","","","1"
"Yes","2015","66 and older","inadequately","","","","","1"
"Yes","2015","66 and older","middle vocational","","","","","1"
"Yes","2015","66 and older","vocational + Abi","","","","","1"
"Yes","2015","66 and older","higher vocational","","","","","1"
"Yes","2015","66 and older","higher education","","","","","1"
"Yes","2015","16-34 y.","higher education","","","","","1"
"Yes","2015","35-65 y.","in school","","","","","1"
"Yes","2015","35-65 y.","inadequately","","","","","1"
"Yes","2015","35-65 y.","general elemantary","","","","","1"
"Yes","2015","35-65 y.","middle vocational","","","","","1"
"Yes","2015","16-34 y.","general elemantary","","","","","1"
"Yes","2015","16-34 y.","inadequately","","","","","1"
"Yes","2015","16-34 y.","higher vocational","","","","","1"
"Yes","2015","16-34 y.","vocational + Abi","","","","","1"
"Yes","2015","16-34 y.","middle vocational","","","","","1"
"Yes","2015","16-34 y.","in school","","","","","1"
"No","2016","16-34 y.","in school","256","0.906511407617356","0.872713360405973","0.94030945482874","2"
"No","2016","16-34 y.","inadequately","114","0.989248257053197","0.970480551566377","1.00801596254002","2"
"No","2016","16-34 y.","general elemantary","871","0.949745951835217","0.93562124031311","0.963870663357324","2"
"No","2016","16-34 y.","middle vocational","1778","0.857249421286267","0.842124792753676","0.872374049818858","2"
"No","2016","16-34 y.","vocational + Abi","388","0.844740362800717","0.811788497234498","0.877692228366935","2"
"No","2016","16-34 y.","higher vocational","69","0.756684847274909","0.669943480536557","0.843426214013261","2"
"No","2016","16-34 y.","higher education","656","0.810894759309874","0.78389397125738","0.837895547362369","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","35-65 y.","inadequately","234","0.988363727939647","0.974852160266237","1.00187529561306","2"
"No","2016","35-65 y.","general elemantary","889","0.883243795136439","0.863199540277583","0.903288049995294","2"
"No","2016","35-65 y.","middle vocational","4647","0.758791846712858","0.747964995214778","0.769618698210938","2"
"No","2016","35-65 y.","vocational + Abi","967","0.682515659304512","0.65764753521334","0.707383783395683","2"
"No","2016","35-65 y.","higher vocational","571","0.717909542758992","0.687164349031884","0.748654736486099","2"
"No","2016","35-65 y.","higher education","1879","0.649619116216099","0.63157670043003","0.667661532002169","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","37","0.975807674454995","0.926956251733339","1.02465909717665","2"
"No","2016","66 and older","general elemantary","536","0.911068920704862","0.888120291543679","0.934017549866045","2"
"No","2016","66 and older","middle vocational","1762","0.801902618095659","0.785236546384765","0.818568689806553","2"
"No","2016","66 and older","vocational + Abi","79","0.695062428443451","0.610178348706231","0.779946508180671","2"
"No","2016","66 and older","higher vocational","224","0.786136118739088","0.738194518269164","0.834077719209011","2"
"No","2016","66 and older","higher education","514","0.69929625182024","0.666212105638663","0.732380398001816","2"
"Yes","2016","66 and older","general elemantary","55","0.0889310792951381","0.0659824501339553","0.111879708456321","1"
"Yes","2016","35-65 y.","vocational + Abi","379","0.317484340695488","0.292616216604317","0.34235246478666","1"
"Yes","2016","35-65 y.","higher vocational","252","0.282090457241008","0.251345263513901","0.312835650968116","1"
"Yes","2016","35-65 y.","higher education","807","0.350380883783901","0.332338467997831","0.36842329956997","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","66 and older","inadequately","1","","","","1"
"Yes","2016","66 and older","middle vocational","435","0.198097381904341","0.181431310193447","0.214763453615235","1"
"Yes","2016","66 and older","vocational + Abi","34","0.304937571556549","0.220053491819329","0.389821651293769","1"
"Yes","2016","66 and older","higher vocational","57","0.213863881260912","0.165922280790989","0.261805481730836","1"
"Yes","2016","66 and older","higher education","224","0.30070374817976","0.267619601998184","0.333787894361337","1"
"Yes","2016","16-34 y.","higher education","152","0.189105240690126","0.162104452637631","0.21610602874262","1"
"Yes","2016","35-65 y.","inadequately","8","","","","1"
"Yes","2016","35-65 y.","middle vocational","1351","0.241208153287142","0.230381301789062","0.252035004785222","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","general elemantary","97","0.116756204863561","0.0967119500047058","0.136800459722417","1"
"Yes","2016","16-34 y.","inadequately","2","","","","1"
"Yes","2016","16-34 y.","general elemantary","48","0.050254048164783","0.0361293366426756","0.0643787596868904","1"
"Yes","2016","16-34 y.","in school","29","","","","1"
"Yes","2016","16-34 y.","higher vocational","25","","","","1"
"Yes","2016","16-34 y.","vocational + Abi","76","0.155259637199284","0.122307771633065","0.188211502765502","1"
"Yes","2016","16-34 y.","middle vocational","277","0.142750578713733","0.127625950181142","0.157875207246324","1"
"No","2017","16-34 y.","in school","","","","","2"
"No","2017","16-34 y.","inadequately","","","","","2"
"No","2017","16-34 y.","general elemantary","","","","","2"
"No","2017","16-34 y.","middle vocational","","","","","2"
"No","2017","16-34 y.","vocational + Abi","","","","","2"
"No","2017","16-34 y.","higher vocational","","","","","2"
"No","2017","16-34 y.","higher education","","","","","2"
"No","2017","35-65 y.","in school","","","","","2"
"No","2017","35-65 y.","inadequately","","","","","2"
"No","2017","35-65 y.","general elemantary","","","","","2"
"No","2017","35-65 y.","middle vocational","","","","","2"
"No","2017","35-65 y.","vocational + Abi","","","","","2"
"No","2017","35-65 y.","higher vocational","","","","","2"
"No","2017","35-65 y.","higher education","","","","","2"
"No","2017","66 and older","in school","","","","","2"
"No","2017","66 and older","inadequately","","","","","2"
"No","2017","66 and older","general elemantary","","","","","2"
"No","2017","66 and older","middle vocational","","","","","2"
"No","2017","66 and older","vocational + Abi","","","","","2"
"No","2017","66 and older","higher vocational","","","","","2"
"No","2017","66 and older","higher education","","","","","2"
"Yes","2017","35-65 y.","vocational + Abi","","","","","1"
"Yes","2017","66 and older","general elemantary","","","","","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","66 and older","higher vocational","","","","","1"
"Yes","2017","16-34 y.","higher education","","","","","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","35-65 y.","inadequately","","","","","1"
"Yes","2017","35-65 y.","general elemantary","","","","","1"
"Yes","2017","35-65 y.","middle vocational","","","","","1"
"Yes","2017","35-65 y.","higher vocational","","","","","1"
"Yes","2017","35-65 y.","higher education","","","","","1"
"Yes","2017","66 and older","inadequately","","","","","1"
"Yes","2017","66 and older","middle vocational","","","","","1"
"Yes","2017","66 and older","vocational + Abi","","","","","1"
"Yes","2017","66 and older","higher education","","","","","1"
"Yes","2017","16-34 y.","general elemantary","","","","","1"
"Yes","2017","16-34 y.","middle vocational","","","","","1"
"Yes","2017","16-34 y.","higher vocational","","","","","1"
"Yes","2017","16-34 y.","inadequately","","","","","1"
"Yes","2017","16-34 y.","vocational + Abi","","","","","1"
"Yes","2017","16-34 y.","in school","","","","","1"
"No","2018","16-34 y.","in school","267","0.856012063761947","0.815881300302588","0.896142827221306","2"
"No","2018","16-34 y.","inadequately","137","0.970283620870121","0.942354889153492","0.99821235258675","2"
"No","2018","16-34 y.","general elemantary","887","0.951148226633046","0.937301806065637","0.964994647200455","2"
"No","2018","16-34 y.","middle vocational","1852","0.840905111992589","0.825419134831121","0.856391089154057","2"
"No","2018","16-34 y.","vocational + Abi","399","0.835334880572077","0.802293626300773","0.86837613484338","2"
"No","2018","16-34 y.","higher vocational","64","0.615134851377278","0.521622090193906","0.708647612560651","2"
"No","2018","16-34 y.","higher education","705","0.773266165243199","0.74581871527176","0.800713615214637","2"
"No","2018","35-65 y.","in school","1","","","","2"
"No","2018","35-65 y.","inadequately","284","0.983746869275195","0.969193642797251","0.998300095753139","2"
"No","2018","35-65 y.","general elemantary","971","0.884486220528954","0.865414064052733","0.903558377005176","2"
"No","2018","35-65 y.","middle vocational","4764","0.755499202763694","0.744819107283226","0.766179298244162","2"
"No","2018","35-65 y.","vocational + Abi","979","0.672686420727279","0.648000933697239","0.697371907757319","2"
"No","2018","35-65 y.","higher vocational","571","0.686959062495495","0.655315373089161","0.71860275190183","2"
"No","2018","35-65 y.","higher education","1990","0.67021364898961","0.653102780052021","0.687324517927199","2"
"No","2018","66 and older","in school","","","","","2"
"No","2018","66 and older","inadequately","36","1","1","1","2"
"No","2018","66 and older","general elemantary","502","0.878076935328924","0.851216077185558","0.90493779347229","2"
"No","2018","66 and older","middle vocational","1822","0.791778055189548","0.775198539759352","0.808357570619744","2"
"No","2018","66 and older","vocational + Abi","97","0.706642162409999","0.629263558176808","0.78402076664319","2"
"No","2018","66 and older","higher vocational","235","0.805974372937245","0.761521333218066","0.850427412656425","2"
"No","2018","66 and older","higher education","553","0.695811819335131","0.663689858314561","0.727933780355701","2"
"Yes","2018","35-65 y.","vocational + Abi","409","0.327313579272721","0.302628092242681","0.351999066302761","1"
"Yes","2018","66 and older","general elemantary","68","0.121923064671076","0.0950622065277101","0.148783922814442","1"
"Yes","2018","35-65 y.","general elemantary","108","0.115513779471046","0.0964416229948242","0.134585935947267","1"
"Yes","2018","35-65 y.","higher vocational","254","0.313040937504505","0.28139724809817","0.344684626910839","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","66 and older","middle vocational","482","0.208221944810452","0.191642429380256","0.224801460240648","1"
"Yes","2018","66 and older","higher vocational","69","0.194025627062755","0.149572587343575","0.238478666781934","1"
"Yes","2018","16-34 y.","higher education","189","0.226733834756801","0.199286384785363","0.25418128472824","1"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","35-65 y.","inadequately","6","","","","1"
"Yes","2018","35-65 y.","middle vocational","1457","0.244500797236306","0.233820701755838","0.255180892716774","1"
"Yes","2018","35-65 y.","higher education","910","0.32978635101039","0.312675482072801","0.346897219947979","1"
"Yes","2018","66 and older","inadequately","","","","","1"
"Yes","2018","66 and older","vocational + Abi","36","0.293357837590001","0.21597923335681","0.370736441823192","1"
"Yes","2018","66 and older","higher education","235","0.304188180664869","0.272066219644299","0.336310141685439","1"
"Yes","2018","16-34 y.","higher vocational","40","0.384865148622722","0.291352387439349","0.478377909806094","1"
"Yes","2018","16-34 y.","vocational + Abi","85","0.164665119427923","0.13162386515662","0.197706373699227","1"
"Yes","2018","16-34 y.","general elemantary","44","0.0488517733669539","0.0350053527995451","0.0626981939343628","1"
"Yes","2018","16-34 y.","inadequately","5","","","","1"
"Yes","2018","16-34 y.","middle vocational","291","0.159094888007411","0.143608910845943","0.174580865168879","1"
"Yes","2018","16-34 y.","in school","27","","","","1"
