"ple0098_v5","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No","2006","(1c) basic vocational qualification","Male","2739","0.906913559412148","0.896647340929023","0.917179777895274"
"No","2006","(1c) basic vocational qualification","Female","2316","0.867541846093685","0.854698162397857","0.880385529789513"
"No","2006","(2b) intermediate general qualification","Male","186","0.924785458725086","0.888505108249163","0.961065809201009"
"No","2006","(2b) intermediate general qualification","Female","300","0.889079489396593","0.855600991293303","0.922557987499883"
"No","2006","(2a) intermediate vocational","Male","1547","0.850340477443507","0.833987057120203","0.866693897766812"
"No","2006","(2a) intermediate vocational","Female","2146","0.781496053514293","0.765963726536145","0.797028380492441"
"No","2006","(2c_gen) general maturity certificate","Male","249","0.85484252824245","0.814088560216037","0.895596496268863"
"No","2006","(2c_gen) general maturity certificate","Female","324","0.867965035749813","0.834622694692393","0.901307376807232"
"No","2006","(2c_voc) vocational maturity certificate","Male","457","0.796025027262031","0.762887070557501","0.82916298396656"
"No","2006","(2c_voc) vocational maturity certificate","Female","617","0.776806378410426","0.748376057213392","0.80523669960746"
"No","2006","(3a) lower tertiary education","Male","535","0.738257883566904","0.705670435302416","0.770845331831391"
"No","2006","(3a) lower tertiary education","Female","527","0.78760225230295","0.756838335220382","0.818366169385518"
"No","2006","(3b) higher tertiary education","Male","609","0.732862287885778","0.702904836045703","0.762819739725853"
"No","2006","(3b) higher tertiary education","Female","561","0.796552182586675","0.767167967642872","0.825936397530479"
"Yes","2007","(0) in school","Male","8","","",""
"Yes","2007","(0) in school","Female","13","","",""
"Yes","2007","(1a) inadequately completed","Male","2","","",""
"Yes","2007","(1a) inadequately completed","Female","7","","",""
"Yes","2007","(1b) general elementary school","Male","24","","",""
"Yes","2007","(1b) general elementary school","Female","48","0.0382726106574631","0.0273491826217367","0.0491960386931895"
"Yes","2007","(1c) basic vocational qualification","Male","328","0.0993440516129847","0.0882823327557517","0.110405770470218"
"Yes","2007","(1c) basic vocational qualification","Female","370","0.159436423369745","0.144922776721091","0.173950070018398"
"Yes","2007","(2b) intermediate general qualification","Male","15","","",""
"Yes","2007","(2b) intermediate general qualification","Female","38","0.106804289301188","0.071677575035291","0.141931003567086"
"Yes","2007","(2a) intermediate vocational","Male","290","0.159985918711885","0.14275107427119","0.177220763152581"
"Yes","2007","(2a) intermediate vocational","Female","581","0.239455851794527","0.222995280126231","0.255916423462823"
"Yes","2007","(2c_gen) general maturity certificate","Male","41","0.116147410167469","0.079079182026627","0.153215638308312"
"Yes","2007","(2c_gen) general maturity certificate","Female","62","0.150173879949798","0.113423907578161","0.186923852321436"
"Yes","2007","(2c_voc) vocational maturity certificate","Male","113","0.226996243187441","0.191730861811241","0.26226162456364"
"Yes","2007","(2c_voc) vocational maturity certificate","Female","213","0.253877477759854","0.223196054184734","0.284558901334973"
"Yes","2007","(3a) lower tertiary education","Male","164","0.280885736006185","0.246545842933412","0.315225629078958"
"Yes","2007","(3a) lower tertiary education","Female","161","0.248308095616135","0.215095196313898","0.281520994918371"
"Yes","2007","(3b) higher tertiary education","Male","234","0.263282859537667","0.232764247541691","0.293801471533644"
"Yes","2007","(3b) higher tertiary education","Female","177","0.225754109566952","0.195194983316981","0.256313235816923"
"No","2007","(0) in school","Male","117","0.916668843497742","0.86821781234246","0.965119874653024"
"No","2007","(0) in school","Female","123","0.932170218815573","0.889909541154109","0.974430896477037"
"No","2007","(1a) inadequately completed","Male","76","0.990443292402616","0.968852442094864","1.01203414271037"
"No","2007","(1a) inadequately completed","Female","124","0.956490995392282","0.921557466433448","0.991424524351116"
"No","2007","(1b) general elementary school","Male","474","0.945568345433965","0.925643009597366","0.965493681270564"
"No","2007","(1b) general elementary school","Female","1137","0.961727389342537","0.95080396130681","0.972650817378263"
"No","2007","(1c) basic vocational qualification","Male","2481","0.900655948387015","0.889594229529782","0.911717667244248"
"No","2007","(1c) basic vocational qualification","Female","2074","0.840563576630255","0.826049929981602","0.855077223278909"
"No","2007","(2b) intermediate general qualification","Male","162","0.92454221205694","0.885630811309837","0.963453612804042"
"No","2007","(2b) intermediate general qualification","Female","259","0.893195710698812","0.858068996432914","0.928322424964709"
"No","2007","(2a) intermediate vocational","Male","1448","0.840014081288115","0.822779236847419","0.85724892572881"
"No","2007","(2a) intermediate vocational","Female","2001","0.760544148205473","0.744083576537177","0.777004719873769"
"No","2007","(2c_gen) general maturity certificate","Male","246","0.883852589832531","0.846784361691689","0.920920817973373"
"No","2007","(2c_gen) general maturity certificate","Female","301","0.849826120050202","0.813076147678564","0.886576092421839"
"No","2007","(2c_voc) vocational maturity certificate","Male","429","0.77300375681256","0.73773837543636","0.808269138188759"
"No","2007","(2c_voc) vocational maturity certificate","Female","560","0.746122522240146","0.715441098665027","0.776803945815266"
"No","2007","(3a) lower tertiary education","Male","494","0.719114263993815","0.684774370921042","0.753454157066587"
"No","2007","(3a) lower tertiary education","Female","489","0.751691904383865","0.718479005081629","0.784904803686101"
"No","2007","(3b) higher tertiary education","Male","566","0.736717140462333","0.706198528466356","0.767235752458309"
"No","2007","(3b) higher tertiary education","Female","542","0.774245890433048","0.743686764183077","0.804805016683019"
"Yes","2008","(0) in school","Male","15","","",""
"Yes","2008","(0) in school","Female","13","","",""
"Yes","2008","(1a) inadequately completed","Male","4","","",""
"Yes","2008","(1a) inadequately completed","Female","8","","",""
"Yes","2008","(1b) general elementary school","Male","29","","",""
"Yes","2008","(1b) general elementary school","Female","60","0.0547549095649048","0.0413167999380684","0.0681930191917412"
"Yes","2008","(1c) basic vocational qualification","Male","352","0.123533536947543","0.110972211215475","0.136094862679612"
"Yes","2008","(1c) basic vocational qualification","Female","416","0.187688117620533","0.171754878052305","0.20362135718876"
"Yes","2008","(2b) intermediate general qualification","Male","25","","",""
"Yes","2008","(2b) intermediate general qualification","Female","39","0.152230833474224","0.109459423539525","0.195002243408924"
"Yes","2008","(2a) intermediate vocational","Male","303","0.18445641215149","0.165815273633029","0.203097550669951"
"Yes","2008","(2a) intermediate vocational","Female","642","0.267629367554645","0.250166325877639","0.285092409231651"
"Yes","2008","(2c_gen) general maturity certificate","Male","36","0.144722592527924","0.102283333321013","0.187161851734834"
"Yes","2008","(2c_gen) general maturity certificate","Female","63","0.189013082059279","0.147024837909423","0.231001326209136"
"Yes","2008","(2c_voc) vocational maturity certificate","Male","119","0.239516748601538","0.202366914215728","0.276666582987349"
"Yes","2008","(2c_voc) vocational maturity certificate","Female","223","0.290136452991177","0.257215284079259","0.323057621903095"
"Yes","2008","(3a) lower tertiary education","Male","188","0.321288932626105","0.28544508342277","0.35713278182944"
"Yes","2008","(3a) lower tertiary education","Female","174","0.287552373658638","0.252180528216321","0.322924219100955"
"Yes","2008","(3b) higher tertiary education","Male","240","0.317737295746073","0.284893801640914","0.350580789851232"
"Yes","2008","(3b) higher tertiary education","Female","204","0.288414409436949","0.254709714123144","0.322119104750753"
"No","2008","(0) in school","Male","126","0.865710471860099","0.809431527319391","0.921989416400808"
"No","2008","(0) in school","Female","127","0.924809645631055","0.881128772145021","0.96849051911709"
"No","2008","(1a) inadequately completed","Male","71","0.937617589157471","0.882883057097052","0.99235212121789"
"No","2008","(1a) inadequately completed","Female","99","0.900923547299965","0.844314558697576","0.957532535902354"
"No","2008","(1b) general elementary school","Male","423","0.918721609517834","0.893529856667926","0.943913362367742"
"No","2008","(1b) general elementary school","Female","1041","0.945245090435095","0.931806980808259","0.958683200061932"
"No","2008","(1c) basic vocational qualification","Male","2284","0.876466463052457","0.863905137320388","0.889027788784525"
"No","2008","(1c) basic vocational qualification","Female","1891","0.812311882379467","0.79637864281124","0.828245121947695"
"No","2008","(2b) intermediate general qualification","Male","152","0.875542477503115","0.826911763713086","0.924173191293145"
"No","2008","(2b) intermediate general qualification","Female","232","0.847769166525776","0.804997756591076","0.890540576460475"
"No","2008","(2a) intermediate vocational","Male","1360","0.81554358784851","0.796902449330049","0.834184726366971"
"No","2008","(2a) intermediate vocational","Female","1827","0.732370632445355","0.714907590768349","0.749833674122361"
"No","2008","(2c_gen) general maturity certificate","Male","228","0.855277407472076","0.812838148265166","0.897716666678987"
"No","2008","(2c_gen) general maturity certificate","Female","271","0.810986917940721","0.768998673790864","0.852975162090577"
"No","2008","(2c_voc) vocational maturity certificate","Male","388","0.760483251398462","0.723333417012651","0.797633085784272"
"No","2008","(2c_voc) vocational maturity certificate","Female","507","0.709863547008823","0.676942378096905","0.742784715920741"
"No","2008","(3a) lower tertiary education","Male","464","0.678711067373895","0.64286721817056","0.71455491657723"
"No","2008","(3a) lower tertiary education","Female","455","0.712447626341362","0.677075780899045","0.747819471783679"
"No","2008","(3b) higher tertiary education","Male","532","0.682262704253927","0.649419210148768","0.715106198359086"
"No","2008","(3b) higher tertiary education","Female","490","0.711585590563051","0.677880895249247","0.745290285876856"
"Yes","2009","(0) in school","Male","","","",""
"Yes","2009","(0) in school","Female","","","",""
"Yes","2009","(1a) inadequately completed","Male","","","",""
"Yes","2009","(1a) inadequately completed","Female","","","",""
"Yes","2009","(1b) general elementary school","Male","","","",""
"Yes","2009","(1b) general elementary school","Female","","","",""
"Yes","2009","(1c) basic vocational qualification","Male","","","",""
"Yes","2009","(1c) basic vocational qualification","Female","","","",""
"Yes","2009","(2b) intermediate general qualification","Male","","","",""
"Yes","2009","(2b) intermediate general qualification","Female","","","",""
"Yes","2009","(2a) intermediate vocational","Male","","","",""
"Yes","2009","(2a) intermediate vocational","Female","","","",""
"Yes","2009","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2009","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2009","(3a) lower tertiary education","Male","","","",""
"Yes","2009","(3a) lower tertiary education","Female","","","",""
"Yes","2009","(3b) higher tertiary education","Male","","","",""
"Yes","2009","(3b) higher tertiary education","Female","","","",""
"No","2009","(0) in school","Male","","","",""
"No","2009","(0) in school","Female","","","",""
"No","2009","(1a) inadequately completed","Male","","","",""
"No","2009","(1a) inadequately completed","Female","","","",""
"No","2009","(1b) general elementary school","Male","","","",""
"No","2009","(1b) general elementary school","Female","","","",""
"No","2009","(1c) basic vocational qualification","Male","","","",""
"No","2009","(1c) basic vocational qualification","Female","","","",""
"No","2009","(2b) intermediate general qualification","Male","","","",""
"No","2009","(2b) intermediate general qualification","Female","","","",""
"No","2009","(2a) intermediate vocational","Male","","","",""
"No","2009","(2a) intermediate vocational","Female","","","",""
"No","2009","(2c_gen) general maturity certificate","Male","","","",""
"No","2009","(2c_gen) general maturity certificate","Female","","","",""
"No","2009","(2c_voc) vocational maturity certificate","Male","","","",""
"No","2009","(2c_voc) vocational maturity certificate","Female","","","",""
"No","2009","(3a) lower tertiary education","Male","","","",""
"No","2009","(3a) lower tertiary education","Female","","","",""
"No","2009","(3b) higher tertiary education","Male","","","",""
"No","2009","(3b) higher tertiary education","Female","","","",""
"Yes","2010","(0) in school","Male","25","","",""
"Yes","2010","(0) in school","Female","21","","",""
"Yes","2010","(1a) inadequately completed","Male","11","","",""
"Yes","2010","(1a) inadequately completed","Female","8","","",""
"Yes","2010","(1b) general elementary school","Male","40","0.0626821182918637","0.0432710264979697","0.0820932100857578"
"Yes","2010","(1b) general elementary school","Female","65","0.0613649468082297","0.0480762889142664","0.074653604702193"
"Yes","2010","(1c) basic vocational qualification","Male","418","0.133803791768306","0.121225305094527","0.146382278442084"
"Yes","2010","(1c) basic vocational qualification","Female","443","0.184154743555412","0.168990994742967","0.199318492367857"
"Yes","2010","(2b) intermediate general qualification","Male","29","","",""
"Yes","2010","(2b) intermediate general qualification","Female","51","0.18204158047423","0.144178795469939","0.219904365478521"
"Yes","2010","(2a) intermediate vocational","Male","405","0.210252444809916","0.192702622894526","0.227802266725307"
"Yes","2010","(2a) intermediate vocational","Female","903","0.268991666761197","0.254319745629809","0.283663587892585"
"Yes","2010","(2c_gen) general maturity certificate","Male","43","0.14882465953858","0.110539891988117","0.187109427089044"
"Yes","2010","(2c_gen) general maturity certificate","Female","67","0.171761732161953","0.136874559673973","0.206648904649933"
"Yes","2010","(2c_voc) vocational maturity certificate","Male","178","0.270669160232696","0.237420993025531","0.303917327439861"
"Yes","2010","(2c_voc) vocational maturity certificate","Female","379","0.332534720229004","0.306022229549006","0.359047210909002"
"Yes","2010","(3a) lower tertiary education","Male","214","0.345948103734515","0.311790960852115","0.380105246616915"
"Yes","2010","(3a) lower tertiary education","Female","231","0.312725494786482","0.279830290854657","0.345620698718308"
"Yes","2010","(3b) higher tertiary education","Male","316","0.340369730595819","0.310733831949366","0.370005629242272"
"Yes","2010","(3b) higher tertiary education","Female","332","0.306921243376485","0.279751905865522","0.334090580887448"
"No","2010","(0) in school","Male","156","0.917763965162036","0.877741357151221","0.957786573172851"
"No","2010","(0) in school","Female","133","0.871447101101893","0.81858442040942","0.924309781794367"
"No","2010","(1a) inadequately completed","Male","133","0.929060074277021","0.887129181613583","0.97099096694046"
"No","2010","(1a) inadequately completed","Female","198","0.974265507208536","0.952642756022092","0.99588825839498"
"No","2010","(1b) general elementary school","Male","559","0.937317881708136","0.917906789914242","0.95672897350203"
"No","2010","(1b) general elementary school","Female","1188","0.93863505319177","0.925346395297807","0.951923711085734"
"No","2010","(1c) basic vocational qualification","Male","2396","0.866196208231694","0.853617721557916","0.878774694905473"
"No","2010","(1c) basic vocational qualification","Female","2067","0.815845256444588","0.800681507632143","0.831009005257033"
"No","2010","(2b) intermediate general qualification","Male","179","0.859115246840666","0.811835609727278","0.906394883954054"
"No","2010","(2b) intermediate general qualification","Female","348","0.81795841952577","0.780095634521479","0.855821204530061"
"No","2010","(2a) intermediate vocational","Male","1666","0.789747555190084","0.772197733274693","0.807297377105474"
"No","2010","(2a) intermediate vocational","Female","2606","0.731008333238803","0.716336412107415","0.745680254370191"
"No","2010","(2c_gen) general maturity certificate","Male","289","0.85117534046142","0.812890572910956","0.889460108011883"
"No","2010","(2c_gen) general maturity certificate","Female","382","0.828238267838047","0.793351095350067","0.863125440326027"
"No","2010","(2c_voc) vocational maturity certificate","Male","508","0.729330839767304","0.696082672560139","0.762579006974469"
"No","2010","(2c_voc) vocational maturity certificate","Female","834","0.667465279770996","0.640952789090998","0.693977770450994"
"No","2010","(3a) lower tertiary education","Male","531","0.654051896265485","0.619894753383085","0.688209039147885"
"No","2010","(3a) lower tertiary education","Female","532","0.687274505213518","0.654379301281692","0.720169709145343"
"No","2010","(3b) higher tertiary education","Male","666","0.659630269404181","0.629994370757728","0.689266168050634"
"No","2010","(3b) higher tertiary education","Female","775","0.693078756623515","0.665909419112552","0.720248094134478"
"Yes","2011","(0) in school","Male","21","","",""
"Yes","2011","(0) in school","Female","15","","",""
"Yes","2011","(1a) inadequately completed","Male","8","","",""
"Yes","2011","(1a) inadequately completed","Female","10","","",""
"Yes","2011","(1b) general elementary school","Male","40","0.0888410215698444","0.0632817503746028","0.114400292765086"
"Yes","2011","(1b) general elementary school","Female","78","0.0682230024045533","0.0537013773914378","0.0827446274176689"
"Yes","2011","(1c) basic vocational qualification","Male","413","0.146417235825239","0.133082478107169","0.159751993543309"
"Yes","2011","(1c) basic vocational qualification","Female","474","0.201493165913527","0.18556451743682","0.217421814390235"
"Yes","2011","(2b) intermediate general qualification","Male","19","","",""
"Yes","2011","(2b) intermediate general qualification","Female","54","0.172294315686037","0.130788593518737","0.213800037853337"
"Yes","2011","(2a) intermediate vocational","Male","403","0.224802200053867","0.205381921420934","0.244222478686801"
"Yes","2011","(2a) intermediate vocational","Female","760","0.284218017637856","0.267071071375693","0.301364963900018"
"Yes","2011","(2c_gen) general maturity certificate","Male","41","0.132753270081259","0.096088911525605","0.169417628636914"
"Yes","2011","(2c_gen) general maturity certificate","Female","78","0.170499851120244","0.133691518828913","0.207308183411576"
"Yes","2011","(2c_voc) vocational maturity certificate","Male","139","0.249706771830123","0.212891203943485","0.286522339716761"
"Yes","2011","(2c_voc) vocational maturity certificate","Female","276","0.330509642824795","0.298391626415166","0.362627659234423"
"Yes","2011","(3a) lower tertiary education","Male","215","0.347373667557786","0.311665424471591","0.383081910643981"
"Yes","2011","(3a) lower tertiary education","Female","237","0.361210139296396","0.324339279379283","0.39808099921351"
"Yes","2011","(3b) higher tertiary education","Male","295","0.352541940684427","0.320573926213863","0.384509955154991"
"Yes","2011","(3b) higher tertiary education","Female","241","0.285532661842132","0.254561596128918","0.316503727555346"
"No","2011","(0) in school","Male","105","0.874218042526039","0.816317600968557","0.93211848408352"
"No","2011","(0) in school","Female","106","0.866040279308484","0.805351057571428","0.92672950104554"
"No","2011","(1a) inadequately completed","Male","92","0.969418944374418","0.935672340117112","1.00316554863172"
"No","2011","(1a) inadequately completed","Female","128","0.943712908192858","0.9052596715374","0.982166144848316"
"No","2011","(1b) general elementary school","Male","436","0.911158978430156","0.885599707234914","0.936718249625397"
"No","2011","(1b) general elementary school","Female","1080","0.931776997595447","0.917255372582331","0.946298622608562"
"No","2011","(1c) basic vocational qualification","Male","2287","0.853582764174761","0.840248006456691","0.866917521892831"
"No","2011","(1c) basic vocational qualification","Female","1962","0.798506834086473","0.782578185609765","0.81443548256318"
"No","2011","(2b) intermediate general qualification","Male","170","0.908976798830578","0.867968699523145","0.949984898138011"
"No","2011","(2b) intermediate general qualification","Female","264","0.827705684313963","0.786199962146663","0.869211406481263"
"No","2011","(2a) intermediate vocational","Male","1372","0.775197799946133","0.755777521313199","0.794618078579066"
"No","2011","(2a) intermediate vocational","Female","1898","0.715781982362144","0.698635036099982","0.732928928624307"
"No","2011","(2c_gen) general maturity certificate","Male","288","0.867246729918741","0.830582371363087","0.903911088474395"
"No","2011","(2c_gen) general maturity certificate","Female","323","0.829500148879756","0.792691816588424","0.866308481171087"
"No","2011","(2c_voc) vocational maturity certificate","Male","392","0.750293228169877","0.713477660283239","0.787108796056515"
"No","2011","(2c_voc) vocational maturity certificate","Female","548","0.669490357175205","0.637372340765577","0.701608373584834"
"No","2011","(3a) lower tertiary education","Male","468","0.652626332442214","0.616918089356019","0.688334575528409"
"No","2011","(3a) lower tertiary education","Female","415","0.638789860703604","0.60191900078649","0.675660720620717"
"No","2011","(3b) higher tertiary education","Male","563","0.647458059315573","0.615490044845009","0.679426073786137"
"No","2011","(3b) higher tertiary education","Female","576","0.714467338157868","0.683496272444654","0.745438403871082"
"Yes","2012","(0) in school","Male","24","","",""
"Yes","2012","(0) in school","Female","19","","",""
"Yes","2012","(1a) inadequately completed","Male","9","","",""
"Yes","2012","(1a) inadequately completed","Female","12","","",""
"Yes","2012","(1b) general elementary school","Male","59","0.0733325692644895","0.0542383467166474","0.0924267918123316"
"Yes","2012","(1b) general elementary school","Female","104","0.0819959763827433","0.0678205458760957","0.0961714068893909"
"Yes","2012","(1c) basic vocational qualification","Male","554","0.161605458070135","0.148873940559902","0.174336975580369"
"Yes","2012","(1c) basic vocational qualification","Female","565","0.204655450883102","0.189994385077908","0.219316516688296"
"Yes","2012","(2b) intermediate general qualification","Male","30","0.107389078723356","0.0693138615503505","0.145464295896361"
"Yes","2012","(2b) intermediate general qualification","Female","83","0.19708932519688","0.160893851224989","0.233284799168772"
"Yes","2012","(2a) intermediate vocational","Male","544","0.247625458745184","0.230192651523107","0.265058265967261"
"Yes","2012","(2a) intermediate vocational","Female","1117","0.285298221722963","0.271251829173332","0.299344614272594"
"Yes","2012","(2c_gen) general maturity certificate","Male","62","0.174460775431263","0.137269947111341","0.211651603751185"
"Yes","2012","(2c_gen) general maturity certificate","Female","105","0.188205081013184","0.155358703689949","0.221051458336418"
"Yes","2012","(2c_voc) vocational maturity certificate","Male","222","0.258564510569914","0.227935398611869","0.289193622527959"
"Yes","2012","(2c_voc) vocational maturity certificate","Female","451","0.307058191302803","0.282930083561221","0.331186299044385"
"Yes","2012","(3a) lower tertiary education","Male","260","0.329744275174171","0.298250834734346","0.361237715613995"
"Yes","2012","(3a) lower tertiary education","Female","309","0.388367485084732","0.355736935099906","0.420998035069557"
"Yes","2012","(3b) higher tertiary education","Male","364","0.319131477420116","0.292072454215981","0.346190500624251"
"Yes","2012","(3b) higher tertiary education","Female","390","0.26553099007761","0.241375829743525","0.289686150411696"
"No","2012","(0) in school","Male","153","0.914870018886319","0.873756710659257","0.955983327113382"
"No","2012","(0) in school","Female","197","0.889073827239273","0.84719378194429","0.930953872534257"
"No","2012","(1a) inadequately completed","Male","170","0.956440383994229","0.926538913304549","0.986341854683909"
"No","2012","(1a) inadequately completed","Female","217","0.94758768269286","0.918723668189329","0.97645169719639"
"No","2012","(1b) general elementary school","Male","657","0.92666743073551","0.907573208187668","0.945761653283353"
"No","2012","(1b) general elementary school","Female","1335","0.918004023617257","0.903828593110609","0.932179454123904"
"No","2012","(1c) basic vocational qualification","Male","2657","0.838394541929865","0.825663024419631","0.851126059440098"
"No","2012","(1c) basic vocational qualification","Female","2344","0.795344549116898","0.780683483311704","0.810005614922093"
"No","2012","(2b) intermediate general qualification","Male","224","0.892610921276644","0.854535704103639","0.930686138449649"
"No","2012","(2b) intermediate general qualification","Female","381","0.80291067480312","0.766715200831228","0.839106148775011"
"No","2012","(2a) intermediate vocational","Male","1811","0.752374541254816","0.734941734032739","0.769807348476893"
"No","2012","(2a) intermediate vocational","Female","2853","0.714701778277037","0.700655385727406","0.728748170826668"
"No","2012","(2c_gen) general maturity certificate","Male","338","0.825539224568737","0.788348396248815","0.862730052888659"
"No","2012","(2c_gen) general maturity certificate","Female","439","0.811794918986816","0.778948541663582","0.844641296310051"
"No","2012","(2c_voc) vocational maturity certificate","Male","563","0.741435489430086","0.710806377472041","0.772064601388131"
"No","2012","(2c_voc) vocational maturity certificate","Female","953","0.692941808697197","0.668813700955615","0.717069916438779"
"No","2012","(3a) lower tertiary education","Male","596","0.670255724825829","0.638762284386005","0.701749165265654"
"No","2012","(3a) lower tertiary education","Female","548","0.611632514915268","0.579001964930443","0.644263064900094"
"No","2012","(3b) higher tertiary education","Male","776","0.680868522579884","0.653809499375749","0.707927545784019"
"No","2012","(3b) higher tertiary education","Female","894","0.73446900992239","0.710313849588304","0.758624170256475"
"Yes","2013","(0) in school","Male","19","","",""
"Yes","2013","(0) in school","Female","23","","",""
"Yes","2013","(1a) inadequately completed","Male","9","","",""
"Yes","2013","(1a) inadequately completed","Female","9","","",""
"Yes","2013","(1b) general elementary school","Male","25","","",""
"Yes","2013","(1b) general elementary school","Female","85","0.0912277733426436","0.073163760115461","0.109291786569826"
"Yes","2013","(1c) basic vocational qualification","Male","439","0.175272596270177","0.159946322552892","0.190598869987462"
"Yes","2013","(1c) basic vocational qualification","Female","479","0.227121073223783","0.209484959081057","0.244757187366509"
"Yes","2013","(2b) intermediate general qualification","Male","17","","",""
"Yes","2013","(2b) intermediate general qualification","Female","59","0.230288247532262","0.180528096439072","0.280048398625452"
"Yes","2013","(2a) intermediate vocational","Male","404","0.26294445869568","0.241500409943079","0.284388507448281"
"Yes","2013","(2a) intermediate vocational","Female","787","0.313490212267955","0.295195104414872","0.331785320121038"
"Yes","2013","(2c_gen) general maturity certificate","Male","51","0.201445551524717","0.15504338588537","0.247847717164065"
"Yes","2013","(2c_gen) general maturity certificate","Female","73","0.20315685467996","0.162048855196706","0.244264854163214"
"Yes","2013","(2c_voc) vocational maturity certificate","Male","151","0.273681615320426","0.234796021735091","0.31256720890576"
"Yes","2013","(2c_voc) vocational maturity certificate","Female","282","0.367125042330938","0.332650851367282","0.401599233294593"
"Yes","2013","(3a) lower tertiary education","Male","208","0.363523423036541","0.326516484818117","0.400530361254965"
"Yes","2013","(3a) lower tertiary education","Female","238","0.377665497743069","0.339808740405407","0.415522255080731"
"Yes","2013","(3b) higher tertiary education","Male","285","0.340774804997382","0.308607423971422","0.372942186023342"
"Yes","2013","(3b) higher tertiary education","Female","293","0.32714963525499","0.29553447585609","0.358764794653889"
"No","2013","(0) in school","Male","78","0.7760790786461","0.693120262076567","0.859037895215633"
"No","2013","(0) in school","Female","96","0.819952787069782","0.750918914738994","0.88898665940057"
"No","2013","(1a) inadequately completed","Male","91","0.937548820781588","0.890122945093864","0.984974696469312"
"No","2013","(1a) inadequately completed","Female","105","0.897812390154755","0.842210752498651","0.953414027810859"
"No","2013","(1b) general elementary school","Male","383","0.934300699221874","0.910260297523137","0.958341100920612"
"No","2013","(1b) general elementary school","Female","891","0.908772226657356","0.890708213430174","0.926836239884539"
"No","2013","(1c) basic vocational qualification","Male","1925","0.824727403729823","0.809401130012538","0.840053677447108"
"No","2013","(1c) basic vocational qualification","Female","1689","0.772878926776217","0.755242812633491","0.790515040918944"
"No","2013","(2b) intermediate general qualification","Male","151","0.904489960034298","0.86004527438966","0.948934645678935"
"No","2013","(2b) intermediate general qualification","Female","216","0.769711752467738","0.719951601374548","0.819471903560928"
"No","2013","(2a) intermediate vocational","Male","1215","0.73705554130432","0.715611492551719","0.758499590056921"
"No","2013","(2a) intermediate vocational","Female","1683","0.686509787732046","0.668214679878963","0.704804895585128"
"No","2013","(2c_gen) general maturity certificate","Male","236","0.798554448475283","0.752152282835935","0.84495661411463"
"No","2013","(2c_gen) general maturity certificate","Female","295","0.79684314532004","0.755735145836786","0.837951144803294"
"No","2013","(2c_voc) vocational maturity certificate","Male","354","0.726318384679574","0.687432791094239","0.765203978264908"
"No","2013","(2c_voc) vocational maturity certificate","Female","469","0.632874957669063","0.598400766705407","0.667349148632718"
"No","2013","(3a) lower tertiary education","Male","441","0.636476576963459","0.599469638745035","0.673483515181883"
"No","2013","(3a) lower tertiary education","Female","392","0.622334502256931","0.584477744919269","0.660191259594593"
"No","2013","(3b) higher tertiary education","Male","549","0.659225195002618","0.627057813976658","0.691392576028578"
"No","2013","(3b) higher tertiary education","Female","553","0.67285036474501","0.641235205346111","0.70446552414391"
"Yes","2014","(0) in school","Male","22","","",""
"Yes","2014","(0) in school","Female","25","","",""
"Yes","2014","(1a) inadequately completed","Male","14","","",""
"Yes","2014","(1a) inadequately completed","Female","16","","",""
"Yes","2014","(1b) general elementary school","Male","61","0.0772769297118881","0.0594508814871028","0.0951029779366734"
"Yes","2014","(1b) general elementary school","Female","114","0.0937152089685432","0.0787406521078495","0.108689765829237"
"Yes","2014","(1c) basic vocational qualification","Male","530","0.176831667447169","0.162988680937635","0.190674653956703"
"Yes","2014","(1c) basic vocational qualification","Female","553","0.221285602750705","0.205423770650009","0.237147434851401"
"Yes","2014","(2b) intermediate general qualification","Male","23","","",""
"Yes","2014","(2b) intermediate general qualification","Female","76","0.238501421776513","0.199082480556213","0.277920362996813"
"Yes","2014","(2a) intermediate vocational","Male","536","0.272918640306269","0.253807131657212","0.292030148955326"
"Yes","2014","(2a) intermediate vocational","Female","1058","0.318720162848196","0.303162011506752","0.334278314189639"
"Yes","2014","(2c_gen) general maturity certificate","Male","80","0.169826527055246","0.139605589427991","0.2000474646825"
"Yes","2014","(2c_gen) general maturity certificate","Female","113","0.173285375348362","0.1451864009982","0.201384349698525"
"Yes","2014","(2c_voc) vocational maturity certificate","Male","230","0.24210552027317","0.213803758382532","0.270407282163807"
"Yes","2014","(2c_voc) vocational maturity certificate","Female","447","0.346746418324332","0.321735397506783","0.371757439141882"
"Yes","2014","(3a) lower tertiary education","Male","257","0.362943053674334","0.329262782292786","0.396623325055882"
"Yes","2014","(3a) lower tertiary education","Female","302","0.384747146698581","0.350947973293691","0.41854632010347"
"Yes","2014","(3b) higher tertiary education","Male","382","0.341099396576059","0.315107791936047","0.367091001216071"
"Yes","2014","(3b) higher tertiary education","Female","445","0.301274189768833","0.27837393780743","0.324174441730236"
"No","2014","(0) in school","Male","177","0.892165168956142","0.84907048343031","0.935259854481973"
"No","2014","(0) in school","Female","182","0.87700159599393","0.832259858208912","0.921743333778947"
