"ple0098_v5","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","2010","Baden-Württemberg","Urban Area","576","0.261674380198886","0.243402512958663","0.279946247439109"
"Yes","2010","Baden-Württemberg","Rural Area","55","0.23222607123261","0.17902595564944","0.285426186815779"
"Yes","2010","Bavaria","Urban Area","382","0.314268971220049","0.288965711036276","0.339572231403822"
"Yes","2010","Bavaria","Rural Area","396","0.213800384142708","0.194651694191171","0.232949074094245"
"Yes","2010","Berlin","Urban Area","137","0.159999295315921","0.13438634630148","0.185612244330362"
"Yes","2010","Berlin","Rural Area","","","",""
"Yes","2010","Brandenburg","Urban Area","15","","",""
"Yes","2010","Brandenburg","Rural Area","103","0.128302675155861","0.105342774792375","0.151262575519348"
"Yes","2010","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Yes","2010","Mecklenburg-Western Pomerania","Rural Area","53","0.111849426753123","0.0830782377590711","0.140620615747174"
"Yes","2010","Saxony","Urban Area","130","0.14709127591564","0.122803832674306","0.171378719156974"
"Yes","2010","Saxony","Rural Area","99","0.12143215261803","0.0979303790303194","0.144933926205741"
"Yes","2010","Saxony-Anhalt","Urban Area","27","","",""
"Yes","2010","Saxony-Anhalt","Rural Area","81","0.12760017953698","0.102029477987754","0.153170881086205"
"Yes","2010","Thuringia","Urban Area","39","0.104903898352931","0.0702287673757125","0.13957902933015"
"Yes","2010","Thuringia","Rural Area","62","0.0956118122878122","0.0718235753166519","0.119400049258973"
"No","2010","Schleswig-Holstein","Urban Area","181","0.724885065252813","0.66742107786744","0.782349052638187"
"No","2010","Schleswig-Holstein","Rural Area","320","0.800663703384726","0.761993680785531","0.839333725983921"
"No","2010","Hamburg","Urban Area","239","0.703189300199635","0.653212151144895","0.753166449254375"
"No","2010","Hamburg","Rural Area","","","",""
"No","2010","Lower Saxony","Urban Area","676","0.812027516085577","0.786066542350413","0.837988489820741"
"No","2010","Lower Saxony","Rural Area","824","0.823044230962993","0.799669745307414","0.846418716618572"
"No","2010","Bremen","Urban Area","122","0.813902993352187","0.751621577318078","0.876184409386297"
"No","2010","Bremen","Rural Area","","","",""
"No","2010","North Rhine-Westphalia","Urban Area","3244","0.788129256558241","0.775663677233159","0.800594835883322"
"No","2010","North Rhine-Westphalia","Rural Area","100","0.958448829033897","0.921975511294102","0.994922146773692"
"No","2010","Hesse","Urban Area","830","0.794053075887872","0.770079079738073","0.818027072037671"
"No","2010","Hesse","Rural Area","238","0.835484441578882","0.792592094255728","0.878376788902036"
"No","2010","Rhineland-Palatinate,Saarland","Urban Area","683","0.831762836598419","0.806540782016712","0.856984891180126"
"No","2010","Rhineland-Palatinate,Saarland","Rural Area","221","0.887621423478276","0.849808840485128","0.925434006471424"
"No","2010","Baden-Württemberg","Urban Area","1647","0.738325619801114","0.720053752560891","0.756597487041337"
"No","2010","Baden-Württemberg","Rural Area","187","0.76777392876739","0.714573813184221","0.82097404435056"
"No","2010","Bavaria","Urban Area","911","0.685731028779951","0.660427768596178","0.711034288963724"
"No","2010","Bavaria","Rural Area","1365","0.786199615857292","0.767050925905755","0.805348305808829"
"No","2010","Berlin","Urban Area","650","0.840000704684079","0.814387755669638","0.86561365369852"
"No","2010","Berlin","Rural Area","","","",""
"No","2010","Brandenburg","Urban Area","48","0.764628243133253","0.659871941235701","0.869384545030804"
"No","2010","Brandenburg","Rural Area","712","0.871697324844139","0.848737424480652","0.894657225207625"
"No","2010","Mecklenburg-Western Pomerania","Urban Area","73","0.98817252724631","0.964025420922408","1.01231963357021"
"No","2010","Mecklenburg-Western Pomerania","Rural Area","408","0.888150573246877","0.859379384252826","0.916921762240929"
"No","2010","Saxony","Urban Area","687","0.85290872408436","0.828621280843026","0.877196167325694"
"No","2010","Saxony","Rural Area","643","0.87856784738197","0.855066073794259","0.902069620969681"
"No","2010","Saxony-Anhalt","Urban Area","175","0.873402605406654","0.827547042211371","0.919258168601936"
"No","2010","Saxony-Anhalt","Rural Area","573","0.87239982046302","0.846829118913795","0.897970522012246"
"No","2010","Thuringia","Urban Area","261","0.895096101647069","0.86042097066985","0.929771232624287"
"No","2010","Thuringia","Rural Area","525","0.904388187712188","0.880599950741028","0.928176424683348"
"Yes","2011","Schleswig-Holstein","Urban Area","39","0.221255400776153","0.161278552036676","0.281232249515631"
"Yes","2011","Schleswig-Holstein","Rural Area","87","0.238129854870779","0.195693310689576","0.280566399051983"
"Yes","2011","Hamburg","Urban Area","62","0.257082336182548","0.203124530258273","0.311040142106823"
"Yes","2011","Hamburg","Rural Area","","","",""
"Yes","2011","Lower Saxony","Urban Area","207","0.225861049975143","0.196210582655296","0.25551151729499"
"Yes","2011","Lower Saxony","Rural Area","172","0.188616122536692","0.162530944031587","0.214701301041796"
"Yes","2011","Bremen","Urban Area","19","","",""
"Yes","2011","Bremen","Rural Area","","","",""
"Yes","2011","North Rhine-Westphalia","Urban Area","780","0.214607022985412","0.200687949104492","0.228526096866331"
"Yes","2011","North Rhine-Westphalia","Rural Area","21","","",""
"Yes","2011","Hesse","Urban Area","243","0.234853151726835","0.207608754107877","0.262097549345794"
"Yes","2011","Hesse","Rural Area","55","0.252488159359625","0.193448210876616","0.311528107842633"
"Yes","2011","Rhineland-Palatinate,Saarland","Urban Area","138","0.172990130650837","0.145738139410508","0.200242121891167"
"Yes","2011","Rhineland-Palatinate,Saarland","Rural Area","58","0.210022211393147","0.160700572502614","0.259343850283681"
"Yes","2011","Baden-Württemberg","Urban Area","504","0.288086154082324","0.267554764063461","0.308617544101187"
"Yes","2011","Baden-Württemberg","Rural Area","50","0.229618221345975","0.170886713174403","0.288349729517548"
"Yes","2011","Bavaria","Urban Area","370","0.299133268714285","0.273387252816722","0.324879284611847"
"Yes","2011","Bavaria","Rural Area","306","0.178908171786588","0.159022189038316","0.19879415453486"
"Yes","2011","Berlin","Urban Area","154","0.218804762022371","0.187142960692469","0.250466563352272"
"Yes","2011","Berlin","Rural Area","","","",""
"Yes","2011","Brandenburg","Urban Area","17","","",""
"Yes","2011","Brandenburg","Rural Area","112","0.156119979567781","0.130056070614112","0.182183888521451"
"Yes","2011","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Yes","2011","Mecklenburg-Western Pomerania","Rural Area","54","0.148897598278892","0.115289478969908","0.182505717587877"
"Yes","2011","Saxony","Urban Area","114","0.135516994615854","0.10973426658235","0.161299722649358"
"Yes","2011","Saxony","Rural Area","89","0.112363078041938","0.0876433428670786","0.137082813216797"
"Yes","2011","Saxony-Anhalt","Urban Area","30","0.108244706217975","0.0709782032228162","0.145511209213134"
"Yes","2011","Saxony-Anhalt","Rural Area","70","0.117426995699752","0.0900967345776656","0.144757256821838"
"Yes","2011","Thuringia","Urban Area","41","0.137682626646502","0.0947986165129918","0.180566636780012"
"Yes","2011","Thuringia","Rural Area","69","0.115551204933624","0.0894892038576199","0.141613206009628"
"No","2011","Schleswig-Holstein","Urban Area","145","0.778744599223847","0.718767750484369","0.838721447963324"
"No","2011","Schleswig-Holstein","Rural Area","300","0.761870145129221","0.719433600948017","0.804306689310424"
"No","2011","Hamburg","Urban Area","190","0.742917663817452","0.688959857893177","0.796875469741727"
"No","2011","Hamburg","Rural Area","","","",""
"No","2011","Lower Saxony","Urban Area","557","0.774138950024857","0.74448848270501","0.803789417344704"
"No","2011","Lower Saxony","Rural Area","692","0.811383877463308","0.785298698958204","0.837469055968413"
"No","2011","Bremen","Urban Area","92","0.854612323968738","0.789037825971373","0.920186821966103"
"No","2011","Bremen","Rural Area","","","",""
"No","2011","North Rhine-Westphalia","Urban Area","2562","0.785392977014588","0.771473903133669","0.799312050895508"
"No","2011","North Rhine-Westphalia","Rural Area","99","0.883752716855692","0.826405247925473","0.941100185785911"
"No","2011","Hesse","Urban Area","687","0.765146848273165","0.737902450654206","0.792391245892123"
"No","2011","Hesse","Rural Area","153","0.747511840640375","0.688471892157367","0.806551789123384"
"No","2011","Rhineland-Palatinate,Saarland","Urban Area","602","0.827009869349163","0.799757878108833","0.854261860589492"
"No","2011","Rhineland-Palatinate,Saarland","Rural Area","204","0.789977788606853","0.740656149716319","0.839299427497386"
"No","2011","Baden-Württemberg","Urban Area","1365","0.711913845917676","0.691382455898813","0.732445235936539"
"No","2011","Baden-Württemberg","Rural Area","147","0.770381778654025","0.711650270482452","0.829113286825597"
"No","2011","Bavaria","Urban Area","845","0.700866731285716","0.675120715388153","0.726612747183278"
"No","2011","Bavaria","Rural Area","1121","0.821091828213412","0.80120584546514","0.840977810961684"
"No","2011","Berlin","Urban Area","501","0.781195237977629","0.749533436647728","0.812857039307531"
"No","2011","Berlin","Rural Area","","","",""
"No","2011","Brandenburg","Urban Area","46","0.692863781206679","0.578952361992133","0.806775200421226"
"No","2011","Brandenburg","Rural Area","633","0.843880020432219","0.817816111478549","0.869943929385888"
"No","2011","Mecklenburg-Western Pomerania","Urban Area","38","0.865999751754941","0.762976529056118","0.969022974453764"
"No","2011","Mecklenburg-Western Pomerania","Rural Area","377","0.851102401721108","0.817494282412123","0.884710521030092"
"No","2011","Saxony","Urban Area","563","0.864483005384146","0.838700277350642","0.89026573341765"
"No","2011","Saxony","Rural Area","538","0.887636921958062","0.862917186783203","0.912356657132921"
"No","2011","Saxony-Anhalt","Urban Area","237","0.891755293782025","0.854488790786866","0.929021796777184"
"No","2011","Saxony-Anhalt","Rural Area","463","0.882573004300248","0.855242743178162","0.909903265422334"
"No","2011","Thuringia","Urban Area","207","0.862317373353498","0.819433363219988","0.905201383487008"
"No","2011","Thuringia","Rural Area","509","0.884448795066376","0.858386793990372","0.91051079614238"
"Yes","2012","Schleswig-Holstein","Urban Area","50","0.165534724789819","0.119278419499698","0.21179103007994"
"Yes","2012","Schleswig-Holstein","Rural Area","129","0.197733130551487","0.166457705713898","0.229008555389076"
"Yes","2012","Hamburg","Urban Area","92","0.248112089927019","0.203862621011856","0.292361558842182"
"Yes","2012","Hamburg","Rural Area","","","",""
"Yes","2012","Lower Saxony","Urban Area","246","0.25482268061456","0.226995353476708","0.282650007752413"
"Yes","2012","Lower Saxony","Rural Area","265","0.190356422421358","0.168832898925636","0.211879945917079"
"Yes","2012","Bremen","Urban Area","39","0.15246008546476","0.0990489726602516","0.205871198269269"
"Yes","2012","Bremen","Rural Area","","","",""
"Yes","2012","North Rhine-Westphalia","Urban Area","1027","0.217637988323935","0.205678331467127","0.229597645180743"
"Yes","2012","North Rhine-Westphalia","Rural Area","26","","",""
"Yes","2012","Hesse","Urban Area","307","0.219414145122181","0.196257882880293","0.242570407364068"
"Yes","2012","Hesse","Rural Area","81","0.208875241439861","0.166529237797947","0.251221245081774"
"Yes","2012","Rhineland-Palatinate,Saarland","Urban Area","219","0.214038240191175","0.188680447084776","0.239396033297574"
"Yes","2012","Rhineland-Palatinate,Saarland","Rural Area","71","0.201359872263672","0.157626913850207","0.245092830677138"
"Yes","2012","Baden-Württemberg","Urban Area","724","0.285189523888336","0.2675787014514","0.302800346325272"
"Yes","2012","Baden-Württemberg","Rural Area","72","0.193230203749166","0.149766094744143","0.236694312754189"
"Yes","2012","Bavaria","Urban Area","497","0.303633321011143","0.280524531867411","0.326742110154876"
"Yes","2012","Bavaria","Rural Area","539","0.216833324014551","0.199522848812624","0.234143799216478"
"Yes","2012","Berlin","Urban Area","191","0.229719535619595","0.201958401449615","0.257480669789576"
"Yes","2012","Berlin","Rural Area","","","",""
"Yes","2012","Brandenburg","Urban Area","21","","",""
"Yes","2012","Brandenburg","Rural Area","142","0.139618817208055","0.117438686515594","0.161798947900517"
"Yes","2012","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Yes","2012","Mecklenburg-Western Pomerania","Rural Area","74","0.133590372421086","0.104842469590855","0.162338275251318"
"Yes","2012","Saxony","Urban Area","160","0.167743436808445","0.1430710298684","0.192415843748489"
"Yes","2012","Saxony","Rural Area","137","0.160091092522018","0.135293579571106","0.18488860547293"
"Yes","2012","Saxony-Anhalt","Urban Area","36","0.119587633663492","0.0828087367073404","0.156366530619643"
"Yes","2012","Saxony-Anhalt","Rural Area","84","0.109102080831403","0.0856347479815022","0.132569413681303"
"Yes","2012","Thuringia","Urban Area","54","0.178316752420935","0.13535851433099","0.22127499051088"
"Yes","2012","Thuringia","Rural Area","71","0.0896161109876315","0.0684111718498889","0.110821050125374"
"No","2012","Schleswig-Holstein","Urban Area","198","0.834465275210181","0.78820896992006","0.880721580500302"
"No","2012","Schleswig-Holstein","Rural Area","494","0.802266869448513","0.770991444610924","0.833542294286102"
"No","2012","Hamburg","Urban Area","274","0.751887910072981","0.707638441157818","0.796137378988144"
"No","2012","Hamburg","Rural Area","","","",""
"No","2012","Lower Saxony","Urban Area","696","0.74517731938544","0.717349992247587","0.773004646523292"
"No","2012","Lower Saxony","Rural Area","1013","0.809643577578642","0.788120054082921","0.831167101074364"
"No","2012","Bremen","Urban Area","135","0.84753991453524","0.794128801730731","0.900951027339748"
"No","2012","Bremen","Rural Area","","","",""
"No","2012","North Rhine-Westphalia","Urban Area","3546","0.782362011676065","0.770402354819257","0.794321668532873"
"No","2012","North Rhine-Westphalia","Rural Area","105","0.894665420591492","0.842096597774867","0.947234243408117"
"No","2012","Hesse","Urban Area","920","0.780585854877819","0.757429592635932","0.803742117119707"
"No","2012","Hesse","Rural Area","273","0.791124758560139","0.748778754918226","0.833470762202053"
"No","2012","Rhineland-Palatinate,Saarland","Urban Area","786","0.785961759808825","0.760603966702426","0.811319552915224"
"No","2012","Rhineland-Palatinate,Saarland","Rural Area","252","0.798640127736328","0.754907169322862","0.842373086149793"
"No","2012","Baden-Württemberg","Urban Area","1801","0.714810476111664","0.697199653674728","0.7324212985486"
"No","2012","Baden-Württemberg","Rural Area","245","0.806769796250834","0.763305687245811","0.850233905255857"
"No","2012","Bavaria","Urban Area","1024","0.696366678988857","0.673257889845124","0.719475468132589"
"No","2012","Bavaria","Rural Area","1638","0.783166675985449","0.765856200783522","0.800477151187376"
"No","2012","Berlin","Urban Area","691","0.770280464380405","0.742519330210424","0.798041598550385"
"No","2012","Berlin","Rural Area","","","",""
"No","2012","Brandenburg","Urban Area","54","0.667705826757021","0.561102341056375","0.774309312457666"
"No","2012","Brandenburg","Rural Area","796","0.860381182791945","0.838201052099483","0.882561313484406"
"No","2012","Mecklenburg-Western Pomerania","Urban Area","51","0.880174343895119","0.795116702076062","0.965231985714176"
"No","2012","Mecklenburg-Western Pomerania","Rural Area","464","0.866409627578914","0.837661724748682","0.895157530409145"
"No","2012","Saxony","Urban Area","721","0.832256563191555","0.807584156251511","0.8569289701316"
"No","2012","Saxony","Rural Area","703","0.839908907477982","0.81511139452707","0.864706420428894"
"No","2012","Saxony-Anhalt","Urban Area","263","0.880412366336508","0.843633469380357","0.91719126329266"
"No","2012","Saxony-Anhalt","Rural Area","594","0.890897919168597","0.867430586318697","0.914365252018498"
"No","2012","Thuringia","Urban Area","251","0.821683247579065","0.77872500948912","0.86464148566901"
"No","2012","Thuringia","Rural Area","626","0.910383889012368","0.889178949874626","0.931588828150111"
"Yes","2013","Schleswig-Holstein","Urban Area","39","0.265544046548158","0.193662857554601","0.337425235541716"
"Yes","2013","Schleswig-Holstein","Rural Area","87","0.258160220283509","0.213326242867529","0.302994197699489"
"Yes","2013","Hamburg","Urban Area","66","0.286718214917715","0.231321205871357","0.342115223964073"
"Yes","2013","Hamburg","Rural Area","","","",""
"Yes","2013","Lower Saxony","Urban Area","202","0.304068955842066","0.269314563041695","0.338823348642437"
"Yes","2013","Lower Saxony","Rural Area","180","0.204414982766993","0.177062011237168","0.231767954296818"
"Yes","2013","Bremen","Urban Area","23","","",""
"Yes","2013","Bremen","Rural Area","","","",""
"Yes","2013","North Rhine-Westphalia","Urban Area","797","0.250434778202959","0.234907622129549","0.26596193427637"
"Yes","2013","North Rhine-Westphalia","Rural Area","21","","",""
"Yes","2013","Hesse","Urban Area","257","0.276451666996955","0.246314231790962","0.306589102202947"
"Yes","2013","Hesse","Rural Area","61","0.274598910757639","0.214090819287305","0.335107002227974"
"Yes","2013","Rhineland-Palatinate,Saarland","Urban Area","156","0.211306373059951","0.180890134387135","0.241722611732767"
"Yes","2013","Rhineland-Palatinate,Saarland","Rural Area","52","0.228467396974828","0.173486307649216","0.28344848630044"
"Yes","2013","Baden-Württemberg","Urban Area","490","0.296932055364372","0.274648267337561","0.319215843391183"
"Yes","2013","Baden-Württemberg","Rural Area","30","0.144549112520922","0.0912162233807996","0.197882001661044"
"Yes","2013","Bavaria","Urban Area","370","0.330871601857721","0.30329049650164","0.358452707213802"
"Yes","2013","Bavaria","Rural Area","365","0.264828195427623","0.241114523762264","0.288541867092983"
"Yes","2013","Berlin","Urban Area","169","0.259202247568781","0.225489437631308","0.292915057506255"
"Yes","2013","Berlin","Rural Area","","","",""
"Yes","2013","Brandenburg","Urban Area","16","","",""
"Yes","2013","Brandenburg","Rural Area","111","0.150492176016986","0.123398016424115","0.177586335609856"
"Yes","2013","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Rural Area","58","0.140360826283112","0.105435751089271","0.175285901476954"
"Yes","2013","Saxony","Urban Area","129","0.177686023073305","0.147884735966512","0.207487310180099"
"Yes","2013","Saxony","Rural Area","100","0.137718675997601","0.110349586227493","0.165087765767708"
"Yes","2013","Saxony-Anhalt","Urban Area","30","0.0918003812116401","0.055718145652169","0.127882616771111"
"Yes","2013","Saxony-Anhalt","Rural Area","76","0.141712480848471","0.11011549806148","0.173309463635462"
"Yes","2013","Thuringia","Urban Area","40","0.187193920314955","0.135532615010003","0.238855225619907"
"Yes","2013","Thuringia","Rural Area","68","0.123362080303926","0.0954440062453095","0.151280154362542"
"No","2013","Schleswig-Holstein","Urban Area","106","0.734455953451842","0.662574764458284","0.806337142445399"
"No","2013","Schleswig-Holstein","Rural Area","279","0.741839779716491","0.697005802300511","0.786673757132471"
"No","2013","Hamburg","Urban Area","190","0.713281785082285","0.657884776035927","0.768678794128643"
"No","2013","Hamburg","Rural Area","","","",""
"No","2013","Lower Saxony","Urban Area","471","0.695931044157934","0.661176651357563","0.730685436958305"
"No","2013","Lower Saxony","Rural Area","655","0.795585017233007","0.768232045703182","0.822937988762832"
"No","2013","Bremen","Urban Area","82","0.860359063824738","0.794061176913155","0.926656950736322"
"No","2013","Bremen","Rural Area","","","",""
"No","2013","North Rhine-Westphalia","Urban Area","2194","0.749565221797041","0.734038065723631","0.765092377870451"
"No","2013","North Rhine-Westphalia","Rural Area","67","0.863155312554672","0.791348574288201","0.934962050821144"
"No","2013","Hesse","Urban Area","589","0.723548333003046","0.693410897797053","0.753685768209038"
"No","2013","Hesse","Rural Area","148","0.725401089242361","0.664892997772026","0.785909180712695"
"No","2013","Rhineland-Palatinate,Saarland","Urban Area","536","0.788693626940049","0.758277388267233","0.819109865612865"
"No","2013","Rhineland-Palatinate,Saarland","Rural Area","172","0.771532603025172","0.71655151369956","0.826513692350784"
"No","2013","Baden-Württemberg","Urban Area","1125","0.703067944635628","0.680784156608817","0.725351732662439"
"No","2013","Baden-Württemberg","Rural Area","137","0.855450887479078","0.802117998338956","0.9087837766192"
"No","2013","Bavaria","Urban Area","748","0.669128398142279","0.641547292786198","0.69670950349836"
"No","2013","Bavaria","Rural Area","965","0.735171804572377","0.711458132907017","0.758885476237736"
"No","2013","Berlin","Urban Area","480","0.740797752431219","0.707084942493745","0.774510562368692"
"No","2013","Berlin","Rural Area","","","",""
"No","2013","Brandenburg","Urban Area","44","0.713785750971092","0.599418408821357","0.828153093120828"
"No","2013","Brandenburg","Rural Area","558","0.849507823983014","0.822413664390144","0.876601983575885"
"No","2013","Mecklenburg-Western Pomerania","Urban Area","33","0.898318375650518","0.799591994043839","0.997044757257198"
"No","2013","Mecklenburg-Western Pomerania","Rural Area","322","0.859639173716888","0.824714098523047","0.894564248910729"
"No","2013","Saxony","Urban Area","503","0.822313976926695","0.792512689819901","0.852115264033488"
"No","2013","Saxony","Rural Area","509","0.862281324002399","0.834912234232292","0.889650413772507"
"No","2013","Saxony-Anhalt","Urban Area","216","0.90819961878836","0.872117383228889","0.944281854347831"
"No","2013","Saxony-Anhalt","Rural Area","392","0.858287519151529","0.826690536364538","0.88988450193852"
"No","2013","Thuringia","Urban Area","179","0.812806079685045","0.761144774380093","0.864467384989997"
"No","2013","Thuringia","Rural Area","465","0.876637919696074","0.848719845637458","0.90455599375469"
"Yes","2014","Schleswig-Holstein","Urban Area","64","0.291435404119426","0.23487882541352","0.347991982825332"
"Yes","2014","Schleswig-Holstein","Rural Area","124","0.238742370687316","0.204077418547334","0.273407322827298"
"Yes","2014","Hamburg","Urban Area","79","0.2520446088917","0.208099655131232","0.295989562652167"
"Yes","2014","Hamburg","Rural Area","","","",""
"Yes","2014","Lower Saxony","Urban Area","251","0.306915977065928","0.278330148601918","0.335501805529939"
"Yes","2014","Lower Saxony","Rural Area","281","0.227555589968044","0.204712317262361","0.250398862673728"
"Yes","2014","Bremen","Urban Area","35","0.14785287395438","0.098782175513777","0.196923572394984"
"Yes","2014","Bremen","Rural Area","","","",""
"Yes","2014","North Rhine-Westphalia","Urban Area","1016","0.223017784156994","0.211234282597285","0.234801285716702"
"Yes","2014","North Rhine-Westphalia","Rural Area","25","","",""
"Yes","2014","Hesse","Urban Area","323","0.228136157214228","0.205368924599871","0.250903389828585"
"Yes","2014","Hesse","Rural Area","76","0.209432249294016","0.163077572085377","0.255786926502655"
"Yes","2014","Rhineland-Palatinate,Saarland","Urban Area","237","0.225723953816","0.200376946974414","0.251070960657586"
"Yes","2014","Rhineland-Palatinate,Saarland","Rural Area","70","0.240345225714242","0.194792368073695","0.28589808335479"
"Yes","2014","Baden-Württemberg","Urban Area","697","0.288023250644963","0.270265066568718","0.305781434721208"
"Yes","2014","Baden-Württemberg","Rural Area","78","0.224265806763554","0.176425421964905","0.272106191562202"
"Yes","2014","Bavaria","Urban Area","495","0.310691086312411","0.288435726564307","0.332946446060516"
"Yes","2014","Bavaria","Rural Area","566","0.28401353842312","0.264831488345933","0.303195588500307"
"Yes","2014","Berlin","Urban Area","194","0.233471983381767","0.205132455459759","0.261811511303775"
"Yes","2014","Berlin","Rural Area","","","",""
"Yes","2014","Brandenburg","Urban Area","19","","",""
"Yes","2014","Brandenburg","Rural Area","152","0.166143643633313","0.14159343278697","0.190693854479657"
"Yes","2014","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Rural Area","73","0.148010999211811","0.115488842266262","0.180533156157359"
"Yes","2014","Saxony","Urban Area","143","0.164206229501973","0.138356621070038","0.190055837933908"
"Yes","2014","Saxony","Rural Area","132","0.197128536485164","0.16804940670775","0.226207666262577"
"Yes","2014","Saxony-Anhalt","Urban Area","35","0.122957765627975","0.0856105609796603","0.16030497027629"
"Yes","2014","Saxony-Anhalt","Rural Area","91","0.156526695661918","0.127644767666816","0.185408623657021"
"Yes","2014","Thuringia","Urban Area","51","0.218557296676513","0.17115625447156","0.265958338881465"
"Yes","2014","Thuringia","Rural Area","65","0.0789896033016056","0.0581093237432785","0.0998698828599328"
"No","2014","Schleswig-Holstein","Urban Area","184","0.708564595880574","0.652008017174668","0.76512117458648"
"No","2014","Schleswig-Holstein","Rural Area","457","0.761257629312684","0.726592677172702","0.795922581452666"
"No","2014","Hamburg","Urban Area","296","0.7479553911083","0.704010437347833","0.791900344868767"
"No","2014","Hamburg","Rural Area","","","",""
"No","2014","Lower Saxony","Urban Area","749","0.693084022934072","0.664498194470061","0.721669851398082"
"No","2014","Lower Saxony","Rural Area","1013","0.772444410031956","0.749601137326272","0.795287682737639"
"No","2014","Bremen","Urban Area","166","0.85214712604562","0.803076427605016","0.901217824486223"
"No","2014","Bremen","Rural Area","","","",""
"No","2014","North Rhine-Westphalia","Urban Area","3778","0.776982215843006","0.765198714283298","0.788765717402715"
"No","2014","North Rhine-Westphalia","Rural Area","79","0.870210218479192","0.805620445005156","0.934799991953227"
"No","2014","Hesse","Urban Area","982","0.771863842785772","0.749096610171415","0.794631075400129"
"No","2014","Hesse","Rural Area","220","0.790567750705984","0.744213073497344","0.836922427914623"
"No","2014","Rhineland-Palatinate,Saarland","Urban Area","808","0.774276046184","0.748929039342414","0.799623053025586"
"No","2014","Rhineland-Palatinate,Saarland","Rural Area","268","0.759654774285758","0.71410191664521","0.805207631926305"
"No","2014","Baden-Württemberg","Urban Area","1801","0.711976749355037","0.694218565278792","0.729734933431282"
"No","2014","Baden-Württemberg","Rural Area","214","0.775734193236446","0.727893808437798","0.823574578035095"
"No","2014","Bavaria","Urban Area","1166","0.689308913687589","0.667053553939484","0.711564273435694"
"No","2014","Bavaria","Rural Area","1557","0.71598646157688","0.696804411499693","0.735168511654067"
"No","2014","Berlin","Urban Area","662","0.766528016618233","0.738188488696225","0.794867544540241"
"No","2014","Berlin","Rural Area","","","",""
"No","2014","Brandenburg","Urban Area","57","0.727621412023356","0.627533757427994","0.827709066618718"
"No","2014","Brandenburg","Rural Area","731","0.833856356366686","0.809306145520342","0.85840656721303"
"No","2014","Mecklenburg-Western Pomerania","Urban Area","52","0.861936519239633","0.774649529591271","0.949223508887995"
"No","2014","Mecklenburg-Western Pomerania","Rural Area","385","0.85198900078819","0.819466843842641","0.884511157733738"
"No","2014","Saxony","Urban Area","646","0.835793770498027","0.809944162066092","0.861643378929962"
"No","2014","Saxony","Rural Area","587","0.802871463514836","0.773792333737423","0.83195059329225"
"No","2014","Saxony-Anhalt","Urban Area","262","0.877042234372025","0.83969502972371","0.91438943902034"
"No","2014","Saxony-Anhalt","Rural Area","517","0.843473304338082","0.814591376342979","0.872355232333184"
"No","2014","Thuringia","Urban Area","241","0.781442703323488","0.734041661118535","0.82884374552844"
"No","2014","Thuringia","Rural Area","576","0.921010396698394","0.900130117140067","0.941890676256721"
"Yes","2015","Schleswig-Holstein","Urban Area","","","",""
"Yes","2015","Schleswig-Holstein","Rural Area","","","",""
"Yes","2015","Hamburg","Urban Area","","","",""
"Yes","2015","Hamburg","Rural Area","","","",""
"Yes","2015","Lower Saxony","Urban Area","","","",""
"Yes","2015","Lower Saxony","Rural Area","","","",""
"Yes","2015","Bremen","Urban Area","","","",""
"Yes","2015","Bremen","Rural Area","","","",""
"Yes","2015","North Rhine-Westphalia","Urban Area","","","",""
"Yes","2015","North Rhine-Westphalia","Rural Area","","","",""
"Yes","2015","Hesse","Urban Area","","","",""
"Yes","2015","Hesse","Rural Area","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Yes","2015","Baden-Württemberg","Urban Area","","","",""
"Yes","2015","Baden-Württemberg","Rural Area","","","",""
"Yes","2015","Bavaria","Urban Area","","","",""
"Yes","2015","Bavaria","Rural Area","","","",""
"Yes","2015","Berlin","Urban Area","","","",""
"Yes","2015","Berlin","Rural Area","","","",""
"Yes","2015","Brandenburg","Urban Area","","","",""
"Yes","2015","Brandenburg","Rural Area","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Yes","2015","Saxony","Urban Area","","","",""
"Yes","2015","Saxony","Rural Area","","","",""
"Yes","2015","Saxony-Anhalt","Urban Area","","","",""
"Yes","2015","Saxony-Anhalt","Rural Area","","","",""
"Yes","2015","Thuringia","Urban Area","","","",""
"Yes","2015","Thuringia","Rural Area","","","",""
"No","2015","Schleswig-Holstein","Urban Area","","","",""
"No","2015","Schleswig-Holstein","Rural Area","","","",""
"No","2015","Hamburg","Urban Area","","","",""
"No","2015","Hamburg","Rural Area","","","",""
"No","2015","Lower Saxony","Urban Area","","","",""
"No","2015","Lower Saxony","Rural Area","","","",""
