"pli0098_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2007","North Rhine-Westphalia","Rural Area","22","","","","2"
"Min 1x per week","2007","Hamburg","Rural Area","","","","","2"
"Min 1x per week","2007","Hesse","Urban Area","78","0.0806129162800712","0.0648165649578741","0.0964092676022682","2"
"Min 1x per week","2007","Hesse","Rural Area","19","","","","2"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Urban Area","82","0.0810493539612859","0.0631196152718222","0.0989790926507497","2"
"Min 1x per week","2007","Schleswig-Holstein","Rural Area","17","","","","2"
"Min 1x per week","2007","Lower Saxony","Urban Area","71","0.0847335782684049","0.0667384181347005","0.102728738402109","2"
"Min 1x per week","2007","Lower Saxony","Rural Area","76","0.0805209847169723","0.0628712512264524","0.0981707182074922","2"
"Min 1x per week","2007","Bremen","Urban Area","7","","","","2"
"Min 1x per week","2007","Bremen","Rural Area","","","","","2"
"Min 1x per week","2007","Schleswig-Holstein","Urban Area","12","","","","2"
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Rural Area","5","","","","2"
"Min 1x per week","2007","Saxony","Urban Area","52","0.0603306325529901","0.0433694305939945","0.0772918345119858","2"
"Min 1x per week","2007","Saxony","Rural Area","14","","","","2"
"Min 1x per week","2007","Saxony-Anhalt","Urban Area","4","","","","2"
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Urban Area","1","","","","2"
"Min 1x per week","2007","Saxony-Anhalt","Rural Area","22","","","","2"
"Min 1x per week","2007","Thuringia","Urban Area","10","","","","2"
"Min 1x per week","2007","Thuringia","Rural Area","32","0.0460424961102838","0.0298812153029057","0.0622037769176619","2"
"Min 1x per week","2007","Baden-Württemberg","Rural Area","30","0.0862759857908286","0.0491746765606294","0.123377295021028","2"
"Min 1x per week","2007","Bavaria","Urban Area","152","0.107813959301278","0.0916541928218064","0.12397372578075","2"
"Min 1x per week","2007","Bavaria","Rural Area","263","0.162781292360946","0.14434946136028","0.181213123361611","2"
"Min 1x per week","2007","Baden-Württemberg","Urban Area","259","0.109970841404966","0.0971094112202815","0.122832271589651","2"
"Min 1x per week","2007","Berlin","Urban Area","34","0.0428434106908605","0.0283795537327373","0.0573072676489837","2"
"Min 1x per week","2007","Berlin","Rural Area","","","","","2"
"Min 1x per week","2007","Brandenburg","Urban Area","1","","","","2"
"Min 1x per week","2007","Brandenburg","Rural Area","18","","","","2"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Rural Area","34","0.142372473330237","0.101732698614731","0.183012248045743","2"
"Never","2007","Schleswig-Holstein","Urban Area","178","0.73545001206821","0.681097667447697","0.789802356688724","5"
"Never","2007","Schleswig-Holstein","Rural Area","229","0.665655609354144","0.61692311295688","0.714388105751408","5"
"Never","2007","Hamburg","Urban Area","158","0.567244075436541","0.510801251924124","0.623686898948957","5"
"Never","2007","Hamburg","Rural Area","","","","","5"
"Never","2007","Lower Saxony","Urban Area","411","0.499150671305424","0.466841668419202","0.531459674191646","5"
"Never","2007","Lower Saxony","Rural Area","399","0.465550687295241","0.433195087890034","0.497906286700449","5"
"Never","2007","Bremen","Urban Area","86","0.512168433608217","0.431638268981843","0.592698598234592","5"
"Never","2007","Bremen","Rural Area","","","","","5"
"Never","2007","North Rhine-Westphalia","Urban Area","2000","0.530878573346563","0.515601176319303","0.546155970373822","5"
"Never","2007","Thuringia","Rural Area","439","0.733141860899667","0.699033090205003","0.767250631594331","5"
"Never","2007","Mecklenburg-Western Pomerania","Urban Area","52","0.84919908575929","0.761526291123262","0.936871880395318","5"
"Never","2007","Mecklenburg-Western Pomerania","Rural Area","352","0.817438821306812","0.781343276777226","0.853534365836398","5"
"Never","2007","Saxony","Urban Area","516","0.708589273894181","0.676218714477491","0.740959833310871","5"
"Never","2007","Saxony","Rural Area","588","0.771637048195255","0.741574447963844","0.801699648426666","5"
"Never","2007","Saxony-Anhalt","Urban Area","185","0.841239332653417","0.793381246756993","0.889097418549842","5"
"Never","2007","Saxony-Anhalt","Rural Area","488","0.77785381117784","0.74584798712412","0.80985963523156","5"
"Never","2007","Thuringia","Urban Area","188","0.670946982147647","0.614797081515257","0.727096882780036","5"
"Never","2007","North Rhine-Westphalia","Rural Area","34","0.404755186538938","0.310419624207185","0.499090748870692","5"
"Never","2007","Hesse","Urban Area","579","0.501868201762547","0.472856564310929","0.530879839214165","5"
"Never","2007","Hesse","Rural Area","93","0.337916823779527","0.278929214105916","0.396904433453139","5"
"Never","2007","Rhineland-Palatinate,Saarland","Urban Area","378","0.47359446043999","0.440791229605475","0.506397691274505","5"
"Never","2007","Rhineland-Palatinate,Saarland","Rural Area","92","0.35111806200628","0.295604595286117","0.406631528726444","5"
"Never","2007","Baden-Württemberg","Urban Area","956","0.412967423592955","0.392726171608421","0.433208675577489","5"
"Never","2007","Baden-Württemberg","Rural Area","80","0.410049225628804","0.345056816383287","0.475041634874322","5"
"Never","2007","Bavaria","Urban Area","661","0.499992004681104","0.473940076313313","0.526043933048896","5"
"Never","2007","Bavaria","Rural Area","489","0.350263845422019","0.326445425689612","0.374082265154425","5"
"Never","2007","Berlin","Urban Area","569","0.766411317203178","0.736190412851748","0.796632221554607","5"
"Never","2007","Berlin","Rural Area","","","","","5"
"Never","2007","Brandenburg","Urban Area","54","0.674989011362846","0.568272995019841","0.78170502770585","5"
"Never","2007","Brandenburg","Rural Area","615","0.786688184090103","0.758068192957801","0.815308175222405","5"
"Rarely","2007","Schleswig-Holstein","Urban Area","53","0.179372158455023","0.132096403689569","0.226647913220478","4"
"Rarely","2007","Schleswig-Holstein","Rural Area","94","0.255752790199859","0.210685064907671","0.300820515492047","4"
"Rarely","2007","Hamburg","Urban Area","85","0.279141924779681","0.228039718133447","0.330244131425914","4"
"Rarely","2007","Hamburg","Rural Area","","","","","4"
"Rarely","2007","Lower Saxony","Urban Area","349","0.331272717281174","0.300858857923008","0.361686576639341","4"
"Rarely","2007","Lower Saxony","Rural Area","353","0.361616014552884","0.330450268913541","0.392781760192227","4"
"Rarely","2007","Bremen","Urban Area","49","0.429325907108125","0.349580650476479","0.509071163739771","4"
"Rarely","2007","Bremen","Rural Area","","","","","4"
"Rarely","2007","North Rhine-Westphalia","Urban Area","1291","0.284506180480527","0.270694137287377","0.298318223673677","4"
"Rarely","2007","North Rhine-Westphalia","Rural Area","36","0.270228881480118","0.184881413954462","0.355576349005774","4"
"Rarely","2007","Hesse","Urban Area","387","0.346408540827746","0.318799409115686","0.374017672539807","4"
"Rarely","2007","Baden-Württemberg","Rural Area","76","0.368407162894004","0.304666088220974","0.432148237567033","4"
"Rarely","2007","Bavaria","Urban Area","468","0.306078182878764","0.282065464399455","0.330090901358074","4"
"Rarely","2007","Hesse","Rural Area","93","0.417211678803893","0.355717605259493","0.478705752348294","4"
"Rarely","2007","Rhineland-Palatinate,Saarland","Urban Area","326","0.342787356902009","0.311604317737697","0.373970396066321","4"
"Rarely","2007","Rhineland-Palatinate,Saarland","Rural Area","127","0.397423197067969","0.340508853423566","0.454337540712372","4"
"Rarely","2007","Baden-Württemberg","Urban Area","820","0.364234722041976","0.344451936273587","0.384017507810366","4"
"Rarely","2007","Berlin","Rural Area","","","","","4"
"Rarely","2007","Brandenburg","Urban Area","16","","","","4"
"Rarely","2007","Bavaria","Rural Area","519","0.328762746025442","0.305308250444797","0.352217241606086","4"
"Rarely","2007","Berlin","Urban Area","125","0.15199270360104","0.12635012074297","0.17763528645911","4"
"Rarely","2007","Brandenburg","Rural Area","116","0.14720954670591","0.122455290731369","0.17196380268045","4"
"Rarely","2007","Mecklenburg-Western Pomerania","Rural Area","68","0.145226199424744","0.112305440391487","0.178146958458001","4"
"Rarely","2007","Thuringia","Rural Area","134","0.164461000861494","0.135875443844721","0.193046557878266","4"
"Rarely","2007","Saxony-Anhalt","Urban Area","28","","","","4"
"Rarely","2007","Saxony-Anhalt","Rural Area","102","0.131965111195257","0.105906051386821","0.158024171003693","4"
"Rarely","2007","Thuringia","Urban Area","60","0.271606481843955","0.218453815869398","0.324759147818512","4"
"Rarely","2007","Mecklenburg-Western Pomerania","Urban Area","7","","","","4"
"Rarely","2007","Saxony","Rural Area","120","0.142767749031299","0.117714071159672","0.167821426902926","4"
"Rarely","2007","Saxony","Urban Area","127","0.147267620210779","0.122023504462761","0.172511735958797","4"
"Daily","2008","Schleswig-Holstein","Urban Area","","","","","1"
"Daily","2008","Schleswig-Holstein","Rural Area","","","","","1"
"Daily","2008","Hamburg","Urban Area","1","","","","1"
"Daily","2008","Hamburg","Rural Area","","","","","1"
"Daily","2008","Lower Saxony","Urban Area","8","","","","1"
"Daily","2008","Lower Saxony","Rural Area","6","","","","1"
"Daily","2008","Bremen","Urban Area","","","","","1"
"Daily","2008","Bremen","Rural Area","","","","","1"
"Daily","2008","North Rhine-Westphalia","Urban Area","25","","","","1"
"Daily","2008","North Rhine-Westphalia","Rural Area","1","","","","1"
"Daily","2008","Hesse","Urban Area","2","","","","1"
"Daily","2008","Hesse","Rural Area","","","","","1"
"Daily","2008","Rhineland-Palatinate,Saarland","Urban Area","5","","","","1"
"Daily","2008","Rhineland-Palatinate,Saarland","Rural Area","2","","","","1"
"Daily","2008","Baden-Württemberg","Urban Area","7","","","","1"
"Daily","2008","Baden-Württemberg","Rural Area","1","","","","1"
"Daily","2008","Bavaria","Urban Area","4","","","","1"
"Daily","2008","Bavaria","Rural Area","11","","","","1"
"Daily","2008","Berlin","Urban Area","1","","","","1"
"Daily","2008","Berlin","Rural Area","","","","","1"
"Daily","2008","Brandenburg","Urban Area","","","","","1"
"Daily","2008","Brandenburg","Rural Area","1","","","","1"
"Daily","2008","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Daily","2008","Mecklenburg-Western Pomerania","Rural Area","1","","","","1"
"Daily","2008","Saxony","Urban Area","2","","","","1"
"Daily","2008","Saxony","Rural Area","","","","","1"
"Daily","2008","Saxony-Anhalt","Urban Area","","","","","1"
"Daily","2008","Saxony-Anhalt","Rural Area","","","","","1"
"Daily","2008","Thuringia","Urban Area","","","","","1"
"Daily","2008","Thuringia","Rural Area","","","","","1"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Urban Area","2","","","","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Rural Area","20","","","","3"
"Min 1x per month","2008","Saxony","Urban Area","59","0.0762971048516729","0.0569863183475191","0.0956078913558268","3"
"Min 1x per month","2008","Saxony","Rural Area","27","","","","3"
"Min 1x per month","2008","Schleswig-Holstein","Urban Area","17","","","","3"
"Min 1x per month","2008","Schleswig-Holstein","Rural Area","23","","","","3"
"Min 1x per month","2008","Hamburg","Urban Area","31","0.0900094867577089","0.0564873533274678","0.12353162018795","3"
"Min 1x per month","2008","Hamburg","Rural Area","","","","","3"
"Min 1x per month","2008","Lower Saxony","Urban Area","77","0.0774416975614844","0.0598910323468876","0.0949923627760812","3"
"Min 1x per month","2008","Lower Saxony","Rural Area","85","0.0997783626802501","0.079689380024318","0.119867345336182","3"
"Min 1x per month","2008","Bremen","Urban Area","11","","","","3"
"Min 1x per month","2008","Bremen","Rural Area","","","","","3"
"Min 1x per month","2008","North Rhine-Westphalia","Urban Area","341","0.0814568122016281","0.0727950648813816","0.0901185595218747","3"
"Min 1x per month","2008","North Rhine-Westphalia","Rural Area","14","","","","3"
"Min 1x per month","2008","Hesse","Urban Area","82","0.0749521446642671","0.0593631917124195","0.0905410976161146","3"
"Min 1x per month","2008","Hesse","Rural Area","41","0.173592037665336","0.123880430218791","0.223303645111882","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Urban Area","97","0.114652744945803","0.0929122129226324","0.136393276968973","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Rural Area","37","0.150915438885559","0.108530152956785","0.193300724814333","3"
"Min 1x per month","2008","Baden-Württemberg","Urban Area","227","0.108858178258005","0.0956620919208882","0.122054264595123","3"
"Min 1x per month","2008","Baden-Württemberg","Rural Area","32","0.108311055540461","0.0671516476213662","0.149470463459555","3"
"Min 1x per month","2008","Bavaria","Urban Area","128","0.0793733026859592","0.0647405594045975","0.0940060459673209","3"
"Min 1x per month","2008","Bavaria","Rural Area","239","0.13322105578097","0.11568808385174","0.150754027710201","3"
"Min 1x per month","2008","Berlin","Urban Area","22","","","","3"
"Min 1x per month","2008","Berlin","Rural Area","","","","","3"
"Min 1x per month","2008","Brandenburg","Urban Area","4","","","","3"
"Min 1x per month","2008","Brandenburg","Rural Area","36","0.0376095123064757","0.0240478881251851","0.0511711364877663","3"
"Min 1x per month","2008","Thuringia","Rural Area","51","0.0715550708000071","0.0511676546607218","0.0919424869392923","3"
"Min 1x per month","2008","Thuringia","Urban Area","15","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","Urban Area","3","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","Rural Area","33","0.0440018896766227","0.0275771361695659","0.0604266431836794","3"
"Min 1x per week","2008","North Rhine-Westphalia","Urban Area","372","0.0900982422819214","0.0810315802721647","0.0991649042916781","2"
"Min 1x per week","2008","North Rhine-Westphalia","Rural Area","20","","","","2"
"Min 1x per week","2008","Hesse","Urban Area","70","0.0745475801057015","0.0589973565563999","0.0900978036550032","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Urban Area","83","0.0867682037638752","0.0675597709786846","0.105976636549066","2"
"Min 1x per week","2008","Schleswig-Holstein","Rural Area","16","","","","2"
"Min 1x per week","2008","Hamburg","Urban Area","11","","","","2"
"Min 1x per week","2008","Hamburg","Rural Area","","","","","2"
"Min 1x per week","2008","Lower Saxony","Urban Area","66","0.0741301757259945","0.0569280657932365","0.0913322856587525","2"
"Min 1x per week","2008","Lower Saxony","Rural Area","63","0.0645797490065347","0.0481050839452537","0.0810544140678157","2"
"Min 1x per week","2008","Bremen","Urban Area","4","","","","2"
"Min 1x per week","2008","Bremen","Rural Area","","","","","2"
"Min 1x per week","2008","Hesse","Rural Area","18","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","Urban Area","9","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Rural Area","4","","","","2"
"Min 1x per week","2008","Saxony","Urban Area","49","0.0638445335165504","0.0460610994723602","0.0816279675607405","2"
"Min 1x per week","2008","Saxony","Rural Area","13","","","","2"
"Min 1x per week","2008","Saxony-Anhalt","Urban Area","2","","","","2"
"Min 1x per week","2008","Baden-Württemberg","Rural Area","21","","","","2"
