"pli0098_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2004","Full Time","Couple + C. LE 16 ","","","",""
"Never","2004","Full Time","Couple + C. GT 16 ","","","",""
"Never","2004","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2004","Part Time","1-pers.-HH","","","",""
"Never","2004","Part Time","(Married) couple without C. ","","","",""
"Never","2004","Part Time","Single parent ","","","",""
"Never","2004","Part Time","Couple + C. LE 16 ","","","",""
"Never","2004","Part Time","Couple + C. GT 16 ","","","",""
"Never","2004","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2004","Not Working","1-pers.-HH","","","",""
"Never","2004","Not Working","(Married) couple without C. ","","","",""
"Never","2004","Not Working","Single parent ","","","",""
"Never","2004","Not Working","Couple + C. LE 16 ","","","",""
"Never","2004","Not Working","Couple + C. GT 16 ","","","",""
"Never","2004","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2005","Full Time","1-pers.-HH","","","",""
"Daily","2005","Full Time","(Married) couple without C. ","","","",""
"Daily","2005","Full Time","Single parent ","","","",""
"Daily","2005","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2005","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2005","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2005","Part Time","1-pers.-HH","","","",""
"Daily","2005","Part Time","(Married) couple without C. ","","","",""
"Daily","2005","Part Time","Single parent ","","","",""
"Daily","2005","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2005","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2005","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2005","Not Working","1-pers.-HH","","","",""
"Daily","2005","Not Working","(Married) couple without C. ","","","",""
"Daily","2005","Not Working","Single parent ","","","",""
"Daily","2005","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2005","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2005","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","Full Time","1-pers.-HH","37","0.0342524638344301","0.0233086647396613","0.045196262929199"
"Min 1x per week","2005","Full Time","(Married) couple without C. ","94","0.0456605325861057","0.0372349853168671","0.0540860798553443"
"Min 1x per week","2005","Full Time","Single parent ","18","","",""
"Min 1x per week","2005","Full Time","Couple + C. LE 16 ","128","0.0674643210430318","0.0559849463733263","0.0789436957127373"
"Min 1x per week","2005","Full Time","Couple + C. GT 16 ","82","0.0532505772926739","0.0421722478403675","0.0643289067449803"
"Min 1x per week","2005","Full Time","Couple + C. LE and GT 16","60","0.0796615592423348","0.0588937979751285","0.100429320509541"
"Min 1x per week","2005","Part Time","1-pers.-HH","27","","",""
"Min 1x per week","2005","Part Time","(Married) couple without C. ","98","0.0779192490464195","0.0625471375161725","0.0932913605766666"
"Min 1x per week","2005","Part Time","Single parent ","11","","",""
"Min 1x per week","2005","Part Time","Couple + C. LE 16 ","96","0.0655376717677526","0.0515591498728343","0.079516193662671"
"Min 1x per week","2005","Part Time","Couple + C. GT 16 ","89","0.0917279838060688","0.073665707643912","0.109790259968225"
"Min 1x per week","2005","Part Time","Couple + C. LE and GT 16","57","0.105215522945962","0.0785599311180026","0.131871114773921"
"Min 1x per week","2005","Not Working","1-pers.-HH","223","0.156313637762442","0.137458504402979","0.175168771121906"
"Min 1x per week","2005","Not Working","(Married) couple without C. ","443","0.143363725340004","0.131765325474844","0.154962125205165"
"Min 1x per week","2005","Not Working","Single parent ","29","","",""
"Min 1x per week","2005","Not Working","Couple + C. LE 16 ","62","0.111665124806285","0.0878523179999435","0.135477931612627"
"Min 1x per week","2005","Not Working","Couple + C. GT 16 ","104","0.102531265352894","0.0843808715368787","0.120681659168909"
"Min 1x per week","2005","Not Working","Couple + C. LE and GT 16","50","0.0738989907967598","0.0518952455229131","0.0959027360706064"
"Min 1x per month","2005","Full Time","1-pers.-HH","44","0.0427305204421117","0.0305609122363059","0.0549001286479175"
"Min 1x per month","2005","Full Time","(Married) couple without C. ","154","0.0598364233779549","0.0502631444042903","0.0694097023516194"
"Min 1x per month","2005","Full Time","Single parent ","22","","",""
"Min 1x per month","2005","Full Time","Couple + C. LE 16 ","170","0.083079591679686","0.0704479027645581","0.0957112805948139"
"Min 1x per month","2005","Full Time","Couple + C. GT 16 ","108","0.0593894335069975","0.0477279417529572","0.0710509252610378"
"Min 1x per month","2005","Full Time","Couple + C. LE and GT 16","61","0.0877851479079975","0.0660806075849642","0.109489688231031"
"Min 1x per month","2005","Part Time","1-pers.-HH","34","0.0619729511148979","0.0401521626427316","0.0837937395870641"
"Min 1x per month","2005","Part Time","(Married) couple without C. ","90","0.0762123514661741","0.0609954781142412","0.0914292248181069"
"Min 1x per month","2005","Part Time","Single parent ","30","0.0733070184852699","0.0463456717392195","0.10026836523132"
"Min 1x per month","2005","Part Time","Couple + C. LE 16 ","146","0.104676437995328","0.0873842749270321","0.121968601063623"
"Min 1x per month","2005","Part Time","Couple + C. GT 16 ","93","0.0932282957945259","0.0750339501961203","0.111422641392932"
"Min 1x per month","2005","Part Time","Couple + C. LE and GT 16","71","0.133580755170575","0.104026147938784","0.163135362402366"
"Min 1x per month","2005","Not Working","1-pers.-HH","172","0.113429695420011","0.0969647372339604","0.129894653606062"
"Min 1x per month","2005","Not Working","(Married) couple without C. ","394","0.114313998847448","0.103782994140441","0.124845003554455"
"Min 1x per month","2005","Not Working","Single parent ","30","0.0915139239065241","0.063006725247517","0.120021122565531"
"Min 1x per month","2005","Not Working","Couple + C. LE 16 ","75","0.103881751015952","0.0808134427674913","0.126950059264412"
"Min 1x per month","2005","Not Working","Couple + C. GT 16 ","106","0.0834349687314302","0.0668885532295966","0.0999813842332637"
"Min 1x per month","2005","Not Working","Couple + C. LE and GT 16","61","0.119378530168059","0.0921072249071072","0.146649835429011"
"Rarely","2005","Full Time","1-pers.-HH","298","0.290889420385547","0.263561200420133","0.318217640350962"
"Rarely","2005","Full Time","(Married) couple without C. ","702","0.311560474298724","0.292867420014544","0.330253528582904"
"Rarely","2005","Full Time","Single parent ","100","0.283841633265701","0.236875041735162","0.33080822479624"
"Rarely","2005","Full Time","Couple + C. LE 16 ","667","0.365714568658138","0.343672014110772","0.387757123205504"
"Rarely","2005","Full Time","Couple + C. GT 16 ","519","0.372080718137457","0.348231997647042","0.395929438627872"
"Rarely","2005","Full Time","Couple + C. LE and GT 16","226","0.347163711312879","0.310649594109556","0.383677828516202"
"Rarely","2005","Part Time","1-pers.-HH","106","0.20882397831333","0.172037483301333","0.245610473325327"
"Rarely","2005","Part Time","(Married) couple without C. ","360","0.300757302168798","0.27445772720605","0.327056877131546"
"Rarely","2005","Part Time","Single parent ","103","0.281949344226979","0.235405317560488","0.32849337089347"
"Rarely","2005","Part Time","Couple + C. LE 16 ","430","0.370448490994938","0.343170373404419","0.397726608585457"
"Rarely","2005","Part Time","Couple + C. GT 16 ","325","0.361336440814823","0.331275294528924","0.391397587100723"
"Rarely","2005","Part Time","Couple + C. LE and GT 16","180","0.359963943826056","0.318265396952915","0.401662490699198"
"Rarely","2005","Not Working","1-pers.-HH","307","0.235344896997389","0.213319393381769","0.25737040061301"
"Rarely","2005","Not Working","(Married) couple without C. ","1060","0.305571453035652","0.290325647335125","0.32081725873618"
"Rarely","2005","Not Working","Single parent ","75","0.20265699461653","0.162914492216938","0.242399497016122"
"Rarely","2005","Not Working","Couple + C. LE 16 ","230","0.324215587273932","0.288825267650001","0.359605906897862"
"Rarely","2005","Not Working","Couple + C. GT 16 ","323","0.291733096683464","0.264534934756607","0.318931258610322"
"Rarely","2005","Not Working","Couple + C. LE and GT 16","166","0.303547943737983","0.264874981741684","0.342220905734283"
"Never","2005","Full Time","1-pers.-HH","682","0.632127595337911","0.603111338983126","0.661143851692696"
"Never","2005","Full Time","(Married) couple without C. ","1408","0.582942569737215","0.563041014897266","0.602844124577164"
"Never","2005","Full Time","Single parent ","214","0.629529868729319","0.579222543178869","0.679837194279769"
"Never","2005","Full Time","Couple + C. LE 16 ","869","0.483741518619144","0.460870331505236","0.506612705733053"
"Never","2005","Full Time","Couple + C. GT 16 ","869","0.515279271062872","0.490621051020788","0.539937491104955"
"Never","2005","Full Time","Couple + C. LE and GT 16","306","0.485389581536789","0.447056298768902","0.523722864304676"
"Never","2005","Part Time","1-pers.-HH","302","0.669103875153952","0.626519107426466","0.711688642881438"
"Never","2005","Part Time","(Married) couple without C. ","620","0.545111097318609","0.516553487708667","0.57366870692855"
"Never","2005","Part Time","Single parent ","215","0.61687245003367","0.566583768980032","0.667161131087307"
"Never","2005","Part Time","Couple + C. LE 16 ","532","0.459337399241982","0.431188338013807","0.487486460470156"
"Never","2005","Part Time","Couple + C. GT 16 ","474","0.453707279584582","0.422553254321225","0.484861304847939"
"Never","2005","Part Time","Couple + C. LE and GT 16","201","0.401239778057407","0.358658601134468","0.443820954980346"
"Never","2005","Not Working","1-pers.-HH","723","0.494911769820158","0.468952756924685","0.52087078271563"
"Never","2005","Not Working","(Married) couple without C. ","1610","0.436750822776895","0.420335578232202","0.453166067321588"
"Never","2005","Not Working","Single parent ","259","0.644132930529081","0.59679781209501","0.691468048963151"
"Never","2005","Not Working","Couple + C. LE 16 ","305","0.460237536903832","0.422553639532598","0.497921434275065"
"Never","2005","Not Working","Couple + C. GT 16 ","540","0.522300669232212","0.492413427404019","0.552187911060405"
"Never","2005","Not Working","Couple + C. LE and GT 16","266","0.503174535297198","0.461120330334209","0.545228740260186"
"Daily","2006","Full Time","1-pers.-HH","","","",""
"Daily","2006","Full Time","(Married) couple without C. ","","","",""
"Daily","2006","Full Time","Single parent ","","","",""
"Daily","2006","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2006","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2006","Part Time","1-pers.-HH","","","",""
"Daily","2006","Part Time","(Married) couple without C. ","","","",""
"Daily","2006","Part Time","Single parent ","","","",""
"Daily","2006","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2006","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2006","Not Working","1-pers.-HH","","","",""
"Daily","2006","Not Working","(Married) couple without C. ","","","",""
"Daily","2006","Not Working","Single parent ","","","",""
"Daily","2006","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2006","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Full Time","1-pers.-HH","","","",""
"Min 1x per week","2006","Full Time","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Full Time","Single parent ","","","",""
"Min 1x per week","2006","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Part Time","1-pers.-HH","","","",""
"Min 1x per week","2006","Part Time","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Part Time","Single parent ","","","",""
"Min 1x per week","2006","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2006","Not Working","1-pers.-HH","","","",""
"Min 1x per week","2006","Not Working","(Married) couple without C. ","","","",""
"Min 1x per week","2006","Not Working","Single parent ","","","",""
"Min 1x per week","2006","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per week","2006","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per week","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","Full Time","1-pers.-HH","","","",""
"Min 1x per month","2006","Full Time","(Married) couple without C. ","","","",""
"Min 1x per month","2006","Full Time","Single parent ","","","",""
"Min 1x per month","2006","Full Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","Full Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","Part Time","1-pers.-HH","","","",""
"Min 1x per month","2006","Part Time","(Married) couple without C. ","","","",""
"Min 1x per month","2006","Part Time","Single parent ","","","",""
"Min 1x per month","2006","Part Time","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","Part Time","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2006","Not Working","1-pers.-HH","","","",""
"Min 1x per month","2006","Not Working","(Married) couple without C. ","","","",""
"Min 1x per month","2006","Not Working","Single parent ","","","",""
"Min 1x per month","2006","Not Working","Couple + C. LE 16 ","","","",""
"Min 1x per month","2006","Not Working","Couple + C. GT 16 ","","","",""
"Min 1x per month","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Full Time","1-pers.-HH","","","",""
"Rarely","2006","Full Time","(Married) couple without C. ","","","",""
"Rarely","2006","Full Time","Single parent ","","","",""
"Rarely","2006","Full Time","Couple + C. LE 16 ","","","",""
"Rarely","2006","Full Time","Couple + C. GT 16 ","","","",""
"Rarely","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Part Time","1-pers.-HH","","","",""
"Rarely","2006","Part Time","(Married) couple without C. ","","","",""
"Rarely","2006","Part Time","Single parent ","","","",""
"Rarely","2006","Part Time","Couple + C. LE 16 ","","","",""
"Rarely","2006","Part Time","Couple + C. GT 16 ","","","",""
"Rarely","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Rarely","2006","Not Working","1-pers.-HH","","","",""
"Rarely","2006","Not Working","(Married) couple without C. ","","","",""
"Rarely","2006","Not Working","Single parent ","","","",""
"Rarely","2006","Not Working","Couple + C. LE 16 ","","","",""
"Rarely","2006","Not Working","Couple + C. GT 16 ","","","",""
"Rarely","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Never","2006","Full Time","1-pers.-HH","","","",""
"Never","2006","Full Time","(Married) couple without C. ","","","",""
"Never","2006","Full Time","Single parent ","","","",""
"Never","2006","Full Time","Couple + C. LE 16 ","","","",""
"Never","2006","Full Time","Couple + C. GT 16 ","","","",""
"Never","2006","Full Time","Couple + C. LE and GT 16","","","",""
"Never","2006","Part Time","1-pers.-HH","","","",""
"Never","2006","Part Time","(Married) couple without C. ","","","",""
"Never","2006","Part Time","Single parent ","","","",""
"Never","2006","Part Time","Couple + C. LE 16 ","","","",""
"Never","2006","Part Time","Couple + C. GT 16 ","","","",""
"Never","2006","Part Time","Couple + C. LE and GT 16","","","",""
"Never","2006","Not Working","1-pers.-HH","","","",""
"Never","2006","Not Working","(Married) couple without C. ","","","",""
"Never","2006","Not Working","Single parent ","","","",""
"Never","2006","Not Working","Couple + C. LE 16 ","","","",""
"Never","2006","Not Working","Couple + C. GT 16 ","","","",""
"Never","2006","Not Working","Couple + C. LE and GT 16","","","",""
"Daily","2007","Full Time","1-pers.-HH","","","",""
"Daily","2007","Full Time","(Married) couple without C. ","","","",""
"Daily","2007","Full Time","Single parent ","","","",""
"Daily","2007","Full Time","Couple + C. LE 16 ","","","",""
"Daily","2007","Full Time","Couple + C. GT 16 ","","","",""
"Daily","2007","Full Time","Couple + C. LE and GT 16","","","",""
"Daily","2007","Part Time","1-pers.-HH","","","",""
"Daily","2007","Part Time","(Married) couple without C. ","","","",""
"Daily","2007","Part Time","Single parent ","","","",""
"Daily","2007","Part Time","Couple + C. LE 16 ","","","",""
"Daily","2007","Part Time","Couple + C. GT 16 ","","","",""
"Daily","2007","Part Time","Couple + C. LE and GT 16","","","",""
"Daily","2007","Not Working","1-pers.-HH","","","",""
"Daily","2007","Not Working","(Married) couple without C. ","","","",""
"Daily","2007","Not Working","Single parent ","","","",""
"Daily","2007","Not Working","Couple + C. LE 16 ","","","",""
"Daily","2007","Not Working","Couple + C. GT 16 ","","","",""
"Daily","2007","Not Working","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2007","Full Time","1-pers.-HH","44","0.0422216079168105","0.0302283792278632","0.0542148366057578"
"Min 1x per week","2007","Full Time","(Married) couple without C. ","110","0.0472512415821933","0.0387162412617955","0.0557862419025911"
"Min 1x per week","2007","Full Time","Single parent ","16","","",""
"Min 1x per week","2007","Full Time","Couple + C. LE 16 ","120","0.062792269150742","0.0514134553369215","0.0741710829645626"
"Min 1x per week","2007","Full Time","Couple + C. GT 16 ","82","0.045073611893254","0.0349079835578679","0.05523924022864"
"Min 1x per week","2007","Full Time","Couple + C. LE and GT 16","43","0.057263639408288","0.0380712743555827","0.0764560044609934"
"Min 1x per week","2007","Part Time","1-pers.-HH","27","","",""
"Min 1x per week","2007","Part Time","(Married) couple without C. ","102","0.0747342906418051","0.0598931380923636","0.0895754431912467"
"Min 1x per week","2007","Part Time","Single parent ","17","","",""
"Min 1x per week","2007","Part Time","Couple + C. LE 16 ","100","0.0864223498369732","0.0705044127328432","0.102340286941103"
"Min 1x per week","2007","Part Time","Couple + C. GT 16 ","88","0.0866045197389079","0.0684402482702803","0.104768791207536"
"Min 1x per week","2007","Part Time","Couple + C. LE and GT 16","52","0.13079143010294","0.0986979504622717","0.162884909743609"
"Min 1x per week","2007","Not Working","1-pers.-HH","213","0.128349098383623","0.11192915575115","0.144769041016097"
"Min 1x per week","2007","Not Working","(Married) couple without C. ","467","0.130888007708292","0.120108864939236","0.141667150477349"
"Min 1x per week","2007","Not Working","Single parent ","39","0.0829444184739866","0.0551412940236074","0.110747542924366"
"Min 1x per week","2007","Not Working","Couple + C. LE 16 ","57","0.0914022557763412","0.0690930884713134","0.113711423081369"
"Min 1x per week","2007","Not Working","Couple + C. GT 16 ","95","0.0914161191767433","0.0735892474816685","0.109242990871818"
"Min 1x per week","2007","Not Working","Couple + C. LE and GT 16","43","0.102270159885197","0.07075052250109","0.133789797269304"
"Min 1x per month","2007","Full Time","1-pers.-HH","47","0.0394246470399783","0.0278185595589939","0.0510307345209627"
"Min 1x per month","2007","Full Time","(Married) couple without C. ","137","0.0505729663242414","0.0417584650621146","0.0593874675863681"
"Min 1x per month","2007","Full Time","Single parent ","24","","",""
"Min 1x per month","2007","Full Time","Couple + C. LE 16 ","169","0.0997911794107982","0.0857325274010106","0.113849831420586"
"Min 1x per month","2007","Full Time","Couple + C. GT 16 ","118","0.0794786221457676","0.0662251336980816","0.0927321105934536"
"Min 1x per month","2007","Full Time","Couple + C. LE and GT 16","78","0.130719050942299","0.102874294878968","0.15856380700563"
"Min 1x per month","2007","Part Time","1-pers.-HH","29","","",""
"Min 1x per month","2007","Part Time","(Married) couple without C. ","109","0.104286242644657","0.0870368991873193","0.121535586101994"
"Min 1x per month","2007","Part Time","Single parent ","18","","",""
"Min 1x per month","2007","Part Time","Couple + C. LE 16 ","148","0.116669069065639","0.0984829260893049","0.134855212041973"
"Min 1x per month","2007","Part Time","Couple + C. GT 16 ","86","0.0725110319350765","0.0557625790784716","0.0892594847916815"
"Min 1x per month","2007","Part Time","Couple + C. LE and GT 16","48","0.110077846826522","0.0802864315971114","0.139869262055933"
"Min 1x per month","2007","Not Working","1-pers.-HH","172","0.111693737590958","0.0962305257237007","0.127156949458215"
"Min 1x per month","2007","Not Working","(Married) couple without C. ","386","0.108454260003476","0.0985164303844302","0.118392089622521"
"Min 1x per month","2007","Not Working","Single parent ","17","","",""
"Min 1x per month","2007","Not Working","Couple + C. LE 16 ","77","0.121076010074716","0.0958223816577132","0.146329638491719"
"Min 1x per month","2007","Not Working","Couple + C. GT 16 ","76","0.0707114323283272","0.0548551507673513","0.0865677138893032"
"Min 1x per month","2007","Not Working","Couple + C. LE and GT 16","59","0.128221335855999","0.093442328611016","0.163000343100981"
"Rarely","2007","Full Time","1-pers.-HH","274","0.245067515420325","0.219414811781899","0.270720219058751"
"Rarely","2007","Full Time","(Married) couple without C. ","676","0.278117814255833","0.260093643221773","0.296141985289894"
"Rarely","2007","Full Time","Single parent ","91","0.232842705196143","0.187651702243143","0.278033708149144"
"Rarely","2007","Full Time","Couple + C. LE 16 ","572","0.335738281880862","0.313587145275622","0.357889418486102"
"Rarely","2007","Full Time","Couple + C. GT 16 ","486","0.295747247794862","0.273385140236646","0.318109355353078"
"Rarely","2007","Full Time","Couple + C. LE and GT 16","203","0.399762137822621","0.35929929272785","0.440224982917393"
"Rarely","2007","Part Time","1-pers.-HH","113","0.253329958063849","0.214462763724423","0.292197152403275"
"Rarely","2007","Part Time","(Married) couple without C. ","346","0.294721541012748","0.268990302730462","0.320452779295035"
"Rarely","2007","Part Time","Single parent ","94","0.233936303146272","0.191260329000018","0.276612277292525"
"Rarely","2007","Part Time","Couple + C. LE 16 ","423","0.352240772545716","0.325180782503095","0.379300762588338"
"Rarely","2007","Part Time","Couple + C. GT 16 ","299","0.341695979960046","0.311065664881145","0.372326295038947"
"Rarely","2007","Part Time","Couple + C. LE and GT 16","156","0.320758179976157","0.276329210341464","0.36518714961085"
"Rarely","2007","Not Working","1-pers.-HH","359","0.228390371300299","0.207782096016525","0.248998646584073"
"Rarely","2007","Not Working","(Married) couple without C. ","1115","0.292684770684283","0.278143478818327","0.30722606255024"
"Rarely","2007","Not Working","Single parent ","83","0.231928862764159","0.189380748876262","0.274476976652055"
"Rarely","2007","Not Working","Couple + C. LE 16 ","188","0.29056478816092","0.255417085950413","0.325712490371427"
"Rarely","2007","Not Working","Couple + C. GT 16 ","324","0.335498213024317","0.306292055930161","0.364704370118472"
"Rarely","2007","Not Working","Couple + C. LE and GT 16","102","0.306403428050658","0.258448395133074","0.354358460968241"
"Never","2007","Full Time","1-pers.-HH","715","0.673286229622887","0.645314469247016","0.701257989998757"
"Never","2007","Full Time","(Married) couple without C. ","1451","0.624057977837732","0.604573864820483","0.643542090854981"
"Never","2007","Full Time","Single parent ","205","0.659739366807005","0.609078746294719","0.710399987319291"
"Never","2007","Full Time","Couple + C. LE 16 ","885","0.501678269557598","0.478225532783851","0.525131006331346"
"Never","2007","Full Time","Couple + C. GT 16 ","914","0.579700518166116","0.555514221739676","0.603886814592557"
"Never","2007","Full Time","Couple + C. LE and GT 16","239","0.412255171826791","0.371594798853332","0.45291554480025"
"Never","2007","Part Time","1-pers.-HH","312","0.637712301043849","0.594757200079964","0.680667402007734"
"Never","2007","Part Time","(Married) couple without C. ","649","0.52625792570079","0.498077682258464","0.554438169143115"
"Never","2007","Part Time","Single parent ","249","0.688097734710631","0.641395622859077","0.734799846562184"
"Never","2007","Part Time","Couple + C. LE 16 ","526","0.444667808551671","0.416516713994337","0.472818903109006"
"Never","2007","Part Time","Couple + C. GT 16 ","448","0.49918846836597","0.466897006364557","0.531479930367382"
"Never","2007","Part Time","Couple + C. LE and GT 16","168","0.43837254309438","0.391143298331055","0.485601787857706"
"Never","2007","Not Working","1-pers.-HH","850","0.53156679272512","0.507070143069602","0.556063442380638"
"Never","2007","Not Working","(Married) couple without C. ","1793","0.467972961603948","0.452026157578004","0.483919765629893"
"Never","2007","Not Working","Single parent ","239","0.651306427216096","0.603264895652409","0.699347958779784"
"Never","2007","Not Working","Couple + C. LE 16 ","319","0.496956945988023","0.458250701352782","0.535663190623264"
"Never","2007","Not Working","Couple + C. GT 16 ","509","0.502374235470613","0.47144662672113","0.533301844220096"
"Never","2007","Not Working","Couple + C. LE and GT 16","151","0.463105076208147","0.411234827050286","0.514975325366008"
"Daily","2008","Full Time","1-pers.-HH","3","","",""
"Daily","2008","Full Time","(Married) couple without C. ","1","","",""
"Daily","2008","Full Time","Single parent ","","","",""
"Daily","2008","Full Time","Couple + C. LE 16 ","4","","",""
"Daily","2008","Full Time","Couple + C. GT 16 ","8","","",""
"Daily","2008","Full Time","Couple + C. LE and GT 16","5","","",""
"Daily","2008","Part Time","1-pers.-HH","1","","",""
"Daily","2008","Part Time","(Married) couple without C. ","6","","",""
"Daily","2008","Part Time","Single parent ","","","",""
"Daily","2008","Part Time","Couple + C. LE 16 ","5","","",""
"Daily","2008","Part Time","Couple + C. GT 16 ","8","","",""
"Daily","2008","Part Time","Couple + C. LE and GT 16","1","","",""
"Daily","2008","Not Working","1-pers.-HH","12","","",""
"Daily","2008","Not Working","(Married) couple without C. ","14","","",""
"Daily","2008","Not Working","Single parent ","","","",""
"Daily","2008","Not Working","Couple + C. LE 16 ","1","","",""
"Daily","2008","Not Working","Couple + C. GT 16 ","5","","",""
"Daily","2008","Not Working","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","2008","Full Time","1-pers.-HH","33","0.0366696142677069","0.0253229400432772","0.0480162884921366"
"Min 1x per week","2008","Full Time","(Married) couple without C. ","83","0.0364907091849298","0.0288771235690671","0.0441042948007925"
"Min 1x per week","2008","Full Time","Single parent ","16","","",""
"Min 1x per week","2008","Full Time","Couple + C. LE 16 ","83","0.049798129147288","0.0390415431752876","0.0605547151192884"
"Min 1x per week","2008","Full Time","Couple + C. GT 16 ","83","0.0442792477128038","0.0339747667627211","0.0545837286628866"
"Min 1x per week","2008","Full Time","Couple + C. LE and GT 16","50","0.0819477876755375","0.0585743515574984","0.105321223793577"
"Min 1x per week","2008","Part Time","1-pers.-HH","19","","",""
"Min 1x per week","2008","Part Time","(Married) couple without C. ","79","0.069543549130584","0.0543585363533788","0.0847285619077891"
"Min 1x per week","2008","Part Time","Single parent ","13","","",""
"Min 1x per week","2008","Part Time","Couple + C. LE 16 ","73","0.069179652511237","0.0544555988663221","0.0839037061561519"
"Min 1x per week","2008","Part Time","Couple + C. GT 16 ","78","0.0821968166529137","0.0643020483163914","0.100091584989436"
"Min 1x per week","2008","Part Time","Couple + C. LE and GT 16","49","0.0880746784402927","0.059654841606931","0.116494515273654"
"Min 1x per week","2008","Not Working","1-pers.-HH","203","0.134804875333217","0.117731437066344","0.15187831360009"
"Min 1x per week","2008","Not Working","(Married) couple without C. ","410","0.126331445469009","0.115535869232956","0.137127021705062"
"Min 1x per week","2008","Not Working","Single parent ","30","0.0656624992239171","0.0407257934883348","0.0905992049594993"
"Min 1x per week","2008","Not Working","Couple + C. LE 16 ","49","0.12054349810723","0.0918314816850868","0.149255514529373"
"Min 1x per week","2008","Not Working","Couple + C. GT 16 ","87","0.0833372973003065","0.0655161117562102","0.101158482844403"
"Min 1x per week","2008","Not Working","Couple + C. LE and GT 16","33","0.0807340465329681","0.0500596713716429","0.111408421694293"
"Min 1x per month","2008","Full Time","1-pers.-HH","44","0.0404848925338076","0.0285861740503221","0.0523836110172931"
"Min 1x per month","2008","Full Time","(Married) couple without C. ","126","0.0482624942947582","0.0395602032455463","0.0569647853439701"
"Min 1x per month","2008","Full Time","Single parent ","33","0.0921568370594875","0.0614116013803674","0.122902072738608"
"Min 1x per month","2008","Full Time","Couple + C. LE 16 ","142","0.0856899521904497","0.0718488174956336","0.0995310868852658"
"Min 1x per month","2008","Full Time","Couple + C. GT 16 ","117","0.0765708721949392","0.0632511834175587","0.0898905609723197"
"Min 1x per month","2008","Full Time","Couple + C. LE and GT 16","46","0.0684968713818745","0.0469716423236159","0.090022100440133"
"Min 1x per month","2008","Part Time","1-pers.-HH","32","0.0654828805120201","0.0427027342349713","0.088263026789069"
"Min 1x per month","2008","Part Time","(Married) couple without C. ","99","0.0913212103086872","0.0741251192809307","0.108517301336444"
"Min 1x per month","2008","Part Time","Single parent ","24","","",""
"Min 1x per month","2008","Part Time","Couple + C. LE 16 ","147","0.112892255731657","0.0945300212246136","0.1312544902387"
"Min 1x per month","2008","Part Time","Couple + C. GT 16 ","81","0.0788181244492782","0.0612627724523519","0.0963734764462045"
"Min 1x per month","2008","Part Time","Couple + C. LE and GT 16","52","0.137512747830953","0.102977368375576","0.172048127286331"
"Min 1x per month","2008","Not Working","1-pers.-HH","174","0.110337767832449","0.0946743753130935","0.126001160351805"
