"pli0098_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1997","35-65 y.","inadequately","65","0.148887969282812","0.1101863105985","0.187589627967124"
"Min 1x per week","1997","35-65 y.","general elemantary","161","0.151579598972931","0.129308361426243","0.173850836519619"
"Min 1x per week","1997","35-65 y.","middle vocational","289","0.0875868341621928","0.0781207666422833","0.0970529016821023"
"Min 1x per week","1997","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","1997","35-65 y.","higher vocational","48","0.11064023361337","0.0820674286418899","0.13921303858485"
"Min 1x per week","1997","35-65 y.","higher education","94","0.0977045286324253","0.0808560921523603","0.11455296511249"
"Min 1x per week","1997","66 and older","in school","","","",""
"Min 1x per week","1997","66 and older","inadequately","","","",""
"Min 1x per week","1997","66 and older","general elemantary","119","0.246908309688254","0.20792390174129","0.285892717635218"
"Min 1x per week","1997","66 and older","middle vocational","123","0.192295394530314","0.164813588721658","0.219777200338969"
"Min 1x per week","1997","66 and older","vocational + Abi","","","",""
"Min 1x per week","1997","66 and older","higher vocational","","","",""
"Min 1x per week","1997","66 and older","higher education","","","",""
"Min 1x per month","1997","16-34 y.","in school","","","",""
"Min 1x per month","1997","16-34 y.","inadequately","","","",""
"Min 1x per month","1997","16-34 y.","general elemantary","66","0.0576260700574822","0.0421232980013622","0.0731288421136023"
"Min 1x per month","1997","16-34 y.","middle vocational","169","0.0674373198925872","0.0570959245195386","0.0777787152656359"
"Min 1x per month","1997","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","1997","16-34 y.","higher vocational","","","",""
"Min 1x per month","1997","16-34 y.","higher education","36","0.0823292997070716","0.0556255942007213","0.109033005213422"
"Min 1x per month","1997","35-65 y.","in school","","","",""
"Min 1x per month","1997","35-65 y.","inadequately","46","0.139464788555184","0.101801085282944","0.177128491827424"
"Min 1x per month","1997","35-65 y.","general elemantary","130","0.117700133765057","0.0976870042137042","0.13771326331641"
"Min 1x per month","1997","35-65 y.","middle vocational","295","0.0883480630358052","0.0788449158129371","0.0978512102586732"
"Min 1x per month","1997","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","1997","35-65 y.","higher vocational","38","0.0843155505873486","0.0590060045752565","0.109625096599441"
"Min 1x per month","1997","35-65 y.","higher education","91","0.0951745004101257","0.0785223399259238","0.111826660894328"
"Min 1x per month","1997","66 and older","in school","","","",""
"Min 1x per month","1997","66 and older","inadequately","","","",""
"Min 1x per month","1997","66 and older","general elemantary","51","0.0978145860625427","0.070958119476987","0.124671052648098"
"Min 1x per month","1997","66 and older","middle vocational","81","0.109189310275419","0.0874414108121787","0.130937209738659"
"Min 1x per month","1997","66 and older","vocational + Abi","","","",""
"Min 1x per month","1997","66 and older","higher vocational","","","",""
"Min 1x per month","1997","66 and older","higher education","","","",""
"Rarely","1997","16-34 y.","in school","85","0.301797454128135","0.251105233767368","0.352489674488901"
"Rarely","1997","16-34 y.","inadequately","","","",""
"Rarely","1997","16-34 y.","general elemantary","263","0.335084705618469","0.303683328646191","0.366486082590747"
"Rarely","1997","16-34 y.","middle vocational","642","0.286378631628688","0.267736558670432","0.305020704586944"
"Rarely","1997","16-34 y.","vocational + Abi","90","0.356651148826848","0.298649208269894","0.414653089383802"
"Rarely","1997","16-34 y.","higher vocational","80","0.368226125915059","0.303754742151194","0.432697509678924"
"Rarely","1997","16-34 y.","higher education","111","0.255290428311158","0.212929875380327","0.29765098124199"
"Rarely","1997","35-65 y.","in school","","","",""
"Rarely","1997","35-65 y.","inadequately","96","0.249496100209664","0.202450959911992","0.296541240507335"
"Rarely","1997","35-65 y.","general elemantary","291","0.315130673072586","0.286279224815334","0.343982121329838"
"Rarely","1997","35-65 y.","middle vocational","1001","0.324159513169981","0.308486377247966","0.339832649091997"
"Rarely","1997","35-65 y.","vocational + Abi","43","0.303087545572923","0.234000473332484","0.372174617813361"
"Rarely","1997","35-65 y.","higher vocational","155","0.341209492942737","0.29802360888631","0.384395376999165"
"Rarely","1997","35-65 y.","higher education","322","0.276391975367832","0.251014858992109","0.301769091743556"
"Rarely","1997","66 and older","in school","","","",""
"Rarely","1997","66 and older","inadequately","","","",""
"Rarely","1997","66 and older","general elemantary","111","0.251189003977987","0.211980020720447","0.290397987235528"
"Rarely","1997","66 and older","middle vocational","209","0.25257197218703","0.222274122071233","0.282869822302827"
"Rarely","1997","66 and older","vocational + Abi","","","",""
"Rarely","1997","66 and older","higher vocational","","","",""
"Rarely","1997","66 and older","higher education","","","",""
"Never","1997","16-34 y.","in school","173","0.508853181858463","0.453646108003879","0.564060255713048"
"Never","1997","16-34 y.","inadequately","49","0.615365839374472","0.517534746154964","0.713196932593981"
"Never","1997","16-34 y.","general elemantary","487","0.559136730192126","0.526107443221489","0.592166017162762"
"Never","1997","16-34 y.","middle vocational","1315","0.59651561189772","0.576284756289064","0.616746467506375"
"Never","1997","16-34 y.","vocational + Abi","140","0.556432474270663","0.496275837044035","0.616589111497292"
"Never","1997","16-34 y.","higher vocational","103","0.484830272375144","0.418026822170911","0.551633722579377"
"Never","1997","16-34 y.","higher education","229","0.587500266320877","0.539673969311741","0.635326563330014"
"Never","1997","35-65 y.","in school","","","",""
"Never","1997","35-65 y.","inadequately","118","0.46215114195234","0.407947489594358","0.516354794310322"
"Never","1997","35-65 y.","general elemantary","414","0.415589594189426","0.384983372167871","0.446195816210981"
"Never","1997","35-65 y.","middle vocational","1841","0.499905589632021","0.483162931545402","0.51664824771864"
"Never","1997","35-65 y.","vocational + Abi","85","0.49681963419557","0.421659966903487","0.571979301487653"
"Never","1997","35-65 y.","higher vocational","222","0.463834722856544","0.418410389066563","0.509259056646525"
"Never","1997","35-65 y.","higher education","686","0.530728995589617","0.502410111419581","0.559047879759652"
"Never","1997","66 and older","in school","","","",""
"Never","1997","66 and older","inadequately","","","",""
"Never","1997","66 and older","general elemantary","189","0.404088100271216","0.359724353088812","0.44845184745362"
"Never","1997","66 and older","middle vocational","377","0.445943323007238","0.411281494060254","0.480605151954222"
"Never","1997","66 and older","vocational + Abi","","","",""
"Never","1997","66 and older","higher vocational","35","0.392396929408341","0.284723802496507","0.500070056320174"
"Never","1997","66 and older","higher education","100","0.533739457458217","0.457851470221971","0.609627444694462"
"Daily","1998","16-34 y.","in school","","","",""
"Daily","1998","16-34 y.","inadequately","","","",""
"Daily","1998","16-34 y.","general elemantary","","","",""
"Daily","1998","16-34 y.","middle vocational","","","",""
"Daily","1998","16-34 y.","vocational + Abi","","","",""
"Daily","1998","16-34 y.","higher vocational","","","",""
"Daily","1998","16-34 y.","higher education","","","",""
"Daily","1998","35-65 y.","in school","","","",""
"Daily","1998","35-65 y.","inadequately","","","",""
"Daily","1998","35-65 y.","general elemantary","","","",""
"Daily","1998","35-65 y.","middle vocational","","","",""
"Daily","1998","35-65 y.","vocational + Abi","","","",""
"Daily","1998","35-65 y.","higher vocational","","","",""
"Daily","1998","35-65 y.","higher education","","","",""
"Daily","1998","66 and older","in school","","","",""
"Daily","1998","66 and older","inadequately","","","",""
"Daily","1998","66 and older","general elemantary","","","",""
"Daily","1998","66 and older","middle vocational","","","",""
"Daily","1998","66 and older","vocational + Abi","","","",""
"Daily","1998","66 and older","higher vocational","","","",""
"Daily","1998","66 and older","higher education","","","",""
"Min 1x per week","1998","16-34 y.","in school","","","",""
"Min 1x per week","1998","16-34 y.","inadequately","","","",""
"Min 1x per week","1998","16-34 y.","general elemantary","52","0.0601434221176493","0.0446620712841541","0.0756247729511446"
"Min 1x per week","1998","16-34 y.","middle vocational","131","0.0531743365501419","0.0440102924084641","0.0623383806918198"
"Min 1x per week","1998","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","1998","16-34 y.","higher vocational","","","",""
"Min 1x per week","1998","16-34 y.","higher education","","","",""
"Min 1x per week","1998","35-65 y.","in school","","","",""
"Min 1x per week","1998","35-65 y.","inadequately","52","0.161572644927505","0.120468144934716","0.202677144920294"
"Min 1x per week","1998","35-65 y.","general elemantary","142","0.132667825690556","0.11232374831248","0.153011903068633"
"Min 1x per week","1998","35-65 y.","middle vocational","316","0.0807274933730977","0.0721056867787355","0.08934929996746"
"Min 1x per week","1998","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","1998","35-65 y.","higher vocational","47","0.097677969514484","0.0716558791374928","0.123700059891475"
"Min 1x per week","1998","35-65 y.","higher education","104","0.0831952224530894","0.0684191347339951","0.0979713101721837"
"Min 1x per week","1998","66 and older","in school","","","",""
"Min 1x per week","1998","66 and older","inadequately","","","",""
"Min 1x per week","1998","66 and older","general elemantary","124","0.204806280403983","0.17147116220541","0.238141398602555"
"Min 1x per week","1998","66 and older","middle vocational","135","0.170768337714452","0.14591974770798","0.195616927720925"
"Min 1x per week","1998","66 and older","vocational + Abi","","","",""
"Min 1x per week","1998","66 and older","higher vocational","","","",""
"Min 1x per week","1998","66 and older","higher education","","","",""
"Min 1x per month","1998","16-34 y.","in school","","","",""
"Min 1x per month","1998","16-34 y.","inadequately","","","",""
"Min 1x per month","1998","16-34 y.","general elemantary","79","0.0709014787281063","0.0541889362891094","0.0876140211671032"
"Min 1x per month","1998","16-34 y.","middle vocational","147","0.0549347648366314","0.0456289233470348","0.0642406063262281"
"Min 1x per month","1998","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","1998","16-34 y.","higher vocational","","","",""
"Min 1x per month","1998","16-34 y.","higher education","33","0.0774276420565716","0.0525112479097046","0.102344036203439"
"Min 1x per month","1998","35-65 y.","in school","","","",""
"Min 1x per month","1998","35-65 y.","inadequately","49","0.150402305746906","0.110480824916114","0.190323786577697"
"Min 1x per month","1998","35-65 y.","general elemantary","151","0.144766445369572","0.123663708391641","0.165869182347503"
"Min 1x per month","1998","35-65 y.","middle vocational","343","0.0933476359879553","0.084140226293743","0.102555045682168"
"Min 1x per month","1998","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","1998","35-65 y.","higher vocational","43","0.0768860748812972","0.0535345855203247","0.10023756424227"
"Min 1x per month","1998","35-65 y.","higher education","108","0.100338436637162","0.0842636550300274","0.116413218244296"
"Min 1x per month","1998","66 and older","in school","","","",""
"Min 1x per month","1998","66 and older","inadequately","","","",""
"Min 1x per month","1998","66 and older","general elemantary","83","0.156913930903862","0.126869733882548","0.186958127925175"
"Min 1x per month","1998","66 and older","middle vocational","101","0.117528066367883","0.0962622831087622","0.138793849627003"
"Min 1x per month","1998","66 and older","vocational + Abi","","","",""
"Min 1x per month","1998","66 and older","higher vocational","","","",""
"Min 1x per month","1998","66 and older","higher education","","","",""
"Rarely","1998","16-34 y.","in school","100","0.295260451166086","0.246192716210307","0.344328186121864"
"Rarely","1998","16-34 y.","inadequately","","","",""
"Rarely","1998","16-34 y.","general elemantary","262","0.304765340942065","0.274792184020505","0.334738497863625"
"Rarely","1998","16-34 y.","middle vocational","679","0.292802363966822","0.274217524608594","0.311387203325049"
"Rarely","1998","16-34 y.","vocational + Abi","83","0.314662644566316","0.260366408118897","0.368958881013736"
"Rarely","1998","16-34 y.","higher vocational","96","0.339886290376668","0.28045305430366","0.399319526449675"
"Rarely","1998","16-34 y.","higher education","129","0.249217386801082","0.208891564822598","0.289543208779565"
"Rarely","1998","35-65 y.","in school","","","",""
"Rarely","1998","35-65 y.","inadequately","80","0.238824577056223","0.191208389516658","0.286440764595788"
"Rarely","1998","35-65 y.","general elemantary","312","0.302861489980803","0.275303722660606","0.330419257301"
"Rarely","1998","35-65 y.","middle vocational","1151","0.321797385966864","0.307011873135178","0.336582898798549"
"Rarely","1998","35-65 y.","vocational + Abi","54","0.313901131769695","0.249260545287174","0.378541718252217"
"Rarely","1998","35-65 y.","higher vocational","172","0.353370438875707","0.311471215400206","0.395269662351208"
"Rarely","1998","35-65 y.","higher education","377","0.297152774781157","0.272702024204449","0.321603525357865"
"Rarely","1998","66 and older","in school","","","",""
"Rarely","1998","66 and older","inadequately","","","",""
"Rarely","1998","66 and older","general elemantary","135","0.232541715187973","0.19764603093141","0.267437399444535"
"Rarely","1998","66 and older","middle vocational","253","0.290397579711372","0.260422235622302","0.320372923800441"
"Rarely","1998","66 and older","vocational + Abi","","","",""
"Rarely","1998","66 and older","higher vocational","","","",""
"Rarely","1998","66 and older","higher education","40","0.242174887713308","0.179936053863427","0.304413721563188"
"Never","1998","16-34 y.","in school","174","0.5119484100523","0.458180269901965","0.565716550202635"
"Never","1998","16-34 y.","inadequately","45","0.534657819022509","0.430442652533373","0.638872985511645"
"Never","1998","16-34 y.","general elemantary","508","0.56176081133661","0.52945242129058","0.594069201382639"
"Never","1998","16-34 y.","middle vocational","1337","0.597343522710686","0.577313541297578","0.617373504123794"
"Never","1998","16-34 y.","vocational + Abi","154","0.552063410269651","0.49392037728675","0.610206443252553"
"Never","1998","16-34 y.","higher vocational","114","0.531497162133065","0.468884846512917","0.594109477753212"
"Never","1998","16-34 y.","higher education","251","0.600907297662293","0.555253428616839","0.646561166707747"
"Never","1998","35-65 y.","in school","","","",""
"Never","1998","35-65 y.","inadequately","117","0.4134531792808","0.358456401756118","0.468449956805483"
"Never","1998","35-65 y.","general elemantary","447","0.408503303854114","0.379022697423587","0.437983910284641"
"Never","1998","35-65 y.","middle vocational","2007","0.500348646850985","0.48452395340642","0.51617334029555"
"Never","1998","35-65 y.","vocational + Abi","94","0.475095019452242","0.405537180377615","0.544652858526869"
"Never","1998","35-65 y.","higher vocational","238","0.472065516728512","0.428307841309484","0.515823192147539"
"Never","1998","35-65 y.","higher education","750","0.515015679546235","0.488276633583358","0.541754725509112"
"Never","1998","66 and older","in school","","","",""
"Never","1998","66 and older","inadequately","","","",""
"Never","1998","66 and older","general elemantary","211","0.387314959923516","0.347076192637688","0.427553727209345"
"Never","1998","66 and older","middle vocational","388","0.417542070240113","0.384977710929917","0.45010642955031"
"Never","1998","66 and older","vocational + Abi","","","",""
"Never","1998","66 and older","higher vocational","34","0.393766532659384","0.286027294530152","0.501505770788616"
"Never","1998","66 and older","higher education","97","0.475528666994141","0.402974622628628","0.548082711359655"
"Daily","1999","16-34 y.","in school","","","",""
"Daily","1999","16-34 y.","inadequately","","","",""
"Daily","1999","16-34 y.","general elemantary","","","",""
"Daily","1999","16-34 y.","middle vocational","","","",""
"Daily","1999","16-34 y.","vocational + Abi","","","",""
"Daily","1999","16-34 y.","higher vocational","","","",""
"Daily","1999","16-34 y.","higher education","","","",""
"Daily","1999","35-65 y.","in school","","","",""
"Daily","1999","35-65 y.","inadequately","","","",""
"Daily","1999","35-65 y.","general elemantary","","","",""
"Daily","1999","35-65 y.","middle vocational","","","",""
"Daily","1999","35-65 y.","vocational + Abi","","","",""
"Daily","1999","35-65 y.","higher vocational","","","",""
"Daily","1999","35-65 y.","higher education","","","",""
"Daily","1999","66 and older","in school","","","",""
"Daily","1999","66 and older","inadequately","","","",""
"Daily","1999","66 and older","general elemantary","","","",""
"Daily","1999","66 and older","middle vocational","","","",""
"Daily","1999","66 and older","vocational + Abi","","","",""
"Daily","1999","66 and older","higher vocational","","","",""
"Daily","1999","66 and older","higher education","","","",""
"Min 1x per week","1999","16-34 y.","in school","","","",""
"Min 1x per week","1999","16-34 y.","inadequately","","","",""
"Min 1x per week","1999","16-34 y.","general elemantary","42","0.0483332823693996","0.0341952964802286","0.0624712682585706"
"Min 1x per week","1999","16-34 y.","middle vocational","106","0.0455628817889107","0.0368862994462106","0.0542394641316107"
"Min 1x per week","1999","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","1999","16-34 y.","higher vocational","","","",""
"Min 1x per week","1999","16-34 y.","higher education","","","",""
"Min 1x per week","1999","35-65 y.","in school","","","",""
"Min 1x per week","1999","35-65 y.","inadequately","46","0.149853565109994","0.108487378843394","0.191219751376594"
"Min 1x per week","1999","35-65 y.","general elemantary","147","0.154267000415935","0.131957671238091","0.176576329593778"
"Min 1x per week","1999","35-65 y.","middle vocational","317","0.0783637925468251","0.0698659848686001","0.0868616002250501"
"Min 1x per week","1999","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","1999","35-65 y.","higher vocational","46","0.0849598970214765","0.0608086164511814","0.109111177591772"
"Min 1x per week","1999","35-65 y.","higher education","96","0.0896706363899217","0.0744186100478993","0.104922662731944"
"Min 1x per week","1999","66 and older","in school","","","",""
"Min 1x per week","1999","66 and older","inadequately","","","",""
"Min 1x per week","1999","66 and older","general elemantary","135","0.229382574592414","0.194560575362239","0.26420457382259"
"Min 1x per week","1999","66 and older","middle vocational","132","0.173723204752162","0.148590879961093","0.198855529543232"
"Min 1x per week","1999","66 and older","vocational + Abi","","","",""
"Min 1x per week","1999","66 and older","higher vocational","","","",""
"Min 1x per week","1999","66 and older","higher education","","","",""
"Min 1x per month","1999","16-34 y.","in school","","","",""
"Min 1x per month","1999","16-34 y.","inadequately","","","",""
"Min 1x per month","1999","16-34 y.","general elemantary","65","0.0625099589029709","0.0465519061399702","0.0784680116659716"
"Min 1x per month","1999","16-34 y.","middle vocational","138","0.0529777995595111","0.0436582166167316","0.0622973825022906"
"Min 1x per month","1999","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","1999","16-34 y.","higher vocational","","","",""
"Min 1x per month","1999","16-34 y.","higher education","32","0.068016382729544","0.0438221234472427","0.0922106420118453"
"Min 1x per month","1999","35-65 y.","in school","","","",""
"Min 1x per month","1999","35-65 y.","inadequately","47","0.161457047864901","0.118813214786046","0.204100880943756"
"Min 1x per month","1999","35-65 y.","general elemantary","125","0.108789953618582","0.0895582486320574","0.128021658605107"
"Min 1x per month","1999","35-65 y.","middle vocational","338","0.0918475596393905","0.0827152085633382","0.100979910715443"
"Min 1x per month","1999","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","1999","35-65 y.","higher vocational","45","0.0828060568980671","0.0589348293890594","0.106677284407075"
"Min 1x per month","1999","35-65 y.","higher education","106","0.0888091487991361","0.0736233838308173","0.103994913767455"
"Min 1x per month","1999","66 and older","in school","","","",""
"Min 1x per month","1999","66 and older","inadequately","","","",""
"Min 1x per month","1999","66 and older","general elemantary","67","0.117142096554868","0.0905068955601155","0.14377729754962"
"Min 1x per month","1999","66 and older","middle vocational","94","0.111798375970493","0.0908950930791042","0.132701658861882"
"Min 1x per month","1999","66 and older","vocational + Abi","","","",""
"Min 1x per month","1999","66 and older","higher vocational","","","",""
"Min 1x per month","1999","66 and older","higher education","","","",""
"Rarely","1999","16-34 y.","in school","110","0.40048599494508","0.346715246363573","0.454256743526587"
"Rarely","1999","16-34 y.","inadequately","","","",""
"Rarely","1999","16-34 y.","general elemantary","249","0.29049620256484","0.260568763830123","0.320423641299558"
"Rarely","1999","16-34 y.","middle vocational","672","0.289575944184377","0.270704309982545","0.308447578386208"
"Rarely","1999","16-34 y.","vocational + Abi","98","0.393790733579937","0.334741502289354","0.45283996487052"
"Rarely","1999","16-34 y.","higher vocational","86","0.347718898388326","0.285071484286311","0.410366312490342"
"Rarely","1999","16-34 y.","higher education","127","0.314167820394673","0.269562033570477","0.358773607218869"
"Rarely","1999","35-65 y.","in school","","","",""
"Rarely","1999","35-65 y.","inadequately","85","0.266319532742828","0.215090039127254","0.317549026358401"
"Rarely","1999","35-65 y.","general elemantary","312","0.325707257745263","0.296762406872916","0.354652108617609"
"Rarely","1999","35-65 y.","middle vocational","1183","0.337650291748483","0.32269666107837","0.352603922418596"
"Rarely","1999","35-65 y.","vocational + Abi","73","0.390969916954881","0.325438534057638","0.456501299852125"
"Rarely","1999","35-65 y.","higher vocational","182","0.382755039329097","0.340653076289708","0.424857002368487"
"Rarely","1999","35-65 y.","higher education","395","0.305057932148469","0.280478683271654","0.329637181025284"
"Rarely","1999","66 and older","in school","","","",""
"Rarely","1999","66 and older","inadequately","","","",""
"Rarely","1999","66 and older","general elemantary","147","0.267669140480827","0.230999479293841","0.304338801667814"
"Rarely","1999","66 and older","middle vocational","256","0.292878446739083","0.262690629440246","0.32306626403792"
"Rarely","1999","66 and older","vocational + Abi","","","",""
"Rarely","1999","66 and older","higher vocational","","","",""
"Rarely","1999","66 and older","higher education","43","0.252979616969746","0.19196417285911","0.313995061080383"
"Never","1999","16-34 y.","in school","168","0.513501817325946","0.458653368077591","0.568350266574301"
"Never","1999","16-34 y.","inadequately","44","0.631891872249408","0.528134698655026","0.735649045843789"
"Never","1999","16-34 y.","general elemantary","528","0.598660556162789","0.566348231548382","0.630972880777197"
"Never","1999","16-34 y.","middle vocational","1303","0.611883374467202","0.591607252739774","0.632159496194629"
"Never","1999","16-34 y.","vocational + Abi","140","0.538570821079518","0.478322610300753","0.598819031858282"
"Never","1999","16-34 y.","higher vocational","103","0.533196428562442","0.467569465905191","0.598823391219694"
"Never","1999","16-34 y.","higher education","236","0.568268168805036","0.52067056105445","0.615865776555621"
"Never","1999","35-65 y.","in school","","","",""
"Never","1999","35-65 y.","inadequately","108","0.422369854282277","0.365124999689973","0.479614708874581"
"Never","1999","35-65 y.","general elemantary","423","0.411235788220221","0.380844472046276","0.441627104394166"
"Never","1999","35-65 y.","middle vocational","2004","0.492138356065301","0.476330035832787","0.507946676297816"
"Never","1999","35-65 y.","vocational + Abi","95","0.400808511655363","0.334995831873134","0.466621191437592"
"Never","1999","35-65 y.","higher vocational","239","0.449479006751359","0.406391163201988","0.49256685030073"
"Never","1999","35-65 y.","higher education","751","0.516462282662474","0.489785243391608","0.543139321933339"
"Never","1999","66 and older","in school","","","",""
"Never","1999","66 and older","inadequately","","","",""
"Never","1999","66 and older","general elemantary","211","0.385806188371891","0.345488892995475","0.426123483748307"
"Never","1999","66 and older","middle vocational","391","0.421599972538262","0.388842875399662","0.454357069676861"
"Never","1999","66 and older","vocational + Abi","","","",""
"Never","1999","66 and older","higher vocational","42","0.4989386233901","0.391371867558446","0.606505379221753"
"Never","1999","66 and older","higher education","109","0.506986588765154","0.436815472117338","0.577157705412971"
"Daily","2000","16-34 y.","in school","","","",""
"Daily","2000","16-34 y.","inadequately","","","",""
"Daily","2000","16-34 y.","general elemantary","","","",""
"Daily","2000","16-34 y.","middle vocational","","","",""
"Daily","2000","16-34 y.","vocational + Abi","","","",""
"Daily","2000","16-34 y.","higher vocational","","","",""
"Daily","2000","16-34 y.","higher education","","","",""
"Daily","2000","35-65 y.","in school","","","",""
"Daily","2000","35-65 y.","inadequately","","","",""
"Daily","2000","35-65 y.","general elemantary","","","",""
"Daily","2000","35-65 y.","middle vocational","","","",""
"Daily","2000","35-65 y.","vocational + Abi","","","",""
"Daily","2000","35-65 y.","higher vocational","","","",""
"Daily","2000","35-65 y.","higher education","","","",""
"Daily","2000","66 and older","in school","","","",""
"Daily","2000","66 and older","inadequately","","","",""
"Daily","2000","66 and older","general elemantary","","","",""
"Daily","2000","66 and older","middle vocational","","","",""
"Daily","2000","66 and older","vocational + Abi","","","",""
"Daily","2000","66 and older","higher vocational","","","",""
"Daily","2000","66 and older","higher education","","","",""
"Min 1x per week","2000","16-34 y.","in school","","","",""
"Min 1x per week","2000","16-34 y.","inadequately","","","",""
"Min 1x per week","2000","16-34 y.","general elemantary","","","",""
"Min 1x per week","2000","16-34 y.","middle vocational","","","",""
"Min 1x per week","2000","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2000","16-34 y.","higher vocational","","","",""
"Min 1x per week","2000","16-34 y.","higher education","","","",""
"Min 1x per week","2000","35-65 y.","in school","","","",""
"Min 1x per week","2000","35-65 y.","inadequately","","","",""
"Min 1x per week","2000","35-65 y.","general elemantary","","","",""
"Min 1x per week","2000","35-65 y.","middle vocational","","","",""
"Min 1x per week","2000","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2000","35-65 y.","higher vocational","","","",""
"Min 1x per week","2000","35-65 y.","higher education","","","",""
"Min 1x per week","2000","66 and older","in school","","","",""
"Min 1x per week","2000","66 and older","inadequately","","","",""
"Min 1x per week","2000","66 and older","general elemantary","","","",""
"Min 1x per week","2000","66 and older","middle vocational","","","",""
"Min 1x per week","2000","66 and older","vocational + Abi","","","",""
"Min 1x per week","2000","66 and older","higher vocational","","","",""
"Min 1x per week","2000","66 and older","higher education","","","",""
"Min 1x per month","2000","16-34 y.","in school","","","",""
"Min 1x per month","2000","16-34 y.","inadequately","","","",""
"Min 1x per month","2000","16-34 y.","general elemantary","","","",""
"Min 1x per month","2000","16-34 y.","middle vocational","","","",""
"Min 1x per month","2000","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2000","16-34 y.","higher vocational","","","",""
"Min 1x per month","2000","16-34 y.","higher education","","","",""
"Min 1x per month","2000","35-65 y.","in school","","","",""
"Min 1x per month","2000","35-65 y.","inadequately","","","",""
"Min 1x per month","2000","35-65 y.","general elemantary","","","",""
"Min 1x per month","2000","35-65 y.","middle vocational","","","",""
"Min 1x per month","2000","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2000","35-65 y.","higher vocational","","","",""
"Min 1x per month","2000","35-65 y.","higher education","","","",""
"Min 1x per month","2000","66 and older","in school","","","",""
"Min 1x per month","2000","66 and older","inadequately","","","",""
"Min 1x per month","2000","66 and older","general elemantary","","","",""
"Min 1x per month","2000","66 and older","middle vocational","","","",""
"Min 1x per month","2000","66 and older","vocational + Abi","","","",""
"Min 1x per month","2000","66 and older","higher vocational","","","",""
"Min 1x per month","2000","66 and older","higher education","","","",""
"Rarely","2000","16-34 y.","in school","","","",""
"Rarely","2000","16-34 y.","inadequately","","","",""
"Rarely","2000","16-34 y.","general elemantary","","","",""
"Rarely","2000","16-34 y.","middle vocational","","","",""
"Rarely","2000","16-34 y.","vocational + Abi","","","",""
"Rarely","2000","16-34 y.","higher vocational","","","",""
"Rarely","2000","16-34 y.","higher education","","","",""
"Rarely","2000","35-65 y.","in school","","","",""
"Rarely","2000","35-65 y.","inadequately","","","",""
"Rarely","2000","35-65 y.","general elemantary","","","",""
"Rarely","2000","35-65 y.","middle vocational","","","",""
"Rarely","2000","35-65 y.","vocational + Abi","","","",""
"Rarely","2000","35-65 y.","higher vocational","","","",""
"Rarely","2000","35-65 y.","higher education","","","",""
"Rarely","2000","66 and older","in school","","","",""
"Rarely","2000","66 and older","inadequately","","","",""
"Rarely","2000","66 and older","general elemantary","","","",""
"Rarely","2000","66 and older","middle vocational","","","",""
"Rarely","2000","66 and older","vocational + Abi","","","",""
"Rarely","2000","66 and older","higher vocational","","","",""
"Rarely","2000","66 and older","higher education","","","",""
"Never","2000","16-34 y.","in school","","","",""
"Never","2000","16-34 y.","inadequately","","","",""
"Never","2000","16-34 y.","general elemantary","","","",""
"Never","2000","16-34 y.","middle vocational","","","",""
"Never","2000","16-34 y.","vocational + Abi","","","",""
"Never","2000","16-34 y.","higher vocational","","","",""
"Never","2000","16-34 y.","higher education","","","",""
"Never","2000","35-65 y.","in school","","","",""
"Never","2000","35-65 y.","inadequately","","","",""
"Never","2000","35-65 y.","general elemantary","","","",""
"Never","2000","35-65 y.","middle vocational","","","",""
"Never","2000","35-65 y.","vocational + Abi","","","",""
"Never","2000","35-65 y.","higher vocational","","","",""
"Never","2000","35-65 y.","higher education","","","",""
"Never","2000","66 and older","in school","","","",""
"Never","2000","66 and older","inadequately","","","",""
"Never","2000","66 and older","general elemantary","","","",""
"Never","2000","66 and older","middle vocational","","","",""
"Never","2000","66 and older","vocational + Abi","","","",""
"Never","2000","66 and older","higher vocational","","","",""
"Never","2000","66 and older","higher education","","","",""
"Daily","2001","16-34 y.","in school","","","",""
"Daily","2001","16-34 y.","inadequately","","","",""
"Daily","2001","16-34 y.","general elemantary","","","",""
"Daily","2001","16-34 y.","middle vocational","","","",""
"Daily","2001","16-34 y.","vocational + Abi","","","",""
"Daily","2001","16-34 y.","higher vocational","","","",""
"Daily","2001","16-34 y.","higher education","","","",""
"Daily","2001","35-65 y.","in school","","","",""
"Daily","2001","35-65 y.","inadequately","","","",""
"Daily","2001","35-65 y.","general elemantary","","","",""
