"pli0098_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Never","2006","Thuringia","Part Time","","","",""
"Never","2006","Thuringia","Not Working","","","",""
"Daily","2007","Schleswig-Holstein","Full Time","","","",""
"Daily","2007","Schleswig-Holstein","Part Time","","","",""
"Daily","2007","Schleswig-Holstein","Not Working","","","",""
"Daily","2007","Hamburg","Full Time","","","",""
"Daily","2007","Hamburg","Part Time","","","",""
"Daily","2007","Hamburg","Not Working","","","",""
"Daily","2007","Lower Saxony","Full Time","","","",""
"Daily","2007","Lower Saxony","Part Time","","","",""
"Daily","2007","Lower Saxony","Not Working","","","",""
"Daily","2007","Bremen","Full Time","","","",""
"Daily","2007","Bremen","Part Time","","","",""
"Daily","2007","Bremen","Not Working","","","",""
"Daily","2007","North Rhine-Westphalia","Full Time","","","",""
"Daily","2007","North Rhine-Westphalia","Part Time","","","",""
"Daily","2007","North Rhine-Westphalia","Not Working","","","",""
"Daily","2007","Hesse","Full Time","","","",""
"Daily","2007","Hesse","Part Time","","","",""
"Daily","2007","Hesse","Not Working","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Daily","2007","Baden-Württemberg","Full Time","","","",""
"Daily","2007","Baden-Württemberg","Part Time","","","",""
"Daily","2007","Baden-Württemberg","Not Working","","","",""
"Daily","2007","Bavaria","Full Time","","","",""
"Daily","2007","Bavaria","Part Time","","","",""
"Daily","2007","Bavaria","Not Working","","","",""
"Daily","2007","Berlin","Full Time","","","",""
"Daily","2007","Berlin","Part Time","","","",""
"Daily","2007","Berlin","Not Working","","","",""
"Daily","2007","Brandenburg","Full Time","","","",""
"Daily","2007","Brandenburg","Part Time","","","",""
"Daily","2007","Brandenburg","Not Working","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Full Time","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Part Time","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","Not Working","","","",""
"Daily","2007","Saxony","Full Time","","","",""
"Daily","2007","Saxony","Part Time","","","",""
"Daily","2007","Saxony","Not Working","","","",""
"Daily","2007","Saxony-Anhalt","Full Time","","","",""
"Daily","2007","Saxony-Anhalt","Part Time","","","",""
"Daily","2007","Saxony-Anhalt","Not Working","","","",""
"Daily","2007","Thuringia","Full Time","","","",""
"Daily","2007","Thuringia","Part Time","","","",""
"Daily","2007","Thuringia","Not Working","","","",""
"Min 1x per week","2007","Schleswig-Holstein","Full Time","7","","",""
"Min 1x per week","2007","Schleswig-Holstein","Part Time","8","","",""
"Min 1x per week","2007","Schleswig-Holstein","Not Working","14","","",""
"Min 1x per week","2007","Hamburg","Full Time","7","","",""
"Min 1x per week","2007","Hamburg","Part Time","3","","",""
"Min 1x per week","2007","Hamburg","Not Working","6","","",""
"Min 1x per week","2007","Lower Saxony","Full Time","43","0.0654187068821653","0.0466115316570972","0.0842258821072333"
"Min 1x per week","2007","Lower Saxony","Part Time","34","0.0740087709321657","0.0500858498458666","0.0979316920184649"
"Min 1x per week","2007","Lower Saxony","Not Working","70","0.102798430085644","0.0804440193157134","0.125152840855574"
"Min 1x per week","2007","Bremen","Full Time","3","","",""
"Min 1x per week","2007","Bremen","Part Time","","","",""
"Min 1x per week","2007","Bremen","Not Working","4","","",""
"Min 1x per week","2007","North Rhine-Westphalia","Full Time","101","0.0593506662095709","0.0476593530245342","0.0710419793946076"
"Min 1x per week","2007","North Rhine-Westphalia","Part Time","78","0.0644746811874704","0.0491914694696184","0.0797578929053225"
"Min 1x per week","2007","North Rhine-Westphalia","Not Working","284","0.173799252998077","0.15547069665021","0.192127809345945"
"Min 1x per week","2007","Hesse","Full Time","15","","",""
"Min 1x per week","2007","Hesse","Part Time","31","0.117084995854648","0.0838720871502346","0.150297904559062"
"Min 1x per week","2007","Hesse","Not Working","51","0.108752605927308","0.0806662067233429","0.136839005131273"
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Full Time","22","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Part Time","19","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","Not Working","75","0.167368899377515","0.133402243197519","0.201335555557511"
"Min 1x per week","2007","Baden-Württemberg","Full Time","74","0.0550974196069153","0.0408986274373722","0.0692962117764583"
"Min 1x per week","2007","Baden-Württemberg","Part Time","62","0.098982591119882","0.0743142529213727","0.123650929318391"
"Min 1x per week","2007","Baden-Württemberg","Not Working","153","0.163341065916646","0.139683579959527","0.186998551873764"
"Min 1x per week","2007","Bavaria","Full Time","101","0.0803732715523549","0.0649005267587864","0.0958460163459233"
"Min 1x per week","2007","Bavaria","Part Time","108","0.137729673785602","0.11255769699725","0.162901650573954"
"Min 1x per week","2007","Bavaria","Not Working","206","0.193470704325602","0.169577680217008","0.217363728434196"
"Min 1x per week","2007","Berlin","Full Time","11","","",""
"Min 1x per week","2007","Berlin","Part Time","9","","",""
"Min 1x per week","2007","Berlin","Not Working","14","","",""
"Min 1x per week","2007","Brandenburg","Full Time","6","","",""
"Min 1x per week","2007","Brandenburg","Part Time","3","","",""
"Min 1x per week","2007","Brandenburg","Not Working","10","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Full Time","2","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Part Time","1","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","Not Working","3","","",""
"Min 1x per week","2007","Saxony","Full Time","14","","",""
"Min 1x per week","2007","Saxony","Part Time","23","","",""
"Min 1x per week","2007","Saxony","Not Working","29","","",""
"Min 1x per week","2007","Saxony-Anhalt","Full Time","10","","",""
"Min 1x per week","2007","Saxony-Anhalt","Part Time","8","","",""
"Min 1x per week","2007","Saxony-Anhalt","Not Working","8","","",""
"Min 1x per week","2007","Thuringia","Full Time","11","","",""
"Min 1x per week","2007","Thuringia","Part Time","9","","",""
"Min 1x per week","2007","Thuringia","Not Working","22","","",""
"Min 1x per month","2007","Schleswig-Holstein","Full Time","5","","",""
"Min 1x per month","2007","Schleswig-Holstein","Part Time","9","","",""
"Min 1x per month","2007","Schleswig-Holstein","Not Working","16","","",""
"Min 1x per month","2007","Hamburg","Full Time","11","","",""
"Min 1x per month","2007","Hamburg","Part Time","8","","",""
"Min 1x per month","2007","Hamburg","Not Working","18","","",""
"Min 1x per month","2007","Lower Saxony","Full Time","40","0.0446346768884727","0.0289279755484734","0.0603413782284721"
"Min 1x per month","2007","Lower Saxony","Part Time","48","0.108342713477888","0.0799394651480402","0.136745961807736"
"Min 1x per month","2007","Lower Saxony","Not Working","86","0.115669629430808","0.0921277074726956","0.13921155138892"
"Min 1x per month","2007","Bremen","Full Time","1","","",""
"Min 1x per month","2007","Bremen","Part Time","2","","",""
"Min 1x per month","2007","Bremen","Not Working","3","","",""
"Min 1x per month","2007","North Rhine-Westphalia","Full Time","135","0.0731581000566346","0.0602735084465661","0.0860426916667031"
"Min 1x per month","2007","North Rhine-Westphalia","Part Time","90","0.0734843408592805","0.0572469577253258","0.0897217239932352"
"Min 1x per month","2007","North Rhine-Westphalia","Not Working","154","0.0953128564953896","0.0811096478582534","0.109516065132526"
"Min 1x per month","2007","Hesse","Full Time","37","0.0561591569564958","0.0370223106721257","0.075296003240866"
"Min 1x per month","2007","Hesse","Part Time","37","0.0763126201140078","0.0488869323043789","0.103738307923637"
"Min 1x per month","2007","Hesse","Not Working","65","0.130428727591608","0.100046730884718","0.160810724298498"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Full Time","35","0.0740326014247761","0.0492567380059065","0.0988084648436458"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Part Time","34","0.104003843346276","0.068311694233778","0.139695992458774"
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","Not Working","66","0.13385021964706","0.102869240128115","0.164831199166004"
"Min 1x per month","2007","Baden-Württemberg","Full Time","97","0.0959107832655217","0.0775863049907577","0.114235261540286"
"Min 1x per month","2007","Baden-Württemberg","Part Time","57","0.109529382236109","0.0837323937608693","0.135326370711348"
"Min 1x per month","2007","Baden-Württemberg","Not Working","118","0.137559977686701","0.115517664372545","0.159602291000858"
"Min 1x per month","2007","Bavaria","Full Time","148","0.116188494971903","0.0979509181219781","0.134426071821829"
"Min 1x per month","2007","Bavaria","Part Time","96","0.0981989252015976","0.0764623767133513","0.119935473689844"
"Min 1x per month","2007","Bavaria","Not Working","160","0.144724605946031","0.123444312214608","0.166004899677455"
"Min 1x per month","2007","Berlin","Full Time","5","","",""
"Min 1x per month","2007","Berlin","Part Time","10","","",""
"Min 1x per month","2007","Berlin","Not Working","10","","",""
"Min 1x per month","2007","Brandenburg","Full Time","9","","",""
"Min 1x per month","2007","Brandenburg","Part Time","6","","",""
"Min 1x per month","2007","Brandenburg","Not Working","26","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Full Time","7","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Part Time","4","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","Not Working","8","","",""
"Min 1x per month","2007","Saxony","Full Time","32","0.0698106964760714","0.0495050388306293","0.0901163541215134"
"Min 1x per month","2007","Saxony","Part Time","24","","",""
"Min 1x per month","2007","Saxony","Not Working","33","0.0715120405382882","0.0509452200107725","0.0920788610658039"
"Min 1x per month","2007","Saxony-Anhalt","Full Time","10","","",""
"Min 1x per month","2007","Saxony-Anhalt","Part Time","11","","",""
"Min 1x per month","2007","Saxony-Anhalt","Not Working","22","","",""
"Min 1x per month","2007","Thuringia","Full Time","18","","",""
"Min 1x per month","2007","Thuringia","Part Time","9","","",""
"Min 1x per month","2007","Thuringia","Not Working","25","","",""
"Rarely","2007","Schleswig-Holstein","Full Time","49","0.187122910176301","0.134120899302855","0.240124921049748"
"Rarely","2007","Schleswig-Holstein","Part Time","40","0.325603057060952","0.250107869799831","0.401098244322073"
"Rarely","2007","Schleswig-Holstein","Not Working","58","0.219317857066032","0.16872890898382","0.269906805148244"
"Rarely","2007","Hamburg","Full Time","32","0.32629321749139","0.236613769885794","0.415972665096987"
"Rarely","2007","Hamburg","Part Time","24","","",""
"Rarely","2007","Hamburg","Not Working","29","","",""
"Rarely","2007","Lower Saxony","Full Time","259","0.338894104481076","0.302891694492924","0.374896514469228"
"Rarely","2007","Lower Saxony","Part Time","165","0.287548135869329","0.246186070467415","0.328910201271242"
"Rarely","2007","Lower Saxony","Not Working","278","0.385061360870699","0.349242989472197","0.420879732269202"
"Rarely","2007","Bremen","Full Time","12","","",""
"Rarely","2007","Bremen","Part Time","11","","",""
"Rarely","2007","Bremen","Not Working","26","","",""
"Rarely","2007","North Rhine-Westphalia","Full Time","486","0.285200202795598","0.262859144358931","0.307541261232265"
"Rarely","2007","North Rhine-Westphalia","Part Time","324","0.290859100445978","0.262597298394549","0.319120902497408"
"Rarely","2007","North Rhine-Westphalia","Not Working","517","0.27931808969428","0.257616934303005","0.301019245085554"
"Rarely","2007","Hesse","Full Time","205","0.41192199519204","0.371011413503989","0.452832576880092"
"Rarely","2007","Hesse","Part Time","125","0.316451658526283","0.268408102423865","0.364495214628701"
"Rarely","2007","Hesse","Not Working","150","0.337998720256369","0.295324653312297","0.38067278720044"
"Rarely","2007","Rhineland-Palatinate,Saarland","Full Time","182","0.402781898068378","0.356370901022924","0.449192895113832"
"Rarely","2007","Rhineland-Palatinate,Saarland","Part Time","111","0.376929100156337","0.32026689149827","0.433591308814405"
"Rarely","2007","Rhineland-Palatinate,Saarland","Not Working","160","0.297588981060793","0.255988995310061","0.339188966811525"
"Rarely","2007","Baden-Württemberg","Full Time","346","0.343741815235572","0.314185805262433","0.37329782520871"
"Rarely","2007","Baden-Württemberg","Part Time","237","0.453983464024825","0.412857432085953","0.495109495963698"
"Rarely","2007","Baden-Württemberg","Not Working","313","0.33689194453564","0.306644817033252","0.367139072038027"
"Rarely","2007","Bavaria","Full Time","421","0.340487323983262","0.313518140734722","0.367456507231802"
"Rarely","2007","Bavaria","Part Time","241","0.336452081974003","0.30193932937466","0.370964834573345"
"Rarely","2007","Bavaria","Not Working","325","0.280784908664547","0.253603640305314","0.30796617702378"
"Rarely","2007","Berlin","Full Time","46","0.112541605519186","0.0764781251160275","0.148605085922345"
"Rarely","2007","Berlin","Part Time","35","0.160352976611271","0.10718998208794","0.213515971134602"
"Rarely","2007","Berlin","Not Working","44","0.182845956096004","0.137160665565567","0.228531246626441"
"Rarely","2007","Brandenburg","Full Time","49","0.124187004749141","0.0875926104912119","0.160781399007071"
"Rarely","2007","Brandenburg","Part Time","22","","",""
"Rarely","2007","Brandenburg","Not Working","61","0.194486013218649","0.154794547260347","0.234177479176952"
"Rarely","2007","Mecklenburg-Western Pomerania","Full Time","35","0.14627530250373","0.0971770564565284","0.195373548550931"
"Rarely","2007","Mecklenburg-Western Pomerania","Part Time","12","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","Not Working","28","","",""
"Rarely","2007","Saxony","Full Time","100","0.12713072499799","0.100586486620305","0.153674963375675"
"Rarely","2007","Saxony","Part Time","49","0.151810090169524","0.11106860758394","0.192551572755109"
"Rarely","2007","Saxony","Not Working","98","0.157313546742122","0.128252884795893","0.186374208688351"
"Rarely","2007","Saxony-Anhalt","Full Time","53","0.160666093566685","0.120924921613826","0.200407265519545"
"Rarely","2007","Saxony-Anhalt","Part Time","24","","",""
"Rarely","2007","Saxony-Anhalt","Not Working","53","0.106789403103999","0.0754887569594559","0.138090049248543"
"Rarely","2007","Thuringia","Full Time","63","0.167924451818902","0.128308199642458","0.207540703995346"
"Rarely","2007","Thuringia","Part Time","44","0.299284346770357","0.230846430415403","0.367722263125312"
"Rarely","2007","Thuringia","Not Working","87","0.170532318621238","0.133721202310072","0.207343434932405"
"Never","2007","Schleswig-Holstein","Full Time","147","0.771564170213947","0.714510372096128","0.828617968331766"
"Never","2007","Schleswig-Holstein","Part Time","91","0.579357248716972","0.499824286057254","0.658890211376689"
"Never","2007","Schleswig-Holstein","Not Working","169","0.673457236562201","0.616123984945036","0.730790488179367"
"Never","2007","Hamburg","Full Time","55","0.516651271171686","0.421067869357933","0.612234672985439"
"Never","2007","Hamburg","Part Time","29","","",""
"Never","2007","Hamburg","Not Working","74","0.605956635068478","0.520972274183193","0.690940995953763"
"Never","2007","Lower Saxony","Full Time","322","0.551052511748286","0.513220597418892","0.588884426077679"
"Never","2007","Lower Saxony","Part Time","213","0.530100379720618","0.484491355602714","0.575709403838521"
"Never","2007","Lower Saxony","Not Working","275","0.396470579612849","0.360464181497126","0.432476977728572"
"Never","2007","Bremen","Full Time","36","0.647768107847318","0.517939458746301","0.777596756948336"
"Never","2007","Bremen","Part Time","18","","",""
"Never","2007","Bremen","Not Working","32","0.42927109934477","0.30894158316648","0.54960061552306"
"Never","2007","North Rhine-Westphalia","Full Time","847","0.582291030938196","0.557888011275509","0.606694050600884"
"Never","2007","North Rhine-Westphalia","Part Time","500","0.571181877507271","0.540384337342786","0.601979417671756"
"Never","2007","North Rhine-Westphalia","Not Working","687","0.451569800812254","0.427499326934786","0.475640274689721"
"Never","2007","Hesse","Full Time","299","0.496558411924522","0.454998902608632","0.538117921240412"
"Never","2007","Hesse","Part Time","167","0.490150725505061","0.438511161319552","0.54179028969057"
"Never","2007","Hesse","Not Working","206","0.422819946224716","0.378253245731245","0.467386646718186"
"Never","2007","Rhineland-Palatinate,Saarland","Full Time","190","0.485108712381465","0.437815724389577","0.532401700373352"
"Never","2007","Rhineland-Palatinate,Saarland","Part Time","117","0.447342507205167","0.389206788469865","0.505478225940469"
"Never","2007","Rhineland-Palatinate,Saarland","Not Working","163","0.401191899914632","0.356594554175888","0.445789245653377"
"Never","2007","Baden-Württemberg","Full Time","475","0.505249981891991","0.474137237742961","0.536362726041022"
"Never","2007","Baden-Württemberg","Part Time","207","0.337504562619184","0.298445198967836","0.376563926270532"
"Never","2007","Baden-Württemberg","Not Working","354","0.362207011861013","0.331448524870731","0.392965498851295"
"Never","2007","Bavaria","Full Time","516","0.46295090949248","0.434573012363301","0.491328806621659"
"Never","2007","Bavaria","Part Time","275","0.427619319038798","0.391482245035073","0.463756393042523"
"Never","2007","Bavaria","Not Working","359","0.38101978106382","0.351645612131489","0.410393949996151"
"Never","2007","Berlin","Full Time","233","0.840533272377093","0.798755086388239","0.882311458365947"
"Never","2007","Berlin","Part Time","129","0.706721867605407","0.640760955569738","0.772682779641076"
"Never","2007","Berlin","Not Working","207","0.735283885475914","0.683140472013634","0.787427298938194"
"Never","2007","Brandenburg","Full Time","248","0.846368633556814","0.806356609552247","0.886380657561381"
"Never","2007","Brandenburg","Part Time","136","0.824797029336843","0.767142406917258","0.882451651756428"
"Never","2007","Brandenburg","Not Working","285","0.708194288255085","0.662607445636608","0.753781130873562"
"Never","2007","Mecklenburg-Western Pomerania","Full Time","155","0.826347992647774","0.773716832287968","0.87897915300758"
"Never","2007","Mecklenburg-Western Pomerania","Part Time","86","0.831427372301178","0.759127893568375","0.903726851033981"
"Never","2007","Mecklenburg-Western Pomerania","Not Working","163","0.810656058693843","0.756628364971543","0.864683752416143"
"Never","2007","Saxony","Full Time","459","0.781339335806107","0.748402977417278","0.814275694194936"
"Never","2007","Saxony","Part Time","202","0.694831224859227","0.642549528594508","0.747112921123945"
"Never","2007","Saxony","Not Working","443","0.726951960199729","0.691391954453719","0.76251196594574"
"Never","2007","Saxony-Anhalt","Full Time","255","0.759886977855891","0.713660210184726","0.806113745527057"
"Never","2007","Saxony-Anhalt","Part Time","127","0.799679042486266","0.73951393716905","0.859844147803483"
"Never","2007","Saxony-Anhalt","Not Working","291","0.818054980265659","0.778955262493713","0.857154698037605"
"Never","2007","Thuringia","Full Time","250","0.782367928305502","0.738635659826391","0.826100196784613"
"Never","2007","Thuringia","Part Time","110","0.606056784126642","0.533034176242674","0.67907939201061"
"Never","2007","Thuringia","Not Working","267","0.708380811955756","0.663895427589108","0.752866196322403"
"Daily","2008","Schleswig-Holstein","Full Time","","","",""
"Daily","2008","Schleswig-Holstein","Part Time","","","",""
"Daily","2008","Schleswig-Holstein","Not Working","","","",""
"Daily","2008","Hamburg","Full Time","","","",""
"Daily","2008","Hamburg","Part Time","","","",""
"Daily","2008","Hamburg","Not Working","1","","",""
"Daily","2008","Lower Saxony","Full Time","5","","",""
"Daily","2008","Lower Saxony","Part Time","3","","",""
"Daily","2008","Lower Saxony","Not Working","6","","",""
"Daily","2008","Bremen","Full Time","","","",""
"Daily","2008","Bremen","Part Time","","","",""
"Daily","2008","Bremen","Not Working","","","",""
"Daily","2008","North Rhine-Westphalia","Full Time","5","","",""
"Daily","2008","North Rhine-Westphalia","Part Time","5","","",""
"Daily","2008","North Rhine-Westphalia","Not Working","16","","",""
"Daily","2008","Hesse","Full Time","1","","",""
"Daily","2008","Hesse","Part Time","1","","",""
"Daily","2008","Hesse","Not Working","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Full Time","1","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Part Time","3","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","Not Working","3","","",""
"Daily","2008","Baden-Württemberg","Full Time","4","","",""
"Daily","2008","Baden-Württemberg","Part Time","2","","",""
"Daily","2008","Baden-Württemberg","Not Working","2","","",""
"Daily","2008","Bavaria","Full Time","4","","",""
"Daily","2008","Bavaria","Part Time","5","","",""
"Daily","2008","Bavaria","Not Working","6","","",""
"Daily","2008","Berlin","Full Time","","","",""
"Daily","2008","Berlin","Part Time","","","",""
"Daily","2008","Berlin","Not Working","1","","",""
"Daily","2008","Brandenburg","Full Time","1","","",""
"Daily","2008","Brandenburg","Part Time","","","",""
"Daily","2008","Brandenburg","Not Working","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Full Time","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Part Time","1","","",""
"Daily","2008","Mecklenburg-Western Pomerania","Not Working","","","",""
"Daily","2008","Saxony","Full Time","","","",""
"Daily","2008","Saxony","Part Time","1","","",""
"Daily","2008","Saxony","Not Working","1","","",""
"Daily","2008","Saxony-Anhalt","Full Time","","","",""
"Daily","2008","Saxony-Anhalt","Part Time","","","",""
"Daily","2008","Saxony-Anhalt","Not Working","","","",""
"Daily","2008","Thuringia","Full Time","","","",""
"Daily","2008","Thuringia","Part Time","","","",""
"Daily","2008","Thuringia","Not Working","","","",""
"Min 1x per week","2008","Schleswig-Holstein","Full Time","5","","",""
"Min 1x per week","2008","Schleswig-Holstein","Part Time","6","","",""
"Min 1x per week","2008","Schleswig-Holstein","Not Working","14","","",""
"Min 1x per week","2008","Hamburg","Full Time","5","","",""
"Min 1x per week","2008","Hamburg","Part Time","4","","",""
"Min 1x per week","2008","Hamburg","Not Working","2","","",""
"Min 1x per week","2008","Lower Saxony","Full Time","32","0.0428864140847197","0.0271654433440931","0.0586073848253464"
"Min 1x per week","2008","Lower Saxony","Part Time","25","","",""
"Min 1x per week","2008","Lower Saxony","Not Working","72","0.109536827538102","0.0860458405393232","0.133027814536881"
"Min 1x per week","2008","Bremen","Full Time","1","","",""
"Min 1x per week","2008","Bremen","Part Time","1","","",""
"Min 1x per week","2008","Bremen","Not Working","2","","",""
"Min 1x per week","2008","North Rhine-Westphalia","Full Time","90","0.0496844671255238","0.0385689596444106","0.0607999746066371"
"Min 1x per week","2008","North Rhine-Westphalia","Part Time","66","0.0507257813230014","0.0366528402718522","0.0647987223741506"
"Min 1x per week","2008","North Rhine-Westphalia","Not Working","236","0.158745701183483","0.140446448952779","0.177044953414187"
"Min 1x per week","2008","Hesse","Full Time","17","","",""
"Min 1x per week","2008","Hesse","Part Time","24","","",""
"Min 1x per week","2008","Hesse","Not Working","47","0.11344224005316","0.0841412193921166","0.142743260714204"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Full Time","16","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Part Time","18","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Not Working","85","0.198919049566095","0.161449261528425","0.236388837603764"
"Min 1x per week","2008","Baden-Württemberg","Full Time","49","0.0356808345606277","0.0239101477400772","0.0474515213811782"
"Min 1x per week","2008","Baden-Württemberg","Part Time","51","0.0935797432787969","0.0687846422469151","0.118374844310679"
"Min 1x per week","2008","Baden-Württemberg","Not Working","112","0.142126877463229","0.118990588353775","0.165263166572682"
"Min 1x per week","2008","Bavaria","Full Time","91","0.0836117635817221","0.0674439110054693","0.0997796161579749"
"Min 1x per week","2008","Bavaria","Part Time","73","0.111019006553477","0.0871776984427905","0.134860314664163"
"Min 1x per week","2008","Bavaria","Not Working","190","0.203609827120813","0.178150395083189","0.229069259158438"
"Min 1x per week","2008","Berlin","Full Time","11","","",""
"Min 1x per week","2008","Berlin","Part Time","13","","",""
"Min 1x per week","2008","Berlin","Not Working","12","","",""
"Min 1x per week","2008","Brandenburg","Full Time","6","","",""
"Min 1x per week","2008","Brandenburg","Part Time","3","","",""
"Min 1x per week","2008","Brandenburg","Not Working","8","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Full Time","1","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Part Time","1","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Not Working","2","","",""
"Min 1x per week","2008","Saxony","Full Time","17","","",""
"Min 1x per week","2008","Saxony","Part Time","12","","",""
"Min 1x per week","2008","Saxony","Not Working","33","0.0597581411255969","0.0400375499396865","0.0794787323115072"
"Min 1x per week","2008","Saxony-Anhalt","Full Time","8","","",""
"Min 1x per week","2008","Saxony-Anhalt","Part Time","7","","",""
"Min 1x per week","2008","Saxony-Anhalt","Not Working","4","","",""
"Min 1x per week","2008","Thuringia","Full Time","9","","",""
"Min 1x per week","2008","Thuringia","Part Time","10","","",""
"Min 1x per week","2008","Thuringia","Not Working","16","","",""
"Min 1x per month","2008","Schleswig-Holstein","Full Time","6","","",""
"Min 1x per month","2008","Schleswig-Holstein","Part Time","11","","",""
"Min 1x per month","2008","Schleswig-Holstein","Not Working","23","","",""
"Min 1x per month","2008","Hamburg","Full Time","7","","",""
"Min 1x per month","2008","Hamburg","Part Time","8","","",""
"Min 1x per month","2008","Hamburg","Not Working","16","","",""
"Min 1x per month","2008","Lower Saxony","Full Time","43","0.0498080780512654","0.0329272669306209","0.0666888891719099"
"Min 1x per month","2008","Lower Saxony","Part Time","46","0.106758768519219","0.0775370600639965","0.135980476974441"
"Min 1x per month","2008","Lower Saxony","Not Working","73","0.111984469703402","0.0882651415618185","0.135703797844985"
"Min 1x per month","2008","Bremen","Full Time","1","","",""
"Min 1x per month","2008","Bremen","Part Time","1","","",""
"Min 1x per month","2008","Bremen","Not Working","9","","",""
"Min 1x per month","2008","North Rhine-Westphalia","Full Time","98","0.0656608669453827","0.0529904578042568","0.0783312760865085"
"Min 1x per month","2008","North Rhine-Westphalia","Part Time","100","0.096043563724589","0.077147013038526","0.114940114410652"
"Min 1x per month","2008","North Rhine-Westphalia","Not Working","157","0.0920243742664466","0.0775497519690389","0.106498996563854"
"Min 1x per month","2008","Hesse","Full Time","35","0.0746793318817694","0.0523834935912813","0.0969751701722574"
"Min 1x per month","2008","Hesse","Part Time","34","0.0907469413899994","0.0599871014768163","0.121506781303183"
"Min 1x per month","2008","Hesse","Not Working","54","0.117581719462874","0.0878206190042891","0.14734281992146"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Full Time","43","0.10482300707029","0.0751358096862209","0.13451020445436"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Part Time","38","0.163753950783859","0.118245278455553","0.209262623112164"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Not Working","53","0.119793116433018","0.0893132430664288","0.150272989799607"
"Min 1x per month","2008","Baden-Württemberg","Full Time","77","0.0779042228799543","0.0608966468898546","0.0949117988700539"
"Min 1x per month","2008","Baden-Württemberg","Part Time","59","0.0954624667301814","0.0704452046330158","0.120479728827347"
"Min 1x per month","2008","Baden-Württemberg","Not Working","123","0.151584831530573","0.127823205885735","0.17534645717541"
"Min 1x per month","2008","Bavaria","Full Time","125","0.0788340165455299","0.063094018688617","0.0945740144024429"
"Min 1x per month","2008","Bavaria","Part Time","101","0.129293184929898","0.103830220533714","0.154756149326081"
"Min 1x per month","2008","Bavaria","Not Working","141","0.126523266020981","0.105504981582338","0.147541550459624"
"Min 1x per month","2008","Berlin","Full Time","7","","",""
"Min 1x per month","2008","Berlin","Part Time","6","","",""
"Min 1x per month","2008","Berlin","Not Working","9","","",""
"Min 1x per month","2008","Brandenburg","Full Time","8","","",""
"Min 1x per month","2008","Brandenburg","Part Time","6","","",""
"Min 1x per month","2008","Brandenburg","Not Working","26","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Full Time","3","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Part Time","5","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Not Working","14","","",""
"Min 1x per month","2008","Saxony","Full Time","37","0.0644532644595983","0.0447720133631315","0.0841345155560652"
"Min 1x per month","2008","Saxony","Part Time","19","","",""
"Min 1x per month","2008","Saxony","Not Working","30","0.055477306158455","0.0364329857179419","0.0745216265989681"
"Min 1x per month","2008","Saxony-Anhalt","Full Time","6","","",""
"Min 1x per month","2008","Saxony-Anhalt","Part Time","7","","",""
"Min 1x per month","2008","Saxony-Anhalt","Not Working","23","","",""
"Min 1x per month","2008","Thuringia","Full Time","21","","",""
"Min 1x per month","2008","Thuringia","Part Time","9","","",""
"Min 1x per month","2008","Thuringia","Not Working","36","0.110607940992668","0.0792781495442401","0.141937732441096"
"Rarely","2008","Schleswig-Holstein","Full Time","42","0.315700513285177","0.247032812157913","0.38436821441244"
