"pli0098_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Daily","1994","16-34 y.","1-pers.-HH","","","",""
"Daily","1994","16-34 y.","(Married) couple without C. ","","","",""
"Daily","1994","16-34 y.","Single parent ","","","",""
"Daily","1994","16-34 y.","Couple + C. LE 16 ","","","",""
"Daily","1994","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","1994","16-34 y.","Couple + C. LE and GT 16","","","",""
"Daily","1994","35-65 y.","1-pers.-HH","","","",""
"Daily","1994","35-65 y.","(Married) couple without C. ","","","",""
"Daily","1994","35-65 y.","Single parent ","","","",""
"Daily","1994","35-65 y.","Couple + C. LE 16 ","","","",""
"Daily","1994","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","1994","35-65 y.","Couple + C. LE and GT 16","","","",""
"Daily","1994","66 and older","1-pers.-HH","","","",""
"Daily","1994","66 and older","(Married) couple without C. ","","","",""
"Daily","1994","66 and older","Single parent ","","","",""
"Daily","1994","66 and older","Couple + C. LE 16 ","","","",""
"Daily","1994","66 and older","Couple + C. GT 16 ","","","",""
"Daily","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1994","16-34 y.","1-pers.-HH","16","","",""
"Min 1x per week","1994","16-34 y.","(Married) couple without C. ","61","0.0598426427822112","0.044044908604921","0.0756403769595014"
"Min 1x per week","1994","16-34 y.","Single parent ","12","","",""
"Min 1x per week","1994","16-34 y.","Couple + C. LE 16 ","115","0.0568632598077237","0.0452288602956641","0.0684976593197833"
"Min 1x per week","1994","16-34 y.","Couple + C. GT 16 ","69","0.0840597242457243","0.0662359033631585","0.10188354512829"
"Min 1x per week","1994","16-34 y.","Couple + C. LE and GT 16","40","0.107012115839728","0.078513869751142","0.135510361928313"
"Min 1x per week","1994","35-65 y.","1-pers.-HH","42","0.0897943939311768","0.0645328491712631","0.115055938691091"
"Min 1x per week","1994","35-65 y.","(Married) couple without C. ","151","0.0913562473611474","0.0780016658825105","0.104710828839784"
"Min 1x per week","1994","35-65 y.","Single parent ","24","","",""
"Min 1x per week","1994","35-65 y.","Couple + C. LE 16 ","156","0.105593237419641","0.0900151877421834","0.121171287097099"
"Min 1x per week","1994","35-65 y.","Couple + C. GT 16 ","192","0.155366276540897","0.136557816169691","0.174174736912104"
"Min 1x per week","1994","35-65 y.","Couple + C. LE and GT 16","90","0.126207301677746","0.10195079312822","0.150463810227271"
"Min 1x per week","1994","66 and older","1-pers.-HH","107","0.219559417237926","0.18408271821288","0.255036116262973"
"Min 1x per week","1994","66 and older","(Married) couple without C. ","115","0.158404948522089","0.131809043897274","0.185000853146904"
"Min 1x per week","1994","66 and older","Single parent ","6","","",""
"Min 1x per week","1994","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","1994","66 and older","Couple + C. GT 16 ","32","0.392294423492258","0.2919761445115","0.492612702473016"
"Min 1x per week","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1994","16-34 y.","1-pers.-HH","12","","",""
"Min 1x per month","1994","16-34 y.","(Married) couple without C. ","56","0.0678711937161297","0.0511190706973896","0.0846233167348698"
"Min 1x per month","1994","16-34 y.","Single parent ","19","","",""
"Min 1x per month","1994","16-34 y.","Couple + C. LE 16 ","137","0.090627255823906","0.0762047359395977","0.105049775708214"
"Min 1x per month","1994","16-34 y.","Couple + C. GT 16 ","102","0.106329307117757","0.0865282443525729","0.126130369882942"
"Min 1x per month","1994","16-34 y.","Couple + C. LE and GT 16","46","0.0867409017187059","0.0607938603848328","0.112687943052579"
"Min 1x per month","1994","35-65 y.","1-pers.-HH","33","0.0752013271031997","0.051898860674751","0.0985037935316484"
"Min 1x per month","1994","35-65 y.","(Married) couple without C. ","155","0.0764875740394148","0.0641684125386952","0.0888067355401343"
"Min 1x per month","1994","35-65 y.","Single parent ","14","","",""
"Min 1x per month","1994","35-65 y.","Couple + C. LE 16 ","127","0.0947701234373395","0.0799229884385258","0.109617258436153"
"Min 1x per month","1994","35-65 y.","Couple + C. GT 16 ","155","0.113762088003431","0.0972761144651105","0.130248061541751"
"Min 1x per month","1994","35-65 y.","Couple + C. LE and GT 16","83","0.10278085773026","0.0805995459148098","0.124962169545711"
"Min 1x per month","1994","66 and older","1-pers.-HH","60","0.106358175420343","0.0799362520252519","0.132780098815435"
"Min 1x per month","1994","66 and older","(Married) couple without C. ","80","0.115364496444494","0.092094459227328","0.13863453366166"
"Min 1x per month","1994","66 and older","Single parent ","5","","",""
"Min 1x per month","1994","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1994","66 and older","Couple + C. GT 16 ","12","","",""
"Min 1x per month","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1994","16-34 y.","1-pers.-HH","81","0.173606862683749","0.135966821860946","0.211246903506552"
"Rarely","1994","16-34 y.","(Married) couple without C. ","205","0.229382057639902","0.201380097996271","0.257384017283533"
"Rarely","1994","16-34 y.","Single parent ","51","0.209699554653093","0.161584984359172","0.257814124947014"
"Rarely","1994","16-34 y.","Couple + C. LE 16 ","435","0.308827083308064","0.285616192378632","0.332037974237495"
"Rarely","1994","16-34 y.","Couple + C. GT 16 ","240","0.289712458980709","0.260573506506847","0.318851411454571"
"Rarely","1994","16-34 y.","Couple + C. LE and GT 16","125","0.279762890221339","0.238380871409063","0.321144909033616"
"Rarely","1994","35-65 y.","1-pers.-HH","122","0.268139164508608","0.228995640732767","0.307282688284449"
"Rarely","1994","35-65 y.","(Married) couple without C. ","459","0.274932542961634","0.254237486531312","0.295627599391956"
"Rarely","1994","35-65 y.","Single parent ","84","0.312909078938702","0.256548219869019","0.369269938008385"
"Rarely","1994","35-65 y.","Couple + C. LE 16 ","482","0.359469514969622","0.335145882668283","0.383793147270961"
"Rarely","1994","35-65 y.","Couple + C. GT 16 ","396","0.314697117193827","0.290585390044132","0.338808844343522"
"Rarely","1994","35-65 y.","Couple + C. LE and GT 16","205","0.338962943125955","0.304387253040521","0.373538633211389"
"Rarely","1994","66 and older","1-pers.-HH","107","0.19765752686114","0.163527721109068","0.231787332613212"
"Rarely","1994","66 and older","(Married) couple without C. ","197","0.288509501673277","0.255507261499105","0.321511741847449"
"Rarely","1994","66 and older","Single parent ","9","","",""
"Rarely","1994","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","1994","66 and older","Couple + C. GT 16 ","16","","",""
"Rarely","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Never","1994","16-34 y.","1-pers.-HH","280","0.769756873320563","0.727921522495943","0.811592224145183"
"Never","1994","16-34 y.","(Married) couple without C. ","544","0.642904105861757","0.610992058117406","0.674816153606108"
"Never","1994","16-34 y.","Single parent ","193","0.681012667737729","0.625926056387182","0.736099279088277"
"Never","1994","16-34 y.","Couple + C. LE 16 ","835","0.543682401060307","0.518658961099952","0.568705841020661"
"Never","1994","16-34 y.","Couple + C. GT 16 ","520","0.519898509655809","0.487806341153515","0.551990678158103"
"Never","1994","16-34 y.","Couple + C. LE and GT 16","241","0.526484092220227","0.480454324088497","0.572513860351957"
"Never","1994","35-65 y.","1-pers.-HH","295","0.566865114457015","0.52308095799454","0.61064927091949"
"Never","1994","35-65 y.","(Married) couple without C. ","1023","0.557223635637804","0.534200137314054","0.580247133961554"
"Never","1994","35-65 y.","Single parent ","138","0.5147906452254","0.454041338948819","0.575539951501981"
"Never","1994","35-65 y.","Couple + C. LE 16 ","730","0.440167124173397","0.415003945864423","0.465330302482372"
"Never","1994","35-65 y.","Couple + C. GT 16 ","682","0.416174518261845","0.390581593215232","0.441767443308458"
"Never","1994","35-65 y.","Couple + C. LE and GT 16","342","0.432048897466039","0.395865964558771","0.468231830373308"
"Never","1994","66 and older","1-pers.-HH","249","0.47642488048059","0.433620919084841","0.519228841876339"
"Never","1994","66 and older","(Married) couple without C. ","332","0.43772105336014","0.401583941751008","0.473858164969272"
"Never","1994","66 and older","Single parent ","21","","",""
"Never","1994","66 and older","Couple + C. LE 16 ","1","","",""
"Never","1994","66 and older","Couple + C. GT 16 ","31","0.317009588166417","0.221406725371555","0.412612450961278"
"Never","1994","66 and older","Couple + C. LE and GT 16","1","","",""
"Daily","1995","16-34 y.","1-pers.-HH","1","","",""
"Daily","1995","16-34 y.","(Married) couple without C. ","4","","",""
"Daily","1995","16-34 y.","Single parent ","1","","",""
"Daily","1995","16-34 y.","Couple + C. LE 16 ","8","","",""
"Daily","1995","16-34 y.","Couple + C. GT 16 ","2","","",""
"Daily","1995","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Daily","1995","35-65 y.","1-pers.-HH","4","","",""
"Daily","1995","35-65 y.","(Married) couple without C. ","10","","",""
"Daily","1995","35-65 y.","Single parent ","","","",""
"Daily","1995","35-65 y.","Couple + C. LE 16 ","5","","",""
"Daily","1995","35-65 y.","Couple + C. GT 16 ","18","","",""
"Daily","1995","35-65 y.","Couple + C. LE and GT 16","10","","",""
"Daily","1995","66 and older","1-pers.-HH","7","","",""
"Daily","1995","66 and older","(Married) couple without C. ","5","","",""
"Daily","1995","66 and older","Single parent ","1","","",""
"Daily","1995","66 and older","Couple + C. LE 16 ","","","",""
"Daily","1995","66 and older","Couple + C. GT 16 ","2","","",""
"Daily","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1995","16-34 y.","1-pers.-HH","18","","",""
"Min 1x per week","1995","16-34 y.","(Married) couple without C. ","54","0.057428516719194","0.0423121178564988","0.0725449155818893"
"Min 1x per week","1995","16-34 y.","Single parent ","10","","",""
"Min 1x per week","1995","16-34 y.","Couple + C. LE 16 ","139","0.0628358262113456","0.050719853805766","0.0749517986169252"
"Min 1x per week","1995","16-34 y.","Couple + C. GT 16 ","81","0.0879264158800208","0.0698614677897668","0.105991363970275"
"Min 1x per week","1995","16-34 y.","Couple + C. LE and GT 16","65","0.127028204388725","0.0975432651696849","0.156513143607765"
"Min 1x per week","1995","35-65 y.","1-pers.-HH","39","0.0817104422073412","0.0577721754732518","0.105648708941431"
"Min 1x per week","1995","35-65 y.","(Married) couple without C. ","155","0.083494590353704","0.0708514804870941","0.0961377002203138"
"Min 1x per week","1995","35-65 y.","Single parent ","27","","",""
"Min 1x per week","1995","35-65 y.","Couple + C. LE 16 ","149","0.0853911377415616","0.0716934279160607","0.0990888475670624"
"Min 1x per week","1995","35-65 y.","Couple + C. GT 16 ","201","0.1605246973617","0.141590827569053","0.179458567154348"
"Min 1x per week","1995","35-65 y.","Couple + C. LE and GT 16","115","0.149586574499992","0.124111705151936","0.175061443848048"
"Min 1x per week","1995","66 and older","1-pers.-HH","104","0.207077765162534","0.172709350835178","0.241446179489889"
"Min 1x per week","1995","66 and older","(Married) couple without C. ","137","0.181423939307119","0.153807091399788","0.209040787214449"
"Min 1x per week","1995","66 and older","Single parent ","5","","",""
"Min 1x per week","1995","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","1995","66 and older","Couple + C. GT 16 ","34","0.346350032230189","0.252146911235095","0.440553153225284"
"Min 1x per week","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1995","16-34 y.","1-pers.-HH","17","","",""
"Min 1x per month","1995","16-34 y.","(Married) couple without C. ","54","0.0584852841281983","0.0432389914290248","0.0737315768273718"
"Min 1x per month","1995","16-34 y.","Single parent ","21","","",""
"Min 1x per month","1995","16-34 y.","Couple + C. LE 16 ","163","0.0947333123521789","0.0801119983936877","0.10935462631067"
"Min 1x per month","1995","16-34 y.","Couple + C. GT 16 ","92","0.0981187177952649","0.0791423664446776","0.117095069145852"
"Min 1x per month","1995","16-34 y.","Couple + C. LE and GT 16","34","0.0631389839185231","0.0416044027630924","0.0846735650739539"
"Min 1x per month","1995","35-65 y.","1-pers.-HH","36","0.0813976482265009","0.0575011753577955","0.105294121095206"
"Min 1x per month","1995","35-65 y.","(Married) couple without C. ","174","0.089057872393595","0.0760400369413056","0.102075707845884"
"Min 1x per month","1995","35-65 y.","Single parent ","25","","",""
"Min 1x per month","1995","35-65 y.","Couple + C. LE 16 ","165","0.108899620269421","0.093630980245872","0.124168260292969"
"Min 1x per month","1995","35-65 y.","Couple + C. GT 16 ","166","0.116104642294788","0.0995816114620257","0.13262767312755"
"Min 1x per month","1995","35-65 y.","Couple + C. LE and GT 16","77","0.10129341219938","0.079743268715339","0.122843555683421"
"Min 1x per month","1995","66 and older","1-pers.-HH","72","0.128615355875661","0.100221208930413","0.157009502820909"
"Min 1x per month","1995","66 and older","(Married) couple without C. ","74","0.0985406129089895","0.0771817560893664","0.119899469728613"
"Min 1x per month","1995","66 and older","Single parent ","4","","",""
"Min 1x per month","1995","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","1995","66 and older","Couple + C. GT 16 ","10","","",""
"Min 1x per month","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","1995","16-34 y.","1-pers.-HH","78","0.16669055051926","0.130702516133147","0.202678584905372"
"Rarely","1995","16-34 y.","(Married) couple without C. ","250","0.245129047295984","0.217180377634496","0.273077716957472"
"Rarely","1995","16-34 y.","Single parent ","61","0.207341272299324","0.161312863512787","0.253369681085861"
"Rarely","1995","16-34 y.","Couple + C. LE 16 ","400","0.277868773161155","0.255503474286196","0.300234072036113"
"Rarely","1995","16-34 y.","Couple + C. GT 16 ","231","0.251493720289988","0.223816441352312","0.279170999227664"
"Rarely","1995","16-34 y.","Couple + C. LE and GT 16","145","0.319427867247911","0.278144650191721","0.360711084304101"
"Rarely","1995","35-65 y.","1-pers.-HH","108","0.216468489419328","0.180477840665976","0.25245913817268"
"Rarely","1995","35-65 y.","(Married) couple without C. ","454","0.291983398910298","0.271202801594929","0.312763996225667"
"Rarely","1995","35-65 y.","Single parent ","73","0.267876674133691","0.215344383467193","0.320408964800189"
"Rarely","1995","35-65 y.","Couple + C. LE 16 ","499","0.352858406173219","0.32943641837973","0.376280393966708"
"Rarely","1995","35-65 y.","Couple + C. GT 16 ","379","0.296022309649902","0.272476904712811","0.319567714586993"
"Rarely","1995","35-65 y.","Couple + C. LE and GT 16","216","0.333469657267345","0.299796120989151","0.367143193545539"
"Rarely","1995","66 and older","1-pers.-HH","104","0.208416986148194","0.173966746180906","0.242867226115482"
"Rarely","1995","66 and older","(Married) couple without C. ","184","0.253911023030148","0.222719729799657","0.285102316260638"
"Rarely","1995","66 and older","Single parent ","13","","",""
"Rarely","1995","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","1995","66 and older","Couple + C. GT 16 ","25","","",""
"Rarely","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Never","1995","16-34 y.","1-pers.-HH","298","0.747704296114624","0.705765172717672","0.789643419511576"
"Never","1995","16-34 y.","(Married) couple without C. ","548","0.636852203806227","0.605606635417578","0.668097772194876"
