"pli0098_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2004","in school","West Germany","","","","","4"
"Rarely","2004","in school","East Germany","","","","","4"
"Rarely","2004","inadequately","West Germany","","","","","4"
"Rarely","2004","inadequately","East Germany","","","","","4"
"Rarely","2004","general elemantary","West Germany","","","","","4"
"Rarely","2004","general elemantary","East Germany","","","","","4"
"Rarely","2004","middle vocational","West Germany","","","","","4"
"Rarely","2004","middle vocational","East Germany","","","","","4"
"Rarely","2004","vocational + Abi","West Germany","","","","","4"
"Rarely","2004","vocational + Abi","East Germany","","","","","4"
"Rarely","2004","higher vocational","West Germany","","","","","4"
"Rarely","2004","higher vocational","East Germany","","","","","4"
"Rarely","2004","higher education","West Germany","","","","","4"
"Rarely","2004","higher education","East Germany","","","","","4"
"Daily","2005","in school","West Germany","","","","","1"
"Daily","2005","in school","East Germany","","","","","1"
"Daily","2005","inadequately","West Germany","","","","","1"
"Daily","2005","inadequately","East Germany","","","","","1"
"Daily","2005","general elemantary","West Germany","","","","","1"
"Daily","2005","general elemantary","East Germany","","","","","1"
"Daily","2005","middle vocational","West Germany","","","","","1"
"Daily","2005","middle vocational","East Germany","","","","","1"
"Daily","2005","vocational + Abi","West Germany","","","","","1"
"Daily","2005","vocational + Abi","East Germany","","","","","1"
"Daily","2005","higher vocational","West Germany","","","","","1"
"Daily","2005","higher vocational","East Germany","","","","","1"
"Daily","2005","higher education","West Germany","","","","","1"
"Daily","2005","higher education","East Germany","","","","","1"
"Min 1x per month","2005","in school","West Germany","52","0.116336163163016","0.0883163646621557","0.144355961663877","3"
"Min 1x per month","2005","in school","East Germany","10","","","","3"
"Min 1x per month","2005","inadequately","West Germany","26","","","","3"
"Min 1x per month","2005","inadequately","East Germany","","","","","3"
"Min 1x per month","2005","general elemantary","West Germany","242","0.107310352225805","0.0939383492304336","0.120682355221176","3"
"Min 1x per month","2005","general elemantary","East Germany","23","","","","3"
"Min 1x per month","2005","middle vocational","West Germany","776","0.0925575013242232","0.0860538370078857","0.0990611656405607","3"
"Min 1x per month","2005","middle vocational","East Germany","113","0.0360360137990794","0.0289129145841603","0.0431591130139986","3"
"Min 1x per month","2005","vocational + Abi","West Germany","93","0.082482443271563","0.0651434928774341","0.0998213936656919","3"
"Min 1x per month","2005","vocational + Abi","East Germany","10","","","","3"
"Min 1x per month","2005","higher vocational","West Germany","124","0.102765589372733","0.0851388296453222","0.120392349100143","3"
"Min 1x per month","2005","higher vocational","East Germany","27","","","","3"
"Min 1x per month","2005","higher education","West Germany","341","0.109190494829858","0.0978551241089567","0.12052586555076","3"
"Min 1x per month","2005","higher education","East Germany","55","0.0399927790173506","0.0291304957017504","0.0508550623329507","3"
"Min 1x per week","2005","in school","West Germany","39","0.0971263838163724","0.0712474613545979","0.123005306278147","2"
"Min 1x per week","2005","in school","East Germany","8","","","","2"
"Min 1x per week","2005","inadequately","West Germany","27","","","","2"
"Min 1x per week","2005","inadequately","East Germany","","","","","2"
"Min 1x per week","2005","general elemantary","West Germany","289","0.136661036821718","0.121820881987326","0.151501191656109","2"
"Min 1x per week","2005","general elemantary","East Germany","9","","","","2"
"Min 1x per week","2005","middle vocational","West Germany","740","0.0966832471822952","0.0900513406739551","0.103315153690635","2"
"Min 1x per week","2005","middle vocational","East Germany","72","0.0255110403252653","0.019485128632178","0.0315369520183525","2"
"Min 1x per week","2005","vocational + Abi","West Germany","86","0.0965852743789707","0.0779672371000793","0.115203311657862","2"
"Min 1x per week","2005","vocational + Abi","East Germany","4","","","","2"
"Min 1x per week","2005","higher vocational","West Germany","124","0.101535455721584","0.0840025055618488","0.119068405881319","2"
"Min 1x per week","2005","higher vocational","East Germany","18","","","","2"
"Min 1x per week","2005","higher education","West Germany","296","0.109640570079752","0.0982847314142847","0.120996408745219","2"
"Min 1x per week","2005","higher education","East Germany","48","0.0312940284710077","0.0216419729891392","0.0409460839528762","2"
"Never","2005","in school","West Germany","226","0.435599053124868","0.392267782041283","0.478930324208453","5"
"Never","2005","in school","East Germany","102","0.736867389415931","0.664947526542859","0.808787252289003","5"
"Never","2005","inadequately","West Germany","117","0.526799078375024","0.461991474940356","0.591606681809692","5"
"Never","2005","inadequately","East Germany","17","","","","5"
"Never","2005","general elemantary","West Germany","939","0.4775385021312","0.455958238401876","0.499118765860524","5"
"Never","2005","general elemantary","East Germany","264","0.767697814287758","0.722875662537141","0.812519966038374","5"
"Never","2005","middle vocational","West Germany","3401","0.457381015689986","0.446201337352503","0.468560694027469","5"
"Never","2005","middle vocational","East Germany","2012","0.790203739207073","0.774642698861593","0.805764779552553","5"
"Never","2005","vocational + Abi","West Germany","433","0.460734873308434","0.429318100978553","0.492151645638316","5"
"Never","2005","vocational + Abi","East Germany","114","0.707483028078406","0.637430448643529","0.777535607513284","5"
"Never","2005","higher vocational","West Germany","462","0.434422991798992","0.405649144164574","0.463196839433409","5"
"Never","2005","higher vocational","East Germany","285","0.667458806161387","0.622348472541587","0.712569139781187","5"
"Never","2005","higher education","West Germany","1203","0.439924350632717","0.421883241388764","0.45796545987667","5"
"Never","2005","higher education","East Germany","907","0.72876866364176","0.704122015707065","0.753415311576456","5"
"Rarely","2005","in school","West Germany","186","0.350938399895743","0.309230098585013","0.392646701206472","4"
"Rarely","2005","in school","East Germany","24","","","","4"
"Rarely","2005","inadequately","West Germany","58","0.260320711588426","0.203362445774312","0.317278977402539","4"
"Rarely","2005","inadequately","East Germany","1","","","","4"
"Rarely","2005","general elemantary","West Germany","588","0.278490108821278","0.259123595547239","0.297856622095317","4"
"Rarely","2005","general elemantary","East Germany","45","0.132028688440665","0.0960986450605069","0.167958731820824","4"
"Rarely","2005","middle vocational","West Germany","2711","0.353378235803496","0.342651000500296","0.364105471106696","4"
"Rarely","2005","middle vocational","East Germany","433","0.148249206668582","0.134668490299565","0.1618299230376","4"
"Rarely","2005","vocational + Abi","West Germany","355","0.360197409041032","0.329940250317786","0.390454567764278","4"
"Rarely","2005","vocational + Abi","East Germany","34","0.22733483454216","0.162796278536035","0.291873390548285","4"
"Rarely","2005","higher vocational","West Germany","430","0.361275963106692","0.333390887320856","0.389161038892527","4"
"Rarely","2005","higher vocational","East Germany","89","0.243078187419764","0.202006780079803","0.284149594759726","4"
"Rarely","2005","higher education","West Germany","1068","0.341244584457673","0.324012180245291","0.358476988670055","4"
"Rarely","2005","higher education","East Germany","240","0.199944528869881","0.177772374343026","0.222116683396737","4"
"Daily","2006","in school","West Germany","","","","","1"
"Daily","2006","in school","East Germany","","","","","1"
"Daily","2006","inadequately","West Germany","","","","","1"
"Daily","2006","inadequately","East Germany","","","","","1"
"Daily","2006","general elemantary","West Germany","","","","","1"
"Daily","2006","general elemantary","East Germany","","","","","1"
"Daily","2006","middle vocational","West Germany","","","","","1"
"Daily","2006","middle vocational","East Germany","","","","","1"
"Daily","2006","vocational + Abi","West Germany","","","","","1"
"Daily","2006","vocational + Abi","East Germany","","","","","1"
"Daily","2006","higher vocational","West Germany","","","","","1"
"Daily","2006","higher vocational","East Germany","","","","","1"
"Daily","2006","higher education","West Germany","","","","","1"
"Daily","2006","higher education","East Germany","","","","","1"
"Min 1x per month","2006","higher education","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","East Germany","","","","","3"
"Min 1x per month","2006","in school","West Germany","","","","","3"
"Min 1x per month","2006","in school","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","East Germany","","","","","3"
"Min 1x per month","2006","middle vocational","West Germany","","","","","3"
"Min 1x per month","2006","middle vocational","East Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2006","higher vocational","West Germany","","","","","3"
"Min 1x per month","2006","higher vocational","East Germany","","","","","3"
"Min 1x per month","2006","higher education","West Germany","","","","","3"
"Min 1x per week","2006","inadequately","West Germany","","","","","2"
"Min 1x per week","2006","general elemantary","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","West Germany","","","","","2"
"Min 1x per week","2006","inadequately","East Germany","","","","","2"
"Min 1x per week","2006","general elemantary","West Germany","","","","","2"
"Min 1x per week","2006","in school","West Germany","","","","","2"
"Min 1x per week","2006","in school","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","East Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2006","higher vocational","West Germany","","","","","2"
"Min 1x per week","2006","higher vocational","East Germany","","","","","2"
"Min 1x per week","2006","higher education","West Germany","","","","","2"
"Min 1x per week","2006","higher education","East Germany","","","","","2"
"Never","2006","in school","West Germany","","","","","5"
"Never","2006","in school","East Germany","","","","","5"
"Never","2006","inadequately","West Germany","","","","","5"
"Never","2006","inadequately","East Germany","","","","","5"
"Never","2006","general elemantary","West Germany","","","","","5"
"Never","2006","general elemantary","East Germany","","","","","5"
"Never","2006","middle vocational","West Germany","","","","","5"
"Never","2006","middle vocational","East Germany","","","","","5"
"Never","2006","vocational + Abi","West Germany","","","","","5"
"Never","2006","vocational + Abi","East Germany","","","","","5"
"Never","2006","higher vocational","West Germany","","","","","5"
"Never","2006","higher vocational","East Germany","","","","","5"
"Never","2006","higher education","West Germany","","","","","5"
"Never","2006","higher education","East Germany","","","","","5"
"Rarely","2006","in school","West Germany","","","","","4"
"Rarely","2006","in school","East Germany","","","","","4"
"Rarely","2006","inadequately","West Germany","","","","","4"
"Rarely","2006","inadequately","East Germany","","","","","4"
"Rarely","2006","general elemantary","West Germany","","","","","4"
"Rarely","2006","general elemantary","East Germany","","","","","4"
"Rarely","2006","middle vocational","West Germany","","","","","4"
"Rarely","2006","middle vocational","East Germany","","","","","4"
"Rarely","2006","vocational + Abi","West Germany","","","","","4"
"Rarely","2006","vocational + Abi","East Germany","","","","","4"
"Rarely","2006","higher vocational","West Germany","","","","","4"
"Rarely","2006","higher vocational","East Germany","","","","","4"
"Rarely","2006","higher education","West Germany","","","","","4"
"Rarely","2006","higher education","East Germany","","","","","4"
"Daily","2007","in school","West Germany","","","","","1"
"Daily","2007","in school","East Germany","","","","","1"
"Daily","2007","inadequately","West Germany","","","","","1"
"Daily","2007","inadequately","East Germany","","","","","1"
"Daily","2007","general elemantary","West Germany","","","","","1"
"Daily","2007","general elemantary","East Germany","","","","","1"
"Daily","2007","middle vocational","West Germany","","","","","1"
"Daily","2007","middle vocational","East Germany","","","","","1"
"Daily","2007","vocational + Abi","West Germany","","","","","1"
"Daily","2007","vocational + Abi","East Germany","","","","","1"
"Daily","2007","higher vocational","West Germany","","","","","1"
"Daily","2007","higher vocational","East Germany","","","","","1"
"Daily","2007","higher education","West Germany","","","","","1"
"Daily","2007","higher education","East Germany","","","","","1"
"Min 1x per month","2007","in school","West Germany","27","","","","3"
"Min 1x per month","2007","in school","East Germany","6","","","","3"
"Min 1x per month","2007","inadequately","West Germany","19","","","","3"
"Min 1x per month","2007","inadequately","East Germany","","","","","3"
"Min 1x per month","2007","higher education","East Germany","80","0.0767963319983974","0.0622997842739074","0.0912928797228874","3"
"Min 1x per month","2007","general elemantary","West Germany","203","0.103071415001313","0.0893345910271279","0.116808238975499","3"
"Min 1x per month","2007","general elemantary","East Germany","17","","","","3"
"Min 1x per month","2007","middle vocational","West Germany","770","0.0920957997860174","0.0856388132847938","0.0985527862872409","3"
"Min 1x per month","2007","middle vocational","East Germany","113","0.0421134552054686","0.0344344867361164","0.0497924236748208","3"
"Min 1x per month","2007","vocational + Abi","West Germany","82","0.0609920604966733","0.0461963322848457","0.0757877887085009","3"
"Min 1x per month","2007","vocational + Abi","East Germany","5","","","","3"
"Min 1x per month","2007","higher vocational","West Germany","123","0.102518238783879","0.0847853978065142","0.120251079761244","3"
"Min 1x per month","2007","higher vocational","East Germany","25","","","","3"
"Min 1x per month","2007","higher education","West Germany","354","0.11395985279921","0.102752266664618","0.125167438933802","3"
"Min 1x per week","2007","in school","West Germany","15","","","","2"
"Min 1x per week","2007","in school","East Germany","6","","","","2"
"Min 1x per week","2007","inadequately","West Germany","31","0.150895400346158","0.100783756099163","0.201007044593153","2"
"Min 1x per week","2007","inadequately","East Germany","","","","","2"
"Min 1x per week","2007","general elemantary","West Germany","252","0.124706288567539","0.109779741225999","0.139632835909079","2"
"Min 1x per week","2007","general elemantary","East Germany","11","","","","2"
"Min 1x per week","2007","middle vocational","West Germany","762","0.0949963158382614","0.0884489213432118","0.101543710333311","2"
"Min 1x per week","2007","middle vocational","East Germany","68","0.0242481561758433","0.0183672471502938","0.0301290652013928","2"
"Min 1x per week","2007","vocational + Abi","West Germany","80","0.0897684390522077","0.0720957416307609","0.107441136473655","2"
"Min 1x per week","2007","vocational + Abi","East Germany","2","","","","2"
"Min 1x per week","2007","higher vocational","West Germany","118","0.0910348863293206","0.0742181207559022","0.107851651902739","2"
"Min 1x per week","2007","higher vocational","East Germany","22","","","","2"
"Min 1x per week","2007","higher education","West Germany","331","0.0967613209993404","0.0863342674710664","0.107188374527614","2"
"Min 1x per week","2007","higher education","East Germany","51","0.0293478109239105","0.0201588741006335","0.0385367477471876","2"
"Never","2007","in school","West Germany","120","0.51447271191558","0.453605108409532","0.575340315421629","5"
"Never","2007","in school","East Germany","61","0.765516637571199","0.673251227742897","0.857782047399501","5"
"Never","2007","inadequately","West Germany","109","0.580395516845407","0.511307593348884","0.649483440341929","5"
"Never","2007","inadequately","East Germany","20","","","","5"
"Never","2007","general elemantary","West Germany","862","0.498051747165808","0.475462331916819","0.520641162414797","5"
"Never","2007","general elemantary","East Germany","262","0.820435206141674","0.778960541615259","0.861909870668089","5"
"Never","2007","middle vocational","West Germany","3554","0.483467604669081","0.47230867794894","0.494626531389221","5"
"Never","2007","middle vocational","East Germany","2019","0.79274499243568","0.777247740957348","0.808242243914012","5"
"Never","2007","vocational + Abi","West Germany","484","0.489582521006368","0.458676664677443","0.520488377335294","5"
"Never","2007","vocational + Abi","East Germany","129","0.761048140394823","0.696370952733602","0.825725328056044","5"
"Never","2007","higher vocational","West Germany","472","0.457938637582152","0.428811835455807","0.487065439708496","5"
"Never","2007","higher vocational","East Germany","279","0.682889324858921","0.637399354119196","0.728379295598645","5"
"Never","2007","higher education","West Germany","1341","0.469684957934657","0.452082239430514","0.4872876764388","5"
"Never","2007","higher education","East Germany","934","0.741989109929612","0.718167924248501","0.765810295610724","5"
"Rarely","2007","in school","West Germany","97","0.32212118634157","0.265211802399387","0.379030570283753","4"
"Rarely","2007","in school","East Germany","8","","","","4"
"Rarely","2007","inadequately","West Germany","37","0.203594612459141","0.147221723641826","0.259967501276457","4"
"Rarely","2007","inadequately","East Germany","3","","","","4"
"Rarely","2007","general elemantary","West Germany","565","0.274170549265339","0.254016330169757","0.294324768360922","4"
"Rarely","2007","general elemantary","East Germany","39","0.10820398435423","0.0746376023832624","0.141770366325198","4"
"Rarely","2007","middle vocational","West Germany","2618","0.32944027970664","0.318944927094833","0.339935632318448","4"
"Rarely","2007","middle vocational","East Germany","428","0.140893396183008","0.127591784716454","0.154195007649561","4"
"Rarely","2007","vocational + Abi","West Germany","359","0.359656979444751","0.3299871092313","0.389326849658201","4"
"Rarely","2007","vocational + Abi","East Germany","31","0.211391427468465","0.149466673748607","0.273316181188322","4"
"Rarely","2007","higher vocational","West Germany","411","0.348508237304649","0.320651777420088","0.37636469718921","4"
"Rarely","2007","higher vocational","East Germany","76","0.208665823189393","0.168942946934239","0.248388699444547","4"
"Rarely","2007","higher education","West Germany","1062","0.319593868266792","0.303146637961874","0.336041098571711","4"
"Rarely","2007","higher education","East Germany","231","0.15186674714808","0.132327448038893","0.171406046257266","4"
"Daily","2008","in school","West Germany","","","","","1"
"Daily","2008","in school","East Germany","","","","","1"
"Daily","2008","inadequately","West Germany","6","","","","1"
"Daily","2008","inadequately","East Germany","","","","","1"
"Daily","2008","general elemantary","West Germany","14","","","","1"
"Daily","2008","general elemantary","East Germany","","","","","1"
"Daily","2008","middle vocational","West Germany","31","0.00381625974310413","0.00239452736903484","0.00523799211717343","1"
"Daily","2008","middle vocational","East Germany","1","","","","1"
"Daily","2008","vocational + Abi","West Germany","5","","","","1"
"Daily","2008","vocational + Abi","East Germany","","","","","1"
"Daily","2008","higher vocational","West Germany","2","","","","1"
"Daily","2008","higher vocational","East Germany","","","","","1"
"Daily","2008","higher education","West Germany","16","","","","1"
"Daily","2008","higher education","East Germany","2","","","","1"
"Min 1x per month","2008","in school","West Germany","14","","","","3"
"Min 1x per month","2008","in school","East Germany","8","","","","3"
"Min 1x per month","2008","inadequately","West Germany","18","","","","3"
"Min 1x per month","2008","inadequately","East Germany","1","","","","3"
"Min 1x per month","2008","general elemantary","West Germany","184","0.102610804586043","0.0882991816038204","0.116922427568266","3"
"Min 1x per month","2008","general elemantary","East Germany","20","","","","3"
"Min 1x per month","2008","middle vocational","West Germany","714","0.0916584550271436","0.085005110381617","0.0983117996726702","3"
"Min 1x per month","2008","middle vocational","East Germany","131","0.0451410440628045","0.0370124961416921","0.053269591983917","3"
"Min 1x per month","2008","vocational + Abi","West Germany","90","0.0779806767555455","0.0607194469177513","0.0952419065933397","3"
"Min 1x per month","2008","vocational + Abi","East Germany","3","","","","3"
"Min 1x per month","2008","higher vocational","West Germany","125","0.111947143680996","0.0928211610094899","0.131073126352502","3"
"Min 1x per month","2008","higher vocational","East Germany","20","","","","3"
"Min 1x per month","2008","higher education","West Germany","344","0.107311282018136","0.0961480723380617","0.11847449169821","3"
"Min 1x per month","2008","higher education","East Germany","69","0.0558245719276103","0.0430667378824281","0.0685824059727926","3"
"Min 1x per week","2008","in school","West Germany","26","","","","2"
"Min 1x per week","2008","in school","East Germany","5","","","","2"
"Min 1x per week","2008","inadequately","West Germany","19","","","","2"
"Min 1x per week","2008","inadequately","East Germany","","","","","2"
"Min 1x per week","2008","general elemantary","West Germany","213","0.116146239478239","0.101035187280116","0.131257291676362","2"
"Min 1x per week","2008","general elemantary","East Germany","5","","","","2"
"Min 1x per week","2008","middle vocational","West Germany","649","0.0871032880990674","0.0806011339456222","0.0936054422525126","2"
"Min 1x per week","2008","middle vocational","East Germany","65","0.0224010797377764","0.0166071611262622","0.0281949983492906","2"
"Min 1x per week","2008","vocational + Abi","West Germany","61","0.0713056727030641","0.0547400921355194","0.0878712532706089","2"
"Min 1x per week","2008","vocational + Abi","East Germany","3","","","","2"
"Min 1x per week","2008","higher vocational","West Germany","95","0.0887514757971289","0.0715008818608744","0.106002069733383","2"
"Min 1x per week","2008","higher vocational","East Germany","19","","","","2"
"Min 1x per week","2008","higher education","West Germany","282","0.0872899962685614","0.0771095923296375","0.0974704002074854","2"
"Min 1x per week","2008","higher education","East Germany","41","0.0300714636491773","0.020581051951707","0.0395618753466475","2"
"Never","2008","in school","West Germany","109","0.429042057018374","0.370114906858797","0.487969207177951","5"
"Never","2008","in school","East Germany","54","0.674220257205468","0.572781457583936","0.775659056827","5"
"Never","2008","inadequately","West Germany","87","0.521263210233978","0.445724356740859","0.596802063727097","5"
"Never","2008","inadequately","East Germany","17","","","","5"
"Never","2008","general elemantary","West Germany","806","0.49071906094294","0.467141596582474","0.514296525303406","5"
"Never","2008","general elemantary","East Germany","244","0.819371245251795","0.776196282182758","0.862546208320832","5"
"Never","2008","middle vocational","West Germany","3308","0.485830205162335","0.47430563591989","0.49735477440478","5"
"Never","2008","middle vocational","East Germany","1906","0.784510319753811","0.768412386347592","0.80060825316003","5"
"Never","2008","vocational + Abi","West Germany","430","0.470639644140708","0.438508352484849","0.502770935796567","5"
"Never","2008","vocational + Abi","East Germany","125","0.741979074573609","0.675217063281049","0.808741085866168","5"
"Never","2008","higher vocational","West Germany","435","0.459192773154178","0.428964272456688","0.489421273851668","5"
"Never","2008","higher vocational","East Germany","261","0.667105280602751","0.619535838481168","0.714674722724334","5"
"Never","2008","higher education","West Germany","1290","0.460880856379185","0.442902371925301","0.47885934083307","5"
"Never","2008","higher education","East Germany","889","0.719180424414293","0.694207435808726","0.744153413019859","5"
"Rarely","2008","middle vocational","East Germany","403","0.147921227410222","0.134021295218166","0.161821159602277","4"
"Rarely","2008","vocational + Abi","West Germany","341","0.377684813950869","0.346475933836227","0.408893694065512","4"
"Rarely","2008","vocational + Abi","East Germany","34","0.230759411022245","0.166473333794119","0.295045488250371","4"
"Rarely","2008","higher vocational","West Germany","387","0.338515897523895","0.309811589498465","0.367220205549324","4"
"Rarely","2008","higher vocational","East Germany","77","0.242300847400645","0.199049137323215","0.285552557478075","4"
"Rarely","2008","higher education","West Germany","1021","0.340136894300317","0.323049723448485","0.357224065152148","4"
"Rarely","2008","higher education","East Germany","243","0.193427159755832","0.171477973432331","0.215376346079332","4"
"Rarely","2008","in school","West Germany","122","0.415409628925424","0.356738079971168","0.474081177879679","4"
"Rarely","2008","in school","East Germany","15","","","","4"
"Rarely","2008","inadequately","West Germany","38","0.228245766525577","0.164780760455685","0.291710772595469","4"
"Rarely","2008","inadequately","East Germany","1","","","","4"
"Rarely","2008","general elemantary","West Germany","510","0.282557699250009","0.261322859656557","0.303792538843461","4"
"Rarely","2008","general elemantary","East Germany","36","0.110530148778862","0.0753413724505562","0.145718925107168","4"
"Rarely","2008","middle vocational","West Germany","2523","0.33159179196835","0.320736239310237","0.342447344626462","4"
"Daily","2009","in school","West Germany","","","","","1"
"Daily","2009","in school","East Germany","","","","","1"
"Daily","2009","inadequately","West Germany","","","","","1"
"Daily","2009","inadequately","East Germany","","","","","1"
"Daily","2009","general elemantary","West Germany","","","","","1"
"Daily","2009","general elemantary","East Germany","","","","","1"
"Daily","2009","middle vocational","West Germany","","","","","1"
"Daily","2009","middle vocational","East Germany","","","","","1"
"Daily","2009","vocational + Abi","West Germany","","","","","1"
"Daily","2009","vocational + Abi","East Germany","","","","","1"
"Daily","2009","higher vocational","West Germany","","","","","1"
"Daily","2009","higher vocational","East Germany","","","","","1"
"Daily","2009","higher education","West Germany","","","","","1"
"Daily","2009","higher education","East Germany","","","","","1"
"Min 1x per month","2009","in school","West Germany","30","0.115087993787163","0.0760716487834322","0.154104338790893","3"
"Min 1x per month","2009","in school","East Germany","3","","","","3"
"Min 1x per month","2009","inadequately","West Germany","19","","","","3"
"Min 1x per month","2009","inadequately","East Germany","","","","","3"
"Min 1x per month","2009","general elemantary","West Germany","181","0.116522251565461","0.100481917863143","0.132562585267779","3"
"Min 1x per month","2009","general elemantary","East Germany","12","","","","3"
"Min 1x per month","2009","middle vocational","West Germany","647","0.0845743440997184","0.0778948080900658","0.0912538801093711","3"
"Min 1x per month","2009","middle vocational","East Germany","92","0.033563165913996","0.0263471922648694","0.0407791395631227","3"
"Min 1x per month","2009","vocational + Abi","West Germany","67","0.0654046528050051","0.0487641557549417","0.0820451498550684","3"
"Min 1x per month","2009","vocational + Abi","East Germany","7","","","","3"
"Min 1x per month","2009","higher vocational","West Germany","117","0.108792196799603","0.0890951626481586","0.128489230951047","3"
"Min 1x per month","2009","higher vocational","East Germany","19","","","","3"
"Min 1x per month","2009","higher education","West Germany","306","0.10529317285133","0.0939829255943866","0.116603420108274","3"
"Min 1x per month","2009","higher education","East Germany","90","0.0910119639676955","0.0747585871544341","0.107265340780957","3"
"Min 1x per week","2009","in school","West Germany","18","","","","2"
"Min 1x per week","2009","in school","East Germany","9","","","","2"
"Min 1x per week","2009","inadequately","West Germany","15","","","","2"
"Min 1x per week","2009","inadequately","East Germany","","","","","2"
"Min 1x per week","2009","general elemantary","West Germany","180","0.112974706562636","0.0971487572586952","0.128800655866577","2"
"Min 1x per week","2009","general elemantary","East Germany","7","","","","2"
"Min 1x per week","2009","middle vocational","West Germany","597","0.0843643251255137","0.0776923225182339","0.0910363277327935","2"
"Min 1x per week","2009","middle vocational","East Germany","73","0.025627637562956","0.0192963286058663","0.0319589465200456","2"
"Min 1x per week","2009","vocational + Abi","West Germany","64","0.0761883857211987","0.0583323000977997","0.0940444713445977","2"
"Min 1x per week","2009","vocational + Abi","East Germany","1","","","","2"
"Min 1x per week","2009","higher vocational","West Germany","79","0.0790548982498395","0.0619864618709414","0.0961233346287376","2"
"Min 1x per week","2009","higher vocational","East Germany","18","","","","2"
"Min 1x per week","2009","higher education","West Germany","284","0.08926692927722","0.0787600808141331","0.099773777740307","2"
"Min 1x per week","2009","higher education","East Germany","47","0.0323782801622939","0.0223760931633544","0.0423804671612334","2"
"Never","2009","in school","West Germany","109","0.484714532094561","0.42361350694523","0.545815557243893","5"
"Never","2009","in school","East Germany","31","0.502438968045616","0.370299795269641","0.634578140821592","5"
"Never","2009","inadequately","West Germany","84","0.604518345168774","0.526787353055706","0.682249337281843","5"
"Never","2009","inadequately","East Germany","16","","","","5"
"Never","2009","general elemantary","West Germany","727","0.495080727195439","0.470085324302939","0.520076130087939","5"
"Never","2009","general elemantary","East Germany","212","0.839335807682907","0.795038885604145","0.883632729761669","5"
"Never","2009","middle vocational","West Germany","3156","0.51214074687737","0.500141406443668","0.524140087311072","5"
"Never","2009","middle vocational","East Germany","1851","0.780924448984283","0.764352323696384","0.797496574272182","5"
"Never","2009","vocational + Abi","West Germany","400","0.48938024510922","0.45573511683926","0.523025373379181","5"
"Never","2009","vocational + Abi","East Germany","122","0.784774472325256","0.719653376500211","0.849895568150301","5"
"Never","2009","higher vocational","West Germany","400","0.431879496264997","0.400545629004047","0.463213363525947","5"
"Never","2009","higher vocational","East Germany","247","0.657837549432074","0.609495758863147","0.706179340001001","5"
"Never","2009","higher education","West Germany","1292","0.484419177266065","0.466003374340697","0.502834980191432","5"
"Never","2009","higher education","East Germany","849","0.710390217564143","0.684758932709213","0.736021502419072","5"
"Rarely","2009","in school","West Germany","100","0.352577332178096","0.294165251885222","0.410989412470969","4"
"Rarely","2009","in school","East Germany","12","","","","4"
"Rarely","2009","inadequately","West Germany","34","0.149799404674993","0.0930655824975161","0.206533226852471","4"
"Rarely","2009","inadequately","East Germany","","","","","4"
"Rarely","2009","general elemantary","West Germany","449","0.275422314676464","0.253088999407898","0.297755629945029","4"
"Rarely","2009","general elemantary","East Germany","33","0.110562570964785","0.0727350489439891","0.148390092985581","4"
"Rarely","2009","middle vocational","West Germany","2266","0.318920583897398","0.3077325032268","0.330108664567996","4"
"Rarely","2009","middle vocational","East Germany","377","0.159884747538765","0.1452005677172","0.17456892736033","4"
"Rarely","2009","vocational + Abi","West Germany","317","0.369026716364576","0.33654906954118","0.401504363187972","4"
"Rarely","2009","vocational + Abi","East Germany","23","","","","4"
"Rarely","2009","higher vocational","West Germany","364","0.380273408685561","0.349564773225142","0.41098204414598","4"
"Rarely","2009","higher vocational","East Germany","86","0.245072432243149","0.201244891524999","0.2888999729613","4"
"Rarely","2009","higher education","West Germany","947","0.321020720605385","0.303816840375","0.338224600835771","4"
"Rarely","2009","higher education","East Germany","217","0.166219538305868","0.145182617591656","0.18725645902008","4"
"Daily","2010","in school","West Germany","","","","","1"
"Daily","2010","in school","East Germany","","","","","1"
"Daily","2010","inadequately","West Germany","","","","","1"
"Daily","2010","inadequately","East Germany","","","","","1"
"Daily","2010","general elemantary","West Germany","","","","","1"
"Daily","2010","general elemantary","East Germany","","","","","1"
"Daily","2010","middle vocational","West Germany","","","","","1"
"Daily","2010","middle vocational","East Germany","","","","","1"
"Daily","2010","vocational + Abi","West Germany","","","","","1"
"Daily","2010","vocational + Abi","East Germany","","","","","1"
"Daily","2010","higher vocational","West Germany","","","","","1"
"Daily","2010","higher vocational","East Germany","","","","","1"
"Daily","2010","higher education","West Germany","","","","","1"
"Daily","2010","higher education","East Germany","","","","","1"
"Min 1x per month","2010","in school","West Germany","","","","","3"
