"pli0098_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1996","(1a) inadequately completed","Female","51","0.130318614188915","0.0934330512659218","0.167204177111908"
"Min 1x per month","1996","(1b) general elementary school","Male","67","0.0899872334659797","0.068253958779209","0.11172050815275"
"Min 1x per month","1996","(1b) general elementary school","Female","171","0.115921556036201","0.0984044538012206","0.133438658271181"
"Min 1x per month","1996","(1c) basic vocational qualification","Male","197","0.0897888491763923","0.0779075760918072","0.101670122260977"
"Min 1x per month","1996","(1c) basic vocational qualification","Female","188","0.102460069757711","0.0883920427367593","0.116528096778662"
"Min 1x per month","1996","(2b) intermediate general qualification","Male","18","","",""
"Min 1x per month","1996","(2b) intermediate general qualification","Female","23","","",""
"Min 1x per month","1996","(2a) intermediate vocational","Male","59","0.0696789186013012","0.0553272607292888","0.0840305764733135"
"Min 1x per month","1996","(2a) intermediate vocational","Female","115","0.0904531528673107","0.0756230522350174","0.105283253499604"
"Min 1x per month","1996","(2c_gen) general maturity certificate","Male","18","","",""
"Min 1x per month","1996","(2c_gen) general maturity certificate","Female","26","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Male","26","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","Female","30","0.0993470180513745","0.0654981907301128","0.133195845372636"
"Min 1x per month","1996","(3a) lower tertiary education","Male","23","","",""
"Min 1x per month","1996","(3a) lower tertiary education","Female","21","","",""
"Min 1x per month","1996","(3b) higher tertiary education","Male","52","0.0927745341586805","0.0683277653290208","0.11722130298834"
"Min 1x per month","1996","(3b) higher tertiary education","Female","28","","",""
"Rarely","1996","(0) in school","Male","26","","",""
"Rarely","1996","(0) in school","Female","40","0.30274823690693","0.229708042758202","0.375788431055658"
"Rarely","1996","(1a) inadequately completed","Male","62","0.286491414247415","0.228930282358542","0.344052546136287"
"Rarely","1996","(1a) inadequately completed","Female","83","0.217151843505458","0.171977314964853","0.262326372046063"
"Rarely","1996","(1b) general elementary school","Male","189","0.278717551483575","0.244665301133263","0.312769801833886"
"Rarely","1996","(1b) general elementary school","Female","339","0.282761287303722","0.258119250656019","0.307403323951425"
"Rarely","1996","(1c) basic vocational qualification","Male","646","0.311153265243778","0.291912196862622","0.330394333624934"
"Rarely","1996","(1c) basic vocational qualification","Female","553","0.337363220039777","0.315429332299166","0.359297107780387"
"Rarely","1996","(2b) intermediate general qualification","Male","31","0.177121026301869","0.120066919569622","0.234175133034116"
"Rarely","1996","(2b) intermediate general qualification","Female","104","0.391783313349255","0.336545103377478","0.447021523321032"
"Rarely","1996","(2a) intermediate vocational","Male","298","0.284238498184259","0.258813521794887","0.30966347457363"
"Rarely","1996","(2a) intermediate vocational","Female","430","0.333938185783448","0.30955390128992","0.358322470276976"
"Rarely","1996","(2c_gen) general maturity certificate","Male","59","0.227982037469886","0.1732857449744","0.282678329965372"
"Rarely","1996","(2c_gen) general maturity certificate","Female","58","0.255946442307213","0.19747849434824","0.314414390266187"
"Rarely","1996","(2c_voc) vocational maturity certificate","Male","84","0.273776106601723","0.223569621840621","0.323982591362825"
"Rarely","1996","(2c_voc) vocational maturity certificate","Female","92","0.287881157859148","0.23664573527695","0.339116580441346"
"Rarely","1996","(3a) lower tertiary education","Male","120","0.311301778827028","0.267228998935322","0.355374558718733"
"Rarely","1996","(3a) lower tertiary education","Female","104","0.232384410890581","0.193230989560424","0.271537832220738"
"Rarely","1996","(3b) higher tertiary education","Male","131","0.271473056110987","0.233998574520707","0.308947537701268"
"Rarely","1996","(3b) higher tertiary education","Female","91","0.273273955474348","0.226719500868866","0.319828410079829"
"Never","1996","(0) in school","Male","87","0.631833107526872","0.550171251358952","0.713494963694791"
"Never","1996","(0) in school","Female","85","0.525488875336324","0.446105189504814","0.604872561167834"
"Never","1996","(1a) inadequately completed","Male","105","0.479194580256699","0.415593042771099","0.542796117742299"
"Never","1996","(1a) inadequately completed","Female","133","0.529926745022566","0.475242302080032","0.5846111879651"
"Never","1996","(1b) general elementary school","Male","323","0.50533876877706","0.467367402645296","0.543310134908823"
"Never","1996","(1b) general elementary school","Female","562","0.419206929146988","0.392207181670497","0.446206676623479"
"Never","1996","(1c) basic vocational qualification","Male","1169","0.507902850153822","0.487125199050055","0.528680501257589"
"Never","1996","(1c) basic vocational qualification","Female","863","0.446692284510128","0.423629243593846","0.46975532542641"
"Never","1996","(2b) intermediate general qualification","Male","112","0.636126038447262","0.564225698539909","0.708026378354616"
"Never","1996","(2b) intermediate general qualification","Female","145","0.391711942680093","0.336475523724711","0.446948361635475"
"Never","1996","(2a) intermediate vocational","Male","781","0.574071342094095","0.546198175846378","0.601944508341812"
"Never","1996","(2a) intermediate vocational","Female","779","0.478411266692866","0.452583639603447","0.504238893782285"
"Never","1996","(2c_gen) general maturity certificate","Male","129","0.629257879326532","0.566286360613187","0.692229398039878"
"Never","1996","(2c_gen) general maturity certificate","Female","109","0.536281352899561","0.469467759074115","0.603094946725007"
"Never","1996","(2c_voc) vocational maturity certificate","Male","157","0.566344136088027","0.510543443092835","0.62214482908322"
"Never","1996","(2c_voc) vocational maturity certificate","Female","146","0.513716249487021","0.457158255934751","0.570274243039292"
"Never","1996","(3a) lower tertiary education","Male","255","0.554756903868821","0.507451024760472","0.60206278297717"
"Never","1996","(3a) lower tertiary education","Female","297","0.64249405712325","0.598064649821961","0.686923464424539"
"Never","1996","(3b) higher tertiary education","Male","300","0.525747195705272","0.483670377199941","0.567824014210603"
"Never","1996","(3b) higher tertiary education","Female","189","0.486024655175925","0.43381184683676","0.538237463515089"
"Daily","1997","(0) in school","Male","","","",""
"Daily","1997","(0) in school","Female","","","",""
"Daily","1997","(1a) inadequately completed","Male","","","",""
"Daily","1997","(1a) inadequately completed","Female","","","",""
"Daily","1997","(1b) general elementary school","Male","","","",""
"Daily","1997","(1b) general elementary school","Female","","","",""
"Daily","1997","(1c) basic vocational qualification","Male","","","",""
"Daily","1997","(1c) basic vocational qualification","Female","","","",""
"Daily","1997","(2b) intermediate general qualification","Male","","","",""
"Daily","1997","(2b) intermediate general qualification","Female","","","",""
"Daily","1997","(2a) intermediate vocational","Male","","","",""
"Daily","1997","(2a) intermediate vocational","Female","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1997","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1997","(3a) lower tertiary education","Male","","","",""
"Daily","1997","(3a) lower tertiary education","Female","","","",""
"Daily","1997","(3b) higher tertiary education","Male","","","",""
"Daily","1997","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1997","(0) in school","Male","15","","",""
"Min 1x per week","1997","(0) in school","Female","17","","",""
"Min 1x per week","1997","(1a) inadequately completed","Male","34","0.115293108168017","0.0733754474249322","0.157210768911102"
"Min 1x per week","1997","(1a) inadequately completed","Female","61","0.150620127854435","0.110145771392427","0.191094484316443"
"Min 1x per week","1997","(1b) general elementary school","Male","89","0.128792253662412","0.103256240307952","0.154328267016871"
"Min 1x per week","1997","(1b) general elementary school","Female","211","0.182249265911448","0.160674857269309","0.203823674553588"
"Min 1x per week","1997","(1c) basic vocational qualification","Male","211","0.0971722500286697","0.0846552150746751","0.109689284982664"
"Min 1x per week","1997","(1c) basic vocational qualification","Female","161","0.112931025511748","0.098016468094932","0.127845582928565"
"Min 1x per week","1997","(2b) intermediate general qualification","Male","7","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","Female","29","","",""
"Min 1x per week","1997","(2a) intermediate vocational","Male","66","0.0721956394773743","0.0574286904498831","0.0869625885048655"
"Min 1x per week","1997","(2a) intermediate vocational","Female","111","0.0966734364586514","0.0813409682252659","0.112005904692037"
"Min 1x per week","1997","(2c_gen) general maturity certificate","Male","20","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","Female","18","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Male","37","0.089106837697156","0.0571858284167746","0.121027846977538"
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","Female","31","0.104037304424876","0.0688376273608488","0.139236981488903"
"Min 1x per week","1997","(3a) lower tertiary education","Male","26","","",""
"Min 1x per week","1997","(3a) lower tertiary education","Female","26","","",""
"Min 1x per week","1997","(3b) higher tertiary education","Male","45","0.0900407255684541","0.0658309134530266","0.114250537683882"
"Min 1x per week","1997","(3b) higher tertiary education","Female","49","0.200161061277489","0.158480118938174","0.241842003616805"
"Min 1x per month","1997","(0) in school","Male","13","","",""
"Min 1x per month","1997","(0) in school","Female","13","","",""
"Min 1x per month","1997","(1a) inadequately completed","Male","26","","",""
"Min 1x per month","1997","(1a) inadequately completed","Female","41","0.127176226764075","0.0894751534092895","0.16487730011886"
"Min 1x per month","1997","(1b) general elementary school","Male","64","0.079660374266394","0.059018810613992","0.100301937918796"
"Min 1x per month","1997","(1b) general elementary school","Female","153","0.107697909855505","0.0903736325063597","0.12502218720465"
"Min 1x per month","1997","(1c) basic vocational qualification","Male","179","0.0844238149846277","0.0726746333871908","0.0961729965820645"
"Min 1x per month","1997","(1c) basic vocational qualification","Female","186","0.111211447574446","0.096396537746413","0.126026357402478"
"Min 1x per month","1997","(2b) intermediate general qualification","Male","14","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","Female","17","","",""
"Min 1x per month","1997","(2a) intermediate vocational","Male","50","0.0437807773906811","0.0321065658998847","0.0554549888814776"
"Min 1x per month","1997","(2a) intermediate vocational","Female","111","0.0850641388455599","0.070589601722617","0.0995386759685028"
"Min 1x per month","1997","(2c_gen) general maturity certificate","Male","14","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","Female","29","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Male","18","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","Female","19","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Male","25","","",""
"Min 1x per month","1997","(3a) lower tertiary education","Female","31","0.0861568632134735","0.0599980688996679","0.112315657527279"
"Min 1x per month","1997","(3b) higher tertiary education","Male","55","0.112795297113034","0.0860394711678382","0.139551123058231"
"Min 1x per month","1997","(3b) higher tertiary education","Female","33","0.102173470310928","0.0706225705202042","0.133724370101653"
"Rarely","1997","(0) in school","Male","35","0.273000094821751","0.202177004485169","0.343823185158334"
"Rarely","1997","(0) in school","Female","51","0.344101876855475","0.270489673959339","0.417714079751611"
"Rarely","1997","(1a) inadequately completed","Male","72","0.30162356248848","0.241385210589506","0.361861914387453"
"Rarely","1997","(1a) inadequately completed","Female","81","0.266621353811708","0.216583455692622","0.316659251930795"
"Rarely","1997","(1b) general elementary school","Male","182","0.290817756479324","0.256196984488503","0.325438528470145"
"Rarely","1997","(1b) general elementary school","Female","344","0.289603988920861","0.264255734231359","0.314952243610363"
"Rarely","1997","(1c) basic vocational qualification","Male","622","0.311134870131659","0.291570344151841","0.330699396111478"
"Rarely","1997","(1c) basic vocational qualification","Female","547","0.323300560812451","0.301259820548175","0.345341301076727"
"Rarely","1997","(2b) intermediate general qualification","Male","44","0.211682477420005","0.152496940607696","0.270868014232314"
"Rarely","1997","(2b) intermediate general qualification","Female","101","0.380307461040147","0.324240450080927","0.436374471999366"
"Rarely","1997","(2a) intermediate vocational","Male","299","0.279233421432084","0.253636478128641","0.304830364735528"
"Rarely","1997","(2a) intermediate vocational","Female","409","0.298207942098764","0.274472357546417","0.321943526651111"
"Rarely","1997","(2c_gen) general maturity certificate","Male","63","0.257196509347792","0.199174956572134","0.315218062123449"
"Rarely","1997","(2c_gen) general maturity certificate","Female","69","0.304086566338381","0.242738985323695","0.365434147353067"
"Rarely","1997","(2c_voc) vocational maturity certificate","Male","87","0.315167401034228","0.263113865145963","0.367220936922493"
"Rarely","1997","(2c_voc) vocational maturity certificate","Female","106","0.344570313171554","0.289780331822983","0.399360294520126"
"Rarely","1997","(3a) lower tertiary education","Male","119","0.289256488723731","0.246549185394931","0.33196379205253"
"Rarely","1997","(3a) lower tertiary education","Female","101","0.218604127674431","0.180073889666125","0.257134365682738"
"Rarely","1997","(3b) higher tertiary education","Male","144","0.270914997431632","0.233325496963813","0.308504497899452"
"Rarely","1997","(3b) higher tertiary education","Female","97","0.255862081118013","0.210407658902792","0.301316503333233"
"Never","1997","(0) in school","Male","89","0.510643741600918","0.43117471795841","0.590112765243427"
"Never","1997","(0) in school","Female","79","0.487270984081583","0.409821715126256","0.564720253036911"
"Never","1997","(1a) inadequately completed","Male","91","0.488633795581071","0.423026305825145","0.554241285336997"
"Never","1997","(1a) inadequately completed","Female","117","0.455582291569782","0.399226701341865","0.5119378817977"
"Never","1997","(1b) general elementary school","Male","326","0.50072961559187","0.462612774355973","0.538846456827767"
"Never","1997","(1b) general elementary school","Female","522","0.420448835312186","0.392862246370235","0.448035424254138"
"Never","1997","(1c) basic vocational qualification","Male","1139","0.507269064855043","0.486141376134635","0.528396753575452"
"Never","1997","(1c) basic vocational qualification","Female","836","0.452556966101355","0.429102198534776","0.476011733667934"
"Never","1997","(2b) intermediate general qualification","Male","118","0.648022434145588","0.578827379203781","0.717217489087394"
"Never","1997","(2b) intermediate general qualification","Female","141","0.412368038877733","0.355515868318526","0.46922020943694"
"Never","1997","(2a) intermediate vocational","Male","765","0.60479016169986","0.576895357335547","0.632684966064174"
"Never","1997","(2a) intermediate vocational","Female","796","0.520054482597025","0.494133199426843","0.545975765767206"
"Never","1997","(2c_gen) general maturity certificate","Male","121","0.631096906276558","0.567046185915507","0.695147626637609"
"Never","1997","(2c_gen) general maturity certificate","Female","100","0.438386960462549","0.372215819858646","0.504558101066453"
"Never","1997","(2c_voc) vocational maturity certificate","Male","164","0.550272527517479","0.494534576139464","0.606010478895493"
"Never","1997","(2c_voc) vocational maturity certificate","Female","133","0.479692102542126","0.422093670276135","0.537290534808118"
"Never","1997","(3a) lower tertiary education","Male","263","0.582350456856132","0.535898677077824","0.62880223663444"
"Never","1997","(3a) lower tertiary education","Female","284","0.635228676825946","0.590352861879038","0.680104491772853"
"Never","1997","(3b) higher tertiary education","Male","293","0.526248979886879","0.484017951162484","0.568480008611275"
"Never","1997","(3b) higher tertiary education","Female","175","0.44180338729357","0.390071945937585","0.493534828649554"
"Daily","1998","(0) in school","Male","3","","",""
"Daily","1998","(0) in school","Female","5","","",""
"Daily","1998","(1a) inadequately completed","Male","8","","",""
"Daily","1998","(1a) inadequately completed","Female","8","","",""
"Daily","1998","(1b) general elementary school","Male","13","","",""
"Daily","1998","(1b) general elementary school","Female","17","","",""
"Daily","1998","(1c) basic vocational qualification","Male","14","","",""
"Daily","1998","(1c) basic vocational qualification","Female","7","","",""
"Daily","1998","(2b) intermediate general qualification","Male","1","","",""
"Daily","1998","(2b) intermediate general qualification","Female","","","",""
"Daily","1998","(2a) intermediate vocational","Male","3","","",""
"Daily","1998","(2a) intermediate vocational","Female","3","","",""
"Daily","1998","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1998","(2c_gen) general maturity certificate","Female","2","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Male","1","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","Female","2","","",""
"Daily","1998","(3a) lower tertiary education","Male","","","",""
"Daily","1998","(3a) lower tertiary education","Female","","","",""
"Daily","1998","(3b) higher tertiary education","Male","4","","",""
"Daily","1998","(3b) higher tertiary education","Female","2","","",""
"Min 1x per week","1998","(0) in school","Male","14","","",""
"Min 1x per week","1998","(0) in school","Female","16","","",""
"Min 1x per week","1998","(1a) inadequately completed","Male","29","","",""
"Min 1x per week","1998","(1a) inadequately completed","Female","49","0.141489063519816","0.101096685094653","0.181881441944978"
"Min 1x per week","1998","(1b) general elementary school","Male","72","0.0868329008520758","0.0663778914166182","0.107287910287533"
"Min 1x per week","1998","(1b) general elementary school","Female","210","0.170602416002371","0.150224853245645","0.190979978759097"
"Min 1x per week","1998","(1c) basic vocational qualification","Male","218","0.0979815150768849","0.0858239280366085","0.110139102117161"
"Min 1x per week","1998","(1c) basic vocational qualification","Female","187","0.103222132734516","0.0894397589679373","0.117004506501095"
"Min 1x per week","1998","(2b) intermediate general qualification","Male","11","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","Female","29","","",""
"Min 1x per week","1998","(2a) intermediate vocational","Male","75","0.0712177327363162","0.057220920642774","0.0852145448298584"
"Min 1x per week","1998","(2a) intermediate vocational","Female","100","0.073392104502757","0.0604097067530164","0.0863745022524977"
"Min 1x per week","1998","(2c_gen) general maturity certificate","Male","13","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","Female","27","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Male","37","0.0919218481651269","0.0603160645809772","0.123527631749277"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","Female","33","0.10187225018801","0.0700921343271776","0.133652366048842"
"Min 1x per week","1998","(3a) lower tertiary education","Male","24","","",""
"Min 1x per week","1998","(3a) lower tertiary education","Female","31","0.0817184899595015","0.0571867461492435","0.106250233769759"
"Min 1x per week","1998","(3b) higher tertiary education","Male","58","0.0862964891811323","0.0638093664381051","0.108783611924159"
"Min 1x per week","1998","(3b) higher tertiary education","Female","44","0.161646323836303","0.125926067882984","0.197366579789621"
"Min 1x per month","1998","(0) in school","Male","12","","",""
"Min 1x per month","1998","(0) in school","Female","10","","",""
"Min 1x per month","1998","(1a) inadequately completed","Male","26","","",""
"Min 1x per month","1998","(1a) inadequately completed","Female","42","0.150787885821824","0.109315751076448","0.192260020567201"
"Min 1x per month","1998","(1b) general elementary school","Male","88","0.118947938068662","0.095432035814056","0.142463840323268"
"Min 1x per month","1998","(1b) general elementary school","Female","187","0.150381147484374","0.131017505906636","0.169744789062112"
"Min 1x per month","1998","(1c) basic vocational qualification","Male","198","0.0930508012365757","0.0811707275960802","0.104930874877071"
"Min 1x per month","1998","(1c) basic vocational qualification","Female","187","0.100037075860279","0.0864449316969627","0.113629220023595"
"Min 1x per month","1998","(2b) intermediate general qualification","Male","4","","",""
"Min 1x per month","1998","(2b) intermediate general qualification","Female","35","0.107867910498607","0.0738792683017319","0.141856552695482"
"Min 1x per month","1998","(2a) intermediate vocational","Male","72","0.0552137389256682","0.0427838151252784","0.0676436627260581"
"Min 1x per month","1998","(2a) intermediate vocational","Female","140","0.0916776035807654","0.0773116691624956","0.106043537999035"
"Min 1x per month","1998","(2c_gen) general maturity certificate","Male","15","","",""
"Min 1x per month","1998","(2c_gen) general maturity certificate","Female","27","","",""
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Male","25","","",""
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","Female","36","0.0929721887257403","0.0624619715931081","0.123482405858372"
"Min 1x per month","1998","(3a) lower tertiary education","Male","34","0.0842295335411393","0.0593837334339687","0.10907533364831"
"Min 1x per month","1998","(3a) lower tertiary education","Female","29","","",""
"Min 1x per month","1998","(3b) higher tertiary education","Male","56","0.116601404565959","0.0908995227066903","0.142303286425228"
"Min 1x per month","1998","(3b) higher tertiary education","Female","40","0.104780430330144","0.0750622042645903","0.134498656395697"
"Rarely","1998","(0) in school","Male","45","0.252612375565718","0.185494930554375","0.319729820577061"
"Rarely","1998","(0) in school","Female","54","0.328372023915757","0.257984206357568","0.398759841473947"
"Rarely","1998","(1a) inadequately completed","Male","57","0.269448373930597","0.209153601140259","0.329743146720936"
"Rarely","1998","(1a) inadequately completed","Female","79","0.274500273926787","0.222780681720154","0.32621986613342"
"Rarely","1998","(1b) general elementary school","Male","201","0.272698091274761","0.240347604927495","0.305048577622026"
"Rarely","1998","(1b) general elementary school","Female","368","0.277570896969574","0.253312458101952","0.301829335837197"
"Rarely","1998","(1c) basic vocational qualification","Male","698","0.310888208409608","0.291959779899605","0.32981663691961"
"Rarely","1998","(1c) basic vocational qualification","Female","624","0.333796453855902","0.312434572525702","0.355158335186102"
"Rarely","1998","(2b) intermediate general qualification","Male","55","0.275102918537978","0.215271819722784","0.334934017353173"
"Rarely","1998","(2b) intermediate general qualification","Female","91","0.284727318611672","0.235282192366914","0.334172444856431"
"Rarely","1998","(2a) intermediate vocational","Male","320","0.269634290065264","0.245483249274499","0.29378533085603"
"Rarely","1998","(2a) intermediate vocational","Female","459","0.323300912814516","0.300015523539981","0.346586302089052"
"Rarely","1998","(2c_gen) general maturity certificate","Male","79","0.288884163585267","0.23154194224533","0.346226384925204"
"Rarely","1998","(2c_gen) general maturity certificate","Female","81","0.318330242800729","0.259760823548474","0.376899662052985"
"Rarely","1998","(2c_voc) vocational maturity certificate","Male","90","0.306887139150195","0.25643415044589","0.357340127854499"
"Rarely","1998","(2c_voc) vocational maturity certificate","Female","111","0.316787802728316","0.267909006643744","0.365666598812888"
"Rarely","1998","(3a) lower tertiary education","Male","145","0.30819115921808","0.266883497255906","0.349498821180255"
"Rarely","1998","(3a) lower tertiary education","Female","111","0.21020072276462","0.173712240206257","0.246689205322982"
"Rarely","1998","(3b) higher tertiary education","Male","165","0.285560627912948","0.249389126658665","0.321732129167231"
"Rarely","1998","(3b) higher tertiary education","Female","125","0.301328759070786","0.256806751977666","0.345850766163905"
"Never","1998","(0) in school","Male","87","0.529329799159588","0.452229391135845","0.606430207183331"
"Never","1998","(0) in school","Female","86","0.496815459389165","0.421875883425834","0.571755035352495"
"Never","1998","(1a) inadequately completed","Male","88","0.408757844825443","0.341949275817617","0.475566413833269"
"Never","1998","(1a) inadequately completed","Female","108","0.403590911870452","0.346730776428057","0.460451047312847"
"Never","1998","(1b) general elementary school","Male","354","0.503847038406596","0.467527564383778","0.540166512429413"
"Never","1998","(1b) general elementary school","Female","527","0.389336341865394","0.362921879398069","0.415750804332718"
"Never","1998","(1c) basic vocational qualification","Male","1169","0.494491649448677","0.47404551362448","0.514937785272874"
"Never","1998","(1c) basic vocational qualification","Female","867","0.459097026672502","0.436523100870369","0.481670952474635"
"Never","1998","(2b) intermediate general qualification","Male","143","0.633025106088754","0.568449298157759","0.697600914019749"
"Never","1998","(2b) intermediate general qualification","Female","165","0.473738919352835","0.419031873852046","0.528445964853624"
"Never","1998","(2a) intermediate vocational","Male","827","0.601811631574251","0.575170499445827","0.628452763702676"
"Never","1998","(2a) intermediate vocational","Female","848","0.51022917913325","0.485342821296564","0.535115536969937"
"Never","1998","(2c_gen) general maturity certificate","Male","133","0.595874252530665","0.533790488340175","0.657958016721155"
"Never","1998","(2c_gen) general maturity certificate","Female","106","0.451114049183289","0.388549374896524","0.513678723470054"
"Never","1998","(2c_voc) vocational maturity certificate","Male","168","0.527898933553617","0.473286886230815","0.58251098087642"
"Never","1998","(2c_voc) vocational maturity certificate","Female","166","0.48467009329679","0.432162241143159","0.53717794545042"
"Never","1998","(3a) lower tertiary education","Male","277","0.561121905856432","0.516727521647444","0.60551629006542"
"Never","1998","(3a) lower tertiary education","Female","308","0.643768919402717","0.600883344024342","0.686654494781091"
"Never","1998","(3b) higher tertiary education","Male","316","0.500654268377904","0.460613323958444","0.540695212797364"
"Never","1998","(3b) higher tertiary education","Female","197","0.425340761767056","0.377368332834255","0.473313190699857"
"Daily","1999","(0) in school","Male","","","",""
"Daily","1999","(0) in school","Female","","","",""
"Daily","1999","(1a) inadequately completed","Male","","","",""
"Daily","1999","(1a) inadequately completed","Female","","","",""
"Daily","1999","(1b) general elementary school","Male","","","",""
"Daily","1999","(1b) general elementary school","Female","","","",""
"Daily","1999","(1c) basic vocational qualification","Male","","","",""
"Daily","1999","(1c) basic vocational qualification","Female","","","",""
"Daily","1999","(2b) intermediate general qualification","Male","","","",""
"Daily","1999","(2b) intermediate general qualification","Female","","","",""
"Daily","1999","(2a) intermediate vocational","Male","","","",""
"Daily","1999","(2a) intermediate vocational","Female","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Male","","","",""
"Daily","1999","(2c_gen) general maturity certificate","Female","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","1999","(3a) lower tertiary education","Male","","","",""
"Daily","1999","(3a) lower tertiary education","Female","","","",""
"Daily","1999","(3b) higher tertiary education","Male","","","",""
"Daily","1999","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","1999","(0) in school","Male","11","","",""
"Min 1x per week","1999","(0) in school","Female","12","","",""
"Min 1x per week","1999","(1a) inadequately completed","Male","28","","",""
"Min 1x per week","1999","(1a) inadequately completed","Female","45","0.153000925132464","0.110453798046162","0.195548052218765"
"Min 1x per week","1999","(1b) general elementary school","Male","85","0.12434371530217","0.099776256975596","0.148911173628745"
"Min 1x per week","1999","(1b) general elementary school","Female","205","0.179258287183755","0.1580540171381","0.200462557229409"
"Min 1x per week","1999","(1c) basic vocational qualification","Male","213","0.0997332240874383","0.0873930999467854","0.112073348228091"
"Min 1x per week","1999","(1c) basic vocational qualification","Female","166","0.0962316803682527","0.0826940594675934","0.109769301268912"
"Min 1x per week","1999","(2b) intermediate general qualification","Male","10","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","Female","27","","",""
"Min 1x per week","1999","(2a) intermediate vocational","Male","66","0.0655279103458041","0.052029541332027","0.0790262793595811"
"Min 1x per week","1999","(2a) intermediate vocational","Female","112","0.0797100865592583","0.0662483258713659","0.0931718472471506"
"Min 1x per week","1999","(2c_gen) general maturity certificate","Male","17","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","Female","23","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Male","30","0.0879131307941449","0.0565926628503841","0.119233598737906"
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","Female","30","0.100302529161915","0.0690973066386226","0.131507751685208"
"Min 1x per week","1999","(3a) lower tertiary education","Male","23","","",""
"Min 1x per week","1999","(3a) lower tertiary education","Female","25","","",""
"Min 1x per week","1999","(3b) higher tertiary education","Male","53","0.0914528477543616","0.0684648061631197","0.114440889345603"
"Min 1x per week","1999","(3b) higher tertiary education","Female","39","0.151922650837072","0.117007488062948","0.186837813611197"
"Min 1x per month","1999","(0) in school","Male","6","","",""
"Min 1x per month","1999","(0) in school","Female","14","","",""
"Min 1x per month","1999","(1a) inadequately completed","Male","26","","",""
"Min 1x per month","1999","(1a) inadequately completed","Female","47","0.143642114750865","0.102189656575152","0.185094572926579"
"Min 1x per month","1999","(1b) general elementary school","Male","64","0.0898185553598997","0.0685308674152845","0.111106243304515"
"Min 1x per month","1999","(1b) general elementary school","Female","159","0.113623272873688","0.0960794888639371","0.131167056883439"
"Min 1x per month","1999","(1c) basic vocational qualification","Male","178","0.0725265163531744","0.0618454860385631","0.0832075466677856"
"Min 1x per month","1999","(1c) basic vocational qualification","Female","189","0.11560196106173","0.100924151693673","0.130279770429788"
"Min 1x per month","1999","(2b) intermediate general qualification","Male","9","","",""
"Min 1x per month","1999","(2b) intermediate general qualification","Female","27","","",""
"Min 1x per month","1999","(2a) intermediate vocational","Male","72","0.0521923602677274","0.0400599094080086","0.0643248111274461"
"Min 1x per month","1999","(2a) intermediate vocational","Female","128","0.0904016102843549","0.0761489537664585","0.104654266802251"
"Min 1x per month","1999","(2c_gen) general maturity certificate","Male","18","","",""
"Min 1x per month","1999","(2c_gen) general maturity certificate","Female","25","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Male","19","","",""
"Min 1x per month","1999","(2c_voc) vocational maturity certificate","Female","30","0.0658445089511727","0.0400817447181412","0.0916072731842043"
"Min 1x per month","1999","(3a) lower tertiary education","Male","28","","",""
"Min 1x per month","1999","(3a) lower tertiary education","Female","25","","",""
"Min 1x per month","1999","(3b) higher tertiary education","Male","62","0.108206274134932","0.0834327352555739","0.132979813014289"
"Min 1x per month","1999","(3b) higher tertiary education","Female","43","0.0958694916258799","0.0672316127135966","0.124507370538163"
