"pli0098_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2017","indirect migration background","Male","","","",""
"Daily","2017","indirect migration background","Female","","","",""
"Min 1x per week","2017","no migration background","Male","574","0.0557404438161585","0.0511112214336743","0.0603696661986427"
"Min 1x per week","2017","no migration background","Female","788","0.079659523797339","0.0745605018701025","0.0847585457245756"
"Min 1x per week","2017","direct migration background","Male","1000","0.139428681747069","0.13018891683296","0.148668446661179"
"Min 1x per week","2017","direct migration background","Female","531","0.134783449578671","0.125089378318451","0.144477520838892"
"Min 1x per week","2017","indirect migration background","Male","83","0.0785043732382652","0.0597370145711154","0.097271731905415"
"Min 1x per week","2017","indirect migration background","Female","54","0.0423580334403298","0.0293718484624718","0.0553442184181879"
"Min 1x per month","2017","no migration background","Male","690","0.0612098156494109","0.0563728617901221","0.0660467695086997"
"Min 1x per month","2017","no migration background","Female","1065","0.0977295879485894","0.0921374850113707","0.103321690885808"
"Min 1x per month","2017","direct migration background","Male","446","0.0808383434478427","0.0735673110538612","0.0881093758418243"
"Min 1x per month","2017","direct migration background","Female","434","0.107897066846212","0.0990898676712153","0.116704266021209"
"Min 1x per month","2017","indirect migration background","Male","66","0.0810428001404643","0.0620007172716146","0.100084883009314"
"Min 1x per month","2017","indirect migration background","Female","94","0.0861695305043012","0.0680760637819728","0.10426299722663"
"Rarely","2017","no migration background","Male","2291","0.238318380825571","0.229721465559239","0.246915296091903"
"Rarely","2017","no migration background","Female","2794","0.254915134750927","0.246707945523735","0.26312232397812"
"Rarely","2017","direct migration background","Male","1038","0.215227126779395","0.204264568312639","0.226189685246152"
"Rarely","2017","direct migration background","Female","1004","0.230648894986784","0.218690758799461","0.242607031174106"
"Rarely","2017","indirect migration background","Male","151","0.184952694015607","0.157861301517212","0.212044086514003"
"Rarely","2017","indirect migration background","Female","216","0.237558033194897","0.210117006114061","0.264999060275732"
"Never","2017","no migration background","Male","5880","0.64473135970886","0.635074298744611","0.654388420673108"
"Never","2017","no migration background","Female","6185","0.567695753503144","0.558366511929308","0.57702499507698"
"Never","2017","direct migration background","Male","2880","0.562979578969315","0.549748702526041","0.576210455412589"
"Never","2017","direct migration background","Female","2794","0.526479340001059","0.512305561294926","0.540653118707193"
"Never","2017","indirect migration background","Male","489","0.655500132605663","0.622341965883012","0.688658299328314"
"Never","2017","indirect migration background","Female","560","0.633914402860472","0.602853166637313","0.664975639083632"
"Daily","2018","no migration background","Male","","","",""
"Daily","2018","no migration background","Female","","","",""
"Daily","2018","direct migration background","Male","","","",""
"Daily","2018","direct migration background","Female","","","",""
"Daily","2018","indirect migration background","Male","","","",""
"Daily","2018","indirect migration background","Female","","","",""
"Min 1x per week","2018","no migration background","Male","","","",""
"Min 1x per week","2018","no migration background","Female","","","",""
"Min 1x per week","2018","direct migration background","Male","509","0.237752598346478","0.220678352040859","0.254826844652097"
"Min 1x per week","2018","direct migration background","Female","162","0.145488298665419","0.127433098047587","0.163543499283252"
"Min 1x per week","2018","indirect migration background","Male","","","",""
"Min 1x per week","2018","indirect migration background","Female","","","",""
"Min 1x per month","2018","no migration background","Male","","","",""
"Min 1x per month","2018","no migration background","Female","","","",""
"Min 1x per month","2018","direct migration background","Male","241","0.113555353096856","0.100830272354331","0.12628043383938"
"Min 1x per month","2018","direct migration background","Female","133","0.106045608621228","0.0902791808991979","0.121812036343259"
"Min 1x per month","2018","indirect migration background","Male","","","",""
"Min 1x per month","2018","indirect migration background","Female","","","",""
"Rarely","2018","no migration background","Male","","","",""
"Rarely","2018","no migration background","Female","","","",""
"Rarely","2018","direct migration background","Male","432","0.175568401347537","0.160309213423087","0.190827589271987"
"Rarely","2018","direct migration background","Female","261","0.173746816018724","0.154344915249568","0.19314871678788"
"Rarely","2018","indirect migration background","Male","","","",""
"Rarely","2018","indirect migration background","Female","","","",""
"Never","2018","no migration background","Male","","","",""
"Never","2018","no migration background","Female","","","",""
"Never","2018","direct migration background","Male","1188","0.463230025937232","0.443230330234028","0.483229721640437"
"Never","2018","direct migration background","Female","904","0.571030537091881","0.545686713668343","0.59637436051542"
"Never","2018","indirect migration background","Male","","","",""
"Never","2018","indirect migration background","Female","","","",""
"Daily","2019","no migration background","Male","","","",""
"Daily","2019","no migration background","Female","","","",""
"Daily","2019","direct migration background","Male","30","0.0101246936743795","0.00698838447636989","0.0132610028723892"
"Daily","2019","direct migration background","Female","","","",""
"Daily","2019","indirect migration background","Male","","","",""
"Daily","2019","indirect migration background","Female","","","",""
"Min 1x per week","2019","no migration background","Male","557","0.0514491429098195","0.0470668836045241","0.0558314022151149"
"Min 1x per week","2019","no migration background","Female","686","0.0708614197948169","0.0659422301924201","0.0757806093972136"
"Min 1x per week","2019","direct migration background","Male","626","0.138286187793867","0.127471633890476","0.149100741697259"
"Min 1x per week","2019","direct migration background","Female","328","0.122846595895661","0.111938719286574","0.133754472504748"
"Min 1x per week","2019","indirect migration background","Male","64","0.0682212992049721","0.0507502301667121","0.0856923682432322"
"Min 1x per week","2019","indirect migration background","Female","52","0.0482203917037725","0.0342397087495011","0.0622010746580438"
"Min 1x per month","2019","no migration background","Male","736","0.0647867743338735","0.0599038815537492","0.0696696671139978"
"Min 1x per month","2019","no migration background","Female","933","0.0832611535330481","0.0779646115430748","0.0885576955230214"
"Min 1x per month","2019","direct migration background","Male","320","0.077327206535725","0.0689590904060412","0.0856953226654088"
"Min 1x per month","2019","direct migration background","Female","280","0.0815258810154613","0.0724329878479261","0.0906187741829965"
"Min 1x per month","2019","indirect migration background","Male","43","0.0449571927241932","0.0305985262119604","0.059315859236426"
"Min 1x per month","2019","indirect migration background","Female","69","0.0665479103107066","0.0502827611748014","0.0828130594466118"
"Rarely","2019","no migration background","Male","2517","0.248049718429133","0.239482445121591","0.256616991736674"
"Rarely","2019","no migration background","Female","2871","0.27418723312615","0.265634905955062","0.282739560297239"
"Rarely","2019","direct migration background","Male","888","0.227041037555851","0.213916981389336","0.240165093722366"
"Rarely","2019","direct migration background","Female","821","0.22107365738021","0.207284505012661","0.234862809747759"
"Rarely","2019","indirect migration background","Male","195","0.280480875775923","0.249351106937975","0.311610644613871"
"Rarely","2019","indirect migration background","Female","223","0.242434913421795","0.214467495019698","0.270402331823893"
"Never","2019","no migration background","Male","5937","0.634381347080872","0.624827724862333","0.643934969299411"
"Never","2019","no migration background","Female","5942","0.569125409019502","0.559631876983012","0.578618941055993"
"Never","2019","direct migration background","Male","2050","0.547220874440177","0.531626706520798","0.562815042359557"
"Never","2019","direct migration background","Female","2043","0.573113668668935","0.556677621292231","0.589549716045639"
"Never","2019","indirect migration background","Male","498","0.606340632294911","0.572485717200269","0.640195547389554"
"Never","2019","indirect migration background","Female","558","0.642796784563726","0.611525958789745","0.674067610337706"
