"pli0098_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2007","(Married) couple without C. ","West Germany","622","0.112219901884733","0.103846938564548","0.120592865204917"
"Min 1x per week","2007","(Married) couple without C. ","East Germany","57","0.0259192134654818","0.0187404990047849","0.0330979279261787"
"Min 1x per week","2007","Single parent ","West Germany","60","0.0620356550327424","0.0452466349583009","0.0788246751071838"
"Min 1x per week","2007","Single parent ","East Germany","12","","",""
"Min 1x per week","2007","Couple + C. LE 16 ","West Germany","261","0.0838972200563417","0.0738725963124497","0.0939218438002338"
"Min 1x per week","2007","Couple + C. LE 16 ","East Germany","16","","",""
"Min 1x per week","2007","Couple + C. GT 16 ","West Germany","239","0.0807806382816902","0.0701010510594682","0.0914602255039122"
"Min 1x per week","2007","Couple + C. GT 16 ","East Germany","26","","",""
"Min 1x per week","2007","Couple + C. LE and GT 16","West Germany","103","0.090739909831333","0.0735772264117231","0.107902593250943"
"Min 1x per week","2007","Couple + C. LE and GT 16","East Germany","35","0.110087714997368","0.072473647242335","0.147701782752402"
"Min 1x per month","2007","1-pers.-HH","West Germany","222","0.0861245660745163","0.074846347031189","0.0974027851178437"
"Min 1x per month","2007","1-pers.-HH","East Germany","26","","",""
"Min 1x per month","2007","(Married) couple without C. ","West Germany","527","0.0967512879364637","0.0889093464606318","0.104593229412295"
"Min 1x per month","2007","(Married) couple without C. ","East Germany","105","0.0590806869794106","0.0484285377699811","0.06973283618884"
"Min 1x per month","2007","Single parent ","West Germany","55","0.0523417149836569","0.0368406565501494","0.0678427734171645"
"Min 1x per month","2007","Single parent ","East Germany","4","","",""
"Min 1x per month","2007","Couple + C. LE 16 ","West Germany","362","0.117236031683605","0.105603478434208","0.128868584933003"
"Min 1x per month","2007","Couple + C. LE 16 ","East Germany","32","0.0609488050286538","0.0425003898215719","0.0793972202357358"
"Min 1x per month","2007","Couple + C. GT 16 ","West Germany","229","0.0799999930292574","0.0693676217153883","0.0906323643431264"
"Min 1x per month","2007","Couple + C. GT 16 ","East Germany","51","0.057548016163398","0.0432839643529432","0.0718120679738529"
"Min 1x per month","2007","Couple + C. LE and GT 16","West Germany","162","0.135039991347214","0.114619265716291","0.155460716978137"
"Min 1x per month","2007","Couple + C. LE and GT 16","East Germany","23","","",""
"Rarely","2007","1-pers.-HH","West Germany","656","0.269477451234553","0.251640873597071","0.287314028872035"
"Rarely","2007","1-pers.-HH","East Germany","90","0.111313150703879","0.0892124569278785","0.133413844479879"
"Rarely","2007","(Married) couple without C. ","West Germany","1811","0.319209182812697","0.306842988208067","0.331575377417326"
"Rarely","2007","(Married) couple without C. ","East Germany","326","0.163413723571955","0.146709053114141","0.18011839402977"
"Rarely","2007","Single parent ","West Germany","236","0.268557135856912","0.237709630429781","0.299404641284042"
"Rarely","2007","Single parent ","East Germany","32","0.0971312473435009","0.063564884009635","0.130697610677367"
"Rarely","2007","Couple + C. LE 16 ","West Germany","1063","0.360063147068298","0.342705930093602","0.377420364042994"
"Rarely","2007","Couple + C. LE 16 ","East Germany","120","0.155419257564152","0.127480645051439","0.183357870076865"
"Rarely","2007","Couple + C. GT 16 ","West Germany","912","0.356925545960997","0.338149216794201","0.375701875127794"
"Rarely","2007","Couple + C. GT 16 ","East Germany","197","0.178867502075607","0.155394401804383","0.202340602346832"
"Rarely","2007","Couple + C. LE and GT 16","West Germany","416","0.383535865377407","0.354482338913081","0.412589391841733"
"Rarely","2007","Couple + C. LE and GT 16","East Germany","45","0.164740895540501","0.120163099476164","0.209318691604839"
"Never","2007","1-pers.-HH","West Germany","1234","0.540571898130429","0.520537836256505","0.560605960004352"
"Never","2007","1-pers.-HH","East Germany","643","0.828600202165163","0.802119105742582","0.855081298587743"
"Never","2007","(Married) couple without C. ","West Germany","2499","0.471819627366107","0.458577106228625","0.485062148503589"
"Never","2007","(Married) couple without C. ","East Germany","1394","0.751586375983152","0.732064774790498","0.771107977175807"
"Never","2007","Single parent ","West Germany","442","0.617065494126689","0.583232582123701","0.650898406129678"
"Never","2007","Single parent ","East Germany","251","0.856438876026522","0.816694186549584","0.896183565503459"
"Never","2007","Couple + C. LE 16 ","West Germany","1252","0.438803601191755","0.420859788606493","0.456747413777016"
"Never","2007","Couple + C. LE 16 ","East Germany","478","0.756250921780666","0.723142667538668","0.789359176022665"
"Never","2007","Couple + C. GT 16 ","West Germany","1121","0.482293822728055","0.462710392348115","0.501877253107995"
"Never","2007","Couple + C. GT 16 ","East Germany","750","0.738553317139914","0.711639170937033","0.765467463342794"
"Never","2007","Couple + C. LE and GT 16","West Germany","395","0.390684233444046","0.361531713180572","0.41983675370752"
"Never","2007","Couple + C. LE and GT 16","East Germany","163","0.665279929375741","0.608571141998711","0.721988716752772"
"Daily","2008","1-pers.-HH","West Germany","15","","",""
"Daily","2008","1-pers.-HH","East Germany","1","","",""
"Daily","2008","(Married) couple without C. ","West Germany","21","","",""
"Daily","2008","(Married) couple without C. ","East Germany","","","",""
"Daily","2008","Single parent ","West Germany","","","",""
"Daily","2008","Single parent ","East Germany","","","",""
"Daily","2008","Couple + C. LE 16 ","West Germany","10","","",""
"Daily","2008","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2008","Couple + C. GT 16 ","West Germany","19","","",""
"Daily","2008","Couple + C. GT 16 ","East Germany","2","","",""
"Daily","2008","Couple + C. LE and GT 16","West Germany","7","","",""
"Daily","2008","Couple + C. LE and GT 16","East Germany","1","","",""
"Min 1x per week","2008","1-pers.-HH","West Germany","240","0.101598321965935","0.0891972504439649","0.113999393487905"
"Min 1x per week","2008","1-pers.-HH","East Germany","15","","",""
"Min 1x per week","2008","(Married) couple without C. ","West Germany","521","0.102597651043247","0.0943416723104978","0.110853629775996"
"Min 1x per week","2008","(Married) couple without C. ","East Germany","51","0.0272666171128257","0.0198594067401927","0.0346738274854587"
"Min 1x per week","2008","Single parent ","West Germany","50","0.058853306319291","0.0425751800918931","0.0751314325466888"
"Min 1x per week","2008","Single parent ","East Germany","9","","",""
"Min 1x per week","2008","Couple + C. LE 16 ","West Germany","194","0.0761224315651666","0.0659092336826998","0.0863356294476334"
"Min 1x per week","2008","Couple + C. LE 16 ","East Germany","11","","",""
"Min 1x per week","2008","Couple + C. GT 16 ","West Germany","221","0.0745262002801886","0.064090692400046","0.0849617081603311"
"Min 1x per week","2008","Couple + C. GT 16 ","East Germany","27","","",""
"Min 1x per week","2008","Couple + C. LE and GT 16","West Germany","106","0.0835138146725315","0.0661482901590054","0.100879339186058"
"Min 1x per week","2008","Couple + C. LE and GT 16","East Germany","26","","",""
"Min 1x per month","2008","1-pers.-HH","West Germany","214","0.0876922411607006","0.0760822487329745","0.0993022335884267"
"Min 1x per month","2008","1-pers.-HH","East Germany","36","0.0419639955169678","0.0277462497839474","0.0561817412499883"
"Min 1x per month","2008","(Married) couple without C. ","West Germany","506","0.0934145571760839","0.0854965132629836","0.101332601089184"
"Min 1x per month","2008","(Married) couple without C. ","East Germany","105","0.047634587498459","0.0379472339323318","0.0573219410645862"
"Min 1x per month","2008","Single parent ","West Germany","78","0.0840673573458358","0.0648746701727463","0.103260044518925"
"Min 1x per month","2008","Single parent ","East Germany","11","","",""
"Min 1x per month","2008","Couple + C. LE 16 ","West Germany","336","0.117755618086962","0.105342425942828","0.130168810231095"
"Min 1x per month","2008","Couple + C. LE 16 ","East Germany","27","","",""
"Min 1x per month","2008","Couple + C. GT 16 ","West Germany","221","0.0827751579993279","0.0718263976454224","0.0937239183532333"
"Min 1x per month","2008","Couple + C. GT 16 ","East Germany","46","0.0460191126519435","0.0325311243376461","0.0595071009662409"
"Min 1x per month","2008","Couple + C. LE and GT 16","West Germany","107","0.098946265186339","0.0802040538028207","0.117688476569857"
"Min 1x per month","2008","Couple + C. LE and GT 16","East Germany","24","","",""
"Rarely","2008","1-pers.-HH","West Germany","634","0.26000690697448","0.242002163292896","0.278011650656064"
"Rarely","2008","1-pers.-HH","East Germany","108","0.145816594969977","0.12079122810052","0.170841961839435"
"Rarely","2008","(Married) couple without C. ","West Germany","1756","0.336652045243054","0.323794218141625","0.349509872344482"
"Rarely","2008","(Married) couple without C. ","East Germany","322","0.170154596873664","0.15306378952816","0.187245404219168"
"Rarely","2008","Single parent ","West Germany","250","0.287523983875246","0.256219072276273","0.318828895474218"
"Rarely","2008","Single parent ","East Germany","44","0.137123690645421","0.0969766020504613","0.17727077924038"
"Rarely","2008","Couple + C. LE 16 ","West Germany","962","0.371404276758313","0.352795948005686","0.390012605510939"
"Rarely","2008","Couple + C. LE 16 ","East Germany","101","0.139085308806336","0.111759160315787","0.166411457296885"
"Rarely","2008","Couple + C. GT 16 ","West Germany","888","0.3571650362335","0.338125285838698","0.376204786628302"
"Rarely","2008","Couple + C. GT 16 ","East Germany","180","0.207443097332339","0.181341147870881","0.233545046793798"
"Rarely","2008","Couple + C. LE and GT 16","West Germany","434","0.449672827961075","0.418447674308116","0.480897981614034"
"Rarely","2008","Couple + C. LE and GT 16","East Germany","38","0.17124651504601","0.123485593771069","0.219007436320951"
"Never","2008","1-pers.-HH","West Germany","1177","0.546083333942983","0.525647225760513","0.566519442125453"
"Never","2008","1-pers.-HH","East Germany","604","0.792387005475811","0.763626444651345","0.821147566300277"
"Never","2008","(Married) couple without C. ","West Germany","2385","0.461971239458593","0.448406343379887","0.475536135537299"
"Never","2008","(Married) couple without C. ","East Germany","1379","0.754944198515051","0.735381351465744","0.774507045564358"
"Never","2008","Single parent ","West Germany","425","0.569555352459628","0.535308793319634","0.603801911599621"
"Never","2008","Single parent ","East Germany","218","0.779046280116561","0.730622819348408","0.827469740884713"
"Never","2008","Couple + C. LE 16 ","West Germany","1088","0.430673490122425","0.411603389605505","0.449743590639345"
"Never","2008","Couple + C. LE 16 ","East Germany","477","0.8088280263138","0.777775428205829","0.83988062442177"
"Never","2008","Couple + C. GT 16 ","West Germany","1084","0.479538241156559","0.459687209949694","0.499389272363423"
"Never","2008","Couple + C. GT 16 ","East Germany","672","0.72040056484748","0.691509510506597","0.749291619188363"
"Never","2008","Couple + C. LE and GT 16","West Germany","321","0.363903380360992","0.333703837295245","0.39410292342674"
"Never","2008","Couple + C. LE and GT 16","East Germany","150","0.677756774184574","0.618508190620896","0.737005357748253"
"Daily","2009","1-pers.-HH","West Germany","","","",""
"Daily","2009","1-pers.-HH","East Germany","","","",""
"Daily","2009","(Married) couple without C. ","West Germany","","","",""
"Daily","2009","(Married) couple without C. ","East Germany","","","",""
"Daily","2009","Single parent ","West Germany","","","",""
"Daily","2009","Single parent ","East Germany","","","",""
"Daily","2009","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2009","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2009","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2009","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2009","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2009","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2009","1-pers.-HH","West Germany","205","0.0932408346101296","0.080958663902052","0.105523005318207"
"Min 1x per week","2009","1-pers.-HH","East Germany","19","","",""
"Min 1x per week","2009","(Married) couple without C. ","West Germany","485","0.103367429920347","0.0947915307919194","0.111943329048775"
"Min 1x per week","2009","(Married) couple without C. ","East Germany","48","0.0269043030282154","0.0194294873565726","0.0343791186998583"
"Min 1x per week","2009","Single parent ","West Germany","48","0.060337650072591","0.0430052303748521","0.0776700697703299"
"Min 1x per week","2009","Single parent ","East Germany","7","","",""
"Min 1x per week","2009","Couple + C. LE 16 ","West Germany","160","0.0678842658363396","0.0574834827979308","0.0782850488747484"
"Min 1x per week","2009","Couple + C. LE 16 ","East Germany","24","","",""
"Min 1x per week","2009","Couple + C. GT 16 ","West Germany","204","0.0693942353364314","0.0590557935348369","0.0797326771380258"
"Min 1x per week","2009","Couple + C. GT 16 ","East Germany","37","0.0445790161934072","0.0305809681119141","0.0585770642749003"
"Min 1x per week","2009","Couple + C. LE and GT 16","West Germany","122","0.0884954630575148","0.070491875082164","0.106499051032866"
"Min 1x per week","2009","Couple + C. LE and GT 16","East Germany","23","","",""
"Min 1x per month","2009","1-pers.-HH","West Germany","218","0.0880207741517063","0.0760530618379475","0.0999884864654651"
"Min 1x per month","2009","1-pers.-HH","East Germany","25","","",""
"Min 1x per month","2009","(Married) couple without C. ","West Germany","447","0.0928488807168868","0.0846734864442427","0.101024274989531"
"Min 1x per month","2009","(Married) couple without C. ","East Germany","98","0.0474359520846368","0.0376159237160715","0.0572559804532022"
"Min 1x per month","2009","Single parent ","West Germany","60","0.0696455173585373","0.051116606181739","0.0881744285353357"
"Min 1x per month","2009","Single parent ","East Germany","9","","",""
"Min 1x per month","2009","Couple + C. LE 16 ","West Germany","265","0.111432736156846","0.0984221127429508","0.124443359570741"
"Min 1x per month","2009","Couple + C. LE 16 ","East Germany","29","","",""
"Min 1x per month","2009","Couple + C. GT 16 ","West Germany","222","0.0792936269266051","0.0683012847981053","0.0902859690551048"
"Min 1x per month","2009","Couple + C. GT 16 ","East Germany","45","0.0613293313695759","0.0450552833958894","0.0776033793432625"
"Min 1x per month","2009","Couple + C. LE and GT 16","West Germany","138","0.134275963428502","0.112663313386177","0.155888613470827"
"Min 1x per month","2009","Couple + C. LE and GT 16","East Germany","17","","",""
"Rarely","2009","1-pers.-HH","West Germany","578","0.254182368860856","0.235790955294592","0.272573782427121"
"Rarely","2009","1-pers.-HH","East Germany","100","0.149318491826135","0.123605050507816","0.175031933144455"
"Rarely","2009","(Married) couple without C. ","West Germany","1630","0.326658621665944","0.313447330500471","0.339869912831418"
"Rarely","2009","(Married) couple without C. ","East Germany","300","0.168363879353935","0.151077542472897","0.185650216234973"
"Rarely","2009","Single parent ","West Germany","231","0.295171094892826","0.261969583503983","0.328372606281669"
"Rarely","2009","Single parent ","East Germany","44","0.162157541049413","0.117945331682822","0.206369750416005"
"Rarely","2009","Couple + C. LE 16 ","West Germany","858","0.358625773258472","0.33879575766674","0.378455788850204"
"Rarely","2009","Couple + C. LE 16 ","East Germany","96","0.122648783909245","0.096379209054968","0.148918358763523"
"Rarely","2009","Couple + C. GT 16 ","West Germany","813","0.349434676226149","0.330037479237457","0.368831873214841"
"Rarely","2009","Couple + C. GT 16 ","East Germany","163","0.211090866632782","0.183411696397136","0.238770036868428"
"Rarely","2009","Couple + C. LE and GT 16","West Germany","359","0.381155232852241","0.350368688106271","0.411941777598211"
"Rarely","2009","Couple + C. LE and GT 16","East Germany","38","0.239382758560065","0.183251973001391","0.295513544118738"
"Never","2009","1-pers.-HH","West Germany","1152","0.564556022377308","0.543612692051798","0.585499352702818"
"Never","2009","1-pers.-HH","East Germany","594","0.799437398355332","0.770548091764741","0.828326704945923"
"Never","2009","(Married) couple without C. ","West Germany","2279","0.477125067696822","0.46305501974106","0.491195115652584"
"Never","2009","(Married) couple without C. ","East Germany","1354","0.757295865533213","0.737490483747037","0.777101247319389"
"Never","2009","Single parent ","West Germany","386","0.574845737676046","0.538860198497146","0.610831276854946"
"Never","2009","Single parent ","East Germany","207","0.765900675960996","0.715110611200104","0.816690740721887"
"Never","2009","Couple + C. LE 16 ","West Germany","964","0.462057224748342","0.441443215002375","0.48267123449431"
"Never","2009","Couple + C. LE 16 ","East Germany","450","0.778395334919361","0.745135182019798","0.811655487818924"
"Never","2009","Couple + C. GT 16 ","West Germany","1082","0.501877461510814","0.48153621966037","0.522218703361258"
"Never","2009","Couple + C. GT 16 ","East Germany","590","0.683000785804234","0.651440236908621","0.714561334699848"
"Never","2009","Couple + C. LE and GT 16","West Germany","337","0.396073340661742","0.365070673972321","0.427076007351163"
"Never","2009","Couple + C. LE and GT 16","East Germany","144","0.651813911547895","0.589146879886954","0.714480943208835"
"Daily","2010","1-pers.-HH","West Germany","","","",""
"Daily","2010","1-pers.-HH","East Germany","","","",""
"Daily","2010","(Married) couple without C. ","West Germany","","","",""
"Daily","2010","(Married) couple without C. ","East Germany","","","",""
"Daily","2010","Single parent ","West Germany","","","",""
"Daily","2010","Single parent ","East Germany","","","",""
"Daily","2010","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2010","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2010","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2010","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2010","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2010","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2010","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2010","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2010","Single parent ","West Germany","","","",""
"Min 1x per week","2010","Single parent ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2010","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2010","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2010","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2010","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2010","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2010","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2010","Single parent ","West Germany","","","",""
"Min 1x per month","2010","Single parent ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2010","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2010","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2010","1-pers.-HH","West Germany","","","",""
"Rarely","2010","1-pers.-HH","East Germany","","","",""
"Rarely","2010","(Married) couple without C. ","West Germany","","","",""
"Rarely","2010","(Married) couple without C. ","East Germany","","","",""
"Rarely","2010","Single parent ","West Germany","","","",""
"Rarely","2010","Single parent ","East Germany","","","",""
"Rarely","2010","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2010","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2010","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2010","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Never","2010","1-pers.-HH","West Germany","","","",""
"Never","2010","1-pers.-HH","East Germany","","","",""
"Never","2010","(Married) couple without C. ","West Germany","","","",""
"Never","2010","(Married) couple without C. ","East Germany","","","",""
"Never","2010","Single parent ","West Germany","","","",""
"Never","2010","Single parent ","East Germany","","","",""
"Never","2010","Couple + C. LE 16 ","West Germany","","","",""
"Never","2010","Couple + C. LE 16 ","East Germany","","","",""
"Never","2010","Couple + C. GT 16 ","West Germany","","","",""
"Never","2010","Couple + C. GT 16 ","East Germany","","","",""
"Never","2010","Couple + C. LE and GT 16","West Germany","","","",""
"Never","2010","Couple + C. LE and GT 16","East Germany","","","",""
"Daily","2011","1-pers.-HH","West Germany","","","",""
"Daily","2011","1-pers.-HH","East Germany","","","",""
"Daily","2011","(Married) couple without C. ","West Germany","","","",""
"Daily","2011","(Married) couple without C. ","East Germany","","","",""
"Daily","2011","Single parent ","West Germany","","","",""
"Daily","2011","Single parent ","East Germany","","","",""
"Daily","2011","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2011","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2011","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2011","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2011","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2011","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2011","1-pers.-HH","West Germany","314","0.106833356832552","0.0951339864661433","0.118532727198961"
"Min 1x per week","2011","1-pers.-HH","East Germany","22","","",""
"Min 1x per week","2011","(Married) couple without C. ","West Germany","629","0.0985559294476656","0.0910414892009458","0.106070369694385"
"Min 1x per week","2011","(Married) couple without C. ","East Germany","64","0.0368554752762596","0.028727357598481","0.0449835929540382"
"Min 1x per week","2011","Single parent ","West Germany","137","0.0507020317599589","0.0415656301237081","0.0598384333962097"
"Min 1x per week","2011","Single parent ","East Germany","17","","",""
"Min 1x per week","2011","Couple + C. LE 16 ","West Germany","596","0.0712129640398691","0.0649453724510198","0.0774805556287184"
"Min 1x per week","2011","Couple + C. LE 16 ","East Germany","67","0.0306222665508193","0.0220200185741001","0.0392245145275384"
"Min 1x per week","2011","Couple + C. GT 16 ","West Germany","213","0.0696496973655378","0.0597754147743819","0.0795239799566937"
"Min 1x per week","2011","Couple + C. GT 16 ","East Germany","32","0.0388410902370607","0.0248916220428255","0.052790558431296"
"Min 1x per week","2011","Couple + C. LE and GT 16","West Germany","242","0.135092289599338","0.119077205182182","0.151107374016494"
"Min 1x per week","2011","Couple + C. LE and GT 16","East Germany","48","0.115150703081077","0.0801770454770653","0.150124360685089"
"Min 1x per month","2011","1-pers.-HH","West Germany","252","0.0889888047793168","0.0782049917720891","0.0997726177865446"
"Min 1x per month","2011","1-pers.-HH","East Germany","33","0.0289695444510644","0.0180422899006588","0.0398967990014701"
"Min 1x per month","2011","(Married) couple without C. ","West Germany","639","0.0964510115711548","0.0890085755723054","0.103893447570004"
"Min 1x per month","2011","(Married) couple without C. ","East Germany","89","0.0444695401031587","0.0355765700163149","0.0533625101900026"
"Min 1x per month","2011","Single parent ","West Germany","207","0.0803931374141669","0.0690698686314355","0.0917164061968984"
"Min 1x per month","2011","Single parent ","East Germany","25","","",""
"Min 1x per month","2011","Couple + C. LE 16 ","West Germany","785","0.1207730244848","0.112831597291266","0.128714451678333"
"Min 1x per month","2011","Couple + C. LE 16 ","East Germany","106","0.056999745675532","0.045424262300757","0.068575229050307"
"Min 1x per month","2011","Couple + C. GT 16 ","West Germany","245","0.0841454094910312","0.0733770099457833","0.094913809036279"
"Min 1x per month","2011","Couple + C. GT 16 ","East Germany","39","0.0529644178113611","0.0367951782005268","0.0691336574221954"
"Min 1x per month","2011","Couple + C. LE and GT 16","West Germany","241","0.112243827042213","0.097454202461126","0.127033451623299"
"Min 1x per month","2011","Couple + C. LE and GT 16","East Germany","30","0.0621938197696252","0.0357330019647434","0.088654637574507"
"Rarely","2011","1-pers.-HH","West Germany","687","0.245880468176081","0.229571558968752","0.26218937738341"
"Rarely","2011","1-pers.-HH","East Germany","109","0.120904060476097","0.0996636756076046","0.142144445344589"
"Rarely","2011","(Married) couple without C. ","West Germany","1939","0.313084838868672","0.301393387356218","0.324776290381125"
"Rarely","2011","(Married) couple without C. ","East Germany","334","0.173597705290967","0.157257368940561","0.189938041641372"
"Rarely","2011","Single parent ","West Germany","603","0.28194034653128","0.263202481650501","0.300678211412059"
"Rarely","2011","Single parent ","East Germany","67","0.0941865641511624","0.071539520441179","0.116833607861146"
"Rarely","2011","Couple + C. LE 16 ","West Germany","1946","0.304082019035933","0.292871196330537","0.315292841741329"
"Rarely","2011","Couple + C. LE 16 ","East Germany","232","0.159755536122506","0.141462846736537","0.178048225508475"
"Rarely","2011","Couple + C. GT 16 ","West Germany","888","0.332646316124851","0.314369856396408","0.350922775853293"
"Rarely","2011","Couple + C. GT 16 ","East Germany","142","0.206211762439201","0.177002311482234","0.235421213396168"
"Rarely","2011","Couple + C. LE and GT 16","West Germany","565","0.335536210194751","0.313413698996881","0.357658721392621"
"Rarely","2011","Couple + C. LE and GT 16","East Germany","29","","",""
"Never","2011","1-pers.-HH","West Germany","1425","0.55829737021205","0.539489458033172","0.577105282390928"
"Never","2011","1-pers.-HH","East Germany","741","0.826913051988911","0.802264813639933","0.851561290337889"
"Never","2011","(Married) couple without C. ","West Germany","2837","0.491908220112508","0.479304493115791","0.504511947109225"
"Never","2011","(Married) couple without C. ","East Germany","1577","0.745077279329615","0.726275533517395","0.763879025141834"
"Never","2011","Single parent ","West Germany","1268","0.586964484294594","0.566459434124345","0.607469534464844"
"Never","2011","Single parent ","East Germany","530","0.854136291481268","0.826768807345011","0.881503775617526"
"Never","2011","Couple + C. LE 16 ","West Germany","3141","0.503931992439398","0.491747157219083","0.516116827659714"
"Never","2011","Couple + C. LE 16 ","East Germany","1136","0.752622451651143","0.731078989548536","0.774165913753749"
"Never","2011","Couple + C. GT 16 ","West Germany","1207","0.513558577018581","0.494170579647823","0.532946574389338"
"Never","2011","Couple + C. GT 16 ","East Germany","524","0.701982729512377","0.66896111697637","0.735004342048384"
"Never","2011","Couple + C. LE and GT 16","West Germany","702","0.417127673163698","0.394025635558579","0.440229710768818"
"Never","2011","Couple + C. LE and GT 16","East Germany","213","0.73203474129595","0.683508327843957","0.780561154747943"
"Daily","2012","1-pers.-HH","West Germany","","","",""
"Daily","2012","1-pers.-HH","East Germany","","","",""
"Daily","2012","(Married) couple without C. ","West Germany","","","",""
"Daily","2012","(Married) couple without C. ","East Germany","","","",""
"Daily","2012","Single parent ","West Germany","","","",""
"Daily","2012","Single parent ","East Germany","","","",""
"Daily","2012","Couple + C. LE 16 ","West Germany","","","",""
"Daily","2012","Couple + C. LE 16 ","East Germany","","","",""
"Daily","2012","Couple + C. GT 16 ","West Germany","","","",""
"Daily","2012","Couple + C. GT 16 ","East Germany","","","",""
"Daily","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2012","1-pers.-HH","West Germany","","","",""
"Min 1x per week","2012","1-pers.-HH","East Germany","","","",""
"Min 1x per week","2012","(Married) couple without C. ","West Germany","","","",""
"Min 1x per week","2012","(Married) couple without C. ","East Germany","","","",""
"Min 1x per week","2012","Single parent ","West Germany","","","",""
"Min 1x per week","2012","Single parent ","East Germany","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per week","2012","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per week","2012","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per week","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per month","2012","1-pers.-HH","West Germany","","","",""
"Min 1x per month","2012","1-pers.-HH","East Germany","","","",""
"Min 1x per month","2012","(Married) couple without C. ","West Germany","","","",""
"Min 1x per month","2012","(Married) couple without C. ","East Germany","","","",""
"Min 1x per month","2012","Single parent ","West Germany","","","",""
"Min 1x per month","2012","Single parent ","East Germany","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","West Germany","","","",""
"Min 1x per month","2012","Couple + C. LE 16 ","East Germany","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","West Germany","","","",""
"Min 1x per month","2012","Couple + C. GT 16 ","East Germany","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","West Germany","","","",""
"Min 1x per month","2012","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2012","1-pers.-HH","West Germany","","","",""
"Rarely","2012","1-pers.-HH","East Germany","","","",""
"Rarely","2012","(Married) couple without C. ","West Germany","","","",""
"Rarely","2012","(Married) couple without C. ","East Germany","","","",""
"Rarely","2012","Single parent ","West Germany","","","",""
"Rarely","2012","Single parent ","East Germany","","","",""
"Rarely","2012","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2012","Couple + C. LE 16 ","East Germany","","","",""
