"pli0098_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","1995","Not Employed","(Married) couple without C. ","362","0.263401683125628","0.241437832416452","0.285365533834804"
"Rarely","1995","Not Employed","Single parent ","53","0.231119591686587","0.175667314938788","0.286571868434387"
"Rarely","1995","Not Employed","Couple + C. LE 16 ","189","0.317014200842588","0.283166827160295","0.350861574524882"
"Rarely","1995","Not Employed","Couple + C. GT 16 ","190","0.252343114636073","0.222631694493217","0.282054534778929"
"Rarely","1995","Not Employed","Couple + C. LE and GT 16","109","0.311351781336165","0.265745476092265","0.356958086580065"
"Rarely","1995","Employed","1-pers.-HH","152","0.20711185554498","0.177367006585372","0.236856704504587"
"Rarely","1995","Employed","(Married) couple without C. ","526","0.281846919806422","0.261888629079123","0.301805210533722"
"Rarely","1995","Employed","Single parent ","94","0.249108721455786","0.206074373737909","0.292143069173663"
"Rarely","1995","Employed","Couple + C. LE 16 ","710","0.322113792060578","0.303476938929251","0.340750645191904"
"Rarely","1995","Employed","Couple + C. GT 16 ","445","0.290829385058471","0.269015376430101","0.312643393686841"
"Rarely","1995","Employed","Couple + C. LE and GT 16","252","0.336141126821218","0.304328092510236","0.3679541611322"
"Never","1995","Not Employed","1-pers.-HH","380","0.487277905887446","0.45116698530828","0.523388826466613"
"Never","1995","Not Employed","(Married) couple without C. ","808","0.492251549071403","0.467322730409915","0.517180367732892"
"Never","1995","Not Employed","Single parent ","136","0.584270399450217","0.519439205461805","0.649101593438629"
"Never","1995","Not Employed","Couple + C. LE 16 ","339","0.45322162590248","0.41701060596682","0.48943264583814"
"Never","1995","Not Employed","Couple + C. GT 16 ","374","0.426832517161622","0.39299908678426","0.460665947538983"
"Never","1995","Not Employed","Couple + C. LE and GT 16","177","0.433728112248022","0.384916653713781","0.482539570782263"
"Never","1995","Employed","1-pers.-HH","481","0.673073074807206","0.638641270618076","0.707504878996337"
"Never","1995","Employed","(Married) couple without C. ","1134","0.572462619058706","0.550515940785192","0.594409297332221"
"Never","1995","Employed","Single parent ","233","0.546755346872326","0.497222294379037","0.596288399365616"
"Never","1995","Employed","Couple + C. LE 16 ","1274","0.510334828098614","0.490397510133465","0.530272146063764"
"Never","1995","Employed","Couple + C. GT 16 ","871","0.4784696485919","0.454475355304323","0.502463941879477"
"Never","1995","Employed","Couple + C. LE and GT 16","401","0.438605903194082","0.405188127246112","0.472023679142052"
"Daily","1996","Not Employed","1-pers.-HH","","","",""
"Daily","1996","Not Employed","(Married) couple without C. ","","","",""
"Daily","1996","Not Employed","Single parent ","","","",""
"Daily","1996","Not Employed","Couple + C. LE 16 ","","","",""
"Daily","1996","Not Employed","Couple + C. GT 16 ","","","",""
"Daily","1996","Not Employed","Couple + C. LE and GT 16","","","",""
"Daily","1996","Employed","1-pers.-HH","","","",""
"Daily","1996","Employed","(Married) couple without C. ","","","",""
"Daily","1996","Employed","Single parent ","","","",""
"Daily","1996","Employed","Couple + C. LE 16 ","","","",""
"Daily","1996","Employed","Couple + C. GT 16 ","","","",""
"Daily","1996","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","Not Employed","1-pers.-HH","122","0.18275264529981","0.154889222205968","0.210616068393653"
"Min 1x per week","1996","Not Employed","(Married) couple without C. ","212","0.139922307768262","0.122691084637845","0.157153530898678"
"Min 1x per week","1996","Not Employed","Single parent ","15","","",""
"Min 1x per week","1996","Not Employed","Couple + C. LE 16 ","83","0.111458728284769","0.0876296889592867","0.135287767610252"
"Min 1x per week","1996","Not Employed","Couple + C. GT 16 ","133","0.201477349968192","0.173507426371916","0.229447273564468"
"Min 1x per week","1996","Not Employed","Couple + C. LE and GT 16","47","0.115812665046727","0.0823833920421226","0.149241938051331"
"Min 1x per week","1996","Employed","1-pers.-HH","37","0.0602541489616467","0.0431440559252804","0.0773642419980131"
"Min 1x per week","1996","Employed","(Married) couple without C. ","128","0.064430467111592","0.0536676646561614","0.0751932695670226"
"Min 1x per week","1996","Employed","Single parent ","26","","",""
"Min 1x per week","1996","Employed","Couple + C. LE 16 ","189","0.0669252034568758","0.0567872394587534","0.0770631674549982"
"Min 1x per week","1996","Employed","Couple + C. GT 16 ","149","0.107736911550368","0.0924198854830141","0.123053937617721"
"Min 1x per week","1996","Employed","Couple + C. LE and GT 16","100","0.116949136487201","0.0959423503206444","0.137955922653758"
"Min 1x per month","1996","Not Employed","1-pers.-HH","71","0.0996919164726924","0.0780920324611431","0.121291800484242"
"Min 1x per month","1996","Not Employed","(Married) couple without C. ","132","0.0816627927756435","0.0680603474457335","0.0952652381055536"
"Min 1x per month","1996","Not Employed","Single parent ","19","","",""
"Min 1x per month","1996","Not Employed","Couple + C. LE 16 ","86","0.126185965630034","0.101042466008863","0.151329465251205"
"Min 1x per month","1996","Not Employed","Couple + C. GT 16 ","100","0.113708524123529","0.0915714946699448","0.135845553577114"
"Min 1x per month","1996","Not Employed","Couple + C. LE and GT 16","40","0.100079573329733","0.0687285633201676","0.131430583339299"
"Min 1x per month","1996","Employed","1-pers.-HH","34","0.0406928496636034","0.0264862030743028","0.054899496252904"
"Min 1x per month","1996","Employed","(Married) couple without C. ","138","0.0664742013219892","0.0555539805064698","0.0773944221375086"
"Min 1x per month","1996","Employed","Single parent ","38","0.1101656069043","0.0803637879370829","0.139967425871517"
"Min 1x per month","1996","Employed","Couple + C. LE 16 ","241","0.103369833670729","0.0910188585466381","0.11572080879482"
"Min 1x per month","1996","Employed","Couple + C. GT 16 ","164","0.117850523009288","0.101921740788569","0.133779305230007"
"Min 1x per month","1996","Employed","Couple + C. LE and GT 16","70","0.083606271597819","0.0655125156732803","0.101700027522358"
"Rarely","1996","Not Employed","1-pers.-HH","168","0.240029993418518","0.209236649343715","0.270823337493322"
"Rarely","1996","Not Employed","(Married) couple without C. ","409","0.303515972143715","0.280678389049293","0.326353555238137"
"Rarely","1996","Not Employed","Single parent ","57","0.258741933047757","0.201896079337905","0.31558778675761"
"Rarely","1996","Not Employed","Couple + C. LE 16 ","196","0.333743774800217","0.298038044810759","0.369449504789675"
"Rarely","1996","Not Employed","Couple + C. GT 16 ","204","0.261605669311393","0.230957658097674","0.292253680525112"
"Rarely","1996","Not Employed","Couple + C. LE and GT 16","92","0.337091544964716","0.287708545130673","0.38647454479876"
"Rarely","1996","Employed","1-pers.-HH","187","0.282894425439077","0.250508416738126","0.315280434140029"
"Rarely","1996","Employed","(Married) couple without C. ","537","0.292480332751317","0.272538765551028","0.312421899951605"
"Rarely","1996","Employed","Single parent ","101","0.242172210425062","0.201395463196519","0.282948957653605"
"Rarely","1996","Employed","Couple + C. LE 16 ","731","0.339129247966346","0.319923175883213","0.358335320049478"
"Rarely","1996","Employed","Couple + C. GT 16 ","467","0.331318744343566","0.308065781103337","0.354571707583796"
"Rarely","1996","Employed","Couple + C. LE and GT 16","283","0.356796012712355","0.325480999062955","0.388111026361754"
"Never","1996","Not Employed","1-pers.-HH","378","0.477525444808979","0.441512660229487","0.513538229388471"
"Never","1996","Not Employed","(Married) couple without C. ","804","0.47489892731238","0.450094692626698","0.499703161998062"
"Never","1996","Not Employed","Single parent ","137","0.536460001442993","0.471731888154689","0.601188114731297"
"Never","1996","Not Employed","Couple + C. LE 16 ","305","0.42861153128498","0.391139403795407","0.466083658774554"
"Never","1996","Not Employed","Couple + C. GT 16 ","353","0.423208456596886","0.388755923691839","0.457660989501933"
"Never","1996","Not Employed","Couple + C. LE and GT 16","173","0.447016216658824","0.395077095563008","0.498955337754639"
"Never","1996","Employed","1-pers.-HH","485","0.616158575935673","0.581190168488947","0.651126983382399"
"Never","1996","Employed","(Married) couple without C. ","1196","0.576614998815102","0.554955300874789","0.598274696755415"
"Never","1996","Employed","Single parent ","259","0.544140677594829","0.496734364598678","0.591546990590981"
"Never","1996","Employed","Couple + C. LE 16 ","1173","0.49057571490605","0.470294661428929","0.51085676838317"
"Never","1996","Employed","Couple + C. GT 16 ","794","0.443093821096778","0.418553254127421","0.467634388066134"
"Never","1996","Employed","Couple + C. LE and GT 16","446","0.442648579202625","0.410180070721507","0.475117087683743"
"Daily","1997","Not Employed","1-pers.-HH","","","",""
"Daily","1997","Not Employed","(Married) couple without C. ","","","",""
"Daily","1997","Not Employed","Single parent ","","","",""
"Daily","1997","Not Employed","Couple + C. LE 16 ","","","",""
"Daily","1997","Not Employed","Couple + C. GT 16 ","","","",""
"Daily","1997","Not Employed","Couple + C. LE and GT 16","","","",""
"Daily","1997","Employed","1-pers.-HH","","","",""
"Daily","1997","Employed","(Married) couple without C. ","","","",""
"Daily","1997","Employed","Single parent ","","","",""
"Daily","1997","Employed","Couple + C. LE 16 ","","","",""
"Daily","1997","Employed","Couple + C. GT 16 ","","","",""
"Daily","1997","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1997","Not Employed","1-pers.-HH","125","0.193401914664848","0.164730884023432","0.222072945306264"
"Min 1x per week","1997","Not Employed","(Married) couple without C. ","203","0.138722488875344","0.121911236485589","0.155533741265099"
"Min 1x per week","1997","Not Employed","Single parent ","18","","",""
"Min 1x per week","1997","Not Employed","Couple + C. LE 16 ","77","0.096540435151103","0.0740091943381429","0.119071675964063"
"Min 1x per week","1997","Not Employed","Couple + C. GT 16 ","154","0.233785898502736","0.204457569217367","0.263114227788105"
"Min 1x per week","1997","Not Employed","Couple + C. LE and GT 16","57","0.151440840448045","0.114512790531831","0.188368890364259"
"Min 1x per week","1997","Employed","1-pers.-HH","32","0.0568012583732265","0.039906147600209","0.073696369146244"
"Min 1x per week","1997","Employed","(Married) couple without C. ","109","0.0570836014405167","0.0468178471211835","0.06734935575985"
"Min 1x per week","1997","Employed","Single parent ","24","","",""
"Min 1x per week","1997","Employed","Couple + C. LE 16 ","173","0.0594900496265532","0.0495697306429315","0.0694103686101748"
"Min 1x per week","1997","Employed","Couple + C. GT 16 ","141","0.0962870145920456","0.0816723099730398","0.110901719211051"
"Min 1x per week","1997","Employed","Couple + C. LE and GT 16","99","0.140130496617059","0.116781036161985","0.163479957072132"
"Min 1x per month","1997","Not Employed","1-pers.-HH","70","0.0913910947621388","0.070472873076566","0.112309316447712"
"Min 1x per month","1997","Not Employed","(Married) couple without C. ","147","0.0852484509605684","0.0716668832394059","0.0988300186817309"
"Min 1x per month","1997","Not Employed","Single parent ","15","","",""
"Min 1x per month","1997","Not Employed","Couple + C. LE 16 ","90","0.12292035055092","0.097870361781873","0.147970339319967"
"Min 1x per month","1997","Not Employed","Couple + C. GT 16 ","81","0.100873638713402","0.0800046066442351","0.121742670782568"
"Min 1x per month","1997","Not Employed","Couple + C. LE and GT 16","46","0.117382459325589","0.0842249664491046","0.150539952202074"
"Min 1x per month","1997","Employed","1-pers.-HH","37","0.0510734146649199","0.0350042162538755","0.0671426130759643"
"Min 1x per month","1997","Employed","(Married) couple without C. ","129","0.0634503275296","0.0526638179928403","0.0742368370663597"
"Min 1x per month","1997","Employed","Single parent ","39","0.0987581226899917","0.0700548684813161","0.127461376898667"
"Min 1x per month","1997","Employed","Couple + C. LE 16 ","210","0.10120821613897","0.0885591283721761","0.113857303905765"
"Min 1x per month","1997","Employed","Couple + C. GT 16 ","138","0.101368058675317","0.0864149182997096","0.116321199050925"
"Min 1x per month","1997","Employed","Couple + C. LE and GT 16","75","0.100277294163405","0.0800727112545322","0.120481877072278"
"Rarely","1997","Not Employed","1-pers.-HH","142","0.209117848351363","0.179596528850257","0.238639167852469"
"Rarely","1997","Not Employed","(Married) couple without C. ","438","0.310385774481269","0.287884397867239","0.3328871510953"
"Rarely","1997","Not Employed","Single parent ","52","0.233314274442392","0.176911488060529","0.289717060824256"
"Rarely","1997","Not Employed","Couple + C. LE 16 ","204","0.298573537273987","0.263660080273193","0.333486994274782"
"Rarely","1997","Not Employed","Couple + C. GT 16 ","204","0.246882135467727","0.217002217218802","0.276762053716651"
"Rarely","1997","Not Employed","Couple + C. LE and GT 16","105","0.370142209566506","0.32040294438228","0.419881474750732"
"Rarely","1997","Employed","1-pers.-HH","184","0.252056214938743","0.220363193624398","0.283749236253088"
"Rarely","1997","Employed","(Married) couple without C. ","552","0.302786195849882","0.282455623091681","0.323116768608083"
"Rarely","1997","Employed","Single parent ","109","0.294623105630625","0.250763163024803","0.338483048236447"
"Rarely","1997","Employed","Couple + C. LE 16 ","732","0.368888687275639","0.34865279191752","0.389124582633757"
"Rarely","1997","Employed","Couple + C. GT 16 ","452","0.318834683804229","0.295745958180196","0.341923409428263"
"Rarely","1997","Employed","Couple + C. LE and GT 16","288","0.369013984484274","0.336555702762008","0.401472266206539"
"Never","1997","Not Employed","1-pers.-HH","392","0.50608914222165","0.469796204491618","0.542382079951682"
"Never","1997","Not Employed","(Married) couple without C. ","836","0.465643285682818","0.441382917560772","0.489903653804864"
"Never","1997","Not Employed","Single parent ","131","0.554306857767825","0.488022001768271","0.620591713767378"
"Never","1997","Not Employed","Couple + C. LE 16 ","289","0.48196567702399","0.443844750587281","0.520086603460699"
"Never","1997","Not Employed","Couple + C. GT 16 ","361","0.418458327316135","0.384274583464432","0.452642071167839"
"Never","1997","Not Employed","Couple + C. LE and GT 16","154","0.36103449065986","0.311557091718133","0.410511889601587"
"Never","1997","Employed","1-pers.-HH","468","0.64006911202311","0.605034004675958","0.675104219370263"
"Never","1997","Employed","(Married) couple without C. ","1172","0.576679875180002","0.554817343835209","0.598542406524794"
"Never","1997","Employed","Single parent ","243","0.518211508066638","0.470138003837455","0.566285012295821"
"Never","1997","Employed","Couple + C. LE 16 ","1069","0.470413046958838","0.449480113551911","0.491345980365765"
"Never","1997","Employed","Couple + C. GT 16 ","834","0.483510242928408","0.45875172658185","0.508268759274966"
"Never","1997","Employed","Couple + C. LE and GT 16","387","0.390578224735263","0.357760592532426","0.423395856938099"
"Daily","1998","Not Employed","1-pers.-HH","10","","",""
"Daily","1998","Not Employed","(Married) couple without C. ","17","","",""
"Daily","1998","Not Employed","Single parent ","3","","",""
"Daily","1998","Not Employed","Couple + C. LE 16 ","3","","",""
"Daily","1998","Not Employed","Couple + C. GT 16 ","16","","",""
"Daily","1998","Not Employed","Couple + C. LE and GT 16","5","","",""
"Daily","1998","Employed","1-pers.-HH","3","","",""
"Daily","1998","Employed","(Married) couple without C. ","7","","",""
"Daily","1998","Employed","Single parent ","","","",""
"Daily","1998","Employed","Couple + C. LE 16 ","7","","",""
"Daily","1998","Employed","Couple + C. GT 16 ","8","","",""
"Daily","1998","Employed","Couple + C. LE and GT 16","10","","",""
"Min 1x per week","1998","Not Employed","1-pers.-HH","132","0.157197075562068","0.13335073063918","0.181043420484956"
"Min 1x per week","1998","Not Employed","(Married) couple without C. ","251","0.132934416931329","0.117915706890017","0.147953126972641"
"Min 1x per week","1998","Not Employed","Single parent ","22","","",""
"Min 1x per week","1998","Not Employed","Couple + C. LE 16 ","80","0.0987280596270767","0.0770594708705159","0.120396648383638"
"Min 1x per week","1998","Not Employed","Couple + C. GT 16 ","135","0.173110576090267","0.147646044943961","0.198575107236572"
"Min 1x per week","1998","Not Employed","Couple + C. LE and GT 16","44","0.142008632569846","0.107410031104182","0.176607234035509"
"Min 1x per week","1998","Employed","1-pers.-HH","32","0.0407370083721692","0.0274633173350916","0.0540106994092469"
"Min 1x per week","1998","Employed","(Married) couple without C. ","122","0.0545684561533282","0.0450555785015965","0.06408133380506"
"Min 1x per week","1998","Employed","Single parent ","29","","",""
"Min 1x per week","1998","Employed","Couple + C. LE 16 ","200","0.0772851303156313","0.066538495774722","0.0880317648565406"
"Min 1x per week","1998","Employed","Couple + C. GT 16 ","133","0.0868611492596233","0.073512687187324","0.100209611331923"
"Min 1x per week","1998","Employed","Couple + C. LE and GT 16","87","0.112529454860743","0.0914087237862884","0.133650185935197"
"Min 1x per month","1998","Not Employed","1-pers.-HH","103","0.116820024387984","0.0957764346392001","0.137863614136768"
"Min 1x per month","1998","Not Employed","(Married) couple without C. ","210","0.115878988992447","0.101719546767405","0.130038431217489"
"Min 1x per month","1998","Not Employed","Single parent ","20","","",""
"Min 1x per month","1998","Not Employed","Couple + C. LE 16 ","105","0.131486401944159","0.106938683508936","0.156034120379382"
"Min 1x per month","1998","Not Employed","Couple + C. GT 16 ","97","0.117577373856609","0.0958978190104759","0.139256928702742"
"Min 1x per month","1998","Not Employed","Couple + C. LE and GT 16","39","0.0940814958306967","0.0651443039217923","0.123018687739601"
"Min 1x per month","1998","Employed","1-pers.-HH","51","0.0638713389931223","0.0474522493101187","0.080290428676126"
"Min 1x per month","1998","Employed","(Married) couple without C. ","146","0.0651071819277352","0.0547743017245204","0.0754400621309499"
"Min 1x per month","1998","Employed","Single parent ","33","0.0779677132306657","0.0531675018000834","0.102767924661248"
"Min 1x per month","1998","Employed","Couple + C. LE 16 ","221","0.102025915805912","0.0898450572260194","0.114206774385805"
"Min 1x per month","1998","Employed","Couple + C. GT 16 ","160","0.109130388961006","0.0943519024427344","0.123908875479277"
"Min 1x per month","1998","Employed","Couple + C. LE and GT 16","86","0.117482532509565","0.0959622895400205","0.13900277547911"
"Rarely","1998","Not Employed","1-pers.-HH","192","0.22563690161565","0.198251824922236","0.253021978309064"
"Rarely","1998","Not Employed","(Married) couple without C. ","572","0.31878620088838","0.298171387080479","0.339401014696282"
"Rarely","1998","Not Employed","Single parent ","68","0.25540146022419","0.202394341875557","0.308408578572822"
"Rarely","1998","Not Employed","Couple + C. LE 16 ","228","0.352206003323085","0.317508419154496","0.386903587491675"
"Rarely","1998","Not Employed","Couple + C. GT 16 ","241","0.293358402694911","0.262714150305003","0.324002655084819"
"Rarely","1998","Not Employed","Couple + C. LE and GT 16","131","0.359719702322668","0.312150387708174","0.407289016937162"
"Rarely","1998","Employed","1-pers.-HH","188","0.20957067020825","0.18224158666772","0.236899753748781"
"Rarely","1998","Employed","(Married) couple without C. ","645","0.302565480598869","0.283326261423788","0.32180469977395"
"Rarely","1998","Employed","Single parent ","105","0.254132353558462","0.213861968306809","0.294402738810115"
"Rarely","1998","Employed","Couple + C. LE 16 ","815","0.363730725914761","0.344370910197533","0.383090541631989"
"Rarely","1998","Employed","Couple + C. GT 16 ","505","0.320775049996029","0.298651381529659","0.342898718462399"
"Rarely","1998","Employed","Couple + C. LE and GT 16","274","0.354821181756844","0.322843742344323","0.386798621169364"
"Never","1998","Not Employed","1-pers.-HH","458","0.488615961578164","0.455867267780075","0.521364655376253"
"Never","1998","Not Employed","(Married) couple without C. ","913","0.42504215397227","0.40317350540137","0.44691080254317"
"Never","1998","Not Employed","Single parent ","147","0.525992183939503","0.465298455962948","0.586685911916058"
"Never","1998","Not Employed","Couple + C. LE 16 ","312","0.415332498494236","0.379536470759069","0.451128526229404"
"Never","1998","Not Employed","Couple + C. GT 16 ","359","0.407182089160042","0.374114300273686","0.440249878046397"
"Never","1998","Not Employed","Couple + C. LE and GT 16","172","0.396677033752499","0.348186923716603","0.445167143788396"
"Never","1998","Employed","1-pers.-HH","578","0.68147703795621","0.65019289368512","0.7127611822273"
"Never","1998","Employed","(Married) couple without C. ","1270","0.57412389276281","0.553414351359757","0.594833434165862"
"Never","1998","Employed","Single parent ","282","0.582009755921906","0.536387881419347","0.627631630424464"
"Never","1998","Employed","Couple + C. LE 16 ","1129","0.455149031140968","0.43510862938453","0.475189432897405"
"Never","1998","Employed","Couple + C. GT 16 ","904","0.480148819902215","0.456469049573935","0.503828590230494"
"Never","1998","Employed","Couple + C. LE and GT 16","403","0.407003475253365","0.374169459799754","0.439837490706977"
"Daily","1999","Not Employed","1-pers.-HH","","","",""
"Daily","1999","Not Employed","(Married) couple without C. ","","","",""
"Daily","1999","Not Employed","Single parent ","","","",""
"Daily","1999","Not Employed","Couple + C. LE 16 ","","","",""
"Daily","1999","Not Employed","Couple + C. GT 16 ","","","",""
"Daily","1999","Not Employed","Couple + C. LE and GT 16","","","",""
"Daily","1999","Employed","1-pers.-HH","","","",""
"Daily","1999","Employed","(Married) couple without C. ","","","",""
"Daily","1999","Employed","Single parent ","","","",""
"Daily","1999","Employed","Couple + C. LE 16 ","","","",""
"Daily","1999","Employed","Couple + C. GT 16 ","","","",""
"Daily","1999","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1999","Not Employed","1-pers.-HH","130","0.166661211863142","0.141398904293667","0.191923519432617"
"Min 1x per week","1999","Not Employed","(Married) couple without C. ","246","0.149181568907469","0.133021174278374","0.165341963536563"
"Min 1x per week","1999","Not Employed","Single parent ","17","","",""
"Min 1x per week","1999","Not Employed","Couple + C. LE 16 ","61","0.0920932064025237","0.0697779097996563","0.114408503005391"
"Min 1x per week","1999","Not Employed","Couple + C. GT 16 ","125","0.168414310106026","0.141895112931094","0.194933507280958"
"Min 1x per week","1999","Not Employed","Couple + C. LE and GT 16","31","0.100398706321463","0.0676748347194418","0.133122577923484"
"Min 1x per week","1999","Employed","1-pers.-HH","37","0.0572426094244544","0.041662200930426","0.0728230179184827"
"Min 1x per week","1999","Employed","(Married) couple without C. ","130","0.061215788059654","0.0513126016372384","0.0711189744820696"
"Min 1x per week","1999","Employed","Single parent ","20","","",""
"Min 1x per week","1999","Employed","Couple + C. LE 16 ","179","0.0671481301518429","0.0570973327825753","0.0771989275211106"
"Min 1x per week","1999","Employed","Couple + C. GT 16 ","132","0.0814270108415183","0.0685358604241898","0.0943181612588467"
"Min 1x per week","1999","Employed","Couple + C. LE and GT 16","73","0.112801612042633","0.0913828627808474","0.134220361304419"
"Min 1x per month","1999","Not Employed","1-pers.-HH","84","0.112896947482331","0.0914446856557227","0.134349209308939"
"Min 1x per month","1999","Not Employed","(Married) couple without C. ","186","0.091246034807511","0.0781841427075738","0.104307926907448"
"Min 1x per month","1999","Not Employed","Single parent ","23","","",""
"Min 1x per month","1999","Not Employed","Couple + C. LE 16 ","76","0.102221423813624","0.0788425376985866","0.125600309928662"
"Min 1x per month","1999","Not Employed","Couple + C. GT 16 ","80","0.0977793843782507","0.0767320356920011","0.1188267330645"
"Min 1x per month","1999","Not Employed","Couple + C. LE and GT 16","31","0.0845628173905091","0.0542672157150867","0.114858419065932"
"Min 1x per month","1999","Employed","1-pers.-HH","45","0.0506597328556044","0.0359514641821045","0.0653680015291043"
"Min 1x per month","1999","Employed","(Married) couple without C. ","138","0.0601724849041359","0.050348597082539","0.0699963727257328"
"Min 1x per month","1999","Employed","Single parent ","25","","",""
"Min 1x per month","1999","Employed","Couple + C. LE 16 ","227","0.0942130796200423","0.0824817878823269","0.105944371357758"
"Min 1x per month","1999","Employed","Couple + C. GT 16 ","160","0.102156348337284","0.0878811012968869","0.116431595377681"
"Min 1x per month","1999","Employed","Couple + C. LE and GT 16","82","0.100364569975288","0.0800199505037779","0.120709189446798"
"Rarely","1999","Not Employed","1-pers.-HH","197","0.240269120190981","0.211307435511857","0.269230804870106"
"Rarely","1999","Not Employed","(Married) couple without C. ","538","0.315355667913823","0.294278669583453","0.336432666244193"
"Rarely","1999","Not Employed","Single parent ","55","0.205126729973913","0.155271824700581","0.254981635247245"
"Rarely","1999","Not Employed","Couple + C. LE 16 ","205","0.332425629909927","0.296070532619349","0.368780727200505"
"Rarely","1999","Not Employed","Couple + C. GT 16 ","230","0.344117355955812","0.310451959636442","0.377782752275182"
"Rarely","1999","Not Employed","Couple + C. LE and GT 16","114","0.388625862742549","0.335550256071187","0.441701469413911"
"Rarely","1999","Employed","1-pers.-HH","222","0.248897199040493","0.21989847753963","0.277895920541356"
"Rarely","1999","Employed","(Married) couple without C. ","697","0.329967480485416","0.310543248576679","0.349391712394153"
"Rarely","1999","Employed","Single parent ","121","0.273038619560335","0.232457380311938","0.313619858808731"
"Rarely","1999","Employed","Couple + C. LE 16 ","833","0.378121508627191","0.358647934341955","0.397595082912427"
"Rarely","1999","Employed","Couple + C. GT 16 ","518","0.324041685203656","0.301981406611279","0.346101963796033"
"Rarely","1999","Employed","Couple + C. LE and GT 16","269","0.343202956746876","0.311057678704331","0.375348234789421"
"Never","1999","Not Employed","1-pers.-HH","425","0.480172720463546","0.446305993433233","0.514039447493858"
"Never","1999","Not Employed","(Married) couple without C. ","897","0.444216728371198","0.421678170611842","0.466755286130553"
"Never","1999","Not Employed","Single parent ","157","0.588179403830583","0.527413948220094","0.648944859441072"
"Never","1999","Not Employed","Couple + C. LE 16 ","303","0.473259739873925","0.43472820838555","0.511791271362301"
"Never","1999","Not Employed","Couple + C. GT 16 ","330","0.389688949559911","0.35513067621032","0.424247222909502"
"Never","1999","Not Employed","Couple + C. LE and GT 16","148","0.426412613545479","0.372562031276226","0.480263195814732"
"Never","1999","Employed","1-pers.-HH","550","0.643200458679448","0.611070921319397","0.675329996039499"
"Never","1999","Employed","(Married) couple without C. ","1286","0.548644246550794","0.528086985563906","0.569201507537682"
"Never","1999","Employed","Single parent ","297","0.60835692548897","0.563895636496042","0.652818214481897"
"Never","1999","Employed","Couple + C. LE 16 ","1143","0.460517281600923","0.440500744436616","0.480533818765231"
"Never","1999","Employed","Couple + C. GT 16 ","919","0.492374955617542","0.468809811943269","0.515940099291814"
"Never","1999","Employed","Couple + C. LE and GT 16","414","0.443630861235203","0.409993766922803","0.477267955547603"
"Daily","2000","Not Employed","1-pers.-HH","","","",""
"Daily","2000","Not Employed","(Married) couple without C. ","","","",""
"Daily","2000","Not Employed","Single parent ","","","",""
"Daily","2000","Not Employed","Couple + C. LE 16 ","","","",""
"Daily","2000","Not Employed","Couple + C. GT 16 ","","","",""
"Daily","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Daily","2000","Employed","1-pers.-HH","","","",""
"Daily","2000","Employed","(Married) couple without C. ","","","",""
"Daily","2000","Employed","Single parent ","","","",""
"Daily","2000","Employed","Couple + C. LE 16 ","","","",""
"Daily","2000","Employed","Couple + C. GT 16 ","","","",""
"Daily","2000","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","Not Employed","1-pers.-HH","","","",""
"Min 1x per week","2000","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per week","2000","Not Employed","Single parent ","","","",""
"Min 1x per week","2000","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2000","Employed","1-pers.-HH","","","",""
"Min 1x per week","2000","Employed","(Married) couple without C. ","","","",""
"Min 1x per week","2000","Employed","Single parent ","","","",""
"Min 1x per week","2000","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per week","2000","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per week","2000","Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","Not Employed","1-pers.-HH","","","",""
"Min 1x per month","2000","Not Employed","(Married) couple without C. ","","","",""
"Min 1x per month","2000","Not Employed","Single parent ","","","",""
"Min 1x per month","2000","Not Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","Not Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2000","Employed","1-pers.-HH","","","",""
"Min 1x per month","2000","Employed","(Married) couple without C. ","","","",""
"Min 1x per month","2000","Employed","Single parent ","","","",""
"Min 1x per month","2000","Employed","Couple + C. LE 16 ","","","",""
"Min 1x per month","2000","Employed","Couple + C. GT 16 ","","","",""
"Min 1x per month","2000","Employed","Couple + C. LE and GT 16","","","",""
"Rarely","2000","Not Employed","1-pers.-HH","","","",""
"Rarely","2000","Not Employed","(Married) couple without C. ","","","",""
"Rarely","2000","Not Employed","Single parent ","","","",""
"Rarely","2000","Not Employed","Couple + C. LE 16 ","","","",""
"Rarely","2000","Not Employed","Couple + C. GT 16 ","","","",""
"Rarely","2000","Not Employed","Couple + C. LE and GT 16","","","",""
"Rarely","2000","Employed","1-pers.-HH","","","",""
