"pli0098_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Daily","2009","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2009","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2009","Baden-Württemberg","secondary school degree","","","",""
"Daily","2009","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2009","Baden-Württemberg","Other degree","","","",""
"Daily","2009","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2009","Bavaria","lower secondary degree","","","",""
"Daily","2009","Bavaria","secondary school degree","","","",""
"Daily","2009","Bavaria","college entrance qualification","","","",""
"Daily","2009","Bavaria","Other degree","","","",""
"Daily","2009","Bavaria","no degree/no degree yet","","","",""
"Daily","2009","Berlin","lower secondary degree","","","",""
"Daily","2009","Berlin","secondary school degree","","","",""
"Daily","2009","Berlin","college entrance qualification","","","",""
"Daily","2009","Berlin","Other degree","","","",""
"Daily","2009","Berlin","no degree/no degree yet","","","",""
"Daily","2009","Brandenburg","lower secondary degree","","","",""
"Daily","2009","Brandenburg","secondary school degree","","","",""
"Daily","2009","Brandenburg","college entrance qualification","","","",""
"Daily","2009","Brandenburg","Other degree","","","",""
"Daily","2009","Brandenburg","no degree/no degree yet","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2009","Saxony","lower secondary degree","","","",""
"Daily","2009","Saxony","secondary school degree","","","",""
"Daily","2009","Saxony","college entrance qualification","","","",""
"Daily","2009","Saxony","Other degree","","","",""
"Daily","2009","Saxony","no degree/no degree yet","","","",""
"Daily","2009","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2009","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2009","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2009","Saxony-Anhalt","Other degree","","","",""
"Daily","2009","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2009","Thuringia","lower secondary degree","","","",""
"Daily","2009","Thuringia","secondary school degree","","","",""
"Daily","2009","Thuringia","college entrance qualification","","","",""
"Daily","2009","Thuringia","Other degree","","","",""
"Daily","2009","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2009","Schleswig-Holstein","lower secondary degree","8","","",""
"Min 1x per week","2009","Schleswig-Holstein","secondary school degree","8","","",""
"Min 1x per week","2009","Schleswig-Holstein","college entrance qualification","5","","",""
"Min 1x per week","2009","Schleswig-Holstein","Other degree","6","","",""
"Min 1x per week","2009","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Min 1x per week","2009","Hamburg","lower secondary degree","2","","",""
"Min 1x per week","2009","Hamburg","secondary school degree","3","","",""
"Min 1x per week","2009","Hamburg","college entrance qualification","4","","",""
"Min 1x per week","2009","Hamburg","Other degree","","","",""
"Min 1x per week","2009","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2009","Lower Saxony","lower secondary degree","46","0.0945400060652027","0.0705421478495578","0.118537864280848"
"Min 1x per week","2009","Lower Saxony","secondary school degree","28","","",""
"Min 1x per week","2009","Lower Saxony","college entrance qualification","27","","",""
"Min 1x per week","2009","Lower Saxony","Other degree","9","","",""
"Min 1x per week","2009","Lower Saxony","no degree/no degree yet","5","","",""
"Min 1x per week","2009","Bremen","lower secondary degree","1","","",""
"Min 1x per week","2009","Bremen","secondary school degree","","","",""
"Min 1x per week","2009","Bremen","college entrance qualification","","","",""
"Min 1x per week","2009","Bremen","Other degree","","","",""
"Min 1x per week","2009","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2009","North Rhine-Westphalia","lower secondary degree","130","0.100187054422881","0.0836804692042406","0.116693639641521"
"Min 1x per week","2009","North Rhine-Westphalia","secondary school degree","72","0.0689099039372364","0.0513353900533026","0.0864844178211703"
"Min 1x per week","2009","North Rhine-Westphalia","college entrance qualification","101","0.0778518014607688","0.062117763635222","0.0935858392863156"
"Min 1x per week","2009","North Rhine-Westphalia","Other degree","32","0.14276765659189","0.0975562141825498","0.18797909900123"
"Min 1x per week","2009","North Rhine-Westphalia","no degree/no degree yet","11","","",""
"Min 1x per week","2009","Hesse","lower secondary degree","20","","",""
"Min 1x per week","2009","Hesse","secondary school degree","17","","",""
"Min 1x per week","2009","Hesse","college entrance qualification","25","","",""
"Min 1x per week","2009","Hesse","Other degree","13","","",""
"Min 1x per week","2009","Hesse","no degree/no degree yet","1","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","lower secondary degree","52","0.131071536048006","0.100463472300891","0.16167959979512"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","secondary school degree","14","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","college entrance qualification","30","0.115099221423738","0.0727346003967507","0.157463842450725"
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","Other degree","9","","",""
"Min 1x per week","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Min 1x per week","2009","Baden-Württemberg","lower secondary degree","80","0.0916702467818055","0.0702324849582444","0.113108008605367"
"Min 1x per week","2009","Baden-Württemberg","secondary school degree","40","0.0726363556290716","0.050664448615535","0.0946082626426083"
"Min 1x per week","2009","Baden-Württemberg","college entrance qualification","45","0.0665114223612025","0.0459654599651447","0.0870573847572604"
"Min 1x per week","2009","Baden-Württemberg","Other degree","25","","",""
"Min 1x per week","2009","Baden-Württemberg","no degree/no degree yet","5","","",""
"Min 1x per week","2009","Bavaria","lower secondary degree","146","0.142938191993932","0.121817795119479","0.164058588868386"
"Min 1x per week","2009","Bavaria","secondary school degree","72","0.106255351606858","0.0826734781333358","0.12983722508038"
"Min 1x per week","2009","Bavaria","college entrance qualification","79","0.104384619039757","0.0807698237955477","0.127999414283967"
"Min 1x per week","2009","Bavaria","Other degree","18","","",""
"Min 1x per week","2009","Bavaria","no degree/no degree yet","8","","",""
"Min 1x per week","2009","Berlin","lower secondary degree","4","","",""
"Min 1x per week","2009","Berlin","secondary school degree","10","","",""
"Min 1x per week","2009","Berlin","college entrance qualification","12","","",""
"Min 1x per week","2009","Berlin","Other degree","4","","",""
"Min 1x per week","2009","Berlin","no degree/no degree yet","2","","",""
"Min 1x per week","2009","Brandenburg","lower secondary degree","6","","",""
"Min 1x per week","2009","Brandenburg","secondary school degree","4","","",""
"Min 1x per week","2009","Brandenburg","college entrance qualification","8","","",""
"Min 1x per week","2009","Brandenburg","Other degree","","","",""
"Min 1x per week","2009","Brandenburg","no degree/no degree yet","1","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","secondary school degree","1","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","college entrance qualification","2","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Min 1x per week","2009","Saxony","lower secondary degree","16","","",""
"Min 1x per week","2009","Saxony","secondary school degree","41","0.052086299856219","0.0348982450243849","0.069274354688053"
"Min 1x per week","2009","Saxony","college entrance qualification","10","","",""
"Min 1x per week","2009","Saxony","Other degree","1","","",""
"Min 1x per week","2009","Saxony","no degree/no degree yet","4","","",""
"Min 1x per week","2009","Saxony-Anhalt","lower secondary degree","2","","",""
"Min 1x per week","2009","Saxony-Anhalt","secondary school degree","9","","",""
"Min 1x per week","2009","Saxony-Anhalt","college entrance qualification","6","","",""
"Min 1x per week","2009","Saxony-Anhalt","Other degree","1","","",""
"Min 1x per week","2009","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Min 1x per week","2009","Thuringia","lower secondary degree","7","","",""
"Min 1x per week","2009","Thuringia","secondary school degree","15","","",""
"Min 1x per week","2009","Thuringia","college entrance qualification","10","","",""
"Min 1x per week","2009","Thuringia","Other degree","","","",""
"Min 1x per week","2009","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","2009","Schleswig-Holstein","lower secondary degree","6","","",""
"Min 1x per month","2009","Schleswig-Holstein","secondary school degree","2","","",""
"Min 1x per month","2009","Schleswig-Holstein","college entrance qualification","9","","",""
"Min 1x per month","2009","Schleswig-Holstein","Other degree","1","","",""
"Min 1x per month","2009","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Min 1x per month","2009","Hamburg","lower secondary degree","2","","",""
"Min 1x per month","2009","Hamburg","secondary school degree","3","","",""
"Min 1x per month","2009","Hamburg","college entrance qualification","13","","",""
"Min 1x per month","2009","Hamburg","Other degree","1","","",""
"Min 1x per month","2009","Hamburg","no degree/no degree yet","1","","",""
"Min 1x per month","2009","Lower Saxony","lower secondary degree","46","0.0784870835192813","0.05642838698106","0.100545780057503"
"Min 1x per month","2009","Lower Saxony","secondary school degree","51","0.0979270699530043","0.0721573412565196","0.123696798649489"
"Min 1x per month","2009","Lower Saxony","college entrance qualification","45","0.0850463776359184","0.0582405712510113","0.111852184020825"
"Min 1x per month","2009","Lower Saxony","Other degree","5","","",""
"Min 1x per month","2009","Lower Saxony","no degree/no degree yet","4","","",""
"Min 1x per month","2009","Bremen","lower secondary degree","2","","",""
"Min 1x per month","2009","Bremen","secondary school degree","1","","",""
"Min 1x per month","2009","Bremen","college entrance qualification","4","","",""
"Min 1x per month","2009","Bremen","Other degree","2","","",""
"Min 1x per month","2009","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","2009","North Rhine-Westphalia","lower secondary degree","98","0.0686497557244008","0.0547485864982194","0.0825509249505821"
"Min 1x per month","2009","North Rhine-Westphalia","secondary school degree","65","0.0732237646215536","0.0551495216376634","0.0912980076054438"
"Min 1x per month","2009","North Rhine-Westphalia","college entrance qualification","96","0.0707846495946051","0.0557243633405412","0.085844935848669"
"Min 1x per month","2009","North Rhine-Westphalia","Other degree","23","","",""
"Min 1x per month","2009","North Rhine-Westphalia","no degree/no degree yet","16","","",""
"Min 1x per month","2009","Hesse","lower secondary degree","38","0.0841339032720322","0.0550108511263802","0.113256955417684"
"Min 1x per month","2009","Hesse","secondary school degree","27","","",""
"Min 1x per month","2009","Hesse","college entrance qualification","39","0.0794760445241582","0.0534529036745268","0.10549918537379"
"Min 1x per month","2009","Hesse","Other degree","11","","",""
"Min 1x per month","2009","Hesse","no degree/no degree yet","5","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","lower secondary degree","38","0.0745965289898061","0.0507670513267736","0.0984260066528386"
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","secondary school degree","16","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","college entrance qualification","23","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","Other degree","10","","",""
"Min 1x per month","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Min 1x per month","2009","Baden-Württemberg","lower secondary degree","97","0.11365121374259","0.0900718089873361","0.137230618497844"
"Min 1x per month","2009","Baden-Württemberg","secondary school degree","52","0.0718337093847406","0.0499740828133827","0.0936933359560985"
"Min 1x per month","2009","Baden-Württemberg","college entrance qualification","63","0.109470524079348","0.083725303615438","0.135215744543258"
"Min 1x per month","2009","Baden-Württemberg","Other degree","18","","",""
"Min 1x per month","2009","Baden-Württemberg","no degree/no degree yet","13","","",""
"Min 1x per month","2009","Bavaria","lower secondary degree","177","0.141407865388808","0.120382086291973","0.162433644485643"
"Min 1x per month","2009","Bavaria","secondary school degree","107","0.16918731179661","0.140497240560932","0.197877383032288"
"Min 1x per month","2009","Bavaria","college entrance qualification","84","0.11337123048046","0.0888846862857888","0.137857774675131"
"Min 1x per month","2009","Bavaria","Other degree","16","","",""
"Min 1x per month","2009","Bavaria","no degree/no degree yet","6","","",""
"Min 1x per month","2009","Berlin","lower secondary degree","","","",""
"Min 1x per month","2009","Berlin","secondary school degree","7","","",""
"Min 1x per month","2009","Berlin","college entrance qualification","11","","",""
"Min 1x per month","2009","Berlin","Other degree","5","","",""
"Min 1x per month","2009","Berlin","no degree/no degree yet","2","","",""
"Min 1x per month","2009","Brandenburg","lower secondary degree","13","","",""
"Min 1x per month","2009","Brandenburg","secondary school degree","13","","",""
"Min 1x per month","2009","Brandenburg","college entrance qualification","12","","",""
"Min 1x per month","2009","Brandenburg","Other degree","2","","",""
"Min 1x per month","2009","Brandenburg","no degree/no degree yet","1","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","lower secondary degree","6","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","secondary school degree","8","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","college entrance qualification","6","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Min 1x per month","2009","Saxony","lower secondary degree","14","","",""
"Min 1x per month","2009","Saxony","secondary school degree","32","0.0586710542932376","0.040492337246838","0.0768497713396372"
"Min 1x per month","2009","Saxony","college entrance qualification","35","0.175519177692335","0.134599555421573","0.216438799963098"
"Min 1x per month","2009","Saxony","Other degree","1","","",""
"Min 1x per month","2009","Saxony","no degree/no degree yet","2","","",""
"Min 1x per month","2009","Saxony-Anhalt","lower secondary degree","9","","",""
"Min 1x per month","2009","Saxony-Anhalt","secondary school degree","10","","",""
"Min 1x per month","2009","Saxony-Anhalt","college entrance qualification","11","","",""
"Min 1x per month","2009","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","2009","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","2009","Thuringia","lower secondary degree","12","","",""
"Min 1x per month","2009","Thuringia","secondary school degree","17","","",""
"Min 1x per month","2009","Thuringia","college entrance qualification","14","","",""
"Min 1x per month","2009","Thuringia","Other degree","1","","",""
"Min 1x per month","2009","Thuringia","no degree/no degree yet","","","",""
"Rarely","2009","Schleswig-Holstein","lower secondary degree","49","0.305549413719955","0.238626660623654","0.372472166816256"
"Rarely","2009","Schleswig-Holstein","secondary school degree","40","0.290070930163493","0.217206673200107","0.362935187126879"
"Rarely","2009","Schleswig-Holstein","college entrance qualification","33","0.206549531922174","0.137225396639491","0.275873667204856"
"Rarely","2009","Schleswig-Holstein","Other degree","3","","",""
"Rarely","2009","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Rarely","2009","Hamburg","lower secondary degree","13","","",""
"Rarely","2009","Hamburg","secondary school degree","14","","",""
"Rarely","2009","Hamburg","college entrance qualification","33","0.362339279920134","0.274866760085827","0.449811799754442"
"Rarely","2009","Hamburg","Other degree","2","","",""
"Rarely","2009","Hamburg","no degree/no degree yet","5","","",""
"Rarely","2009","Lower Saxony","lower secondary degree","213","0.347360195137779","0.308306975763579","0.38641341451198"
"Rarely","2009","Lower Saxony","secondary school degree","189","0.349060376445759","0.307731055330277","0.390389697561241"
"Rarely","2009","Lower Saxony","college entrance qualification","157","0.354158616079845","0.308200388994808","0.400116843164881"
"Rarely","2009","Lower Saxony","Other degree","22","","",""
"Rarely","2009","Lower Saxony","no degree/no degree yet","18","","",""
"Rarely","2009","Bremen","lower secondary degree","10","","",""
"Rarely","2009","Bremen","secondary school degree","9","","",""
"Rarely","2009","Bremen","college entrance qualification","6","","",""
"Rarely","2009","Bremen","Other degree","","","",""
"Rarely","2009","Bremen","no degree/no degree yet","1","","",""
"Rarely","2009","North Rhine-Westphalia","lower secondary degree","350","0.24865033053265","0.224887898589763","0.272412762475538"
"Rarely","2009","North Rhine-Westphalia","secondary school degree","255","0.291357276840081","0.259830959271653","0.322883594408509"
"Rarely","2009","North Rhine-Westphalia","college entrance qualification","374","0.301131163490574","0.274192181233403","0.328070145747745"
"Rarely","2009","North Rhine-Westphalia","Other degree","62","0.244019324384721","0.188511829153034","0.299526819616407"
"Rarely","2009","North Rhine-Westphalia","no degree/no degree yet","31","0.241932773868051","0.165940508961827","0.317925038774275"
"Rarely","2009","Hesse","lower secondary degree","146","0.457892949222336","0.405622060570053","0.510163837874618"
"Rarely","2009","Hesse","secondary school degree","131","0.342353656095528","0.290766676515976","0.393940635675081"
"Rarely","2009","Hesse","college entrance qualification","155","0.417251807410788","0.369809738110818","0.464693876710757"
"Rarely","2009","Hesse","Other degree","24","","",""
"Rarely","2009","Hesse","no degree/no degree yet","11","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","lower secondary degree","178","0.340166072121719","0.297197346869275","0.383134797374162"
"Rarely","2009","Rhineland-Palatinate,Saarland","secondary school degree","88","0.357531087855642","0.293615883839434","0.42144629187185"
"Rarely","2009","Rhineland-Palatinate,Saarland","college entrance qualification","81","0.36584757799222","0.301908441895172","0.429786714089267"
"Rarely","2009","Rhineland-Palatinate,Saarland","Other degree","23","","",""
"Rarely","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","10","","",""
"Rarely","2009","Baden-Württemberg","lower secondary degree","251","0.384735862578937","0.348590248517313","0.420881476640561"
"Rarely","2009","Baden-Württemberg","secondary school degree","213","0.379883162507954","0.338793981936538","0.420972343079371"
"Rarely","2009","Baden-Württemberg","college entrance qualification","205","0.380881140926035","0.340840076084898","0.420922205767173"
"Rarely","2009","Baden-Württemberg","Other degree","52","0.279050897166029","0.209333118173297","0.34876867615876"
"Rarely","2009","Baden-Württemberg","no degree/no degree yet","24","","",""
"Rarely","2009","Bavaria","lower secondary degree","363","0.326715052030415","0.29841378457731","0.35501631948352"
"Rarely","2009","Bavaria","secondary school degree","234","0.330273907387899","0.294283901864845","0.366263912910954"
"Rarely","2009","Bavaria","college entrance qualification","213","0.298142395537442","0.262812566933678","0.333472224141205"
"Rarely","2009","Bavaria","Other degree","36","0.232823413906563","0.15751969885459","0.308127128958535"
"Rarely","2009","Bavaria","no degree/no degree yet","31","0.267618951958473","0.16315883032883","0.372079073588116"
"Rarely","2009","Berlin","lower secondary degree","22","","",""
"Rarely","2009","Berlin","secondary school degree","34","0.147704452518163","0.101240517716791","0.194168387319534"
"Rarely","2009","Berlin","college entrance qualification","56","0.22944345787389","0.17910257944008","0.2797843363077"
"Rarely","2009","Berlin","Other degree","7","","",""
"Rarely","2009","Berlin","no degree/no degree yet","4","","",""
"Rarely","2009","Brandenburg","lower secondary degree","26","","",""
"Rarely","2009","Brandenburg","secondary school degree","60","0.152153298495858","0.113806201328254","0.190500395663461"
"Rarely","2009","Brandenburg","college entrance qualification","27","","",""
"Rarely","2009","Brandenburg","Other degree","3","","",""
"Rarely","2009","Brandenburg","no degree/no degree yet","3","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","lower secondary degree","25","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","secondary school degree","35","0.17659423104128","0.125975057176803","0.227213404905756"
"Rarely","2009","Mecklenburg-Western Pomerania","college entrance qualification","25","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Rarely","2009","Saxony","lower secondary degree","51","0.154283166297658","0.115427817819781","0.193138514775534"
"Rarely","2009","Saxony","secondary school degree","105","0.167673801186335","0.138776321677341","0.196571280695329"
"Rarely","2009","Saxony","college entrance qualification","50","0.165993051555248","0.125970125353511","0.206015977756985"
"Rarely","2009","Saxony","Other degree","2","","",""
"Rarely","2009","Saxony","no degree/no degree yet","4","","",""
"Rarely","2009","Saxony-Anhalt","lower secondary degree","31","0.0985942429721373","0.0587454837568104","0.138443002187464"
"Rarely","2009","Saxony-Anhalt","secondary school degree","49","0.131342397698511","0.0940414731325214","0.168643322264501"
"Rarely","2009","Saxony-Anhalt","college entrance qualification","34","0.216073532000986","0.158159250123334","0.273987813878637"
"Rarely","2009","Saxony-Anhalt","Other degree","2","","",""
"Rarely","2009","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Rarely","2009","Thuringia","lower secondary degree","49","0.17306515280044","0.128107451155133","0.218022854445747"
"Rarely","2009","Thuringia","secondary school degree","72","0.185869746518415","0.145686211405274","0.226053281631555"
"Rarely","2009","Thuringia","college entrance qualification","34","0.238319847139983","0.169909564884864","0.306730129395102"
"Rarely","2009","Thuringia","Other degree","1","","",""
"Rarely","2009","Thuringia","no degree/no degree yet","2","","",""
"Never","2009","Schleswig-Holstein","lower secondary degree","119","0.617055341801028","0.546432943306053","0.687677740296003"
"Never","2009","Schleswig-Holstein","secondary school degree","99","0.683425316543502","0.608739423431604","0.7581112096554"
"Never","2009","Schleswig-Holstein","college entrance qualification","84","0.664508473007691","0.583654105749463","0.745362840265919"
"Never","2009","Schleswig-Holstein","Other degree","8","","",""
"Never","2009","Schleswig-Holstein","no degree/no degree yet","12","","",""
"Never","2009","Hamburg","lower secondary degree","40","0.734779527419664","0.620177392235984","0.849381662603344"
"Never","2009","Hamburg","secondary school degree","51","0.692229643983765","0.584865959553417","0.799593328414112"
"Never","2009","Hamburg","college entrance qualification","66","0.552062759803802","0.461568317599024","0.642557202008581"
"Never","2009","Hamburg","Other degree","4","","",""
"Never","2009","Hamburg","no degree/no degree yet","3","","",""
"Never","2009","Lower Saxony","lower secondary degree","266","0.479612715277737","0.438635851190449","0.520589579365025"
"Never","2009","Lower Saxony","secondary school degree","243","0.518415418700189","0.475092981305986","0.561737856094392"
"Never","2009","Lower Saxony","college entrance qualification","187","0.489791813388739","0.441754258018608","0.537829368758869"
"Never","2009","Lower Saxony","Other degree","23","","",""
"Never","2009","Lower Saxony","no degree/no degree yet","15","","",""
"Never","2009","Bremen","lower secondary degree","20","","",""
"Never","2009","Bremen","secondary school degree","28","","",""
"Never","2009","Bremen","college entrance qualification","24","","",""
"Never","2009","Bremen","Other degree","3","","",""
"Never","2009","Bremen","no degree/no degree yet","2","","",""
"Never","2009","North Rhine-Westphalia","lower secondary degree","693","0.582512859320068","0.555401604073619","0.609624114566517"
"Never","2009","North Rhine-Westphalia","secondary school degree","406","0.566509054601129","0.532126345851162","0.600891763351096"
"Never","2009","North Rhine-Westphalia","college entrance qualification","543","0.550232385454052","0.521019620777143","0.579445150130961"
"Never","2009","North Rhine-Westphalia","Other degree","113","0.528231079966237","0.463716063648217","0.592746096284257"
"Never","2009","North Rhine-Westphalia","no degree/no degree yet","64","0.517743091952261","0.429075572096778","0.606410611807744"
"Never","2009","Hesse","lower secondary degree","145","0.386702858885123","0.335610078247726","0.43779563952252"
"Never","2009","Hesse","secondary school degree","150","0.481980615884404","0.427656307955248","0.53630492381356"
"Never","2009","Hesse","college entrance qualification","196","0.443977036339523","0.396174530776239","0.491779541902807"
"Never","2009","Hesse","Other degree","23","","",""
"Never","2009","Hesse","no degree/no degree yet","18","","",""
"Never","2009","Rhineland-Palatinate,Saarland","lower secondary degree","199","0.45416586284047","0.409008638313162","0.499323087367778"
"Never","2009","Rhineland-Palatinate,Saarland","secondary school degree","98","0.509299538410974","0.442631743615645","0.575967333206303"
"Never","2009","Rhineland-Palatinate,Saarland","college entrance qualification","84","0.424903728027632","0.35928385417871","0.490523601876553"
"Never","2009","Rhineland-Palatinate,Saarland","Other degree","21","","",""
"Never","2009","Rhineland-Palatinate,Saarland","no degree/no degree yet","15","","",""
"Never","2009","Baden-Württemberg","lower secondary degree","268","0.409942676896668","0.373404056969912","0.446481296823424"
"Never","2009","Baden-Württemberg","secondary school degree","231","0.475646772478233","0.433368235926949","0.517925309029518"
"Never","2009","Baden-Württemberg","college entrance qualification","252","0.443136912633414","0.402176243151269","0.484097582115559"
"Never","2009","Baden-Württemberg","Other degree","64","0.472794330874535","0.395191834016863","0.550396827732206"
"Never","2009","Baden-Württemberg","no degree/no degree yet","33","0.5361646965436","0.423302508145936","0.649026884941264"
"Never","2009","Bavaria","lower secondary degree","369","0.388938890586844","0.35952145109412","0.418356330079569"
"Never","2009","Bavaria","secondary school degree","243","0.394283429208633","0.356886567240983","0.431680291176282"
"Never","2009","Bavaria","college entrance qualification","268","0.484101754942341","0.445504580643189","0.522698929241494"
"Never","2009","Bavaria","Other degree","51","0.416319308651847","0.328486585842833","0.50415203146086"
"Never","2009","Bavaria","no degree/no degree yet","24","","",""
"Never","2009","Berlin","lower secondary degree","87","0.796149092026113","0.721870716614998","0.870427467437227"
"Never","2009","Berlin","secondary school degree","173","0.783023430836737","0.729045295270205","0.837001566403269"
"Never","2009","Berlin","college entrance qualification","189","0.678557693610241","0.622643044833609","0.734472342386874"
"Never","2009","Berlin","Other degree","16","","",""
"Never","2009","Berlin","no degree/no degree yet","11","","",""
"Never","2009","Brandenburg","lower secondary degree","166","0.734072155278525","0.674456798743957","0.793687511813093"
"Never","2009","Brandenburg","secondary school degree","260","0.822335881704441","0.781526724725439","0.863145038683444"
"Never","2009","Brandenburg","college entrance qualification","149","0.770835366650261","0.711995095053314","0.829675638247207"
"Never","2009","Brandenburg","Other degree","6","","",""
"Never","2009","Brandenburg","no degree/no degree yet","11","","",""
"Never","2009","Mecklenburg-Western Pomerania","lower secondary degree","86","0.728981822844085","0.648441619868233","0.809522025819937"
"Never","2009","Mecklenburg-Western Pomerania","secondary school degree","174","0.80437856437512","0.751721298016174","0.857035830734066"
"Never","2009","Mecklenburg-Western Pomerania","college entrance qualification","70","0.738141609176034","0.653236745371983","0.823046472980086"
"Never","2009","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Never","2009","Mecklenburg-Western Pomerania","no degree/no degree yet","9","","",""
"Never","2009","Saxony","lower secondary degree","251","0.777912357664851","0.733202160883535","0.822622554446168"
"Never","2009","Saxony","secondary school degree","464","0.721568844664208","0.686896885826878","0.756240803501538"
"Never","2009","Saxony","college entrance qualification","237","0.635668419474148","0.583902637837895","0.6874342011104"
"Never","2009","Saxony","Other degree","4","","",""
"Never","2009","Saxony","no degree/no degree yet","9","","",""
"Never","2009","Saxony-Anhalt","lower secondary degree","173","0.868751258318207","0.823615145058928","0.913887371577485"
"Never","2009","Saxony-Anhalt","secondary school degree","247","0.782638336628242","0.737090804871372","0.828185868385113"
"Never","2009","Saxony-Anhalt","college entrance qualification","143","0.691955976191498","0.626988970284257","0.756922982098739"
"Never","2009","Saxony-Anhalt","Other degree","9","","",""
"Never","2009","Saxony-Anhalt","no degree/no degree yet","6","","",""
"Never","2009","Thuringia","lower secondary degree","204","0.762966166419946","0.712427770999042","0.813504561840851"
"Never","2009","Thuringia","secondary school degree","256","0.740114792898078","0.694810728822672","0.785418856973484"
"Never","2009","Thuringia","college entrance qualification","91","0.666833162734034","0.591150843054815","0.742515482413253"
"Never","2009","Thuringia","Other degree","4","","",""
"Never","2009","Thuringia","no degree/no degree yet","6","","",""
"Daily","2010","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2010","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2010","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2010","Schleswig-Holstein","Other degree","","","",""
"Daily","2010","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2010","Hamburg","lower secondary degree","","","",""
"Daily","2010","Hamburg","secondary school degree","","","",""
"Daily","2010","Hamburg","college entrance qualification","","","",""
"Daily","2010","Hamburg","Other degree","","","",""
"Daily","2010","Hamburg","no degree/no degree yet","","","",""
"Daily","2010","Lower Saxony","lower secondary degree","","","",""
"Daily","2010","Lower Saxony","secondary school degree","","","",""
"Daily","2010","Lower Saxony","college entrance qualification","","","",""
"Daily","2010","Lower Saxony","Other degree","","","",""
