"pli0098_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2014","general elemantary","Female","","","",""
"Daily","2014","middle vocational","Male","","","",""
"Daily","2014","middle vocational","Female","","","",""
"Daily","2014","vocational + Abi","Male","","","",""
"Daily","2014","vocational + Abi","Female","","","",""
"Daily","2014","higher vocational","Male","","","",""
"Daily","2014","higher vocational","Female","","","",""
"Daily","2014","higher education","Male","","","",""
"Daily","2014","higher education","Female","","","",""
"Min 1x per week","2014","in school","Male","","","",""
"Min 1x per week","2014","in school","Female","","","",""
"Min 1x per week","2014","inadequately","Male","","","",""
"Min 1x per week","2014","inadequately","Female","","","",""
"Min 1x per week","2014","general elemantary","Male","","","",""
"Min 1x per week","2014","general elemantary","Female","","","",""
"Min 1x per week","2014","middle vocational","Male","","","",""
"Min 1x per week","2014","middle vocational","Female","","","",""
"Min 1x per week","2014","vocational + Abi","Male","","","",""
"Min 1x per week","2014","vocational + Abi","Female","","","",""
"Min 1x per week","2014","higher vocational","Male","","","",""
"Min 1x per week","2014","higher vocational","Female","","","",""
"Min 1x per week","2014","higher education","Male","","","",""
"Min 1x per week","2014","higher education","Female","","","",""
"Min 1x per month","2014","in school","Male","","","",""
"Min 1x per month","2014","in school","Female","","","",""
"Min 1x per month","2014","inadequately","Male","","","",""
"Min 1x per month","2014","inadequately","Female","","","",""
"Min 1x per month","2014","general elemantary","Male","","","",""
"Min 1x per month","2014","general elemantary","Female","","","",""
"Min 1x per month","2014","middle vocational","Male","","","",""
"Min 1x per month","2014","middle vocational","Female","","","",""
"Min 1x per month","2014","vocational + Abi","Male","","","",""
"Min 1x per month","2014","vocational + Abi","Female","","","",""
"Min 1x per month","2014","higher vocational","Male","","","",""
"Min 1x per month","2014","higher vocational","Female","","","",""
"Min 1x per month","2014","higher education","Male","","","",""
"Min 1x per month","2014","higher education","Female","","","",""
"Rarely","2014","in school","Male","","","",""
"Rarely","2014","in school","Female","","","",""
"Rarely","2014","inadequately","Male","","","",""
"Rarely","2014","inadequately","Female","","","",""
"Rarely","2014","general elemantary","Male","","","",""
"Rarely","2014","general elemantary","Female","","","",""
"Rarely","2014","middle vocational","Male","","","",""
"Rarely","2014","middle vocational","Female","","","",""
"Rarely","2014","vocational + Abi","Male","","","",""
"Rarely","2014","vocational + Abi","Female","","","",""
"Rarely","2014","higher vocational","Male","","","",""
"Rarely","2014","higher vocational","Female","","","",""
"Rarely","2014","higher education","Male","","","",""
"Rarely","2014","higher education","Female","","","",""
"Never","2014","in school","Male","","","",""
"Never","2014","in school","Female","","","",""
"Never","2014","inadequately","Male","","","",""
"Never","2014","inadequately","Female","","","",""
"Never","2014","general elemantary","Male","","","",""
"Never","2014","general elemantary","Female","","","",""
"Never","2014","middle vocational","Male","","","",""
"Never","2014","middle vocational","Female","","","",""
"Never","2014","vocational + Abi","Male","","","",""
"Never","2014","vocational + Abi","Female","","","",""
"Never","2014","higher vocational","Male","","","",""
"Never","2014","higher vocational","Female","","","",""
"Never","2014","higher education","Male","","","",""
"Never","2014","higher education","Female","","","",""
"Daily","2015","in school","Male","","","",""
"Daily","2015","in school","Female","","","",""
"Daily","2015","inadequately","Male","","","",""
"Daily","2015","inadequately","Female","","","",""
"Daily","2015","general elemantary","Male","","","",""
"Daily","2015","general elemantary","Female","","","",""
"Daily","2015","middle vocational","Male","","","",""
"Daily","2015","middle vocational","Female","","","",""
"Daily","2015","vocational + Abi","Male","","","",""
"Daily","2015","vocational + Abi","Female","","","",""
"Daily","2015","higher vocational","Male","","","",""
"Daily","2015","higher vocational","Female","","","",""
"Daily","2015","higher education","Male","","","",""
"Daily","2015","higher education","Female","","","",""
"Min 1x per week","2015","in school","Male","17","","",""
"Min 1x per week","2015","in school","Female","13","","",""
"Min 1x per week","2015","inadequately","Male","20","","",""
"Min 1x per week","2015","inadequately","Female","30","0.0844220962130294","0.0538169698332582","0.115027222592801"
"Min 1x per week","2015","general elemantary","Male","89","0.0923099499415981","0.0758011240489649","0.108818775834231"
"Min 1x per week","2015","general elemantary","Female","165","0.116774291203866","0.101925759062741","0.13162282334499"
"Min 1x per week","2015","middle vocational","Male","363","0.0580224437693214","0.0518366007186327","0.0642082868200102"
"Min 1x per week","2015","middle vocational","Female","542","0.0851450128270964","0.0784630875167665","0.0918269381374262"
"Min 1x per week","2015","vocational + Abi","Male","43","0.0444203254237972","0.0302756298007193","0.0585650210468751"
"Min 1x per week","2015","vocational + Abi","Female","116","0.0850119492329967","0.0701289720989451","0.0998949263670484"
"Min 1x per week","2015","higher vocational","Male","81","0.0825904605672872","0.0650866397775231","0.100094281357051"
"Min 1x per week","2015","higher vocational","Female","45","0.0785945936712288","0.0568249783478918","0.100364208994566"
"Min 1x per week","2015","higher education","Male","300","0.079151499778231","0.0698048118858133","0.0884981876706488"
"Min 1x per week","2015","higher education","Female","266","0.0785882924678583","0.0693096294688689","0.0878669554668478"
"Min 1x per month","2015","in school","Male","13","","",""
"Min 1x per month","2015","in school","Female","20","","",""
"Min 1x per month","2015","inadequately","Male","17","","",""
"Min 1x per month","2015","inadequately","Female","18","","",""
"Min 1x per month","2015","general elemantary","Male","81","0.0628970445191885","0.0490508025957596","0.0767432864426175"
"Min 1x per month","2015","general elemantary","Female","168","0.099388642593822","0.0855558093403312","0.113221475847313"
"Min 1x per month","2015","middle vocational","Male","404","0.0544732075312979","0.0484682629333546","0.0604781521292412"
"Min 1x per month","2015","middle vocational","Female","655","0.0904200514765161","0.0835541321982496","0.0972859707547827"
"Min 1x per month","2015","vocational + Abi","Male","66","0.0438858159516162","0.0298225478605905","0.0579490840426418"
"Min 1x per month","2015","vocational + Abi","Female","157","0.0892046989076078","0.0739940979597424","0.104415299855473"
"Min 1x per month","2015","higher vocational","Male","85","0.0844418911807225","0.0667608343231057","0.102122948038339"
"Min 1x per month","2015","higher vocational","Female","77","0.0912749067602078","0.0679767802206479","0.114573033299768"
"Min 1x per month","2015","higher education","Male","310","0.0812603610175759","0.0718008284877373","0.0907198935474144"
"Min 1x per month","2015","higher education","Female","365","0.0922239451585757","0.0822471553704668","0.102200734946685"
"Rarely","2015","in school","Male","47","0.334683886048847","0.263115491009905","0.406252281087788"
"Rarely","2015","in school","Female","55","0.266987959599191","0.206723077582042","0.327252841616339"
"Rarely","2015","inadequately","Male","43","0.166019196363617","0.116737776224209","0.215300616503025"
"Rarely","2015","inadequately","Female","55","0.161126167483973","0.120654618913556","0.20159771605439"
"Rarely","2015","general elemantary","Male","265","0.204820357103443","0.181803695727315","0.227837018479572"
"Rarely","2015","general elemantary","Female","415","0.226088993520842","0.206748868627384","0.245429118414301"
"Rarely","2015","middle vocational","Male","1279","0.237113520246644","0.225859991384361","0.248367049108927"
"Rarely","2015","middle vocational","Female","1770","0.267864183012392","0.257261908875146","0.278466457149638"
"Rarely","2015","vocational + Abi","Male","216","0.267919184338773","0.237513785405387","0.29832458327216"
"Rarely","2015","vocational + Abi","Female","380","0.267079394644269","0.243469678068177","0.29068911122036"
"Rarely","2015","higher vocational","Male","292","0.291550668878692","0.262650677930256","0.320450659827128"
"Rarely","2015","higher vocational","Female","174","0.286349368481678","0.2497797876456","0.322918949317755"
"Rarely","2015","higher education","Male","863","0.274382801301519","0.258935013295037","0.289830589308001"
"Rarely","2015","higher education","Female","897","0.269030872594328","0.253740073239119","0.284321671949538"
"Never","2015","in school","Male","90","0.505815197033402","0.429987042733448","0.581643351333357"
"Never","2015","in school","Female","119","0.552791267854365","0.485058528120748","0.620524007587981"
"Never","2015","inadequately","Male","139","0.659491928547136","0.596730259941015","0.722253597153256"
"Never","2015","inadequately","Female","214","0.667633436541391","0.615777776952328","0.719489096130454"
"Never","2015","general elemantary","Male","746","0.63997264843577","0.61259654729586","0.66734874957568"
"Never","2015","general elemantary","Female","1049","0.55774807268147","0.534785107954699","0.580711037408241"
"Never","2015","middle vocational","Male","3441","0.650390828452737","0.63777373779102","0.663007919114454"
"Never","2015","middle vocational","Female","3735","0.556570752683995","0.544677018258477","0.568464487109513"
"Never","2015","vocational + Abi","Male","490","0.643774674285813","0.610897186380931","0.676652162190695"
"Never","2015","vocational + Abi","Female","696","0.558703957215127","0.532206877859228","0.585201036571026"
"Never","2015","higher vocational","Male","492","0.541416979373298","0.509731432333859","0.573102526412738"
"Never","2015","higher vocational","Female","291","0.543781131086886","0.503488305030448","0.584073957143324"
"Never","2015","higher education","Male","1732","0.565205337902674","0.548042887179062","0.582367788626286"
"Never","2015","higher education","Female","1703","0.560156889779238","0.543041635736433","0.577272143822043"
"Daily","2016","in school","Male","","","",""
"Daily","2016","in school","Female","","","",""
"Daily","2016","inadequately","Male","","","",""
"Daily","2016","inadequately","Female","","","",""
"Daily","2016","general elemantary","Male","","","",""
"Daily","2016","general elemantary","Female","","","",""
"Daily","2016","middle vocational","Male","","","",""
"Daily","2016","middle vocational","Female","","","",""
"Daily","2016","vocational + Abi","Male","","","",""
"Daily","2016","vocational + Abi","Female","","","",""
"Daily","2016","higher vocational","Male","","","",""
"Daily","2016","higher vocational","Female","","","",""
"Daily","2016","higher education","Male","","","",""
"Daily","2016","higher education","Female","","","",""
"Min 1x per week","2016","in school","Male","","","",""
"Min 1x per week","2016","in school","Female","","","",""
"Min 1x per week","2016","inadequately","Male","","","",""
"Min 1x per week","2016","inadequately","Female","","","",""
"Min 1x per week","2016","general elemantary","Male","","","",""
"Min 1x per week","2016","general elemantary","Female","","","",""
"Min 1x per week","2016","middle vocational","Male","","","",""
"Min 1x per week","2016","middle vocational","Female","","","",""
"Min 1x per week","2016","vocational + Abi","Male","","","",""
"Min 1x per week","2016","vocational + Abi","Female","","","",""
"Min 1x per week","2016","higher vocational","Male","","","",""
"Min 1x per week","2016","higher vocational","Female","","","",""
"Min 1x per week","2016","higher education","Male","","","",""
"Min 1x per week","2016","higher education","Female","","","",""
"Min 1x per month","2016","in school","Male","","","",""
"Min 1x per month","2016","in school","Female","","","",""
"Min 1x per month","2016","inadequately","Male","","","",""
"Min 1x per month","2016","inadequately","Female","","","",""
"Min 1x per month","2016","general elemantary","Male","","","",""
"Min 1x per month","2016","general elemantary","Female","","","",""
"Min 1x per month","2016","middle vocational","Male","","","",""
"Min 1x per month","2016","middle vocational","Female","","","",""
"Min 1x per month","2016","vocational + Abi","Male","","","",""
"Min 1x per month","2016","vocational + Abi","Female","","","",""
"Min 1x per month","2016","higher vocational","Male","","","",""
"Min 1x per month","2016","higher vocational","Female","","","",""
"Min 1x per month","2016","higher education","Male","","","",""
"Min 1x per month","2016","higher education","Female","","","",""
"Rarely","2016","in school","Male","","","",""
"Rarely","2016","in school","Female","","","",""
"Rarely","2016","inadequately","Male","","","",""
"Rarely","2016","inadequately","Female","","","",""
"Rarely","2016","general elemantary","Male","","","",""
"Rarely","2016","general elemantary","Female","","","",""
"Rarely","2016","middle vocational","Male","","","",""
"Rarely","2016","middle vocational","Female","","","",""
"Rarely","2016","vocational + Abi","Male","","","",""
"Rarely","2016","vocational + Abi","Female","","","",""
"Rarely","2016","higher vocational","Male","","","",""
"Rarely","2016","higher vocational","Female","","","",""
"Rarely","2016","higher education","Male","","","",""
"Rarely","2016","higher education","Female","","","",""
"Never","2016","in school","Male","","","",""
"Never","2016","in school","Female","","","",""
"Never","2016","inadequately","Male","","","",""
"Never","2016","inadequately","Female","","","",""
"Never","2016","general elemantary","Male","","","",""
"Never","2016","general elemantary","Female","","","",""
"Never","2016","middle vocational","Male","","","",""
"Never","2016","middle vocational","Female","","","",""
"Never","2016","vocational + Abi","Male","","","",""
"Never","2016","vocational + Abi","Female","","","",""
"Never","2016","higher vocational","Male","","","",""
"Never","2016","higher vocational","Female","","","",""
"Never","2016","higher education","Male","","","",""
"Never","2016","higher education","Female","","","",""
"Daily","2017","in school","Male","","","",""
"Daily","2017","in school","Female","","","",""
"Daily","2017","inadequately","Male","15","","",""
"Daily","2017","inadequately","Female","1","","",""
"Daily","2017","general elemantary","Male","7","","",""
"Daily","2017","general elemantary","Female","1","","",""
"Daily","2017","middle vocational","Male","7","","",""
"Daily","2017","middle vocational","Female","1","","",""
"Daily","2017","vocational + Abi","Male","1","","",""
"Daily","2017","vocational + Abi","Female","","","",""
"Daily","2017","higher vocational","Male","","","",""
"Daily","2017","higher vocational","Female","","","",""
"Daily","2017","higher education","Male","3","","",""
"Daily","2017","higher education","Female","","","",""
"Min 1x per week","2017","in school","Male","19","","",""
"Min 1x per week","2017","in school","Female","14","","",""
"Min 1x per week","2017","inadequately","Male","262","0.131472532017765","0.113771712835523","0.149173351200007"
"Min 1x per week","2017","inadequately","Female","111","0.0727681019025443","0.0580590599312945","0.0874771438737941"
"Min 1x per week","2017","general elemantary","Male","237","0.0740516248707493","0.0617620875184498","0.0863411622230489"
"Min 1x per week","2017","general elemantary","Female","199","0.118111014130291","0.10429430514282","0.131927723117761"
"Min 1x per week","2017","middle vocational","Male","496","0.0587858435564337","0.0528443671073696","0.0647273200054978"
"Min 1x per week","2017","middle vocational","Female","534","0.0858703469842526","0.0792910140529743","0.0924496799155309"
"Min 1x per week","2017","vocational + Abi","Male","71","0.0398312113104635","0.0270759381057961","0.0525864845151309"
"Min 1x per week","2017","vocational + Abi","Female","135","0.0962847720113215","0.0811017335108446","0.111467810511798"
"Min 1x per week","2017","higher vocational","Male","67","0.0833640446113018","0.0657580350048442","0.100970054217759"
"Min 1x per week","2017","higher vocational","Female","52","0.0866715031298887","0.0640645894217463","0.109278416838031"
"Min 1x per week","2017","higher education","Male","433","0.0873548597620071","0.0784601657268977","0.0962495537971165"
"Min 1x per week","2017","higher education","Female","295","0.0724603855037717","0.0639728687574443","0.0809479022500991"
"Min 1x per month","2017","in school","Male","14","","",""
"Min 1x per month","2017","in school","Female","22","","",""
"Min 1x per month","2017","inadequately","Male","105","0.115473342226063","0.0987323804687907","0.132214303983335"
"Min 1x per month","2017","inadequately","Female","96","0.120952928637334","0.102488582119977","0.139417275154692"
"Min 1x per month","2017","general elemantary","Male","124","0.0604036673763833","0.0492227571383208","0.0715845776144458"
"Min 1x per month","2017","general elemantary","Female","173","0.102422300909443","0.089441970640069","0.115402631178816"
"Min 1x per month","2017","middle vocational","Male","428","0.0598364290980763","0.0538454428729993","0.0658274153231534"
"Min 1x per month","2017","middle vocational","Female","679","0.100671436640359","0.0936055171834934","0.107737356097225"
"Min 1x per month","2017","vocational + Abi","Male","69","0.0448268120688252","0.0313305281875221","0.0583230959501282"
"Min 1x per month","2017","vocational + Abi","Female","144","0.0911466813185092","0.076332371642675","0.105960990994344"
"Min 1x per month","2017","higher vocational","Male","66","0.0564822344102596","0.0417792980676675","0.0711851707528517"
"Min 1x per month","2017","higher vocational","Female","78","0.105782306789873","0.0810697457967713","0.130494867782974"
"Min 1x per month","2017","higher education","Male","366","0.0841086224927771","0.075365254635426","0.0928519903501283"
"Min 1x per month","2017","higher education","Female","372","0.0932209074822508","0.0837023419822144","0.102739472982287"
"Rarely","2017","in school","Male","50","0.192188037355856","0.138896682752782","0.245479391958931"
"Rarely","2017","in school","Female","63","0.302405225861475","0.242122634262734","0.362687817460215"
"Rarely","2017","inadequately","Male","225","0.136982027365022","0.118971526604096","0.154992528125948"
"Rarely","2017","inadequately","Female","195","0.130052626754064","0.111005663816543","0.149099589691585"
"Rarely","2017","general elemantary","Male","328","0.173941737048937","0.156151485374317","0.191731988723556"
"Rarely","2017","general elemantary","Female","462","0.252762976647886","0.23415760398419","0.271368349311582"
"Rarely","2017","middle vocational","Male","1341","0.234059505641219","0.223364662124477","0.244754349157961"
"Rarely","2017","middle vocational","Female","1699","0.242175228455202","0.232115051644713","0.252235405265692"
"Rarely","2017","vocational + Abi","Male","217","0.246869083464338","0.218745360823682","0.274992806104994"
"Rarely","2017","vocational + Abi","Female","387","0.277654874333111","0.254603909178793","0.300705839487429"
"Rarely","2017","higher vocational","Male","280","0.275437368173262","0.246984732845625","0.3038900035009"
"Rarely","2017","higher vocational","Female","170","0.280037643956489","0.243958791932601","0.316116495980377"
"Rarely","2017","higher education","Male","959","0.246256522680861","0.232684575520856","0.259828469840866"
"Rarely","2017","higher education","Female","962","0.264315095574512","0.249878293694686","0.278751897454339"
"Never","2017","in school","Male","127","0.640555185327017","0.575656958548388","0.705453412105645"
"Never","2017","in school","Female","124","0.506494234995946","0.440875322592106","0.572113147399786"
"Never","2017","inadequately","Male","793","0.612766491381326","0.587250171209753","0.6382828115529"
"Never","2017","inadequately","Female","795","0.6761634481829","0.649665731007994","0.702661165357807"
"Never","2017","general elemantary","Male","1048","0.690659098091527","0.668965809540473","0.712352386642581"
"Never","2017","general elemantary","Female","1261","0.526698265004584","0.505323446096713","0.548073083912456"
"Never","2017","middle vocational","Male","3749","0.647163279181868","0.63509327002785","0.659233288335886"
"Never","2017","middle vocational","Female","4053","0.571250915350687","0.559629168442743","0.582872662258632"
"Never","2017","vocational + Abi","Male","545","0.668460353607375","0.637755305793184","0.699165401421565"
"Never","2017","vocational + Abi","Female","784","0.534913672337058","0.509240902606423","0.560586442067693"
"Never","2017","higher vocational","Male","534","0.584716352805176","0.553331641615286","0.616101063995067"
"Never","2017","higher vocational","Female","295","0.52750854612375","0.487394050409088","0.567623041838412"
"Never","2017","higher education","Male","2110","0.582235997367954","0.566699556392661","0.597772438343248"
"Never","2017","higher education","Female","1955","0.570003611439465","0.553795392360984","0.586211830517946"
"Daily","2018","in school","Male","","","",""
"Daily","2018","in school","Female","","","",""
"Daily","2018","inadequately","Male","5","","",""
"Daily","2018","inadequately","Female","3","","",""
"Daily","2018","general elemantary","Male","7","","",""
"Daily","2018","general elemantary","Female","1","","",""
"Daily","2018","middle vocational","Male","3","","",""
"Daily","2018","middle vocational","Female","","","",""
"Daily","2018","vocational + Abi","Male","","","",""
"Daily","2018","vocational + Abi","Female","","","",""
"Daily","2018","higher vocational","Male","","","",""
"Daily","2018","higher vocational","Female","","","",""
"Daily","2018","higher education","Male","2","","",""
"Daily","2018","higher education","Female","","","",""
"Min 1x per week","2018","in school","Male","1","","",""
"Min 1x per week","2018","in school","Female","","","",""
"Min 1x per week","2018","inadequately","Male","175","0.253616637034247","0.224123919105015","0.283109354963479"
"Min 1x per week","2018","inadequately","Female","80","0.181580071555162","0.150988248198652","0.212171894911671"
"Min 1x per week","2018","general elemantary","Male","98","0.24987642315085","0.210942305720782","0.288810540580919"
"Min 1x per week","2018","general elemantary","Female","18","","",""
"Min 1x per week","2018","middle vocational","Male","94","0.224390210542263","0.184349326494889","0.264431094589637"
"Min 1x per week","2018","middle vocational","Female","28","","",""
"Min 1x per week","2018","vocational + Abi","Male","14","","",""
"Min 1x per week","2018","vocational + Abi","Female","2","","",""
"Min 1x per week","2018","higher vocational","Male","","","",""
"Min 1x per week","2018","higher vocational","Female","","","",""
"Min 1x per week","2018","higher education","Male","85","0.190452395945337","0.15409242728656","0.226812364604114"
"Min 1x per week","2018","higher education","Female","18","","",""
"Min 1x per month","2018","in school","Male","","","",""
"Min 1x per month","2018","in school","Female","","","",""
"Min 1x per month","2018","inadequately","Male","74","0.0887772220563742","0.0694971784593075","0.108057265653441"
"Min 1x per month","2018","inadequately","Female","52","0.0883366599827448","0.0658165292992081","0.110856790666282"
"Min 1x per month","2018","general elemantary","Male","60","0.147608451383045","0.115709495665916","0.179507407100173"
"Min 1x per month","2018","general elemantary","Female","24","","",""
"Min 1x per month","2018","middle vocational","Male","46","0.13159056606901","0.0991450484183432","0.164036083719678"
"Min 1x per month","2018","middle vocational","Female","23","","",""
"Min 1x per month","2018","vocational + Abi","Male","8","","",""
"Min 1x per month","2018","vocational + Abi","Female","5","","",""
"Min 1x per month","2018","higher vocational","Male","","","",""
"Min 1x per month","2018","higher vocational","Female","","","",""
"Min 1x per month","2018","higher education","Male","35","0.074643730409448","0.050307111708886","0.0989803491100101"
"Min 1x per month","2018","higher education","Female","14","","",""
"Rarely","2018","in school","Male","2","","",""
"Rarely","2018","in school","Female","","","",""
"Rarely","2018","inadequately","Male","152","0.188710999812553","0.1621874679583","0.215234531666806"
"Rarely","2018","inadequately","Female","94","0.135222826966585","0.108085923628357","0.162359730304813"
"Rarely","2018","general elemantary","Male","85","0.16151943775134","0.1284246055933","0.19461426990938"
"Rarely","2018","general elemantary","Female","54","0.22070210159654","0.171142599120549","0.270261604072532"
"Rarely","2018","middle vocational","Male","73","0.167878357738126","0.132005099130112","0.203751616346139"
"Rarely","2018","middle vocational","Female","44","0.180329150449505","0.131890378788558","0.228767922110453"
"Rarely","2018","vocational + Abi","Male","6","","",""
"Rarely","2018","vocational + Abi","Female","9","","",""
"Rarely","2018","higher vocational","Male","","","",""
"Rarely","2018","higher vocational","Female","","","",""
"Rarely","2018","higher education","Male","93","0.180682115174467","0.145053996962481","0.216310233386452"
"Rarely","2018","higher education","Female","42","0.171872646019439","0.120967837288591","0.222777454750286"
"Never","2018","in school","Male","1","","",""
"Never","2018","in school","Female","1","","",""
"Never","2018","inadequately","Male","430","0.459774577869588","0.42599105473699","0.493558101002186"
"Never","2018","inadequately","Female","381","0.5866603204986","0.547582522798141","0.62573811819906"
"Never","2018","general elemantary","Male","225","0.417376737378709","0.373030240719061","0.461723234038357"
"Never","2018","general elemantary","Female","172","0.561891571240892","0.502600538632325","0.62118260384946"
"Never","2018","middle vocational","Male","201","0.470067747365049","0.422163892077791","0.517971602652307"
"Never","2018","middle vocational","Female","147","0.576725406515236","0.514475880264377","0.638974932766095"
"Never","2018","vocational + Abi","Male","23","","",""
"Never","2018","vocational + Abi","Female","20","","",""
"Never","2018","higher vocational","Male","","","",""
"Never","2018","higher vocational","Female","","","",""
"Never","2018","higher education","Male","233","0.550945740200558","0.504886909419599","0.597004570981517"
"Never","2018","higher education","Female","137","0.613619782190979","0.547919992260137","0.679319572121821"
"Daily","2019","in school","Male","1","","",""
"Daily","2019","in school","Female","","","",""
"Daily","2019","inadequately","Male","3","","",""
"Daily","2019","inadequately","Female","2","","",""
"Daily","2019","general elemantary","Male","6","","",""
"Daily","2019","general elemantary","Female","3","","",""
"Daily","2019","middle vocational","Male","15","","",""
"Daily","2019","middle vocational","Female","9","","",""
"Daily","2019","vocational + Abi","Male","5","","",""
"Daily","2019","vocational + Abi","Female","4","","",""
"Daily","2019","higher vocational","Male","2","","",""
"Daily","2019","higher vocational","Female","1","","",""
"Daily","2019","higher education","Male","9","","",""
"Daily","2019","higher education","Female","5","","",""
"Min 1x per week","2019","in school","Male","13","","",""
"Min 1x per week","2019","in school","Female","18","","",""
"Min 1x per week","2019","inadequately","Male","162","0.164043596197308","0.140495394685805","0.187591797708811"
"Min 1x per week","2019","inadequately","Female","59","0.0942057610540689","0.0739000578080204","0.114511464300117"
"Min 1x per week","2019","general elemantary","Male","157","0.0794666857126144","0.0654777982480208","0.093455573177208"
"Min 1x per week","2019","general elemantary","Female","135","0.122455311245405","0.106742518260592","0.138168104230217"
"Min 1x per week","2019","middle vocational","Male","380","0.0542917557480988","0.0482487009393583","0.0603348105568393"
"Min 1x per week","2019","middle vocational","Female","444","0.0737090720717495","0.0672305341396235","0.0801876100038755"
"Min 1x per week","2019","vocational + Abi","Male","54","0.033977020160759","0.022034160438031","0.045919879883487"
"Min 1x per week","2019","vocational + Abi","Female","110","0.0853876140239293","0.070594985816452","0.100180242231406"
"Min 1x per week","2019","higher vocational","Male","74","0.0787794769286602","0.0626979582544555","0.0948609956028649"
"Min 1x per week","2019","higher vocational","Female","46","0.0726852002733678","0.0516470889321341","0.0937233116146015"
"Min 1x per week","2019","higher education","Male","355","0.0817368649864524","0.0732983356323536","0.0901753943405512"
"Min 1x per week","2019","higher education","Female","234","0.0651104813057536","0.0569853682829607","0.0732355943285464"
"Min 1x per month","2019","in school","Male","8","","",""
"Min 1x per month","2019","in school","Female","13","","",""
"Min 1x per month","2019","inadequately","Male","71","0.0785759671122024","0.0614655371222462","0.0956863971021585"
"Min 1x per month","2019","inadequately","Female","52","0.0868304080659226","0.0672565620108034","0.106404254121042"
"Min 1x per month","2019","general elemantary","Male","97","0.0607693059878891","0.048412701447837","0.0731259105279412"
"Min 1x per month","2019","general elemantary","Female","112","0.0793338957492006","0.0663797009896081","0.092288090508793"
"Min 1x per month","2019","middle vocational","Male","359","0.0604059040197591","0.054052289881873","0.0667595181576453"
"Min 1x per month","2019","middle vocational","Female","557","0.0848130721406933","0.0779054411359816","0.091720703145405"
"Min 1x per month","2019","vocational + Abi","Male","65","0.048907952285351","0.0346904609037695","0.0631254436669326"
"Min 1x per month","2019","vocational + Abi","Female","114","0.0843384318636585","0.0696285353385358","0.0990483283887813"
"Min 1x per month","2019","higher vocational","Male","93","0.0584333592167158","0.0444312110439179","0.0724355073895138"
"Min 1x per month","2019","higher vocational","Female","71","0.107043355727126","0.0819900405343056","0.132096670919947"
"Min 1x per month","2019","higher education","Male","371","0.0761366771847454","0.0679675618959152","0.0843057924735755"
"Min 1x per month","2019","higher education","Female","333","0.0720980207685615","0.0635800423683614","0.0806159991687616"
"Rarely","2019","in school","Male","30","0.0969153482562445","0.0521796767028134","0.141651019809676"
"Rarely","2019","in school","Female","43","0.367209547646942","0.292979878481372","0.441439216812513"
"Rarely","2019","inadequately","Male","203","0.212219690037808","0.186219190788323","0.238220189287293"
"Rarely","2019","inadequately","Female","153","0.167292659491989","0.141347928869632","0.193237390114345"
"Rarely","2019","general elemantary","Male","290","0.182762637527874","0.162773747149077","0.202751527906671"
"Rarely","2019","general elemantary","Female","377","0.234302358345954","0.213999978954912","0.254604737736995"
"Rarely","2019","middle vocational","Male","1295","0.241808887088775","0.230389666136134","0.253228108041417"
"Rarely","2019","middle vocational","Female","1633","0.263106644343834","0.252189449615244","0.274023839072423"
"Rarely","2019","vocational + Abi","Male","226","0.26785991570604","0.238667306409","0.29705252500308"
"Rarely","2019","vocational + Abi","Female","407","0.297503119119418","0.273304124362589","0.321702113876246"
"Rarely","2019","higher vocational","Male","320","0.271900758332702","0.245340077119492","0.298461439545912"
"Rarely","2019","higher vocational","Female","160","0.23417879687147","0.199861929488905","0.268495664254034"
"Rarely","2019","higher education","Male","1126","0.269166728619065","0.255505365154882","0.282828092083248"
"Rarely","2019","higher education","Female","1034","0.281794640976068","0.266979202882953","0.296610079069183"
"Never","2019","in school","Male","116","0.725619616192778","0.658147475821881","0.793091756563675"
"Never","2019","in school","Female","88","0.493589439656425","0.416601111242763","0.570577768070087"
"Never","2019","inadequately","Male","511","0.540626680926647","0.508936996852383","0.572316365000911"
"Never","2019","inadequately","Female","529","0.651566247716049","0.618445210769846","0.684687284662252"
"Never","2019","general elemantary","Male","886","0.672560846445202","0.64828904749702","0.696832645393383"
"Never","2019","general elemantary","Female","1045","0.561423472760319","0.537638758969206","0.585208186551432"
"Never","2019","middle vocational","Male","3352","0.640625713965628","0.627829347018546","0.65342208091271"
"Never","2019","middle vocational","Female","3606","0.576205146002726","0.563953082631642","0.58845720937381"
"Never","2019","vocational + Abi","Male","534","0.646394077213164","0.614878126830386","0.677910027595942"
"Never","2019","vocational + Abi","Female","736","0.528514571703704","0.50209097184873","0.554938171558679"
"Never","2019","higher vocational","Male","589","0.589807320832125","0.560445178297284","0.619169463366966"
"Never","2019","higher vocational","Female","307","0.584481593833378","0.54454686767019","0.624416319996567"
"Never","2019","higher education","Male","2188","0.570626547853876","0.55538013121702","0.585872964490732"
"Never","2019","higher education","Female","1936","0.579033844908069","0.562774637256626","0.595293052559512"
