"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Rural Area","61.57","60","462","30","50","80","100","100","59.39","63.75","10","100","50","60"
"1999","Urban Area","60.37","60","1036","30","40","80","100","100","58.92","61.82","10","100","50","60"
"2000","Rural Area","59.73","55","808","30","40","80","100","100","58.13","61.33","10","100","50","60"
"2000","Urban Area","60.68","60","1780","30","45","80","100","100","59.56","61.8","5","100","50","60"
"2001","Rural Area","60.55","60","699","30","45","80","100","100","58.77","62.33","5","100","50","60"
"2001","Urban Area","60.96","60","1649","30","50","80","100","100","59.79","62.13","2","100","50","60"
"2002","Rural Area","61.13","60","774","30","40","80","100","100","59.4","62.86","10","100","50","60"
"2002","Urban Area","60.7","60","1753","30","40","80","100","100","59.57","61.83","4","100","50","60"
"2003","Rural Area","61.37","60","763","30","40","80","100","100","59.63","63.11","5","100","50","60"
"2003","Urban Area","60.92","60","1712","30","50","80","100","100","59.78","62.06","10","100","50","60"
"2004","Rural Area","60.58","60","776","30","40","80","100","100","58.86","62.3","10","100","50","60"
"2004","Urban Area","60.21","60","1724","30","45","80","100","100","59.08","61.34","5","100","50","60"
"2005","Rural Area","61.29","60","768","30","50","80","100","100","59.58","63","3","100","50","60"
"2005","Urban Area","60.43","60","1675","30","40","80","100","100","59.29","61.57","5","100","50","60"
"2006","Rural Area","59.9","60","858","30","40","80","100","100","58.28","61.52","2","100","50","60"
"2006","Urban Area","60.64","60","1840","30","40","80","100","100","59.55","61.73","3","100","50","60"
"2007","Rural Area","59.49","60","821","30","40","80","100","100","57.83","61.15","2","100","50","60"
"2007","Urban Area","61.32","60","1725","30","50","80","100","100","60.21","62.43","10","100","50","60"
"2008","Rural Area","58.69","50","788","30","40","80","100","100","57","60.38","2","100","50","60"
"2008","Urban Area","60.91","60","1617","30","40","80","100","100","59.75","62.07","3","100","50","60"
"2009","Rural Area","57.56","50","769","30","40","75","100","100","55.87","59.25","2","100","50","50"
"2009","Urban Area","60.06","50","1539","30","40","80","100","100","58.88","61.24","5","100","50","50"
"2010","Rural Area","58.3","50","801","30","40","80","100","100","56.65","59.95","10","100","50","50"
"2010","Urban Area","59.47","50","1607","30","40","80","100","100","58.31","60.63","5","100","50","50"
"2011","Rural Area","58.61","50","1085","30","40","80","100","100","57.21","60.01","3","100","50","50"
"2011","Urban Area","58.89","50","2005","30","40","80","100","100","57.87","59.91","5","100","50","50"
"2012","Rural Area","55.8","50","1163","30","40","70","100","100","54.47","57.13","3","100","50","50"
"2012","Urban Area","58.13","50","2075","30","40","80","100","100","57.12","59.14","1","100","50","50"
"2013","Rural Area","57.87","50","1117","30","40","70","100","100","56.5","59.24","3","100","50","50"
"2013","Urban Area","59.51","50","2137","30","40","80","100","100","58.52","60.5","10","100","50","50"
"2014","Rural Area","58.26","50","1141","30","40","75","100","100","56.89","59.63","10","100","50","50"
"2014","Urban Area","58.93","50","2025","30","40","80","100","100","57.91","59.95","7","100","50","50"
"2015","Rural Area","58.27","50","1040","30","40","79","100","100","56.83","59.71","10","100","50","50"
"2015","Urban Area","58.26","50","1880","30","40","80","100","100","57.21","59.31","7","100","50","50"
"2016","Rural Area","59.25","50","978","30","40","80","100","100","57.75","60.75","3","100","50","50"
"2016","Urban Area","58.81","50","1762","30","40","80","100","100","57.73","59.89","10","100","50","50"
"2017","Rural Area","58.38","50","1114","30","40","80","100","100","56.99","59.77","15","100","50","50"
"2017","Urban Area","59.35","50","1919","30","40","80","100","100","58.32","60.38","7","100","50","50"
"2018","Rural Area","58.18","50","1131","30","40","80","100","100","56.83","59.53","10","100","50","50"
"2018","Urban Area","58.56","50","1955","30","40","75","100","100","57.55","59.57","7","100","50","50"
"2019","Rural Area","57.16","50","1082","30","40","70","100","100","55.79","58.53","10","100","50","50"
"2019","Urban Area","57.84","50","1698","30","40","70","100","100","56.76","58.92","7","100","50","50"
