"plh0038","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","1993","Lower Saxony","higher vocational","39","0.529277036588005","0.414775614783901","0.643778458392109"
"Some worries","1993","Lower Saxony","higher education","48","0.573947535842982","0.465587101766767","0.682307969919197"
"Some worries","1993","Bremen","in school","","","",""
"Some worries","1993","Bremen","inadequately","","","",""
"Some worries","1993","Bremen","general elemantary","","","",""
"Some worries","1993","Bremen","middle vocational","","","",""
"Some worries","1993","Bremen","vocational + Abi","","","",""
"Some worries","1993","Bremen","higher vocational","","","",""
"Some worries","1993","Bremen","higher education","","","",""
"Some worries","1993","North Rhine-Westphalia","in school","","","",""
"Some worries","1993","North Rhine-Westphalia","inadequately","50","0.31720078435507","0.245974580223025","0.388426988487116"
"Some worries","1993","North Rhine-Westphalia","general elemantary","204","0.38120185201888","0.341260208915076","0.421143495122683"
"Some worries","1993","North Rhine-Westphalia","middle vocational","533","0.444663683262185","0.416904100588772","0.472423265935597"
"Some worries","1993","North Rhine-Westphalia","vocational + Abi","46","0.427629847004054","0.329175540330067","0.526084153678041"
"Some worries","1993","North Rhine-Westphalia","higher vocational","51","0.395211396040198","0.311491443721156","0.47893134835924"
"Some worries","1993","North Rhine-Westphalia","higher education","119","0.500744276898276","0.434218838182436","0.567269715614117"
"Some worries","1993","Hesse","in school","","","",""
"Some worries","1993","Hesse","inadequately","","","",""
"Some worries","1993","Hesse","general elemantary","118","0.48097416930292","0.419039553284771","0.542908785321069"
"Some worries","1993","Hesse","middle vocational","184","0.437902080354299","0.390844602482458","0.484959558226141"
"Some worries","1993","Hesse","vocational + Abi","","","",""
"Some worries","1993","Hesse","higher vocational","","","",""
"Some worries","1993","Hesse","higher education","42","0.446038579608409","0.3450127119879","0.547064447228919"
"Some worries","1993","Rhineland-Palatinate,Saarland","in school","","","",""
"Some worries","1993","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Some worries","1993","Rhineland-Palatinate,Saarland","general elemantary","97","0.475730461658766","0.406343264396947","0.545117658920585"
"Some worries","1993","Rhineland-Palatinate,Saarland","middle vocational","157","0.544415993922495","0.489592320443912","0.599239667401079"
"Some worries","1993","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Some worries","1993","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Some worries","1993","Rhineland-Palatinate,Saarland","higher education","","","",""
"Some worries","1993","Baden-Württemberg","in school","","","",""
"Some worries","1993","Baden-Württemberg","inadequately","64","0.343524243014312","0.275821661164407","0.411226824864218"
"Some worries","1993","Baden-Württemberg","general elemantary","193","0.417130558699088","0.372834380097294","0.461426737300882"
"Some worries","1993","Baden-Württemberg","middle vocational","359","0.461022352589841","0.42652329152381","0.495521413655873"
"Some worries","1993","Baden-Württemberg","vocational + Abi","","","",""
"Some worries","1993","Baden-Württemberg","higher vocational","49","0.466649587981044","0.365256493548523","0.568042682413565"
"Some worries","1993","Baden-Württemberg","higher education","46","0.436890590910777","0.342467568827686","0.531313612993869"
"Some worries","1993","Bavaria","in school","","","",""
"Some worries","1993","Bavaria","inadequately","","","",""
"Some worries","1993","Bavaria","general elemantary","142","0.389516011724543","0.339489357870593","0.439542665578494"
"Some worries","1993","Bavaria","middle vocational","367","0.460557234531643","0.426482955683981","0.494631513379306"
"Some worries","1993","Bavaria","vocational + Abi","","","",""
"Some worries","1993","Bavaria","higher vocational","52","0.482960730790447","0.385505516973296","0.580415944607598"
"Some worries","1993","Bavaria","higher education","74","0.443001044269393","0.367662118943205","0.518339969595582"
"Some worries","1993","Berlin","in school","","","",""
"Some worries","1993","Berlin","inadequately","","","",""
"Some worries","1993","Berlin","general elemantary","31","0.403097071673152","0.298818444630706","0.507375698715599"
"Some worries","1993","Berlin","middle vocational","93","0.366138308553454","0.306301522938255","0.425975094168654"
"Some worries","1993","Berlin","vocational + Abi","","","",""
"Some worries","1993","Berlin","higher vocational","","","",""
"Some worries","1993","Berlin","higher education","52","0.374169474059188","0.295405678176683","0.452933269941693"
"Some worries","1993","Brandenburg","in school","","","",""
"Some worries","1993","Brandenburg","inadequately","","","",""
"Some worries","1993","Brandenburg","general elemantary","30","0.428852057090638","0.30945209730284","0.548252016878436"
"Some worries","1993","Brandenburg","middle vocational","140","0.388625412485371","0.336660639985982","0.440590184984759"
"Some worries","1993","Brandenburg","vocational + Abi","","","",""
"Some worries","1993","Brandenburg","higher vocational","","","",""
"Some worries","1993","Brandenburg","higher education","70","0.49760298473417","0.418116862419609","0.577089107048731"
"Some worries","1993","Mecklenburg-Western Pomerania","in school","","","",""
"Some worries","1993","Mecklenburg-Western Pomerania","inadequately","","","",""
"Some worries","1993","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Some worries","1993","Mecklenburg-Western Pomerania","middle vocational","94","0.387278081829353","0.322614015455142","0.451942148203563"
"Some worries","1993","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Some worries","1993","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Some worries","1993","Mecklenburg-Western Pomerania","higher education","37","0.426079542544422","0.322168988880482","0.529990096208362"
"Some worries","1993","Saxony","in school","","","",""
"Some worries","1993","Saxony","inadequately","","","",""
"Some worries","1993","Saxony","general elemantary","39","0.265091929325643","0.188627778901326","0.341556079749959"
"Some worries","1993","Saxony","middle vocational","243","0.394667828501209","0.356799961331299","0.43253569567112"
"Some worries","1993","Saxony","vocational + Abi","","","",""
"Some worries","1993","Saxony","higher vocational","","","",""
"Some worries","1993","Saxony","higher education","120","0.509007582157562","0.445760282396018","0.572254881919106"
"Some worries","1993","Saxony-Anhalt","in school","","","",""
"Some worries","1993","Saxony-Anhalt","inadequately","","","",""
"Some worries","1993","Saxony-Anhalt","general elemantary","34","0.31398879162206","0.221148787094563","0.406828796149557"
"Some worries","1993","Saxony-Anhalt","middle vocational","160","0.35794512297857","0.311313624276063","0.404576621681077"
"Some worries","1993","Saxony-Anhalt","vocational + Abi","","","",""
"Some worries","1993","Saxony-Anhalt","higher vocational","","","",""
"Some worries","1993","Saxony-Anhalt","higher education","72","0.402257831786162","0.326748646361469","0.477767017210856"
"Some worries","1993","Thuringia","in school","","","",""
"Some worries","1993","Thuringia","inadequately","","","",""
"Some worries","1993","Thuringia","general elemantary","","","",""
"Some worries","1993","Thuringia","middle vocational","167","0.426746980637271","0.379045542886366","0.474448418388175"
"Some worries","1993","Thuringia","vocational + Abi","","","",""
"Some worries","1993","Thuringia","higher vocational","","","",""
"Some worries","1993","Thuringia","higher education","51","0.444450613718887","0.35479444451212","0.534106782925653"
"No worries","1993","Schleswig-Holstein","in school","","","",""
"No worries","1993","Schleswig-Holstein","inadequately","","","",""
"No worries","1993","Schleswig-Holstein","general elemantary","","","",""
"No worries","1993","Schleswig-Holstein","middle vocational","","","",""
"No worries","1993","Schleswig-Holstein","vocational + Abi","","","",""
"No worries","1993","Schleswig-Holstein","higher vocational","","","",""
"No worries","1993","Schleswig-Holstein","higher education","","","",""
"No worries","1993","Hamburg","in school","","","",""
"No worries","1993","Hamburg","inadequately","","","",""
"No worries","1993","Hamburg","general elemantary","","","",""
"No worries","1993","Hamburg","middle vocational","","","",""
"No worries","1993","Hamburg","vocational + Abi","","","",""
"No worries","1993","Hamburg","higher vocational","","","",""
"No worries","1993","Hamburg","higher education","","","",""
"No worries","1993","Lower Saxony","in school","","","",""
"No worries","1993","Lower Saxony","inadequately","","","",""
"No worries","1993","Lower Saxony","general elemantary","","","",""
"No worries","1993","Lower Saxony","middle vocational","77","0.160241738171568","0.127893578153622","0.192589898189514"
"No worries","1993","Lower Saxony","vocational + Abi","","","",""
"No worries","1993","Lower Saxony","higher vocational","","","",""
"No worries","1993","Lower Saxony","higher education","","","",""
"No worries","1993","Bremen","in school","","","",""
"No worries","1993","Bremen","inadequately","","","",""
"No worries","1993","Bremen","general elemantary","","","",""
"No worries","1993","Bremen","middle vocational","","","",""
"No worries","1993","Bremen","vocational + Abi","","","",""
"No worries","1993","Bremen","higher vocational","","","",""
"No worries","1993","Bremen","higher education","","","",""
"No worries","1993","North Rhine-Westphalia","in school","","","",""
"No worries","1993","North Rhine-Westphalia","inadequately","","","",""
"No worries","1993","North Rhine-Westphalia","general elemantary","42","0.062961234283202","0.0429861178749677","0.0829363506914363"
"No worries","1993","North Rhine-Westphalia","middle vocational","123","0.0942721820095079","0.0779488167951432","0.110595547223873"
"No worries","1993","North Rhine-Westphalia","vocational + Abi","","","",""
"No worries","1993","North Rhine-Westphalia","higher vocational","","","",""
"No worries","1993","North Rhine-Westphalia","higher education","","","",""
"No worries","1993","Hesse","in school","","","",""
"No worries","1993","Hesse","inadequately","","","",""
"No worries","1993","Hesse","general elemantary","","","",""
"No worries","1993","Hesse","middle vocational","","","",""
"No worries","1993","Hesse","vocational + Abi","","","",""
"No worries","1993","Hesse","higher vocational","","","",""
"No worries","1993","Hesse","higher education","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","in school","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","inadequately","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","higher education","","","",""
"No worries","1993","Baden-Württemberg","in school","","","",""
"No worries","1993","Baden-Württemberg","inadequately","","","",""
"No worries","1993","Baden-Württemberg","general elemantary","42","0.0686495718170442","0.0459341874276821","0.0913649562064064"
"No worries","1993","Baden-Württemberg","middle vocational","66","0.0773042893688066","0.0588204598681103","0.0957881188695028"
"No worries","1993","Baden-Württemberg","vocational + Abi","","","",""
"No worries","1993","Baden-Württemberg","higher vocational","","","",""
"No worries","1993","Baden-Württemberg","higher education","","","",""
"No worries","1993","Bavaria","in school","","","",""
"No worries","1993","Bavaria","inadequately","","","",""
"No worries","1993","Bavaria","general elemantary","","","",""
"No worries","1993","Bavaria","middle vocational","65","0.0816148782151112","0.0628990405165834","0.100330715913639"
"No worries","1993","Bavaria","vocational + Abi","","","",""
"No worries","1993","Bavaria","higher vocational","","","",""
"No worries","1993","Bavaria","higher education","","","",""
"No worries","1993","Berlin","in school","","","",""
"No worries","1993","Berlin","inadequately","","","",""
"No worries","1993","Berlin","general elemantary","","","",""
"No worries","1993","Berlin","middle vocational","","","",""
"No worries","1993","Berlin","vocational + Abi","","","",""
"No worries","1993","Berlin","higher vocational","","","",""
"No worries","1993","Berlin","higher education","","","",""
"No worries","1993","Brandenburg","in school","","","",""
"No worries","1993","Brandenburg","inadequately","","","",""
"No worries","1993","Brandenburg","general elemantary","","","",""
"No worries","1993","Brandenburg","middle vocational","","","",""
"No worries","1993","Brandenburg","vocational + Abi","","","",""
"No worries","1993","Brandenburg","higher vocational","","","",""
"No worries","1993","Brandenburg","higher education","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","in school","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","inadequately","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","general elemantary","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","middle vocational","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","higher vocational","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","higher education","","","",""
"No worries","1993","Saxony","in school","","","",""
"No worries","1993","Saxony","inadequately","","","",""
"No worries","1993","Saxony","general elemantary","","","",""
"No worries","1993","Saxony","middle vocational","55","0.0723533800317341","0.0522819276508129","0.0924248324126553"
"No worries","1993","Saxony","vocational + Abi","","","",""
"No worries","1993","Saxony","higher vocational","","","",""
"No worries","1993","Saxony","higher education","","","",""
"No worries","1993","Saxony-Anhalt","in school","","","",""
"No worries","1993","Saxony-Anhalt","inadequately","","","",""
"No worries","1993","Saxony-Anhalt","general elemantary","","","",""
"No worries","1993","Saxony-Anhalt","middle vocational","32","0.0860851307760009","0.0588015091739227","0.113368752378079"
"No worries","1993","Saxony-Anhalt","vocational + Abi","","","",""
"No worries","1993","Saxony-Anhalt","higher vocational","","","",""
"No worries","1993","Saxony-Anhalt","higher education","","","",""
"No worries","1993","Thuringia","in school","","","",""
"No worries","1993","Thuringia","inadequately","","","",""
"No worries","1993","Thuringia","general elemantary","","","",""
"No worries","1993","Thuringia","middle vocational","","","",""
"No worries","1993","Thuringia","vocational + Abi","","","",""
"No worries","1993","Thuringia","higher vocational","","","",""
"No worries","1993","Thuringia","higher education","","","",""
"Big worries","1994","Schleswig-Holstein","in school","","","",""
"Big worries","1994","Schleswig-Holstein","inadequately","","","",""
"Big worries","1994","Schleswig-Holstein","general elemantary","","","",""
"Big worries","1994","Schleswig-Holstein","middle vocational","51","0.313604280383658","0.241938237160382","0.385270323606933"
"Big worries","1994","Schleswig-Holstein","vocational + Abi","","","",""
"Big worries","1994","Schleswig-Holstein","higher vocational","","","",""
"Big worries","1994","Schleswig-Holstein","higher education","","","",""
"Big worries","1994","Hamburg","in school","","","",""
"Big worries","1994","Hamburg","inadequately","","","",""
"Big worries","1994","Hamburg","general elemantary","","","",""
"Big worries","1994","Hamburg","middle vocational","","","",""
"Big worries","1994","Hamburg","vocational + Abi","","","",""
"Big worries","1994","Hamburg","higher vocational","","","",""
"Big worries","1994","Hamburg","higher education","","","",""
"Big worries","1994","Lower Saxony","in school","","","",""
"Big worries","1994","Lower Saxony","inadequately","","","",""
"Big worries","1994","Lower Saxony","general elemantary","97","0.459723373110517","0.392950880836544","0.526495865384491"
"Big worries","1994","Lower Saxony","middle vocational","213","0.444307515778835","0.400840950488376","0.487774081069293"
"Big worries","1994","Lower Saxony","vocational + Abi","","","",""
"Big worries","1994","Lower Saxony","higher vocational","","","",""
"Big worries","1994","Lower Saxony","higher education","","","",""
"Big worries","1994","Bremen","in school","","","",""
"Big worries","1994","Bremen","inadequately","","","",""
"Big worries","1994","Bremen","general elemantary","","","",""
"Big worries","1994","Bremen","middle vocational","","","",""
"Big worries","1994","Bremen","vocational + Abi","","","",""
"Big worries","1994","Bremen","higher vocational","","","",""
"Big worries","1994","Bremen","higher education","","","",""
"Big worries","1994","North Rhine-Westphalia","in school","","","",""
"Big worries","1994","North Rhine-Westphalia","inadequately","90","0.567099346000578","0.48833131465991","0.645867377341247"
"Big worries","1994","North Rhine-Westphalia","general elemantary","291","0.556002676303598","0.513091235802623","0.598914116804574"
"Big worries","1994","North Rhine-Westphalia","middle vocational","578","0.460332614825988","0.432455497253124","0.488209732398852"
"Big worries","1994","North Rhine-Westphalia","vocational + Abi","35","0.330555192760403","0.235960740034926","0.425149645485881"
"Big worries","1994","North Rhine-Westphalia","higher vocational","55","0.466662441037223","0.380903595996461","0.552421286077984"
"Big worries","1994","North Rhine-Westphalia","higher education","81","0.3819253271513","0.318440997889726","0.445409656412874"
"Big worries","1994","Hesse","in school","","","",""
"Big worries","1994","Hesse","inadequately","35","0.675514959095217","0.555025537457294","0.796004380733139"
"Big worries","1994","Hesse","general elemantary","104","0.454148723532168","0.389802896521406","0.518494550542931"
"Big worries","1994","Hesse","middle vocational","185","0.429059932889754","0.381668993147589","0.476450872631919"
"Big worries","1994","Hesse","vocational + Abi","","","",""
"Big worries","1994","Hesse","higher vocational","","","",""
"Big worries","1994","Hesse","higher education","32","0.316143028560024","0.224551577872923","0.407734479247125"
"Big worries","1994","Rhineland-Palatinate,Saarland","in school","","","",""
"Big worries","1994","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Big worries","1994","Rhineland-Palatinate,Saarland","general elemantary","86","0.488277917287565","0.41545645010387","0.56109938447126"
"Big worries","1994","Rhineland-Palatinate,Saarland","middle vocational","129","0.393949771763462","0.340413535237517","0.447486008289406"
"Big worries","1994","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Big worries","1994","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Big worries","1994","Rhineland-Palatinate,Saarland","higher education","","","",""
"Big worries","1994","Baden-Württemberg","in school","","","",""
"Big worries","1994","Baden-Württemberg","inadequately","76","0.467336867688993","0.393415429516097","0.541258305861888"
"Big worries","1994","Baden-Württemberg","general elemantary","208","0.512952225164263","0.465709155990866","0.56019529433766"
"Big worries","1994","Baden-Württemberg","middle vocational","320","0.390992422479736","0.356943363952867","0.425041481006605"
"Big worries","1994","Baden-Württemberg","vocational + Abi","30","0.500819505011164","0.374304543755317","0.627334466267011"
"Big worries","1994","Baden-Württemberg","higher vocational","34","0.381073020421116","0.283924479381559","0.478221561460674"
"Big worries","1994","Baden-Württemberg","higher education","34","0.324379684663427","0.236089101187658","0.412670268139195"
"Big worries","1994","Bavaria","in school","","","",""
"Big worries","1994","Bavaria","inadequately","","","",""
"Big worries","1994","Bavaria","general elemantary","167","0.485023546706749","0.432589850318233","0.537457243095265"
"Big worries","1994","Bavaria","middle vocational","352","0.440529731954775","0.406235090309987","0.474824373599563"
"Big worries","1994","Bavaria","vocational + Abi","","","",""
"Big worries","1994","Bavaria","higher vocational","43","0.467270813378694","0.369968094165073","0.564573532592315"
"Big worries","1994","Bavaria","higher education","56","0.336478811901396","0.265240930120331","0.407716693682461"
"Big worries","1994","Berlin","in school","","","",""
"Big worries","1994","Berlin","inadequately","","","",""
"Big worries","1994","Berlin","general elemantary","39","0.540620275049287","0.430025944028415","0.65121460607016"
"Big worries","1994","Berlin","middle vocational","119","0.45660307465634","0.39410290704443","0.519103242268249"
"Big worries","1994","Berlin","vocational + Abi","","","",""
"Big worries","1994","Berlin","higher vocational","","","",""
"Big worries","1994","Berlin","higher education","78","0.549379853381526","0.467543628769766","0.631216077993285"
"Big worries","1994","Brandenburg","in school","","","",""
"Big worries","1994","Brandenburg","inadequately","","","",""
"Big worries","1994","Brandenburg","general elemantary","33","0.577688293774458","0.454741957992072","0.700634629556844"
"Big worries","1994","Brandenburg","middle vocational","171","0.541691651128742","0.487014270025663","0.596369032231821"
"Big worries","1994","Brandenburg","vocational + Abi","","","",""
"Big worries","1994","Brandenburg","higher vocational","","","",""
"Big worries","1994","Brandenburg","higher education","73","0.507926160605008","0.426832465037325","0.589019856172691"
"Big worries","1994","Mecklenburg-Western Pomerania","in school","","","",""
"Big worries","1994","Mecklenburg-Western Pomerania","inadequately","","","",""
"Big worries","1994","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Big worries","1994","Mecklenburg-Western Pomerania","middle vocational","110","0.520560786172463","0.454991846513663","0.586129725831263"
"Big worries","1994","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Big worries","1994","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Big worries","1994","Mecklenburg-Western Pomerania","higher education","41","0.497679820415163","0.395510734980641","0.599848905849686"
"Big worries","1994","Saxony","in school","","","",""
"Big worries","1994","Saxony","inadequately","","","",""
"Big worries","1994","Saxony","general elemantary","70","0.558379601139495","0.471326866299559","0.645432335979431"
"Big worries","1994","Saxony","middle vocational","339","0.561965326189582","0.523406079743608","0.600524572635556"
"Big worries","1994","Saxony","vocational + Abi","","","",""
"Big worries","1994","Saxony","higher vocational","38","0.640209524531324","0.522626669615808","0.75779237944684"
"Big worries","1994","Saxony","higher education","109","0.438024027128936","0.375898099045591","0.500149955212282"
"Big worries","1994","Saxony-Anhalt","in school","","","",""
"Big worries","1994","Saxony-Anhalt","inadequately","","","",""
"Big worries","1994","Saxony-Anhalt","general elemantary","53","0.682535766956001","0.583578261970444","0.781493271941558"
"Big worries","1994","Saxony-Anhalt","middle vocational","219","0.587525570875343","0.538415977260667","0.636635164490019"
"Big worries","1994","Saxony-Anhalt","vocational + Abi","","","",""
"Big worries","1994","Saxony-Anhalt","higher vocational","32","0.702708375688771","0.573406038716991","0.832010712660551"
"Big worries","1994","Saxony-Anhalt","higher education","76","0.493711261270191","0.414230512928464","0.573192009611918"
"Big worries","1994","Thuringia","in school","","","",""
"Big worries","1994","Thuringia","inadequately","","","",""
"Big worries","1994","Thuringia","general elemantary","44","0.61439401287564","0.506376005547198","0.722412020204082"
"Big worries","1994","Thuringia","middle vocational","243","0.610975455839967","0.564013269898346","0.657937641781588"
"Big worries","1994","Thuringia","vocational + Abi","","","",""
"Big worries","1994","Thuringia","higher vocational","","","",""
"Big worries","1994","Thuringia","higher education","65","0.58028612511432","0.491242087629191","0.669330162599449"
"Some worries","1994","Schleswig-Holstein","in school","","","",""
"Some worries","1994","Schleswig-Holstein","inadequately","","","",""
"Some worries","1994","Schleswig-Holstein","general elemantary","","","",""
"Some worries","1994","Schleswig-Holstein","middle vocational","84","0.530177152299036","0.453084546846749","0.607269757751323"
"Some worries","1994","Schleswig-Holstein","vocational + Abi","","","",""
"Some worries","1994","Schleswig-Holstein","higher vocational","","","",""
"Some worries","1994","Schleswig-Holstein","higher education","","","",""
"Some worries","1994","Hamburg","in school","","","",""
"Some worries","1994","Hamburg","inadequately","","","",""
"Some worries","1994","Hamburg","general elemantary","","","",""
"Some worries","1994","Hamburg","middle vocational","39","0.505698626754175","0.394026567656068","0.617370685852281"
"Some worries","1994","Hamburg","vocational + Abi","","","",""
"Some worries","1994","Hamburg","higher vocational","","","",""
"Some worries","1994","Hamburg","higher education","","","",""
"Some worries","1994","Lower Saxony","in school","","","",""
"Some worries","1994","Lower Saxony","inadequately","","","",""
"Some worries","1994","Lower Saxony","general elemantary","91","0.403224240823235","0.337500827881203","0.468947653765267"
"Some worries","1994","Lower Saxony","middle vocational","224","0.433397680070968","0.390048718559273","0.476746641582663"
"Some worries","1994","Lower Saxony","vocational + Abi","","","",""
"Some worries","1994","Lower Saxony","higher vocational","34","0.444459751365491","0.327213887848166","0.561705614882817"
"Some worries","1994","Lower Saxony","higher education","49","0.692213216321622","0.589115829952072","0.795310602691172"
"Some worries","1994","Bremen","in school","","","",""
"Some worries","1994","Bremen","inadequately","","","",""
"Some worries","1994","Bremen","general elemantary","","","",""
"Some worries","1994","Bremen","middle vocational","","","",""
"Some worries","1994","Bremen","vocational + Abi","","","",""
"Some worries","1994","Bremen","higher vocational","","","",""
"Some worries","1994","Bremen","higher education","","","",""
"Some worries","1994","North Rhine-Westphalia","in school","","","",""
"Some worries","1994","North Rhine-Westphalia","inadequately","53","0.379038901948286","0.301912976836438","0.456164827060134"
"Some worries","1994","North Rhine-Westphalia","general elemantary","200","0.398447392610697","0.356164296736236","0.440730488485158"
"Some worries","1994","North Rhine-Westphalia","middle vocational","523","0.438363410576181","0.410611444694373","0.466115376457989"
"Some worries","1994","North Rhine-Westphalia","vocational + Abi","53","0.594808635603115","0.496088666357468","0.693528604848762"
"Some worries","1994","North Rhine-Westphalia","higher vocational","58","0.387920437976577","0.304157541870005","0.471683334083149"
"Some worries","1994","North Rhine-Westphalia","higher education","124","0.536701077295565","0.471545182910875","0.601856971680255"
"Some worries","1994","Hesse","in school","","","",""
"Some worries","1994","Hesse","inadequately","","","",""
"Some worries","1994","Hesse","general elemantary","109","0.46885933700481","0.404366685402139","0.533351988607482"
"Some worries","1994","Hesse","middle vocational","208","0.506237348816339","0.458365820886858","0.554108876745821"
"Some worries","1994","Hesse","vocational + Abi","","","",""
"Some worries","1994","Hesse","higher vocational","","","",""
"Some worries","1994","Hesse","higher education","50","0.496439304657409","0.397949906107748","0.59492870320707"
"Some worries","1994","Rhineland-Palatinate,Saarland","in school","","","",""
"Some worries","1994","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Some worries","1994","Rhineland-Palatinate,Saarland","general elemantary","87","0.447007753477647","0.374576524738736","0.519438982216559"
"Some worries","1994","Rhineland-Palatinate,Saarland","middle vocational","170","0.535427524315334","0.480782555030812","0.590072493599857"
"Some worries","1994","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Some worries","1994","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Some worries","1994","Rhineland-Palatinate,Saarland","higher education","","","",""
"Some worries","1994","Baden-Württemberg","in school","","","",""
"Some worries","1994","Baden-Württemberg","inadequately","66","0.359271344652686","0.288186432657203","0.430356256648168"
"Some worries","1994","Baden-Württemberg","general elemantary","180","0.419121072226526","0.372484521465409","0.465757622987644"
"Some worries","1994","Baden-Württemberg","middle vocational","400","0.518860637896905","0.483997185129312","0.553724090664498"
"Some worries","1994","Baden-Württemberg","vocational + Abi","","","",""
"Some worries","1994","Baden-Württemberg","higher vocational","51","0.503133869439408","0.403116840801905","0.603150898076912"
"Some worries","1994","Baden-Württemberg","higher education","54","0.462498365926897","0.368465167351585","0.556531564502208"
"Some worries","1994","Bavaria","in school","","","",""
"Some worries","1994","Bavaria","inadequately","","","",""
"Some worries","1994","Bavaria","general elemantary","154","0.44185845130935","0.389757082037212","0.493959820581487"
"Some worries","1994","Bavaria","middle vocational","379","0.476315672959481","0.441814617992479","0.510816727926483"
"Some worries","1994","Bavaria","vocational + Abi","","","",""
"Some worries","1994","Bavaria","higher vocational","50","0.463119281872327","0.365873059649145","0.560365504095509"
"Some worries","1994","Bavaria","higher education","88","0.504168826793362","0.428788216852212","0.579549436734513"
"Some worries","1994","Berlin","in school","","","",""
"Some worries","1994","Berlin","inadequately","","","",""
"Some worries","1994","Berlin","general elemantary","32","0.426482787189275","0.316727671477497","0.536237902901053"
"Some worries","1994","Berlin","middle vocational","103","0.443331232594404","0.38099855691923","0.505663908269579"
"Some worries","1994","Berlin","vocational + Abi","","","",""
"Some worries","1994","Berlin","higher vocational","","","",""
"Some worries","1994","Berlin","higher education","53","0.343464139891514","0.265360037590065","0.421568242192963"
"Some worries","1994","Brandenburg","in school","","","",""
"Some worries","1994","Brandenburg","inadequately","","","",""
"Some worries","1994","Brandenburg","general elemantary","","","",""
"Some worries","1994","Brandenburg","middle vocational","132","0.399487961543358","0.345739571908787","0.453236351177929"
"Some worries","1994","Brandenburg","vocational + Abi","","","",""
"Some worries","1994","Brandenburg","higher vocational","","","",""
"Some worries","1994","Brandenburg","higher education","67","0.460272250250149","0.379424780411446","0.541119720088852"
"Some worries","1994","Mecklenburg-Western Pomerania","in school","","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","inadequately","","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","middle vocational","104","0.4538216413323","0.388477673151175","0.519165609513425"
"Some worries","1994","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","higher education","45","0.45258679367754","0.350877005173508","0.554296582181572"
"Some worries","1994","Saxony","in school","","","",""
"Some worries","1994","Saxony","inadequately","","","",""
"Some worries","1994","Saxony","general elemantary","47","0.377828054343545","0.292832659122124","0.462823449564965"
"Some worries","1994","Saxony","middle vocational","242","0.358967418055183","0.321686456870036","0.396248379240331"
"Some worries","1994","Saxony","vocational + Abi","","","",""
"Some worries","1994","Saxony","higher vocational","","","",""
"Some worries","1994","Saxony","higher education","115","0.462480648345643","0.400048413184284","0.524912883507003"
"Some worries","1994","Saxony-Anhalt","in school","","","",""
"Some worries","1994","Saxony-Anhalt","inadequately","","","",""
"Some worries","1994","Saxony-Anhalt","general elemantary","","","",""
"Some worries","1994","Saxony-Anhalt","middle vocational","143","0.339603978889689","0.292360371945338","0.38684758583404"
"Some worries","1994","Saxony-Anhalt","vocational + Abi","","","",""
"Some worries","1994","Saxony-Anhalt","higher vocational","","","",""
"Some worries","1994","Saxony-Anhalt","higher education","68","0.450636683696301","0.371537974530216","0.529735392862386"
"Some worries","1994","Thuringia","in school","","","",""
"Some worries","1994","Thuringia","inadequately","","","",""
"Some worries","1994","Thuringia","general elemantary","","","",""
"Some worries","1994","Thuringia","middle vocational","153","0.335086902758022","0.28961856359088","0.380555241925165"
