"plh0038","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","1992","Rhineland-Palatinate,Saarland","Female","160","0.506373648046741","0.453769732716631","0.558977563376851"
"Some worries","1992","Baden-Württemberg","Male","384","0.483573464430242","0.450461909947573","0.516685018912911"
"Some worries","1992","Baden-Württemberg","Female","376","0.450471294549797","0.417710080855669","0.483232508243924"
"Some worries","1992","Bavaria","Male","414","0.51763439988891","0.483328484199279","0.551940315578541"
"Some worries","1992","Bavaria","Female","387","0.485755709962992","0.451671615237455","0.519839804688529"
"Some worries","1992","Berlin","Male","118","0.434838238323797","0.376458995838302","0.493217480809292"
"Some worries","1992","Berlin","Female","101","0.319935373884378","0.268748456893565","0.371122290875191"
"Some worries","1992","Brandenburg","Male","156","0.490580009640124","0.435635102165697","0.545524917114551"
"Some worries","1992","Brandenburg","Female","130","0.381179823035808","0.330004896662616","0.432354749408999"
"Some worries","1992","Mecklenburg-Western Pomerania","Male","106","0.479150828870231","0.411096613861132","0.54720504387933"
"Some worries","1992","Mecklenburg-Western Pomerania","Female","81","0.370595875284017","0.304643633257961","0.436548117310074"
"Some worries","1992","Saxony","Male","242","0.445616020657272","0.403459651754597","0.487772389559948"
"Some worries","1992","Saxony","Female","261","0.402704843048116","0.364193205049445","0.441216481046787"
"Some worries","1992","Saxony-Anhalt","Male","149","0.412923298405653","0.362412553248709","0.463434043562598"
"Some worries","1992","Saxony-Anhalt","Female","156","0.362704042279889","0.315937866897532","0.409470217662247"
"Some worries","1992","Thuringia","Male","157","0.464599123251879","0.410459151734592","0.518739094769167"
"Some worries","1992","Thuringia","Female","159","0.417987207855132","0.366607193593585","0.469367222116679"
"No worries","1992","Schleswig-Holstein","Male","31","0.227379180115761","0.155050292246538","0.299708067984983"
"No worries","1992","Schleswig-Holstein","Female","","","",""
"No worries","1992","Hamburg","Male","","","",""
"No worries","1992","Hamburg","Female","","","",""
"No worries","1992","Lower Saxony","Male","90","0.198245108239547","0.162467529139041","0.234022687340053"
"No worries","1992","Lower Saxony","Female","47","0.105805300497506","0.0784870194626315","0.133123581532381"
"No worries","1992","Bremen","Male","","","",""
"No worries","1992","Bremen","Female","","","",""
"No worries","1992","North Rhine-Westphalia","Male","240","0.20219874507769","0.179807644480122","0.224589845675258"
"No worries","1992","North Rhine-Westphalia","Female","125","0.0890915062480357","0.0735578975504171","0.104625114945654"
"No worries","1992","Hesse","Male","70","0.189169774679755","0.153800310918858","0.224539238440653"
"No worries","1992","Hesse","Female","45","0.102053005951647","0.0750001073973517","0.129105904505942"
"No worries","1992","Rhineland-Palatinate,Saarland","Male","30","0.111792709769049","0.076715006299201","0.146870413238896"
"No worries","1992","Rhineland-Palatinate,Saarland","Female","","","",""
"No worries","1992","Baden-Württemberg","Male","135","0.144218159574449","0.120940700469799","0.167495618679099"
"No worries","1992","Baden-Württemberg","Female","102","0.0846766462792409","0.0663450482267113","0.103008244331771"
"No worries","1992","Bavaria","Male","130","0.167820385666704","0.142163722035843","0.193477049297565"
"No worries","1992","Bavaria","Female","61","0.0655218772654439","0.0486471872941105","0.0823965672367773"
"No worries","1992","Berlin","Male","40","0.124548606178489","0.0856625712798286","0.163434641077149"
"No worries","1992","Berlin","Female","35","0.116121532300748","0.080965050667208","0.151278013934288"
"No worries","1992","Brandenburg","Male","","","",""
"No worries","1992","Brandenburg","Female","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","Male","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","Female","","","",""
"No worries","1992","Saxony","Male","65","0.106040905410841","0.0799269294728755","0.132154881348807"
"No worries","1992","Saxony","Female","47","0.0742438531352184","0.0536573481696059","0.0948303581008309"
"No worries","1992","Saxony-Anhalt","Male","34","0.0902506685043073","0.0608547019147878","0.119646635093827"
"No worries","1992","Saxony-Anhalt","Female","","","",""
"No worries","1992","Thuringia","Male","","","",""
"No worries","1992","Thuringia","Female","","","",""
"Big worries","1993","Schleswig-Holstein","Male","44","0.303809238883646","0.22622994490376","0.381388532863532"
"Big worries","1993","Schleswig-Holstein","Female","58","0.465061533022993","0.384431553877753","0.545691512168233"
"Big worries","1993","Hamburg","Male","","","",""
"Big worries","1993","Hamburg","Female","31","0.4131281400654","0.303147368967105","0.523108911163696"
"Big worries","1993","Lower Saxony","Male","169","0.326497712747713","0.284806976428473","0.368188449066953"
"Big worries","1993","Lower Saxony","Female","230","0.461271418179487","0.417178318900604","0.505364517458371"
"Big worries","1993","Bremen","Male","","","",""
"Big worries","1993","Bremen","Female","","","",""
"Big worries","1993","North Rhine-Westphalia","Male","508","0.392801503321329","0.365352080435603","0.420250926207056"
"Big worries","1993","North Rhine-Westphalia","Female","726","0.550409875718838","0.523263945638655","0.57755580579902"
"Big worries","1993","Hesse","Male","196","0.40306425384176","0.358287916738135","0.447840590945385"
"Big worries","1993","Hesse","Female","249","0.52068758165756","0.47585571188978","0.565519451425339"
"Big worries","1993","Rhineland-Palatinate,Saarland","Male","124","0.386624372286271","0.331972374381201","0.441276370191342"
"Big worries","1993","Rhineland-Palatinate,Saarland","Female","156","0.438296271583006","0.385083926471235","0.491508616694777"
"Big worries","1993","Baden-Württemberg","Male","397","0.412988324420743","0.380676764848817","0.445299883992668"
"Big worries","1993","Baden-Württemberg","Female","461","0.518301403835349","0.485400326958665","0.551202480712034"
"Big worries","1993","Bavaria","Male","317","0.370795137034435","0.337261397984447","0.404328876084422"
"Big worries","1993","Bavaria","Female","450","0.540745346684661","0.506595039281952","0.574895654087371"
"Big worries","1993","Berlin","Male","123","0.429121550022582","0.370409295887378","0.487833804157786"
"Big worries","1993","Berlin","Female","197","0.647793836820895","0.59392203503878","0.70166563860301"
"Big worries","1993","Brandenburg","Male","133","0.436502696858653","0.380660028356181","0.492345365361125"
"Big worries","1993","Brandenburg","Female","188","0.598806003087111","0.545600129683658","0.652011876490564"
"Big worries","1993","Mecklenburg-Western Pomerania","Male","88","0.498010999423512","0.428190725874775","0.567831272972248"
"Big worries","1993","Mecklenburg-Western Pomerania","Female","111","0.567815689560051","0.500168045927474","0.635463333192628"
"Big worries","1993","Saxony","Male","230","0.454346001911961","0.41146793107936","0.497224072744563"
"Big worries","1993","Saxony","Female","351","0.596063102645453","0.556702312536801","0.635423892754104"
"Big worries","1993","Saxony-Anhalt","Male","161","0.507234962596356","0.454632280653072","0.559837644539641"
"Big worries","1993","Saxony-Anhalt","Female","227","0.589636043397222","0.54100333777025","0.638268749024195"
"Big worries","1993","Thuringia","Male","148","0.459841143172833","0.404890951262152","0.514791335083514"
"Big worries","1993","Thuringia","Female","214","0.614980595147919","0.563559551708204","0.666401638587634"
"Some worries","1993","Schleswig-Holstein","Male","65","0.483844021352278","0.399544641963604","0.568143400740953"
"Some worries","1993","Schleswig-Holstein","Female","70","0.407684078397265","0.328246133080904","0.487122023713626"
"Some worries","1993","Hamburg","Male","36","0.620906723508848","0.502962239432349","0.738851207585347"
"Some worries","1993","Hamburg","Female","38","0.51039217676499","0.398736988748479","0.622047364781501"
"Some worries","1993","Lower Saxony","Male","220","0.460553670958404","0.416239339520799","0.504868002396009"
"Some worries","1993","Lower Saxony","Female","214","0.445901499397752","0.401935160943289","0.489867837852214"
"Some worries","1993","Bremen","Male","","","",""
"Some worries","1993","Bremen","Female","","","",""
"Some worries","1993","North Rhine-Westphalia","Male","564","0.479240862836566","0.451162183728265","0.507319541944867"
"Some worries","1993","North Rhine-Westphalia","Female","485","0.394177910510661","0.367511047516935","0.420844773504386"
"Some worries","1993","Hesse","Male","221","0.478417153794834","0.432817384041792","0.524016923547877"
"Some worries","1993","Hesse","Female","197","0.412304549248268","0.36812979630327","0.456479302193267"
"Some worries","1993","Rhineland-Palatinate,Saarland","Male","154","0.53513474369053","0.479159848395319","0.591109638985741"
"Some worries","1993","Rhineland-Palatinate,Saarland","Female","163","0.504249655054672","0.450629363011252","0.557869947098091"
"Some worries","1993","Baden-Württemberg","Male","400","0.480596261773868","0.447808754984571","0.513383768563165"
"Some worries","1993","Baden-Württemberg","Female","355","0.415533394248654","0.383083443129069","0.447983345368239"
"Some worries","1993","Bavaria","Male","375","0.487991758128761","0.453289027444892","0.522694488812631"
"Some worries","1993","Bavaria","Female","335","0.413855727205272","0.380103830214645","0.447607624195899"
"Some worries","1993","Berlin","Male","115","0.435757412122914","0.37693780892411","0.494577015321717"
"Some worries","1993","Berlin","Female","94","0.310131662863514","0.25796407217238","0.362299253554649"
"Some worries","1993","Brandenburg","Male","149","0.495109788853463","0.438813987114994","0.551405590591932"
"Some worries","1993","Brandenburg","Female","129","0.371552894393082","0.319098245963105","0.424007542823059"
"Some worries","1993","Mecklenburg-Western Pomerania","Male","93","0.442659809723665","0.373299630733373","0.512019988713957"
"Some worries","1993","Mecklenburg-Western Pomerania","Female","87","0.388828948044265","0.322259468139768","0.455398427948763"
"Some worries","1993","Saxony","Male","231","0.440566400333983","0.39781373739743","0.483319063270536"
"Some worries","1993","Saxony","Female","212","0.357264332042297","0.318825343084367","0.395703321000227"
"Some worries","1993","Saxony-Anhalt","Male","152","0.3866180197328","0.335380286729884","0.437855752735715"
"Some worries","1993","Saxony-Anhalt","Female","143","0.348161843324059","0.301062777646731","0.395260909001387"
"Some worries","1993","Thuringia","Male","149","0.496692489426186","0.441565401473823","0.551819577378549"
"Some worries","1993","Thuringia","Female","124","0.357343036936622","0.306702169003809","0.407983904869436"
"No worries","1993","Schleswig-Holstein","Male","","","",""
"No worries","1993","Schleswig-Holstein","Female","","","",""
"No worries","1993","Hamburg","Male","","","",""
"No worries","1993","Hamburg","Female","","","",""
"No worries","1993","Lower Saxony","Male","97","0.212948616293882","0.176551337857754","0.249345894730011"
"No worries","1993","Lower Saxony","Female","47","0.092827082422761","0.0671592181863029","0.118494946659219"
"No worries","1993","Bremen","Male","","","",""
"No worries","1993","Bremen","Female","","","",""
"No worries","1993","North Rhine-Westphalia","Male","144","0.127957633842105","0.109182493318713","0.146732774365496"
"No worries","1993","North Rhine-Westphalia","Female","79","0.0554122137705018","0.0429275414177667","0.067896886123237"
"No worries","1993","Hesse","Male","44","0.118518592363406","0.0890134680380124","0.148023716688799"
"No worries","1993","Hesse","Female","31","0.067007869094172","0.0445695254217943","0.0894462127665497"
"No worries","1993","Rhineland-Palatinate,Saarland","Male","","","",""
"No worries","1993","Rhineland-Palatinate,Saarland","Female","","","",""
"No worries","1993","Baden-Württemberg","Male","95","0.10641541380539","0.0861788967513653","0.126651930859414"
"No worries","1993","Baden-Württemberg","Female","70","0.0661652019159967","0.0497977498464941","0.0825326539854993"
"No worries","1993","Bavaria","Male","105","0.141213104836804","0.117036287148929","0.165389922524679"
"No worries","1993","Bavaria","Female","33","0.0453989261100664","0.031132828589482","0.0596650236306509"
"No worries","1993","Berlin","Male","35","0.135121037854504","0.0945696315194357","0.175672444189573"
"No worries","1993","Berlin","Female","","","",""
"No worries","1993","Brandenburg","Male","","","",""
"No worries","1993","Brandenburg","Female","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","Male","","","",""
"No worries","1993","Mecklenburg-Western Pomerania","Female","","","",""
"No worries","1993","Saxony","Male","57","0.105087597754056","0.0786787649660617","0.13149643054205"
"No worries","1993","Saxony","Female","34","0.04667256531225","0.0297520803174668","0.0635930503070331"
"No worries","1993","Saxony-Anhalt","Male","34","0.106147017670844","0.0737376693303863","0.138556366011303"
"No worries","1993","Saxony-Anhalt","Female","","","",""
"No worries","1993","Thuringia","Male","","","",""
"No worries","1993","Thuringia","Female","","","",""
"Big worries","1994","Schleswig-Holstein","Male","38","0.258822947599515","0.185212237274123","0.332433657924906"
"Big worries","1994","Schleswig-Holstein","Female","55","0.389830549252378","0.311520387365141","0.468140711139615"
"Big worries","1994","Hamburg","Male","","","",""
"Big worries","1994","Hamburg","Female","","","",""
"Big worries","1994","Lower Saxony","Male","164","0.317354330856646","0.275584878054704","0.359123783658589"
"Big worries","1994","Lower Saxony","Female","231","0.50745444152811","0.463143049438383","0.551765833617837"
"Big worries","1994","Bremen","Male","","","",""
"Big worries","1994","Bremen","Female","","","",""
"Big worries","1994","North Rhine-Westphalia","Male","512","0.418878523346701","0.390740042153795","0.447017004539608"
"Big worries","1994","North Rhine-Westphalia","Female","683","0.522689356422629","0.495272643390622","0.550106069454636"
"Big worries","1994","Hesse","Male","167","0.34909930524954","0.304958429645768","0.393240180853312"
"Big worries","1994","Hesse","Female","235","0.495871893966512","0.450766103959987","0.540977683973037"
"Big worries","1994","Rhineland-Palatinate,Saarland","Male","120","0.387147938533052","0.33184397466036","0.442451902405744"
"Big worries","1994","Rhineland-Palatinate,Saarland","Female","151","0.434416584410583","0.381337036042281","0.487496132778886"
"Big worries","1994","Baden-Württemberg","Male","330","0.371327743602743","0.339036132592611","0.403619354612876"
"Big worries","1994","Baden-Württemberg","Female","405","0.463710011169538","0.430686813896432","0.496733208442643"
"Big worries","1994","Bavaria","Male","275","0.349989108759598","0.316278041444432","0.383700176074765"
"Big worries","1994","Bavaria","Female","417","0.521176797260349","0.486901349131361","0.555452245389338"
"Big worries","1994","Berlin","Male","106","0.407025678079225","0.347309739201284","0.466741616957167"
"Big worries","1994","Berlin","Female","177","0.603838768715915","0.547740023391309","0.659937514040521"
"Big worries","1994","Brandenburg","Male","131","0.455931049608838","0.398902695662675","0.512959403555001"
"Big worries","1994","Brandenburg","Female","182","0.595714096338467","0.541346621748233","0.6500815709287"
"Big worries","1994","Mecklenburg-Western Pomerania","Male","79","0.403115837812888","0.335968141308298","0.470263534317479"
"Big worries","1994","Mecklenburg-Western Pomerania","Female","119","0.628599910304158","0.562618341037452","0.694581479570863"
"Big worries","1994","Saxony","Male","236","0.470198063426195","0.427585273195469","0.51281085365692"
"Big worries","1994","Saxony","Female","353","0.609613916342767","0.570709023644608","0.648518809040925"
"Big worries","1994","Saxony-Anhalt","Male","170","0.529292955468911","0.475357599678604","0.583228311259219"
"Big worries","1994","Saxony-Anhalt","Female","229","0.639977833660109","0.591460016338888","0.688495650981329"
"Big worries","1994","Thuringia","Male","164","0.539918361736742","0.484878882853435","0.594957840620048"
"Big worries","1994","Thuringia","Female","209","0.641392913987867","0.59100458209154","0.691781245884194"
"Some worries","1994","Schleswig-Holstein","Male","68","0.514234566358017","0.430235864611826","0.598233268104207"
"Some worries","1994","Schleswig-Holstein","Female","72","0.477457364489805","0.397255748184164","0.557658980795446"
"Some worries","1994","Hamburg","Male","32","0.536239411090725","0.412108903752063","0.660369918429386"
"Some worries","1994","Hamburg","Female","36","0.516999911364977","0.403906761843537","0.630093060886417"
"Some worries","1994","Lower Saxony","Male","232","0.510644956380925","0.465784833457384","0.555505079304465"
"Some worries","1994","Lower Saxony","Female","214","0.403101176378599","0.35962502865541","0.446577324101789"
"Some worries","1994","Bremen","Male","","","",""
"Some worries","1994","Bremen","Female","","","",""
"Some worries","1994","North Rhine-Westphalia","Male","525","0.452855368414526","0.42446611485997","0.481244621969082"
"Some worries","1994","North Rhine-Westphalia","Female","525","0.425786114304539","0.398645130184385","0.452927098424693"
"Some worries","1994","Hesse","Male","232","0.529952149938979","0.483735501436051","0.576168798441906"
"Some worries","1994","Hesse","Female","208","0.442894222061375","0.398082056653758","0.487706387468992"
"Some worries","1994","Rhineland-Palatinate,Saarland","Male","152","0.500590542369017","0.443821749380355","0.557359335357678"
"Some worries","1994","Rhineland-Palatinate,Saarland","Female","162","0.494194492261134","0.440655965668516","0.547733018853753"
"Some worries","1994","Baden-Württemberg","Male","417","0.486761645598832","0.453356252042452","0.520167039155212"
"Some worries","1994","Baden-Württemberg","Female","391","0.471556368561268","0.438499464345967","0.504613272776568"
"Some worries","1994","Bavaria","Male","394","0.525571043628233","0.490278234289086","0.56086385296738"
"Some worries","1994","Bavaria","Female","353","0.427510634740381","0.393566856243658","0.461454413237103"
"Some worries","1994","Berlin","Male","118","0.451442801122955","0.390954171944764","0.511931430301145"
"Some worries","1994","Berlin","Female","100","0.350479019468567","0.295754208526981","0.405203830410153"
"Some worries","1994","Brandenburg","Male","140","0.474204128587458","0.417029213002942","0.531379044171973"
"Some worries","1994","Brandenburg","Female","123","0.374681731624511","0.321057912699324","0.428305550549698"
"Some worries","1994","Mecklenburg-Western Pomerania","Male","107","0.519758983549631","0.45136753733331","0.588150429765953"
"Some worries","1994","Mecklenburg-Western Pomerania","Female","84","0.362180367265325","0.296546820332849","0.4278139141978"
"Some worries","1994","Saxony","Male","228","0.414906575843214","0.372840640402634","0.456972511283794"
"Some worries","1994","Saxony","Female","218","0.339125069301039","0.301370527110544","0.376879611491534"
"Some worries","1994","Saxony-Anhalt","Male","135","0.407673292480357","0.354574220612687","0.460772364348026"
"Some worries","1994","Saxony-Anhalt","Female","130","0.304220746993952","0.257717388381622","0.350724105606281"
"Some worries","1994","Thuringia","Male","129","0.38566000815391","0.331907403800842","0.439412612506978"
"Some worries","1994","Thuringia","Female","125","0.298579322091413","0.250497865562453","0.346660778620373"
"No worries","1994","Schleswig-Holstein","Male","30","0.226942486042469","0.156547383849022","0.297337588235916"
"No worries","1994","Schleswig-Holstein","Female","","","",""
"No worries","1994","Hamburg","Male","","","",""
"No worries","1994","Hamburg","Female","","","",""
"No worries","1994","Lower Saxony","Male","81","0.172000712762429","0.138134314891547","0.20586711063331"
"No worries","1994","Lower Saxony","Female","44","0.0894443820932911","0.0641500372756263","0.114738726910956"
"No worries","1994","Bremen","Male","","","",""
"No worries","1994","Bremen","Female","","","",""
"No worries","1994","North Rhine-Westphalia","Male","144","0.128266108238773","0.10919521360539","0.147337002872155"
"No worries","1994","North Rhine-Westphalia","Female","67","0.0515245292728316","0.0393902756829195","0.0636587828627436"
"No worries","1994","Hesse","Male","49","0.120948544811481","0.0907548294651271","0.151142260157835"
"No worries","1994","Hesse","Female","","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","Male","","","",""
"No worries","1994","Rhineland-Palatinate,Saarland","Female","","","",""
"No worries","1994","Baden-Württemberg","Male","113","0.141910610798424","0.118588246978492","0.165232974618357"
"No worries","1994","Baden-Württemberg","Female","80","0.0647336202691944","0.0484395851755678","0.0810276553628211"
"No worries","1994","Bavaria","Male","100","0.124439847612168","0.101110228386897","0.147769466837439"
"No worries","1994","Bavaria","Female","46","0.05131256799927","0.0361742905621447","0.0664508454363952"
"No worries","1994","Berlin","Male","36","0.14153152079782","0.0991623289339639","0.183900712661676"
"No worries","1994","Berlin","Female","","","",""
"No worries","1994","Brandenburg","Male","","","",""
"No worries","1994","Brandenburg","Female","","","",""
"No worries","1994","Mecklenburg-Western Pomerania","Male","","","",""
"No worries","1994","Mecklenburg-Western Pomerania","Female","","","",""
"No worries","1994","Saxony","Male","63","0.114895360730591","0.0876688906574807","0.142121830803702"
"No worries","1994","Saxony","Female","33","0.0512610143561943","0.0336738187811824","0.0688482099312062"
"No worries","1994","Saxony-Anhalt","Male","","","",""
"No worries","1994","Saxony-Anhalt","Female","","","",""
"No worries","1994","Thuringia","Male","","","",""
"No worries","1994","Thuringia","Female","","","",""
"Big worries","1995","Schleswig-Holstein","Male","45","0.347361521186297","0.265827354844955","0.428895687527638"
"Big worries","1995","Schleswig-Holstein","Female","62","0.421030511884735","0.34175490410658","0.50030611966289"
"Big worries","1995","Hamburg","Male","","","",""
"Big worries","1995","Hamburg","Female","","","",""
"Big worries","1995","Lower Saxony","Male","169","0.324975758479531","0.284485392772605","0.365466124186457"
"Big worries","1995","Lower Saxony","Female","252","0.492754377909612","0.449825095519653","0.53568366029957"
"Big worries","1995","Bremen","Male","","","",""
"Big worries","1995","Bremen","Female","","","",""
"Big worries","1995","North Rhine-Westphalia","Male","540","0.402225519641421","0.37488905474555","0.429561984537291"
"Big worries","1995","North Rhine-Westphalia","Female","720","0.521053477546197","0.494296166697051","0.547810788395342"
"Big worries","1995","Hesse","Male","209","0.401071105991839","0.356135737095057","0.446006474888621"
"Big worries","1995","Hesse","Female","265","0.514881595588777","0.470720168492298","0.559043022685256"
"Big worries","1995","Rhineland-Palatinate,Saarland","Male","138","0.373481019894592","0.321987850177729","0.424974189611455"
"Big worries","1995","Rhineland-Palatinate,Saarland","Female","177","0.472696405770358","0.421618089281919","0.523774722258797"
"Big worries","1995","Baden-Württemberg","Male","377","0.411255753081189","0.378689512589288","0.44382199357309"
"Big worries","1995","Baden-Württemberg","Female","468","0.497023335539161","0.464714858595806","0.529331812482516"
"Big worries","1995","Bavaria","Male","325","0.3672965974203","0.334381660831642","0.400211534008958"
"Big worries","1995","Bavaria","Female","439","0.524717073969712","0.491301944230177","0.558132203709247"
"Big worries","1995","Berlin","Male","106","0.396591122227963","0.338132403441546","0.455049841014381"
"Big worries","1995","Berlin","Female","176","0.590685754264436","0.534670164348716","0.646701344180157"
"Big worries","1995","Brandenburg","Male","130","0.480739027191493","0.422217371209331","0.539260683173655"
"Big worries","1995","Brandenburg","Female","177","0.578546151560906","0.523399804560397","0.633692498561415"
"Big worries","1995","Mecklenburg-Western Pomerania","Male","76","0.388063772615605","0.321356099250132","0.454771445981079"
"Big worries","1995","Mecklenburg-Western Pomerania","Female","93","0.44647977605578","0.379082461806273","0.513877090305286"
"Big worries","1995","Saxony","Male","225","0.469253332430965","0.426193675936023","0.512312988925907"
"Big worries","1995","Saxony","Female","300","0.523032196290423","0.482383854080472","0.563680538500374"
"Big worries","1995","Saxony-Anhalt","Male","160","0.53269671492515","0.477686419659039","0.587707010191262"
"Big worries","1995","Saxony-Anhalt","Female","222","0.638918144882029","0.589977163637042","0.687859126127015"
"Big worries","1995","Thuringia","Male","153","0.512760437975366","0.457208856975853","0.568312018974878"
"Big worries","1995","Thuringia","Female","202","0.655326673972534","0.60443362760027","0.706219720344799"
"Some worries","1995","Schleswig-Holstein","Male","67","0.505246877710537","0.419630167898864","0.590863587522209"
"Some worries","1995","Schleswig-Holstein","Female","67","0.482924330863406","0.40268790929944","0.563160752427373"
"Some worries","1995","Hamburg","Male","31","0.534754233328132","0.409583872483814","0.65992459417245"
"Some worries","1995","Hamburg","Female","40","0.628568002839936","0.515376229864093","0.74175977581578"
"Some worries","1995","Lower Saxony","Male","258","0.499371219140688","0.456146100650737","0.542596337630639"
"Some worries","1995","Lower Saxony","Female","226","0.414379739065701","0.372080112573207","0.456679365558194"
"Some worries","1995","Bremen","Male","","","",""
"Some worries","1995","Bremen","Female","","","",""
"Some worries","1995","North Rhine-Westphalia","Male","534","0.4599889036487","0.432203681381263","0.487774125916137"
"Some worries","1995","North Rhine-Westphalia","Female","533","0.409022799745091","0.382688794108053","0.435356805382129"
"Some worries","1995","Hesse","Male","212","0.488273798807474","0.442444783268965","0.534102814345983"
"Some worries","1995","Hesse","Female","199","0.42497346926716","0.381292688738505","0.468654249795816"
"Some worries","1995","Rhineland-Palatinate,Saarland","Male","166","0.501193094476485","0.447967930285922","0.554418258667049"
"Some worries","1995","Rhineland-Palatinate,Saarland","Female","164","0.459792859359695","0.408803878649861","0.510781840069529"
"Some worries","1995","Baden-Württemberg","Male","379","0.443374929689427","0.410496183915835","0.47625367546302"
"Some worries","1995","Baden-Württemberg","Female","369","0.426790007134573","0.394829167873077","0.458750846396069"
"Some worries","1995","Bavaria","Male","368","0.465245679714361","0.431188960354529","0.499302399074193"
"Some worries","1995","Bavaria","Female","362","0.413340530435981","0.380390828831188","0.446290232040775"
"Some worries","1995","Berlin","Male","123","0.443508353534279","0.384140386437505","0.502876320631052"
"Some worries","1995","Berlin","Female","101","0.331575409711398","0.277943951888209","0.385206867534587"
"Some worries","1995","Brandenburg","Male","125","0.4428819698716","0.384700232940448","0.501063706802752"
"Some worries","1995","Brandenburg","Female","122","0.393885778544237","0.339318144976554","0.448453412111919"
"Some worries","1995","Mecklenburg-Western Pomerania","Male","109","0.508216897475356","0.439781229273934","0.576652565676779"
"Some worries","1995","Mecklenburg-Western Pomerania","Female","106","0.517332939674216","0.449586910547994","0.585078968800437"
"Some worries","1995","Saxony","Male","224","0.411251748831107","0.368795469287041","0.453708028375173"
"Some worries","1995","Saxony","Female","246","0.427159739187858","0.386902311873612","0.467417166502104"
"Some worries","1995","Saxony-Anhalt","Male","133","0.394658916829637","0.340767998499104","0.44854983516017"
"Some worries","1995","Saxony-Anhalt","Female","127","0.302074916101511","0.255289665026786","0.348860167176235"
"Some worries","1995","Thuringia","Male","141","0.42402403125405","0.369099632213543","0.478948430294557"
"Some worries","1995","Thuringia","Female","122","0.324423736576769","0.274291256538721","0.374556216614816"
"No worries","1995","Schleswig-Holstein","Male","","","",""
"No worries","1995","Schleswig-Holstein","Female","","","",""
"No worries","1995","Hamburg","Male","","","",""
"No worries","1995","Hamburg","Female","","","",""
"No worries","1995","Lower Saxony","Male","87","0.175653022379781","0.142756546921036","0.208549497838526"
"No worries","1995","Lower Saxony","Female","43","0.0928658830246877","0.0679432985829295","0.117788467466446"
"No worries","1995","Bremen","Male","","","",""
"No worries","1995","Bremen","Female","","","",""
"No worries","1995","North Rhine-Westphalia","Male","162","0.137785576709879","0.118570223293908","0.15700093012585"
"No worries","1995","North Rhine-Westphalia","Female","86","0.0699237227087124","0.0562643939759709","0.0835830514414539"
"No worries","1995","Hesse","Male","36","0.110655095200687","0.0818936430414843","0.139416547359889"
"No worries","1995","Hesse","Female","","","",""
"No worries","1995","Rhineland-Palatinate,Saarland","Male","35","0.125325885628922","0.0900813518485672","0.160570419409278"
"No worries","1995","Rhineland-Palatinate,Saarland","Female","","","",""
"No worries","1995","Baden-Württemberg","Male","121","0.145369317229383","0.122041510420045","0.168697124038722"
"No worries","1995","Baden-Württemberg","Female","83","0.0761866573262655","0.0590436996747278","0.0933296149778032"
"No worries","1995","Bavaria","Male","131","0.167457722865339","0.141963591219594","0.192951854511083"
"No worries","1995","Bavaria","Female","57","0.0619423955943066","0.0458131817446859","0.0780716094439272"
"No worries","1995","Berlin","Male","40","0.159900524237758","0.116101720223503","0.203699328252013"
"No worries","1995","Berlin","Female","","","",""
"No worries","1995","Brandenburg","Male","","","",""
"No worries","1995","Brandenburg","Female","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","Male","","","",""
"No worries","1995","Mecklenburg-Western Pomerania","Female","","","",""
"No worries","1995","Saxony","Male","67","0.119494918737928","0.0915074325274404","0.147482404948416"
"No worries","1995","Saxony","Female","34","0.049808064521719","0.0321033227326529","0.0675128063107851"
"No worries","1995","Saxony-Anhalt","Male","","","",""
"No worries","1995","Saxony-Anhalt","Female","","","",""
"No worries","1995","Thuringia","Male","","","",""
"No worries","1995","Thuringia","Female","","","",""
"Big worries","1996","Schleswig-Holstein","Male","39","0.31755004611295","0.239311615330099","0.3957884768958"
"Big worries","1996","Schleswig-Holstein","Female","53","0.397098361473302","0.318001053418715","0.476195669527889"
"Big worries","1996","Hamburg","Male","","","",""
"Big worries","1996","Hamburg","Female","","","",""
"Big worries","1996","Lower Saxony","Male","135","0.251874472406671","0.21408912450517","0.289659820308173"
"Big worries","1996","Lower Saxony","Female","215","0.421604814361677","0.379877342915256","0.463332285808097"
"Big worries","1996","Bremen","Male","","","",""
"Big worries","1996","Bremen","Female","","","",""
"Big worries","1996","North Rhine-Westphalia","Male","422","0.317235152047125","0.291109179441491","0.343361124652758"
"Big worries","1996","North Rhine-Westphalia","Female","632","0.440064910071302","0.413496784546001","0.466633035596603"
"Big worries","1996","Hesse","Male","143","0.284783458179099","0.242566009331795","0.327000907026404"
"Big worries","1996","Hesse","Female","208","0.442938705059991","0.398030833685178","0.487846576434803"
"Big worries","1996","Rhineland-Palatinate,Saarland","Male","110","0.298639548737814","0.24948425778119","0.347794839694438"
"Big worries","1996","Rhineland-Palatinate,Saarland","Female","142","0.393617878541988","0.342868153427013","0.444367603656964"
"Big worries","1996","Baden-Württemberg","Male","238","0.273273757799391","0.243101315350767","0.303446200248016"
