"plh0038","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Some worries","1994","16-34 y.","Rhineland-Palatinate,Saarland","118","0.480035751577504","0.416959902806444","0.543111600348565"
"Some worries","1994","16-34 y.","Baden-Württemberg","338","0.490759892491622","0.454741190086036","0.526778594897209"
"Some worries","1994","16-34 y.","Bavaria","320","0.508896014293223","0.469889722474895","0.547902306111551"
"Some worries","1994","16-34 y.","Berlin","74","0.391380275793733","0.322878273770899","0.459882277816568"
"Some worries","1994","16-34 y.","Brandenburg","97","0.535887975007257","0.464975979482423","0.606799970532092"
"Some worries","1994","16-34 y.","Mecklenburg-Western Pomerania","79","0.555184327052232","0.472571148857218","0.637797505247246"
"Some worries","1994","16-34 y.","Saxony","167","0.42568281033728","0.375837861420986","0.475527759253574"
"Some worries","1994","16-34 y.","Saxony-Anhalt","97","0.434295293822845","0.370376354661969","0.49821423298372"
"Some worries","1994","16-34 y.","Thuringia","115","0.448610179775966","0.385556117024475","0.511664242527457"
"Some worries","1994","35-65 y.","Schleswig-Holstein","74","0.527427179850253","0.446166638166861","0.608687721533645"
"Some worries","1994","35-65 y.","Hamburg","33","0.522229414563468","0.402623939952456","0.64183488917448"
"Some worries","1994","35-65 y.","Lower Saxony","223","0.466552186599316","0.421208408962648","0.511895964235983"
"Some worries","1994","35-65 y.","Bremen","","","",""
"Some worries","1994","35-65 y.","North Rhine-Westphalia","535","0.425677360398196","0.398397844555335","0.452956876241056"
"Some worries","1994","35-65 y.","Hesse","215","0.47764689689045","0.432440776270221","0.522853017510678"
"Some worries","1994","35-65 y.","Rhineland-Palatinate,Saarland","150","0.526904103546516","0.469930004792378","0.583878202300654"
"Some worries","1994","35-65 y.","Baden-Württemberg","384","0.471647221361046","0.437375183839523","0.50591925888257"
"Some worries","1994","35-65 y.","Bavaria","337","0.452247564731329","0.416885628255641","0.487609501207018"
"Some worries","1994","35-65 y.","Berlin","127","0.413095027258236","0.357835514726352","0.468354539790119"
"Some worries","1994","35-65 y.","Brandenburg","144","0.39959044627707","0.347979551701111","0.45120134085303"
"Some worries","1994","35-65 y.","Mecklenburg-Western Pomerania","100","0.397352698835984","0.336077498420485","0.458627899251484"
"Some worries","1994","35-65 y.","Saxony","244","0.380804275463357","0.342612735246027","0.418995815680686"
"Some worries","1994","35-65 y.","Saxony-Anhalt","148","0.352778380217226","0.305833953061187","0.399722807373265"
"Some worries","1994","35-65 y.","Thuringia","122","0.315573074106968","0.266814736388922","0.364331411825014"
"Some worries","1994","66 and older","Schleswig-Holstein","","","",""
"Some worries","1994","66 and older","Hamburg","","","",""
"Some worries","1994","66 and older","Lower Saxony","49","0.362583528167265","0.277276688705277","0.447890367629254"
"Some worries","1994","66 and older","Bremen","","","",""
"Some worries","1994","66 and older","North Rhine-Westphalia","107","0.370536803779129","0.313663421939022","0.427410185619235"
"Some worries","1994","66 and older","Hesse","59","0.494299171033394","0.400867627796882","0.587730714269905"
"Some worries","1994","66 and older","Rhineland-Palatinate,Saarland","46","0.45557201700894","0.356463503205711","0.554680530812169"
"Some worries","1994","66 and older","Baden-Württemberg","86","0.476526703599202","0.403765530733592","0.549287876464812"
"Some worries","1994","66 and older","Bavaria","90","0.472093423968347","0.401662733183614","0.54252411475308"
"Some worries","1994","66 and older","Berlin","","","",""
"Some worries","1994","66 and older","Brandenburg","","","",""
"Some worries","1994","66 and older","Mecklenburg-Western Pomerania","","","",""
"Some worries","1994","66 and older","Saxony","35","0.284044086485355","0.207113836842169","0.36097433612854"
"Some worries","1994","66 and older","Saxony-Anhalt","","","",""
"Some worries","1994","66 and older","Thuringia","","","",""
"No worries","1994","16-34 y.","Schleswig-Holstein","","","",""
"No worries","1994","16-34 y.","Hamburg","","","",""
"No worries","1994","16-34 y.","Lower Saxony","54","0.143784126907866","0.108459661687729","0.179108592128003"
"No worries","1994","16-34 y.","Bremen","","","",""
"No worries","1994","16-34 y.","North Rhine-Westphalia","77","0.0833694724664153","0.0654772574590138","0.101261687473817"
"No worries","1994","16-34 y.","Hesse","","","",""
"No worries","1994","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"No worries","1994","16-34 y.","Baden-Württemberg","85","0.0909010532450017","0.0701890423388839","0.11161306415112"
"No worries","1994","16-34 y.","Bavaria","59","0.0834128170551448","0.0618385179379564","0.104987116172333"
"No worries","1994","16-34 y.","Berlin","","","",""
"No worries","1994","16-34 y.","Brandenburg","","","",""
"No worries","1994","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1994","16-34 y.","Saxony","40","0.11066552380686","0.0790397669711876","0.142291280642533"
"No worries","1994","16-34 y.","Saxony-Anhalt","","","",""
"No worries","1994","16-34 y.","Thuringia","","","",""
"No worries","1994","35-65 y.","Schleswig-Holstein","","","",""
"No worries","1994","35-65 y.","Hamburg","","","",""
"No worries","1994","35-65 y.","Lower Saxony","54","0.120425322845193","0.0908440482430486","0.150006597447337"
"No worries","1994","35-65 y.","Bremen","","","",""
"No worries","1994","35-65 y.","North Rhine-Westphalia","117","0.0982226877939432","0.0818026567836834","0.114642718804203"
"No worries","1994","35-65 y.","Hesse","40","0.0701490092322098","0.0470347957810381","0.0932632226833815"
"No worries","1994","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"No worries","1994","35-65 y.","Baden-Württemberg","89","0.104729787882501","0.0837074280276451","0.125752147737356"
"No worries","1994","35-65 y.","Bavaria","65","0.084191649771482","0.0644632176438003","0.103920081899164"
"No worries","1994","35-65 y.","Berlin","","","",""
"No worries","1994","35-65 y.","Brandenburg","","","",""
"No worries","1994","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1994","35-65 y.","Saxony","51","0.0762244647727919","0.0553539716336257","0.0970949579119582"
"No worries","1994","35-65 y.","Saxony-Anhalt","","","",""
"No worries","1994","35-65 y.","Thuringia","","","",""
"No worries","1994","66 and older","Schleswig-Holstein","","","",""
"No worries","1994","66 and older","Hamburg","","","",""
"No worries","1994","66 and older","Lower Saxony","","","",""
"No worries","1994","66 and older","Bremen","","","",""
"No worries","1994","66 and older","North Rhine-Westphalia","","","",""
"No worries","1994","66 and older","Hesse","","","",""
"No worries","1994","66 and older","Rhineland-Palatinate,Saarland","","","",""
"No worries","1994","66 and older","Baden-Württemberg","","","",""
"No worries","1994","66 and older","Bavaria","","","",""
"No worries","1994","66 and older","Berlin","","","",""
"No worries","1994","66 and older","Brandenburg","","","",""
"No worries","1994","66 and older","Mecklenburg-Western Pomerania","","","",""
"No worries","1994","66 and older","Saxony","","","",""
"No worries","1994","66 and older","Saxony-Anhalt","","","",""
"No worries","1994","66 and older","Thuringia","","","",""
"Big worries","1995","16-34 y.","Schleswig-Holstein","38","0.350142129907191","0.25975895804063","0.440525301773752"
"Big worries","1995","16-34 y.","Hamburg","","","",""
"Big worries","1995","16-34 y.","Lower Saxony","147","0.35216279852271","0.305758782689848","0.398566814355572"
"Big worries","1995","16-34 y.","Bremen","","","",""
"Big worries","1995","16-34 y.","North Rhine-Westphalia","454","0.409039109018145","0.377986597273235","0.440091620763054"
"Big worries","1995","16-34 y.","Hesse","160","0.453962785464687","0.400568336986658","0.507357233942717"
"Big worries","1995","16-34 y.","Rhineland-Palatinate,Saarland","119","0.400221364935752","0.340895637036518","0.459547092834985"
"Big worries","1995","16-34 y.","Baden-Württemberg","336","0.429022186293597","0.393577048036817","0.464467324550377"
"Big worries","1995","16-34 y.","Bavaria","307","0.442531086809793","0.405471056944688","0.479591116674899"
"Big worries","1995","16-34 y.","Berlin","90","0.496403630374502","0.425864807777256","0.566942452971748"
"Big worries","1995","16-34 y.","Brandenburg","88","0.469300151479247","0.39699447807502","0.541605824883473"
"Big worries","1995","16-34 y.","Mecklenburg-Western Pomerania","41","0.25682693281421","0.185221605210192","0.328432260418228"
"Big worries","1995","16-34 y.","Saxony","143","0.385070135529054","0.335011674922958","0.43512859613515"
"Big worries","1995","16-34 y.","Saxony-Anhalt","109","0.482008933351808","0.416426981483375","0.547590885220241"
"Big worries","1995","16-34 y.","Thuringia","97","0.442897798905812","0.377848401165339","0.507947196646285"
"Big worries","1995","35-65 y.","Schleswig-Holstein","59","0.427792776425896","0.345245653835853","0.510339899015939"
"Big worries","1995","35-65 y.","Hamburg","","","",""
"Big worries","1995","35-65 y.","Lower Saxony","221","0.429921250900697","0.386870759085474","0.472971742715919"
"Big worries","1995","35-65 y.","Bremen","","","",""
"Big worries","1995","35-65 y.","North Rhine-Westphalia","648","0.457461956363759","0.430748046767594","0.484175865959925"
"Big worries","1995","35-65 y.","Hesse","264","0.486673845811223","0.442863287394635","0.530484404227812"
"Big worries","1995","35-65 y.","Rhineland-Palatinate,Saarland","144","0.409704340353546","0.35735414347614","0.462054537230953"
"Big worries","1995","35-65 y.","Baden-Württemberg","420","0.490529460192563","0.456942136741479","0.524116783643647"
"Big worries","1995","35-65 y.","Bavaria","372","0.453199241348719","0.418617194207886","0.487781288489551"
"Big worries","1995","35-65 y.","Berlin","153","0.474593816531479","0.419095919848351","0.530091713214606"
"Big worries","1995","35-65 y.","Brandenburg","175","0.533008970072672","0.479899768775271","0.586118171370073"
"Big worries","1995","35-65 y.","Mecklenburg-Western Pomerania","111","0.480317343849996","0.417108810100052","0.54352587759994"
"Big worries","1995","35-65 y.","Saxony","295","0.512332313133766","0.47237017478656","0.552294451480973"
"Big worries","1995","35-65 y.","Saxony-Anhalt","215","0.57538373382933","0.525816633531732","0.624950834126929"
"Big worries","1995","35-65 y.","Thuringia","203","0.619714640596682","0.56863662284306","0.670792658350305"
"Big worries","1995","66 and older","Schleswig-Holstein","","","",""
"Big worries","1995","66 and older","Hamburg","","","",""
"Big worries","1995","66 and older","Lower Saxony","53","0.452678096261522","0.363619955792169","0.541736236730875"
"Big worries","1995","66 and older","Bremen","","","",""
"Big worries","1995","66 and older","North Rhine-Westphalia","158","0.582819378082902","0.524646224835683","0.640992531330122"
"Big worries","1995","66 and older","Hesse","50","0.397341168027552","0.307904272543052","0.486778063512052"
"Big worries","1995","66 and older","Rhineland-Palatinate,Saarland","52","0.487077677534032","0.391473173071239","0.582682181996825"
"Big worries","1995","66 and older","Baden-Württemberg","89","0.414928983779501","0.346126176876998","0.483731790682004"
"Big worries","1995","66 and older","Bavaria","85","0.440945804055058","0.371437031699433","0.510454576410682"
"Big worries","1995","66 and older","Berlin","39","0.569173401499352","0.444906140575292","0.693440662423411"
"Big worries","1995","66 and older","Brandenburg","44","0.621488877185668","0.504476412679585","0.73850134169175"
"Big worries","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"Big worries","1995","66 and older","Saxony","87","0.617451817039615","0.534542042593293","0.700361591485937"
"Big worries","1995","66 and older","Saxony-Anhalt","58","0.757506761265417","0.66417087506289","0.850842647467944"
"Big worries","1995","66 and older","Thuringia","55","0.749739355215831","0.651707122692676","0.847771587738986"
"Some worries","1995","16-34 y.","Schleswig-Holstein","54","0.550986258228658","0.456741674136898","0.645230842320417"
"Some worries","1995","16-34 y.","Hamburg","","","",""
"Some worries","1995","16-34 y.","Lower Saxony","193","0.4746189438677","0.426105665332727","0.523132222402674"
"Some worries","1995","16-34 y.","Bremen","","","",""
"Some worries","1995","16-34 y.","North Rhine-Westphalia","408","0.480956090279967","0.449399526132363","0.512512654427572"
"Some worries","1995","16-34 y.","Hesse","157","0.484030898381615","0.43043602513823","0.537625771625"
"Some worries","1995","16-34 y.","Rhineland-Palatinate,Saarland","123","0.490846697883167","0.430313354082554","0.551380041683781"
"Some worries","1995","16-34 y.","Baden-Württemberg","328","0.47149320208444","0.435743684239635","0.507242719929245"
"Some worries","1995","16-34 y.","Bavaria","304","0.434321501812219","0.397337487673859","0.471305515950579"
"Some worries","1995","16-34 y.","Berlin","80","0.390083724834634","0.321268669542567","0.4588987801267"
"Some worries","1995","16-34 y.","Brandenburg","82","0.44874127881477","0.376680609201523","0.520801948428017"
"Some worries","1995","16-34 y.","Mecklenburg-Western Pomerania","89","0.634730112305882","0.555811114964224","0.71364910964754"
"Some worries","1995","16-34 y.","Saxony","176","0.502546934227187","0.451111886360238","0.553981982094136"
"Some worries","1995","16-34 y.","Saxony-Anhalt","95","0.407910175389129","0.343408391212031","0.472411959566228"
"Some worries","1995","16-34 y.","Thuringia","113","0.491900440686563","0.426431231235935","0.557369650137191"
"Some worries","1995","35-65 y.","Schleswig-Holstein","60","0.430754297846326","0.348136571747522","0.51337202394513"
"Some worries","1995","35-65 y.","Hamburg","30","0.502477195151283","0.378020885154462","0.626933505148105"
"Some worries","1995","35-65 y.","Lower Saxony","242","0.465004844338831","0.421631800788114","0.508377887889548"
"Some worries","1995","35-65 y.","Bremen","","","",""
"Some worries","1995","35-65 y.","North Rhine-Westphalia","558","0.436097979632775","0.409506731379062","0.462689227886489"
"Some worries","1995","35-65 y.","Hesse","202","0.441678262358181","0.398151298972458","0.485205225743904"
"Some worries","1995","35-65 y.","Rhineland-Palatinate,Saarland","165","0.493920462920008","0.440699081842332","0.547141843997683"
"Some worries","1995","35-65 y.","Baden-Württemberg","329","0.383149727012495","0.350486623152194","0.415812830872797"
"Some worries","1995","35-65 y.","Bavaria","344","0.447481681708525","0.412939280150977","0.482024083266074"
"Some worries","1995","35-65 y.","Berlin","126","0.406275799066499","0.351691121542764","0.460860476590233"
"Some worries","1995","35-65 y.","Brandenburg","145","0.421261731623473","0.368700522589074","0.473822940657873"
"Some worries","1995","35-65 y.","Mecklenburg-Western Pomerania","114","0.466856458508937","0.40373802207156","0.529974894946313"
"Some worries","1995","35-65 y.","Saxony","256","0.416453894414527","0.377041582936454","0.4558662058926"
"Some worries","1995","35-65 y.","Saxony-Anhalt","148","0.378899971254739","0.330252589580471","0.427547352929008"
"Some worries","1995","35-65 y.","Thuringia","132","0.343587308145285","0.293619489009668","0.393555127280901"
"Some worries","1995","66 and older","Schleswig-Holstein","","","",""
"Some worries","1995","66 and older","Hamburg","","","",""
"Some worries","1995","66 and older","Lower Saxony","49","0.398779971220648","0.311172558054184","0.486387384387111"
"Some worries","1995","66 and older","Bremen","","","",""
"Some worries","1995","66 and older","North Rhine-Westphalia","101","0.343615927910706","0.28758740021475","0.399644455606662"
"Some worries","1995","66 and older","Hesse","52","0.454969664555096","0.363957230640395","0.545982098469797"
"Some worries","1995","66 and older","Rhineland-Palatinate,Saarland","42","0.435662297262495","0.340820895762362","0.530503698762629"
"Some worries","1995","66 and older","Baden-Württemberg","91","0.506514427200941","0.436699527541096","0.576329326860786"
"Some worries","1995","66 and older","Bavaria","82","0.424883563815908","0.355679290822538","0.494087836809279"
"Some worries","1995","66 and older","Berlin","","","",""
"Some worries","1995","66 and older","Brandenburg","","","",""
"Some worries","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"Some worries","1995","66 and older","Saxony","38","0.312782577221932","0.233691137163216","0.391874017280647"
"Some worries","1995","66 and older","Saxony-Anhalt","","","",""
"Some worries","1995","66 and older","Thuringia","","","",""
"No worries","1995","16-34 y.","Schleswig-Holstein","","","",""
"No worries","1995","16-34 y.","Hamburg","","","",""
"No worries","1995","16-34 y.","Lower Saxony","67","0.17321825760959","0.136452530606341","0.209983984612838"
"No worries","1995","16-34 y.","Bremen","","","",""
"No worries","1995","16-34 y.","North Rhine-Westphalia","101","0.110004800701888","0.0902426321650698","0.129766969238706"
"No worries","1995","16-34 y.","Hesse","","","",""
"No worries","1995","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"No worries","1995","16-34 y.","Baden-Württemberg","85","0.0994846116219626","0.0780492553653037","0.120919967878621"
"No worries","1995","16-34 y.","Bavaria","79","0.123147411377988","0.0986285960023084","0.147666226753667"
"No worries","1995","16-34 y.","Berlin","","","",""
"No worries","1995","16-34 y.","Brandenburg","","","",""
"No worries","1995","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1995","16-34 y.","Saxony","44","0.112382930243759","0.0798923268330015","0.144873533654516"
"No worries","1995","16-34 y.","Saxony-Anhalt","","","",""
"No worries","1995","16-34 y.","Thuringia","","","",""
"No worries","1995","35-65 y.","Schleswig-Holstein","","","",""
"No worries","1995","35-65 y.","Hamburg","","","",""
"No worries","1995","35-65 y.","Lower Saxony","45","0.105073904760472","0.0784079427080788","0.131739866812866"
"No worries","1995","35-65 y.","Bremen","","","",""
"No worries","1995","35-65 y.","North Rhine-Westphalia","130","0.106440064003466","0.0899029671622377","0.122977160844694"
"No worries","1995","35-65 y.","Hesse","34","0.0716478918305961","0.0490420252041474","0.0942537584570447"
"No worries","1995","35-65 y.","Rhineland-Palatinate,Saarland","30","0.0963751967264459","0.0649610728260925","0.127789320626799"
"No worries","1995","35-65 y.","Baden-Württemberg","102","0.126320812794942","0.104000680637896","0.148640944951988"
"No worries","1995","35-65 y.","Bavaria","80","0.0993190769427558","0.0785415728474493","0.120096581038062"
"No worries","1995","35-65 y.","Berlin","32","0.119130384402023","0.083127691749652","0.155133077054394"
"No worries","1995","35-65 y.","Brandenburg","","","",""
"No worries","1995","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1995","35-65 y.","Saxony","50","0.0712137924517065","0.0506524819735738","0.0917751029298392"
"No worries","1995","35-65 y.","Saxony-Anhalt","","","",""
"No worries","1995","35-65 y.","Thuringia","","","",""
"No worries","1995","66 and older","Schleswig-Holstein","","","",""
"No worries","1995","66 and older","Hamburg","","","",""
"No worries","1995","66 and older","Lower Saxony","","","",""
"No worries","1995","66 and older","Bremen","","","",""
"No worries","1995","66 and older","North Rhine-Westphalia","","","",""
"No worries","1995","66 and older","Hesse","","","",""
"No worries","1995","66 and older","Rhineland-Palatinate,Saarland","","","",""
"No worries","1995","66 and older","Baden-Württemberg","","","",""
"No worries","1995","66 and older","Bavaria","","","",""
"No worries","1995","66 and older","Berlin","","","",""
"No worries","1995","66 and older","Brandenburg","","","",""
"No worries","1995","66 and older","Mecklenburg-Western Pomerania","","","",""
"No worries","1995","66 and older","Saxony","","","",""
"No worries","1995","66 and older","Saxony-Anhalt","","","",""
"No worries","1995","66 and older","Thuringia","","","",""
"Big worries","1996","16-34 y.","Schleswig-Holstein","36","0.366090864864205","0.276066575957551","0.45611515377086"
"Big worries","1996","16-34 y.","Hamburg","","","",""
"Big worries","1996","16-34 y.","Lower Saxony","132","0.295295754995615","0.251247213926286","0.339344296064944"
"Big worries","1996","16-34 y.","Bremen","","","",""
"Big worries","1996","16-34 y.","North Rhine-Westphalia","377","0.335599618398896","0.3055092026281","0.365690034169692"
"Big worries","1996","16-34 y.","Hesse","109","0.30327366413302","0.252185963160688","0.354361365105352"
"Big worries","1996","16-34 y.","Rhineland-Palatinate,Saarland","93","0.314782742403969","0.257667656250152","0.371897828557786"
"Big worries","1996","16-34 y.","Baden-Württemberg","240","0.345734249135232","0.310195497598658","0.381273000671806"
"Big worries","1996","16-34 y.","Bavaria","229","0.336130053154087","0.300387793342792","0.371872312965383"
"Big worries","1996","16-34 y.","Berlin","85","0.444631474368445","0.373598516548738","0.515664432188151"
"Big worries","1996","16-34 y.","Brandenburg","84","0.399208888482024","0.328828206706486","0.469589570257562"
"Big worries","1996","16-34 y.","Mecklenburg-Western Pomerania","45","0.373663427397766","0.291134669716435","0.456192185079097"
"Big worries","1996","16-34 y.","Saxony","129","0.381171512763834","0.330720666112628","0.431622359415039"
"Big worries","1996","16-34 y.","Saxony-Anhalt","91","0.419785742839086","0.352876981754459","0.486694503923714"
"Big worries","1996","16-34 y.","Thuringia","88","0.391254877057099","0.327344451211568","0.45516530290263"
"Big worries","1996","35-65 y.","Schleswig-Holstein","41","0.288755020684288","0.212590446957366","0.364919594411211"
"Big worries","1996","35-65 y.","Hamburg","","","",""
"Big worries","1996","35-65 y.","Lower Saxony","176","0.348627083412841","0.307309677117444","0.389944489708237"
"Big worries","1996","35-65 y.","Bremen","","","",""
"Big worries","1996","35-65 y.","North Rhine-Westphalia","536","0.373253938919517","0.347308832013637","0.399199045825398"
"Big worries","1996","35-65 y.","Hesse","188","0.363765394441267","0.320592791282595","0.406937997599939"
"Big worries","1996","35-65 y.","Rhineland-Palatinate,Saarland","119","0.340509515336845","0.28983993054861","0.391179100125079"
"Big worries","1996","35-65 y.","Baden-Württemberg","280","0.369098515017928","0.336109898225929","0.402087131809928"
"Big worries","1996","35-65 y.","Bavaria","288","0.363231217344633","0.329694773361801","0.396767661327464"
"Big worries","1996","35-65 y.","Berlin","138","0.458858841796621","0.401606081195356","0.516111602397886"
"Big worries","1996","35-65 y.","Brandenburg","162","0.48717877109942","0.434888401911295","0.539469140287545"
"Big worries","1996","35-65 y.","Mecklenburg-Western Pomerania","107","0.446915766215297","0.383214415730325","0.510617116700269"
"Big worries","1996","35-65 y.","Saxony","285","0.462080509503434","0.422709622405179","0.501451396601688"
"Big worries","1996","35-65 y.","Saxony-Anhalt","216","0.580177499026197","0.531133419622287","0.629221578430108"
"Big worries","1996","35-65 y.","Thuringia","185","0.529492705258314","0.477424343984266","0.581561066532361"
"Big worries","1996","66 and older","Schleswig-Holstein","","","",""
"Big worries","1996","66 and older","Hamburg","","","",""
"Big worries","1996","66 and older","Lower Saxony","42","0.388673605881117","0.302177356950923","0.475169854811311"
"Big worries","1996","66 and older","Bremen","","","",""
"Big worries","1996","66 and older","North Rhine-Westphalia","141","0.490182030425338","0.431523354978268","0.548840705872407"
"Big worries","1996","66 and older","Hesse","54","0.439636292043098","0.351198646037107","0.528073938049089"
"Big worries","1996","66 and older","Rhineland-Palatinate,Saarland","40","0.404887993455204","0.308194489338242","0.501581497572166"
"Big worries","1996","66 and older","Baden-Württemberg","59","0.299292464715071","0.236450566839965","0.362134362590178"
"Big worries","1996","66 and older","Bavaria","77","0.39625958247799","0.327784104959079","0.464735059996901"
"Big worries","1996","66 and older","Berlin","40","0.632506417242399","0.516192020876614","0.748820813608183"
"Big worries","1996","66 and older","Brandenburg","43","0.704474599707447","0.58997255288719","0.818976646527705"
"Big worries","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Big worries","1996","66 and older","Saxony","90","0.644704210458053","0.565140326630862","0.724268094285243"
"Big worries","1996","66 and older","Saxony-Anhalt","57","0.710376829992929","0.610981920453228","0.80977173953263"
"Big worries","1996","66 and older","Thuringia","61","0.763382705218251","0.671393775582117","0.855371634854384"
"Some worries","1996","16-34 y.","Schleswig-Holstein","50","0.473641023301229","0.380333336962611","0.566948709639847"
"Some worries","1996","16-34 y.","Hamburg","","","",""
"Some worries","1996","16-34 y.","Lower Saxony","207","0.500119374808378","0.451839128731527","0.548399620885229"
"Some worries","1996","16-34 y.","Bremen","","","",""
"Some worries","1996","16-34 y.","North Rhine-Westphalia","446","0.522733400277427","0.490904387449507","0.554562413105347"
"Some worries","1996","16-34 y.","Hesse","162","0.553758899594924","0.498511347522845","0.609006451667004"
"Some worries","1996","16-34 y.","Rhineland-Palatinate,Saarland","132","0.554745643869381","0.493625795019362","0.6158654927194"
"Some worries","1996","16-34 y.","Baden-Württemberg","341","0.510643892723467","0.473290896033122","0.547996889413813"
"Some worries","1996","16-34 y.","Bavaria","342","0.507882679530805","0.470055596095831","0.545709762965778"
"Some worries","1996","16-34 y.","Berlin","77","0.426341180521043","0.355648468097344","0.497033892944742"
"Some worries","1996","16-34 y.","Brandenburg","82","0.450810391431993","0.379303197875688","0.522317584988298"
"Some worries","1996","16-34 y.","Mecklenburg-Western Pomerania","67","0.446482240162226","0.361675767580217","0.531288712744236"
"Some worries","1996","16-34 y.","Saxony","175","0.485093294480807","0.433177440590671","0.537009148370943"
"Some worries","1996","16-34 y.","Saxony-Anhalt","99","0.458310994936514","0.390760257212596","0.525861732660431"
"Some worries","1996","16-34 y.","Thuringia","120","0.56254884638999","0.497585410853036","0.627512281926944"
"Some worries","1996","35-65 y.","Schleswig-Holstein","74","0.568566618123557","0.485327745735411","0.651805490511703"
"Some worries","1996","35-65 y.","Hamburg","36","0.65771259889719","0.540549364079604","0.774875833714776"
"Some worries","1996","35-65 y.","Lower Saxony","267","0.512036503765118","0.46869721599951","0.555375791530727"
"Some worries","1996","35-65 y.","Bremen","","","",""
"Some worries","1996","35-65 y.","North Rhine-Westphalia","627","0.480972322684312","0.45417059688337","0.507774048485254"
"Some worries","1996","35-65 y.","Hesse","236","0.529915421810275","0.485125512537203","0.574705331083347"
"Some worries","1996","35-65 y.","Rhineland-Palatinate,Saarland","186","0.556581330968832","0.503462347323459","0.609700314614204"
"Some worries","1996","35-65 y.","Baden-Württemberg","420","0.507197138753471","0.473019882863253","0.541374394643688"
"Some worries","1996","35-65 y.","Bavaria","399","0.507764815069849","0.472902825058202","0.542626805081496"
"Some worries","1996","35-65 y.","Berlin","127","0.418925017733324","0.362237709700814","0.475612325765833"
"Some worries","1996","35-65 y.","Brandenburg","165","0.452802031744282","0.400728029877512","0.504876033611052"
"Some worries","1996","35-65 y.","Mecklenburg-Western Pomerania","103","0.468232067306631","0.40429807694255","0.532166057670711"
"Some worries","1996","35-65 y.","Saxony","267","0.441059182198484","0.401849882836265","0.480268481560704"
"Some worries","1996","35-65 y.","Saxony-Anhalt","150","0.363281482146015","0.315488001371473","0.411074962920558"
"Some worries","1996","35-65 y.","Thuringia","146","0.400403120208068","0.349289205141471","0.451517035274665"
"Some worries","1996","66 and older","Schleswig-Holstein","","","",""
"Some worries","1996","66 and older","Hamburg","","","",""
"Some worries","1996","66 and older","Lower Saxony","56","0.427465002058129","0.339680171117249","0.51524983299901"
"Some worries","1996","66 and older","Bremen","","","",""
"Some worries","1996","66 and older","North Rhine-Westphalia","115","0.422772117665247","0.364806187595043","0.480738047735451"
"Some worries","1996","66 and older","Hesse","38","0.274956173122165","0.195400844728155","0.354511501516175"
"Some worries","1996","66 and older","Rhineland-Palatinate,Saarland","49","0.496604615055728","0.398114989986478","0.595094240124978"
"Some worries","1996","66 and older","Baden-Württemberg","119","0.592891492104248","0.525473516788189","0.660309467420307"
"Some worries","1996","66 and older","Bavaria","88","0.448535678566314","0.378908746025301","0.518162611107327"
"Some worries","1996","66 and older","Berlin","","","",""
"Some worries","1996","66 and older","Brandenburg","","","",""
"Some worries","1996","66 and older","Mecklenburg-Western Pomerania","","","",""
"Some worries","1996","66 and older","Saxony","43","0.316912285209045","0.239564396124905","0.394260174293184"
"Some worries","1996","66 and older","Saxony-Anhalt","","","",""
"Some worries","1996","66 and older","Thuringia","","","",""
"No worries","1996","16-34 y.","Schleswig-Holstein","","","",""
"No worries","1996","16-34 y.","Hamburg","","","",""
"No worries","1996","16-34 y.","Lower Saxony","73","0.204584870196007","0.165632565096228","0.243537175295786"
"No worries","1996","16-34 y.","Bremen","","","",""
"No worries","1996","16-34 y.","North Rhine-Westphalia","123","0.141666981323677","0.119445922322082","0.163888040325272"
"No worries","1996","16-34 y.","Hesse","40","0.142967436272056","0.104064254444309","0.181870618099803"
"No worries","1996","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"No worries","1996","16-34 y.","Baden-Württemberg","107","0.143621858141301","0.117416087875407","0.169827628407196"
"No worries","1996","16-34 y.","Bavaria","100","0.155987267315108","0.128533249884661","0.183441284745555"
"No worries","1996","16-34 y.","Berlin","","","",""
"No worries","1996","16-34 y.","Brandenburg","","","",""
"No worries","1996","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"No worries","1996","16-34 y.","Saxony","52","0.133735192755359","0.098378528735811","0.169091856774907"
"No worries","1996","16-34 y.","Saxony-Anhalt","","","",""
"No worries","1996","16-34 y.","Thuringia","","","",""
"No worries","1996","35-65 y.","Schleswig-Holstein","","","",""
"No worries","1996","35-65 y.","Hamburg","","","",""
"No worries","1996","35-65 y.","Lower Saxony","68","0.139336412822041","0.109311160318941","0.169361665325141"
"No worries","1996","35-65 y.","Bremen","","","",""
