"plh0038","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"No worries","1985","66 and older","Full Time","1","","",""
"No worries","1985","66 and older","Not Working","142","0.130446531971229","0.110055844689379","0.150837219253078"
"No worries","1985","66 and older","Part Time","3","","",""
"Some worries","1985","16-34 y.","Full Time","801","0.44038682356698","0.418169849217785","0.462603797916175"
"Some worries","1985","16-34 y.","Not Working","503","0.371191151119775","0.345314031579013","0.397068270660537"
"Some worries","1985","16-34 y.","Part Time","319","0.375203998675761","0.343196148665133","0.407211848686389"
"Some worries","1985","35-65 y.","Full Time","1234","0.429893057398134","0.412204379335131","0.447581735461138"
"Some worries","1985","35-65 y.","Not Working","663","0.37519443989026","0.352619299696505","0.397769580084015"
"Some worries","1985","35-65 y.","Part Time","404","0.436148100471373","0.404547012170461","0.467749188772285"
"Some worries","1985","66 and older","Full Time","6","","",""
"Some worries","1985","66 and older","Not Working","394","0.373715570004799","0.344425267758049","0.403005872251549"
"Some worries","1985","66 and older","Part Time","15","","",""
"Big worries","1986","16-34 y.","Full Time","856","0.430017100976337","0.408032054340774","0.452002147611899"
"Big worries","1986","16-34 y.","Not Working","605","0.50142458220529","0.473550081481467","0.529299082929114"
"Big worries","1986","16-34 y.","Part Time","422","0.486948367871641","0.453886847052671","0.520009888690612"
"Big worries","1986","35-65 y.","Full Time","1233","0.419343997582647","0.401265682484304","0.437422312680991"
"Big worries","1986","35-65 y.","Not Working","807","0.485211548302536","0.461291529208809","0.509131567396264"
"Big worries","1986","35-65 y.","Part Time","424","0.488223385104924","0.45569264417906","0.520754126030789"
"Big worries","1986","66 and older","Full Time","8","","",""
"Big worries","1986","66 and older","Not Working","429","0.430887007949304","0.400117716150863","0.461656299747746"
"Big worries","1986","66 and older","Part Time","13","","",""
"No worries","1986","16-34 y.","Full Time","266","0.135217431198783","0.120032129708625","0.15040273268894"
"No worries","1986","16-34 y.","Not Working","151","0.10647985363876","0.0892839598927604","0.12367574738476"
"No worries","1986","16-34 y.","Part Time","103","0.104412859107996","0.0841858461948164","0.124639872021175"
"No worries","1986","35-65 y.","Full Time","402","0.128245206013488","0.115995349033065","0.14049506299391"
"No worries","1986","35-65 y.","Not Working","192","0.103059913123795","0.0885083997461553","0.117611426501435"
"No worries","1986","35-65 y.","Part Time","95","0.0888194443439576","0.0703054257672574","0.107333462920658"
"No worries","1986","66 and older","Full Time","3","","",""
"No worries","1986","66 and older","Not Working","152","0.149028092361956","0.126900802070571","0.171155382653341"
"No worries","1986","66 and older","Part Time","6","","",""
"Some worries","1986","16-34 y.","Full Time","826","0.434765467824881","0.412751644379196","0.456779291270565"
"Some worries","1986","16-34 y.","Not Working","480","0.39209556415595","0.3648777981304","0.4193133301815"
"Some worries","1986","16-34 y.","Part Time","353","0.408638773020363","0.376122778476944","0.441154767563782"
"Some worries","1986","35-65 y.","Full Time","1227","0.452410796403865","0.434175736473625","0.470645856334105"
"Some worries","1986","35-65 y.","Not Working","678","0.411728538573669","0.388173927637385","0.435283149509952"
"Some worries","1986","35-65 y.","Part Time","388","0.422957170551118","0.390806008982287","0.455108332119949"
"Some worries","1986","66 and older","Full Time","3","","",""
"Some worries","1986","66 and older","Not Working","414","0.42008489968874","0.389416769745943","0.450753029631536"
"Some worries","1986","66 and older","Part Time","9","","",""
"Big worries","1987","16-34 y.","Full Time","823","0.43010599709082","0.408271191297349","0.45194080288429"
"Big worries","1987","16-34 y.","Not Working","478","0.452037274149203","0.422850631764171","0.481223916534234"
"Big worries","1987","16-34 y.","Part Time","438","0.496178191023664","0.463621421179963","0.528734960867365"
"Big worries","1987","35-65 y.","Full Time","1173","0.415123503913035","0.397083744376413","0.433163263449657"
"Big worries","1987","35-65 y.","Not Working","788","0.513476808264117","0.489031950723256","0.537921665804978"
"Big worries","1987","35-65 y.","Part Time","395","0.4720250336597","0.438756840161224","0.505293227158176"
"Big worries","1987","66 and older","Full Time","7","","",""
"Big worries","1987","66 and older","Not Working","494","0.498073554118995","0.467359228593104","0.528787879644887"
"Big worries","1987","66 and older","Part Time","14","","",""
"No worries","1987","16-34 y.","Full Time","248","0.111471308151558","0.0975915525796253","0.12535106372349"
"No worries","1987","16-34 y.","Not Working","133","0.101637193843923","0.0839167857651436","0.119357601922702"
"No worries","1987","16-34 y.","Part Time","101","0.106058858781404","0.0860089717718447","0.126108745790963"
"No worries","1987","35-65 y.","Full Time","395","0.123817680367161","0.111759033631795","0.135876327102527"
"No worries","1987","35-65 y.","Not Working","170","0.0869465182892388","0.0731665084765143","0.100726528101963"
"No worries","1987","35-65 y.","Part Time","75","0.0677750086488865","0.051024222320264","0.0845257949775089"
"No worries","1987","66 and older","Full Time","5","","",""
"No worries","1987","66 and older","Not Working","156","0.147533918205084","0.125748861516941","0.169318974893226"
"No worries","1987","66 and older","Part Time","5","","",""
"Some worries","1987","16-34 y.","Full Time","904","0.458422694757622","0.436447748359445","0.4803976411558"
"Some worries","1987","16-34 y.","Not Working","506","0.446325532006875","0.417173111577134","0.475477952436616"
"Some worries","1987","16-34 y.","Part Time","367","0.397762950194932","0.365893109602923","0.429632790786942"
"Some worries","1987","35-65 y.","Full Time","1298","0.461058815719804","0.442808984623878","0.47930864681573"
"Some worries","1987","35-65 y.","Not Working","648","0.399576673446644","0.375621232892108","0.423532114001181"
"Some worries","1987","35-65 y.","Part Time","395","0.460199957691414","0.426985299951296","0.493414615431531"
"Some worries","1987","66 and older","Full Time","5","","",""
"Some worries","1987","66 and older","Not Working","368","0.354392527675921","0.32500921515466","0.383775840197182"
"Some worries","1987","66 and older","Part Time","7","","",""
"Big worries","1988","16-34 y.","Full Time","718","0.366077636822168","0.344541091696274","0.387614181948062"
"Big worries","1988","16-34 y.","Not Working","443","0.431703436185151","0.401614765985945","0.461792106384356"
"Big worries","1988","16-34 y.","Part Time","376","0.442889424294593","0.409574601154593","0.476204247434593"
"Big worries","1988","35-65 y.","Full Time","947","0.348399433840333","0.330210600868308","0.366588266812358"
"Big worries","1988","35-65 y.","Not Working","692","0.478110255109937","0.452755309668435","0.50346520055144"
"Big worries","1988","35-65 y.","Part Time","391","0.419326573623555","0.387748266782304","0.450904880464805"
"Big worries","1988","66 and older","Full Time","5","","",""
"Big worries","1988","66 and older","Not Working","413","0.431422628872423","0.40067959257145","0.462165665173397"
"Big worries","1988","66 and older","Part Time","16","","",""
"No worries","1988","16-34 y.","Full Time","251","0.133184485051178","0.117994352789206","0.148374617313149"
"No worries","1988","16-34 y.","Not Working","123","0.0980072180961613","0.0799457400161821","0.11606869617614"
"No worries","1988","16-34 y.","Part Time","117","0.132838707754827","0.110075607104001","0.155601808405652"
"No worries","1988","35-65 y.","Full Time","365","0.13268915036205","0.119738830827245","0.145639469896855"
"No worries","1988","35-65 y.","Not Working","159","0.094463570432926","0.0796180847370646","0.109309056128787"
"No worries","1988","35-65 y.","Part Time","86","0.0882900749865362","0.0701336242353646","0.106446525737708"
"No worries","1988","66 and older","Full Time","3","","",""
"No worries","1988","66 and older","Not Working","167","0.162299322697363","0.139411562273208","0.185187083121518"
"No worries","1988","66 and older","Part Time","8","","",""
"Some worries","1988","16-34 y.","Full Time","953","0.500737878126654","0.478384614978283","0.523091141275026"
"Some worries","1988","16-34 y.","Not Working","475","0.470289345718688","0.439969663135039","0.500609028302337"
"Some worries","1988","16-34 y.","Part Time","361","0.42427186795058","0.391124427484643","0.457419308416517"
"Some worries","1988","35-65 y.","Full Time","1324","0.518911415797617","0.499837734294906","0.537985097300328"
"Some worries","1988","35-65 y.","Not Working","640","0.427426174457137","0.40231566224887","0.452536686665403"
"Some worries","1988","35-65 y.","Part Time","461","0.492383351389909","0.460389517873383","0.524377184906435"
"Some worries","1988","66 and older","Full Time","8","","",""
"Some worries","1988","66 and older","Not Working","417","0.406278048430214","0.375791816882696","0.436764279977731"
"Some worries","1988","66 and older","Part Time","8","","",""
"Big worries","1989","16-34 y.","Full Time","609","0.305887138831717","0.285361765322757","0.326412512340677"
"Big worries","1989","16-34 y.","Not Working","363","0.357993529648772","0.328265054198155","0.387722005099388"
"Big worries","1989","16-34 y.","Part Time","300","0.356608080340747","0.323498516663743","0.389717644017751"
"Big worries","1989","35-65 y.","Full Time","806","0.299803188920694","0.282068757514874","0.317537620326514"
"Big worries","1989","35-65 y.","Not Working","549","0.397599835787672","0.372145043483971","0.423054628091373"
"Big worries","1989","35-65 y.","Part Time","319","0.374499711126359","0.342227351488671","0.406772070764047"
"Big worries","1989","66 and older","Full Time","2","","",""
"Big worries","1989","66 and older","Not Working","332","0.355903005388357","0.325694732323693","0.386111278453022"
"Big worries","1989","66 and older","Part Time","8","","",""
"No worries","1989","16-34 y.","Full Time","356","0.190762636329191","0.173260944371265","0.208264328287117"
"No worries","1989","16-34 y.","Not Working","166","0.13996342478464","0.118448933188298","0.161477916380983"
"No worries","1989","16-34 y.","Part Time","146","0.196161624323066","0.168713576667858","0.223609671978274"
"No worries","1989","35-65 y.","Full Time","512","0.205174656253042","0.189543655244382","0.220805657261702"
"No worries","1989","35-65 y.","Not Working","230","0.149705501474779","0.131148513616267","0.168262489333291"
"No worries","1989","35-65 y.","Part Time","127","0.125642449283175","0.103541855142227","0.147743043424123"
"No worries","1989","66 and older","Full Time","6","","",""
"No worries","1989","66 and older","Not Working","210","0.205165482839713","0.179686919128896","0.23064404655053"
"No worries","1989","66 and older","Part Time","11","","",""
"Some worries","1989","16-34 y.","Full Time","971","0.503350224839092","0.48107840680785","0.525622042870334"
"Some worries","1989","16-34 y.","Not Working","470","0.502043045566588","0.47103804627986","0.533048044853316"
"Some worries","1989","16-34 y.","Part Time","358","0.447230295336187","0.412862015918321","0.481598574754053"
"Some worries","1989","35-65 y.","Full Time","1246","0.495022154826264","0.475669633213325","0.514374676439203"
"Some worries","1989","35-65 y.","Not Working","641","0.452694662737549","0.426805294806051","0.478584030669046"
"Some worries","1989","35-65 y.","Part Time","418","0.499857839590466","0.466518176518893","0.533197502662038"
"Some worries","1989","66 and older","Full Time","9","","",""
"Some worries","1989","66 and older","Not Working","423","0.43893151177193","0.407620957651887","0.470242065891972"
"Some worries","1989","66 and older","Part Time","10","","",""
"Big worries","1990","16-34 y.","Full Time","468","0.21734220084566","0.198797096577512","0.235887305113809"
"Big worries","1990","16-34 y.","Not Working","272","0.279944376582297","0.250725511391104","0.30916324177349"
"Big worries","1990","16-34 y.","Part Time","214","0.246125877043471","0.216643043444071","0.27560871064287"
"Big worries","1990","35-65 y.","Full Time","607","0.228968659503495","0.212481841169872","0.245455477837117"
"Big worries","1990","35-65 y.","Not Working","437","0.317942118347059","0.293452522623016","0.342431714071102"
"Big worries","1990","35-65 y.","Part Time","269","0.304124587044076","0.273396322899615","0.334852851188537"
"Big worries","1990","66 and older","Full Time","1","","",""
"Big worries","1990","66 and older","Not Working","261","0.27006954291749","0.242605796400193","0.297533289434788"
"Big worries","1990","66 and older","Part Time","8","","",""
"No worries","1990","16-34 y.","Full Time","493","0.27821141900229","0.258061942388601","0.298360895615979"
"No worries","1990","16-34 y.","Not Working","207","0.216866064300228","0.190046095498169","0.243686033102287"
"No worries","1990","16-34 y.","Part Time","211","0.286109023834114","0.255175963489267","0.317042084178961"
"No worries","1990","35-65 y.","Full Time","670","0.277888382241843","0.260311162690142","0.295465601793545"
"No worries","1990","35-65 y.","Not Working","297","0.208394459653153","0.187034793275229","0.229754126031076"
"No worries","1990","35-65 y.","Part Time","182","0.208969376126211","0.181812207628673","0.23612654462375"
"No worries","1990","66 and older","Full Time","7","","",""
"No worries","1990","66 and older","Not Working","319","0.307856297039816","0.279303188823957","0.336409405255676"
"No worries","1990","66 and older","Part Time","12","","",""
"Some worries","1990","16-34 y.","Full Time","939","0.50444638015205","0.48196494034058","0.52692781996352"
"Some worries","1990","16-34 y.","Not Working","428","0.503189559117475","0.470650453225516","0.535728665009434"
"Some worries","1990","16-34 y.","Part Time","395","0.467765099122415","0.433613837884333","0.501916360360497"
"Some worries","1990","35-65 y.","Full Time","1218","0.493142958254662","0.473525534365283","0.512760382144041"
"Some worries","1990","35-65 y.","Not Working","655","0.473663421999788","0.447405299592199","0.499921544407377"
"Some worries","1990","35-65 y.","Part Time","410","0.486906036829713","0.453519794038016","0.52029227962141"
"Some worries","1990","66 and older","Full Time","6","","",""
"Some worries","1990","66 and older","Not Working","424","0.422074160042693","0.391524127761189","0.452624192324197"
"Some worries","1990","66 and older","Part Time","10","","",""
"Big worries","1991","16-34 y.","Full Time","715","0.378291307369621","0.35635201551729","0.400230599221952"
"Big worries","1991","16-34 y.","Not Working","415","0.475460929739644","0.442669860539273","0.508251998940015"
"Big worries","1991","16-34 y.","Part Time","369","0.418023112133517","0.384528218243072","0.451518006023962"
"Big worries","1991","35-65 y.","Full Time","977","0.380822726095575","0.361841057486402","0.399804394704747"
"Big worries","1991","35-65 y.","Not Working","633","0.495004903711047","0.468022910768955","0.52198689665314"
"Big worries","1991","35-65 y.","Part Time","399","0.437898531140321","0.405340377509025","0.470456684771616"
"Big worries","1991","66 and older","Full Time","2","","",""
"Big worries","1991","66 and older","Not Working","441","0.452362294516097","0.421847355009494","0.4828772340227"
"Big worries","1991","66 and older","Part Time","14","","",""
"No worries","1991","16-34 y.","Full Time","251","0.138706223064698","0.123069721866589","0.154342724262808"
"No worries","1991","16-34 y.","Not Working","100","0.0945455104924091","0.0753339338464805","0.113757087138338"
"No worries","1991","16-34 y.","Part Time","97","0.109824988531529","0.0885918656553497","0.131058111407709"
"No worries","1991","35-65 y.","Full Time","345","0.135556005708623","0.122174861018002","0.148937150399245"
"No worries","1991","35-65 y.","Not Working","137","0.0915943751242715","0.0760275515753023","0.107161198673241"
"No worries","1991","35-65 y.","Part Time","91","0.0779759317136528","0.0603798050653543","0.0955720583619513"
"No worries","1991","66 and older","Full Time","4","","",""
"No worries","1991","66 and older","Not Working","126","0.113410529610468","0.0939698869777206","0.132851172243215"
"No worries","1991","66 and older","Part Time","9","","",""
"Some worries","1991","16-34 y.","Full Time","911","0.483002469565681","0.460395889624591","0.50560904950677"
"Some worries","1991","16-34 y.","Not Working","376","0.429993559767947","0.397486319907696","0.462500799628198"
"Some worries","1991","16-34 y.","Part Time","367","0.472151899334954","0.43825024101899","0.506053557650918"
"Some worries","1991","35-65 y.","Full Time","1192","0.483621268195802","0.464086767125012","0.503155769266592"
"Some worries","1991","35-65 y.","Not Working","549","0.413400721164681","0.386825182837858","0.439976259491504"
"Some worries","1991","35-65 y.","Part Time","402","0.484125537146027","0.451329854547083","0.51692121974497"
"Some worries","1991","66 and older","Full Time","3","","",""
"Some worries","1991","66 and older","Not Working","455","0.434227175873435","0.403839171188723","0.464615180558148"
"Some worries","1991","66 and older","Part Time","9","","",""
"Big worries","1992","16-34 y.","Full Time","1069","0.363386967003736","0.345160242296918","0.381613691710554"
"Big worries","1992","16-34 y.","Not Working","491","0.424220701195573","0.39549359957722","0.452947802813927"
"Big worries","1992","16-34 y.","Part Time","498","0.407942175674997","0.379611916975975","0.436272434374018"
"Big worries","1992","35-65 y.","Full Time","1620","0.383096499770659","0.367799898812565","0.398393100728753"
"Big worries","1992","35-65 y.","Not Working","808","0.476969754291459","0.453014616264073","0.500924892318846"
"Big worries","1992","35-65 y.","Part Time","641","0.468578216633797","0.441597024645836","0.495559408621759"
"Big worries","1992","66 and older","Full Time","5","","",""
"Big worries","1992","66 and older","Not Working","665","0.452048074868906","0.42623453717163","0.477861612566181"
"Big worries","1992","66 and older","Part Time","9","","",""
"No worries","1992","16-34 y.","Full Time","354","0.14309710234431","0.129827209273032","0.156366995415588"
"No worries","1992","16-34 y.","Not Working","120","0.0928785514553895","0.0760068728682002","0.109750230042579"
"No worries","1992","16-34 y.","Part Time","143","0.12638927385196","0.107234225078466","0.145544322625454"
"No worries","1992","35-65 y.","Full Time","459","0.129558486795805","0.1189918942928","0.14012507929881"
"No worries","1992","35-65 y.","Not Working","164","0.0932068695746768","0.0792634939474189","0.107150245201935"
"No worries","1992","35-65 y.","Part Time","116","0.090410937460262","0.0749055183613936","0.10591635655913"
"No worries","1992","66 and older","Full Time","3","","",""
"No worries","1992","66 and older","Not Working","197","0.13942801775026","0.121461967290258","0.157394068210262"
"No worries","1992","66 and older","Part Time","7","","",""
"Some worries","1992","16-34 y.","Full Time","1252","0.493515930651954","0.474569836949338","0.51246202435457"
"Some worries","1992","16-34 y.","Not Working","526","0.482900747349037","0.453854919937059","0.511946574761015"
"Some worries","1992","16-34 y.","Part Time","515","0.465668550473043","0.436913575338918","0.494423525607169"
"Some worries","1992","35-65 y.","Full Time","1801","0.487345013433536","0.471617390640817","0.503072636226254"
"Some worries","1992","35-65 y.","Not Working","698","0.429823376133864","0.406080158406387","0.453566593861341"
"Some worries","1992","35-65 y.","Part Time","557","0.441010845905941","0.414165022173936","0.467856669637945"
"Some worries","1992","66 and older","Full Time","4","","",""
"Some worries","1992","66 and older","Not Working","566","0.408523907380834","0.383028537120289","0.434019277641379"
"Some worries","1992","66 and older","Part Time","10","","",""
"Big worries","1993","16-34 y.","Full Time","1083","0.390763983471329","0.371954889928737","0.40957307701392"
"Big worries","1993","16-34 y.","Not Working","544","0.435552901222068","0.407080951612572","0.464024850831564"
"Big worries","1993","16-34 y.","Part Time","509","0.426778557130937","0.398066905576976","0.455490208684897"
"Big worries","1993","35-65 y.","Full Time","1732","0.444672009493414","0.428508723958794","0.460835295028034"
"Big worries","1993","35-65 y.","Not Working","1016","0.55484167905438","0.531863487848862","0.577819870259898"
"Big worries","1993","35-65 y.","Part Time","690","0.504203568209554","0.47688779656643","0.531519339852679"
"Big worries","1993","66 and older","Full Time","6","","",""
"Big worries","1993","66 and older","Not Working","768","0.519929332085257","0.494214195509938","0.545644468660575"
"Big worries","1993","66 and older","Part Time","7","","",""
"No worries","1993","16-34 y.","Full Time","236","0.0989230585403415","0.087413795304294","0.110432321776389"
"No worries","1993","16-34 y.","Not Working","115","0.114771980579856","0.0964686281395879","0.133075333020125"
"No worries","1993","16-34 y.","Part Time","104","0.0888264964684437","0.0723119187614589","0.105341074175428"
"No worries","1993","35-65 y.","Full Time","349","0.109993048475427","0.0998161771049789","0.120169919845875"
"No worries","1993","35-65 y.","Not Working","125","0.0712610708382665","0.05936654731589","0.0831555943606429"
"No worries","1993","35-65 y.","Part Time","76","0.0664915616025926","0.0528802113988666","0.0801029118063186"
"No worries","1993","66 and older","Full Time","1","","",""
"No worries","1993","66 and older","Not Working","127","0.0856610657128823","0.0712561927322173","0.100065938693547"
"No worries","1993","66 and older","Part Time","4","","",""
"Some worries","1993","16-34 y.","Full Time","1266","0.51031295798833","0.491042349800219","0.529583566176441"
"Some worries","1993","16-34 y.","Not Working","506","0.449675118198076","0.421109466825637","0.478240769570514"
"Some worries","1993","16-34 y.","Part Time","527","0.48439494640062","0.455384524166273","0.513405368634966"
"Some worries","1993","35-65 y.","Full Time","1550","0.445334942031159","0.429169270263747","0.461500613798572"
"Some worries","1993","35-65 y.","Not Working","656","0.373897250107353","0.351526889051908","0.396267611162799"
"Some worries","1993","35-65 y.","Part Time","521","0.429304870187853","0.402262558856141","0.456347181519565"
"Some worries","1993","66 and older","Full Time","3","","",""
"Some worries","1993","66 and older","Not Working","555","0.394409602201861","0.369254428537725","0.419564775865996"
"Some worries","1993","66 and older","Part Time","16","","",""
"Big worries","1994","16-34 y.","Full Time","1043","0.396980627713658","0.377786159265649","0.416175096161667"
"Big worries","1994","16-34 y.","Not Working","535","0.42504610175204","0.397237876168909","0.452854327335171"
"Big worries","1994","16-34 y.","Part Time","500","0.442135743009201","0.412516204049279","0.471755281969124"
"Big worries","1994","35-65 y.","Full Time","1521","0.414968280768387","0.398534141642757","0.431402419894017"
"Big worries","1994","35-65 y.","Not Working","1022","0.552124014460924","0.529621612359676","0.574626416562172"
"Big worries","1994","35-65 y.","Part Time","633","0.477182554767388","0.449515480182194","0.504849629352582"
"Big worries","1994","66 and older","Full Time","4","","",""
"Big worries","1994","66 and older","Not Working","752","0.500460945521441","0.474857459610955","0.526064431431927"
"Big worries","1994","66 and older","Part Time","10","","",""
"No worries","1994","16-34 y.","Full Time","277","0.107084772261263","0.0949538233439002","0.119215721178626"
"No worries","1994","16-34 y.","Not Working","112","0.0993606823620521","0.0825331094309901","0.116188255293114"
"No worries","1994","16-34 y.","Part Time","91","0.0884003569286594","0.0714700319000976","0.105330681957221"
"No worries","1994","35-65 y.","Full Time","338","0.107045279886123","0.0967331522088557","0.117357407563391"
"No worries","1994","35-65 y.","Not Working","134","0.0698334745302115","0.0583004330921174","0.0813665159683055"
"No worries","1994","35-65 y.","Part Time","84","0.0734124033884139","0.0589655292592349","0.087859277517593"
"No worries","1994","66 and older","Full Time","2","","",""
"No worries","1994","66 and older","Not Working","124","0.094755987236181","0.0797586057185821","0.10975336875378"
"No worries","1994","66 and older","Part Time","6","","",""
"Some worries","1994","16-34 y.","Full Time","1176","0.495934600025079","0.476319910021848","0.515549290028309"
"Some worries","1994","16-34 y.","Not Working","567","0.475593215885908","0.447500694260868","0.503685737510948"
"Some worries","1994","16-34 y.","Part Time","489","0.469463900062139","0.439699660957483","0.499228139166795"
"Some worries","1994","35-65 y.","Full Time","1594","0.47798643934549","0.461325538405474","0.494647340285505"
"Some worries","1994","35-65 y.","Not Working","720","0.378042511008865","0.356100201116149","0.39998482090158"
"Some worries","1994","35-65 y.","Part Time","535","0.449405041844198","0.421851272922303","0.476958810766093"
"Some worries","1994","66 and older","Full Time","3","","",""
"Some worries","1994","66 and older","Not Working","589","0.404783067242378","0.379648113753786","0.429918020730969"
"Some worries","1994","66 and older","Part Time","12","","",""
"Big worries","1995","16-34 y.","Full Time","1017","0.39368470256496","0.374191061607839","0.413178343522081"
"Big worries","1995","16-34 y.","Not Working","629","0.445711681793813","0.419217249600311","0.472206113987314"
"Big worries","1995","16-34 y.","Part Time","515","0.432593566511725","0.403971724164705","0.461215408858746"
"Big worries","1995","35-65 y.","Full Time","1543","0.416977979091143","0.40051810576284","0.433437852419447"
"Big worries","1995","35-65 y.","Not Working","1051","0.537845616291136","0.51564292422183","0.560048308360442"
"Big worries","1995","35-65 y.","Part Time","733","0.504450947622156","0.478279552135588","0.530622343108725"
"Big worries","1995","66 and older","Full Time","2","","",""
"Big worries","1995","66 and older","Not Working","802","0.506793505429613","0.481484377073292","0.532102633785934"
"Big worries","1995","66 and older","Part Time","12","","",""
"No worries","1995","16-34 y.","Full Time","271","0.119697730643359","0.106745985229362","0.132649476057355"
"No worries","1995","16-34 y.","Not Working","130","0.0885624816945389","0.0734182207189613","0.103706742670116"
"No worries","1995","16-34 y.","Part Time","119","0.117319092941221","0.098728354367146","0.135909831515296"
"No worries","1995","35-65 y.","Full Time","338","0.115085892725716","0.10443247259977","0.125739312851662"
"No worries","1995","35-65 y.","Not Working","149","0.0766061605412487","0.0647618819162138","0.0884504391662836"
"No worries","1995","35-65 y.","Part Time","107","0.0802550055469614","0.0660335559894195","0.0944764551045034"
"No worries","1995","66 and older","Full Time","2","","",""
"No worries","1995","66 and older","Not Working","132","0.0959828186042798","0.0810709397604528","0.110894697448107"
"No worries","1995","66 and older","Part Time","4","","",""
"Some worries","1995","16-34 y.","Full Time","1125","0.486617566791681","0.46667487288473","0.506560260698632"
"Some worries","1995","16-34 y.","Not Working","593","0.465725836511648","0.43913653079582","0.492315142227477"
"Some worries","1995","16-34 y.","Part Time","517","0.450087340547054","0.421346088256011","0.478828592838096"
"Some worries","1995","35-65 y.","Full Time","1566","0.467936128183141","0.451278904290946","0.484593352075337"
"Some worries","1995","35-65 y.","Not Working","737","0.385548223167616","0.363872852358173","0.407223593977058"
"Some worries","1995","35-65 y.","Part Time","562","0.415294046830882","0.389499928085118","0.441088165576646"
"Some worries","1995","66 and older","Full Time","6","","",""
"Some worries","1995","66 and older","Not Working","565","0.397223675966107","0.372452710691842","0.421994641240373"
"Some worries","1995","66 and older","Part Time","17","","",""
"Big worries","1996","16-34 y.","Full Time","823","0.326249615551405","0.307358167943947","0.345141063158862"
