"plh0038","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","1988","(3a) lower tertiary education","75","0.324339831335083","0.264231533119979","0.384448129550187"
"Big worries","1988","(3b) higher tertiary education","182","0.402723808155244","0.358289705019453","0.447157911291036"
"No worries","1988","(0) in school","","","",""
"No worries","1988","(1a) inadequately completed","136","0.188253457189745","0.160182859573257","0.216324054806234"
"No worries","1988","(1b) general elementary school","307","0.117290895544511","0.104183586255066","0.130398204833957"
"No worries","1988","(1c) basic vocational qualification","421","0.126621233685292","0.115451466586063","0.137791000784522"
"No worries","1988","(2a) intermediate vocational","154","0.13158450003242","0.113015007319245","0.150153992745594"
"No worries","1988","(2b) intermediate general qualification","41","0.102858307998229","0.0738064673299164","0.131910148666542"
"No worries","1988","(2c_gen) general maturity certificate","30","0.0783199347399794","0.0499691686303038","0.106670700849655"
"No worries","1988","(2c_voc) vocational maturity certificate","47","0.130250276683254","0.0968030766705152","0.163697476695993"
"No worries","1988","(3a) lower tertiary education","34","0.169898934646384","0.121678519623401","0.218119349669367"
"No worries","1988","(3b) higher tertiary education","57","0.125766794312976","0.0957252807844252","0.155808307841526"
"Some worries","1988","(0) in school","71","0.429851621225052","0.352902660208448","0.506800582241656"
"Some worries","1988","(1a) inadequately completed","327","0.444861973372782","0.409177188307148","0.480546758438415"
"Some worries","1988","(1b) general elementary school","1057","0.458001993883055","0.437706243067628","0.478297744698482"
"Some worries","1988","(1c) basic vocational qualification","1593","0.466946305940749","0.450188834667304","0.483703777214194"
"Some worries","1988","(2a) intermediate vocational","608","0.467753061197324","0.440343707538482","0.495162414856166"
"Some worries","1988","(2b) intermediate general qualification","208","0.473633238602864","0.425881547046109","0.52138493015962"
"Some worries","1988","(2c_gen) general maturity certificate","163","0.477105736858444","0.42440061748102","0.529810856235867"
"Some worries","1988","(2c_voc) vocational maturity certificate","180","0.473465392935673","0.423848350756829","0.523082435114517"
"Some worries","1988","(3a) lower tertiary education","124","0.505761234018533","0.441564741121206","0.569957726915859"
"Some worries","1988","(3b) higher tertiary education","229","0.47150939753178","0.426283314519221","0.516735480544339"
"Big worries","1989","(0) in school","62","0.362181118600906","0.290766839665521","0.43359539753629"
"Big worries","1989","(1a) inadequately completed","242","0.33415360651847","0.29921068817715","0.369096524859789"
"Big worries","1989","(1b) general elementary school","823","0.378785994938263","0.358525175350019","0.399046814526507"
"Big worries","1989","(1c) basic vocational qualification","1135","0.351610992556094","0.335225663916726","0.367996321195461"
"Big worries","1989","(2a) intermediate vocational","361","0.28697166754002","0.261945224283899","0.31199811079614"
"Big worries","1989","(2b) intermediate general qualification","162","0.405150051797277","0.356427788887053","0.453872314707502"
"Big worries","1989","(2c_gen) general maturity certificate","118","0.327345354757794","0.278044138537968","0.376646570977621"
"Big worries","1989","(2c_voc) vocational maturity certificate","125","0.304040202403262","0.258904601758697","0.349175803047826"
"Big worries","1989","(3a) lower tertiary education","61","0.256870833807729","0.200528912570583","0.313212755044875"
"Big worries","1989","(3b) higher tertiary education","147","0.313720793534822","0.271364329167506","0.356077257902138"
"No worries","1989","(0) in school","","","",""
"No worries","1989","(1a) inadequately completed","155","0.241763622806114","0.210046275582458","0.273480970029769"
"No worries","1989","(1b) general elementary school","402","0.167089416278918","0.151507778833106","0.18267105372473"
"No worries","1989","(1c) basic vocational qualification","599","0.186955528450484","0.173576258413262","0.200334798487705"
"No worries","1989","(2a) intermediate vocational","228","0.191969551505529","0.170179599864749","0.213759503146309"
"No worries","1989","(2b) intermediate general qualification","59","0.160348726062739","0.123932241426477","0.196765210699"
"No worries","1989","(2c_gen) general maturity certificate","54","0.13348472707974","0.0977523121106617","0.169217142048818"
"No worries","1989","(2c_voc) vocational maturity certificate","71","0.193154405440453","0.154418905267941","0.231889905612965"
"No worries","1989","(3a) lower tertiary education","49","0.231688864014327","0.177280803466534","0.28609692456212"
"No worries","1989","(3b) higher tertiary education","79","0.176769509194568","0.1419468421725","0.211592176216636"
"Some worries","1989","(0) in school","83","0.482053583622212","0.407809211115935","0.556297956128488"
"Some worries","1989","(1a) inadequately completed","303","0.424082770675416","0.387472375144543","0.460693166206289"
"Some worries","1989","(1b) general elementary school","977","0.454124588782819","0.433328880886574","0.474920296679064"
"Some worries","1989","(1c) basic vocational qualification","1528","0.461433478993422","0.444326223571973","0.478540734414872"
"Some worries","1989","(2a) intermediate vocational","666","0.521058780954452","0.493420521128829","0.548697040780074"
"Some worries","1989","(2b) intermediate general qualification","169","0.434501222139984","0.385305524457518","0.483696919822449"
"Some worries","1989","(2c_gen) general maturity certificate","176","0.539169918162466","0.486798816898273","0.591541019426659"
"Some worries","1989","(2c_voc) vocational maturity certificate","203","0.502805392156285","0.453745700826716","0.551865083485855"
"Some worries","1989","(3a) lower tertiary education","121","0.511440302177944","0.446979100951923","0.575901503403965"
"Some worries","1989","(3b) higher tertiary education","235","0.50950969727061","0.463875641568178","0.555143752973042"
"Big worries","1990","(0) in school","39","0.227192977992905","0.162866870709272","0.291519085276538"
"Big worries","1990","(1a) inadequately completed","233","0.309991275265259","0.276395518536603","0.343587031993916"
"Big worries","1990","(1b) general elementary school","827","0.332991651312045","0.314360510026885","0.351622792597206"
"Big worries","1990","(1c) basic vocational qualification","1558","0.317623295816746","0.304087082194584","0.331159509438907"
"Big worries","1990","(2a) intermediate vocational","760","0.246559106568369","0.230142846693479","0.262975366443259"
"Big worries","1990","(2b) intermediate general qualification","149","0.259270185494161","0.222239380326103","0.296300990662219"
"Big worries","1990","(2c_gen) general maturity certificate","89","0.211163564861814","0.170395443446493","0.251931686277135"
"Big worries","1990","(2c_voc) vocational maturity certificate","140","0.252538562954176","0.214108986929799","0.290968138978554"
"Big worries","1990","(3a) lower tertiary education","258","0.266668184968597","0.237631628891321","0.295704741045873"
"Big worries","1990","(3b) higher tertiary education","202","0.21970016508327","0.191026858250008","0.248373471916532"
"No worries","1990","(0) in school","48","0.314855740335154","0.243553839419455","0.386157641250852"
"No worries","1990","(1a) inadequately completed","168","0.262781652362196","0.230809049845515","0.294754254878877"
"No worries","1990","(1b) general elementary school","522","0.204163188408343","0.188227975026785","0.2200984017899"
"No worries","1990","(1c) basic vocational qualification","1049","0.251198957382774","0.238588783761368","0.26380913100418"
"No worries","1990","(2a) intermediate vocational","663","0.273938018787217","0.256951589166347","0.290924448408087"
"No worries","1990","(2b) intermediate general qualification","123","0.246486820408111","0.210070234238078","0.282903406578144"
"No worries","1990","(2c_gen) general maturity certificate","92","0.238714772878136","0.196132280680872","0.281297265075401"
"No worries","1990","(2c_voc) vocational maturity certificate","114","0.24948090487981","0.211206638653161","0.28775517110646"
"No worries","1990","(3a) lower tertiary education","219","0.279721090272517","0.25024823615806","0.309193944386974"
"No worries","1990","(3b) higher tertiary education","176","0.235083167072069","0.205716834789677","0.26444949935446"
"Some worries","1990","(0) in school","76","0.457951281671941","0.381465080897889","0.534437482445993"
"Some worries","1990","(1a) inadequately completed","327","0.427227072372545","0.391293282387002","0.463160862358088"
"Some worries","1990","(1b) general elementary school","1109","0.462845160279612","0.443133429375841","0.482556891183384"
"Some worries","1990","(1c) basic vocational qualification","1937","0.43117774680048","0.416778313907684","0.445577179693276"
"Some worries","1990","(2a) intermediate vocational","1225","0.479502874644414","0.460474842524536","0.498530906764292"
"Some worries","1990","(2b) intermediate general qualification","266","0.494242994097729","0.451995771025076","0.536490217170381"
"Some worries","1990","(2c_gen) general maturity certificate","204","0.55012166226005","0.50042872813625","0.59981459638385"
"Some worries","1990","(2c_voc) vocational maturity certificate","237","0.497980532166014","0.453754924698262","0.542206139633766"
"Some worries","1990","(3a) lower tertiary education","414","0.453610724758886","0.420921698864773","0.486299750652999"
"Some worries","1990","(3b) higher tertiary education","423","0.545216667844661","0.51073258619126","0.579700749498063"
"Big worries","1991","(0) in school","73","0.460850480780702","0.381607476796889","0.540093484764516"
"Big worries","1991","(1a) inadequately completed","289","0.38557407176599","0.350046204578947","0.421101938953033"
"Big worries","1991","(1b) general elementary school","1073","0.472576336283629","0.452399864543911","0.492752808023347"
"Big worries","1991","(1c) basic vocational qualification","2033","0.458558137896816","0.443836859539769","0.473279416253862"
"Big worries","1991","(2a) intermediate vocational","1050","0.406717730581357","0.387865118344941","0.425570342817773"
"Big worries","1991","(2b) intermediate general qualification","247","0.467735006986114","0.425375745871388","0.510094268100839"
"Big worries","1991","(2c_gen) general maturity certificate","163","0.40797915150493","0.359014790164361","0.456943512845499"
"Big worries","1991","(2c_voc) vocational maturity certificate","213","0.42623556755596","0.383061349791274","0.469409785320645"
"Big worries","1991","(3a) lower tertiary education","340","0.385722415743824","0.353652617440462","0.417792214047186"
"Big worries","1991","(3b) higher tertiary education","289","0.348911883890564","0.315759435708182","0.382064332072947"
"No worries","1991","(0) in school","","","",""
"No worries","1991","(1a) inadequately completed","126","0.184413518551277","0.156105345291594","0.212721691810959"
"No worries","1991","(1b) general elementary school","265","0.0940962068240431","0.0822968990430724","0.105895514605014"
"No worries","1991","(1c) basic vocational qualification","488","0.108277106700675","0.099096831801286","0.117457381600064"
"No worries","1991","(2a) intermediate vocational","269","0.1108622735468","0.0988127269121807","0.122911820181419"
"No worries","1991","(2b) intermediate general qualification","54","0.100724101248345","0.0751737035725792","0.126274498924111"
"No worries","1991","(2c_gen) general maturity certificate","47","0.113629826725084","0.0820109565467437","0.145248696903425"
"No worries","1991","(2c_voc) vocational maturity certificate","52","0.114407091930555","0.0866178716676569","0.142196312193452"
"No worries","1991","(3a) lower tertiary education","98","0.132812410039542","0.110453413355194","0.155171406723891"
"No worries","1991","(3b) higher tertiary education","92","0.12448956677534","0.101526230772756","0.147452902777923"
"Some worries","1991","(0) in school","66","0.461205849371717","0.381958428570402","0.540453270173032"
"Some worries","1991","(1a) inadequately completed","306","0.430012409682734","0.3938752800735","0.466149539291967"
"Some worries","1991","(1b) general elementary school","1014","0.433327456892327","0.41330102299157","0.453353890793085"
"Some worries","1991","(1c) basic vocational qualification","1880","0.43316475540251","0.418525216902947","0.447804293902072"
"Some worries","1991","(2a) intermediate vocational","1289","0.482419995871843","0.463242332432489","0.501597659311197"
"Some worries","1991","(2b) intermediate general qualification","232","0.431540891765541","0.389492917420156","0.473588866110927"
"Some worries","1991","(2c_gen) general maturity certificate","177","0.478391021769986","0.428622281544902","0.52815976199507"
"Some worries","1991","(2c_voc) vocational maturity certificate","239","0.459357340513486","0.415849922689037","0.502864758337934"
"Some worries","1991","(3a) lower tertiary education","447","0.481465174216633","0.448546081284995","0.514384267148271"
"Some worries","1991","(3b) higher tertiary education","413","0.526598549334096","0.491869534703463","0.561327563964729"
"Big worries","1992","(0) in school","57","0.373027393839424","0.294312169794789","0.45174261788406"
"Big worries","1992","(1a) inadequately completed","332","0.46540798442869","0.428948393243368","0.501867575614011"
"Big worries","1992","(1b) general elementary school","1082","0.468855897816071","0.448309106421147","0.489402689210996"
"Big worries","1992","(1c) basic vocational qualification","1879","0.41881346153049","0.40401202132341","0.433614901737571"
"Big worries","1992","(2a) intermediate vocational","1074","0.39617798919854","0.377231543473034","0.415124434924046"
"Big worries","1992","(2b) intermediate general qualification","249","0.480265639645235","0.438048536829891","0.522482742460579"
"Big worries","1992","(2c_gen) general maturity certificate","143","0.346954902085983","0.299095816828419","0.394813987343547"
"Big worries","1992","(2c_voc) vocational maturity certificate","206","0.355257774785299","0.314201674831428","0.396313874739169"
"Big worries","1992","(3a) lower tertiary education","359","0.386090194946893","0.353683464748794","0.418496925144992"
"Big worries","1992","(3b) higher tertiary education","304","0.360779962310191","0.327250130350196","0.394309794270185"
"No worries","1992","(0) in school","","","",""
"No worries","1992","(1a) inadequately completed","110","0.154971360314081","0.128520178383575","0.181422542244587"
"No worries","1992","(1b) general elementary school","266","0.106888859667437","0.0941673950747957","0.119610324260079"
"No worries","1992","(1c) basic vocational qualification","497","0.120871255908758","0.111091598461647","0.13065091335587"
"No worries","1992","(2a) intermediate vocational","273","0.120576011674315","0.107961869561096","0.133190153787535"
"No worries","1992","(2b) intermediate general qualification","55","0.112875566898336","0.0861363184948323","0.139614815301841"
"No worries","1992","(2c_gen) general maturity certificate","62","0.156558979584236","0.120022841229029","0.193095117939443"
"No worries","1992","(2c_voc) vocational maturity certificate","61","0.125305313826916","0.0969048241686773","0.153705803485154"
"No worries","1992","(3a) lower tertiary education","96","0.133185241918284","0.110568515603652","0.155801968232916"
"No worries","1992","(3b) higher tertiary education","88","0.143228714296143","0.118770064405513","0.167687364186772"
"Some worries","1992","(0) in school","64","0.469431222457443","0.388200386909129","0.550662058005756"
"Some worries","1992","(1a) inadequately completed","277","0.379620655257229","0.34414852848046","0.415092782033998"
"Some worries","1992","(1b) general elementary school","918","0.424255242516491","0.403906070494276","0.444604414538707"
"Some worries","1992","(1c) basic vocational qualification","1892","0.460315282560751","0.445362099758583","0.475268465362919"
"Some worries","1992","(2a) intermediate vocational","1213","0.483245999127145","0.463888280816737","0.502603717437553"
"Some worries","1992","(2b) intermediate general qualification","234","0.406858793456429","0.365348303951241","0.448369282961616"
"Some worries","1992","(2c_gen) general maturity certificate","175","0.496486118329781","0.446215344323781","0.546756892335781"
"Some worries","1992","(2c_voc) vocational maturity certificate","255","0.519436911387786","0.476576686211976","0.562297136563595"
"Some worries","1992","(3a) lower tertiary education","412","0.480724563134823","0.447467370278412","0.513981755991234"
"Some worries","1992","(3b) higher tertiary education","396","0.495991323393667","0.461082032401375","0.530900614385959"
"Big worries","1993","(0) in school","52","0.386699530079976","0.302002203671315","0.471396856488638"
"Big worries","1993","(1a) inadequately completed","377","0.486435979263557","0.449800218840548","0.523071739686565"
"Big worries","1993","(1b) general elementary school","1159","0.524796967744302","0.503881802810017","0.545712132678587"
"Big worries","1993","(1c) basic vocational qualification","2103","0.486322923722588","0.471132807595935","0.501513039849242"
"Big worries","1993","(2a) intermediate vocational","1155","0.43643789176982","0.417282475616911","0.455593307922729"
"Big worries","1993","(2b) intermediate general qualification","246","0.473358994232082","0.430362221076191","0.516355767387972"
"Big worries","1993","(2c_gen) general maturity certificate","176","0.405506870106053","0.357510588499947","0.453503151712159"
"Big worries","1993","(2c_voc) vocational maturity certificate","230","0.433489392598354","0.390606638575379","0.47637214662133"
"Big worries","1993","(3a) lower tertiary education","382","0.436296888520298","0.40283941510041","0.469754361940185"
"Big worries","1993","(3b) higher tertiary education","345","0.408765510348734","0.374506339161233","0.443024681536234"
"No worries","1993","(0) in school","","","",""
"No worries","1993","(1a) inadequately completed","80","0.141578492828364","0.116025368529525","0.167131617127204"
"No worries","1993","(1b) general elementary school","181","0.0832525186777475","0.0716820863404489","0.0948229510150462"
"No worries","1993","(1c) basic vocational qualification","355","0.0895072873246976","0.0808312569149246","0.0981833177344706"
"No worries","1993","(2a) intermediate vocational","209","0.0822162380383713","0.0716064072008367","0.092826068875906"
"No worries","1993","(2b) intermediate general qualification","44","0.0835399459395926","0.0597119742132738","0.107367917665911"
"No worries","1993","(2c_gen) general maturity certificate","48","0.1334562881163","0.100213317726315","0.166699258506286"
"No worries","1993","(2c_voc) vocational maturity certificate","43","0.0995509820577759","0.0736425132348952","0.125459450880657"
"No worries","1993","(3a) lower tertiary education","67","0.0988615434959851","0.0787249351607339","0.118998151831236"
"No worries","1993","(3b) higher tertiary education","75","0.122691940473565","0.099828376644627","0.145555504302503"
"Some worries","1993","(0) in school","64","0.511545933144044","0.424609781091372","0.598482085196716"
"Some worries","1993","(1a) inadequately completed","258","0.371985527908079","0.336557831204689","0.407413224611468"
"Some worries","1993","(1b) general elementary school","850","0.391950513577951","0.371504383684693","0.412396643471209"
"Some worries","1993","(1c) basic vocational qualification","1701","0.424169788952714","0.409149761700884","0.439189816204544"
"Some worries","1993","(2a) intermediate vocational","1211","0.481345870191809","0.46204721620633","0.500644524177288"
