"plh0038","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","1993","in school","West Germany","52","0.390623532190235","0.305094191258635","0.476152873121836"
"Big worries","1993","in school","East Germany","","","",""
"Big worries","1993","inadequately","West Germany","322","0.517191667178866","0.476801786886054","0.557581547471678"
"Big worries","1993","inadequately","East Germany","","","",""
"Big worries","1993","general elemantary","West Germany","1159","0.507318803367074","0.486702374066706","0.527935232667443"
"Big worries","1993","general elemantary","East Germany","234","0.568078712506146","0.521095715597913","0.615061709414379"
"Big worries","1993","middle vocational","West Germany","2072","0.44462616775365","0.430145886116471","0.459106449390829"
"Big worries","1993","middle vocational","East Germany","1151","0.550359342167486","0.529248351099584","0.571470333235388"
"Big worries","1993","vocational + Abi","West Germany","143","0.381210662689262","0.327575852909904","0.43484547246862"
"Big worries","1993","vocational + Abi","East Germany","","","",""
"Big worries","1993","higher vocational","West Germany","221","0.450166748945449","0.407364497027714","0.492969000863183"
"Big worries","1993","higher vocational","East Germany","119","0.533727297107017","0.46839863187132","0.599055962342715"
"Big worries","1993","higher education","West Germany","292","0.377392179348338","0.343020152244488","0.411764206452188"
"Big worries","1993","higher education","East Germany","435","0.503390172512941","0.470185512737117","0.536594832288765"
"Some worries","1993","in school","West Germany","62","0.506589385126748","0.418944743120721","0.594234027132774"
"Some worries","1993","in school","East Germany","30","0.538666519114306","0.411465800826603","0.665867237402009"
"Some worries","1993","inadequately","West Germany","202","0.34771860976882","0.309224800567822","0.386212418969819"
"Some worries","1993","inadequately","East Germany","","","",""
"Some worries","1993","general elemantary","West Germany","904","0.407238043265085","0.386977349699712","0.427498736830458"
"Some worries","1993","general elemantary","East Germany","166","0.365395186404532","0.319721375933991","0.411068996875072"
"Some worries","1993","middle vocational","West Germany","2023","0.46109829393918","0.446572551816571","0.47562403606179"
"Some worries","1993","middle vocational","East Germany","843","0.386458037029202","0.365793486149146","0.407122587909258"
"Some worries","1993","vocational + Abi","West Germany","145","0.499329121796507","0.444113441477629","0.554544802115385"
"Some worries","1993","vocational + Abi","East Germany","36","0.446808974217282","0.33034339852495","0.563274549909614"
"Some worries","1993","higher vocational","West Germany","247","0.443537324938304","0.400796045529583","0.486278604347025"
"Some worries","1993","higher vocational","East Germany","92","0.412575163895766","0.348106039097615","0.477044288693917"
"Some worries","1993","higher education","West Germany","381","0.481159801151518","0.445730475301091","0.516589127001945"
"Some worries","1993","higher education","East Germany","385","0.440085158038267","0.407118997862199","0.473051318214335"
"No worries","1993","in school","West Germany","","","",""
"No worries","1993","in school","East Germany","","","",""
"No worries","1993","inadequately","West Germany","64","0.135089723052314","0.10746129904646","0.162718147058168"
"No worries","1993","inadequately","East Germany","","","",""
"No worries","1993","general elemantary","West Germany","196","0.0854431533678404","0.0739156843867323","0.0969706223489484"
"No worries","1993","general elemantary","East Germany","","","",""
"No worries","1993","middle vocational","West Germany","429","0.0942755383071697","0.0857605441955951","0.102790532418744"
"No worries","1993","middle vocational","East Germany","139","0.0631826208033118","0.0528578849168773","0.0735073566897463"
"No worries","1993","vocational + Abi","West Germany","","","",""
"No worries","1993","vocational + Abi","East Germany","","","",""
"No worries","1993","higher vocational","West Germany","51","0.106295926116247","0.0797792190472","0.132812633185294"
"No worries","1993","higher vocational","East Germany","","","",""
"No worries","1993","higher education","West Germany","91","0.141448019500144","0.116737427820756","0.166158611179533"
"No worries","1993","higher education","East Germany","51","0.0565246694487921","0.0411882738106485","0.0718610650869356"
"Big worries","1994","in school","West Germany","65","0.410084883638227","0.332654058947371","0.487515708329083"
"Big worries","1994","in school","East Germany","41","0.491399465046146","0.38449048308953","0.598308447002762"
"Big worries","1994","inadequately","West Germany","278","0.523412439731058","0.481286986904193","0.565537892557924"
"Big worries","1994","inadequately","East Germany","","","",""
"Big worries","1994","general elemantary","West Germany","1028","0.501572819202568","0.480106030114644","0.523039608290492"
"Big worries","1994","general elemantary","East Germany","221","0.573483708786465","0.52537613785137","0.621591279721559"
"Big worries","1994","middle vocational","West Germany","1936","0.424846601520664","0.410373269050795","0.439319933990532"
"Big worries","1994","middle vocational","East Germany","1137","0.560114991484421","0.538834427824752","0.581395555144089"
"Big worries","1994","vocational + Abi","West Germany","126","0.341677193613235","0.289632051889201","0.39372233533727"
"Big worries","1994","vocational + Abi","East Germany","35","0.481309243571458","0.367468273820777","0.595150213322139"
"Big worries","1994","higher vocational","West Germany","207","0.416648513456096","0.374315488543846","0.458981538368345"
"Big worries","1994","higher vocational","East Germany","137","0.615890544071687","0.553571694170565","0.67820939397281"
"Big worries","1994","higher education","West Germany","267","0.338007014595463","0.30508388983304","0.370930139357886"
"Big worries","1994","higher education","East Germany","424","0.501121107621798","0.467684637586535","0.53455757765706"
"Some worries","1994","in school","West Germany","78","0.501298214676626","0.422584432183534","0.580011997169718"
"Some worries","1994","in school","East Germany","36","0.417055597079911","0.311612296092065","0.522498898067757"
"Some worries","1994","inadequately","West Germany","195","0.350279386475463","0.310042735656053","0.390516037294873"
"Some worries","1994","inadequately","East Germany","","","",""
"Some worries","1994","general elemantary","West Germany","887","0.420918933147204","0.399722238326198","0.44211562796821"
"Some worries","1994","general elemantary","East Germany","161","0.370920273668779","0.323933220949347","0.417907326388211"
"Some worries","1994","middle vocational","West Germany","2102","0.47619403647884","0.461570991545345","0.490817081412335"
"Some worries","1994","middle vocational","East Germany","821","0.374569551533131","0.353818949860675","0.395320153205588"
"Some worries","1994","vocational + Abi","West Germany","158","0.54794083195221","0.493325167377652","0.602556496526768"
"Some worries","1994","vocational + Abi","East Germany","31","0.447838147260667","0.334539174326671","0.561137120194664"
"Some worries","1994","higher vocational","West Germany","247","0.445097198568073","0.402423025079204","0.487771372056941"
"Some worries","1994","higher vocational","East Germany","83","0.325088391029822","0.265072764807809","0.385104017251835"
"Some worries","1994","higher education","West Germany","419","0.525166019203121","0.490409946135964","0.559922092270277"
"Some worries","1994","higher education","East Germany","379","0.428989563675716","0.395891933762237","0.462087193589195"
"No worries","1994","in school","West Germany","","","",""
"No worries","1994","in school","East Germany","","","",""
"No worries","1994","inadequately","West Germany","67","0.126308173793479","0.0982895967427514","0.154326750844206"
"No worries","1994","inadequately","East Germany","","","",""
"No worries","1994","general elemantary","West Germany","169","0.0775082476502282","0.0660279158829372","0.0889885794175193"
"No worries","1994","general elemantary","East Germany","","","",""
"No worries","1994","middle vocational","West Germany","443","0.0989593620004965","0.0902163464321605","0.107702377568832"
"No worries","1994","middle vocational","East Germany","132","0.0653154569824483","0.0547225425724259","0.0759083713924706"
"No worries","1994","vocational + Abi","West Germany","35","0.110381974434555","0.075994235927244","0.144769712941865"
"No worries","1994","vocational + Abi","East Germany","","","",""
"No worries","1994","higher vocational","West Germany","67","0.138254287975832","0.108615659704307","0.167892916247356"
"No worries","1994","higher vocational","East Germany","","","",""
"No worries","1994","higher education","West Germany","107","0.136826966201416","0.112907786683469","0.160746145719363"
"No worries","1994","higher education","East Germany","56","0.0698893287024862","0.052839333654814","0.0869393237501584"
"Big worries","1995","in school","West Germany","79","0.374131914626214","0.305144325153801","0.443119504098627"
"Big worries","1995","in school","East Germany","44","0.426744855473801","0.327285780447986","0.526203930499616"
"Big worries","1995","inadequately","West Germany","285","0.547545262427318","0.50464100376143","0.590449521093206"
"Big worries","1995","inadequately","East Germany","","","",""
"Big worries","1995","general elemantary","West Germany","1089","0.514763358429956","0.493418193516378","0.536108523343533"
"Big worries","1995","general elemantary","East Germany","190","0.506328572074307","0.455994310711226","0.556662833437388"
"Big worries","1995","middle vocational","West Germany","2116","0.437818089327826","0.423573812117989","0.452062366537663"
"Big worries","1995","middle vocational","East Germany","1080","0.547907957299919","0.526347577592224","0.569468337007615"
"Big worries","1995","vocational + Abi","West Germany","206","0.467728813270815","0.419313633330211","0.516143993211419"
"Big worries","1995","vocational + Abi","East Germany","","","",""
"Big worries","1995","higher vocational","West Germany","208","0.402768553376261","0.360815115935546","0.444721990816976"
"Big worries","1995","higher vocational","East Germany","120","0.57610613002496","0.512516848971689","0.639695411078232"
"Big worries","1995","higher education","West Germany","333","0.353474597772134","0.322584016653346","0.384365178890922"
"Big worries","1995","higher education","East Germany","397","0.488509446151322","0.454420516971625","0.522598375331018"
"Some worries","1995","in school","West Germany","86","0.496447812731743","0.425166410721394","0.567729214742092"
"Some worries","1995","in school","East Germany","42","0.481079111656072","0.380607096025883","0.581551127286261"
"Some worries","1995","inadequately","West Germany","182","0.323867478859673","0.283530589631545","0.364204368087801"
"Some worries","1995","inadequately","East Germany","","","",""
"Some worries","1995","general elemantary","West Germany","835","0.397478214830771","0.376577461008035","0.418378968653507"
"Some worries","1995","general elemantary","East Germany","156","0.413818452750318","0.364233547947732","0.463403357552904"
"Some worries","1995","middle vocational","West Germany","2040","0.450820364437354","0.436534250554225","0.465106478320483"
"Some worries","1995","middle vocational","East Germany","822","0.385128557947303","0.364047898484929","0.406209217409676"
"Some worries","1995","vocational + Abi","West Germany","171","0.449888523974734","0.401616465435569","0.498160582513899"
"Some worries","1995","vocational + Abi","East Germany","35","0.513046441419227","0.394246631316217","0.631846251522237"
"Some worries","1995","higher vocational","West Germany","258","0.471465292911906","0.428765078213089","0.514165507610722"
"Some worries","1995","higher vocational","East Germany","101","0.364430047442836","0.302501218750654","0.426358876135019"
"Some worries","1995","higher education","West Germany","474","0.52641990237368","0.494155988561302","0.558683816186059"
"Some worries","1995","higher education","East Germany","374","0.446335253074748","0.412434285128604","0.480236221020893"
"No worries","1995","in school","West Germany","","","",""
"No worries","1995","in school","East Germany","","","",""
"No worries","1995","inadequately","West Germany","50","0.128587258713009","0.0997327462132244","0.157441771212793"
"No worries","1995","inadequately","East Germany","","","",""
"No worries","1995","general elemantary","West Germany","182","0.087758426739273","0.0756742170628493","0.0998426364156968"
"No worries","1995","general elemantary","East Germany","33","0.0798529751753755","0.0525630308258703","0.107142919524881"
"No worries","1995","middle vocational","West Germany","504","0.11136154623482","0.102329517510848","0.120393574958791"
"No worries","1995","middle vocational","East Germany","145","0.0669634847527777","0.0561352537285264","0.0777917157770291"
"No worries","1995","vocational + Abi","West Germany","31","0.0823826627544504","0.0557038359783356","0.109061489530565"
"No worries","1995","vocational + Abi","East Germany","","","",""
"No worries","1995","higher vocational","West Germany","59","0.125766153711833","0.097402371824146","0.15412993559952"
"No worries","1995","higher vocational","East Germany","","","",""
"No worries","1995","higher education","West Germany","113","0.120105499854186","0.0990991339336731","0.141111865774698"
"No worries","1995","higher education","East Germany","55","0.0651553007739298","0.0483245813852024","0.0819860201626572"
"Big worries","1996","in school","West Germany","67","0.33461480209485","0.268387063287451","0.400842540902249"
"Big worries","1996","in school","East Germany","53","0.499239689166052","0.400246673305852","0.598232705026251"
"Big worries","1996","inadequately","West Germany","203","0.46728251757409","0.422555248310011","0.512009786838168"
"Big worries","1996","inadequately","East Germany","","","",""
"Big worries","1996","general elemantary","West Germany","882","0.451116642462563","0.429432881766421","0.472800403158705"
"Big worries","1996","general elemantary","East Germany","189","0.522842841167323","0.47201783486206","0.573667847472586"
"Big worries","1996","middle vocational","West Germany","1670","0.350370179829797","0.336569801618048","0.364170558041547"
"Big worries","1996","middle vocational","East Germany","1015","0.520064073819393","0.498336402321662","0.541791745317125"
"Big worries","1996","vocational + Abi","West Germany","143","0.304976533386056","0.259970782663153","0.349982284108958"
"Big worries","1996","vocational + Abi","East Germany","33","0.531811317257363","0.418881999961525","0.6447406345532"
"Big worries","1996","higher vocational","West Germany","168","0.324880170351562","0.285306258011286","0.364454082691837"
"Big worries","1996","higher vocational","East Germany","104","0.471271312140424","0.406759964802531","0.535782659478316"
"Big worries","1996","higher education","West Germany","261","0.290641396482506","0.261411997868388","0.319870795096623"
"Big worries","1996","higher education","East Germany","363","0.45165397013299","0.41799981318363","0.48530812708235"
"Some worries","1996","in school","West Germany","92","0.474202115644724","0.404117621003833","0.544286610285616"
"Some worries","1996","in school","East Germany","36","0.384836658932835","0.288505120867967","0.481168196997702"
"Some worries","1996","inadequately","West Germany","200","0.387832657994957","0.344151774932376","0.431513541057538"
"Some worries","1996","inadequately","East Germany","","","",""
"Some worries","1996","general elemantary","West Germany","888","0.432243729830877","0.410656571828648","0.453830887833106"
"Some worries","1996","general elemantary","East Germany","152","0.395838156073809","0.34607629544539","0.445600016702229"
"Some worries","1996","middle vocational","West Germany","2293","0.508429623180925","0.493968476889689","0.522890769472161"
"Some worries","1996","middle vocational","East Germany","839","0.396905774824266","0.375627842503198","0.418183707145334"
"Some worries","1996","vocational + Abi","West Germany","212","0.568139128779522","0.519718063120755","0.616560194438289"
"Some worries","1996","vocational + Abi","East Germany","33","0.343167409225919","0.235719535905849","0.450615282545989"
"Some worries","1996","higher vocational","West Germany","287","0.502466768588413","0.460217259009438","0.544716278167388"
"Some worries","1996","higher vocational","East Germany","106","0.462911610245866","0.398471527133176","0.527351693358556"
"Some worries","1996","higher education","West Germany","518","0.553453332126376","0.521450961268306","0.585455702984446"
"Some worries","1996","higher education","East Germany","402","0.454475424070025","0.420803276973876","0.488147571166174"
"No worries","1996","in school","West Germany","36","0.191183082260426","0.13599051085465","0.246375653666202"
"No worries","1996","in school","East Germany","","","",""
"No worries","1996","inadequately","West Germany","75","0.144884824430953","0.11333057174291","0.176439077118996"
"No worries","1996","inadequately","East Germany","","","",""
"No worries","1996","general elemantary","West Germany","253","0.11663962770656","0.102652061072327","0.130627194340793"
"No worries","1996","general elemantary","East Germany","30","0.081319002758868","0.0535065350019709","0.109131470515765"
"No worries","1996","middle vocational","West Germany","628","0.141200196989278","0.131127214847174","0.151273179131381"
"No worries","1996","middle vocational","East Germany","177","0.0830301513563402","0.0710299489326994","0.095030353779981"
"No worries","1996","vocational + Abi","West Germany","47","0.126884337834422","0.094347528477402","0.159421147191443"
"No worries","1996","vocational + Abi","East Germany","","","",""
"No worries","1996","higher vocational","West Germany","83","0.172653061060025","0.140716516372702","0.204589605747349"
"No worries","1996","higher vocational","East Germany","","","",""
"No worries","1996","higher education","West Germany","148","0.155905271391118","0.132552726382589","0.179257816399648"
"No worries","1996","higher education","East Germany","75","0.093870605796985","0.074147815017916","0.113593396576054"
"Big worries","1997","in school","West Germany","67","0.34816183506212","0.282949217267667","0.413374452856574"
"Big worries","1997","in school","East Germany","45","0.393348202891466","0.30206096265547","0.484635443127461"
"Big worries","1997","inadequately","West Germany","163","0.43820739129696","0.392466277715471","0.483948504878449"
"Big worries","1997","inadequately","East Germany","","","",""
"Big worries","1997","general elemantary","West Germany","733","0.3849188380298","0.363492070913492","0.406345605146108"
"Big worries","1997","general elemantary","East Germany","161","0.505148790811412","0.452769327335178","0.557528254287646"
"Big worries","1997","middle vocational","West Germany","1343","0.306249512888361","0.292783688748924","0.319715337027799"
"Big worries","1997","middle vocational","East Germany","836","0.452751391519804","0.430843077168335","0.474659705871272"
"Big worries","1997","vocational + Abi","West Germany","113","0.268207160339408","0.223896141000534","0.312518179678281"
"Big worries","1997","vocational + Abi","East Germany","","","",""
"Big worries","1997","higher vocational","West Germany","129","0.263047201747694","0.225492198058978","0.300602205436409"
"Big worries","1997","higher vocational","East Germany","78","0.338247762825321","0.277499298185381","0.398996227465261"
"Big worries","1997","higher education","West Germany","198","0.196935147092814","0.171403604212037","0.222466689973591"
"Big worries","1997","higher education","East Germany","296","0.366099768291086","0.33348335031118","0.398716186270993"
"Some worries","1997","in school","West Germany","95","0.410569170005882","0.343227985418549","0.477910354593215"
"Some worries","1997","in school","East Germany","46","0.457899981774521","0.364794173965727","0.551005789583316"
"Some worries","1997","inadequately","West Germany","197","0.369401239129062","0.324906916036727","0.413895562221398"
"Some worries","1997","inadequately","East Germany","","","",""
"Some worries","1997","general elemantary","West Germany","885","0.440931401347765","0.419067688366284","0.462795114329245"
"Some worries","1997","general elemantary","East Germany","149","0.393706856633703","0.342521953420132","0.444891759847275"
"Some worries","1997","middle vocational","West Germany","2235","0.488212880232872","0.473609853612604","0.502815906853141"
"Some worries","1997","middle vocational","East Germany","911","0.43638181735104","0.414553887226432","0.458209747475648"
"Some worries","1997","vocational + Abi","West Germany","189","0.504261838374174","0.454254158450083","0.554269518298265"
"Some worries","1997","vocational + Abi","East Germany","35","0.453271786878464","0.338285267116672","0.568258306640255"
"Some worries","1997","higher vocational","West Germany","273","0.508154663990602","0.465512094436614","0.550797233544591"
"Some worries","1997","higher vocational","East Germany","129","0.543245823500641","0.47928565603822","0.607205990963062"
"Some worries","1997","higher education","West Germany","466","0.520397921233363","0.488324267239173","0.552471575227553"
"Some worries","1997","higher education","East Germany","401","0.45810593827153","0.424372062725631","0.491839813817428"
"No worries","1997","in school","West Germany","43","0.241268994931998","0.182700261304828","0.299837728559167"
"No worries","1997","in school","East Germany","","","",""
"No worries","1997","inadequately","West Germany","92","0.192391369573978","0.156052438983695","0.22873030016426"
"No worries","1997","inadequately","East Germany","","","",""
"No worries","1997","general elemantary","West Germany","363","0.174149760622435","0.157449703999154","0.190849817245717"
"No worries","1997","general elemantary","East Germany","40","0.101144352554884","0.069555789982758","0.132732915127011"
"No worries","1997","middle vocational","West Germany","923","0.205537606878766","0.193732337419582","0.217342876337951"
"No worries","1997","middle vocational","East Germany","236","0.110866791129157","0.097047973402112","0.124685608856201"
"No worries","1997","vocational + Abi","West Germany","82","0.227531001286419","0.185599221402444","0.269462781170393"
"No worries","1997","vocational + Abi","East Germany","","","",""
"No worries","1997","higher vocational","West Germany","126","0.228798134261704","0.192968580039317","0.264627688484091"
"No worries","1997","higher vocational","East Germany","","","",""
"No worries","1997","higher education","West Germany","268","0.282666931673822","0.253757599244789","0.311576264102856"
"No worries","1997","higher education","East Germany","141","0.175794293437384","0.15002240297499","0.201566183899778"
"Big worries","1998","in school","West Germany","74","0.316435530296908","0.255665536346949","0.377205524246867"
"Big worries","1998","in school","East Germany","44","0.43359025270022","0.340556624865432","0.526623880535007"
"Big worries","1998","inadequately","West Germany","160","0.390321627032399","0.344159995778535","0.436483258286263"
"Big worries","1998","inadequately","East Germany","","","",""
"Big worries","1998","general elemantary","West Germany","890","0.434855141593708","0.413953860657483","0.455756422529932"
"Big worries","1998","general elemantary","East Germany","165","0.474262975844644","0.424057604347705","0.524468347341583"
"Big worries","1998","middle vocational","West Germany","1839","0.380108586106297","0.366554555553259","0.393662616659336"
"Big worries","1998","middle vocational","East Germany","939","0.475139569217413","0.453770880867909","0.496508257566917"
"Big worries","1998","vocational + Abi","West Germany","156","0.311009142070065","0.267902962354155","0.354115321785975"
"Big worries","1998","vocational + Abi","East Germany","","","",""
"Big worries","1998","higher vocational","West Germany","187","0.319544956912183","0.281822954118854","0.357266959705513"
"Big worries","1998","higher vocational","East Germany","96","0.458562357550013","0.395258083000972","0.521866632099055"
"Big worries","1998","higher education","West Germany","292","0.26932285238942","0.243155311022475","0.295490393756366"
"Big worries","1998","higher education","East Germany","313","0.378550398516418","0.346283810854514","0.410816986178321"
"Some worries","1998","in school","West Germany","110","0.467356267627711","0.402163521074665","0.532549014180758"
"Some worries","1998","in school","East Germany","48","0.436544502231039","0.343438235316305","0.529650769145772"
"Some worries","1998","inadequately","West Germany","188","0.430275288917252","0.383423608116187","0.477126969718316"
"Some worries","1998","inadequately","East Germany","","","",""
"Some worries","1998","general elemantary","West Germany","979","0.436575915031816","0.415665228190841","0.457486601872791"
"Some worries","1998","general elemantary","East Germany","169","0.424045728753964","0.374357142431081","0.473734315076846"
"Some worries","1998","middle vocational","West Germany","2353","0.463608267194438","0.449683965207","0.477532569181875"
"Some worries","1998","middle vocational","East Germany","934","0.419683274409334","0.398565958164295","0.440800590654373"
"Some worries","1998","vocational + Abi","West Germany","220","0.522755423578603","0.476243317771664","0.569267529385543"
"Some worries","1998","vocational + Abi","East Germany","33","0.50459735832899","0.385762109470942","0.623432607187038"
"Some worries","1998","higher vocational","West Germany","300","0.514221672559251","0.473789852075224","0.554653493043277"
"Some worries","1998","higher vocational","East Germany","119","0.426759936673042","0.363922320500096","0.489597552845989"
"Some worries","1998","higher education","West Germany","577","0.512061244475881","0.482575834883032","0.54154665406873"
"Some worries","1998","higher education","East Germany","450","0.499823177342428","0.46656042321281","0.533085931472047"
"No worries","1998","in school","West Germany","41","0.216208202075381","0.162419226656386","0.269997177494376"
"No worries","1998","in school","East Germany","","","",""
"No worries","1998","inadequately","West Germany","81","0.179403084050349","0.14309533396602","0.215710834134679"
"No worries","1998","inadequately","East Germany","","","",""
"No worries","1998","general elemantary","West Germany","292","0.128568943374476","0.114456400910186","0.142681485838766"
"No worries","1998","general elemantary","East Germany","46","0.101691295401392","0.0713026748357106","0.132079915967074"
"No worries","1998","middle vocational","West Germany","735","0.156283146699265","0.146143770299015","0.166422523099516"
"No worries","1998","middle vocational","East Germany","225","0.105177156373253","0.0920498810862637","0.118304431660243"
"No worries","1998","vocational + Abi","West Germany","67","0.166235434351332","0.131567357856608","0.200903510846056"
"No worries","1998","vocational + Abi","East Germany","","","",""
"No worries","1998","higher vocational","West Germany","100","0.166233370528566","0.136116461283662","0.19635027977347"
"No worries","1998","higher vocational","East Germany","","","",""
"No worries","1998","higher education","West Germany","235","0.218615903134699","0.1942357340092","0.242996072260198"
"No worries","1998","higher education","East Germany","105","0.121626424141154","0.099882304504334","0.143370543777974"
"Big worries","1999","in school","West Germany","79","0.405806138344828","0.340015425677224","0.471596851012432"
"Big worries","1999","in school","East Germany","45","0.400420923530135","0.306700324156432","0.494141522903837"
"Big worries","1999","inadequately","West Germany","161","0.440232533672699","0.391945562132637","0.488519505212762"
"Big worries","1999","inadequately","East Germany","","","",""
"Big worries","1999","general elemantary","West Germany","871","0.443907794385882","0.422545637084251","0.465269951687512"
"Big worries","1999","general elemantary","East Germany","170","0.504895880140873","0.453951484730502","0.555840275551245"
"Big worries","1999","middle vocational","West Germany","1851","0.40033403576332","0.386571636247542","0.414096435279099"
"Big worries","1999","middle vocational","East Germany","859","0.447596291286288","0.426252744329897","0.468939838242679"
"Big worries","1999","vocational + Abi","West Germany","170","0.40805013721955","0.361917947158868","0.454182327280232"
"Big worries","1999","vocational + Abi","East Germany","","","",""
"Big worries","1999","higher vocational","West Germany","220","0.402832195445639","0.362743266999234","0.442921123892043"
"Big worries","1999","higher vocational","East Germany","102","0.457311310095471","0.394931161446962","0.51969145874398"
"Big worries","1999","higher education","West Germany","312","0.293495773544178","0.266671214687583","0.320320332400772"
"Big worries","1999","higher education","East Germany","288","0.369563122733119","0.337321890341319","0.40180435512492"
"Some worries","1999","in school","West Germany","88","0.379468268018335","0.314453662122939","0.444482873913731"
"Some worries","1999","in school","East Germany","49","0.506823329819488","0.411195785710786","0.602450873928189"
"Some worries","1999","inadequately","West Germany","166","0.395045029085612","0.347492907328685","0.44259715084254"
"Some worries","1999","inadequately","East Germany","","","",""
"Some worries","1999","general elemantary","West Germany","944","0.447550416100118","0.426171158141731","0.468929674058506"
"Some worries","1999","general elemantary","East Germany","153","0.387010673249446","0.337381715289069","0.436639631209824"
"Some worries","1999","middle vocational","West Germany","2329","0.464293911654821","0.45028552923436","0.478302294075282"
"Some worries","1999","middle vocational","East Germany","978","0.445892084796574","0.424556373805116","0.467227795788031"
"Some worries","1999","vocational + Abi","West Germany","199","0.46333137815293","0.416525132823522","0.510137623482339"
"Some worries","1999","vocational + Abi","East Germany","35","0.512316006882357","0.398429979381429","0.626202034383285"
"Some worries","1999","higher vocational","West Germany","283","0.47973228193103","0.438897797161009","0.520566766701051"
"Some worries","1999","higher vocational","East Germany","121","0.460512128574129","0.398098931735526","0.522925325412732"
"Some worries","1999","higher education","West Germany","588","0.510103976848799","0.480655991236126","0.539551962461471"
"Some worries","1999","higher education","East Germany","452","0.484827975881895","0.451445658124508","0.518210293639282"
"No worries","1999","in school","West Germany","47","0.214725593636837","0.159708982959892","0.269742204313782"
"No worries","1999","in school","East Germany","","","",""
"No worries","1999","inadequately","West Germany","79","0.164722437241688","0.128641578804","0.200803295679377"
"No worries","1999","inadequately","East Germany","","","",""
"No worries","1999","general elemantary","West Germany","263","0.108541789514","0.0951673896716244","0.121916189356376"
"No worries","1999","general elemantary","East Germany","47","0.10809344660968","0.076455623841999","0.139731269377361"
"No worries","1999","middle vocational","West Germany","689","0.135372052581859","0.125762407558232","0.144981697605485"
"No worries","1999","middle vocational","East Germany","248","0.106511623917138","0.0932700985185342","0.119753149315742"
"No worries","1999","vocational + Abi","West Germany","67","0.12861848462752","0.0971945391836573","0.160042430071383"
"No worries","1999","vocational + Abi","East Germany","","","",""
"No worries","1999","higher vocational","West Germany","72","0.117435522623331","0.0911215067210783","0.143749538525585"
"No worries","1999","higher vocational","East Germany","","","",""
"No worries","1999","higher education","West Germany","207","0.196400249607024","0.172997591129408","0.219802908084639"
"No worries","1999","higher education","East Germany","121","0.145608901384986","0.122049251326993","0.169168551442978"
"Big worries","2000","in school","West Germany","106","0.301434211613697","0.253359797968986","0.349508625258408"
"Big worries","2000","in school","East Germany","54","0.403473831636049","0.322782597999833","0.484165065272266"
"Big worries","2000","inadequately","West Germany","110","0.287753042389391","0.24193276430507","0.333573320473712"
"Big worries","2000","inadequately","East Germany","","","",""
"Big worries","2000","general elemantary","West Germany","988","0.340871891572984","0.324002772747141","0.357741010398826"
"Big worries","2000","general elemantary","East Germany","215","0.435484068167097","0.392325368770257","0.478642767563936"
"Big worries","2000","middle vocational","West Germany","2937","0.312977968829531","0.303671998835371","0.322283938823691"
"Big worries","2000","middle vocational","East Germany","1350","0.434199066899381","0.417140172166383","0.451257961632379"
"Big worries","2000","vocational + Abi","West Germany","321","0.31671461001267","0.287824211130707","0.345605008894633"
"Big worries","2000","vocational + Abi","East Germany","39","0.328256036912313","0.245605534962183","0.410906538862444"
"Big worries","2000","higher vocational","West Germany","413","0.320204945143169","0.295517619075136","0.344892271211201"
"Big worries","2000","higher vocational","East Germany","223","0.467632648228547","0.424158513028653","0.51110678342844"
"Big worries","2000","higher education","West Germany","596","0.234737328189297","0.218205771786403","0.251268884592192"
"Big worries","2000","higher education","East Germany","460","0.381222060844325","0.354687296145293","0.407756825543357"
"Some worries","2000","in school","West Germany","160","0.470444626919489","0.41815398001572","0.522735273823258"
"Some worries","2000","in school","East Germany","72","0.505659260127349","0.423426266084793","0.587892254169905"
"Some worries","2000","inadequately","West Germany","165","0.441748913515021","0.391487466153858","0.492010360876185"
"Some worries","2000","inadequately","East Germany","","","",""
"Some worries","2000","general elemantary","West Germany","1451","0.469222591238767","0.451461994335402","0.486983188142132"
"Some worries","2000","general elemantary","East Germany","213","0.413221497982396","0.370359475252229","0.456083520712563"
"Some worries","2000","middle vocational","West Germany","4676","0.485310855892606","0.475280832656948","0.495340879128265"
"Some worries","2000","middle vocational","East Germany","1498","0.456014027250223","0.438872182075133","0.473155872425314"
"Some worries","2000","vocational + Abi","West Germany","495","0.507175983808352","0.476127264315189","0.538224703301514"
"Some worries","2000","vocational + Abi","East Germany","63","0.504538807017302","0.41653745218136","0.592540161853244"
"Some worries","2000","higher vocational","West Germany","681","0.466253743411091","0.439857044288715","0.492650442533466"
"Some worries","2000","higher vocational","East Germany","237","0.446391870990034","0.403077481195314","0.489706260784755"
"Some worries","2000","higher education","West Germany","1349","0.531808326550541","0.512345459811738","0.551271193289344"
"Some worries","2000","higher education","East Germany","667","0.496550799946412","0.46923471289466","0.523866886998164"
"No worries","2000","in school","West Germany","84","0.228121161466814","0.184159770711433","0.272082552222195"
"No worries","2000","in school","East Germany","","","",""
"No worries","2000","inadequately","West Germany","100","0.270498044095588","0.225537894036538","0.315458194154638"
"No worries","2000","inadequately","East Germany","","","",""
"No worries","2000","general elemantary","West Germany","594","0.189905517188249","0.175946703387792","0.203864330988707"
"No worries","2000","general elemantary","East Germany","79","0.151294433850507","0.120103088167387","0.182485779533627"
"No worries","2000","middle vocational","West Germany","1925","0.201711175277862","0.193658050343576","0.209764300212148"
