"plh0038","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","2003","Bremen","no migration background","91","0.645304042702207","0.567433284710671","0.723174800693742"
"Big worries","2003","Bremen","direct migration background","18","","",""
"Big worries","2003","Bremen","indirect migration background","4","","",""
"Big worries","2003","North Rhine-Westphalia","no migration background","2313","0.65457542378544","0.639342101093382","0.669808746477498"
"Big worries","2003","North Rhine-Westphalia","direct migration background","423","0.609229677451652","0.573390386711674","0.645068968191631"
"Big worries","2003","North Rhine-Westphalia","indirect migration background","138","0.606236919996134","0.542678389160298","0.669795450831971"
"Big worries","2003","Hesse","no migration background","676","0.607865124876797","0.580055598799385","0.635674650954208"
"Big worries","2003","Hesse","direct migration background","147","0.63539692310526","0.575127398307637","0.695666447902884"
"Big worries","2003","Hesse","indirect migration background","42","0.66925496878628","0.556599272528252","0.781910665044307"
"Big worries","2003","Rhineland-Palatinate,Saarland","no migration background","640","0.587627393274375","0.55869451646356","0.616560270085189"
"Big worries","2003","Rhineland-Palatinate,Saarland","direct migration background","108","0.566441183619484","0.496344269653581","0.636538097585387"
"Big worries","2003","Rhineland-Palatinate,Saarland","indirect migration background","26","","",""
"Big worries","2003","Baden-Württemberg","no migration background","1177","0.672728549955163","0.651613679780948","0.693843420129378"
"Big worries","2003","Baden-Württemberg","direct migration background","345","0.591518330175513","0.551821042580018","0.631215617771008"
"Big worries","2003","Baden-Württemberg","indirect migration background","112","0.625049261356304","0.557101521524447","0.692997001188162"
"Big worries","2003","Bavaria","no migration background","1550","0.607354346564698","0.588612353771982","0.626096339357414"
"Big worries","2003","Bavaria","direct migration background","239","0.638559345885103","0.591301712349591","0.685816979420615"
"Big worries","2003","Bavaria","indirect migration background","69","0.648911929153443","0.564559721958396","0.73326413634849"
"Big worries","2003","Berlin","no migration background","493","0.69383112703612","0.660281592803491","0.727380661268749"
"Big worries","2003","Berlin","direct migration background","49","0.709084644770528","0.601918919239393","0.816250370301662"
"Big worries","2003","Berlin","indirect migration background","19","","",""
"Big worries","2003","Brandenburg","no migration background","641","0.684728518990558","0.654867256266605","0.71458978171451"
"Big worries","2003","Brandenburg","direct migration background","10","","",""
"Big worries","2003","Brandenburg","indirect migration background","2","","",""
"Big worries","2003","Mecklenburg-Western Pomerania","no migration background","333","0.709791194006734","0.670206891338949","0.749375496674519"
"Big worries","2003","Mecklenburg-Western Pomerania","direct migration background","12","","",""
"Big worries","2003","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Big worries","2003","Saxony","no migration background","1081","0.687061755569366","0.664205274703926","0.709918236434806"
"Big worries","2003","Saxony","direct migration background","23","","",""
"Big worries","2003","Saxony","indirect migration background","4","","",""
"Big worries","2003","Saxony-Anhalt","no migration background","638","0.747798014437648","0.71950428436528","0.776091744510017"
"Big worries","2003","Saxony-Anhalt","direct migration background","19","","",""
"Big worries","2003","Saxony-Anhalt","indirect migration background","5","","",""
"Big worries","2003","Thuringia","no migration background","640","0.702972983022648","0.673683643420882","0.732262322624415"
"Big worries","2003","Thuringia","direct migration background","14","","",""
"Big worries","2003","Thuringia","indirect migration background","4","","",""
"Some worries","2003","Schleswig-Holstein","no migration background","195","0.309488286510725","0.272374728235789","0.346601844785661"
"Some worries","2003","Schleswig-Holstein","direct migration background","23","","",""
"Some worries","2003","Schleswig-Holstein","indirect migration background","4","","",""
"Some worries","2003","Hamburg","no migration background","102","0.3485615320293","0.290971589533733","0.406151474524867"
"Some worries","2003","Hamburg","direct migration background","11","","",""
"Some worries","2003","Hamburg","indirect migration background","3","","",""
"Some worries","2003","Lower Saxony","no migration background","579","0.315866676558454","0.293477392686841","0.338255960430067"
"Some worries","2003","Lower Saxony","direct migration background","65","0.321618361748443","0.257677480080265","0.385559243416622"
"Some worries","2003","Lower Saxony","indirect migration background","15","","",""
"Some worries","2003","Bremen","no migration background","48","0.343453288578033","0.266161964968554","0.420744612187512"
"Some worries","2003","Bremen","direct migration background","5","","",""
"Some worries","2003","Bremen","indirect migration background","","","",""
"Some worries","2003","North Rhine-Westphalia","no migration background","1225","0.298259943421741","0.283603662630411","0.312916224213071"
"Some worries","2003","North Rhine-Westphalia","direct migration background","255","0.340995917364002","0.306176080148163","0.375815754579841"
"Some worries","2003","North Rhine-Westphalia","indirect migration background","73","0.323703854853981","0.262837463503552","0.384570246204409"
"Some worries","2003","Hesse","no migration background","423","0.308824853313563","0.282508699360452","0.335141007266675"
"Some worries","2003","Hesse","direct migration background","84","0.315083218651844","0.256913550126309","0.373252887177378"
"Some worries","2003","Hesse","indirect migration background","21","","",""
"Some worries","2003","Rhineland-Palatinate,Saarland","no migration background","403","0.337540516275617","0.309747331580945","0.365333700970288"
"Some worries","2003","Rhineland-Palatinate,Saarland","direct migration background","73","0.352403632808206","0.284831151476241","0.419976114140172"
"Some worries","2003","Rhineland-Palatinate,Saarland","indirect migration background","12","","",""
"Some worries","2003","Baden-Württemberg","no migration background","620","0.285223739404632","0.26490520772942","0.305542271079844"
"Some worries","2003","Baden-Württemberg","direct migration background","202","0.351178085271183","0.312628749254357","0.389727421288008"
"Some worries","2003","Baden-Württemberg","indirect migration background","70","0.308926376404239","0.244074814649125","0.373777938159352"
"Some worries","2003","Bavaria","no migration background","921","0.342130666095919","0.323922755165973","0.360338577025866"
"Some worries","2003","Bavaria","direct migration background","129","0.280530651944837","0.236338093369564","0.32472321052011"
"Some worries","2003","Bavaria","indirect migration background","43","0.281705198445987","0.202209372188291","0.361201024703683"
"Some worries","2003","Berlin","no migration background","202","0.263190107107138","0.231135416285777","0.2952447979285"
"Some worries","2003","Berlin","direct migration background","19","","",""
"Some worries","2003","Berlin","indirect migration background","12","","",""
"Some worries","2003","Brandenburg","no migration background","267","0.288237783375077","0.259127291987746","0.317348274762409"
"Some worries","2003","Brandenburg","direct migration background","2","","",""
"Some worries","2003","Brandenburg","indirect migration background","1","","",""
"Some worries","2003","Mecklenburg-Western Pomerania","no migration background","145","0.248176849270728","0.210502923074036","0.285850775467419"
"Some worries","2003","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Some worries","2003","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Some worries","2003","Saxony","no migration background","428","0.262109508350839","0.24043149392182","0.283787522779858"
"Some worries","2003","Saxony","direct migration background","5","","",""
"Some worries","2003","Saxony","indirect migration background","2","","",""
"Some worries","2003","Saxony-Anhalt","no migration background","229","0.218331415516127","0.191416486077854","0.245246344954399"
"Some worries","2003","Saxony-Anhalt","direct migration background","6","","",""
"Some worries","2003","Saxony-Anhalt","indirect migration background","1","","",""
"Some worries","2003","Thuringia","no migration background","245","0.24060408837033","0.213205517250044","0.268002659490615"
"Some worries","2003","Thuringia","direct migration background","","","",""
"Some worries","2003","Thuringia","indirect migration background","2","","",""
"No worries","2003","Schleswig-Holstein","no migration background","171","0.236257309577298","0.202154424497437","0.270360194657159"
"No worries","2003","Schleswig-Holstein","direct migration background","11","","",""
"No worries","2003","Schleswig-Holstein","indirect migration background","2","","",""
"No worries","2003","Hamburg","no migration background","12","","",""
"No worries","2003","Hamburg","direct migration background","5","","",""
"No worries","2003","Hamburg","indirect migration background","1","","",""
"No worries","2003","Lower Saxony","no migration background","126","0.0659357716478685","0.0539830490192197","0.0778884942765172"
"No worries","2003","Lower Saxony","direct migration background","13","","",""
"No worries","2003","Lower Saxony","indirect migration background","8","","",""
"No worries","2003","Bremen","no migration background","6","","",""
"No worries","2003","Bremen","direct migration background","1","","",""
"No worries","2003","Bremen","indirect migration background","","","",""
"No worries","2003","North Rhine-Westphalia","no migration background","205","0.0471646327928189","0.0403732948690646","0.0539559707165733"
"No worries","2003","North Rhine-Westphalia","direct migration background","34","0.0497744051843455","0.0338000073653212","0.0657488030033697"
"No worries","2003","North Rhine-Westphalia","indirect migration background","16","","",""
"No worries","2003","Hesse","no migration background","85","0.08331002180964","0.0675690295409358","0.0990510140783441"
"No worries","2003","Hesse","direct migration background","14","","",""
"No worries","2003","Hesse","indirect migration background","4","","",""
"No worries","2003","Rhineland-Palatinate,Saarland","no migration background","69","0.0748320904500089","0.0593670907348704","0.0902970901651474"
"No worries","2003","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"No worries","2003","Rhineland-Palatinate,Saarland","indirect migration background","4","","",""
"No worries","2003","Baden-Württemberg","no migration background","100","0.0420477106402051","0.0330162593734224","0.0510791619069878"
"No worries","2003","Baden-Württemberg","direct migration background","42","0.0573035845533046","0.0385334551693251","0.076073713937284"
"No worries","2003","Baden-Württemberg","indirect migration background","13","","",""
"No worries","2003","Bavaria","no migration background","137","0.050514987339383","0.0421097790784171","0.0589201956003488"
"No worries","2003","Bavaria","direct migration background","29","","",""
"No worries","2003","Bavaria","indirect migration background","11","","",""
"No worries","2003","Berlin","no migration background","30","0.0429787658567416","0.0282160301445241","0.0577415015689592"
"No worries","2003","Berlin","direct migration background","1","","",""
"No worries","2003","Berlin","indirect migration background","4","","",""
"No worries","2003","Brandenburg","no migration background","22","","",""
"No worries","2003","Brandenburg","direct migration background","2","","",""
"No worries","2003","Brandenburg","indirect migration background","","","",""
"No worries","2003","Mecklenburg-Western Pomerania","no migration background","27","","",""
"No worries","2003","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No worries","2003","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"No worries","2003","Saxony","no migration background","72","0.0508287360797951","0.0400017120144311","0.0616557601451591"
"No worries","2003","Saxony","direct migration background","","","",""
"No worries","2003","Saxony","indirect migration background","1","","",""
"No worries","2003","Saxony-Anhalt","no migration background","38","0.0338705700462247","0.0220849425548519","0.0456561975375976"
"No worries","2003","Saxony-Anhalt","direct migration background","1","","",""
"No worries","2003","Saxony-Anhalt","indirect migration background","","","",""
"No worries","2003","Thuringia","no migration background","50","0.0564229286070221","0.0416332482703124","0.0712126089437318"
"No worries","2003","Thuringia","direct migration background","1","","",""
"No worries","2003","Thuringia","indirect migration background","","","",""
"Big worries","2004","Schleswig-Holstein","no migration background","132","0.242056413363023","0.207697638979122","0.276415187746924"
"Big worries","2004","Schleswig-Holstein","direct migration background","30","0.554537743856308","0.432770881409521","0.676304606303095"
"Big worries","2004","Schleswig-Holstein","indirect migration background","4","","",""
"Big worries","2004","Hamburg","no migration background","110","0.411295649888867","0.352162235881995","0.470429063895739"
"Big worries","2004","Hamburg","direct migration background","12","","",""
"Big worries","2004","Hamburg","indirect migration background","2","","",""
"Big worries","2004","Lower Saxony","no migration background","646","0.412930568775032","0.389043037723531","0.436818099826533"
"Big worries","2004","Lower Saxony","direct migration background","104","0.510236483677527","0.442137302824043","0.578335664531011"
"Big worries","2004","Lower Saxony","indirect migration background","18","","",""
"Big worries","2004","Bremen","no migration background","53","0.390110098826544","0.309598611002485","0.470621586650604"
"Big worries","2004","Bremen","direct migration background","12","","",""
"Big worries","2004","Bremen","indirect migration background","1","","",""
"Big worries","2004","North Rhine-Westphalia","no migration background","1441","0.430296194824229","0.414129387112201","0.446463002536257"
"Big worries","2004","North Rhine-Westphalia","direct migration background","293","0.41952428038612","0.382406347366003","0.456642213406236"
"Big worries","2004","North Rhine-Westphalia","indirect migration background","97","0.428571303889373","0.36257588608221","0.494566721696535"
"Big worries","2004","Hesse","no migration background","466","0.434916468759966","0.405998993555482","0.46383394396445"
"Big worries","2004","Hesse","direct migration background","118","0.505471450972483","0.441952456781495","0.568990445163472"
"Big worries","2004","Hesse","indirect migration background","31","0.521475485086328","0.405280345799529","0.637670624373126"
"Big worries","2004","Rhineland-Palatinate,Saarland","no migration background","411","0.421635275036527","0.391991135003011","0.451279415070043"
"Big worries","2004","Rhineland-Palatinate,Saarland","direct migration background","84","0.484744696082655","0.412728530316091","0.556760861849218"
"Big worries","2004","Rhineland-Palatinate,Saarland","indirect migration background","17","","",""
"Big worries","2004","Baden-Württemberg","no migration background","684","0.397331775238261","0.374972641406678","0.419690909069845"
"Big worries","2004","Baden-Württemberg","direct migration background","199","0.399342877831658","0.358923015854333","0.439762739808984"
"Big worries","2004","Baden-Württemberg","indirect migration background","65","0.253653678774261","0.19335276766555","0.313954589882971"
"Big worries","2004","Bavaria","no migration background","927","0.363086961093718","0.344367018798104","0.381806903389333"
"Big worries","2004","Bavaria","direct migration background","150","0.388682882664914","0.339214847494609","0.438150917835218"
"Big worries","2004","Bavaria","indirect migration background","42","0.252735930176822","0.177154209481737","0.328317650871907"
"Big worries","2004","Berlin","no migration background","325","0.454336593280921","0.417763695860044","0.490909490701799"
"Big worries","2004","Berlin","direct migration background","27","","",""
"Big worries","2004","Berlin","indirect migration background","9","","",""
"Big worries","2004","Brandenburg","no migration background","418","0.49481042222847","0.462036686903212","0.527584157553727"
"Big worries","2004","Brandenburg","direct migration background","8","","",""
"Big worries","2004","Brandenburg","indirect migration background","1","","",""
"Big worries","2004","Mecklenburg-Western Pomerania","no migration background","221","0.512218760492477","0.468184999738472","0.556252521246481"
"Big worries","2004","Mecklenburg-Western Pomerania","direct migration background","11","","",""
"Big worries","2004","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Big worries","2004","Saxony","no migration background","639","0.436240714496725","0.411440100369974","0.461041328623477"
"Big worries","2004","Saxony","direct migration background","17","","",""
"Big worries","2004","Saxony","indirect migration background","4","","",""
"Big worries","2004","Saxony-Anhalt","no migration background","416","0.515678945602717","0.482864459020787","0.548493432184648"
"Big worries","2004","Saxony-Anhalt","direct migration background","14","","",""
"Big worries","2004","Saxony-Anhalt","indirect migration background","4","","",""
"Big worries","2004","Thuringia","no migration background","341","0.395949332636195","0.36431321058896","0.427585454683429"
"Big worries","2004","Thuringia","direct migration background","9","","",""
"Big worries","2004","Thuringia","indirect migration background","3","","",""
"Some worries","2004","Schleswig-Holstein","no migration background","218","0.368543467628689","0.329846492839491","0.407240442417887"
"Some worries","2004","Schleswig-Holstein","direct migration background","24","","",""
"Some worries","2004","Schleswig-Holstein","indirect migration background","6","","",""
"Some worries","2004","Hamburg","no migration background","118","0.407732247136175","0.348677631565274","0.466786862707077"
"Some worries","2004","Hamburg","direct migration background","11","","",""
"Some worries","2004","Hamburg","indirect migration background","5","","",""
"Some worries","2004","Lower Saxony","no migration background","755","0.442296880281979","0.418200795154878","0.466392965409079"
"Some worries","2004","Lower Saxony","direct migration background","77","0.378352988619386","0.312286164912705","0.444419812326067"
"Some worries","2004","Lower Saxony","indirect migration background","24","","",""
"Some worries","2004","Bremen","no migration background","69","0.514298768251731","0.431803150462235","0.596794386041228"
"Some worries","2004","Bremen","direct migration background","11","","",""
"Some worries","2004","Bremen","indirect migration background","2","","",""
"Some worries","2004","North Rhine-Westphalia","no migration background","1664","0.444986396587962","0.428759288044003","0.461213505131921"
"Some worries","2004","North Rhine-Westphalia","direct migration background","286","0.434915270447466","0.397626993299144","0.472203547595789"
"Some worries","2004","North Rhine-Westphalia","indirect migration background","93","0.468938585138516","0.402388046644414","0.535489123632619"
"Some worries","2004","Hesse","no migration background","535","0.452301841741184","0.423269241219234","0.481334442263134"
"Some worries","2004","Hesse","direct migration background","91","0.405262718886487","0.342890596710287","0.467634841062687"
"Some worries","2004","Hesse","indirect migration background","27","","",""
"Some worries","2004","Rhineland-Palatinate,Saarland","no migration background","500","0.420366711470779","0.390734756373237","0.44999866656832"
"Some worries","2004","Rhineland-Palatinate,Saarland","direct migration background","85","0.406589432542553","0.335808234657767","0.477370630427338"
"Some worries","2004","Rhineland-Palatinate,Saarland","indirect migration background","21","","",""
"Some worries","2004","Baden-Württemberg","no migration background","879","0.469854936315954","0.447050547483653","0.492659325148254"
"Some worries","2004","Baden-Württemberg","direct migration background","269","0.4724849104875","0.431282753341819","0.51368706763318"
"Some worries","2004","Baden-Württemberg","indirect migration background","96","0.555815030756965","0.486952946099462","0.624677115414467"
"Some worries","2004","Bavaria","no migration background","1282","0.516065671421914","0.496611855153439","0.535519487690389"
"Some worries","2004","Bavaria","direct migration background","158","0.401719708325828","0.35196804638443","0.451471370267225"
"Some worries","2004","Bavaria","indirect migration background","61","0.609364343134926","0.524510661372726","0.694218024897127"
"Some worries","2004","Berlin","no migration background","305","0.436945444241666","0.400512275908843","0.473378612574488"
"Some worries","2004","Berlin","direct migration background","27","","",""
"Some worries","2004","Berlin","indirect migration background","20","","",""
"Some worries","2004","Brandenburg","no migration background","409","0.429462246194564","0.397014538481945","0.461909953907184"
"Some worries","2004","Brandenburg","direct migration background","4","","",""
"Some worries","2004","Brandenburg","indirect migration background","2","","",""
"Some worries","2004","Mecklenburg-Western Pomerania","no migration background","232","0.421219144423412","0.377722413186508","0.464715875660316"
"Some worries","2004","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Some worries","2004","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Some worries","2004","Saxony","no migration background","724","0.444736297050607","0.419884750911866","0.469587843189348"
"Some worries","2004","Saxony","direct migration background","11","","",""
"Some worries","2004","Saxony","indirect migration background","2","","",""
"Some worries","2004","Saxony-Anhalt","no migration background","389","0.392526062347894","0.360462829205446","0.424589295490342"
"Some worries","2004","Saxony-Anhalt","direct migration background","7","","",""
"Some worries","2004","Saxony-Anhalt","indirect migration background","3","","",""
"Some worries","2004","Thuringia","no migration background","474","0.504655335587934","0.472312512162505","0.536998159013362"
"Some worries","2004","Thuringia","direct migration background","6","","",""
"Some worries","2004","Thuringia","indirect migration background","2","","",""
"No worries","2004","Schleswig-Holstein","no migration background","247","0.389400119008288","0.35028566043504","0.428514577581536"
"No worries","2004","Schleswig-Holstein","direct migration background","10","","",""
"No worries","2004","Schleswig-Holstein","indirect migration background","2","","",""
"No worries","2004","Hamburg","no migration background","38","0.180972102974958","0.134706051515806","0.22723815443411"
"No worries","2004","Hamburg","direct migration background","","","",""
"No worries","2004","Hamburg","indirect migration background","1","","",""
"No worries","2004","Lower Saxony","no migration background","231","0.144772550942989","0.127701040701307","0.161844061184672"
"No worries","2004","Lower Saxony","direct migration background","26","","",""
"No worries","2004","Lower Saxony","indirect migration background","9","","",""
"No worries","2004","Bremen","no migration background","19","","",""
"No worries","2004","Bremen","direct migration background","","","",""
"No worries","2004","Bremen","indirect migration background","","","",""
"No worries","2004","North Rhine-Westphalia","no migration background","498","0.124717408587809","0.113929092943037","0.135505724232581"
"No worries","2004","North Rhine-Westphalia","direct migration background","100","0.145560449166414","0.119034216845382","0.172086681487447"
"No worries","2004","North Rhine-Westphalia","indirect migration background","26","","",""
"No worries","2004","Hesse","no migration background","128","0.11278168949885","0.0943300200336063","0.131233358964094"
"No worries","2004","Hesse","direct migration background","29","","",""
"No worries","2004","Hesse","indirect migration background","13","","",""
"No worries","2004","Rhineland-Palatinate,Saarland","no migration background","155","0.157998013492694","0.136102665095871","0.179893361889518"
"No worries","2004","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"No worries","2004","Rhineland-Palatinate,Saarland","indirect migration background","6","","",""
"No worries","2004","Baden-Württemberg","no migration background","277","0.132813288445785","0.117306700320807","0.148319876570763"
"No worries","2004","Baden-Württemberg","direct migration background","96","0.128172211680842","0.100584172638018","0.155760250723666"
"No worries","2004","Baden-Württemberg","indirect migration background","39","0.190531290468775","0.136104054407146","0.244958526530403"
"No worries","2004","Bavaria","no migration background","326","0.120847367484368","0.108158880259483","0.133535854709253"
"No worries","2004","Bavaria","direct migration background","65","0.209597409009259","0.168291630913165","0.250903187105352"
"No worries","2004","Bavaria","indirect migration background","24","","",""
"No worries","2004","Berlin","no migration background","82","0.108717962477413","0.0858532195184083","0.131582705436417"
"No worries","2004","Berlin","direct migration background","8","","",""
"No worries","2004","Berlin","indirect migration background","7","","",""
"No worries","2004","Brandenburg","no migration background","67","0.0757273315769659","0.0583850707435654","0.0930695924103665"
"No worries","2004","Brandenburg","direct migration background","1","","",""
"No worries","2004","Brandenburg","indirect migration background","","","",""
"No worries","2004","Mecklenburg-Western Pomerania","no migration background","42","0.0665620950841113","0.0446036441464105","0.0885205460218121"
"No worries","2004","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No worries","2004","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"No worries","2004","Saxony","no migration background","173","0.119022988452667","0.102829135313951","0.135216841591384"
"No worries","2004","Saxony","direct migration background","1","","",""
"No worries","2004","Saxony","indirect migration background","1","","",""
"No worries","2004","Saxony-Anhalt","no migration background","86","0.0917949920493884","0.0728361992827817","0.110753784815995"
"No worries","2004","Saxony-Anhalt","direct migration background","2","","",""
"No worries","2004","Saxony-Anhalt","indirect migration background","","","",""
"No worries","2004","Thuringia","no migration background","103","0.0993953317758718","0.0800410597342499","0.118749603817494"
"No worries","2004","Thuringia","direct migration background","1","","",""
"No worries","2004","Thuringia","indirect migration background","2","","",""
"Big worries","2005","Schleswig-Holstein","no migration background","125","0.211609704298284","0.178340130736249","0.244879277860319"
"Big worries","2005","Schleswig-Holstein","direct migration background","20","","",""
"Big worries","2005","Schleswig-Holstein","indirect migration background","2","","",""
"Big worries","2005","Hamburg","no migration background","91","0.354781271411685","0.296736692790974","0.412825850032396"
"Big worries","2005","Hamburg","direct migration background","10","","",""
"Big worries","2005","Hamburg","indirect migration background","2","","",""
"Big worries","2005","Lower Saxony","no migration background","582","0.408756343904092","0.384211387130444","0.43330130067774"
"Big worries","2005","Lower Saxony","direct migration background","94","0.504387808583143","0.43509528567884","0.573680331487446"
"Big worries","2005","Lower Saxony","indirect migration background","11","","",""
"Big worries","2005","Bremen","no migration background","49","0.459297085352589","0.372283108386284","0.546311062318894"
"Big worries","2005","Bremen","direct migration background","7","","",""
"Big worries","2005","Bremen","indirect migration background","","","",""
"Big worries","2005","North Rhine-Westphalia","no migration background","1301","0.401726039632065","0.385402606158418","0.418049473105713"
"Big worries","2005","North Rhine-Westphalia","direct migration background","262","0.402938383982908","0.365085660700351","0.440791107265465"
"Big worries","2005","North Rhine-Westphalia","indirect migration background","111","0.394159909829288","0.33207660294551","0.456243216713065"
"Big worries","2005","Hesse","no migration background","381","0.383893639713868","0.354888863581358","0.412898415846378"
"Big worries","2005","Hesse","direct migration background","105","0.507051110911061","0.440684955514933","0.573417266307189"
"Big worries","2005","Hesse","indirect migration background","25","","",""
"Big worries","2005","Rhineland-Palatinate,Saarland","no migration background","399","0.390470450869374","0.360293684274051","0.420647217464698"
"Big worries","2005","Rhineland-Palatinate,Saarland","direct migration background","70","0.396471821487147","0.324408147985418","0.468535494988876"
"Big worries","2005","Rhineland-Palatinate,Saarland","indirect migration background","23","","",""
"Big worries","2005","Baden-Württemberg","no migration background","645","0.3835786849158","0.36093198803708","0.40622538179452"
"Big worries","2005","Baden-Württemberg","direct migration background","170","0.354463471595592","0.314080352208502","0.394846590982682"
"Big worries","2005","Baden-Württemberg","indirect migration background","69","0.361812152178632","0.297280300176184","0.426344004181079"
"Big worries","2005","Bavaria","no migration background","852","0.360699115123052","0.34163373284667","0.379764497399433"
"Big worries","2005","Bavaria","direct migration background","118","0.392883444456292","0.340817033351641","0.444949855560942"
"Big worries","2005","Bavaria","indirect migration background","39","0.378171756109804","0.292122337002389","0.464221175217219"
"Big worries","2005","Berlin","no migration background","294","0.435607996552269","0.397978923355669","0.473237069748869"
"Big worries","2005","Berlin","direct migration background","27","","",""
"Big worries","2005","Berlin","indirect migration background","17","","",""
"Big worries","2005","Brandenburg","no migration background","418","0.503014066958172","0.469790169468042","0.536237964448302"
"Big worries","2005","Brandenburg","direct migration background","8","","",""
"Big worries","2005","Brandenburg","indirect migration background","4","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","no migration background","229","0.485451380106374","0.441062959834588","0.529839800378159"
"Big worries","2005","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Big worries","2005","Saxony","no migration background","653","0.459098559182657","0.433804338497735","0.484392779867579"
"Big worries","2005","Saxony","direct migration background","14","","",""
"Big worries","2005","Saxony","indirect migration background","2","","",""
"Big worries","2005","Saxony-Anhalt","no migration background","413","0.51758768811274","0.484307152652123","0.550868223573358"
"Big worries","2005","Saxony-Anhalt","direct migration background","16","","",""
"Big worries","2005","Saxony-Anhalt","indirect migration background","3","","",""
"Big worries","2005","Thuringia","no migration background","375","0.472050304418576","0.438820410474006","0.505280198363146"
"Big worries","2005","Thuringia","direct migration background","11","","",""
"Big worries","2005","Thuringia","indirect migration background","4","","",""
"Some worries","2005","Schleswig-Holstein","no migration background","181","0.365911134371215","0.326676312501175","0.405145956241255"
"Some worries","2005","Schleswig-Holstein","direct migration background","29","","",""
"Some worries","2005","Schleswig-Holstein","indirect migration background","6","","",""
"Some worries","2005","Hamburg","no migration background","142","0.512299622805883","0.451658616280077","0.572940629331689"
"Some worries","2005","Hamburg","direct migration background","10","","",""
"Some worries","2005","Hamburg","indirect migration background","3","","",""
"Some worries","2005","Lower Saxony","no migration background","727","0.435447219836608","0.410691998829743","0.460202440843472"
"Some worries","2005","Lower Saxony","direct migration background","83","0.374771828212444","0.307685220645312","0.441858435779576"
"Some worries","2005","Lower Saxony","indirect migration background","29","","",""
"Some worries","2005","Bremen","no migration background","61","0.430486481814182","0.344030589775449","0.516942373852916"
"Some worries","2005","Bremen","direct migration background","7","","",""
"Some worries","2005","Bremen","indirect migration background","2","","",""
"Some worries","2005","North Rhine-Westphalia","no migration background","1662","0.456553606389819","0.439968406279029","0.47313880650061"
"Some worries","2005","North Rhine-Westphalia","direct migration background","297","0.463872503586563","0.425386608687288","0.502358398485837"
"Some worries","2005","North Rhine-Westphalia","indirect migration background","97","0.50070518456787","0.437182450105455","0.564227919030285"
"Some worries","2005","Hesse","no migration background","558","0.492399924100022","0.462583466767668","0.522216381432375"
"Some worries","2005","Hesse","direct migration background","92","0.427199189667015","0.361533748529877","0.492864630804152"
"Some worries","2005","Hesse","indirect migration background","29","","",""
"Some worries","2005","Rhineland-Palatinate,Saarland","no migration background","486","0.474985489073385","0.44409626072863","0.50587471741814"
"Some worries","2005","Rhineland-Palatinate,Saarland","direct migration background","80","0.428105651364822","0.355211138038291","0.501000164691352"
"Some worries","2005","Rhineland-Palatinate,Saarland","indirect migration background","18","","",""
"Some worries","2005","Baden-Württemberg","no migration background","868","0.497351254752774","0.474064835045499","0.520637674460049"
"Some worries","2005","Baden-Württemberg","direct migration background","311","0.53299452425084","0.490875716569601","0.57511333193208"
"Some worries","2005","Baden-Württemberg","indirect migration background","111","0.512500424372707","0.445374152902533","0.579626695842882"
"Some worries","2005","Bavaria","no migration background","1203","0.505420992518077","0.485570796308971","0.525271188727183"
"Some worries","2005","Bavaria","direct migration background","149","0.409773295987182","0.35734436595805","0.462202226016315"
"Some worries","2005","Bavaria","indirect migration background","42","0.347119161754977","0.262644894933398","0.431593428576556"
"Some worries","2005","Berlin","no migration background","303","0.445264362508954","0.40754735953657","0.482981365481338"
"Some worries","2005","Berlin","direct migration background","23","","",""
"Some worries","2005","Berlin","indirect migration background","17","","",""
"Some worries","2005","Brandenburg","no migration background","387","0.426925208637591","0.394057455467163","0.45979296180802"
"Some worries","2005","Brandenburg","direct migration background","5","","",""
"Some worries","2005","Brandenburg","indirect migration background","","","",""
"Some worries","2005","Mecklenburg-Western Pomerania","no migration background","220","0.454709146787602","0.410484480748032","0.498933812827172"
"Some worries","2005","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Some worries","2005","Mecklenburg-Western Pomerania","indirect migration background","2","","",""
"Some worries","2005","Saxony","no migration background","681","0.422573651164245","0.397500508314417","0.447646794014073"
"Some worries","2005","Saxony","direct migration background","13","","",""
"Some worries","2005","Saxony","indirect migration background","4","","",""
"Some worries","2005","Saxony-Anhalt","no migration background","378","0.398099625430279","0.365497393226185","0.430701857634372"
"Some worries","2005","Saxony-Anhalt","direct migration background","5","","",""
"Some worries","2005","Saxony-Anhalt","indirect migration background","3","","",""
