"plh0038","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Some worries","1996","16-34 y.","direct migration background","344","0.403224049798945","0.37001129098159","0.4364368086163"
"Some worries","1996","16-34 y.","indirect migration background","214","0.432691764763462","0.389734511952852","0.475649017574071"
"Some worries","1996","35-65 y.","no migration background","2563","0.504327746168126","0.490702932004596","0.517952560331656"
"Some worries","1996","35-65 y.","direct migration background","644","0.429299956432233","0.404538380808567","0.454061532055899"
"Some worries","1996","35-65 y.","indirect migration background","","","",""
"Some worries","1996","66 and older","no migration background","546","0.418689653313189","0.392225524668811","0.445153781957567"
"Some worries","1996","66 and older","direct migration background","83","0.33336248504885","0.272305748573101","0.394419221524599"
"Some worries","1996","66 and older","indirect migration background","","","",""
"No worries","1996","16-34 y.","no migration background","497","0.155746200497926","0.143579051623726","0.167913349372125"
"No worries","1996","16-34 y.","direct migration background","93","0.100959416218654","0.0805613430436128","0.121357489393696"
"No worries","1996","16-34 y.","indirect migration background","76","0.132400821897052","0.103014681617332","0.161786962176771"
"No worries","1996","35-65 y.","no migration background","591","0.12276566511316","0.113822873246794","0.131708456979526"
"No worries","1996","35-65 y.","direct migration background","174","0.107347455458398","0.0918617497372564","0.12283316117954"
"No worries","1996","35-65 y.","indirect migration background","","","",""
"No worries","1996","66 and older","no migration background","159","0.130006126530683","0.111965672442714","0.148046580618652"
"No worries","1996","66 and older","direct migration background","","","",""
"No worries","1996","66 and older","indirect migration background","","","",""
"Big worries","1997","16-34 y.","no migration background","899","0.255933247533277","0.241044422565865","0.270822072500689"
"Big worries","1997","16-34 y.","direct migration background","311","0.413037624992071","0.37848343405202","0.447591815932123"
"Big worries","1997","16-34 y.","indirect migration background","176","0.346510048736371","0.30599768997814","0.387022407494602"
"Big worries","1997","35-65 y.","no migration background","1656","0.31853198822773","0.305795027928632","0.331268948526829"
"Big worries","1997","35-65 y.","direct migration background","552","0.387916808410783","0.362947848406613","0.412885768414953"
"Big worries","1997","35-65 y.","indirect migration background","","","",""
"Big worries","1997","66 and older","no migration background","577","0.413452478050358","0.387241534926801","0.439663421173915"
"Big worries","1997","66 and older","direct migration background","86","0.377701650565555","0.315716462133511","0.439686838997599"
"Big worries","1997","66 and older","indirect migration background","","","",""
"Some worries","1997","16-34 y.","no migration background","1709","0.523702272520912","0.506662154240305","0.540742390801519"
"Some worries","1997","16-34 y.","direct migration background","337","0.409889252395318","0.375374813503283","0.444403691287353"
"Some worries","1997","16-34 y.","indirect migration background","246","0.482767684211872","0.440225275324769","0.525310093098975"
"Some worries","1997","35-65 y.","no migration background","2523","0.486726619774055","0.47306244363678","0.50039079591133"
"Some worries","1997","35-65 y.","direct migration background","654","0.430517267115615","0.405144870265662","0.455889663965568"
"Some worries","1997","35-65 y.","indirect migration background","","","",""
"Some worries","1997","66 and older","no migration background","543","0.410557420404999","0.384374025758465","0.436740815051533"
"Some worries","1997","66 and older","direct migration background","111","0.460575456864749","0.396847512946641","0.524303400782857"
"Some worries","1997","66 and older","indirect migration background","","","",""
"No worries","1997","16-34 y.","no migration background","692","0.220364479945811","0.206222581111157","0.234506378780465"
"No worries","1997","16-34 y.","direct migration background","132","0.17707312261261","0.150284046501835","0.203862198723385"
"No worries","1997","16-34 y.","indirect migration background","108","0.170722267051757","0.138688704326649","0.202755829776865"
"No worries","1997","35-65 y.","no migration background","961","0.194741391998215","0.18391550836631","0.20556727563012"
"No worries","1997","35-65 y.","direct migration background","257","0.181565924473602","0.161812838586426","0.201319010360779"
"No worries","1997","35-65 y.","indirect migration background","","","",""
"No worries","1997","66 and older","no migration background","236","0.175990101544644","0.155721276146888","0.196258926942399"
"No worries","1997","66 and older","direct migration background","38","0.161722892569696","0.114647525706015","0.208798259433376"
"No worries","1997","66 and older","indirect migration background","","","",""
"Big worries","1998","16-34 y.","no migration background","1105","0.30467216818004","0.289630740140539","0.319713596219542"
"Big worries","1998","16-34 y.","direct migration background","288","0.387636983174585","0.352049365003276","0.423224601345894"
"Big worries","1998","16-34 y.","indirect migration background","220","0.432182559780261","0.390782141517164","0.473582978043358"
"Big worries","1998","35-65 y.","no migration background","2285","0.376411458975108","0.364188117771974","0.388634800178242"
"Big worries","1998","35-65 y.","direct migration background","599","0.438903118077858","0.413200353238974","0.464605882916743"
"Big worries","1998","35-65 y.","indirect migration background","","","",""
"Big worries","1998","66 and older","no migration background","762","0.465094719189405","0.44077623171949","0.48941320665932"
"Big worries","1998","66 and older","direct migration background","121","0.492071174075069","0.430589366800314","0.553552981349823"
"Big worries","1998","66 and older","indirect migration background","","","",""
"Some worries","1998","16-34 y.","no migration background","1879","0.516309363991473","0.499978216058137","0.532640511924809"
"Some worries","1998","16-34 y.","direct migration background","325","0.449013815559878","0.412682422580689","0.485345208539067"
"Some worries","1998","16-34 y.","indirect migration background","254","0.470252079912265","0.428539530036885","0.511964629787644"
"Some worries","1998","35-65 y.","no migration background","2906","0.475162465507494","0.46256326577723","0.487761665237757"
"Some worries","1998","35-65 y.","direct migration background","643","0.424926136972398","0.399322885647431","0.450529388297364"
"Some worries","1998","35-65 y.","indirect migration background","","","",""
"Some worries","1998","66 and older","no migration background","658","0.40189098316418","0.377986920486432","0.425795045841928"
"Some worries","1998","66 and older","direct migration background","98","0.379227248908898","0.319558446264448","0.438896051553347"
"Some worries","1998","66 and older","indirect migration background","","","",""
"No worries","1998","16-34 y.","no migration background","613","0.179018467828487","0.166490129185055","0.191546806471918"
"No worries","1998","16-34 y.","direct migration background","107","0.163349201265537","0.136346173348112","0.190352229182962"
"No worries","1998","16-34 y.","indirect migration background","76","0.0975653603074742","0.0727670293800897","0.122363691234859"
"No worries","1998","35-65 y.","no migration background","844","0.148426075517399","0.139456420634002","0.157395730400795"
"No worries","1998","35-65 y.","direct migration background","190","0.136170744949744","0.11840708533175","0.153934404567738"
"No worries","1998","35-65 y.","indirect migration background","","","",""
"No worries","1998","66 and older","no migration background","196","0.133014297646415","0.116457263542324","0.149571331750505"
"No worries","1998","66 and older","direct migration background","35","0.128701577016034","0.0875196531919706","0.169883500840097"
"No worries","1998","66 and older","indirect migration background","","","",""
"Big worries","1999","16-34 y.","no migration background","1057","0.322403475394","0.30673425085218","0.338072699935819"
"Big worries","1999","16-34 y.","direct migration background","270","0.440087130145597","0.401598963781806","0.478575296509388"
"Big worries","1999","16-34 y.","indirect migration background","222","0.416602546040269","0.375401336013408","0.45780375606713"
"Big worries","1999","35-65 y.","no migration background","2247","0.398299373508634","0.385822594741919","0.410776152275348"
"Big worries","1999","35-65 y.","direct migration background","564","0.452162954645452","0.425404638055164","0.478921271235739"
"Big worries","1999","35-65 y.","indirect migration background","","","",""
"Big worries","1999","66 and older","no migration background","747","0.469376150133284","0.44465856124935","0.494093739017219"
"Big worries","1999","66 and older","direct migration background","117","0.522534723169951","0.46074166280678","0.584327783533123"
"Big worries","1999","66 and older","indirect migration background","","","",""
"Some worries","1999","16-34 y.","no migration background","1785","0.514633504865998","0.49787844486997","0.531388564862026"
"Some worries","1999","16-34 y.","direct migration background","275","0.403103982516678","0.365071423574991","0.441136541458365"
"Some worries","1999","16-34 y.","indirect migration background","238","0.44325546137686","0.40173886167316","0.48477206108056"
"Some worries","1999","35-65 y.","no migration background","2895","0.475260505856471","0.462532945358891","0.487988066354052"
"Some worries","1999","35-65 y.","direct migration background","580","0.424187983919213","0.397617152542111","0.450758815296315"
"Some worries","1999","35-65 y.","indirect migration background","","","",""
"Some worries","1999","66 and older","no migration background","640","0.414289587929899","0.389892067311713","0.438687108548085"
"Some worries","1999","66 and older","direct migration background","97","0.320616836979882","0.262878830786939","0.378354843172825"
"Some worries","1999","66 and older","indirect migration background","","","",""
"No worries","1999","16-34 y.","no migration background","576","0.162963019740002","0.1505813585345","0.175344680945505"
"No worries","1999","16-34 y.","direct migration background","94","0.156808887337725","0.128615581097781","0.185002193577669"
"No worries","1999","16-34 y.","indirect migration background","90","0.140141992582871","0.111130888288899","0.169153096876844"
"No worries","1999","35-65 y.","no migration background","772","0.126440120634895","0.117969870776063","0.134910370493727"
"No worries","1999","35-65 y.","direct migration background","185","0.123649061435335","0.105951230554582","0.141346892316089"
"No worries","1999","35-65 y.","indirect migration background","","","",""
"No worries","1999","66 and older","no migration background","179","0.116334261936817","0.100454278690016","0.132214245183617"
"No worries","1999","66 and older","direct migration background","37","0.156848439850166","0.111859666099778","0.201837213600555"
"No worries","1999","66 and older","indirect migration background","","","",""
"Big worries","2000","16-34 y.","no migration background","1533","0.284040043411123","0.272007809332732","0.296072277489514"
"Big worries","2000","16-34 y.","direct migration background","314","0.32172658211325","0.292509407353294","0.350943756873205"
"Big worries","2000","16-34 y.","indirect migration background","224","0.323072790473284","0.288601339737847","0.357544241208721"
"Big worries","2000","35-65 y.","no migration background","3669","0.326333741024079","0.317690707540393","0.334976774507764"
"Big worries","2000","35-65 y.","direct migration background","705","0.351752979944792","0.330671847534636","0.372834112354948"
"Big worries","2000","35-65 y.","indirect migration background","","","",""
"Big worries","2000","66 and older","no migration background","1244","0.381672041988032","0.364900516969617","0.398443567006446"
"Big worries","2000","66 and older","direct migration background","112","0.320305214309957","0.271768218979341","0.368842209640573"
"Big worries","2000","66 and older","indirect migration background","","","",""
"Some worries","2000","16-34 y.","no migration background","2794","0.51376715567318","0.500431405997792","0.527102905348568"
"Some worries","2000","16-34 y.","direct migration background","465","0.461875230821296","0.430693790306934","0.493056671335658"
"Some worries","2000","16-34 y.","indirect migration background","304","0.423271222102865","0.386851756705931","0.459690687499799"
"Some worries","2000","35-65 y.","no migration background","5670","0.496721106882006","0.487504448861837","0.505937764902175"
"Some worries","2000","35-65 y.","direct migration background","888","0.466211886915669","0.444188662754432","0.488235111076906"
"Some worries","2000","35-65 y.","indirect migration background","51","0.561280518988518","0.461494491744302","0.661066546232735"
"Some worries","2000","66 and older","no migration background","1391","0.429396390103042","0.412307479013844","0.446485301192239"
"Some worries","2000","66 and older","direct migration background","175","0.468558381286169","0.416649275093482","0.520467487478856"
"Some worries","2000","66 and older","indirect migration background","","","",""
"No worries","2000","16-34 y.","no migration background","1069","0.202192800915697","0.191476523687802","0.212909078143591"
"No worries","2000","16-34 y.","direct migration background","203","0.216398187065454","0.190642871691115","0.242153502439793"
"No worries","2000","16-34 y.","indirect migration background","179","0.253655987423851","0.221583660533617","0.285728314314086"
"No worries","2000","35-65 y.","no migration background","1966","0.176945152093916","0.169910436718848","0.183979867468983"
"No worries","2000","35-65 y.","direct migration background","378","0.182035133139539","0.164999836049898","0.199070430229179"
"No worries","2000","35-65 y.","indirect migration background","","","",""
"No worries","2000","66 and older","no migration background","588","0.188931567908927","0.175417099985419","0.202446035832435"
"No worries","2000","66 and older","direct migration background","68","0.211136404403874","0.168682617802773","0.253590191004974"
"No worries","2000","66 and older","indirect migration background","","","",""
"Big worries","2001","16-34 y.","no migration background","1250","0.268793154141755","0.256213386804736","0.281372921478775"
"Big worries","2001","16-34 y.","direct migration background","261","0.312297755160787","0.280864489320198","0.343731021001377"
"Big worries","2001","16-34 y.","indirect migration background","201","0.301706914098068","0.266420874668012","0.336992953528124"
"Big worries","2001","35-65 y.","no migration background","2946","0.28982592786123","0.281093165935985","0.298558689786474"
"Big worries","2001","35-65 y.","direct migration background","542","0.313039224400171","0.291318696935326","0.334759751865016"
"Big worries","2001","35-65 y.","indirect migration background","","","",""
"Big worries","2001","66 and older","no migration background","1055","0.342242298793988","0.325420546674513","0.359064050913464"
"Big worries","2001","66 and older","direct migration background","103","0.32492190946382","0.274844142208797","0.374999676718842"
"Big worries","2001","66 and older","indirect migration background","","","",""
"Some worries","2001","16-34 y.","no migration background","2435","0.50078854638676","0.486600818609598","0.514976274163923"
"Some worries","2001","16-34 y.","direct migration background","382","0.467540163064204","0.433698028913998","0.501382297214409"
"Some worries","2001","16-34 y.","indirect migration background","269","0.426737140311178","0.38871395143407","0.464760329188287"
"Some worries","2001","35-65 y.","no migration background","5473","0.520727379105887","0.511111320241092","0.530343437970682"
"Some worries","2001","35-65 y.","direct migration background","857","0.492156492738584","0.468740014476542","0.515572971000625"
"Some worries","2001","35-65 y.","indirect migration background","56","0.57277674653219","0.476303357597543","0.669250135466837"
"Some worries","2001","66 and older","no migration background","1341","0.440302116518424","0.422701672065185","0.457902560971664"
"Some worries","2001","66 and older","direct migration background","163","0.440339357830977","0.387258908821774","0.49341980684018"
"Some worries","2001","66 and older","indirect migration background","","","",""
"No worries","2001","16-34 y.","no migration background","1086","0.230418299471484","0.218469363541534","0.242367235401434"
"No worries","2001","16-34 y.","direct migration background","192","0.220162081775009","0.192057424804286","0.248266738745732"
"No worries","2001","16-34 y.","indirect migration background","180","0.271555945590754","0.237364365432082","0.305747525749426"
"No worries","2001","35-65 y.","no migration background","1949","0.189446693032883","0.181903852918199","0.196989533147568"
"No worries","2001","35-65 y.","direct migration background","352","0.194804282861245","0.176253809487577","0.213354756234913"
"No worries","2001","35-65 y.","indirect migration background","","","",""
"No worries","2001","66 and older","no migration background","660","0.217455584687587","0.202830068693244","0.23208110068193"
"No worries","2001","66 and older","direct migration background","70","0.234738732705203","0.189420214990958","0.280057250419449"
"No worries","2001","66 and older","indirect migration background","","","",""
"Big worries","2002","16-34 y.","no migration background","1920","0.415073711307307","0.401099441749953","0.429047980864661"
"Big worries","2002","16-34 y.","direct migration background","298","0.424902874896801","0.389238440315842","0.460567309477761"
"Big worries","2002","16-34 y.","indirect migration background","243","0.397788460229861","0.359630058261904","0.435946862197818"
"Big worries","2002","35-65 y.","no migration background","4996","0.443223311414892","0.434115483967458","0.452331138862326"
"Big worries","2002","35-65 y.","direct migration background","678","0.418732399187374","0.395321671212887","0.442143127161861"
"Big worries","2002","35-65 y.","indirect migration background","49","0.457844988675032","0.372200901355605","0.543489075994458"
"Big worries","2002","66 and older","no migration background","1681","0.521461234455816","0.504287055371556","0.538635413540076"
"Big worries","2002","66 and older","direct migration background","167","0.505683721244294","0.453304864876263","0.558062577612325"
"Big worries","2002","66 and older","indirect migration background","","","",""
"Some worries","2002","16-34 y.","no migration background","2229","0.455307525415852","0.441183970147186","0.469431080684517"
"Some worries","2002","16-34 y.","direct migration background","340","0.439175417525236","0.403369694951969","0.474981140098502"
"Some worries","2002","16-34 y.","indirect migration background","292","0.442551660465277","0.403828227481322","0.481275093449233"
"Some worries","2002","35-65 y.","no migration background","5135","0.44163931246462","0.432534851160797","0.450743773768443"
"Some worries","2002","35-65 y.","direct migration background","811","0.454469344300818","0.430841698341039","0.478096990260597"
"Some worries","2002","35-65 y.","indirect migration background","57","0.401901992711155","0.317622352614275","0.486181632808034"
"Some worries","2002","66 and older","no migration background","1212","0.369915095063915","0.353317048634667","0.386513141493163"
"Some worries","2002","66 and older","direct migration background","135","0.355625559343916","0.305474546884551","0.405776571803281"
"Some worries","2002","66 and older","indirect migration background","","","",""
"No worries","2002","16-34 y.","no migration background","627","0.129618763276841","0.12009289375141","0.139144632802272"
"No worries","2002","16-34 y.","direct migration background","100","0.135921707577963","0.11119644750195","0.160646967653976"
"No worries","2002","16-34 y.","indirect migration background","97","0.159659879304862","0.131102720307646","0.188217038302077"
"No worries","2002","35-65 y.","no migration background","1297","0.115137376120487","0.109285312151625","0.120989440089349"
"No worries","2002","35-65 y.","direct migration background","217","0.126798256511808","0.111008606063548","0.142587906960068"
"No worries","2002","35-65 y.","indirect migration background","","","",""
"No worries","2002","66 and older","no migration background","357","0.108623670480269","0.0979257541704235","0.119321586790115"
"No worries","2002","66 and older","direct migration background","48","0.13869071941179","0.102481652561922","0.174899786261658"
"No worries","2002","66 and older","indirect migration background","","","",""
"Big worries","2003","16-34 y.","no migration background","2637","0.589664746117099","0.575373612802121","0.603955879432078"
"Big worries","2003","16-34 y.","direct migration background","391","0.57933004652818","0.542033009444629","0.616627083611731"
"Big worries","2003","16-34 y.","indirect migration background","361","0.619516516534589","0.581664946248199","0.657368086820979"
"Big worries","2003","35-65 y.","no migration background","6642","0.631599501544881","0.622553055469071","0.64064594762069"
"Big worries","2003","35-65 y.","direct migration background","945","0.614432234723442","0.590545592626153","0.638318876820732"
"Big worries","2003","35-65 y.","indirect migration background","89","0.687273461978064","0.609642500810912","0.764904423145216"
"Big worries","2003","66 and older","no migration background","2324","0.71239284610752","0.696977171170931","0.727808521044109"
"Big worries","2003","66 and older","direct migration background","236","0.722604309939182","0.675833284948506","0.769375334929857"
"Big worries","2003","66 and older","indirect migration background","","","",""
"Some worries","2003","16-34 y.","no migration background","1596","0.334207218392374","0.320502436529705","0.347912000255044"
"Some worries","2003","16-34 y.","direct migration background","235","0.361482380026716","0.325185393643795","0.397779366409637"
"Some worries","2003","16-34 y.","indirect migration background","212","0.289500559540237","0.254141872860656","0.324859246219819"
"Some worries","2003","35-65 y.","no migration background","3627","0.311203137466268","0.302520242082661","0.319886032849875"
"Some worries","2003","35-65 y.","direct migration background","551","0.317374286599971","0.294531717998805","0.340216855201137"
"Some worries","2003","35-65 y.","indirect migration background","43","0.281578702168186","0.206264425708015","0.356892978628357"
"Some worries","2003","66 and older","no migration background","809","0.238941927869288","0.224418872035926","0.253464983702651"
"Some worries","2003","66 and older","direct migration background","97","0.222767973394279","0.179299090425408","0.266236856363151"
"Some worries","2003","66 and older","indirect migration background","","","",""
"No worries","2003","16-34 y.","no migration background","318","0.0761280354905263","0.0684230313069983","0.0838330396740543"
"No worries","2003","16-34 y.","direct migration background","47","0.0591875734451042","0.0413593795355442","0.0770157673546642"
"No worries","2003","16-34 y.","indirect migration background","59","0.0909829239251737","0.068561896106717","0.11340395174363"
"No worries","2003","35-65 y.","no migration background","653","0.0571973609888512","0.0528422884267639","0.0615524335509385"
"No worries","2003","35-65 y.","direct migration background","99","0.0681934786765871","0.0558225574153683","0.0805643999378059"
"No worries","2003","35-65 y.","indirect migration background","","","",""
"No worries","2003","66 and older","no migration background","179","0.0486652260231912","0.0413373352847733","0.055993116761609"
"No worries","2003","66 and older","direct migration background","","","",""
"No worries","2003","66 and older","indirect migration background","","","",""
"Big worries","2004","16-34 y.","no migration background","1556","0.359515430571741","0.345240753201314","0.373790107942167"
"Big worries","2004","16-34 y.","direct migration background","240","0.395327335151006","0.356842393114243","0.433812277187769"
"Big worries","2004","16-34 y.","indirect migration background","239","0.343446311382628","0.306424803556615","0.380467819208641"
"Big worries","2004","35-65 y.","no migration background","4030","0.402053791607988","0.392680347109421","0.411427236106556"
"Big worries","2004","35-65 y.","direct migration background","680","0.465364866791214","0.440436405816699","0.490293327765728"
"Big worries","2004","35-65 y.","indirect migration background","56","0.377996534000333","0.300399919671124","0.455593148329541"
"Big worries","2004","66 and older","no migration background","1644","0.489730757993927","0.472935158791615","0.506526357196239"
"Big worries","2004","66 and older","direct migration background","168","0.457916094165408","0.406233989220966","0.50959819910985"
"Big worries","2004","66 and older","indirect migration background","","","",""
"Some worries","2004","16-34 y.","no migration background","2145","0.492039372898458","0.477167414852936","0.506911330943979"
"Some worries","2004","16-34 y.","direct migration background","280","0.442888559913708","0.403789121851308","0.481987997976107"
"Some worries","2004","16-34 y.","indirect migration background","286","0.508727789685995","0.469752138314628","0.547703441057362"
"Some worries","2004","35-65 y.","no migration background","5066","0.462871327444042","0.453339078394127","0.472403576493957"
"Some worries","2004","35-65 y.","direct migration background","651","0.410902149541519","0.386313603505271","0.435490695577767"
"Some worries","2004","35-65 y.","indirect migration background","70","0.465377093810044","0.385553965449577","0.54520022217051"
"Some worries","2004","66 and older","no migration background","1342","0.39240442438131","0.375998852820154","0.408809995942465"
"Some worries","2004","66 and older","direct migration background","141","0.41224759753663","0.36118648699558","0.463308708077679"
"Some worries","2004","66 and older","indirect migration background","","","",""
"No worries","2004","16-34 y.","no migration background","640","0.148445196529802","0.137868681907764","0.159021711151839"
"No worries","2004","16-34 y.","direct migration background","100","0.161784104935286","0.132797448865787","0.190770761004785"
"No worries","2004","16-34 y.","indirect migration background","107","0.147825898931377","0.120154635952387","0.175497161910367"
"No worries","2004","35-65 y.","no migration background","1415","0.13507488094797","0.12854052746056","0.141609234435379"
"No worries","2004","35-65 y.","direct migration background","207","0.123732983667267","0.10727673283608","0.140189234498454"
"No worries","2004","35-65 y.","indirect migration background","","","",""
"No worries","2004","66 and older","no migration background","417","0.117864817624763","0.107031118191686","0.12869851705784"
"No worries","2004","66 and older","direct migration background","48","0.129836308297962","0.0949694721195253","0.164703144476399"
"No worries","2004","66 and older","indirect migration background","","","",""
"Big worries","2005","16-34 y.","no migration background","1512","0.383416354700295","0.368578625794085","0.398254083606504"
"Big worries","2005","16-34 y.","direct migration background","189","0.374418795096135","0.333293129327304","0.415544460864967"
"Big worries","2005","16-34 y.","indirect migration background","246","0.39370553257886","0.356375127228587","0.431035937929132"
"Big worries","2005","35-65 y.","no migration background","3667","0.376036238123275","0.366530969289853","0.385541506956697"
"Big worries","2005","35-65 y.","direct migration background","594","0.430922797170385","0.405590743911314","0.456254850429455"
"Big worries","2005","35-65 y.","indirect migration background","62","0.440609538197362","0.362452747557593","0.518766328837131"
"Big worries","2005","66 and older","no migration background","1628","0.477074745770339","0.460312961254902","0.493836530285776"
"Big worries","2005","66 and older","direct migration background","158","0.466277847526621","0.415029790438613","0.517525904614629"
"Big worries","2005","66 and older","indirect migration background","","","",""
"Some worries","2005","16-34 y.","no migration background","1993","0.467092235584671","0.451867019587563","0.482317451581778"
"Some worries","2005","16-34 y.","direct migration background","260","0.454739342313516","0.412426166639623","0.497052517987409"
"Some worries","2005","16-34 y.","indirect migration background","296","0.466577283831575","0.428459056769509","0.504695510893642"
"Some worries","2005","35-65 y.","no migration background","4905","0.483893545838745","0.474087036852519","0.49370005482497"
"Some worries","2005","35-65 y.","direct migration background","703","0.460515728318323","0.435018281723217","0.486013174913428"
"Some worries","2005","35-65 y.","indirect migration background","64","0.373015626938589","0.296882421830797","0.449148832046382"
"Some worries","2005","66 and older","no migration background","1359","0.397359516867806","0.380937435785301","0.413781597950312"
"Some worries","2005","66 and older","direct migration background","149","0.39060056842448","0.340480130487113","0.440721006361847"
"Some worries","2005","66 and older","indirect migration background","","","",""
"No worries","2005","16-34 y.","no migration background","620","0.149491409715035","0.138610039525626","0.160372779904443"
"No worries","2005","16-34 y.","direct migration background","83","0.170841862590348","0.138859679341141","0.202824045839555"
"No worries","2005","16-34 y.","indirect migration background","116","0.139717183589565","0.113227261583096","0.166207105596033"
"No worries","2005","35-65 y.","no migration background","1404","0.140070216037981","0.133259790238406","0.146880641837555"
"No worries","2005","35-65 y.","direct migration background","171","0.108561474511292","0.0926478674776751","0.12447508154491"
"No worries","2005","35-65 y.","indirect migration background","","","",""
"No worries","2005","66 and older","no migration background","424","0.125565737361855","0.114445696323455","0.136685778400255"
"No worries","2005","66 and older","direct migration background","57","0.143121584048899","0.107145857950207","0.179097310147591"
"No worries","2005","66 and older","indirect migration background","","","",""
"Big worries","2006","16-34 y.","no migration background","1505","0.372212579557391","0.357154930601358","0.387270228513425"
"Big worries","2006","16-34 y.","direct migration background","205","0.386206600807695","0.34498862603387","0.427424575581521"
"Big worries","2006","16-34 y.","indirect migration background","239","0.395598433781846","0.35701547035332","0.434181397210372"
"Big worries","2006","35-65 y.","no migration background","4423","0.412825889199626","0.403515401538311","0.422136376860942"
"Big worries","2006","35-65 y.","direct migration background","654","0.459881448036137","0.434193380346524","0.48556951572575"
"Big worries","2006","35-65 y.","indirect migration background","82","0.479493890251273","0.406713687974031","0.552274092528516"
"Big worries","2006","66 and older","no migration background","2076","0.503101518046486","0.487708582956775","0.518494453136197"
"Big worries","2006","66 and older","direct migration background","186","0.455130969585062","0.40564437755886","0.504617561611264"
"Big worries","2006","66 and older","indirect migration background","","","",""
"Some worries","2006","16-34 y.","no migration background","1896","0.480747329631111","0.465183977284887","0.496310681977336"
"Some worries","2006","16-34 y.","direct migration background","253","0.463273182605401","0.421058753120182","0.505487612090621"
"Some worries","2006","16-34 y.","indirect migration background","286","0.464661741733228","0.425307811822948","0.504015671643508"
"Some worries","2006","35-65 y.","no migration background","5155","0.478803638475337","0.469356834022828","0.488250442927845"
"Some worries","2006","35-65 y.","direct migration background","656","0.453816248720709","0.428155261919126","0.479477235522291"
"Some worries","2006","35-65 y.","indirect migration background","79","0.437326601373814","0.365059615254031","0.509593587493596"
"Some worries","2006","66 and older","no migration background","1578","0.395142036554377","0.380091114469502","0.410192958639252"
"Some worries","2006","66 and older","direct migration background","152","0.412618535354915","0.363696132915244","0.461540937794586"
"Some worries","2006","66 and older","indirect migration background","","","",""
"No worries","2006","16-34 y.","no migration background","558","0.147040090811498","0.13600851558826","0.158071666034735"
"No worries","2006","16-34 y.","direct migration background","78","0.150520216586903","0.120248319570154","0.180792113603652"
"No worries","2006","16-34 y.","indirect migration background","92","0.139739824484926","0.112382065771666","0.167097583198185"
"No worries","2006","35-65 y.","no migration background","1164","0.108370472325037","0.102492152364499","0.114248792285575"
"No worries","2006","35-65 y.","direct migration background","136","0.0863023032431539","0.0718287086844983","0.10077589780181"
"No worries","2006","35-65 y.","indirect migration background","","","",""
"No worries","2006","66 and older","no migration background","399","0.101756445399137","0.0924488433244183","0.111064047473856"
"No worries","2006","66 and older","direct migration background","51","0.132250495060023","0.0985862305246269","0.165914759595419"
"No worries","2006","66 and older","indirect migration background","","","",""
"Big worries","2007","16-34 y.","no migration background","1175","0.335442659698967","0.320161088396608","0.350724231001326"
"Big worries","2007","16-34 y.","direct migration background","150","0.361360442758207","0.316524427456384","0.406196458060029"
"Big worries","2007","16-34 y.","indirect migration background","219","0.360108786219315","0.321242842683833","0.398974729754796"
"Big worries","2007","35-65 y.","no migration background","3405","0.352016093513316","0.342629477185881","0.361402709840751"
"Big worries","2007","35-65 y.","direct migration background","504","0.401229221192022","0.37451297696846","0.427945465415585"
"Big worries","2007","35-65 y.","indirect migration background","62","0.347613641028834","0.279176405212031","0.416050876845637"
"Big worries","2007","66 and older","no migration background","1740","0.432389465814009","0.416986763020474","0.447792168607543"
"Big worries","2007","66 and older","direct migration background","152","0.370215940945613","0.321667008784345","0.41876487310688"
"Big worries","2007","66 and older","indirect migration background","","","",""
"Some worries","2007","16-34 y.","no migration background","1908","0.505696414662046","0.48951433057453","0.521878498749562"
"Some worries","2007","16-34 y.","direct migration background","220","0.48208497231736","0.435449127398176","0.528720817236544"
"Some worries","2007","16-34 y.","indirect migration background","273","0.478158173204269","0.437714134462031","0.518602211946507"
"Some worries","2007","35-65 y.","no migration background","5126","0.506077311057424","0.496251155864411","0.515903466250438"
"Some worries","2007","35-65 y.","direct migration background","634","0.486243849331018","0.459000882217928","0.513486816444109"
"Some worries","2007","35-65 y.","indirect migration background","92","0.515186603915027","0.443363990206059","0.587009217623994"
"Some worries","2007","66 and older","no migration background","1716","0.428211259665984","0.412826844175265","0.443595675156702"
"Some worries","2007","66 and older","direct migration background","178","0.501763770180694","0.451492067487493","0.552035472873894"
"Some worries","2007","66 and older","indirect migration background","","","",""
"No worries","2007","16-34 y.","no migration background","584","0.158860925638987","0.147029554322188","0.170692296955786"
"No worries","2007","16-34 y.","direct migration background","71","0.156554584924433","0.122639712893329","0.190469456955537"
"No worries","2007","16-34 y.","indirect migration background","94","0.161733040576416","0.131921128411046","0.191544952741786"
"No worries","2007","35-65 y.","no migration background","1414","0.14190659542926","0.135048330309251","0.148764860549268"
"No worries","2007","35-65 y.","direct migration background","155","0.112526929476959","0.0953021109667766","0.129751747987142"
"No worries","2007","35-65 y.","indirect migration background","32","0.137199755056139","0.0877546371564994","0.18664487295578"
"No worries","2007","66 and older","no migration background","518","0.139399274520008","0.128630525126374","0.150168023913641"
"No worries","2007","66 and older","direct migration background","50","0.128020288873693","0.0944272815863569","0.16161329616103"
"No worries","2007","66 and older","indirect migration background","","","",""
"Big worries","2008","16-34 y.","no migration background","872","0.281201557304956","0.266144842386509","0.296258272223403"
