"plh0038","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No worries","1984","no degree/no degree yet","Couple + C. LE 16 ","87","0.252832776612948","0.207233183165637","0.29843237006026"
"No worries","1984","no degree/no degree yet","Couple + C. LE and GT 16","60","0.144525860322972","0.105193036416536","0.183858684229407"
"No worries","1984","no degree/no degree yet","Single parent ","8","","",""
"No worries","1984","Other degree","(Married) couple without C. ","25","","",""
"No worries","1984","Other degree","1-pers.-HH","29","","",""
"No worries","1984","Other degree","Couple + C. GT 16 ","32","0.16534460624365","0.108832347599111","0.221856864888188"
"No worries","1984","Other degree","Couple + C. LE 16 ","76","0.13905605149572","0.111553139005781","0.16655896398566"
"No worries","1984","Other degree","Couple + C. LE and GT 16","42","0.162884242118591","0.114848173476918","0.210920310760263"
"No worries","1984","Other degree","Single parent ","10","","",""
"No worries","1984","secondary school degree","(Married) couple without C. ","42","0.09950283456822","0.0710107605325899","0.12799490860385"
"No worries","1984","secondary school degree","1-pers.-HH","21","","",""
"No worries","1984","secondary school degree","Couple + C. GT 16 ","21","","",""
"No worries","1984","secondary school degree","Couple + C. LE 16 ","32","0.0672644406702223","0.0443995218956351","0.0901293594448096"
"No worries","1984","secondary school degree","Couple + C. LE and GT 16","27","","",""
"No worries","1984","secondary school degree","Single parent ","8","","",""
"Some worries","1984","college entrance qualification","(Married) couple without C. ","98","0.309948341471438","0.259277447991636","0.36061923495124"
"Some worries","1984","college entrance qualification","1-pers.-HH","73","0.349159431592117","0.284837946940344","0.413480916243891"
"Some worries","1984","college entrance qualification","Couple + C. GT 16 ","77","0.360453538641309","0.29566956835368","0.425237508928938"
"Some worries","1984","college entrance qualification","Couple + C. LE 16 ","83","0.283074724378082","0.231492297240815","0.334657151515349"
"Some worries","1984","college entrance qualification","Couple + C. LE and GT 16","38","0.332320984852618","0.242222769635411","0.422419200069824"
"Some worries","1984","college entrance qualification","Single parent ","14","","",""
"Some worries","1984","lower secondary degree","(Married) couple without C. ","574","0.358217973801775","0.334672487500142","0.381763460103408"
"Some worries","1984","lower secondary degree","1-pers.-HH","260","0.382062294304343","0.345488275674073","0.418636312934613"
"Some worries","1984","lower secondary degree","Couple + C. GT 16 ","373","0.384291517825463","0.353758920450695","0.414824115200231"
"Some worries","1984","lower secondary degree","Couple + C. LE 16 ","528","0.408265633522973","0.381443825839158","0.435087441206787"
"Some worries","1984","lower secondary degree","Couple + C. LE and GT 16","306","0.395571001870104","0.36147374707081","0.429668256669398"
"Some worries","1984","lower secondary degree","Single parent ","123","0.386321507492285","0.332973525383187","0.439669489601384"
"Some worries","1984","no degree/no degree yet","(Married) couple without C. ","52","0.384841171293168","0.305646039757083","0.464036302829254"
"Some worries","1984","no degree/no degree yet","1-pers.-HH","20","","",""
"Some worries","1984","no degree/no degree yet","Couple + C. GT 16 ","78","0.277405068869325","0.220040357350415","0.334769780388236"
"Some worries","1984","no degree/no degree yet","Couple + C. LE 16 ","123","0.344520102543903","0.294663537926997","0.394376667160808"
"Some worries","1984","no degree/no degree yet","Couple + C. LE and GT 16","105","0.34334437398556","0.290229921899775","0.396458826071344"
"Some worries","1984","no degree/no degree yet","Single parent ","33","0.582535056810591","0.461717752138894","0.703352361482288"
"Some worries","1984","Other degree","(Married) couple without C. ","65","0.407666153010051","0.338338732920208","0.476993573099893"
"Some worries","1984","Other degree","1-pers.-HH","43","0.401205543494129","0.310023577955781","0.492387509032476"
"Some worries","1984","Other degree","Couple + C. GT 16 ","59","0.32214082595457","0.251054401566249","0.393227250342892"
"Some worries","1984","Other degree","Couple + C. LE 16 ","214","0.358081765171042","0.319972790809863","0.396190739532221"
"Some worries","1984","Other degree","Couple + C. LE and GT 16","74","0.383622963825295","0.320365658781421","0.44688026886917"
"Some worries","1984","Other degree","Single parent ","18","","",""
"Some worries","1984","secondary school degree","(Married) couple without C. ","153","0.367924757625084","0.322023027115364","0.413826488134804"
"Some worries","1984","secondary school degree","1-pers.-HH","72","0.298161901761866","0.24028743336628","0.356036370157452"
"Some worries","1984","secondary school degree","Couple + C. GT 16 ","144","0.382814962597444","0.333220058544042","0.432409866650846"
"Some worries","1984","secondary school degree","Couple + C. LE 16 ","185","0.40856982021398","0.363697088262989","0.453442552164971"
"Some worries","1984","secondary school degree","Couple + C. LE and GT 16","93","0.367060107236146","0.308130797032556","0.425989417439736"
"Some worries","1984","secondary school degree","Single parent ","29","","",""
"Big worries","1985","college entrance qualification","(Married) couple without C. ","167","0.561945279194135","0.505423811384251","0.61846674700402"
"Big worries","1985","college entrance qualification","1-pers.-HH","115","0.546445485130476","0.47829651004134","0.614594460219611"
"Big worries","1985","college entrance qualification","Couple + C. GT 16 ","128","0.522610727576063","0.458884592842301","0.586336862309824"
"Big worries","1985","college entrance qualification","Couple + C. LE 16 ","146","0.509963886277684","0.450664455841385","0.569263316713983"
"Big worries","1985","college entrance qualification","Couple + C. LE and GT 16","36","0.463697598906568","0.353732001084938","0.573663196728198"
"Big worries","1985","college entrance qualification","Single parent ","25","","",""
"Big worries","1985","lower secondary degree","(Married) couple without C. ","720","0.504856229806297","0.478860586364472","0.530851873248122"
"Big worries","1985","lower secondary degree","1-pers.-HH","272","0.481849436036031","0.440937084236401","0.52276178783566"
"Big worries","1985","lower secondary degree","Couple + C. GT 16 ","475","0.489651927626601","0.45846543833631","0.520838416916892"
"Big worries","1985","lower secondary degree","Couple + C. LE 16 ","535","0.474150602484169","0.445049755306399","0.50325144966194"
"Big worries","1985","lower secondary degree","Couple + C. LE and GT 16","282","0.439595864720314","0.401671998223851","0.477519731216777"
"Big worries","1985","lower secondary degree","Single parent ","130","0.455732333960043","0.39770721202145","0.513757455898636"
"Big worries","1985","no degree/no degree yet","(Married) couple without C. ","54","0.587401034198791","0.494121230576039","0.680680837821543"
"Big worries","1985","no degree/no degree yet","1-pers.-HH","20","","",""
"Big worries","1985","no degree/no degree yet","Couple + C. GT 16 ","99","0.438651235886091","0.371696249289672","0.505606222482509"
"Big worries","1985","no degree/no degree yet","Couple + C. LE 16 ","134","0.464615544283267","0.406197256742633","0.523033831823902"
"Big worries","1985","no degree/no degree yet","Couple + C. LE and GT 16","112","0.456058216031742","0.398233699052318","0.513882733011166"
"Big worries","1985","no degree/no degree yet","Single parent ","24","","",""
"Big worries","1985","Other degree","(Married) couple without C. ","94","0.579473392644213","0.504827324034164","0.654119461254262"
"Big worries","1985","Other degree","1-pers.-HH","35","0.426049263622281","0.32444905187385","0.527649475370711"
"Big worries","1985","Other degree","Couple + C. GT 16 ","74","0.4499104003392","0.368372447104082","0.531448353574319"
"Big worries","1985","Other degree","Couple + C. LE 16 ","288","0.569474640846681","0.526246218458862","0.612703063234499"
"Big worries","1985","Other degree","Couple + C. LE and GT 16","89","0.426200732393798","0.357492520956672","0.494908943830924"
"Big worries","1985","Other degree","Single parent ","16","","",""
"Big worries","1985","secondary school degree","(Married) couple without C. ","185","0.465742484978447","0.416735859024878","0.514749110932016"
"Big worries","1985","secondary school degree","1-pers.-HH","130","0.573472424081573","0.508705405037683","0.638239443125462"
"Big worries","1985","secondary school degree","Couple + C. GT 16 ","196","0.486229319360385","0.437187466153581","0.535271172567188"
"Big worries","1985","secondary school degree","Couple + C. LE 16 ","197","0.454991061261315","0.407647941744996","0.502334180777634"
"Big worries","1985","secondary school degree","Couple + C. LE and GT 16","117","0.517273976655502","0.45183526312327","0.582712690187733"
"Big worries","1985","secondary school degree","Single parent ","52","0.551896961679367","0.45393703765586","0.649856885702874"
"No worries","1985","college entrance qualification","(Married) couple without C. ","27","","",""
"No worries","1985","college entrance qualification","1-pers.-HH","17","","",""
"No worries","1985","college entrance qualification","Couple + C. GT 16 ","15","","",""
"No worries","1985","college entrance qualification","Couple + C. LE 16 ","22","","",""
"No worries","1985","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"No worries","1985","college entrance qualification","Single parent ","3","","",""
"No worries","1985","lower secondary degree","(Married) couple without C. ","138","0.0969732052902208","0.0815871515183948","0.112359259062047"
"No worries","1985","lower secondary degree","1-pers.-HH","69","0.122978543014052","0.0960885579388641","0.14986852808924"
"No worries","1985","lower secondary degree","Couple + C. GT 16 ","96","0.0873948790595857","0.0697761751036158","0.105013583015556"
"No worries","1985","lower secondary degree","Couple + C. LE 16 ","114","0.0997462330131354","0.0822820805627274","0.117210385463544"
"No worries","1985","lower secondary degree","Couple + C. LE and GT 16","86","0.116931537156782","0.0923788991315917","0.141484175181972"
"No worries","1985","lower secondary degree","Single parent ","28","","",""
"No worries","1985","no degree/no degree yet","(Married) couple without C. ","20","","",""
"No worries","1985","no degree/no degree yet","1-pers.-HH","16","","",""
"No worries","1985","no degree/no degree yet","Couple + C. GT 16 ","34","0.149549691296428","0.101429860077158","0.197669522515697"
"No worries","1985","no degree/no degree yet","Couple + C. LE 16 ","46","0.190497241985255","0.144500974816678","0.236493509153832"
"No worries","1985","no degree/no degree yet","Couple + C. LE and GT 16","64","0.196417513310102","0.150293084947306","0.242541941672899"
"No worries","1985","no degree/no degree yet","Single parent ","8","","",""
"No worries","1985","Other degree","(Married) couple without C. ","21","","",""
"No worries","1985","Other degree","1-pers.-HH","18","","",""
"No worries","1985","Other degree","Couple + C. GT 16 ","27","","",""
"No worries","1985","Other degree","Couple + C. LE 16 ","60","0.119573983080518","0.0912471773137817","0.147900788847254"
"No worries","1985","Other degree","Couple + C. LE and GT 16","34","0.167223380520104","0.115375105270308","0.2190716557699"
"No worries","1985","Other degree","Single parent ","12","","",""
"No worries","1985","secondary school degree","(Married) couple without C. ","45","0.105999580545734","0.0757563980851767","0.136242763006292"
"No worries","1985","secondary school degree","1-pers.-HH","31","0.135912758526787","0.0910348104494451","0.180790706604129"
"No worries","1985","secondary school degree","Couple + C. GT 16 ","40","0.0930831203466795","0.0645741946282325","0.121592046065127"
"No worries","1985","secondary school degree","Couple + C. LE 16 ","34","0.0809055037080709","0.0549802663186084","0.106830741097533"
"No worries","1985","secondary school degree","Couple + C. LE and GT 16","24","","",""
"No worries","1985","secondary school degree","Single parent ","10","","",""
"Some worries","1985","college entrance qualification","(Married) couple without C. ","102","0.339095804633879","0.285165521768557","0.393026087499202"
"Some worries","1985","college entrance qualification","1-pers.-HH","73","0.367130291989791","0.301146324576744","0.433114259402838"
"Some worries","1985","college entrance qualification","Couple + C. GT 16 ","93","0.417973304830527","0.355046190838409","0.480900418822645"
"Some worries","1985","college entrance qualification","Couple + C. LE 16 ","105","0.403901049872244","0.345695628583372","0.462106471161116"
"Some worries","1985","college entrance qualification","Couple + C. LE and GT 16","39","0.493127943900944","0.38288176989889","0.603374117902997"
"Some worries","1985","college entrance qualification","Single parent ","20","","",""
"Some worries","1985","lower secondary degree","(Married) couple without C. ","563","0.398170564903482","0.372718539959069","0.423622589847895"
"Some worries","1985","lower secondary degree","1-pers.-HH","232","0.395172020949917","0.355142553653958","0.435201488245876"
"Some worries","1985","lower secondary degree","Couple + C. GT 16 ","416","0.422953193313813","0.392132586165068","0.453773800462558"
"Some worries","1985","lower secondary degree","Couple + C. LE 16 ","482","0.426103164502695","0.397283356491794","0.454922972513596"
"Some worries","1985","lower secondary degree","Couple + C. LE and GT 16","290","0.443472598122904","0.405513855709907","0.4814313405359"
"Some worries","1985","lower secondary degree","Single parent ","125","0.44374929349897","0.385865231720781","0.501633355277159"
"Some worries","1985","no degree/no degree yet","(Married) couple without C. ","33","0.29906679320391","0.212314968814989","0.385818617592831"
"Some worries","1985","no degree/no degree yet","1-pers.-HH","25","","",""
"Some worries","1985","no degree/no degree yet","Couple + C. GT 16 ","78","0.411799072817482","0.345392296527175","0.478205849107788"
"Some worries","1985","no degree/no degree yet","Couple + C. LE 16 ","100","0.344887213731478","0.289211517047137","0.400562910415818"
"Some worries","1985","no degree/no degree yet","Couple + C. LE and GT 16","109","0.347524270658156","0.292240149248658","0.402808392067653"
"Some worries","1985","no degree/no degree yet","Single parent ","22","","",""
"Some worries","1985","Other degree","(Married) couple without C. ","53","0.291561105084522","0.22283694473983","0.360285265429214"
"Some worries","1985","Other degree","1-pers.-HH","38","0.396392604306897","0.295892284778929","0.496892923834865"
"Some worries","1985","Other degree","Couple + C. GT 16 ","42","0.341224275449845","0.263515721736834","0.418932829162855"
"Some worries","1985","Other degree","Couple + C. LE 16 ","156","0.310951376072802","0.270539966494685","0.351362785650918"
"Some worries","1985","Other degree","Couple + C. LE and GT 16","76","0.406575887086098","0.338330239908591","0.474821534263605"
"Some worries","1985","Other degree","Single parent ","16","","",""
"Some worries","1985","secondary school degree","(Married) couple without C. ","168","0.428257934475819","0.379644160534171","0.476871708417466"
"Some worries","1985","secondary school degree","1-pers.-HH","63","0.290614817391641","0.231154939213661","0.35007469556962"
"Some worries","1985","secondary school degree","Couple + C. GT 16 ","163","0.420687560292936","0.372248255061215","0.469126865524657"
"Some worries","1985","secondary school degree","Couple + C. LE 16 ","194","0.464103435030614","0.416689990870583","0.511516879190645"
"Some worries","1985","secondary school degree","Couple + C. LE and GT 16","83","0.370231656302734","0.306997566742888","0.43346574586258"
"Some worries","1985","secondary school degree","Single parent ","37","0.362359243233327","0.267672713487139","0.457045772979515"
"Big worries","1986","college entrance qualification","(Married) couple without C. ","153","0.497717391504259","0.441044160163962","0.554390622844556"
"Big worries","1986","college entrance qualification","1-pers.-HH","109","0.533553948879314","0.465429286892415","0.601678610866213"
"Big worries","1986","college entrance qualification","Couple + C. GT 16 ","118","0.458221769749713","0.396826280475642","0.519617259023783"
"Big worries","1986","college entrance qualification","Couple + C. LE 16 ","144","0.510504392600395","0.451847354353649","0.56916143084714"
"Big worries","1986","college entrance qualification","Couple + C. LE and GT 16","31","0.390057882064974","0.283174069099788","0.496941695030161"
"Big worries","1986","college entrance qualification","Single parent ","27","","",""
"Big worries","1986","lower secondary degree","(Married) couple without C. ","683","0.493546847727756","0.467168816483104","0.519924878972408"
"Big worries","1986","lower secondary degree","1-pers.-HH","233","0.423573731858083","0.382240600307706","0.46490686340846"
"Big worries","1986","lower secondary degree","Couple + C. GT 16 ","451","0.442873332974371","0.412314848741205","0.473431817207538"
"Big worries","1986","lower secondary degree","Couple + C. LE 16 ","400","0.402906617235758","0.372213788467518","0.433599446003998"
"Big worries","1986","lower secondary degree","Couple + C. LE and GT 16","244","0.426802181375868","0.386959109272426","0.466645253479309"
"Big worries","1986","lower secondary degree","Single parent ","133","0.48369733988503","0.423529532570288","0.543865147199772"
"Big worries","1986","no degree/no degree yet","(Married) couple without C. ","35","0.329653978600078","0.236583117503876","0.42272483969628"
"Big worries","1986","no degree/no degree yet","1-pers.-HH","13","","",""
"Big worries","1986","no degree/no degree yet","Couple + C. GT 16 ","92","0.428548288749864","0.363006893111339","0.49408968438839"
"Big worries","1986","no degree/no degree yet","Couple + C. LE 16 ","101","0.414199447135723","0.351880211748666","0.476518682522781"
"Big worries","1986","no degree/no degree yet","Couple + C. LE and GT 16","108","0.427603462093346","0.368482559390056","0.486724364796635"
"Big worries","1986","no degree/no degree yet","Single parent ","21","","",""
"Big worries","1986","Other degree","(Married) couple without C. ","71","0.471666268203679","0.392823963789629","0.550508572617729"
"Big worries","1986","Other degree","1-pers.-HH","32","0.463308435844847","0.351199873503066","0.575416998186629"
"Big worries","1986","Other degree","Couple + C. GT 16 ","85","0.461016094917434","0.386083707044678","0.535948482790189"
"Big worries","1986","Other degree","Couple + C. LE 16 ","217","0.458031462652145","0.4128916390349","0.50317128626939"
"Big worries","1986","Other degree","Couple + C. LE and GT 16","102","0.484905129063331","0.414578592846278","0.555231665280383"
"Big worries","1986","Other degree","Single parent ","12","","",""
"Big worries","1986","secondary school degree","(Married) couple without C. ","184","0.416875112453102","0.369945287360612","0.463804937545591"
"Big worries","1986","secondary school degree","1-pers.-HH","109","0.501346119597526","0.434040923959107","0.568651315235945"
"Big worries","1986","secondary school degree","Couple + C. GT 16 ","190","0.461333853520708","0.412603162691342","0.510064544350074"
"Big worries","1986","secondary school degree","Couple + C. LE 16 ","175","0.415785013725075","0.366807802468244","0.464762224981906"
"Big worries","1986","secondary school degree","Couple + C. LE and GT 16","94","0.418483749637217","0.352696543609551","0.484270955664882"
"Big worries","1986","secondary school degree","Single parent ","44","0.465928932675403","0.363996229213457","0.567861636137349"
"No worries","1986","college entrance qualification","(Married) couple without C. ","26","","",""
"No worries","1986","college entrance qualification","1-pers.-HH","11","","",""
"No worries","1986","college entrance qualification","Couple + C. GT 16 ","38","0.16515744440491","0.119402377269427","0.210912511540394"
"No worries","1986","college entrance qualification","Couple + C. LE 16 ","26","","",""
"No worries","1986","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"No worries","1986","college entrance qualification","Single parent ","4","","",""
"No worries","1986","lower secondary degree","(Married) couple without C. ","155","0.109234532874232","0.0927767923153907","0.125692273433073"
"No worries","1986","lower secondary degree","1-pers.-HH","77","0.139715620542347","0.110715124964532","0.168716116120162"
"No worries","1986","lower secondary degree","Couple + C. GT 16 ","126","0.117774735972588","0.0979443629001877","0.137605109044988"
"No worries","1986","lower secondary degree","Couple + C. LE 16 ","129","0.130519372027063","0.109438866067179","0.151599877986947"
"No worries","1986","lower secondary degree","Couple + C. LE and GT 16","69","0.101164278440456","0.076873524556979","0.125455032323934"
"No worries","1986","lower secondary degree","Single parent ","34","0.14358841400702","0.1013676468384","0.18580918117564"
"No worries","1986","no degree/no degree yet","(Married) couple without C. ","25","","",""
"No worries","1986","no degree/no degree yet","1-pers.-HH","17","","",""
"No worries","1986","no degree/no degree yet","Couple + C. GT 16 ","37","0.152181225944633","0.104608494523197","0.199753957366068"
"No worries","1986","no degree/no degree yet","Couple + C. LE 16 ","52","0.228661781280868","0.175529105630962","0.281794456930774"
"No worries","1986","no degree/no degree yet","Couple + C. LE and GT 16","40","0.120413346918323","0.0815223943740726","0.159304299462573"
"No worries","1986","no degree/no degree yet","Single parent ","7","","",""
"No worries","1986","Other degree","(Married) couple without C. ","27","","",""
"No worries","1986","Other degree","1-pers.-HH","18","","",""
"No worries","1986","Other degree","Couple + C. GT 16 ","19","","",""
"No worries","1986","Other degree","Couple + C. LE 16 ","61","0.14523946465631","0.113317492429378","0.177161436883241"
"No worries","1986","Other degree","Couple + C. LE and GT 16","22","","",""
"No worries","1986","Other degree","Single parent ","6","","",""
"No worries","1986","secondary school degree","(Married) couple without C. ","41","0.101085855444977","0.072393284433517","0.129778426456438"
"No worries","1986","secondary school degree","1-pers.-HH","25","","",""
"No worries","1986","secondary school degree","Couple + C. GT 16 ","46","0.121763648602202","0.0897968168248796","0.153730480379524"
"No worries","1986","secondary school degree","Couple + C. LE 16 ","56","0.15301501238355","0.117240133871334","0.188789890895767"
"No worries","1986","secondary school degree","Couple + C. LE and GT 16","29","","",""
"No worries","1986","secondary school degree","Single parent ","10","","",""
"Some worries","1986","college entrance qualification","(Married) couple without C. ","120","0.409334789537941","0.353600493319519","0.465069085756362"
"Some worries","1986","college entrance qualification","1-pers.-HH","86","0.4195349524443","0.352146327890498","0.486923576998101"
"Some worries","1986","college entrance qualification","Couple + C. GT 16 ","97","0.376620785845377","0.316915039493104","0.43632653219765"
"Some worries","1986","college entrance qualification","Couple + C. LE 16 ","109","0.396302688047287","0.338908340997041","0.453697035097534"
"Some worries","1986","college entrance qualification","Couple + C. LE and GT 16","42","0.530011567301718","0.420643797506287","0.639379337097149"
"Some worries","1986","college entrance qualification","Single parent ","22","","",""
"Some worries","1986","lower secondary degree","(Married) couple without C. ","542","0.397218619398012","0.371401768826556","0.423035469969468"
"Some worries","1986","lower secondary degree","1-pers.-HH","239","0.43671064759957","0.395222448824614","0.478198846374527"
"Some worries","1986","lower secondary degree","Couple + C. GT 16 ","438","0.439351931053041","0.408819140048722","0.46988472205736"
"Some worries","1986","lower secondary degree","Couple + C. LE 16 ","452","0.466574010737179","0.435355588882687","0.497792432591671"
"Some worries","1986","lower secondary degree","Couple + C. LE and GT 16","279","0.472033540183676","0.431819580904905","0.512247499462447"
"Some worries","1986","lower secondary degree","Single parent ","98","0.37271424610795","0.314497776825005","0.430930715390895"
"Some worries","1986","no degree/no degree yet","(Married) couple without C. ","38","0.433806964380085","0.335685148984449","0.531928779775722"
"Some worries","1986","no degree/no degree yet","1-pers.-HH","27","","",""
"Some worries","1986","no degree/no degree yet","Couple + C. GT 16 ","90","0.419270485305503","0.353918297868154","0.484622672742851"
"Some worries","1986","no degree/no degree yet","Couple + C. LE 16 ","87","0.357138771583409","0.296518261365658","0.417759281801159"
"Some worries","1986","no degree/no degree yet","Couple + C. LE and GT 16","121","0.451983190988332","0.3925087960061","0.511457585970563"
"Some worries","1986","no degree/no degree yet","Single parent ","25","","",""
"Some worries","1986","Other degree","(Married) couple without C. ","56","0.348562201514244","0.273302177489573","0.423822225538914"
"Some worries","1986","Other degree","1-pers.-HH","26","","",""
"Some worries","1986","Other degree","Couple + C. GT 16 ","66","0.446361783347885","0.371634333306591","0.521089233389178"
"Some worries","1986","Other degree","Couple + C. LE 16 ","190","0.396729072691545","0.352406151444134","0.441051993938957"
"Some worries","1986","Other degree","Couple + C. LE and GT 16","70","0.421347256400575","0.35186461505849","0.490829897742659"
"Some worries","1986","Other degree","Single parent ","13","","",""
"Some worries","1986","secondary school degree","(Married) couple without C. ","199","0.482039032101921","0.434477615389472","0.52960044881437"
"Some worries","1986","secondary school degree","1-pers.-HH","78","0.381803767100797","0.316405921405803","0.447201612795791"
"Some worries","1986","secondary school degree","Couple + C. GT 16 ","166","0.416902497877091","0.368705176378013","0.465099819376168"
"Some worries","1986","secondary school degree","Couple + C. LE 16 ","158","0.431199973891375","0.38198554415868","0.48041440362407"
"Some worries","1986","secondary school degree","Couple + C. LE and GT 16","93","0.444172864432024","0.377910473931027","0.51043525493302"
"Some worries","1986","secondary school degree","Single parent ","38","0.40788041592032","0.307459236719346","0.508301595121294"
"Big worries","1987","college entrance qualification","(Married) couple without C. ","147","0.503365748130757","0.445419511047976","0.561311985213537"
"Big worries","1987","college entrance qualification","1-pers.-HH","110","0.518408441901534","0.451306706121972","0.585510177681097"
"Big worries","1987","college entrance qualification","Couple + C. GT 16 ","89","0.331079509509971","0.27354413681049","0.388614882209453"
"Big worries","1987","college entrance qualification","Couple + C. LE 16 ","136","0.489360219135284","0.430170747509398","0.54854969076117"
"Big worries","1987","college entrance qualification","Couple + C. LE and GT 16","32","0.512184080419141","0.391592455902394","0.632775704935888"
"Big worries","1987","college entrance qualification","Single parent ","34","0.497941458253347","0.375444747415476","0.620438169091218"
"Big worries","1987","lower secondary degree","(Married) couple without C. ","713","0.529938947323588","0.503403377601361","0.556474517045816"
"Big worries","1987","lower secondary degree","1-pers.-HH","265","0.481628591600083","0.43983222124482","0.523424961955347"
"Big worries","1987","lower secondary degree","Couple + C. GT 16 ","446","0.442486995563546","0.412183969510973","0.47279002161612"
"Big worries","1987","lower secondary degree","Couple + C. LE 16 ","410","0.428162573327286","0.396697631904275","0.459627514750297"
"Big worries","1987","lower secondary degree","Couple + C. LE and GT 16","207","0.411336854594487","0.369561829328276","0.453111879860699"
"Big worries","1987","lower secondary degree","Single parent ","118","0.444578907845756","0.384750042654165","0.504407773037347"
