"ple0180","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Four to six days a week","2018","Saxony","Female","37","0.0689546020752521","0.0519410360501527","0.0859681681003516"
"Four to six days a week","2018","Saxony-Anhalt","Male","18","","",""
"Four to six days a week","2018","Saxony-Anhalt","Female","13","","",""
"Four to six days a week","2018","Thuringia","Male","20","","",""
"Four to six days a week","2018","Thuringia","Female","19","","",""
"Two to three days a week","2018","Schleswig-Holstein","Male","84","0.189891323191994","0.152425847997082","0.227356798386906"
"Two to three days a week","2018","Schleswig-Holstein","Female","116","0.220777433603658","0.18438543399344","0.257169433213877"
"Two to three days a week","2018","Hamburg","Male","65","0.297859485273576","0.236444263663764","0.359274706883387"
"Two to three days a week","2018","Hamburg","Female","85","0.304414736589782","0.249829551148187","0.358999922031377"
"Two to three days a week","2018","Lower Saxony","Male","218","0.201062748669501","0.178077520838445","0.224047976500557"
"Two to three days a week","2018","Lower Saxony","Female","279","0.247270453062309","0.224222563979919","0.270318342144699"
"Two to three days a week","2018","Bremen","Male","28","","",""
"Two to three days a week","2018","Bremen","Female","27","","",""
"Two to three days a week","2018","North Rhine-Westphalia","Male","481","0.201956189426747","0.186098276919088","0.217814101934407"
"Two to three days a week","2018","North Rhine-Westphalia","Female","565","0.209855667048058","0.195103687710302","0.224607646385814"
"Two to three days a week","2018","Hesse","Male","171","0.230811095471995","0.201484858204627","0.260137332739363"
"Two to three days a week","2018","Hesse","Female","175","0.222484632236728","0.195296914958792","0.249672349514664"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Male","155","0.220244311209454","0.189233176400333","0.251255446018575"
"Two to three days a week","2018","Rhineland-Palatinate,Saarland","Female","145","0.182767861231499","0.155800886821486","0.209734835641512"
"Two to three days a week","2018","Baden-Württemberg","Male","221","0.177497158768673","0.156532530795627","0.198461786741719"
"Two to three days a week","2018","Baden-Württemberg","Female","265","0.208187884378631","0.187572389998169","0.228803378759093"
"Two to three days a week","2018","Bavaria","Male","370","0.217697058082487","0.198643132728839","0.236750983436136"
"Two to three days a week","2018","Bavaria","Female","445","0.210946441012424","0.19374518932823","0.228147692696617"
"Two to three days a week","2018","Berlin","Male","88","0.161569498351775","0.128677612396508","0.194461384307041"
"Two to three days a week","2018","Berlin","Female","88","0.162970701532879","0.130629635916078","0.195311767149681"
"Two to three days a week","2018","Brandenburg","Male","145","0.296670214126258","0.25563458536252","0.337705842889996"
"Two to three days a week","2018","Brandenburg","Female","167","0.272513150756124","0.235335786412867","0.309690515099381"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Male","61","0.236310359919179","0.185162792383191","0.287457927455168"
"Two to three days a week","2018","Mecklenburg-Western Pomerania","Female","91","0.292325931544999","0.24317854213121","0.341473320958787"
"Two to three days a week","2018","Saxony","Male","188","0.257375416300645","0.226334195189559","0.288416637411731"
"Two to three days a week","2018","Saxony","Female","209","0.26412569037818","0.234522710024262","0.293728670732098"
"Two to three days a week","2018","Saxony-Anhalt","Male","105","0.28058061902842","0.236441215893515","0.324720022163326"
"Two to three days a week","2018","Saxony-Anhalt","Female","129","0.245584319870838","0.208080241027107","0.28308839871457"
"Two to three days a week","2018","Thuringia","Male","105","0.270827706325108","0.228578821406298","0.313076591243918"
"Two to three days a week","2018","Thuringia","Female","112","0.245682554590924","0.208320802143608","0.28304430703824"
"Two to four days a month","2018","Schleswig-Holstein","Male","187","0.422856403511999","0.375666896567734","0.470045910456264"
"Two to four days a month","2018","Schleswig-Holstein","Female","221","0.439667263507406","0.39611779275756","0.483216734257252"
"Two to four days a month","2018","Hamburg","Male","96","0.460460522934654","0.3935235445599","0.527397501309408"
"Two to four days a month","2018","Hamburg","Female","116","0.424695558736971","0.366060888022396","0.483330229451546"
"Two to four days a month","2018","Lower Saxony","Male","563","0.47519239917643","0.44655316039134","0.503831637961521"
"Two to four days a month","2018","Lower Saxony","Female","643","0.449023079220414","0.422450935254476","0.475595223186351"
"Two to four days a month","2018","Bremen","Male","44","0.395149015074536","0.301190516268439","0.489107513880633"
"Two to four days a month","2018","Bremen","Female","45","0.467255511806631","0.3787225741906","0.555788449422662"
"Two to four days a month","2018","North Rhine-Westphalia","Male","1114","0.460905362429992","0.441215510366441","0.480595214493543"
"Two to four days a month","2018","North Rhine-Westphalia","Female","1275","0.436186236677008","0.418220685516388","0.454151787837628"
"Two to four days a month","2018","Hesse","Male","376","0.477669238969699","0.442903782497629","0.512434695441769"
"Two to four days a month","2018","Hesse","Female","452","0.45399261459201","0.421447043427296","0.486538185756724"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","Male","322","0.473804454524326","0.436439953536597","0.511168955512054"
"Two to four days a month","2018","Rhineland-Palatinate,Saarland","Female","369","0.500551274299577","0.465663012726143","0.535439535873012"
"Two to four days a month","2018","Baden-Württemberg","Male","636","0.48014352814177","0.452730941267701","0.507556115015839"
"Two to four days a month","2018","Baden-Württemberg","Female","725","0.497201043801141","0.471813647855969","0.522588439746313"
"Two to four days a month","2018","Bavaria","Male","944","0.512554745096839","0.48947644850258","0.535633041691097"
"Two to four days a month","2018","Bavaria","Female","1090","0.501591514661095","0.48051064554701","0.522672383775181"
"Two to four days a month","2018","Berlin","Male","225","0.483399817041952","0.438741117581268","0.528058516502635"
"Two to four days a month","2018","Berlin","Female","220","0.390440756736679","0.347722378021092","0.433159135452265"
"Two to four days a month","2018","Brandenburg","Male","201","0.440169006732678","0.395574351204861","0.484763662260495"
"Two to four days a month","2018","Brandenburg","Female","227","0.431241427293856","0.389889428468499","0.472593426119212"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","Male","132","0.472918606976276","0.412807157899629","0.533030056052924"
"Two to four days a month","2018","Mecklenburg-Western Pomerania","Female","145","0.420848821018253","0.367501922944413","0.474195719092092"
"Two to four days a month","2018","Saxony","Male","346","0.42285399552998","0.387778107798197","0.457929883261763"
"Two to four days a month","2018","Saxony","Female","427","0.477841630364701","0.444300985578857","0.511382275150544"
"Two to four days a month","2018","Saxony-Anhalt","Male","166","0.460805235644151","0.411834335080374","0.509776136207928"
"Two to four days a month","2018","Saxony-Anhalt","Female","222","0.424416378189406","0.381351510833848","0.467481245544965"
"Two to four days a month","2018","Thuringia","Male","199","0.457239962949531","0.409878004969233","0.50460192092983"
"Two to four days a month","2018","Thuringia","Female","244","0.449360935635596","0.406189730741741","0.492532140529452"
"Once a month or less","2018","Schleswig-Holstein","Male","98","0.25657500346429","0.214856108681854","0.298293898246726"
"Once a month or less","2018","Schleswig-Holstein","Female","103","0.204006107695194","0.168649200317096","0.239363015073292"
"Once a month or less","2018","Hamburg","Male","26","","",""
"Once a month or less","2018","Hamburg","Female","38","0.140473882590971","0.0992552007208094","0.181692564461133"
"Once a month or less","2018","Lower Saxony","Male","243","0.195391089828564","0.172652084362799","0.21813009529433"
"Once a month or less","2018","Lower Saxony","Female","277","0.192115799152239","0.171069213095984","0.213162385208495"
"Once a month or less","2018","Bremen","Male","21","","",""
"Once a month or less","2018","Bremen","Female","24","","",""
"Once a month or less","2018","North Rhine-Westphalia","Male","556","0.200771164977772","0.184948111046578","0.216594218908966"
"Once a month or less","2018","North Rhine-Westphalia","Female","657","0.226958134744741","0.211783749215841","0.242132520273641"
"Once a month or less","2018","Hesse","Male","147","0.164448609154708","0.138648996661806","0.19024822164761"
"Once a month or less","2018","Hesse","Female","176","0.225608834626849","0.198285953597551","0.252931715656147"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","Male","141","0.187763448740568","0.158539908647098","0.216986988834037"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","Female","189","0.223733307707721","0.194654246129995","0.252812369285447"
"Once a month or less","2018","Baden-Württemberg","Male","302","0.2558035175294","0.23186375619845","0.27974327886035"
"Once a month or less","2018","Baden-Württemberg","Female","348","0.209785304258735","0.189111755207265","0.230458853310206"
"Once a month or less","2018","Bavaria","Male","334","0.174666248201832","0.157135922038564","0.192196574365099"
"Once a month or less","2018","Bavaria","Female","419","0.194706363379857","0.178011306081534","0.21140142067818"
"Once a month or less","2018","Berlin","Male","112","0.243647557966919","0.205284016546688","0.28201109938715"
"Once a month or less","2018","Berlin","Female","119","0.264216456198469","0.225607843653521","0.302825068743416"
"Once a month or less","2018","Brandenburg","Male","90","0.18698233978723","0.1519559884731","0.222008691101361"
"Once a month or less","2018","Brandenburg","Female","109","0.208590832085781","0.174665786621824","0.242515877549737"
"Once a month or less","2018","Mecklenburg-Western Pomerania","Male","41","0.198859653942819","0.150803081130722","0.246916226754916"
"Once a month or less","2018","Mecklenburg-Western Pomerania","Female","54","0.145290831147278","0.107212454302674","0.183369207991882"
"Once a month or less","2018","Saxony","Male","149","0.185772469649955","0.158158161052068","0.213386778247842"
"Once a month or less","2018","Saxony","Female","132","0.123047158959974","0.100989866138791","0.145104451781157"
"Once a month or less","2018","Saxony-Anhalt","Male","73","0.136045323789053","0.102363636137032","0.169727011441074"
"Once a month or less","2018","Saxony-Anhalt","Female","108","0.222570295000844","0.186326221817641","0.258814368184047"
"Once a month or less","2018","Thuringia","Male","79","0.167746974370186","0.132224053767594","0.203269894972778"
"Once a month or less","2018","Thuringia","Female","105","0.197786660498321","0.16321609835942","0.232357222637223"
"Never","2018","Schleswig-Holstein","Male","34","0.0919764005204052","0.0643710150488932","0.119581785991917"
"Never","2018","Schleswig-Holstein","Female","39","0.0585274957184364","0.0379315561144186","0.0791234353224542"
"Never","2018","Hamburg","Male","9","","",""
"Never","2018","Hamburg","Female","20","","",""
"Never","2018","Lower Saxony","Male","81","0.0680676172647053","0.0536235618757898","0.0825116726536207"
"Never","2018","Lower Saxony","Female","104","0.0691561728407482","0.0556017993594273","0.082710546322069"
"Never","2018","Bremen","Male","8","","",""
"Never","2018","Bremen","Female","21","","",""
"Never","2018","North Rhine-Westphalia","Male","171","0.0733835615669313","0.0630831765170764","0.0836839466167862"
"Never","2018","North Rhine-Westphalia","Female","295","0.0889773858221911","0.078663053274356","0.0992917183700262"
"Never","2018","Hesse","Male","68","0.0700387629047945","0.0522758922286503","0.0878016335809387"
"Never","2018","Hesse","Female","74","0.0688023656296782","0.052256447823923","0.0853482834354334"
"Never","2018","Rhineland-Palatinate,Saarland","Male","48","0.0823800267598998","0.0618055676584974","0.102954485861302"
"Never","2018","Rhineland-Palatinate,Saarland","Female","75","0.0799358309794134","0.0610128568605123","0.0988588050983145"
"Never","2018","Baden-Württemberg","Male","85","0.059501643809283","0.0465218959473972","0.0724813916711689"
"Never","2018","Baden-Württemberg","Female","124","0.0594541351203532","0.0474470945266086","0.0714611757140977"
"Never","2018","Bavaria","Male","78","0.0431965906575651","0.0338100235317277","0.0525831577834026"
"Never","2018","Bavaria","Female","140","0.0554609725659992","0.0458110372609445","0.0651109078710539"
"Never","2018","Berlin","Male","33","0.0709842981827482","0.0480350624818307","0.0939335338836656"
"Never","2018","Berlin","Female","61","0.153740913248724","0.12215629523782","0.185325531259627"
"Never","2018","Brandenburg","Male","21","","",""
"Never","2018","Brandenburg","Female","27","","",""
"Never","2018","Mecklenburg-Western Pomerania","Male","14","","",""
"Never","2018","Mecklenburg-Western Pomerania","Female","25","","",""
"Never","2018","Saxony","Male","28","","",""
"Never","2018","Saxony","Female","44","0.0634086931652763","0.0470451345617299","0.0797722517688227"
"Never","2018","Saxony-Anhalt","Male","29","","",""
"Never","2018","Saxony-Anhalt","Female","32","0.0732102378660127","0.0505142361620857","0.0959062395699397"
"Never","2018","Thuringia","Male","15","","",""
"Never","2018","Thuringia","Female","27","","",""
