"ple0180","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","college entrance qualification","90","0.246548402234196","0.203156642677795","0.289940161790596"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","Other degree","54","0.193383708456643","0.143725803713722","0.243041613199565"
"Once a month or less","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","19","","",""
"Once a month or less","2018","Baden-Württemberg","lower secondary degree","170","0.263301672940258","0.22823589889491","0.298367446985606"
"Once a month or less","2018","Baden-Württemberg","secondary school degree","176","0.253836538675676","0.220858175995138","0.286814901356215"
"Once a month or less","2018","Baden-Württemberg","college entrance qualification","193","0.210692441424726","0.184225833700132","0.237159049149319"
"Once a month or less","2018","Baden-Württemberg","Other degree","63","0.178097672939571","0.139322698748507","0.216872647130635"
"Once a month or less","2018","Baden-Württemberg","no degree/no degree yet","13","","",""
"Once a month or less","2018","Bavaria","lower secondary degree","234","0.212561615059435","0.188461173931089","0.236662056187782"
"Once a month or less","2018","Bavaria","secondary school degree","188","0.185571507995678","0.161354938487038","0.209788077504318"
"Once a month or less","2018","Bavaria","college entrance qualification","171","0.154175532141761","0.132132739840894","0.176218324442627"
"Once a month or less","2018","Bavaria","Other degree","96","0.172673981104695","0.141257142015219","0.204090820194172"
"Once a month or less","2018","Bavaria","no degree/no degree yet","27","","",""
"Once a month or less","2018","Berlin","lower secondary degree","37","0.297161021640714","0.219492308187566","0.374829735093863"
"Once a month or less","2018","Berlin","secondary school degree","57","0.243829352243242","0.191934638949804","0.29572406553668"
"Once a month or less","2018","Berlin","college entrance qualification","81","0.212405044511572","0.172422637045721","0.252387451977423"
"Once a month or less","2018","Berlin","Other degree","34","0.247593730236557","0.169717824321088","0.325469636152025"
"Once a month or less","2018","Berlin","no degree/no degree yet","10","","",""
"Once a month or less","2018","Brandenburg","lower secondary degree","27","","",""
"Once a month or less","2018","Brandenburg","secondary school degree","100","0.249162215010634","0.208701832679367","0.289622597341902"
"Once a month or less","2018","Brandenburg","college entrance qualification","43","0.174166063013193","0.127433891624413","0.220898234401973"
"Once a month or less","2018","Brandenburg","Other degree","14","","",""
"Once a month or less","2018","Brandenburg","no degree/no degree yet","5","","",""
"Once a month or less","2018","Mecklenburg-Western Pomerania","lower secondary degree","16","","",""
"Once a month or less","2018","Mecklenburg-Western Pomerania","secondary school degree","44","0.150941402965484","0.109158697268417","0.192724108662551"
"Once a month or less","2018","Mecklenburg-Western Pomerania","college entrance qualification","23","","",""
"Once a month or less","2018","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Once a month or less","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","7","","",""
"Once a month or less","2018","Saxony","lower secondary degree","38","0.147659347721068","0.10510641130892","0.190212284133215"
"Once a month or less","2018","Saxony","secondary school degree","148","0.180173254438251","0.15295627601524","0.207390232861262"
"Once a month or less","2018","Saxony","college entrance qualification","67","0.10103417717525","0.0727131365195816","0.129355217830919"
"Once a month or less","2018","Saxony","Other degree","8","","",""
"Once a month or less","2018","Saxony","no degree/no degree yet","6","","",""
"Once a month or less","2018","Saxony-Anhalt","lower secondary degree","28","","",""
"Once a month or less","2018","Saxony-Anhalt","secondary school degree","81","0.164694682501897","0.128836391132049","0.200552973871746"
"Once a month or less","2018","Saxony-Anhalt","college entrance qualification","40","0.161623052190205","0.11330972181534","0.20993638256507"
"Once a month or less","2018","Saxony-Anhalt","Other degree","16","","",""
"Once a month or less","2018","Saxony-Anhalt","no degree/no degree yet","5","","",""
"Once a month or less","2018","Thuringia","lower secondary degree","41","0.164235040657372","0.11210090032713","0.216369180987614"
"Once a month or less","2018","Thuringia","secondary school degree","80","0.197158104999148","0.159063505606544","0.235252704391751"
"Once a month or less","2018","Thuringia","college entrance qualification","38","0.165990730370315","0.115426455874667","0.216555004865963"
"Once a month or less","2018","Thuringia","Other degree","12","","",""
"Once a month or less","2018","Thuringia","no degree/no degree yet","4","","",""
"Never","2018","Schleswig-Holstein","lower secondary degree","23","","",""
"Never","2018","Schleswig-Holstein","secondary school degree","16","","",""
"Never","2018","Schleswig-Holstein","college entrance qualification","19","","",""
"Never","2018","Schleswig-Holstein","Other degree","4","","",""
"Never","2018","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Never","2018","Hamburg","lower secondary degree","6","","",""
"Never","2018","Hamburg","secondary school degree","5","","",""
"Never","2018","Hamburg","college entrance qualification","11","","",""
"Never","2018","Hamburg","Other degree","4","","",""
"Never","2018","Hamburg","no degree/no degree yet","1","","",""
"Never","2018","Lower Saxony","lower secondary degree","32","0.0326814823265998","0.0180722437324962","0.0472907209207033"
"Never","2018","Lower Saxony","secondary school degree","48","0.0696572666771729","0.0510108115992667","0.0883037217550791"
"Never","2018","Lower Saxony","college entrance qualification","62","0.0906287776271458","0.0698603448305253","0.111397210423766"
"Never","2018","Lower Saxony","Other degree","11","","",""
"Never","2018","Lower Saxony","no degree/no degree yet","14","","",""
"Never","2018","Bremen","lower secondary degree","4","","",""
"Never","2018","Bremen","secondary school degree","8","","",""
"Never","2018","Bremen","college entrance qualification","6","","",""
"Never","2018","Bremen","Other degree","3","","",""
"Never","2018","Bremen","no degree/no degree yet","4","","",""
"Never","2018","North Rhine-Westphalia","lower secondary degree","99","0.0861487363059252","0.0703457838521139","0.101951688759736"
"Never","2018","North Rhine-Westphalia","secondary school degree","106","0.0950824511024365","0.0777323659509375","0.112432536253935"
"Never","2018","North Rhine-Westphalia","college entrance qualification","142","0.0667763295048731","0.0551989169771478","0.0783537420325983"
"Never","2018","North Rhine-Westphalia","Other degree","40","0.0583167221359793","0.0410916014885476","0.075541842783411"
"Never","2018","North Rhine-Westphalia","no degree/no degree yet","36","0.105579780636562","0.0695213209287634","0.141638240344361"
"Never","2018","Hesse","lower secondary degree","32","0.085337391504397","0.0551940588973148","0.115480724111479"
"Never","2018","Hesse","secondary school degree","27","","",""
"Never","2018","Hesse","college entrance qualification","46","0.0715021360283087","0.0506582349765602","0.0923460370800571"
"Never","2018","Hesse","Other degree","16","","",""
"Never","2018","Hesse","no degree/no degree yet","7","","",""
"Never","2018","Rhineland-Palatinate,Saarland","lower secondary degree","36","0.0697191087700481","0.0456479594589979","0.0937902580810983"
"Never","2018","Rhineland-Palatinate,Saarland","secondary school degree","24","","",""
"Never","2018","Rhineland-Palatinate,Saarland","college entrance qualification","35","0.107737792924085","0.0765231211650773","0.138952464683092"
"Never","2018","Rhineland-Palatinate,Saarland","Other degree","12","","",""
"Never","2018","Rhineland-Palatinate,Saarland","no degree/no degree yet","8","","",""
"Never","2018","Baden-Württemberg","lower secondary degree","40","0.057413926203087","0.0388922233776219","0.0759356290285521"
"Never","2018","Baden-Württemberg","secondary school degree","47","0.0445304315592632","0.0288999659991989","0.0601608971193275"
"Never","2018","Baden-Württemberg","college entrance qualification","63","0.0528317253209353","0.0383135632536078","0.0673498873882628"
"Never","2018","Baden-Württemberg","Other degree","28","","",""
"Never","2018","Baden-Württemberg","no degree/no degree yet","11","","",""
"Never","2018","Bavaria","lower secondary degree","54","0.0497268164388772","0.0369213959008547","0.0625322369768997"
"Never","2018","Bavaria","secondary school degree","53","0.0472299224576192","0.0340159570767836","0.0604438878384548"
"Never","2018","Bavaria","college entrance qualification","58","0.0398104889603597","0.0278762152804047","0.0517447626403147"
"Never","2018","Bavaria","Other degree","29","","",""
"Never","2018","Bavaria","no degree/no degree yet","7","","",""
"Never","2018","Berlin","lower secondary degree","14","","",""
"Never","2018","Berlin","secondary school degree","21","","",""
"Never","2018","Berlin","college entrance qualification","40","0.113059275743894","0.0821039440398645","0.144014607447924"
"Never","2018","Berlin","Other degree","8","","",""
"Never","2018","Berlin","no degree/no degree yet","5","","",""
"Never","2018","Brandenburg","lower secondary degree","15","","",""
"Never","2018","Brandenburg","secondary school degree","17","","",""
"Never","2018","Brandenburg","college entrance qualification","7","","",""
"Never","2018","Brandenburg","Other degree","4","","",""
"Never","2018","Brandenburg","no degree/no degree yet","2","","",""
"Never","2018","Mecklenburg-Western Pomerania","lower secondary degree","11","","",""
"Never","2018","Mecklenburg-Western Pomerania","secondary school degree","12","","",""
"Never","2018","Mecklenburg-Western Pomerania","college entrance qualification","11","","",""
"Never","2018","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2018","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Never","2018","Saxony","lower secondary degree","11","","",""
"Never","2018","Saxony","secondary school degree","32","0.0519397163121587","0.0362251836658391","0.0676542489584783"
"Never","2018","Saxony","college entrance qualification","20","","",""
"Never","2018","Saxony","Other degree","2","","",""
"Never","2018","Saxony","no degree/no degree yet","5","","",""
"Never","2018","Saxony-Anhalt","lower secondary degree","14","","",""
"Never","2018","Saxony-Anhalt","secondary school degree","19","","",""
"Never","2018","Saxony-Anhalt","college entrance qualification","18","","",""
"Never","2018","Saxony-Anhalt","Other degree","1","","",""
"Never","2018","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Never","2018","Thuringia","lower secondary degree","7","","",""
"Never","2018","Thuringia","secondary school degree","16","","",""
"Never","2018","Thuringia","college entrance qualification","7","","",""
"Never","2018","Thuringia","Other degree","9","","",""
"Never","2018","Thuringia","no degree/no degree yet","1","","",""
