"plj0587","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very often","2018","Not Employed","general elemantary","9","","","","1"
"Very often","2018","Not Employed","middle vocational","9","","","","1"
"Very often","2018","Employed","middle vocational","","","","","1"
"Very often","2018","Employed","higher education","","","","","1"
"Very often","2018","Not Employed","inadequately","25","","","","1"
"Very often","2018","Not Employed","vocational + Abi","1","","","","1"
"Never","2019","Not Employed","in school","1","","","","5"
"Never","2019","Not Employed","inadequately","22","","","","5"
"Never","2019","Not Employed","general elemantary","7","","","","5"
"Never","2019","Not Employed","middle vocational","8","","","","5"
"Never","2019","Not Employed","vocational + Abi","","","","","5"
"Never","2019","Not Employed","higher vocational","","","","","5"
"Never","2019","Not Employed","higher education","3","","","","5"
"Never","2019","Employed","in school","","","","","5"
"Never","2019","Employed","inadequately","","","","","5"
"Never","2019","Employed","general elemantary","","","","","5"
"Never","2019","Employed","middle vocational","","","","","5"
"Never","2019","Employed","vocational + Abi","","","","","5"
"Never","2019","Employed","higher vocational","","","","","5"
"Never","2019","Employed","higher education","","","","","5"
"Often","2019","Not Employed","in school","","","","","2"
"Often","2019","Not Employed","inadequately","32","0.217776854598675","0.147367183277534","0.288186525919816","2"
"Often","2019","Not Employed","general elemantary","9","","","","2"
"Often","2019","Not Employed","middle vocational","9","","","","2"
"Often","2019","Not Employed","vocational + Abi","1","","","","2"
"Often","2019","Not Employed","higher vocational","","","","","2"
"Often","2019","Not Employed","higher education","6","","","","2"
"Often","2019","Employed","middle vocational","","","","","2"
"Often","2019","Employed","vocational + Abi","","","","","2"
"Often","2019","Employed","inadequately","","","","","2"
"Often","2019","Employed","general elemantary","","","","","2"
"Often","2019","Employed","higher education","","","","","2"
"Often","2019","Employed","in school","","","","","2"
"Often","2019","Employed","higher vocational","","","","","2"
"Rarely ","2019","Not Employed","in school","","","","","4"
"Rarely ","2019","Not Employed","inadequately","10","","","","4"
"Rarely ","2019","Not Employed","general elemantary","7","","","","4"
"Rarely ","2019","Not Employed","middle vocational","3","","","","4"
"Rarely ","2019","Not Employed","vocational + Abi","","","","","4"
"Rarely ","2019","Not Employed","higher vocational","","","","","4"
"Rarely ","2019","Not Employed","higher education","4","","","","4"
"Rarely ","2019","Employed","in school","","","","","4"
"Rarely ","2019","Employed","inadequately","","","","","4"
"Rarely ","2019","Employed","vocational + Abi","","","","","4"
"Rarely ","2019","Employed","general elemantary","","","","","4"
"Rarely ","2019","Employed","middle vocational","","","","","4"
"Rarely ","2019","Employed","higher vocational","","","","","4"
"Rarely ","2019","Employed","higher education","","","","","4"
"Sometimes","2019","Not Employed","in school","1","","","","3"
"Sometimes","2019","Not Employed","inadequately","46","0.307902488453926","0.229152342257292","0.386652634650561","3"
"Sometimes","2019","Not Employed","general elemantary","22","","","","3"
"Sometimes","2019","Not Employed","middle vocational","10","","","","3"
"Sometimes","2019","Not Employed","higher vocational","","","","","3"
"Sometimes","2019","Not Employed","higher education","11","","","","3"
"Sometimes","2019","Employed","in school","","","","","3"
"Sometimes","2019","Employed","inadequately","","","","","3"
"Sometimes","2019","Employed","general elemantary","","","","","3"
"Sometimes","2019","Employed","middle vocational","","","","","3"
"Sometimes","2019","Employed","vocational + Abi","","","","","3"
"Sometimes","2019","Employed","higher vocational","","","","","3"
"Sometimes","2019","Employed","higher education","","","","","3"
"Sometimes","2019","Not Employed","vocational + Abi","1","","","","3"
"Very often","2019","Not Employed","in school","","","","","1"
"Very often","2019","Not Employed","inadequately","22","","","","1"
"Very often","2019","Employed","middle vocational","","","","","1"
"Very often","2019","Employed","vocational + Abi","","","","","1"
"Very often","2019","Employed","higher vocational","","","","","1"
"Very often","2019","Not Employed","general elemantary","8","","","","1"
"Very often","2019","Not Employed","middle vocational","3","","","","1"
"Very often","2019","Not Employed","vocational + Abi","","","","","1"
"Very often","2019","Not Employed","higher vocational","","","","","1"
"Very often","2019","Not Employed","higher education","2","","","","1"
"Very often","2019","Employed","in school","","","","","1"
"Very often","2019","Employed","inadequately","","","","","1"
"Very often","2019","Employed","general elemantary","","","","","1"
"Very often","2019","Employed","higher education","","","","","1"
