"plj0587","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2015","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","Part Time","(3a) lower tertiary education","","","",""
"Sometimes","2015","Part Time","(3b) higher tertiary education","","","",""
"Sometimes","2015","Not Working","(0) in school","","","",""
"Sometimes","2015","Not Working","(1a) inadequately completed","","","",""
"Sometimes","2015","Not Working","(1b) general elementary school","","","",""
"Sometimes","2015","Not Working","(1c) basic vocational qualification","","","",""
"Sometimes","2015","Not Working","(2b) intermediate general qualification","","","",""
"Sometimes","2015","Not Working","(2a) intermediate vocational","","","",""
"Sometimes","2015","Not Working","(2c_gen) general maturity certificate","","","",""
"Sometimes","2015","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2015","Not Working","(3a) lower tertiary education","","","",""
"Sometimes","2015","Not Working","(3b) higher tertiary education","","","",""
"Rarely ","2015","Full Time","(0) in school","","","",""
"Rarely ","2015","Full Time","(1a) inadequately completed","","","",""
"Rarely ","2015","Full Time","(1b) general elementary school","","","",""
"Rarely ","2015","Full Time","(1c) basic vocational qualification","","","",""
"Rarely ","2015","Full Time","(2b) intermediate general qualification","","","",""
"Rarely ","2015","Full Time","(2a) intermediate vocational","","","",""
"Rarely ","2015","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely ","2015","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2015","Full Time","(3a) lower tertiary education","","","",""
"Rarely ","2015","Full Time","(3b) higher tertiary education","","","",""
"Rarely ","2015","Part Time","(0) in school","","","",""
"Rarely ","2015","Part Time","(1a) inadequately completed","","","",""
"Rarely ","2015","Part Time","(1b) general elementary school","","","",""
"Rarely ","2015","Part Time","(1c) basic vocational qualification","","","",""
"Rarely ","2015","Part Time","(2b) intermediate general qualification","","","",""
"Rarely ","2015","Part Time","(2a) intermediate vocational","","","",""
"Rarely ","2015","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely ","2015","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2015","Part Time","(3a) lower tertiary education","","","",""
"Rarely ","2015","Part Time","(3b) higher tertiary education","","","",""
"Rarely ","2015","Not Working","(0) in school","","","",""
"Rarely ","2015","Not Working","(1a) inadequately completed","","","",""
"Rarely ","2015","Not Working","(1b) general elementary school","","","",""
"Rarely ","2015","Not Working","(1c) basic vocational qualification","","","",""
"Rarely ","2015","Not Working","(2b) intermediate general qualification","","","",""
"Rarely ","2015","Not Working","(2a) intermediate vocational","","","",""
"Rarely ","2015","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely ","2015","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2015","Not Working","(3a) lower tertiary education","","","",""
"Rarely ","2015","Not Working","(3b) higher tertiary education","","","",""
"Never","2015","Full Time","(0) in school","","","",""
"Never","2015","Full Time","(1a) inadequately completed","","","",""
"Never","2015","Full Time","(1b) general elementary school","","","",""
"Never","2015","Full Time","(1c) basic vocational qualification","","","",""
"Never","2015","Full Time","(2b) intermediate general qualification","","","",""
"Never","2015","Full Time","(2a) intermediate vocational","","","",""
"Never","2015","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2015","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Full Time","(3a) lower tertiary education","","","",""
"Never","2015","Full Time","(3b) higher tertiary education","","","",""
"Never","2015","Part Time","(0) in school","","","",""
"Never","2015","Part Time","(1a) inadequately completed","","","",""
"Never","2015","Part Time","(1b) general elementary school","","","",""
"Never","2015","Part Time","(1c) basic vocational qualification","","","",""
"Never","2015","Part Time","(2b) intermediate general qualification","","","",""
"Never","2015","Part Time","(2a) intermediate vocational","","","",""
"Never","2015","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","2015","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Part Time","(3a) lower tertiary education","","","",""
"Never","2015","Part Time","(3b) higher tertiary education","","","",""
"Never","2015","Not Working","(0) in school","","","",""
"Never","2015","Not Working","(1a) inadequately completed","","","",""
"Never","2015","Not Working","(1b) general elementary school","","","",""
"Never","2015","Not Working","(1c) basic vocational qualification","","","",""
"Never","2015","Not Working","(2b) intermediate general qualification","","","",""
"Never","2015","Not Working","(2a) intermediate vocational","","","",""
"Never","2015","Not Working","(2c_gen) general maturity certificate","","","",""
"Never","2015","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Never","2015","Not Working","(3a) lower tertiary education","","","",""
"Never","2015","Not Working","(3b) higher tertiary education","","","",""
"Very often","2016","Full Time","(0) in school","","","",""
"Very often","2016","Full Time","(1a) inadequately completed","","","",""
"Very often","2016","Full Time","(1b) general elementary school","","","",""
"Very often","2016","Full Time","(1c) basic vocational qualification","","","",""
"Very often","2016","Full Time","(2b) intermediate general qualification","","","",""
"Very often","2016","Full Time","(2a) intermediate vocational","","","",""
"Very often","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Very often","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","Full Time","(3a) lower tertiary education","","","",""
"Very often","2016","Full Time","(3b) higher tertiary education","","","",""
"Very often","2016","Part Time","(0) in school","","","",""
"Very often","2016","Part Time","(1a) inadequately completed","","","",""
"Very often","2016","Part Time","(1b) general elementary school","","","",""
"Very often","2016","Part Time","(1c) basic vocational qualification","","","",""
"Very often","2016","Part Time","(2b) intermediate general qualification","","","",""
"Very often","2016","Part Time","(2a) intermediate vocational","","","",""
"Very often","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Very often","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Very often","2016","Part Time","(3a) lower tertiary education","","","",""
"Very often","2016","Part Time","(3b) higher tertiary education","","","",""
"Very often","2016","Not Working","(0) in school","4","","",""
"Very often","2016","Not Working","(1a) inadequately completed","272","0.214250696630552","0.193811409883035","0.234689983378069"
"Very often","2016","Not Working","(1b) general elementary school","113","0.138856201376901","0.114924069560129","0.162788333193673"
"Very often","2016","Not Working","(1c) basic vocational qualification","11","","",""
"Very often","2016","Not Working","(2b) intermediate general qualification","1","","",""
"Very often","2016","Not Working","(2a) intermediate vocational","","","",""
"Very often","2016","Not Working","(2c_gen) general maturity certificate","95","0.15671689249942","0.128055422584097","0.185378362414742"
"Very often","2016","Not Working","(2c_voc) vocational maturity certificate","13","","",""
"Very often","2016","Not Working","(3a) lower tertiary education","","","",""
"Very often","2016","Not Working","(3b) higher tertiary education","118","0.179548311988022","0.151987809951471","0.207108814024573"
"Often","2016","Full Time","(0) in school","","","",""
"Often","2016","Full Time","(1a) inadequately completed","","","",""
"Often","2016","Full Time","(1b) general elementary school","","","",""
"Often","2016","Full Time","(1c) basic vocational qualification","","","",""
"Often","2016","Full Time","(2b) intermediate general qualification","","","",""
"Often","2016","Full Time","(2a) intermediate vocational","","","",""
"Often","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Often","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","Full Time","(3a) lower tertiary education","","","",""
"Often","2016","Full Time","(3b) higher tertiary education","","","",""
"Often","2016","Part Time","(0) in school","","","",""
"Often","2016","Part Time","(1a) inadequately completed","","","",""
"Often","2016","Part Time","(1b) general elementary school","","","",""
"Often","2016","Part Time","(1c) basic vocational qualification","","","",""
"Often","2016","Part Time","(2b) intermediate general qualification","","","",""
"Often","2016","Part Time","(2a) intermediate vocational","","","",""
"Often","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Often","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Often","2016","Part Time","(3a) lower tertiary education","","","",""
"Often","2016","Part Time","(3b) higher tertiary education","","","",""
"Often","2016","Not Working","(0) in school","4","","",""
"Often","2016","Not Working","(1a) inadequately completed","280","0.202582064285637","0.182560126442273","0.222604002129001"
"Often","2016","Not Working","(1b) general elementary school","143","0.208924759804317","0.180788604109487","0.237060915499146"
"Often","2016","Not Working","(1c) basic vocational qualification","20","","",""
"Often","2016","Not Working","(2b) intermediate general qualification","2","","",""
"Often","2016","Not Working","(2a) intermediate vocational","","","",""
"Often","2016","Not Working","(2c_gen) general maturity certificate","130","0.247848734540674","0.213807931117154","0.281889537964195"
"Often","2016","Not Working","(2c_voc) vocational maturity certificate","17","","",""
"Often","2016","Not Working","(3a) lower tertiary education","","","",""
"Often","2016","Not Working","(3b) higher tertiary education","124","0.173686084957893","0.146482571376976","0.200889598538811"
"Sometimes","2016","Full Time","(0) in school","","","",""
"Sometimes","2016","Full Time","(1a) inadequately completed","","","",""
"Sometimes","2016","Full Time","(1b) general elementary school","","","",""
"Sometimes","2016","Full Time","(1c) basic vocational qualification","","","",""
"Sometimes","2016","Full Time","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Full Time","(2a) intermediate vocational","","","",""
"Sometimes","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","Full Time","(3a) lower tertiary education","","","",""
"Sometimes","2016","Full Time","(3b) higher tertiary education","","","",""
"Sometimes","2016","Part Time","(0) in school","","","",""
"Sometimes","2016","Part Time","(1a) inadequately completed","","","",""
"Sometimes","2016","Part Time","(1b) general elementary school","","","",""
"Sometimes","2016","Part Time","(1c) basic vocational qualification","","","",""
"Sometimes","2016","Part Time","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Part Time","(2a) intermediate vocational","","","",""
"Sometimes","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Sometimes","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","Part Time","(3a) lower tertiary education","","","",""
"Sometimes","2016","Part Time","(3b) higher tertiary education","","","",""
"Sometimes","2016","Not Working","(0) in school","6","","",""
"Sometimes","2016","Not Working","(1a) inadequately completed","416","0.290535682836574","0.26791906649265","0.313152299180498"
"Sometimes","2016","Not Working","(1b) general elementary school","265","0.343621961976612","0.310753575554249","0.376490348398975"
"Sometimes","2016","Not Working","(1c) basic vocational qualification","34","0.30466204490996","0.213997468232255","0.395326621587665"
"Sometimes","2016","Not Working","(2b) intermediate general qualification","4","","",""
"Sometimes","2016","Not Working","(2a) intermediate vocational","","","",""
"Sometimes","2016","Not Working","(2c_gen) general maturity certificate","199","0.296725625918955","0.2607097669353","0.332741484902609"
"Sometimes","2016","Not Working","(2c_voc) vocational maturity certificate","31","0.388481755305511","0.294807242196845","0.482156268414178"
"Sometimes","2016","Not Working","(3a) lower tertiary education","","","",""
"Sometimes","2016","Not Working","(3b) higher tertiary education","214","0.272791323488147","0.240808650540113","0.30477399643618"
"Rarely ","2016","Full Time","(0) in school","","","",""
"Rarely ","2016","Full Time","(1a) inadequately completed","","","",""
"Rarely ","2016","Full Time","(1b) general elementary school","","","",""
"Rarely ","2016","Full Time","(1c) basic vocational qualification","","","",""
"Rarely ","2016","Full Time","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Full Time","(2a) intermediate vocational","","","",""
"Rarely ","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely ","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Full Time","(3a) lower tertiary education","","","",""
"Rarely ","2016","Full Time","(3b) higher tertiary education","","","",""
"Rarely ","2016","Part Time","(0) in school","","","",""
"Rarely ","2016","Part Time","(1a) inadequately completed","","","",""
"Rarely ","2016","Part Time","(1b) general elementary school","","","",""
"Rarely ","2016","Part Time","(1c) basic vocational qualification","","","",""
"Rarely ","2016","Part Time","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Part Time","(2a) intermediate vocational","","","",""
"Rarely ","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely ","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Part Time","(3a) lower tertiary education","","","",""
"Rarely ","2016","Part Time","(3b) higher tertiary education","","","",""
"Rarely ","2016","Not Working","(0) in school","5","","",""
"Rarely ","2016","Not Working","(1a) inadequately completed","226","0.114593582116145","0.0987258780095254","0.130461286222764"
"Rarely ","2016","Not Working","(1b) general elementary school","108","0.125192141691029","0.102288434693043","0.148095848689014"
"Rarely ","2016","Not Working","(1c) basic vocational qualification","12","","",""
"Rarely ","2016","Not Working","(2b) intermediate general qualification","3","","",""
"Rarely ","2016","Not Working","(2a) intermediate vocational","","","",""
"Rarely ","2016","Not Working","(2c_gen) general maturity certificate","103","0.157293068864807","0.128588770914898","0.185997366814716"
"Rarely ","2016","Not Working","(2c_voc) vocational maturity certificate","13","","",""
"Rarely ","2016","Not Working","(3a) lower tertiary education","","","",""
"Rarely ","2016","Not Working","(3b) higher tertiary education","134","0.171718719926078","0.144637532752875","0.198799907099281"
"Never","2016","Full Time","(0) in school","","","",""
"Never","2016","Full Time","(1a) inadequately completed","","","",""
"Never","2016","Full Time","(1b) general elementary school","","","",""
"Never","2016","Full Time","(1c) basic vocational qualification","","","",""
"Never","2016","Full Time","(2b) intermediate general qualification","","","",""
"Never","2016","Full Time","(2a) intermediate vocational","","","",""
"Never","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Full Time","(3a) lower tertiary education","","","",""
"Never","2016","Full Time","(3b) higher tertiary education","","","",""
"Never","2016","Part Time","(0) in school","","","",""
"Never","2016","Part Time","(1a) inadequately completed","","","",""
"Never","2016","Part Time","(1b) general elementary school","","","",""
"Never","2016","Part Time","(1c) basic vocational qualification","","","",""
"Never","2016","Part Time","(2b) intermediate general qualification","","","",""
"Never","2016","Part Time","(2a) intermediate vocational","","","",""
"Never","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","2016","Part Time","(3a) lower tertiary education","","","",""
"Never","2016","Part Time","(3b) higher tertiary education","","","",""
"Never","2016","Not Working","(0) in school","6","","",""
"Never","2016","Not Working","(1a) inadequately completed","354","0.178037974131092","0.158981400742618","0.197094547519567"
"Never","2016","Not Working","(1b) general elementary school","173","0.183404935151142","0.156621283297887","0.210188587004396"
"Never","2016","Not Working","(1c) basic vocational qualification","22","","",""
"Never","2016","Not Working","(2b) intermediate general qualification","2","","",""
"Never","2016","Not Working","(2a) intermediate vocational","","","",""
"Never","2016","Not Working","(2c_gen) general maturity certificate","91","0.141415678176144","0.113943435722629","0.16888792062966"
"Never","2016","Not Working","(2c_voc) vocational maturity certificate","30","0.239262031861501","0.15726731684326","0.321256746879741"
"Never","2016","Not Working","(3a) lower tertiary education","","","",""
"Never","2016","Not Working","(3b) higher tertiary education","155","0.20225555963986","0.173411785780517","0.231099333499203"
"Very often","2017","Full Time","(0) in school","","","",""
"Very often","2017","Full Time","(1a) inadequately completed","3","","",""
"Very often","2017","Full Time","(1b) general elementary school","6","","",""
"Very often","2017","Full Time","(1c) basic vocational qualification","23","","",""
"Very often","2017","Full Time","(2b) intermediate general qualification","5","","",""
"Very often","2017","Full Time","(2a) intermediate vocational","27","","",""
"Very often","2017","Full Time","(2c_gen) general maturity certificate","7","","",""
"Very often","2017","Full Time","(2c_voc) vocational maturity certificate","11","","",""
"Very often","2017","Full Time","(3a) lower tertiary education","7","","",""
"Very often","2017","Full Time","(3b) higher tertiary education","12","","",""
"Very often","2017","Part Time","(0) in school","","","",""
"Very often","2017","Part Time","(1a) inadequately completed","6","","",""
"Very often","2017","Part Time","(1b) general elementary school","18","","",""
"Very often","2017","Part Time","(1c) basic vocational qualification","16","","",""
"Very often","2017","Part Time","(2b) intermediate general qualification","3","","",""
"Very often","2017","Part Time","(2a) intermediate vocational","22","","",""
"Very often","2017","Part Time","(2c_gen) general maturity certificate","7","","",""
"Very often","2017","Part Time","(2c_voc) vocational maturity certificate","16","","",""
"Very often","2017","Part Time","(3a) lower tertiary education","4","","",""
"Very often","2017","Part Time","(3b) higher tertiary education","27","","",""
"Very often","2017","Not Working","(0) in school","5","","",""
"Very often","2017","Not Working","(1a) inadequately completed","225","0.101944613027457","0.0865449500103388","0.117344276044575"
"Very often","2017","Not Working","(1b) general elementary school","115","0.0433013045740253","0.0331391720791556","0.0534634370688951"
"Very often","2017","Not Working","(1c) basic vocational qualification","67","0.0229409714461663","0.0169235771620858","0.0289583657302468"
"Very often","2017","Not Working","(2b) intermediate general qualification","16","","",""
"Very often","2017","Not Working","(2a) intermediate vocational","34","0.0302003061090626","0.0213855458718033","0.0390150663463219"
"Very often","2017","Not Working","(2c_gen) general maturity certificate","74","0.0501569975535672","0.0359443275782669","0.0643696675288675"
"Very often","2017","Not Working","(2c_voc) vocational maturity certificate","30","0.0726656459376873","0.0509117437463371","0.0944195481290375"
"Very often","2017","Not Working","(3a) lower tertiary education","14","","",""
"Very often","2017","Not Working","(3b) higher tertiary education","102","0.0126491785393672","0.0069804573866277","0.0183178996921068"
"Often","2017","Full Time","(0) in school","","","",""
"Often","2017","Full Time","(1a) inadequately completed","15","","",""
"Often","2017","Full Time","(1b) general elementary school","30","0.0738409966950619","0.0500973903024842","0.0975846030876397"
"Often","2017","Full Time","(1c) basic vocational qualification","124","0.0653191438289837","0.0535003091286752","0.0771379785292922"
"Often","2017","Full Time","(2b) intermediate general qualification","26","","",""
"Often","2017","Full Time","(2a) intermediate vocational","146","0.0505440273540463","0.0424900873255019","0.0585979673825907"
"Often","2017","Full Time","(2c_gen) general maturity certificate","18","","",""
"Often","2017","Full Time","(2c_voc) vocational maturity certificate","71","0.0647110671535256","0.051110950584031","0.0783111837230203"
"Often","2017","Full Time","(3a) lower tertiary education","29","","",""
"Often","2017","Full Time","(3b) higher tertiary education","117","0.058462512399491","0.0484754513146781","0.0684495734843038"
"Often","2017","Part Time","(0) in school","3","","",""
"Often","2017","Part Time","(1a) inadequately completed","19","","",""
"Often","2017","Part Time","(1b) general elementary school","50","0.100334844135862","0.0747562602606213","0.125913428011102"
"Often","2017","Part Time","(1c) basic vocational qualification","81","0.0557934676551421","0.0427692079737823","0.0688177273365019"
"Often","2017","Part Time","(2b) intermediate general qualification","19","","",""
"Often","2017","Part Time","(2a) intermediate vocational","121","0.063563291618811","0.052442849862429","0.074683733375193"
"Often","2017","Part Time","(2c_gen) general maturity certificate","48","0.0756080464161957","0.0545420265056075","0.0966740663267839"
"Often","2017","Part Time","(2c_voc) vocational maturity certificate","77","0.0779277383389385","0.0607366580872619","0.0951188185906151"
"Often","2017","Part Time","(3a) lower tertiary education","36","0.0476025175619179","0.0294580455419228","0.065746989581913"
"Often","2017","Part Time","(3b) higher tertiary education","94","0.0718274827761558","0.0579924653614184","0.0856625001908932"
"Often","2017","Not Working","(0) in school","27","","",""
"Often","2017","Not Working","(1a) inadequately completed","288","0.138414303777077","0.120838417172662","0.155990190381492"
"Often","2017","Not Working","(1b) general elementary school","259","0.1302213694945","0.113418159013162","0.147024579975838"
"Often","2017","Not Working","(1c) basic vocational qualification","205","0.0851139260230737","0.0738982363022041","0.0963296157439432"
"Often","2017","Not Working","(2b) intermediate general qualification","31","0.0847054250805693","0.0551520586399731","0.114258791521165"
"Often","2017","Not Working","(2a) intermediate vocational","123","0.0773767337945484","0.0636147447456533","0.0911387228434435"
"Often","2017","Not Working","(2c_gen) general maturity certificate","131","0.146100737726665","0.123101496105262","0.169099979348068"
"Often","2017","Not Working","(2c_voc) vocational maturity certificate","69","0.118342898167386","0.0912737005088037","0.145412095825968"
"Often","2017","Not Working","(3a) lower tertiary education","50","0.0761640961846837","0.053853008607853","0.0984751837615144"
"Often","2017","Not Working","(3b) higher tertiary education","199","0.114515409565661","0.0983628758432322","0.130667943288089"
"Sometimes","2017","Full Time","(0) in school","1","","",""
"Sometimes","2017","Full Time","(1a) inadequately completed","34","0.321634227045669","0.235889236207864","0.407379217883473"
"Sometimes","2017","Full Time","(1b) general elementary school","134","0.261581273536387","0.221677882088298","0.301484664984476"
"Sometimes","2017","Full Time","(1c) basic vocational qualification","511","0.296520806610586","0.274674603965426","0.318367009255746"
"Sometimes","2017","Full Time","(2b) intermediate general qualification","80","0.344530184756002","0.286766963540088","0.402293405971916"
"Sometimes","2017","Full Time","(2a) intermediate vocational","877","0.315925938764442","0.298834435664409","0.333017441864474"
"Sometimes","2017","Full Time","(2c_gen) general maturity certificate","118","0.340086255206939","0.292391940498217","0.387780569915661"
"Sometimes","2017","Full Time","(2c_voc) vocational maturity certificate","400","0.310119888137397","0.284549808886949","0.335689967387845"
"Sometimes","2017","Full Time","(3a) lower tertiary education","268","0.299095387579794","0.270399941494792","0.327790833664796"
"Sometimes","2017","Full Time","(3b) higher tertiary education","643","0.284767373755808","0.265556419665987","0.303978327845628"
"Sometimes","2017","Part Time","(0) in school","26","","",""
"Sometimes","2017","Part Time","(1a) inadequately completed","55","0.34532005164279","0.266839155574282","0.423800947711297"
"Sometimes","2017","Part Time","(1b) general elementary school","188","0.344365260630626","0.303912254386737","0.384818266874515"
"Sometimes","2017","Part Time","(1c) basic vocational qualification","383","0.343852065240251","0.316898602284144","0.370805528196358"
"Sometimes","2017","Part Time","(2b) intermediate general qualification","57","0.200511180431866","0.147483634619281","0.253538726244451"
"Sometimes","2017","Part Time","(2a) intermediate vocational","553","0.316700075308907","0.295496484956158","0.337903665661655"
"Sometimes","2017","Part Time","(2c_gen) general maturity certificate","214","0.324674292344729","0.287362080356812","0.361986504332647"
"Sometimes","2017","Part Time","(2c_voc) vocational maturity certificate","284","0.262862986054613","0.234632816866846","0.291093155242381"
"Sometimes","2017","Part Time","(3a) lower tertiary education","181","0.342754331071286","0.302308329248677","0.383200332893894"
"Sometimes","2017","Part Time","(3b) higher tertiary education","405","0.290889133554047","0.266553601060481","0.315224666047613"
"Sometimes","2017","Not Working","(0) in school","108","0.312931795462949","0.264423132508178","0.36144045841772"
"Sometimes","2017","Not Working","(1a) inadequately completed","459","0.309422719951601","0.285896088014096","0.332949351889106"
"Sometimes","2017","Not Working","(1b) general elementary school","512","0.298001173391314","0.275164967401296","0.320837379381332"
"Sometimes","2017","Not Working","(1c) basic vocational qualification","761","0.331753710037407","0.31282947478787","0.350677945286945"
"Sometimes","2017","Not Working","(2b) intermediate general qualification","113","0.354351963018718","0.30358440889588","0.405119517141556"
"Sometimes","2017","Not Working","(2a) intermediate vocational","473","0.341544249855363","0.317118348636378","0.365970151074347"
"Sometimes","2017","Not Working","(2c_gen) general maturity certificate","308","0.289283707615927","0.259758421468849","0.318808993763004"
"Sometimes","2017","Not Working","(2c_voc) vocational maturity certificate","172","0.317050981241496","0.278055604422766","0.356046358060226"
"Sometimes","2017","Not Working","(3a) lower tertiary education","188","0.38815503301016","0.347165640382143","0.429144425638176"
"Sometimes","2017","Not Working","(3b) higher tertiary education","457","0.289039633527751","0.266045365906951","0.312033901148551"
"Rarely ","2017","Full Time","(0) in school","","","",""
"Rarely ","2017","Full Time","(1a) inadequately completed","39","0.405606136790655","0.315472876122595","0.495739397458715"
"Rarely ","2017","Full Time","(1b) general elementary school","172","0.399272970557892","0.3548069079878","0.443739033127983"
"Rarely ","2017","Full Time","(1c) basic vocational qualification","655","0.424945384963757","0.401300138344336","0.448590631583177"
"Rarely ","2017","Full Time","(2b) intermediate general qualification","96","0.362911296804768","0.304464379108442","0.421358214501094"
"Rarely ","2017","Full Time","(2a) intermediate vocational","1211","0.433840540344056","0.4156196118224","0.452061468865713"
"Rarely ","2017","Full Time","(2c_gen) general maturity certificate","151","0.358083978561281","0.309815896904851","0.406352060217711"
"Rarely ","2017","Full Time","(2c_voc) vocational maturity certificate","512","0.418619371121405","0.391347157419413","0.445891584823397"
"Rarely ","2017","Full Time","(3a) lower tertiary education","482","0.478661323681857","0.447353505369672","0.509969141994043"
"Rarely ","2017","Full Time","(3b) higher tertiary education","936","0.474872806366768","0.453615850781402","0.496129761952133"
"Rarely ","2017","Part Time","(0) in school","38","0.486327920811597","0.378147479993166","0.594508361630027"
"Rarely ","2017","Part Time","(1a) inadequately completed","40","0.3165769435294","0.239801384252228","0.393352502806573"
"Rarely ","2017","Part Time","(1b) general elementary school","156","0.316106380167213","0.276522253919555","0.355690506414871"
"Rarely ","2017","Part Time","(1c) basic vocational qualification","440","0.3648651159033","0.337548491951866","0.392181739854734"
"Rarely ","2017","Part Time","(2b) intermediate general qualification","91","0.528870213833755","0.462759648821916","0.594980778845594"
"Rarely ","2017","Part Time","(2a) intermediate vocational","786","0.42849833303354","0.405942287918656","0.451054378148423"
"Rarely ","2017","Part Time","(2c_gen) general maturity certificate","248","0.410153793931651","0.37096037357358","0.449347214289721"
"Rarely ","2017","Part Time","(2c_voc) vocational maturity certificate","376","0.427540822177692","0.39581333274122","0.459268311614163"
"Rarely ","2017","Part Time","(3a) lower tertiary education","217","0.452357703218695","0.409943653438116","0.494771752999273"
"Rarely ","2017","Part Time","(3b) higher tertiary education","568","0.459795414723659","0.433091097070566","0.486499732376751"
"Rarely ","2017","Not Working","(0) in school","137","0.433482420491478","0.381639796730146","0.48532504425281"
"Rarely ","2017","Not Working","(1a) inadequately completed","224","0.230326351033684","0.208897314849706","0.251755387217661"
"Rarely ","2017","Not Working","(1b) general elementary school","368","0.334415122348259","0.310859669994287","0.357970574702232"
"Rarely ","2017","Not Working","(1c) basic vocational qualification","843","0.353943022182327","0.334723426200892","0.373162618163762"
"Rarely ","2017","Not Working","(2b) intermediate general qualification","129","0.364773328950338","0.313682046746755","0.41586461115392"
"Rarely ","2017","Not Working","(2a) intermediate vocational","540","0.371925493252196","0.347031339536497","0.396819646967896"
"Rarely ","2017","Not Working","(2c_gen) general maturity certificate","215","0.298920227383905","0.269111367700826","0.328729087066984"
"Rarely ","2017","Not Working","(2c_voc) vocational maturity certificate","158","0.284539375430087","0.246728347568486","0.322350403291688"
"Rarely ","2017","Not Working","(3a) lower tertiary education","211","0.327036830969995","0.287578186917783","0.366495475022206"
"Rarely ","2017","Not Working","(3b) higher tertiary education","477","0.402970892545905","0.378090754919189","0.427851030172621"
"Never","2017","Full Time","(0) in school","1","","",""
"Never","2017","Full Time","(1a) inadequately completed","23","","",""
"Never","2017","Full Time","(1b) general elementary school","124","0.255952809183842","0.216330906809412","0.295574711558272"
"Never","2017","Full Time","(1c) basic vocational qualification","366","0.201129040208414","0.181955670322488","0.22030241009434"
"Never","2017","Full Time","(2b) intermediate general qualification","53","0.201098183325714","0.152377631900726","0.249818734750703"
"Never","2017","Full Time","(2a) intermediate vocational","581","0.190750291335882","0.176305544486155","0.205195038185609"
"Never","2017","Full Time","(2c_gen) general maturity certificate","85","0.250591479380139","0.206962912306551","0.294220046453728"
"Never","2017","Full Time","(2c_voc) vocational maturity certificate","263","0.194124737722161","0.172259469690201","0.21599000575412"
"Never","2017","Full Time","(3a) lower tertiary education","192","0.187149724694725","0.162705372157663","0.211594077231786"
"Never","2017","Full Time","(3b) higher tertiary education","412","0.176785255120755","0.160546237589498","0.193024272652013"
"Never","2017","Part Time","(0) in school","15","","",""
"Never","2017","Part Time","(1a) inadequately completed","21","","",""
"Never","2017","Part Time","(1b) general elementary school","118","0.219918730990929","0.184656385876045","0.255181076105814"
"Never","2017","Part Time","(1c) basic vocational qualification","273","0.21815599629107","0.194720643194093","0.241591349388047"
"Never","2017","Part Time","(2b) intermediate general qualification","49","0.165593441425602","0.11636269119274","0.214824191658464"
"Never","2017","Part Time","(2a) intermediate vocational","367","0.178554151397291","0.161097775669511","0.196010527125071"
"Never","2017","Part Time","(2c_gen) general maturity certificate","88","0.180276914844452","0.14964500710736","0.210908822581544"
"Never","2017","Part Time","(2c_voc) vocational maturity certificate","181","0.211488588227484","0.185299395389154","0.237677781065813"
"Never","2017","Part Time","(3a) lower tertiary education","91","0.151497386487193","0.120944699018363","0.182050073956023"
"Never","2017","Part Time","(3b) higher tertiary education","244","0.163560260957021","0.143741510899636","0.183379011014405"
