"plj0587","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","2019","Schleswig-Holstein","West Germany","8","","","","5"
"Never","2019","Schleswig-Holstein","East Germany","","","","","5"
"Never","2019","Hamburg","West Germany","1","","","","5"
"Never","2019","Hamburg","East Germany","","","","","5"
"Never","2019","Lower Saxony","West Germany","7","","","","5"
"Never","2019","Lower Saxony","East Germany","","","","","5"
"Never","2019","Bremen","West Germany","","","","","5"
"Never","2019","Bremen","East Germany","","","","","5"
"Never","2019","North Rhine-Westphalia","West Germany","10","","","","5"
"Never","2019","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2019","Hesse","West Germany","2","","","","5"
"Never","2019","Hesse","East Germany","","","","","5"
"Never","2019","Rhineland-Palatinate,Saarland","West Germany","7","","","","5"
"Never","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2019","Baden-Württemberg","West Germany","6","","","","5"
"Never","2019","Baden-Württemberg","East Germany","","","","","5"
"Never","2019","Bavaria","West Germany","4","","","","5"
"Never","2019","Bavaria","East Germany","","","","","5"
"Never","2019","Berlin","West Germany","","","","","5"
"Never","2019","Berlin","East Germany","","","","","5"
"Never","2019","Brandenburg","West Germany","","","","","5"
"Never","2019","Brandenburg","East Germany","5","","","","5"
"Never","2019","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2019","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2019","Saxony","West Germany","","","","","5"
"Never","2019","Saxony","East Germany","","","","","5"
"Never","2019","Saxony-Anhalt","West Germany","","","","","5"
"Never","2019","Saxony-Anhalt","East Germany","1","","","","5"
"Never","2019","Thuringia","West Germany","","","","","5"
"Never","2019","Thuringia","East Germany","","","","","5"
"Often","2019","Schleswig-Holstein","East Germany","","","","","2"
"Often","2019","Hamburg","West Germany","","","","","2"
"Often","2019","Hamburg","East Germany","","","","","2"
"Often","2019","Bremen","West Germany","3","","","","2"
"Often","2019","Bremen","East Germany","","","","","2"
"Often","2019","North Rhine-Westphalia","West Germany","19","","","","2"
"Often","2019","North Rhine-Westphalia","East Germany","","","","","2"
"Often","2019","Hesse","West Germany","4","","","","2"
"Often","2019","Hesse","East Germany","","","","","2"
"Often","2019","Rhineland-Palatinate,Saarland","West Germany","3","","","","2"
"Often","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Often","2019","Baden-Württemberg","West Germany","7","","","","2"
"Often","2019","Baden-Württemberg","East Germany","","","","","2"
"Often","2019","Bavaria","West Germany","7","","","","2"
"Often","2019","Bavaria","East Germany","","","","","2"
"Often","2019","Berlin","West Germany","1","","","","2"
"Often","2019","Berlin","East Germany","1","","","","2"
"Often","2019","Brandenburg","West Germany","","","","","2"
"Often","2019","Brandenburg","East Germany","2","","","","2"
"Often","2019","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Often","2019","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Often","2019","Saxony","West Germany","","","","","2"
"Often","2019","Saxony","East Germany","","","","","2"
"Often","2019","Saxony-Anhalt","West Germany","","","","","2"
"Often","2019","Saxony-Anhalt","East Germany","","","","","2"
"Often","2019","Thuringia","West Germany","","","","","2"
"Often","2019","Thuringia","East Germany","1","","","","2"
"Often","2019","Schleswig-Holstein","West Germany","1","","","","2"
"Often","2019","Lower Saxony","West Germany","13","","","","2"
"Often","2019","Lower Saxony","East Germany","","","","","2"
"Rarely ","2019","Schleswig-Holstein","East Germany","","","","","4"
"Rarely ","2019","Bremen","West Germany","2","","","","4"
"Rarely ","2019","Schleswig-Holstein","West Germany","1","","","","4"
"Rarely ","2019","Hamburg","West Germany","","","","","4"
"Rarely ","2019","Hamburg","East Germany","","","","","4"
"Rarely ","2019","Lower Saxony","West Germany","6","","","","4"
"Rarely ","2019","Lower Saxony","East Germany","","","","","4"
"Rarely ","2019","Bremen","East Germany","","","","","4"
"Rarely ","2019","North Rhine-Westphalia","West Germany","10","","","","4"
"Rarely ","2019","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely ","2019","Hesse","West Germany","1","","","","4"
"Rarely ","2019","Hesse","East Germany","","","","","4"
"Rarely ","2019","Rhineland-Palatinate,Saarland","West Germany","2","","","","4"
"Rarely ","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely ","2019","Baden-Württemberg","West Germany","2","","","","4"
"Rarely ","2019","Baden-Württemberg","East Germany","","","","","4"
"Rarely ","2019","Bavaria","West Germany","1","","","","4"
"Rarely ","2019","Bavaria","East Germany","","","","","4"
"Rarely ","2019","Berlin","West Germany","1","","","","4"
"Rarely ","2019","Berlin","East Germany","","","","","4"
"Rarely ","2019","Brandenburg","West Germany","","","","","4"
"Rarely ","2019","Brandenburg","East Germany","","","","","4"
"Rarely ","2019","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely ","2019","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely ","2019","Saxony","West Germany","","","","","4"
"Rarely ","2019","Saxony","East Germany","","","","","4"
"Rarely ","2019","Saxony-Anhalt","West Germany","","","","","4"
"Rarely ","2019","Saxony-Anhalt","East Germany","","","","","4"
"Rarely ","2019","Thuringia","West Germany","","","","","4"
"Rarely ","2019","Thuringia","East Germany","","","","","4"
"Sometimes","2019","Schleswig-Holstein","East Germany","","","","","3"
"Sometimes","2019","Hamburg","West Germany","2","","","","3"
"Sometimes","2019","Bremen","West Germany","1","","","","3"
"Sometimes","2019","Bremen","East Germany","","","","","3"
"Sometimes","2019","North Rhine-Westphalia","West Germany","18","","","","3"
"Sometimes","2019","North Rhine-Westphalia","East Germany","","","","","3"
"Sometimes","2019","Hesse","West Germany","4","","","","3"
"Sometimes","2019","Hesse","East Germany","","","","","3"
"Sometimes","2019","Rhineland-Palatinate,Saarland","West Germany","3","","","","3"
"Sometimes","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Sometimes","2019","Baden-Württemberg","West Germany","9","","","","3"
"Sometimes","2019","Baden-Württemberg","East Germany","","","","","3"
"Sometimes","2019","Bavaria","West Germany","9","","","","3"
"Sometimes","2019","Bavaria","East Germany","","","","","3"
"Sometimes","2019","Berlin","West Germany","","","","","3"
"Sometimes","2019","Berlin","East Germany","","","","","3"
"Sometimes","2019","Brandenburg","West Germany","","","","","3"
"Sometimes","2019","Mecklenburg-Western Pomerania","East Germany","3","","","","3"
"Sometimes","2019","Saxony","West Germany","","","","","3"
"Sometimes","2019","Saxony","East Germany","","","","","3"
"Sometimes","2019","Thuringia","West Germany","","","","","3"
"Sometimes","2019","Thuringia","East Germany","1","","","","3"
"Sometimes","2019","Brandenburg","East Germany","4","","","","3"
"Sometimes","2019","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Sometimes","2019","Saxony-Anhalt","West Germany","","","","","3"
"Sometimes","2019","Saxony-Anhalt","East Germany","1","","","","3"
"Sometimes","2019","Schleswig-Holstein","West Germany","8","","","","3"
"Sometimes","2019","Hamburg","East Germany","","","","","3"
"Sometimes","2019","Lower Saxony","West Germany","35","0.422378118049125","0.307485681251178","0.537270554847072","3"
"Sometimes","2019","Lower Saxony","East Germany","","","","","3"
"Very often","2019","Schleswig-Holstein","East Germany","","","","","1"
"Very often","2019","Hamburg","West Germany","1","","","","1"
"Very often","2019","Hamburg","East Germany","","","","","1"
"Very often","2019","Lower Saxony","West Germany","10","","","","1"
"Very often","2019","Bremen","West Germany","","","","","1"
"Very often","2019","Bremen","East Germany","","","","","1"
"Very often","2019","North Rhine-Westphalia","West Germany","10","","","","1"
"Very often","2019","North Rhine-Westphalia","East Germany","","","","","1"
"Very often","2019","Hesse","West Germany","2","","","","1"
"Very often","2019","Hesse","East Germany","","","","","1"
"Very often","2019","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Very often","2019","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very often","2019","Baden-Württemberg","West Germany","3","","","","1"
"Very often","2019","Baden-Württemberg","East Germany","","","","","1"
"Very often","2019","Bavaria","West Germany","6","","","","1"
"Very often","2019","Bavaria","East Germany","","","","","1"
"Very often","2019","Berlin","West Germany","","","","","1"
"Very often","2019","Berlin","East Germany","","","","","1"
"Very often","2019","Brandenburg","West Germany","","","","","1"
"Very often","2019","Brandenburg","East Germany","2","","","","1"
"Very often","2019","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very often","2019","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Very often","2019","Saxony","West Germany","","","","","1"
"Very often","2019","Saxony","East Germany","","","","","1"
"Very often","2019","Saxony-Anhalt","West Germany","","","","","1"
"Very often","2019","Saxony-Anhalt","East Germany","2","","","","1"
"Very often","2019","Thuringia","West Germany","","","","","1"
"Very often","2019","Thuringia","East Germany","","","","","1"
"Very often","2019","Lower Saxony","East Germany","","","","","1"
"Very often","2019","Schleswig-Holstein","West Germany","3","","","","1"
