"plj0587","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely ","2017","66 and older","(2c_voc) vocational maturity certificate","72","0.298391581979617","0.236944824774726","0.359838339184509"
"Rarely ","2017","66 and older","(3a) lower tertiary education","190","0.339461979576623","0.296967415200193","0.381956543953052"
"Rarely ","2017","66 and older","(3b) higher tertiary education","362","0.4545635837963","0.41995100861608","0.48917615897652"
"Never","2017","16-34 y.","(0) in school","90","0.203558844332998","0.165457413938893","0.241660274727103"
"Never","2017","16-34 y.","(1a) inadequately completed","173","0.150833015067423","0.127214175562987","0.174451854571859"
"Never","2017","16-34 y.","(1b) general elementary school","191","0.21450006186086","0.187830604250002","0.241169519471717"
"Never","2017","16-34 y.","(1c) basic vocational qualification","101","0.166514009665985","0.133255781114117","0.199772238217852"
"Never","2017","16-34 y.","(2b) intermediate general qualification","80","0.140319630154657","0.109504365590076","0.171134894719239"
"Never","2017","16-34 y.","(2a) intermediate vocational","172","0.15132571239237","0.128029085986608","0.174622338798133"
"Never","2017","16-34 y.","(2c_gen) general maturity certificate","230","0.175688874708638","0.154922009352542","0.196455740064734"
"Never","2017","16-34 y.","(2c_voc) vocational maturity certificate","121","0.177723618441752","0.147632818883912","0.207814417999593"
"Never","2017","16-34 y.","(3a) lower tertiary education","36","0.163263204354383","0.117987345202393","0.208539063506373"
"Never","2017","16-34 y.","(3b) higher tertiary education","160","0.134010391662369","0.113860510019428","0.15416027330531"
"Never","2017","35-65 y.","(0) in school","","","",""
"Never","2017","35-65 y.","(1a) inadequately completed","145","0.19670200610212","0.168552132963327","0.224851879240912"
"Never","2017","35-65 y.","(1b) general elementary school","218","0.215589700275225","0.191063974874926","0.240115425675523"
"Never","2017","35-65 y.","(1c) basic vocational qualification","640","0.213065703693818","0.198142057041202","0.227989350346434"
"Never","2017","35-65 y.","(2b) intermediate general qualification","57","0.228724389852734","0.176867214341103","0.280581565364365"
"Never","2017","35-65 y.","(2a) intermediate vocational","881","0.189255703697843","0.177623269755602","0.200888137640083"
"Never","2017","35-65 y.","(2c_gen) general maturity certificate","102","0.254070775321529","0.21728472835829","0.290856822284767"
"Never","2017","35-65 y.","(2c_voc) vocational maturity certificate","390","0.210272998976778","0.191973851852021","0.228572146101535"
"Never","2017","35-65 y.","(3a) lower tertiary education","248","0.166721297419568","0.146591199604351","0.186851395234785"
"Never","2017","35-65 y.","(3b) higher tertiary education","605","0.187836444247486","0.173993099692521","0.201679788802451"
"Never","2017","66 and older","(0) in school","","","",""
"Never","2017","66 and older","(1a) inadequately completed","13","","",""
"Never","2017","66 and older","(1b) general elementary school","120","0.207644787989609","0.173652929928071","0.241636646051148"
"Never","2017","66 and older","(1c) basic vocational qualification","400","0.207828389930616","0.189467499135038","0.226189280726195"
"Never","2017","66 and older","(2b) intermediate general qualification","17","","",""
"Never","2017","66 and older","(2a) intermediate vocational","173","0.19829372885456","0.171860238957523","0.224727218751597"
"Never","2017","66 and older","(2c_gen) general maturity certificate","19","","",""
"Never","2017","66 and older","(2c_voc) vocational maturity certificate","51","0.210968444924762","0.15617681421737","0.265760075632154"
"Never","2017","66 and older","(3a) lower tertiary education","79","0.19346503417312","0.158016217391486","0.228913850954755"
"Never","2017","66 and older","(3b) higher tertiary education","149","0.183478110193833","0.156572640880584","0.210383579507083"
"Very often","2018","16-34 y.","(0) in school","","","",""
"Very often","2018","16-34 y.","(1a) inadequately completed","13","","",""
"Very often","2018","16-34 y.","(1b) general elementary school","4","","",""
"Very often","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2018","16-34 y.","(2c_gen) general maturity certificate","4","","",""
"Very often","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2018","16-34 y.","(3b) higher tertiary education","2","","",""
"Very often","2018","35-65 y.","(0) in school","","","",""
"Very often","2018","35-65 y.","(1a) inadequately completed","12","","",""
"Very often","2018","35-65 y.","(1b) general elementary school","5","","",""
"Very often","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2018","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Very often","2018","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"Very often","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2018","35-65 y.","(3b) higher tertiary education","6","","",""
"Very often","2018","66 and older","(0) in school","","","",""
"Very often","2018","66 and older","(1a) inadequately completed","1","","",""
"Very often","2018","66 and older","(1b) general elementary school","","","",""
"Very often","2018","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2018","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2018","66 and older","(2a) intermediate vocational","","","",""
"Very often","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2018","66 and older","(3a) lower tertiary education","","","",""
"Very often","2018","66 and older","(3b) higher tertiary education","","","",""
"Often","2018","16-34 y.","(0) in school","2","","",""
"Often","2018","16-34 y.","(1a) inadequately completed","21","","",""
"Often","2018","16-34 y.","(1b) general elementary school","14","","",""
"Often","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2018","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Often","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2018","16-34 y.","(3b) higher tertiary education","6","","",""
"Often","2018","35-65 y.","(0) in school","","","",""
"Often","2018","35-65 y.","(1a) inadequately completed","10","","",""
"Often","2018","35-65 y.","(1b) general elementary school","3","","",""
"Often","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2018","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Often","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2018","35-65 y.","(3b) higher tertiary education","4","","",""
"Often","2018","66 and older","(0) in school","","","",""
"Often","2018","66 and older","(1a) inadequately completed","2","","",""
"Often","2018","66 and older","(1b) general elementary school","","","",""
"Often","2018","66 and older","(1c) basic vocational qualification","","","",""
"Often","2018","66 and older","(2b) intermediate general qualification","","","",""
"Often","2018","66 and older","(2a) intermediate vocational","","","",""
"Often","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2018","66 and older","(3a) lower tertiary education","","","",""
"Often","2018","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2018","16-34 y.","(0) in school","1","","",""
"Sometimes","2018","16-34 y.","(1a) inadequately completed","26","","",""
"Sometimes","2018","16-34 y.","(1b) general elementary school","22","","",""
"Sometimes","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2018","16-34 y.","(2a) intermediate vocational","1","","",""
"Sometimes","2018","16-34 y.","(2c_gen) general maturity certificate","15","","",""
"Sometimes","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2018","16-34 y.","(3b) higher tertiary education","9","","",""
"Sometimes","2018","35-65 y.","(0) in school","","","",""
"Sometimes","2018","35-65 y.","(1a) inadequately completed","24","","",""
"Sometimes","2018","35-65 y.","(1b) general elementary school","9","","",""
"Sometimes","2018","35-65 y.","(1c) basic vocational qualification","1","","",""
"Sometimes","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2018","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Sometimes","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2018","35-65 y.","(3b) higher tertiary education","8","","",""
"Sometimes","2018","66 and older","(0) in school","","","",""
"Sometimes","2018","66 and older","(1a) inadequately completed","1","","",""
"Sometimes","2018","66 and older","(1b) general elementary school","","","",""
"Sometimes","2018","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2018","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2018","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2018","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2018","66 and older","(3b) higher tertiary education","","","",""
"Rarely ","2018","16-34 y.","(0) in school","3","","",""
"Rarely ","2018","16-34 y.","(1a) inadequately completed","6","","",""
"Rarely ","2018","16-34 y.","(1b) general elementary school","12","","",""
"Rarely ","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely ","2018","16-34 y.","(2b) intermediate general qualification","1","","",""
"Rarely ","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely ","2018","16-34 y.","(2c_gen) general maturity certificate","3","","",""
"Rarely ","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely ","2018","16-34 y.","(3b) higher tertiary education","3","","",""
"Rarely ","2018","35-65 y.","(0) in school","","","",""
"Rarely ","2018","35-65 y.","(1a) inadequately completed","8","","",""
"Rarely ","2018","35-65 y.","(1b) general elementary school","4","","",""
"Rarely ","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely ","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely ","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely ","2018","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Rarely ","2018","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"Rarely ","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely ","2018","35-65 y.","(3b) higher tertiary education","1","","",""
"Rarely ","2018","66 and older","(0) in school","","","",""
"Rarely ","2018","66 and older","(1a) inadequately completed","","","",""
"Rarely ","2018","66 and older","(1b) general elementary school","","","",""
"Rarely ","2018","66 and older","(1c) basic vocational qualification","","","",""
"Rarely ","2018","66 and older","(2b) intermediate general qualification","","","",""
"Rarely ","2018","66 and older","(2a) intermediate vocational","","","",""
"Rarely ","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely ","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2018","66 and older","(3a) lower tertiary education","","","",""
"Rarely ","2018","66 and older","(3b) higher tertiary education","","","",""
"Never","2018","16-34 y.","(0) in school","1","","",""
"Never","2018","16-34 y.","(1a) inadequately completed","26","","",""
"Never","2018","16-34 y.","(1b) general elementary school","19","","",""
"Never","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2018","16-34 y.","(2b) intermediate general qualification","2","","",""
"Never","2018","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2018","16-34 y.","(2c_gen) general maturity certificate","11","","",""
"Never","2018","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"Never","2018","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2018","16-34 y.","(3b) higher tertiary education","6","","",""
"Never","2018","35-65 y.","(0) in school","1","","",""
"Never","2018","35-65 y.","(1a) inadequately completed","16","","",""
"Never","2018","35-65 y.","(1b) general elementary school","3","","",""
"Never","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2018","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2018","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Never","2018","35-65 y.","(2c_voc) vocational maturity certificate","2","","",""
"Never","2018","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2018","35-65 y.","(3b) higher tertiary education","2","","",""
"Never","2018","66 and older","(0) in school","","","",""
"Never","2018","66 and older","(1a) inadequately completed","","","",""
"Never","2018","66 and older","(1b) general elementary school","","","",""
"Never","2018","66 and older","(1c) basic vocational qualification","","","",""
"Never","2018","66 and older","(2b) intermediate general qualification","","","",""
"Never","2018","66 and older","(2a) intermediate vocational","","","",""
"Never","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2018","66 and older","(3a) lower tertiary education","","","",""
"Never","2018","66 and older","(3b) higher tertiary education","","","",""
"Very often","2019","16-34 y.","(0) in school","","","",""
"Very often","2019","16-34 y.","(1a) inadequately completed","11","","",""
"Very often","2019","16-34 y.","(1b) general elementary school","5","","",""
"Very often","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2019","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2019","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2019","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Very often","2019","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2019","16-34 y.","(3b) higher tertiary education","2","","",""
"Very often","2019","35-65 y.","(0) in school","","","",""
"Very often","2019","35-65 y.","(1a) inadequately completed","9","","",""
"Very often","2019","35-65 y.","(1b) general elementary school","3","","",""
"Very often","2019","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2019","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2019","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Very often","2019","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2019","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2019","66 and older","(0) in school","","","",""
"Very often","2019","66 and older","(1a) inadequately completed","2","","",""
"Very often","2019","66 and older","(1b) general elementary school","","","",""
"Very often","2019","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2019","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2019","66 and older","(2a) intermediate vocational","","","",""
"Very often","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2019","66 and older","(3a) lower tertiary education","","","",""
"Very often","2019","66 and older","(3b) higher tertiary education","","","",""
"Often","2019","16-34 y.","(0) in school","","","",""
"Often","2019","16-34 y.","(1a) inadequately completed","14","","",""
"Often","2019","16-34 y.","(1b) general elementary school","4","","",""
"Often","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2019","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2019","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2019","16-34 y.","(2c_gen) general maturity certificate","6","","",""
"Often","2019","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2019","16-34 y.","(3b) higher tertiary education","1","","",""
"Often","2019","35-65 y.","(0) in school","","","",""
"Often","2019","35-65 y.","(1a) inadequately completed","18","","",""
"Often","2019","35-65 y.","(1b) general elementary school","5","","",""
"Often","2019","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2019","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2019","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Often","2019","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"Often","2019","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2019","35-65 y.","(3b) higher tertiary education","5","","",""
"Often","2019","66 and older","(0) in school","","","",""
"Often","2019","66 and older","(1a) inadequately completed","","","",""
"Often","2019","66 and older","(1b) general elementary school","","","",""
"Often","2019","66 and older","(1c) basic vocational qualification","","","",""
"Often","2019","66 and older","(2b) intermediate general qualification","","","",""
"Often","2019","66 and older","(2a) intermediate vocational","","","",""
"Often","2019","66 and older","(2c_gen) general maturity certificate","1","","",""
"Often","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2019","66 and older","(3a) lower tertiary education","","","",""
"Often","2019","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2019","16-34 y.","(0) in school","","","",""
"Sometimes","2019","16-34 y.","(1a) inadequately completed","20","","",""
"Sometimes","2019","16-34 y.","(1b) general elementary school","15","","",""
"Sometimes","2019","16-34 y.","(1c) basic vocational qualification","1","","",""
"Sometimes","2019","16-34 y.","(2b) intermediate general qualification","2","","",""
"Sometimes","2019","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2019","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"Sometimes","2019","16-34 y.","(2c_voc) vocational maturity certificate","1","","",""
"Sometimes","2019","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2019","16-34 y.","(3b) higher tertiary education","8","","",""
"Sometimes","2019","35-65 y.","(0) in school","1","","",""
"Sometimes","2019","35-65 y.","(1a) inadequately completed","27","","",""
"Sometimes","2019","35-65 y.","(1b) general elementary school","5","","",""
"Sometimes","2019","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2019","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2019","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Sometimes","2019","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2019","35-65 y.","(3b) higher tertiary education","2","","",""
"Sometimes","2019","66 and older","(0) in school","","","",""
"Sometimes","2019","66 and older","(1a) inadequately completed","1","","",""
"Sometimes","2019","66 and older","(1b) general elementary school","","","",""
"Sometimes","2019","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2019","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2019","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2019","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2019","66 and older","(3b) higher tertiary education","1","","",""
"Rarely ","2019","16-34 y.","(0) in school","","","",""
"Rarely ","2019","16-34 y.","(1a) inadequately completed","2","","",""
"Rarely ","2019","16-34 y.","(1b) general elementary school","5","","",""
"Rarely ","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely ","2019","16-34 y.","(2b) intermediate general qualification","1","","",""
"Rarely ","2019","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely ","2019","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"Rarely ","2019","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely ","2019","16-34 y.","(3b) higher tertiary education","2","","",""
"Rarely ","2019","35-65 y.","(0) in school","","","",""
"Rarely ","2019","35-65 y.","(1a) inadequately completed","7","","",""
"Rarely ","2019","35-65 y.","(1b) general elementary school","1","","",""
"Rarely ","2019","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely ","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely ","2019","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely ","2019","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Rarely ","2019","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely ","2019","35-65 y.","(3b) higher tertiary education","2","","",""
"Rarely ","2019","66 and older","(0) in school","","","",""
"Rarely ","2019","66 and older","(1a) inadequately completed","1","","",""
"Rarely ","2019","66 and older","(1b) general elementary school","","","",""
"Rarely ","2019","66 and older","(1c) basic vocational qualification","","","",""
"Rarely ","2019","66 and older","(2b) intermediate general qualification","","","",""
"Rarely ","2019","66 and older","(2a) intermediate vocational","","","",""
"Rarely ","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely ","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2019","66 and older","(3a) lower tertiary education","","","",""
"Rarely ","2019","66 and older","(3b) higher tertiary education","","","",""
"Never","2019","16-34 y.","(0) in school","1","","",""
"Never","2019","16-34 y.","(1a) inadequately completed","12","","",""
"Never","2019","16-34 y.","(1b) general elementary school","5","","",""
"Never","2019","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2019","16-34 y.","(2b) intermediate general qualification","2","","",""
"Never","2019","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2019","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"Never","2019","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2019","16-34 y.","(3b) higher tertiary education","3","","",""
"Never","2019","35-65 y.","(0) in school","","","",""
"Never","2019","35-65 y.","(1a) inadequately completed","12","","",""
"Never","2019","35-65 y.","(1b) general elementary school","","","",""
"Never","2019","35-65 y.","(1c) basic vocational qualification","2","","",""
"Never","2019","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2019","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2019","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Never","2019","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2019","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2019","66 and older","(0) in school","","","",""
"Never","2019","66 and older","(1a) inadequately completed","","","",""
"Never","2019","66 and older","(1b) general elementary school","","","",""
"Never","2019","66 and older","(1c) basic vocational qualification","","","",""
"Never","2019","66 and older","(2b) intermediate general qualification","","","",""
"Never","2019","66 and older","(2a) intermediate vocational","","","",""
"Never","2019","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2019","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2019","66 and older","(3a) lower tertiary education","","","",""
"Never","2019","66 and older","(3b) higher tertiary education","","","",""
