"plb0218","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2011","no degree/no degree yet","East Germany","5","","",""
"Rarely","2011","lower secondary degree","West Germany","646","0.199523376154697","0.185650703006966","0.213396049302429"
"Rarely","2011","lower secondary degree","East Germany","53","0.179304177423005","0.135603461599105","0.223004893246905"
"Rarely","2011","secondary school degree","West Germany","841","0.230325820712734","0.217113324124447","0.24353831730102"
"Rarely","2011","secondary school degree","East Germany","459","0.237091391282495","0.218662915057359","0.25551986750763"
"Rarely","2011","college entrance qualification","West Germany","1196","0.281872755332125","0.268802796595279","0.294942714068972"
"Rarely","2011","college entrance qualification","East Germany","295","0.299084013834882","0.271230563742086","0.326937463927678"
"Rarely","2011","Other degree","West Germany","175","0.177870457203774","0.153411534030892","0.202329380376657"
"Rarely","2011","Other degree","East Germany","10","","",""
"Rarely","2011","no degree/no degree yet","West Germany","37","0.158438551190757","0.107705042323756","0.209172060057757"
"Rarely","2011","no degree/no degree yet","East Germany","5","","",""
"No, never","2012","lower secondary degree","West Germany","303","0.321933400391762","0.291064159523966","0.352802641259559"
"No, never","2012","lower secondary degree","East Germany","24","","",""
"No, never","2012","secondary school degree","West Germany","563","0.445908328618935","0.41888803785907","0.4729286193788"
"No, never","2012","secondary school degree","East Germany","196","0.376477305352025","0.334591963448895","0.418362647255154"
"No, never","2012","college entrance qualification","West Germany","615","0.44095672002423","0.41557563861631","0.466337801432151"
"No, never","2012","college entrance qualification","East Germany","118","0.382495462363702","0.326170839199498","0.438820085527906"
"No, never","2012","Other degree","West Germany","159","0.37692023263871","0.330573406832609","0.42326705844481"
"No, never","2012","Other degree","East Germany","11","","",""
"No, never","2012","no degree/no degree yet","West Germany","23","","",""
"No, never","2012","no degree/no degree yet","East Germany","4","","",""
"Yes, every week","2012","lower secondary degree","West Germany","155","0.187762029994636","0.161960094519357","0.213563965469915"
"Yes, every week","2012","lower secondary degree","East Germany","15","","",""
"Yes, every week","2012","secondary school degree","West Germany","163","0.117745221219917","0.100224778761722","0.135265663678111"
"Yes, every week","2012","secondary school degree","East Germany","62","0.127462445646226","0.0986321086277201","0.156292782664731"
"Yes, every week","2012","college entrance qualification","West Germany","214","0.135801593217545","0.118289075533032","0.153314110902059"
"Yes, every week","2012","college entrance qualification","East Germany","31","0.101863556853789","0.0668089054857083","0.136918208221869"
"Yes, every week","2012","Other degree","West Germany","55","0.110817521752083","0.080796663030029","0.140838380474137"
"Yes, every week","2012","Other degree","East Germany","6","","",""
"Yes, every week","2012","no degree/no degree yet","West Germany","27","","",""
"Yes, every week","2012","no degree/no degree yet","East Germany","1","","",""
"Yes, every 2 weeks","2012","lower secondary degree","West Germany","171","0.206538412454659","0.179791717436908","0.233285107472411"
"Yes, every 2 weeks","2012","lower secondary degree","East Germany","15","","",""
"Yes, every 2 weeks","2012","secondary school degree","West Germany","203","0.159576008454474","0.139668842608898","0.179483174300051"
"Yes, every 2 weeks","2012","secondary school degree","East Germany","115","0.200782396793932","0.166151649035414","0.23541314455245"
"Yes, every 2 weeks","2012","college entrance qualification","West Germany","191","0.113159876429815","0.0969657202713214","0.129354032588309"
"Yes, every 2 weeks","2012","college entrance qualification","East Germany","35","0.137812680108388","0.0978632600084464","0.17776210020833"
"Yes, every 2 weeks","2012","Other degree","West Germany","88","0.259994356538191","0.218045230007791","0.30194348306859"
"Yes, every 2 weeks","2012","Other degree","East Germany","6","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","West Germany","18","","",""
"Yes, every 2 weeks","2012","no degree/no degree yet","East Germany","3","","",""
"Yes, every 3-4 weeks","2012","lower secondary degree","West Germany","84","0.0956628976422458","0.0762297256107718","0.11509606967372"
"Yes, every 3-4 weeks","2012","lower secondary degree","East Germany","8","","",""
"Yes, every 3-4 weeks","2012","secondary school degree","West Germany","123","0.0939828175101478","0.0781204187891337","0.109845216231162"
"Yes, every 3-4 weeks","2012","secondary school degree","East Germany","47","0.0906816650848544","0.065856951385774","0.115506378783935"
"Yes, every 3-4 weeks","2012","college entrance qualification","West Germany","122","0.0806556891344271","0.0667354715660701","0.0945759067027841"
"Yes, every 3-4 weeks","2012","college entrance qualification","East Germany","29","","",""
"Yes, every 3-4 weeks","2012","Other degree","West Germany","43","0.0900279840543713","0.0626547426856625","0.11740122542308"
"Yes, every 3-4 weeks","2012","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","West Germany","11","","",""
"Yes, every 3-4 weeks","2012","no degree/no degree yet","East Germany","1","","",""
"Rarely","2012","lower secondary degree","West Germany","167","0.188103259516696","0.162283314418405","0.213923204614987"
"Rarely","2012","lower secondary degree","East Germany","14","","",""
"Rarely","2012","secondary school degree","West Germany","248","0.182787624196526","0.161778048752919","0.203797199640133"
"Rarely","2012","secondary school degree","East Germany","94","0.204596187122963","0.169721595263697","0.239470778982229"
"Rarely","2012","college entrance qualification","West Germany","328","0.229426121193982","0.207932083975621","0.250920158412343"
"Rarely","2012","college entrance qualification","East Germany","73","0.240986463680725","0.191420202677778","0.290552724683671"
"Rarely","2012","Other degree","West Germany","75","0.162239905016646","0.126981543826809","0.197498266206482"
"Rarely","2012","Other degree","East Germany","7","","",""
"Rarely","2012","no degree/no degree yet","West Germany","13","","",""
"Rarely","2012","no degree/no degree yet","East Germany","","","",""
"No, never","2013","lower secondary degree","West Germany","997","0.365049557232831","0.347255037910301","0.382844076555361"
"No, never","2013","lower secondary degree","East Germany","107","0.347153840656005","0.293011593096593","0.401296088215418"
"No, never","2013","secondary school degree","West Germany","1546","0.399317853323234","0.383383430654563","0.415252275991904"
"No, never","2013","secondary school degree","East Germany","623","0.320327364587566","0.299093793187275","0.341560935987857"
"No, never","2013","college entrance qualification","West Germany","1767","0.375530863326813","0.361166561149845","0.389895165503781"
"No, never","2013","college entrance qualification","East Germany","362","0.336074695518431","0.306768439585383","0.365380951451479"
"No, never","2013","Other degree","West Germany","324","0.369798560333024","0.337440138135947","0.402156982530101"
"No, never","2013","Other degree","East Germany","22","","",""
"No, never","2013","no degree/no degree yet","West Germany","51","0.224881219025872","0.166727670668468","0.283034767383276"
"No, never","2013","no degree/no degree yet","East Germany","13","","",""
"Yes, every week","2013","lower secondary degree","West Germany","444","0.158112536664727","0.144627547333102","0.171597525996353"
"Yes, every week","2013","lower secondary degree","East Germany","53","0.178948907087084","0.135355633480349","0.222542180693818"
"Yes, every week","2013","secondary school degree","West Germany","396","0.108236323454299","0.0981283053257855","0.118344341582812"
"Yes, every week","2013","secondary school degree","East Germany","210","0.122292003222835","0.107382945671387","0.137201060774282"
"Yes, every week","2013","college entrance qualification","West Germany","577","0.133451657063076","0.123364596954744","0.143538717171408"
"Yes, every week","2013","college entrance qualification","East Germany","130","0.114034702850927","0.0943145764857871","0.133754829216067"
"Yes, every week","2013","Other degree","West Germany","142","0.150014910942045","0.126079664607335","0.173950157276756"
"Yes, every week","2013","Other degree","East Germany","7","","",""
"Yes, every week","2013","no degree/no degree yet","West Germany","62","0.408417972902662","0.339951902203048","0.476884043602275"
"Yes, every week","2013","no degree/no degree yet","East Germany","3","","",""
"Yes, every 2 weeks","2013","lower secondary degree","West Germany","511","0.179366496867201","0.165186187112461","0.193546806621942"
"Yes, every 2 weeks","2013","lower secondary degree","East Germany","60","0.236831636519421","0.188481255178046","0.285182017860796"
"Yes, every 2 weeks","2013","secondary school degree","West Germany","572","0.156885980029869","0.145053117202057","0.168718842857681"
"Yes, every 2 weeks","2013","secondary school degree","East Germany","376","0.205781376165078","0.187384283281552","0.224178469048605"
"Yes, every 2 weeks","2013","college entrance qualification","West Germany","501","0.114730197803006","0.105276909097588","0.124183486508424"
"Yes, every 2 weeks","2013","college entrance qualification","East Germany","122","0.155879820060745","0.133374773815694","0.178384866305795"
"Yes, every 2 weeks","2013","Other degree","West Germany","150","0.163459568627648","0.138673155964973","0.188245981290324"
"Yes, every 2 weeks","2013","Other degree","East Germany","10","","",""
"Yes, every 2 weeks","2013","no degree/no degree yet","West Germany","42","0.166649020668721","0.114741432075468","0.218556609261975"
"Yes, every 2 weeks","2013","no degree/no degree yet","East Germany","2","","",""
"Yes, every 3-4 weeks","2013","lower secondary degree","West Germany","240","0.0804080869795366","0.0703575823160751","0.0904585916429982"
"Yes, every 3-4 weeks","2013","lower secondary degree","East Germany","23","","",""
"Yes, every 3-4 weeks","2013","secondary school degree","West Germany","304","0.0834124246154451","0.0744162689310525","0.0924085802998377"
"Yes, every 3-4 weeks","2013","secondary school degree","East Germany","199","0.110121303871288","0.0958758198012129","0.124366787941363"
"Yes, every 3-4 weeks","2013","college entrance qualification","West Germany","361","0.0962607097537882","0.0875118322279091","0.105009587279667"
"Yes, every 3-4 weeks","2013","college entrance qualification","East Germany","93","0.0871225374760254","0.0696259109809925","0.104619163971058"
"Yes, every 3-4 weeks","2013","Other degree","West Germany","75","0.112698181778854","0.0915019249017845","0.133894438655923"
"Yes, every 3-4 weeks","2013","Other degree","East Germany","4","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","West Germany","18","","",""
"Yes, every 3-4 weeks","2013","no degree/no degree yet","East Germany","2","","",""
"Rarely","2013","lower secondary degree","West Germany","620","0.217063322255704","0.201826409702419","0.232300234808989"
"Rarely","2013","lower secondary degree","East Germany","54","0.16511712515925","0.12289124584879","0.207343004469711"
"Rarely","2013","secondary school degree","West Germany","811","0.252147418577153","0.238019119862471","0.266275717291836"
"Rarely","2013","secondary school degree","East Germany","447","0.241477952153233","0.222001987370192","0.260953916936274"
"Rarely","2013","college entrance qualification","West Germany","1160","0.280026572053317","0.266707803211302","0.293345340895331"
"Rarely","2013","college entrance qualification","East Germany","291","0.306888244093872","0.278274507227563","0.335501980960181"
"Rarely","2013","Other degree","West Germany","164","0.204028778318429","0.17701661099311","0.231040945643748"
"Rarely","2013","Other degree","East Germany","10","","",""
"Rarely","2013","no degree/no degree yet","West Germany","25","","",""
"Rarely","2013","no degree/no degree yet","East Germany","3","","",""
"No, never","2014","lower secondary degree","West Germany","","","",""
"No, never","2014","lower secondary degree","East Germany","","","",""
"No, never","2014","secondary school degree","West Germany","","","",""
"No, never","2014","secondary school degree","East Germany","","","",""
"No, never","2014","college entrance qualification","West Germany","","","",""
"No, never","2014","college entrance qualification","East Germany","","","",""
"No, never","2014","Other degree","West Germany","","","",""
"No, never","2014","Other degree","East Germany","","","",""
"No, never","2014","no degree/no degree yet","West Germany","","","",""
"No, never","2014","no degree/no degree yet","East Germany","","","",""
"Yes, every week","2014","lower secondary degree","West Germany","","","",""
"Yes, every week","2014","lower secondary degree","East Germany","","","",""
"Yes, every week","2014","secondary school degree","West Germany","","","",""
"Yes, every week","2014","secondary school degree","East Germany","","","",""
"Yes, every week","2014","college entrance qualification","West Germany","","","",""
"Yes, every week","2014","college entrance qualification","East Germany","","","",""
"Yes, every week","2014","Other degree","West Germany","","","",""
"Yes, every week","2014","Other degree","East Germany","","","",""
"Yes, every week","2014","no degree/no degree yet","West Germany","","","",""
"Yes, every week","2014","no degree/no degree yet","East Germany","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","West Germany","","","",""
"Yes, every 2 weeks","2014","lower secondary degree","East Germany","","","",""
"Yes, every 2 weeks","2014","secondary school degree","West Germany","","","",""
"Yes, every 2 weeks","2014","secondary school degree","East Germany","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","West Germany","","","",""
"Yes, every 2 weeks","2014","college entrance qualification","East Germany","","","",""
"Yes, every 2 weeks","2014","Other degree","West Germany","","","",""
"Yes, every 2 weeks","2014","Other degree","East Germany","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","West Germany","","","",""
"Yes, every 2 weeks","2014","no degree/no degree yet","East Germany","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","West Germany","","","",""
"Yes, every 3-4 weeks","2014","lower secondary degree","East Germany","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","West Germany","","","",""
"Yes, every 3-4 weeks","2014","secondary school degree","East Germany","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2014","college entrance qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2014","Other degree","West Germany","","","",""
"Yes, every 3-4 weeks","2014","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","West Germany","","","",""
"Yes, every 3-4 weeks","2014","no degree/no degree yet","East Germany","","","",""
"Rarely","2014","lower secondary degree","West Germany","","","",""
"Rarely","2014","lower secondary degree","East Germany","","","",""
"Rarely","2014","secondary school degree","West Germany","","","",""
"Rarely","2014","secondary school degree","East Germany","","","",""
"Rarely","2014","college entrance qualification","West Germany","","","",""
"Rarely","2014","college entrance qualification","East Germany","","","",""
"Rarely","2014","Other degree","West Germany","","","",""
"Rarely","2014","Other degree","East Germany","","","",""
"Rarely","2014","no degree/no degree yet","West Germany","","","",""
"Rarely","2014","no degree/no degree yet","East Germany","","","",""
"No, never","2015","lower secondary degree","West Germany","905","0.386817562536641","0.367738123048805","0.405897002024478"
"No, never","2015","lower secondary degree","East Germany","76","0.272469611852088","0.217057225172207","0.32788199853197"
"No, never","2015","secondary school degree","West Germany","1437","0.409378493740226","0.392601727188625","0.426155260291827"
"No, never","2015","secondary school degree","East Germany","569","0.344289731777717","0.320950068465661","0.367629395089773"
"No, never","2015","college entrance qualification","West Germany","1664","0.375983986072884","0.361342023959975","0.390625948185793"
"No, never","2015","college entrance qualification","East Germany","334","0.358637894614345","0.327040142190871","0.390235647037819"
"No, never","2015","Other degree","West Germany","673","0.369128302520396","0.345751616365999","0.392504988674793"
"No, never","2015","Other degree","East Germany","63","0.454070043631","0.370392576625901","0.537747510636098"
"No, never","2015","no degree/no degree yet","West Germany","78","0.377673227123447","0.313464601247952","0.441881852998942"
"No, never","2015","no degree/no degree yet","East Germany","9","","",""
"Yes, every week","2015","lower secondary degree","West Germany","417","0.158800965118212","0.144482593896485","0.173119336339939"
"Yes, every week","2015","lower secondary degree","East Germany","41","0.15550543432663","0.110403676830939","0.20060719182232"
"Yes, every week","2015","secondary school degree","West Germany","391","0.119454049406995","0.108388637845763","0.130519460968226"
"Yes, every week","2015","secondary school degree","East Germany","179","0.114053943505734","0.0984391821217236","0.129668704889744"
"Yes, every week","2015","college entrance qualification","West Germany","537","0.140476845953895","0.129973010703517","0.150980681204273"
"Yes, every week","2015","college entrance qualification","East Germany","109","0.111165735454529","0.0904561062757946","0.131875364633263"
"Yes, every week","2015","Other degree","West Germany","259","0.163789452928361","0.145861754504739","0.181717151351984"
"Yes, every week","2015","Other degree","East Germany","12","","",""
"Yes, every week","2015","no degree/no degree yet","West Germany","40","0.164596129379169","0.115484529258018","0.21370772950032"
"Yes, every week","2015","no degree/no degree yet","East Germany","3","","",""
"Yes, every 2 weeks","2015","lower secondary degree","West Germany","411","0.165744163604601","0.151176617030996","0.180311710178205"
"Yes, every 2 weeks","2015","lower secondary degree","East Germany","61","0.257128411835109","0.202734015840561","0.311522807829657"
"Yes, every 2 weeks","2015","secondary school degree","West Germany","493","0.150398476587065","0.138202390507754","0.162594562666375"
"Yes, every 2 weeks","2015","secondary school degree","East Germany","326","0.210192146622819","0.190177610635376","0.230206682610263"
"Yes, every 2 weeks","2015","college entrance qualification","West Germany","504","0.128077805175311","0.117976149942693","0.13817946040793"
"Yes, every 2 weeks","2015","college entrance qualification","East Germany","112","0.151069509008394","0.127475544014505","0.174663474002282"
"Yes, every 2 weeks","2015","Other degree","West Germany","286","0.174159239236006","0.155787715933035","0.192530762538977"
"Yes, every 2 weeks","2015","Other degree","East Germany","22","","",""
"Yes, every 2 weeks","2015","no degree/no degree yet","West Germany","53","0.213115140371555","0.158878999458912","0.267351281284198"
"Yes, every 2 weeks","2015","no degree/no degree yet","East Germany","1","","",""
"Yes, every 3-4 weeks","2015","lower secondary degree","West Germany","227","0.0811820584471315","0.0704825844100293","0.0918815324842336"
"Yes, every 3-4 weeks","2015","lower secondary degree","East Germany","12","","",""
"Yes, every 3-4 weeks","2015","secondary school degree","West Germany","264","0.0826158011663252","0.0732229312396818","0.0920086710929685"
"Yes, every 3-4 weeks","2015","secondary school degree","East Germany","143","0.0990859383363714","0.0844093789802489","0.113762497692494"
"Yes, every 3-4 weeks","2015","college entrance qualification","West Germany","363","0.0835246513293421","0.0751612205470672","0.0918880821116171"
"Yes, every 3-4 weeks","2015","college entrance qualification","East Germany","83","0.0903265119299358","0.0714410833789365","0.109211940480935"
"Yes, every 3-4 weeks","2015","Other degree","West Germany","146","0.12204915511476","0.106191964726558","0.137906345502963"
"Yes, every 3-4 weeks","2015","Other degree","East Germany","15","","",""
"Yes, every 3-4 weeks","2015","no degree/no degree yet","West Germany","16","","",""
"Yes, every 3-4 weeks","2015","no degree/no degree yet","East Germany","3","","",""
"Rarely","2015","lower secondary degree","West Germany","543","0.207455250293414","0.191570083542586","0.223340417044242"
"Rarely","2015","lower secondary degree","East Germany","58","0.281564186616882","0.225587789187235","0.33754058404653"
"Rarely","2015","secondary school degree","West Germany","715","0.238153179099389","0.223620250410618","0.25268610778816"
"Rarely","2015","secondary school degree","East Germany","375","0.232378239757358","0.211631592313552","0.253124887201165"
"Rarely","2015","college entrance qualification","West Germany","1136","0.271936711468568","0.258486310709107","0.285387112228029"
"Rarely","2015","college entrance qualification","East Germany","247","0.288800348992797","0.258941636298633","0.318659061686961"
"Rarely","2015","Other degree","West Germany","273","0.170873850200477","0.15264027383777","0.189107426563184"
"Rarely","2015","Other degree","East Germany","24","","",""
"Rarely","2015","no degree/no degree yet","West Germany","32","0.165629644249073","0.116394580908446","0.214864707589701"
"Rarely","2015","no degree/no degree yet","East Germany","3","","",""
"No, never","2016","lower secondary degree","West Germany","","","",""
"No, never","2016","lower secondary degree","East Germany","","","",""
"No, never","2016","secondary school degree","West Germany","","","",""
"No, never","2016","secondary school degree","East Germany","","","",""
"No, never","2016","college entrance qualification","West Germany","","","",""
"No, never","2016","college entrance qualification","East Germany","","","",""
"No, never","2016","Other degree","West Germany","","","",""
"No, never","2016","Other degree","East Germany","","","",""
"No, never","2016","no degree/no degree yet","West Germany","","","",""
"No, never","2016","no degree/no degree yet","East Germany","","","",""
"Yes, every week","2016","lower secondary degree","West Germany","","","",""
"Yes, every week","2016","lower secondary degree","East Germany","","","",""
"Yes, every week","2016","secondary school degree","West Germany","","","",""
"Yes, every week","2016","secondary school degree","East Germany","","","",""
"Yes, every week","2016","college entrance qualification","West Germany","","","",""
"Yes, every week","2016","college entrance qualification","East Germany","","","",""
"Yes, every week","2016","Other degree","West Germany","","","",""
"Yes, every week","2016","Other degree","East Germany","","","",""
"Yes, every week","2016","no degree/no degree yet","West Germany","","","",""
"Yes, every week","2016","no degree/no degree yet","East Germany","","","",""
"Yes, every 2 weeks","2016","lower secondary degree","West Germany","","","",""
"Yes, every 2 weeks","2016","lower secondary degree","East Germany","","","",""
"Yes, every 2 weeks","2016","secondary school degree","West Germany","","","",""
"Yes, every 2 weeks","2016","secondary school degree","East Germany","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","West Germany","","","",""
"Yes, every 2 weeks","2016","college entrance qualification","East Germany","","","",""
"Yes, every 2 weeks","2016","Other degree","West Germany","","","",""
"Yes, every 2 weeks","2016","Other degree","East Germany","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","West Germany","","","",""
"Yes, every 2 weeks","2016","no degree/no degree yet","East Germany","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","West Germany","","","",""
"Yes, every 3-4 weeks","2016","lower secondary degree","East Germany","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","West Germany","","","",""
"Yes, every 3-4 weeks","2016","secondary school degree","East Germany","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2016","college entrance qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2016","Other degree","West Germany","","","",""
"Yes, every 3-4 weeks","2016","Other degree","East Germany","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","West Germany","","","",""
"Yes, every 3-4 weeks","2016","no degree/no degree yet","East Germany","","","",""
"Rarely","2016","lower secondary degree","West Germany","","","",""
"Rarely","2016","lower secondary degree","East Germany","","","",""
"Rarely","2016","secondary school degree","West Germany","","","",""
"Rarely","2016","secondary school degree","East Germany","","","",""
"Rarely","2016","college entrance qualification","West Germany","","","",""
"Rarely","2016","college entrance qualification","East Germany","","","",""
"Rarely","2016","Other degree","West Germany","","","",""
"Rarely","2016","Other degree","East Germany","","","",""
"Rarely","2016","no degree/no degree yet","West Germany","","","",""
"Rarely","2016","no degree/no degree yet","East Germany","","","",""
"No, never","2017","lower secondary degree","West Germany","1008","0.393888224349811","0.374927465216825","0.412848983482797"
"No, never","2017","lower secondary degree","East Germany","104","0.419182489971397","0.361179936926325","0.47718504301647"
"No, never","2017","secondary school degree","West Germany","1637","0.452361104716465","0.435974423493976","0.468747785938955"
"No, never","2017","secondary school degree","East Germany","666","0.383233318608015","0.360176666854362","0.406289970361667"
"No, never","2017","college entrance qualification","West Germany","2040","0.420140137490267","0.406159414498047","0.434120860482487"
"No, never","2017","college entrance qualification","East Germany","456","0.45401666094377","0.423387107851738","0.484646214035803"
"No, never","2017","Other degree","West Germany","786","0.395741354249854","0.373403659541767","0.418079048957941"
"No, never","2017","Other degree","East Germany","82","0.409961829376002","0.338703717400993","0.481219941351012"
"No, never","2017","no degree/no degree yet","West Germany","95","0.341562731036761","0.285512915808952","0.397612546264569"
"No, never","2017","no degree/no degree yet","East Germany","11","","",""
"Yes, every week","2017","lower secondary degree","West Germany","384","0.146481302481708","0.132760153561887","0.160202451401529"
"Yes, every week","2017","lower secondary degree","East Germany","40","0.152076625200711","0.109864693179732","0.19428855722169"
"Yes, every week","2017","secondary school degree","West Germany","433","0.117434616566552","0.1068354248885","0.128033808244603"
"Yes, every week","2017","secondary school degree","East Germany","200","0.13161746351674","0.115584402075694","0.147650524957786"
"Yes, every week","2017","college entrance qualification","West Germany","645","0.132160941345611","0.122568212291177","0.141753670400044"
"Yes, every week","2017","college entrance qualification","East Germany","124","0.115678629072183","0.0960021813201688","0.135355076824197"
"Yes, every week","2017","Other degree","West Germany","252","0.148263594756692","0.13203088345424","0.164496306059143"
"Yes, every week","2017","Other degree","East Germany","18","","",""
"Yes, every week","2017","no degree/no degree yet","West Germany","67","0.23214128579336","0.182241509852866","0.282041061733854"
"Yes, every week","2017","no degree/no degree yet","East Germany","6","","",""
"Yes, every 2 weeks","2017","lower secondary degree","West Germany","422","0.167367568123519","0.152881344798382","0.181853791448655"
"Yes, every 2 weeks","2017","lower secondary degree","East Germany","64","0.181209716134576","0.135930096149293","0.22648933611986"
"Yes, every 2 weeks","2017","secondary school degree","West Germany","525","0.147798811919967","0.136114375396692","0.159483248443243"
"Yes, every 2 weeks","2017","secondary school degree","East Germany","328","0.180831347502532","0.16257862381563","0.199084071189434"
"Yes, every 2 weeks","2017","college entrance qualification","West Germany","532","0.114226922760978","0.105217094834697","0.123236750687259"
"Yes, every 2 weeks","2017","college entrance qualification","East Germany","112","0.131757636889245","0.110949966750507","0.152565307027982"
"Yes, every 2 weeks","2017","Other degree","West Germany","338","0.177519361856894","0.160064882363411","0.194973841350378"
"Yes, every 2 weeks","2017","Other degree","East Germany","36","0.164283216210319","0.110598741679467","0.21796769074117"
"Yes, every 2 weeks","2017","no degree/no degree yet","West Germany","63","0.231208574665275","0.181378908488509","0.281038240842041"
"Yes, every 2 weeks","2017","no degree/no degree yet","East Germany","3","","",""
"Yes, every 3-4 weeks","2017","lower secondary degree","West Germany","255","0.100051754463705","0.0884074384457653","0.111696070481644"
"Yes, every 3-4 weeks","2017","lower secondary degree","East Germany","23","","",""
"Yes, every 3-4 weeks","2017","secondary school degree","West Germany","302","0.0757968427381805","0.0670829839802857","0.0845107014960752"
"Yes, every 3-4 weeks","2017","secondary school degree","East Germany","184","0.104900118514442","0.0903680345971945","0.11943220243169"
"Yes, every 3-4 weeks","2017","college entrance qualification","West Germany","488","0.0915752115621228","0.0834055423258072","0.0997448807984384"
"Yes, every 3-4 weeks","2017","college entrance qualification","East Germany","106","0.0855905074196809","0.0683798193521711","0.102801195487191"
"Yes, every 3-4 weeks","2017","Other degree","West Germany","164","0.104238559336844","0.0902802898499018","0.118196828823787"
"Yes, every 3-4 weeks","2017","Other degree","East Germany","19","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","West Germany","21","","",""
"Yes, every 3-4 weeks","2017","no degree/no degree yet","East Germany","7","","",""
"Rarely","2017","lower secondary degree","West Germany","482","0.192211150581257","0.176920319949234","0.207501981213281"
"Rarely","2017","lower secondary degree","East Germany","47","0.194786424855097","0.148232041298501","0.241340808411693"
"Rarely","2017","secondary school degree","West Germany","647","0.206608624058836","0.193278960287579","0.219938287830092"
"Rarely","2017","secondary school degree","East Germany","330","0.199417751858271","0.180468631958002","0.21836687175854"
"Rarely","2017","college entrance qualification","West Germany","1083","0.241896786841021","0.229767081844488","0.254026491837554"
"Rarely","2017","college entrance qualification","East Germany","217","0.212956565675121","0.187770522864352","0.23814260848589"
"Rarely","2017","Other degree","West Germany","301","0.174237129799716","0.156910295323961","0.191563964275471"
"Rarely","2017","Other degree","East Germany","28","","",""
"Rarely","2017","no degree/no degree yet","West Germany","29","","",""
"Rarely","2017","no degree/no degree yet","East Germany","3","","",""
"No, never","2018","lower secondary degree","West Germany","","","",""
"No, never","2018","lower secondary degree","East Germany","","","",""
"No, never","2018","secondary school degree","West Germany","","","",""
"No, never","2018","secondary school degree","East Germany","","","",""
"No, never","2018","college entrance qualification","West Germany","","","",""
"No, never","2018","college entrance qualification","East Germany","","","",""
"No, never","2018","Other degree","West Germany","","","",""
"No, never","2018","Other degree","East Germany","","","",""
"No, never","2018","no degree/no degree yet","West Germany","","","",""
"No, never","2018","no degree/no degree yet","East Germany","","","",""
"Yes, every week","2018","lower secondary degree","West Germany","","","",""
"Yes, every week","2018","lower secondary degree","East Germany","","","",""
"Yes, every week","2018","secondary school degree","West Germany","","","",""
"Yes, every week","2018","secondary school degree","East Germany","","","",""
"Yes, every week","2018","college entrance qualification","West Germany","","","",""
"Yes, every week","2018","college entrance qualification","East Germany","","","",""
"Yes, every week","2018","Other degree","West Germany","","","",""
"Yes, every week","2018","Other degree","East Germany","","","",""
"Yes, every week","2018","no degree/no degree yet","West Germany","","","",""
"Yes, every week","2018","no degree/no degree yet","East Germany","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","West Germany","","","",""
"Yes, every 2 weeks","2018","lower secondary degree","East Germany","","","",""
"Yes, every 2 weeks","2018","secondary school degree","West Germany","","","",""
"Yes, every 2 weeks","2018","secondary school degree","East Germany","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","West Germany","","","",""
"Yes, every 2 weeks","2018","college entrance qualification","East Germany","","","",""
"Yes, every 2 weeks","2018","Other degree","West Germany","","","",""
"Yes, every 2 weeks","2018","Other degree","East Germany","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","West Germany","","","",""
"Yes, every 2 weeks","2018","no degree/no degree yet","East Germany","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","West Germany","","","",""
"Yes, every 3-4 weeks","2018","lower secondary degree","East Germany","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","West Germany","","","",""
"Yes, every 3-4 weeks","2018","secondary school degree","East Germany","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","West Germany","","","",""
"Yes, every 3-4 weeks","2018","college entrance qualification","East Germany","","","",""
"Yes, every 3-4 weeks","2018","Other degree","West Germany","","","",""
"Yes, every 3-4 weeks","2018","Other degree","East Germany","","","",""
