"plb0218","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2012","Part Time","vocational + Abi","44","0.174560056188016","0.132029353829277","0.217090758546755"
"Yes, every 2 weeks","2012","Part Time","higher vocational","9","","",""
"Yes, every 2 weeks","2012","Part Time","higher education","56","0.138801191951722","0.107443942666632","0.170158441236811"
"Yes, every 2 weeks","2012","Not Working","in school","","","",""
"Yes, every 2 weeks","2012","Not Working","inadequately","2","","",""
"Yes, every 2 weeks","2012","Not Working","general elemantary","5","","",""
"Yes, every 2 weeks","2012","Not Working","middle vocational","17","","",""
"Yes, every 2 weeks","2012","Not Working","vocational + Abi","3","","",""
"Yes, every 2 weeks","2012","Not Working","higher vocational","2","","",""
"Yes, every 2 weeks","2012","Not Working","higher education","4","","",""
"Yes, every 3-4 weeks","2012","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2012","Full Time","inadequately","2","","",""
"Yes, every 3-4 weeks","2012","Full Time","general elemantary","20","","",""
"Yes, every 3-4 weeks","2012","Full Time","middle vocational","138","0.105993265255153","0.088684364693373","0.123302165816933"
"Yes, every 3-4 weeks","2012","Full Time","vocational + Abi","19","","",""
"Yes, every 3-4 weeks","2012","Full Time","higher vocational","18","","",""
"Yes, every 3-4 weeks","2012","Full Time","higher education","77","0.113414704274377","0.090944225918653","0.135885182630101"
"Yes, every 3-4 weeks","2012","Part Time","in school","5","","",""
"Yes, every 3-4 weeks","2012","Part Time","inadequately","3","","",""
"Yes, every 3-4 weeks","2012","Part Time","general elemantary","10","","",""
"Yes, every 3-4 weeks","2012","Part Time","middle vocational","93","0.0867754778463607","0.0700866705720854","0.103464285120636"
"Yes, every 3-4 weeks","2012","Part Time","vocational + Abi","21","","",""
"Yes, every 3-4 weeks","2012","Part Time","higher vocational","8","","",""
"Yes, every 3-4 weeks","2012","Part Time","higher education","38","0.0819776833699426","0.0570968976615038","0.106858469078381"
"Yes, every 3-4 weeks","2012","Not Working","in school","1","","",""
"Yes, every 3-4 weeks","2012","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2012","Not Working","general elemantary","1","","",""
"Yes, every 3-4 weeks","2012","Not Working","middle vocational","13","","",""
"Yes, every 3-4 weeks","2012","Not Working","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2012","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2012","Not Working","higher education","2","","",""
"Rarely","2012","Full Time","in school","","","",""
"Rarely","2012","Full Time","inadequately","6","","",""
"Rarely","2012","Full Time","general elemantary","34","0.170022962877093","0.119336300825337","0.220709624928849"
"Rarely","2012","Full Time","middle vocational","290","0.228715868690655","0.205099381523508","0.252332355857802"
"Rarely","2012","Full Time","vocational + Abi","56","0.212626505351812","0.162406460413068","0.262846550290556"
"Rarely","2012","Full Time","higher vocational","61","0.296879310401642","0.237961444712783","0.355797176090501"
"Rarely","2012","Full Time","higher education","221","0.280784747539607","0.248940310594491","0.312629184484723"
"Rarely","2012","Part Time","in school","","","",""
"Rarely","2012","Part Time","inadequately","2","","",""
"Rarely","2012","Part Time","general elemantary","19","","",""
"Rarely","2012","Part Time","middle vocational","149","0.140565608594311","0.119960072741443","0.161171144447178"
"Rarely","2012","Part Time","vocational + Abi","43","0.142391357925224","0.103237571456118","0.18154514439433"
"Rarely","2012","Part Time","higher vocational","17","","",""
"Rarely","2012","Part Time","higher education","100","0.199667686881484","0.163411784407146","0.235923589355823"
"Rarely","2012","Not Working","in school","2","","",""
"Rarely","2012","Not Working","inadequately","","","",""
"Rarely","2012","Not Working","general elemantary","4","","",""
"Rarely","2012","Not Working","middle vocational","9","","",""
"Rarely","2012","Not Working","vocational + Abi","3","","",""
"Rarely","2012","Not Working","higher vocational","3","","",""
"Rarely","2012","Not Working","higher education","6","","",""
"No, never","2013","Full Time","in school","1","","",""
"No, never","2013","Full Time","inadequately","19","","",""
"No, never","2013","Full Time","general elemantary","233","0.371579322765932","0.331909371603491","0.411249273928374"
"No, never","2013","Full Time","middle vocational","1352","0.326300011250613","0.312179084568328","0.340420937932898"
"No, never","2013","Full Time","vocational + Abi","298","0.360258726337422","0.325716082209914","0.39480137046493"
"No, never","2013","Full Time","higher vocational","252","0.27524397800992","0.244729706746097","0.305758249273742"
"No, never","2013","Full Time","higher education","896","0.311588858088346","0.294338364806787","0.328839351369906"
"No, never","2013","Part Time","in school","8","","",""
"No, never","2013","Part Time","inadequately","25","","",""
"No, never","2013","Part Time","general elemantary","223","0.465778185367123","0.422142016491723","0.509414354242523"
"No, never","2013","Part Time","middle vocational","1358","0.459543117013552","0.4415410303911","0.477545203636004"
"No, never","2013","Part Time","vocational + Abi","290","0.448420613281658","0.407520856902103","0.489320369661213"
"No, never","2013","Part Time","higher vocational","143","0.454420468741449","0.398356381803423","0.510484555679475"
"No, never","2013","Part Time","higher education","608","0.454091155731905","0.426815531854416","0.481366779609393"
"No, never","2013","Not Working","in school","8","","",""
"No, never","2013","Not Working","inadequately","3","","",""
"No, never","2013","Not Working","general elemantary","19","","",""
"No, never","2013","Not Working","middle vocational","81","0.370899484186761","0.302033410291886","0.439765558081637"
"No, never","2013","Not Working","vocational + Abi","23","","",""
"No, never","2013","Not Working","higher vocational","8","","",""
"No, never","2013","Not Working","higher education","32","0.385529561080543","0.275376442134239","0.495682680026847"
"Yes, every week","2013","Full Time","in school","","","",""
"Yes, every week","2013","Full Time","inadequately","13","","",""
"Yes, every week","2013","Full Time","general elemantary","83","0.167150244228445","0.136520208577598","0.197780279879293"
"Yes, every week","2013","Full Time","middle vocational","574","0.13292713683418","0.122702308953774","0.143151964714586"
"Yes, every week","2013","Full Time","vocational + Abi","78","0.103388942210897","0.0814818251093348","0.12529605931246"
"Yes, every week","2013","Full Time","higher vocational","121","0.136545221116068","0.11308639777925","0.160004044452885"
"Yes, every week","2013","Full Time","higher education","449","0.153688368715176","0.140255391799397","0.167121345630954"
"Yes, every week","2013","Part Time","in school","23","","",""
"Yes, every week","2013","Part Time","inadequately","14","","",""
"Yes, every week","2013","Part Time","general elemantary","91","0.195846404866936","0.161130895791836","0.230561913942036"
"Yes, every week","2013","Part Time","middle vocational","363","0.118982795300731","0.107287438741295","0.130678151860168"
"Yes, every week","2013","Part Time","vocational + Abi","48","0.112263019531482","0.0863012411320277","0.138224797930936"
"Yes, every week","2013","Part Time","higher vocational","16","","",""
"Yes, every week","2013","Part Time","higher education","134","0.106033446630879","0.0891669384743458","0.122899954787411"
"Yes, every week","2013","Not Working","in school","4","","",""
"Yes, every week","2013","Not Working","inadequately","2","","",""
"Yes, every week","2013","Not Working","general elemantary","7","","",""
"Yes, every week","2013","Not Working","middle vocational","26","","",""
"Yes, every week","2013","Not Working","vocational + Abi","1","","",""
"Yes, every week","2013","Not Working","higher vocational","2","","",""
"Yes, every week","2013","Not Working","higher education","6","","",""
"Yes, every 2 weeks","2013","Full Time","in school","","","",""
"Yes, every 2 weeks","2013","Full Time","inadequately","14","","",""
"Yes, every 2 weeks","2013","Full Time","general elemantary","98","0.163043628877147","0.132717708562608","0.193369549191686"
"Yes, every 2 weeks","2013","Full Time","middle vocational","775","0.185246117867414","0.173545490173187","0.196946745561641"
"Yes, every 2 weeks","2013","Full Time","vocational + Abi","111","0.160288443221698","0.133890972977964","0.186685913465433"
"Yes, every 2 weeks","2013","Full Time","higher vocational","107","0.105184366583864","0.0842244015911211","0.126144331576606"
"Yes, every 2 weeks","2013","Full Time","higher education","304","0.0991794139771267","0.0880463031278177","0.110312524826436"
"Yes, every 2 weeks","2013","Part Time","in school","13","","",""
"Yes, every 2 weeks","2013","Part Time","inadequately","11","","",""
"Yes, every 2 weeks","2013","Part Time","general elemantary","90","0.162399623243856","0.130136443093904","0.194662803393809"
"Yes, every 2 weeks","2013","Part Time","middle vocational","555","0.194984391496291","0.180673019766106","0.209295763226475"
"Yes, every 2 weeks","2013","Part Time","vocational + Abi","91","0.174805793847321","0.14357162744608","0.206039960248562"
"Yes, every 2 weeks","2013","Part Time","higher vocational","43","0.145878583370734","0.106133597106371","0.185623569635096"
"Yes, every 2 weeks","2013","Part Time","higher education","113","0.110195933791633","0.0930416305115058","0.12735023707176"
"Yes, every 2 weeks","2013","Not Working","in school","","","",""
"Yes, every 2 weeks","2013","Not Working","inadequately","","","",""
"Yes, every 2 weeks","2013","Not Working","general elemantary","4","","",""
"Yes, every 2 weeks","2013","Not Working","middle vocational","33","0.101068574062135","0.0580962799181209","0.144040868206149"
"Yes, every 2 weeks","2013","Not Working","vocational + Abi","1","","",""
"Yes, every 2 weeks","2013","Not Working","higher vocational","2","","",""
"Yes, every 2 weeks","2013","Not Working","higher education","12","","",""
"Yes, every 3-4 weeks","2013","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2013","Full Time","inadequately","6","","",""
"Yes, every 3-4 weeks","2013","Full Time","general elemantary","53","0.0929248402979509","0.0690907702255525","0.116758910370349"
"Yes, every 3-4 weeks","2013","Full Time","middle vocational","423","0.0978078869529476","0.0888612907757832","0.106754483130112"
"Yes, every 3-4 weeks","2013","Full Time","vocational + Abi","65","0.0968314283750187","0.0755530407635645","0.118109815986473"
"Yes, every 3-4 weeks","2013","Full Time","higher vocational","84","0.102435631328803","0.0817196028451949","0.123151659812412"
"Yes, every 3-4 weeks","2013","Full Time","higher education","266","0.102903965174704","0.0915872043713769","0.114220725978031"
"Yes, every 3-4 weeks","2013","Part Time","in school","6","","",""
"Yes, every 3-4 weeks","2013","Part Time","inadequately","7","","",""
"Yes, every 3-4 weeks","2013","Part Time","general elemantary","30","0.052810141131466","0.033245431068371","0.072374851194561"
"Yes, every 3-4 weeks","2013","Part Time","middle vocational","208","0.0714342997692646","0.0621309595569652","0.080737639981564"
"Yes, every 3-4 weeks","2013","Part Time","vocational + Abi","39","0.0849150544899187","0.0619907074291261","0.107839401550711"
"Yes, every 3-4 weeks","2013","Part Time","higher vocational","26","","",""
"Yes, every 3-4 weeks","2013","Part Time","higher education","104","0.090368409777143","0.0746617370948056","0.10607508245948"
"Yes, every 3-4 weeks","2013","Not Working","in school","","","",""
"Yes, every 3-4 weeks","2013","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2013","Not Working","general elemantary","2","","",""
"Yes, every 3-4 weeks","2013","Not Working","middle vocational","18","","",""
"Yes, every 3-4 weeks","2013","Not Working","vocational + Abi","1","","",""
"Yes, every 3-4 weeks","2013","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2013","Not Working","higher education","6","","",""
"Rarely","2013","Full Time","in school","1","","",""
"Rarely","2013","Full Time","inadequately","10","","",""
"Rarely","2013","Full Time","general elemantary","103","0.205301963830525","0.172142440042171","0.238461487618878"
"Rarely","2013","Full Time","middle vocational","1111","0.257718847094845","0.244546029127674","0.270891665062015"
"Rarely","2013","Full Time","vocational + Abi","190","0.279232459854964","0.246952967256293","0.311511952453635"
"Rarely","2013","Full Time","higher vocational","259","0.380590802961346","0.347419224117918","0.413762381804774"
"Rarely","2013","Full Time","higher education","854","0.332639394044647","0.315090338967605","0.35018844912169"
"Rarely","2013","Part Time","in school","8","","",""
"Rarely","2013","Part Time","inadequately","3","","",""
"Rarely","2013","Part Time","general elemantary","68","0.123165645390619","0.0944181638004675","0.15191312698077"
"Rarely","2013","Part Time","middle vocational","460","0.155055396420161","0.141980545392142","0.168130247448181"
"Rarely","2013","Part Time","vocational + Abi","100","0.17959551884962","0.148028346369216","0.211162691330024"
"Rarely","2013","Part Time","higher vocational","75","0.235082919287007","0.187336094724027","0.282829743849988"
"Rarely","2013","Part Time","higher education","321","0.239311054068441","0.215937323225585","0.262684784911296"
"Rarely","2013","Not Working","in school","1","","",""
"Rarely","2013","Not Working","inadequately","","","",""
"Rarely","2013","Not Working","general elemantary","8","","",""
"Rarely","2013","Not Working","middle vocational","31","0.244888522386905","0.183581963491378","0.306195081282432"
"Rarely","2013","Not Working","vocational + Abi","5","","",""
"Rarely","2013","Not Working","higher vocational","4","","",""
"Rarely","2013","Not Working","higher education","19","","",""
"No, never","2014","Full Time","in school","","","",""
"No, never","2014","Full Time","inadequately","","","",""
"No, never","2014","Full Time","general elemantary","","","",""
"No, never","2014","Full Time","middle vocational","","","",""
"No, never","2014","Full Time","vocational + Abi","","","",""
"No, never","2014","Full Time","higher vocational","","","",""
"No, never","2014","Full Time","higher education","","","",""
"No, never","2014","Part Time","in school","","","",""
"No, never","2014","Part Time","inadequately","","","",""
"No, never","2014","Part Time","general elemantary","","","",""
"No, never","2014","Part Time","middle vocational","","","",""
"No, never","2014","Part Time","vocational + Abi","","","",""
"No, never","2014","Part Time","higher vocational","","","",""
"No, never","2014","Part Time","higher education","","","",""
"No, never","2014","Not Working","in school","","","",""
"No, never","2014","Not Working","inadequately","","","",""
"No, never","2014","Not Working","general elemantary","","","",""
"No, never","2014","Not Working","middle vocational","","","",""
"No, never","2014","Not Working","vocational + Abi","","","",""
"No, never","2014","Not Working","higher vocational","","","",""
"No, never","2014","Not Working","higher education","","","",""
"Yes, every week","2014","Full Time","in school","","","",""
"Yes, every week","2014","Full Time","inadequately","","","",""
"Yes, every week","2014","Full Time","general elemantary","","","",""
"Yes, every week","2014","Full Time","middle vocational","","","",""
"Yes, every week","2014","Full Time","vocational + Abi","","","",""
"Yes, every week","2014","Full Time","higher vocational","","","",""
"Yes, every week","2014","Full Time","higher education","","","",""
"Yes, every week","2014","Part Time","in school","","","",""
"Yes, every week","2014","Part Time","inadequately","","","",""
"Yes, every week","2014","Part Time","general elemantary","","","",""
"Yes, every week","2014","Part Time","middle vocational","","","",""
"Yes, every week","2014","Part Time","vocational + Abi","","","",""
"Yes, every week","2014","Part Time","higher vocational","","","",""
"Yes, every week","2014","Part Time","higher education","","","",""
"Yes, every week","2014","Not Working","in school","","","",""
"Yes, every week","2014","Not Working","inadequately","","","",""
"Yes, every week","2014","Not Working","general elemantary","","","",""
"Yes, every week","2014","Not Working","middle vocational","","","",""
"Yes, every week","2014","Not Working","vocational + Abi","","","",""
"Yes, every week","2014","Not Working","higher vocational","","","",""
"Yes, every week","2014","Not Working","higher education","","","",""
"Yes, every 2 weeks","2014","Full Time","in school","","","",""
"Yes, every 2 weeks","2014","Full Time","inadequately","","","",""
"Yes, every 2 weeks","2014","Full Time","general elemantary","","","",""
"Yes, every 2 weeks","2014","Full Time","middle vocational","","","",""
"Yes, every 2 weeks","2014","Full Time","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Full Time","higher vocational","","","",""
"Yes, every 2 weeks","2014","Full Time","higher education","","","",""
"Yes, every 2 weeks","2014","Part Time","in school","","","",""
"Yes, every 2 weeks","2014","Part Time","inadequately","","","",""
"Yes, every 2 weeks","2014","Part Time","general elemantary","","","",""
"Yes, every 2 weeks","2014","Part Time","middle vocational","","","",""
"Yes, every 2 weeks","2014","Part Time","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Part Time","higher vocational","","","",""
"Yes, every 2 weeks","2014","Part Time","higher education","","","",""
"Yes, every 2 weeks","2014","Not Working","in school","","","",""
"Yes, every 2 weeks","2014","Not Working","inadequately","","","",""
"Yes, every 2 weeks","2014","Not Working","general elemantary","","","",""
"Yes, every 2 weeks","2014","Not Working","middle vocational","","","",""
"Yes, every 2 weeks","2014","Not Working","vocational + Abi","","","",""
"Yes, every 2 weeks","2014","Not Working","higher vocational","","","",""
"Yes, every 2 weeks","2014","Not Working","higher education","","","",""
"Yes, every 3-4 weeks","2014","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2014","Full Time","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Full Time","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Full Time","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Full Time","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Full Time","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Full Time","higher education","","","",""
"Yes, every 3-4 weeks","2014","Part Time","in school","","","",""
"Yes, every 3-4 weeks","2014","Part Time","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Part Time","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Part Time","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Part Time","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Part Time","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Part Time","higher education","","","",""
"Yes, every 3-4 weeks","2014","Not Working","in school","","","",""
"Yes, every 3-4 weeks","2014","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2014","Not Working","general elemantary","","","",""
"Yes, every 3-4 weeks","2014","Not Working","middle vocational","","","",""
"Yes, every 3-4 weeks","2014","Not Working","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2014","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2014","Not Working","higher education","","","",""
"Rarely","2014","Full Time","in school","","","",""
"Rarely","2014","Full Time","inadequately","","","",""
"Rarely","2014","Full Time","general elemantary","","","",""
"Rarely","2014","Full Time","middle vocational","","","",""
"Rarely","2014","Full Time","vocational + Abi","","","",""
"Rarely","2014","Full Time","higher vocational","","","",""
"Rarely","2014","Full Time","higher education","","","",""
"Rarely","2014","Part Time","in school","","","",""
"Rarely","2014","Part Time","inadequately","","","",""
"Rarely","2014","Part Time","general elemantary","","","",""
"Rarely","2014","Part Time","middle vocational","","","",""
"Rarely","2014","Part Time","vocational + Abi","","","",""
"Rarely","2014","Part Time","higher vocational","","","",""
"Rarely","2014","Part Time","higher education","","","",""
"Rarely","2014","Not Working","in school","","","",""
"Rarely","2014","Not Working","inadequately","","","",""
"Rarely","2014","Not Working","general elemantary","","","",""
"Rarely","2014","Not Working","middle vocational","","","",""
"Rarely","2014","Not Working","vocational + Abi","","","",""
"Rarely","2014","Not Working","higher vocational","","","",""
"Rarely","2014","Not Working","higher education","","","",""
"No, never","2015","Full Time","in school","","","",""
"No, never","2015","Full Time","inadequately","29","","",""
"No, never","2015","Full Time","general elemantary","258","0.391273972746689","0.353610561764878","0.4289373837285"
"No, never","2015","Full Time","middle vocational","1352","0.344643715699666","0.329977973038984","0.359309458360348"
"No, never","2015","Full Time","vocational + Abi","323","0.343269528428823","0.311425326722443","0.375113730135203"
"No, never","2015","Full Time","higher vocational","222","0.268488902625526","0.236536795673549","0.300441009577502"
"No, never","2015","Full Time","higher education","946","0.329621812573809","0.311900618685789","0.347343006461829"
"No, never","2015","Part Time","in school","7","","",""
"No, never","2015","Part Time","inadequately","32","0.471067933274134","0.346818628971284","0.595317237576985"
"No, never","2015","Part Time","general elemantary","247","0.434963243153844","0.392836595119827","0.477089891187862"
"No, never","2015","Part Time","middle vocational","1271","0.459345503179787","0.440689301946043","0.478001704413531"
"No, never","2015","Part Time","vocational + Abi","317","0.494488034943372","0.454714209907461","0.534261859979283"
"No, never","2015","Part Time","higher vocational","136","0.455769171868832","0.398349168688762","0.513189175048901"
"No, never","2015","Part Time","higher education","605","0.434001736070448","0.407355315179171","0.460648156961724"
"No, never","2015","Not Working","in school","7","","",""
"No, never","2015","Not Working","inadequately","5","","",""
"No, never","2015","Not Working","general elemantary","22","","",""
"No, never","2015","Not Working","middle vocational","70","0.593953291668295","0.5126050412199","0.675301542116689"
"No, never","2015","Not Working","vocational + Abi","10","","",""
"No, never","2015","Not Working","higher vocational","3","","",""
"No, never","2015","Not Working","higher education","33","0.45073957062375","0.331598173380184","0.569880967867317"
"Yes, every week","2015","Full Time","in school","","","",""
"Yes, every week","2015","Full Time","inadequately","15","","",""
"Yes, every week","2015","Full Time","general elemantary","103","0.176416166373481","0.146999643905193","0.205832688841769"
"Yes, every week","2015","Full Time","middle vocational","573","0.138687263306967","0.128021821069391","0.149352705544543"
"Yes, every week","2015","Full Time","vocational + Abi","83","0.104237110156755","0.0837431036327892","0.124731116680721"
"Yes, every week","2015","Full Time","higher vocational","110","0.16436220801851","0.137642242602519","0.191082173434502"
"Yes, every week","2015","Full Time","higher education","398","0.158036832361662","0.144285310203035","0.171788354520288"
"Yes, every week","2015","Part Time","in school","9","","",""
"Yes, every week","2015","Part Time","inadequately","9","","",""
"Yes, every week","2015","Part Time","general elemantary","99","0.187639334379264","0.154462980097426","0.220815688661103"
"Yes, every week","2015","Part Time","middle vocational","349","0.116135230994608","0.104141108528506","0.12812935346071"
"Yes, every week","2015","Part Time","vocational + Abi","57","0.0836182931090211","0.0615970110262249","0.105639575191817"
"Yes, every week","2015","Part Time","higher vocational","14","","",""
"Yes, every week","2015","Part Time","higher education","148","0.114851148564417","0.0977091510822792","0.131993146046555"
"Yes, every week","2015","Not Working","in school","4","","",""
"Yes, every week","2015","Not Working","inadequately","","","",""
"Yes, every week","2015","Not Working","general elemantary","16","","",""
"Yes, every week","2015","Not Working","middle vocational","19","","",""
"Yes, every week","2015","Not Working","vocational + Abi","2","","",""
"Yes, every week","2015","Not Working","higher vocational","1","","",""
"Yes, every week","2015","Not Working","higher education","9","","",""
"Yes, every 2 weeks","2015","Full Time","in school","1","","",""
"Yes, every 2 weeks","2015","Full Time","inadequately","20","","",""
"Yes, every 2 weeks","2015","Full Time","general elemantary","122","0.167033765812212","0.138247583713862","0.195819947910563"
"Yes, every 2 weeks","2015","Full Time","middle vocational","691","0.166254646830462","0.154765606508419","0.177743687152505"
"Yes, every 2 weeks","2015","Full Time","vocational + Abi","137","0.179131531757257","0.153413249270625","0.204849814243889"
"Yes, every 2 weeks","2015","Full Time","higher vocational","76","0.0935917213803032","0.0725923390310734","0.114591103729533"
"Yes, every 2 weeks","2015","Full Time","higher education","307","0.112894222688963","0.100963997787353","0.124824447590574"
"Yes, every 2 weeks","2015","Part Time","in school","6","","",""
"Yes, every 2 weeks","2015","Part Time","inadequately","10","","",""
"Yes, every 2 weeks","2015","Part Time","general elemantary","100","0.232819147780775","0.1969062458212","0.26873204974035"
"Yes, every 2 weeks","2015","Part Time","middle vocational","517","0.199838643928152","0.184868633707393","0.214808654148911"
"Yes, every 2 weeks","2015","Part Time","vocational + Abi","85","0.132138485552564","0.105198731720767","0.159078239384361"
"Yes, every 2 weeks","2015","Part Time","higher vocational","43","0.160035797501966","0.117765225207524","0.202306369796408"
"Yes, every 2 weeks","2015","Part Time","higher education","143","0.156078355949031","0.136566076637686","0.175590635260376"
"Yes, every 2 weeks","2015","Not Working","in school","9","","",""
"Yes, every 2 weeks","2015","Not Working","inadequately","","","",""
"Yes, every 2 weeks","2015","Not Working","general elemantary","9","","",""
"Yes, every 2 weeks","2015","Not Working","middle vocational","25","","",""
"Yes, every 2 weeks","2015","Not Working","vocational + Abi","4","","",""
"Yes, every 2 weeks","2015","Not Working","higher vocational","","","",""
"Yes, every 2 weeks","2015","Not Working","higher education","9","","",""
"Yes, every 3-4 weeks","2015","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2015","Full Time","inadequately","2","","",""
"Yes, every 3-4 weeks","2015","Full Time","general elemantary","50","0.0813839078038593","0.0602828353852554","0.102484980222463"
"Yes, every 3-4 weeks","2015","Full Time","middle vocational","401","0.0975277796143968","0.0883727187954609","0.106682840433333"
"Yes, every 3-4 weeks","2015","Full Time","vocational + Abi","77","0.0899391159946561","0.0707511611838495","0.109127070805463"
"Yes, every 3-4 weeks","2015","Full Time","higher vocational","73","0.108482280402972","0.0860604912369672","0.130904069568977"
"Yes, every 3-4 weeks","2015","Full Time","higher education","273","0.110289169029221","0.0984800924420181","0.122098245616424"
"Yes, every 3-4 weeks","2015","Part Time","in school","4","","",""
"Yes, every 3-4 weeks","2015","Part Time","inadequately","5","","",""
"Yes, every 3-4 weeks","2015","Part Time","general elemantary","35","0.0627695810089184","0.0421590074531362","0.0833801545647006"
"Yes, every 3-4 weeks","2015","Part Time","middle vocational","173","0.0543891866724778","0.0458992183382946","0.0628791550066611"
"Yes, every 3-4 weeks","2015","Part Time","vocational + Abi","55","0.107406203471567","0.0827744482323167","0.132037958710816"
"Yes, every 3-4 weeks","2015","Part Time","higher vocational","22","","",""
"Yes, every 3-4 weeks","2015","Part Time","higher education","94","0.0662472667994479","0.052875600616751","0.0796189329821448"
"Yes, every 3-4 weeks","2015","Not Working","in school","1","","",""
"Yes, every 3-4 weeks","2015","Not Working","inadequately","2","","",""
"Yes, every 3-4 weeks","2015","Not Working","general elemantary","5","","",""
"Yes, every 3-4 weeks","2015","Not Working","middle vocational","5","","",""
"Yes, every 3-4 weeks","2015","Not Working","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2015","Not Working","higher vocational","1","","",""
"Yes, every 3-4 weeks","2015","Not Working","higher education","7","","",""
"Rarely","2015","Full Time","in school","","","",""
"Rarely","2015","Full Time","inadequately","10","","",""
"Rarely","2015","Full Time","general elemantary","112","0.183892187263758","0.153995460613224","0.213788913914293"
"Rarely","2015","Full Time","middle vocational","1017","0.252886594548509","0.239473273713718","0.266299915383299"
"Rarely","2015","Full Time","vocational + Abi","234","0.283422713662509","0.25319759596795","0.313647831357068"
"Rarely","2015","Full Time","higher vocational","258","0.365074887572688","0.330363010097848","0.399786765047528"
"Rarely","2015","Full Time","higher education","779","0.289157963346345","0.272066501966174","0.306249424726515"
"Rarely","2015","Part Time","in school","6","","",""
"Rarely","2015","Part Time","inadequately","6","","",""
"Rarely","2015","Part Time","general elemantary","51","0.0818086936771975","0.0585192780185991","0.105098109335796"
"Rarely","2015","Part Time","middle vocational","431","0.170291435224975","0.15621953449566","0.18436333595429"
"Rarely","2015","Part Time","vocational + Abi","93","0.182348982923477","0.151631232408777","0.213066733438176"
"Rarely","2015","Part Time","higher vocational","74","0.276917766997649","0.225327422803397","0.328508111191901"
"Rarely","2015","Part Time","higher education","339","0.228821492616656","0.206236941331451","0.25140604390186"
"Rarely","2015","Not Working","in school","2","","",""
"Rarely","2015","Not Working","inadequately","","","",""
"Rarely","2015","Not Working","general elemantary","8","","",""
"Rarely","2015","Not Working","middle vocational","21","","",""
"Rarely","2015","Not Working","vocational + Abi","6","","",""
"Rarely","2015","Not Working","higher vocational","1","","",""
"Rarely","2015","Not Working","higher education","9","","",""
"No, never","2016","Full Time","in school","","","",""
"No, never","2016","Full Time","inadequately","","","",""
"No, never","2016","Full Time","general elemantary","","","",""
"No, never","2016","Full Time","middle vocational","","","",""
"No, never","2016","Full Time","vocational + Abi","","","",""
"No, never","2016","Full Time","higher vocational","","","",""
"No, never","2016","Full Time","higher education","","","",""
"No, never","2016","Part Time","in school","","","",""
"No, never","2016","Part Time","inadequately","","","",""
"No, never","2016","Part Time","general elemantary","","","",""
"No, never","2016","Part Time","middle vocational","","","",""
"No, never","2016","Part Time","vocational + Abi","","","",""
"No, never","2016","Part Time","higher vocational","","","",""
"No, never","2016","Part Time","higher education","","","",""
"No, never","2016","Not Working","in school","","","",""
"No, never","2016","Not Working","inadequately","","","",""
"No, never","2016","Not Working","general elemantary","","","",""
"No, never","2016","Not Working","middle vocational","","","",""
"No, never","2016","Not Working","vocational + Abi","","","",""
"No, never","2016","Not Working","higher vocational","","","",""
"No, never","2016","Not Working","higher education","","","",""
"Yes, every week","2016","Full Time","in school","","","",""
"Yes, every week","2016","Full Time","inadequately","","","",""
"Yes, every week","2016","Full Time","general elemantary","","","",""
"Yes, every week","2016","Full Time","middle vocational","","","",""
"Yes, every week","2016","Full Time","vocational + Abi","","","",""
"Yes, every week","2016","Full Time","higher vocational","","","",""
"Yes, every week","2016","Full Time","higher education","","","",""
"Yes, every week","2016","Part Time","in school","","","",""
"Yes, every week","2016","Part Time","inadequately","","","",""
"Yes, every week","2016","Part Time","general elemantary","","","",""
"Yes, every week","2016","Part Time","middle vocational","","","",""
"Yes, every week","2016","Part Time","vocational + Abi","","","",""
"Yes, every week","2016","Part Time","higher vocational","","","",""
"Yes, every week","2016","Part Time","higher education","","","",""
"Yes, every week","2016","Not Working","in school","","","",""
"Yes, every week","2016","Not Working","inadequately","","","",""
