"plb0218","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","Urban Area","202","0.0775173650743657","0.0672622602124675","0.0877724699362639"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","Rural Area","147","0.0863203102079949","0.0723663726117199","0.10027424780427"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","Urban Area","131","0.0904580483233283","0.0753626410485423","0.105553455598114"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","Rural Area","67","0.0854846646099383","0.0658502044751039","0.105119124744773"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","Urban Area","88","0.0953662504077394","0.0775408340123589","0.11319166680312"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","Rural Area","66","0.163595355651866","0.133094110418854","0.194096600884879"
"Rarely","2019","1-pers.-HH","Urban Area","272","0.202016796830537","0.180373521775039","0.223660071886036"
"Rarely","2019","1-pers.-HH","Rural Area","133","0.238384503665038","0.205552087285292","0.271216920044785"
"Rarely","2019","(Married) couple without C. ","Urban Area","669","0.264259600112868","0.24771319714755","0.280806003078187"
"Rarely","2019","(Married) couple without C. ","Rural Area","328","0.182954709370605","0.163920785857541","0.20198863288367"
"Rarely","2019","Single parent ","Urban Area","114","0.14455073836028","0.121290823637697","0.167810653082863"
"Rarely","2019","Single parent ","Rural Area","55","0.115159287258907","0.0863309449628672","0.143987629554947"
"Rarely","2019","Couple + C. LE 16 ","Urban Area","599","0.242146449721686","0.225718127878496","0.258574771564875"
"Rarely","2019","Couple + C. LE 16 ","Rural Area","338","0.255629881583365","0.233955656981727","0.277304106185004"
"Rarely","2019","Couple + C. GT 16 ","Urban Area","269","0.179134353136205","0.158953694285458","0.199315011986953"
"Rarely","2019","Couple + C. GT 16 ","Rural Area","160","0.214219678020681","0.185408592760563","0.243030763280799"
"Rarely","2019","Couple + C. LE and GT 16","Urban Area","178","0.142325210993051","0.121121680597284","0.163528741388817"
"Rarely","2019","Couple + C. LE and GT 16","Rural Area","83","0.134989359720105","0.106813033901866","0.163165685538344"
