"plb0218","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2008","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2008","35-65 y.","(0) in school","","","",""
"Yes, every week","2008","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every week","2008","35-65 y.","(1b) general elementary school","","","",""
"Yes, every week","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every week","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every week","2008","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every week","2008","66 and older","(0) in school","","","",""
"Yes, every week","2008","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2008","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2008","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every week","2008","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2008","66 and older","(2a) intermediate vocational","","","",""
"Yes, every week","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2008","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2008","66 and older","(3a) lower tertiary education","","","",""
"Yes, every week","2008","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(0) in school","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2008","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2008","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2008","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2008","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2008","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2008","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2008","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2008","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2008","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","16-34 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","35-65 y.","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2008","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2008","16-34 y.","(0) in school","","","",""
"Rarely","2008","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2008","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2008","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2008","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2008","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2008","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2008","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2008","35-65 y.","(0) in school","","","",""
"Rarely","2008","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2008","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2008","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2008","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2008","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2008","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2008","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2008","66 and older","(0) in school","","","",""
"Rarely","2008","66 and older","(1a) inadequately completed","","","",""
"Rarely","2008","66 and older","(1b) general elementary school","","","",""
"Rarely","2008","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2008","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2008","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2008","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2008","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2008","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2008","66 and older","(3b) higher tertiary education","","","",""
"No, never","2009","16-34 y.","(0) in school","9","","",""
"No, never","2009","16-34 y.","(1a) inadequately completed","6","","",""
"No, never","2009","16-34 y.","(1b) general elementary school","68","0.36325822518959","0.287545018183366","0.438971432195815"
"No, never","2009","16-34 y.","(1c) basic vocational qualification","80","0.30714005457231","0.252815126161823","0.361464982982797"
"No, never","2009","16-34 y.","(2b) intermediate general qualification","91","0.396758642229183","0.328615171752544","0.464902112705823"
"No, never","2009","16-34 y.","(2a) intermediate vocational","230","0.356454107609183","0.319914178839159","0.392994036379208"
"No, never","2009","16-34 y.","(2c_gen) general maturity certificate","119","0.49031583396444","0.430906843960788","0.549724823968093"
"No, never","2009","16-34 y.","(2c_voc) vocational maturity certificate","120","0.405985435121117","0.348770600517206","0.463200269725028"
"No, never","2009","16-34 y.","(3a) lower tertiary education","69","0.400757371399188","0.324586023855604","0.476928718942772"
"No, never","2009","16-34 y.","(3b) higher tertiary education","92","0.349835965899234","0.295505186605892","0.404166745192577"
"No, never","2009","35-65 y.","(0) in school","","","",""
"No, never","2009","35-65 y.","(1a) inadequately completed","14","","",""
"No, never","2009","35-65 y.","(1b) general elementary school","130","0.487181926916633","0.427115123818003","0.547248730015264"
"No, never","2009","35-65 y.","(1c) basic vocational qualification","629","0.341433223761176","0.319152655415209","0.363713792107143"
"No, never","2009","35-65 y.","(2b) intermediate general qualification","17","","",""
"No, never","2009","35-65 y.","(2a) intermediate vocational","849","0.354974315146817","0.335685243591176","0.374263386702458"
"No, never","2009","35-65 y.","(2c_gen) general maturity certificate","31","0.35566549521074","0.249428115317214","0.461902875104265"
"No, never","2009","35-65 y.","(2c_voc) vocational maturity certificate","255","0.384458430775696","0.34706073874634","0.421856122805053"
"No, never","2009","35-65 y.","(3a) lower tertiary education","309","0.329152591277279","0.297469302987226","0.360835879567332"
"No, never","2009","35-65 y.","(3b) higher tertiary education","384","0.284968504023611","0.260889294588717","0.309047713458505"
"No, never","2009","66 and older","(0) in school","","","",""
"No, never","2009","66 and older","(1a) inadequately completed","","","",""
"No, never","2009","66 and older","(1b) general elementary school","6","","",""
"No, never","2009","66 and older","(1c) basic vocational qualification","24","","",""
"No, never","2009","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2009","66 and older","(2a) intermediate vocational","12","","",""
"No, never","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2009","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"No, never","2009","66 and older","(3a) lower tertiary education","12","","",""
"No, never","2009","66 and older","(3b) higher tertiary education","20","","",""
"Yes, every week","2009","16-34 y.","(0) in school","15","","",""
"Yes, every week","2009","16-34 y.","(1a) inadequately completed","6","","",""
"Yes, every week","2009","16-34 y.","(1b) general elementary school","23","","",""
"Yes, every week","2009","16-34 y.","(1c) basic vocational qualification","49","0.195031959014979","0.148371348469222","0.241692569560736"
"Yes, every week","2009","16-34 y.","(2b) intermediate general qualification","26","","",""
"Yes, every week","2009","16-34 y.","(2a) intermediate vocational","77","0.0965634165813903","0.0740297807505696","0.119097052412211"
"Yes, every week","2009","16-34 y.","(2c_gen) general maturity certificate","42","0.154432405855918","0.111487958041147","0.197376853670689"
"Yes, every week","2009","16-34 y.","(2c_voc) vocational maturity certificate","34","0.145357411714838","0.104292988310869","0.186421835118807"
"Yes, every week","2009","16-34 y.","(3a) lower tertiary education","13","","",""
"Yes, every week","2009","16-34 y.","(3b) higher tertiary education","59","0.143967419148628","0.103974832694543","0.183960005602712"
"Yes, every week","2009","35-65 y.","(0) in school","","","",""
"Yes, every week","2009","35-65 y.","(1a) inadequately completed","11","","",""
"Yes, every week","2009","35-65 y.","(1b) general elementary school","44","0.165098677558686","0.120482059827491","0.209715295289882"
"Yes, every week","2009","35-65 y.","(1c) basic vocational qualification","269","0.151452507652321","0.134608331353136","0.168296683951505"
"Yes, every week","2009","35-65 y.","(2b) intermediate general qualification","9","","",""
"Yes, every week","2009","35-65 y.","(2a) intermediate vocational","318","0.138171357121794","0.124260822277885","0.152081891965703"
"Yes, every week","2009","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"Yes, every week","2009","35-65 y.","(2c_voc) vocational maturity certificate","75","0.13122505910174","0.105268122044571","0.157181996158908"
"Yes, every week","2009","35-65 y.","(3a) lower tertiary education","103","0.117045103781969","0.0953697785998348","0.138720428964103"
"Yes, every week","2009","35-65 y.","(3b) higher tertiary education","282","0.217397416179659","0.195394561292008","0.23940027106731"
"Yes, every week","2009","66 and older","(0) in school","","","",""
"Yes, every week","2009","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2009","66 and older","(1b) general elementary school","2","","",""
"Yes, every week","2009","66 and older","(1c) basic vocational qualification","23","","",""
"Yes, every week","2009","66 and older","(2b) intermediate general qualification","1","","",""
"Yes, every week","2009","66 and older","(2a) intermediate vocational","8","","",""
"Yes, every week","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2009","66 and older","(3a) lower tertiary education","6","","",""
"Yes, every week","2009","66 and older","(3b) higher tertiary education","15","","",""
"Yes, every 2 weeks","2009","16-34 y.","(0) in school","4","","",""
"Yes, every 2 weeks","2009","16-34 y.","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2009","16-34 y.","(1b) general elementary school","22","","",""
"Yes, every 2 weeks","2009","16-34 y.","(1c) basic vocational qualification","55","0.169789347826048","0.125575574817656","0.214003120834439"
"Yes, every 2 weeks","2009","16-34 y.","(2b) intermediate general qualification","34","0.224926843375516","0.166769107853344","0.283084578897687"
"Yes, every 2 weeks","2009","16-34 y.","(2a) intermediate vocational","150","0.207956048137102","0.176993510882735","0.23891858539147"
"Yes, every 2 weeks","2009","16-34 y.","(2c_gen) general maturity certificate","48","0.133193396688892","0.0928134174089039","0.173573375968879"
"Yes, every 2 weeks","2009","16-34 y.","(2c_voc) vocational maturity certificate","34","0.131885147306676","0.0924628970121596","0.171307397601192"
"Yes, every 2 weeks","2009","16-34 y.","(3a) lower tertiary education","13","","",""
"Yes, every 2 weeks","2009","16-34 y.","(3b) higher tertiary education","38","0.123833525754928","0.0863090468299774","0.161358004679879"
"Yes, every 2 weeks","2009","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2009","35-65 y.","(1a) inadequately completed","7","","",""
"Yes, every 2 weeks","2009","35-65 y.","(1b) general elementary school","33","0.142149060099186","0.100184257490702","0.18411386270767"
"Yes, every 2 weeks","2009","35-65 y.","(1c) basic vocational qualification","279","0.172890276331612","0.155122203965266","0.190658348697959"
"Yes, every 2 weeks","2009","35-65 y.","(2b) intermediate general qualification","6","","",""
"Yes, every 2 weeks","2009","35-65 y.","(2a) intermediate vocational","360","0.161867680473371","0.147019927938794","0.176715433007949"
"Yes, every 2 weeks","2009","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2009","35-65 y.","(2c_voc) vocational maturity certificate","88","0.137691282637553","0.111201644615998","0.164180920659108"
"Yes, every 2 weeks","2009","35-65 y.","(3a) lower tertiary education","79","0.118926397124666","0.0971008588894488","0.140751935359884"
"Yes, every 2 weeks","2009","35-65 y.","(3b) higher tertiary education","138","0.10555125382503","0.0891608129741709","0.121941694675888"
"Yes, every 2 weeks","2009","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2009","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2009","66 and older","(1b) general elementary school","1","","",""
"Yes, every 2 weeks","2009","66 and older","(1c) basic vocational qualification","9","","",""
"Yes, every 2 weeks","2009","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2009","66 and older","(2a) intermediate vocational","2","","",""
"Yes, every 2 weeks","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2009","66 and older","(3a) lower tertiary education","2","","",""
"Yes, every 2 weeks","2009","66 and older","(3b) higher tertiary education","3","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(0) in school","2","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(1b) general elementary school","15","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(1c) basic vocational qualification","34","0.120667924261479","0.0823077487821159","0.159028099740841"
"Yes, every 3-4 weeks","2009","16-34 y.","(2b) intermediate general qualification","12","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(2a) intermediate vocational","62","0.101958032068302","0.0788727512474406","0.125043312889164"
"Yes, every 3-4 weeks","2009","16-34 y.","(2c_gen) general maturity certificate","15","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(2c_voc) vocational maturity certificate","23","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(3a) lower tertiary education","11","","",""
"Yes, every 3-4 weeks","2009","16-34 y.","(3b) higher tertiary education","28","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(1b) general elementary school","17","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(1c) basic vocational qualification","145","0.0849812619263115","0.0718788862148698","0.0980836376377532"
"Yes, every 3-4 weeks","2009","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(2a) intermediate vocational","226","0.0861712310812389","0.0748592696210791","0.0974831925413987"
"Yes, every 3-4 weeks","2009","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes, every 3-4 weeks","2009","35-65 y.","(2c_voc) vocational maturity certificate","55","0.0915934373901561","0.0694184325575047","0.113768442222807"
"Yes, every 3-4 weeks","2009","35-65 y.","(3a) lower tertiary education","73","0.0771221765643548","0.0591342344832907","0.0951101186454188"
"Yes, every 3-4 weeks","2009","35-65 y.","(3b) higher tertiary education","151","0.10425702065952","0.0879555957335792","0.12055844558546"
"Yes, every 3-4 weeks","2009","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(1c) basic vocational qualification","6","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2009","66 and older","(3b) higher tertiary education","4","","",""
"Rarely","2009","16-34 y.","(0) in school","8","","",""
"Rarely","2009","16-34 y.","(1a) inadequately completed","2","","",""
"Rarely","2009","16-34 y.","(1b) general elementary school","27","","",""
"Rarely","2009","16-34 y.","(1c) basic vocational qualification","59","0.207370714325185","0.15962691505808","0.255114513592289"
"Rarely","2009","16-34 y.","(2b) intermediate general qualification","35","0.140733272392448","0.0922961999071307","0.189170344877765"
"Rarely","2009","16-34 y.","(2a) intermediate vocational","141","0.237068395604021","0.204622799584656","0.269513991623387"
"Rarely","2009","16-34 y.","(2c_gen) general maturity certificate","48","0.161109877127501","0.117420358191614","0.204799396063388"
"Rarely","2009","16-34 y.","(2c_voc) vocational maturity certificate","72","0.267544219841251","0.215968729585099","0.319119710097402"
"Rarely","2009","16-34 y.","(3a) lower tertiary education","53","0.341058417945755","0.267372012295786","0.414744823595725"
"Rarely","2009","16-34 y.","(3b) higher tertiary education","79","0.273492950864378","0.222712655771804","0.324273245956952"
"Rarely","2009","35-65 y.","(0) in school","","","",""
"Rarely","2009","35-65 y.","(1a) inadequately completed","3","","",""
"Rarely","2009","35-65 y.","(1b) general elementary school","42","0.145555559565201","0.103175302570135","0.187935816560266"
"Rarely","2009","35-65 y.","(1c) basic vocational qualification","418","0.249242730328579","0.22891754613383","0.269567914523329"
"Rarely","2009","35-65 y.","(2b) intermediate general qualification","9","","",""
"Rarely","2009","35-65 y.","(2a) intermediate vocational","611","0.258815416176779","0.241159810755158","0.2764710215984"
"Rarely","2009","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Rarely","2009","35-65 y.","(2c_voc) vocational maturity certificate","177","0.255031790094855","0.221523100646711","0.288540479542999"
"Rarely","2009","35-65 y.","(3a) lower tertiary education","281","0.357753731251732","0.325434381273306","0.390073081230157"
"Rarely","2009","35-65 y.","(3b) higher tertiary education","395","0.287825805312181","0.263674578998672","0.311977031625689"
"Rarely","2009","66 and older","(0) in school","","","",""
"Rarely","2009","66 and older","(1a) inadequately completed","1","","",""
"Rarely","2009","66 and older","(1b) general elementary school","1","","",""
"Rarely","2009","66 and older","(1c) basic vocational qualification","20","","",""
"Rarely","2009","66 and older","(2b) intermediate general qualification","1","","",""
"Rarely","2009","66 and older","(2a) intermediate vocational","7","","",""
"Rarely","2009","66 and older","(2c_gen) general maturity certificate","2","","",""
"Rarely","2009","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Rarely","2009","66 and older","(3a) lower tertiary education","12","","",""
"Rarely","2009","66 and older","(3b) higher tertiary education","17","","",""
"No, never","2010","16-34 y.","(0) in school","10","","",""
"No, never","2010","16-34 y.","(1a) inadequately completed","13","","",""
"No, never","2010","16-34 y.","(1b) general elementary school","54","0.409759171096153","0.323199377211597","0.496318964980709"
"No, never","2010","16-34 y.","(1c) basic vocational qualification","67","0.268276417891034","0.21368145115009","0.322871384631978"
"No, never","2010","16-34 y.","(2b) intermediate general qualification","26","","",""
"No, never","2010","16-34 y.","(2a) intermediate vocational","139","0.314618225336096","0.271666250662743","0.357570200009448"
"No, never","2010","16-34 y.","(2c_gen) general maturity certificate","9","","",""
"No, never","2010","16-34 y.","(2c_voc) vocational maturity certificate","59","0.282548677490431","0.216774610222039","0.348322744758823"
"No, never","2010","16-34 y.","(3a) lower tertiary education","24","","",""
"No, never","2010","16-34 y.","(3b) higher tertiary education","53","0.309276066463953","0.237659497877054","0.380892635050853"
"No, never","2010","35-65 y.","(0) in school","","","",""
"No, never","2010","35-65 y.","(1a) inadequately completed","11","","",""
"No, never","2010","35-65 y.","(1b) general elementary school","55","0.368523251088811","0.291323910527509","0.445722591650114"
"No, never","2010","35-65 y.","(1c) basic vocational qualification","163","0.296649550762178","0.258783508160798","0.334515593363558"
"No, never","2010","35-65 y.","(2b) intermediate general qualification","18","","",""
"No, never","2010","35-65 y.","(2a) intermediate vocational","341","0.381613803751549","0.350820160365741","0.412407447137358"
"No, never","2010","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"No, never","2010","35-65 y.","(2c_voc) vocational maturity certificate","170","0.464486033062214","0.414472430290766","0.514499635833662"
"No, never","2010","35-65 y.","(3a) lower tertiary education","97","0.383810217677539","0.325368525142345","0.442251910212734"
"No, never","2010","35-65 y.","(3b) higher tertiary education","196","0.348252836728436","0.310812494930786","0.385693178526085"
"No, never","2010","66 and older","(0) in school","","","",""
"No, never","2010","66 and older","(1a) inadequately completed","","","",""
"No, never","2010","66 and older","(1b) general elementary school","","","",""
"No, never","2010","66 and older","(1c) basic vocational qualification","","","",""
"No, never","2010","66 and older","(2b) intermediate general qualification","","","",""
"No, never","2010","66 and older","(2a) intermediate vocational","","","",""
"No, never","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"No, never","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No, never","2010","66 and older","(3a) lower tertiary education","","","",""
"No, never","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes, every week","2010","16-34 y.","(0) in school","3","","",""
"Yes, every week","2010","16-34 y.","(1a) inadequately completed","5","","",""
"Yes, every week","2010","16-34 y.","(1b) general elementary school","19","","",""
"Yes, every week","2010","16-34 y.","(1c) basic vocational qualification","45","0.131921191704334","0.090222282883238","0.173620100525431"
"Yes, every week","2010","16-34 y.","(2b) intermediate general qualification","13","","",""
"Yes, every week","2010","16-34 y.","(2a) intermediate vocational","64","0.15284937572789","0.119565256213382","0.186133495242398"
"Yes, every week","2010","16-34 y.","(2c_gen) general maturity certificate","11","","",""
"Yes, every week","2010","16-34 y.","(2c_voc) vocational maturity certificate","24","","",""
"Yes, every week","2010","16-34 y.","(3a) lower tertiary education","4","","",""
"Yes, every week","2010","16-34 y.","(3b) higher tertiary education","15","","",""
"Yes, every week","2010","35-65 y.","(0) in school","","","",""
"Yes, every week","2010","35-65 y.","(1a) inadequately completed","6","","",""
"Yes, every week","2010","35-65 y.","(1b) general elementary school","19","","",""
"Yes, every week","2010","35-65 y.","(1c) basic vocational qualification","89","0.149277553411275","0.119735995996658","0.178819110825892"
"Yes, every week","2010","35-65 y.","(2b) intermediate general qualification","6","","",""
"Yes, every week","2010","35-65 y.","(2a) intermediate vocational","130","0.135039011816692","0.113374593612661","0.156703430020724"
"Yes, every week","2010","35-65 y.","(2c_gen) general maturity certificate","14","","",""
"Yes, every week","2010","35-65 y.","(2c_voc) vocational maturity certificate","32","0.0842812284580373","0.0564223969560541","0.11214005996002"
"Yes, every week","2010","35-65 y.","(3a) lower tertiary education","23","","",""
"Yes, every week","2010","35-65 y.","(3b) higher tertiary education","108","0.148310852010035","0.120380274187773","0.176241429832296"
"Yes, every week","2010","66 and older","(0) in school","","","",""
"Yes, every week","2010","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2010","66 and older","(1b) general elementary school","","","",""
"Yes, every week","2010","66 and older","(1c) basic vocational qualification","1","","",""
"Yes, every week","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every week","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes, every week","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes, every week","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2010","16-34 y.","(0) in school","2","","",""
"Yes, every 2 weeks","2010","16-34 y.","(1a) inadequately completed","9","","",""
"Yes, every 2 weeks","2010","16-34 y.","(1b) general elementary school","21","","",""
"Yes, every 2 weeks","2010","16-34 y.","(1c) basic vocational qualification","50","0.21631015671485","0.165576239540969","0.267044073888732"
"Yes, every 2 weeks","2010","16-34 y.","(2b) intermediate general qualification","16","","",""
"Yes, every 2 weeks","2010","16-34 y.","(2a) intermediate vocational","102","0.234325171631741","0.195145880204399","0.273504463059082"
"Yes, every 2 weeks","2010","16-34 y.","(2c_gen) general maturity certificate","16","","",""
"Yes, every 2 weeks","2010","16-34 y.","(2c_voc) vocational maturity certificate","39","0.195871941638805","0.137894297968338","0.253849585309271"
"Yes, every 2 weeks","2010","16-34 y.","(3a) lower tertiary education","10","","",""
"Yes, every 2 weeks","2010","16-34 y.","(3b) higher tertiary education","28","","",""
"Yes, every 2 weeks","2010","35-65 y.","(0) in school","","","",""
"Yes, every 2 weeks","2010","35-65 y.","(1a) inadequately completed","4","","",""
"Yes, every 2 weeks","2010","35-65 y.","(1b) general elementary school","24","","",""
"Yes, every 2 weeks","2010","35-65 y.","(1c) basic vocational qualification","90","0.159543956503938","0.129188283337604","0.189899629670271"
"Yes, every 2 weeks","2010","35-65 y.","(2b) intermediate general qualification","12","","",""
