"plb0218","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 2 weeks","2015","(Married) couple without C. ","482","0.15411730636451","0.141982703995341","0.166251908733679","3"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","730","0.149252884393042","0.139203576909723","0.159302191876361","3"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","254","0.165098180574144","0.14648874523417","0.183707615914117","3"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","284","0.152472851114871","0.136753623856432","0.168192078373311","3"
"Yes, every 3-4 weeks","2015","1-pers.-HH","151","0.0875548474716885","0.0739127469521391","0.101196947991238","4"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","282","0.0924350633901056","0.0827008244782884","0.102169302301923","4"
"Yes, every 3-4 weeks","2015","Single parent ","117","0.076575541943503","0.0632598286830624","0.0898912552039436","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","457","0.0895532933863857","0.0815005738926299","0.0976060128801416","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","113","0.0872114082953027","0.0730692367860677","0.101353579804538","4"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","162","0.0781009690161816","0.0663674572536683","0.0898344807786948","4"
"Yes, every week","2015","1-pers.-HH","251","0.160194588728834","0.142491419600408","0.177897757857259","2"
"Yes, every week","2015","(Married) couple without C. ","440","0.13426463704071","0.122806390171177","0.145722883910243","2"
"Yes, every week","2015","Single parent ","204","0.145915065811686","0.128237628467735","0.163592503155637","2"
"Yes, every week","2015","Couple + C. LE 16 ","619","0.126062724357775","0.116702031366488","0.135423417349062","2"
"Yes, every week","2015","Couple + C. GT 16 ","270","0.118494028180411","0.104361528517064","0.132626527843757","2"
"Yes, every week","2015","Couple + C. LE and GT 16","226","0.126168012661081","0.109524961483062","0.142811063839101","2"
"No, never","2016","1-pers.-HH","","","","","1"
"No, never","2016","(Married) couple without C. ","","","","","1"
"No, never","2016","Single parent ","","","","","1"
"No, never","2016","Couple + C. GT 16 ","","","","","1"
"No, never","2016","Couple + C. LE 16 ","","","","","1"
"No, never","2016","Couple + C. LE and GT 16","","","","","1"
"Rarely","2016","1-pers.-HH","","","","","5"
"Rarely","2016","(Married) couple without C. ","","","","","5"
"Rarely","2016","Single parent ","","","","","5"
"Rarely","2016","Couple + C. LE 16 ","","","","","5"
"Rarely","2016","Couple + C. GT 16 ","","","","","5"
"Rarely","2016","Couple + C. LE and GT 16","","","","","5"
"Yes, every 2 weeks","2016","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2016","Single parent ","","","","","3"
"Yes, every 2 weeks","2016","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","","","","","3"
"Yes, every 3-4 weeks","2016","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2016","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","","","","","4"
"Yes, every week","2016","1-pers.-HH","","","","","2"
"Yes, every week","2016","(Married) couple without C. ","","","","","2"
"Yes, every week","2016","Single parent ","","","","","2"
"Yes, every week","2016","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2016","Couple + C. GT 16 ","","","","","2"
"Yes, every week","2016","Couple + C. LE and GT 16","","","","","2"
"No, never","2017","1-pers.-HH","830","0.412870669260016","0.391515937228404","0.434225401291628","1"
"No, never","2017","(Married) couple without C. ","1767","0.404282749254453","0.389303014717593","0.419262483791313","1"
"No, never","2017","Couple + C. LE 16 ","2014","0.414299890803972","0.400361487353706","0.428238294254238","1"
"No, never","2017","Couple + C. GT 16 ","1047","0.454570753449185","0.434216810104005","0.474924696794364","1"
"No, never","2017","Single parent ","653","0.425050538219668","0.399898900919603","0.450202175519734","1"
"No, never","2017","Couple + C. LE and GT 16","639","0.410590002443399","0.386678836435612","0.434501168451186","1"
"Rarely","2017","1-pers.-HH","422","0.214950597034222","0.197133454929238","0.232767739139206","5"
"Rarely","2017","(Married) couple without C. ","896","0.230155533782806","0.21730699823296","0.243004069332651","5"
"Rarely","2017","Single parent ","200","0.141218644443787","0.123500490801427","0.158936798086148","5"
"Rarely","2017","Couple + C. LE 16 ","1004","0.216473959864069","0.204820697689365","0.228127222038773","5"
"Rarely","2017","Couple + C. GT 16 ","438","0.198885553295096","0.182569034479952","0.215202072110241","5"
"Rarely","2017","Couple + C. LE and GT 16","247","0.185096630898923","0.166219319760137","0.203973942037708","5"
"Yes, every 2 weeks","2017","1-pers.-HH","315","0.146656552602145","0.131312754081649","0.162000351122641","3"
"Yes, every 2 weeks","2017","Single parent ","236","0.175957591748155","0.156584009690429","0.195331173805881","3"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","331","0.139018761689787","0.12487671856816","0.153160804811414","3"
"Yes, every 2 weeks","2017","(Married) couple without C. ","594","0.141535091335799","0.130895259546927","0.15217492312467","3"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","714","0.155042850145988","0.144801406408187","0.16528429388379","3"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","256","0.160668973214732","0.142819702833141","0.178518243596323","3"
"Yes, every 3-4 weeks","2017","1-pers.-HH","178","0.079900575835703","0.0681404340935603","0.0916607175778456","4"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","365","0.0917455058961169","0.0829342543205959","0.100556757471638","4"
"Yes, every 3-4 weeks","2017","Single parent ","160","0.0944508488941463","0.0795712889540765","0.109330408834216","4"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","193","0.08603841834189","0.0745756692904049","0.0975011673933751","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","474","0.100103748139241","0.0916111737415962","0.108596322536886","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","202","0.0965252347101739","0.0821714553223291","0.110879014098019","4"
"Yes, every week","2017","1-pers.-HH","297","0.145621605267914","0.130322773886537","0.160920436649291","2"
"Yes, every week","2017","(Married) couple without C. ","501","0.132281119730826","0.121939706832089","0.142622532629563","2"
"Yes, every week","2017","Single parent ","235","0.163322376694243","0.144514790398415","0.182129962990072","2"
"Yes, every week","2017","Couple + C. LE 16 ","592","0.11407955104673","0.105084176853486","0.123074925239974","2"
"Yes, every week","2017","Couple + C. GT 16 ","290","0.121486513224042","0.108132344602348","0.134840681845736","2"
"Yes, every week","2017","Couple + C. LE and GT 16","282","0.147119158732773","0.129901796517298","0.164336520948247","2"
"No, never","2018","1-pers.-HH","","","","","1"
"No, never","2018","(Married) couple without C. ","","","","","1"
"No, never","2018","Single parent ","","","","","1"
"No, never","2018","Couple + C. LE 16 ","","","","","1"
"No, never","2018","Couple + C. GT 16 ","","","","","1"
"No, never","2018","Couple + C. LE and GT 16","","","","","1"
"Rarely","2018","1-pers.-HH","","","","","5"
"Rarely","2018","(Married) couple without C. ","","","","","5"
"Rarely","2018","Couple + C. GT 16 ","","","","","5"
"Rarely","2018","Couple + C. LE and GT 16","","","","","5"
"Rarely","2018","Single parent ","","","","","5"
"Rarely","2018","Couple + C. LE 16 ","","","","","5"
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","","","","","3"
"Yes, every 2 weeks","2018","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2018","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2018","Single parent ","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","","","","","3"
"Yes, every 3-4 weeks","2018","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2018","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","","","","","4"
"Yes, every week","2018","1-pers.-HH","","","","","2"
"Yes, every week","2018","(Married) couple without C. ","","","","","2"
"Yes, every week","2018","Single parent ","","","","","2"
"Yes, every week","2018","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2018","Couple + C. GT 16 ","","","","","2"
"Yes, every week","2018","Couple + C. LE and GT 16","","","","","2"
"No, never","2019","1-pers.-HH","909","0.431548054288715","0.411191028775263","0.451905079802167","1"
"No, never","2019","(Married) couple without C. ","1801","0.397851099867085","0.383749653950181","0.411952545783988","1"
"No, never","2019","Single parent ","662","0.454838254989292","0.428993078207746","0.480683431770837","1"
"No, never","2019","Couple + C. LE 16 ","1756","0.419988960963024","0.405300021284481","0.434677900641567","1"
"No, never","2019","Couple + C. GT 16 ","958","0.45737216779009","0.436620873851041","0.478123461729139","1"
"No, never","2019","Couple + C. LE and GT 16","727","0.452836508998463","0.428825863975974","0.476847154020952","1"
"Rarely","2019","1-pers.-HH","475","0.217041493037341","0.200098363993602","0.233984622081079","5"
"Rarely","2019","(Married) couple without C. ","1077","0.238257507818084","0.225983714537352","0.250531301098817","5"
"Rarely","2019","Single parent ","180","0.133828608604601","0.116157462106182","0.151499755103019","5"
"Rarely","2019","Couple + C. LE 16 ","988","0.245005106795017","0.232205018797022","0.257805194793011","5"
"Rarely","2019","Couple + C. GT 16 ","436","0.189399939759928","0.173078723592757","0.205721155927099","5"
"Rarely","2019","Couple + C. LE and GT 16","267","0.14128678682115","0.124485234784689","0.158088338857611","5"
"Yes, every 2 weeks","2019","1-pers.-HH","347","0.148856573134875","0.13422677802056","0.163486368249189","3"
"Yes, every 2 weeks","2019","(Married) couple without C. ","653","0.135829747352712","0.125959034489179","0.145700460216244","3"
"Yes, every 2 weeks","2019","Single parent ","242","0.192734945308805","0.172262173904735","0.213207716712876","3"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","297","0.144451395413048","0.129807976146673","0.159094814679423","3"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","256","0.149791064049227","0.132577121867988","0.167005006230466","3"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","642","0.14889041480602","0.13829593858233","0.159484891029709","3"
"Yes, every 3-4 weeks","2019","1-pers.-HH","199","0.0726180798710906","0.0619520068171799","0.0832841529250012","4"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","422","0.0960284602124267","0.0875400027385757","0.104516917686278","4"
"Yes, every 3-4 weeks","2019","Single parent ","145","0.0962116621644675","0.0809065839406528","0.111516740388282","4"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","204","0.0879546080985099","0.0761569227691447","0.099752293427875","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","161","0.111330287135272","0.0961579875848982","0.126502586685645","4"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","363","0.0818705423727234","0.0737109366375907","0.0900301481078561","4"
"Yes, every week","2019","1-pers.-HH","344","0.129935799667979","0.116116280824574","0.143755318511383","2"
"Yes, every week","2019","Single parent ","197","0.122386528932835","0.105376432427103","0.139396625438567","2"
"Yes, every week","2019","(Married) couple without C. ","675","0.132033184749693","0.122280043229489","0.141786326269896","2"
"Yes, every week","2019","Couple + C. GT 16 ","319","0.120821888938424","0.107245929654107","0.134397848222741","2"
"Yes, every week","2019","Couple + C. LE 16 ","588","0.104244975063216","0.0951505432441781","0.113339406882253","2"
"Yes, every week","2019","Couple + C. LE and GT 16","240","0.144755352995888","0.127783195506245","0.161727510485531","2"
