"plb0218","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No, never","2010","Full Time","secondary school degree","225","0.290600518335994","0.259485857961933","0.321715178710055"
"No, never","2010","Full Time","college entrance qualification","251","0.316495565136077","0.285228068556826","0.347763061715328"
"No, never","2010","Full Time","Other degree","60","0.254598548585625","0.200489300832429","0.308707796338822"
"No, never","2010","Full Time","no degree/no degree yet","14","","",""
"No, never","2010","Part Time","lower secondary degree","103","0.331038593045127","0.277429053007274","0.38464813308298"
"No, never","2010","Part Time","secondary school degree","280","0.433325248215866","0.396052867576175","0.470597628855556"
"No, never","2010","Part Time","college entrance qualification","257","0.455817260595882","0.415389323779529","0.496245197412234"
"No, never","2010","Part Time","Other degree","74","0.40001409084383","0.327637199202546","0.472390982485114"
"No, never","2010","Part Time","no degree/no degree yet","14","","",""
"No, never","2010","Not Working","lower secondary degree","19","","",""
"No, never","2010","Not Working","secondary school degree","34","0.439179538778921","0.331101226102118","0.547257851455723"
"No, never","2010","Not Working","college entrance qualification","31","0.423764997267527","0.305440941325827","0.542089053209227"
"No, never","2010","Not Working","Other degree","10","","",""
"No, never","2010","Not Working","no degree/no degree yet","6","","",""
"Yes, every week","2010","Full Time","lower secondary degree","85","0.142601159468395","0.113378501123383","0.171823817813407"
"Yes, every week","2010","Full Time","secondary school degree","119","0.153895578097595","0.1291671510454","0.178624005149791"
"Yes, every week","2010","Full Time","college entrance qualification","112","0.121424843018246","0.0994673950197736","0.143382291016718"
"Yes, every week","2010","Full Time","Other degree","29","","",""
"Yes, every week","2010","Full Time","no degree/no degree yet","5","","",""
"Yes, every week","2010","Part Time","lower secondary degree","58","0.175899848505969","0.132526298921961","0.219273398089978"
"Yes, every week","2010","Part Time","secondary school degree","94","0.12987239532284","0.104587386903596","0.155157403742083"
"Yes, every week","2010","Part Time","college entrance qualification","70","0.107418194201037","0.0822833178982865","0.132553070503788"
"Yes, every week","2010","Part Time","Other degree","29","","",""
"Yes, every week","2010","Part Time","no degree/no degree yet","7","","",""
"Yes, every week","2010","Not Working","lower secondary degree","10","","",""
"Yes, every week","2010","Not Working","secondary school degree","7","","",""
"Yes, every week","2010","Not Working","college entrance qualification","3","","",""
"Yes, every week","2010","Not Working","Other degree","1","","",""
"Yes, every week","2010","Not Working","no degree/no degree yet","2","","",""
"Yes, every 2 weeks","2010","Full Time","lower secondary degree","87","0.148081588285602","0.118398008123476","0.177765168447728"
"Yes, every 2 weeks","2010","Full Time","secondary school degree","144","0.172837593079861","0.146926487842915","0.198748698316806"
"Yes, every 2 weeks","2010","Full Time","college entrance qualification","125","0.145006002240444","0.121335190532341","0.168676813948547"
"Yes, every 2 weeks","2010","Full Time","Other degree","54","0.233853989320354","0.181279316193483","0.286428662447225"
"Yes, every 2 weeks","2010","Full Time","no degree/no degree yet","9","","",""
"Yes, every 2 weeks","2010","Part Time","lower secondary degree","60","0.236596091949813","0.188180727173826","0.2850114567258"
"Yes, every 2 weeks","2010","Part Time","secondary school degree","129","0.184720849867812","0.155531506133926","0.213910193601699"
"Yes, every 2 weeks","2010","Part Time","college entrance qualification","88","0.145246932822197","0.116645510372303","0.17384835527209"
"Yes, every 2 weeks","2010","Part Time","Other degree","22","","",""
"Yes, every 2 weeks","2010","Part Time","no degree/no degree yet","5","","",""
"Yes, every 2 weeks","2010","Not Working","lower secondary degree","4","","",""
"Yes, every 2 weeks","2010","Not Working","secondary school degree","17","","",""
"Yes, every 2 weeks","2010","Not Working","college entrance qualification","11","","",""
"Yes, every 2 weeks","2010","Not Working","Other degree","1","","",""
"Yes, every 2 weeks","2010","Not Working","no degree/no degree yet","1","","",""
"Yes, every 3-4 weeks","2010","Full Time","lower secondary degree","65","0.123940578746866","0.0964020782719445","0.151479079221788"
"Yes, every 3-4 weeks","2010","Full Time","secondary school degree","100","0.121217745519237","0.0988513922749566","0.143584098763518"
"Yes, every 3-4 weeks","2010","Full Time","college entrance qualification","83","0.088805867011272","0.0696824755677552","0.107929258454789"
"Yes, every 3-4 weeks","2010","Full Time","Other degree","34","0.12707050489691","0.0857028997719204","0.168438110021899"
"Yes, every 3-4 weeks","2010","Full Time","no degree/no degree yet","7","","",""
"Yes, every 3-4 weeks","2010","Part Time","lower secondary degree","25","","",""
"Yes, every 3-4 weeks","2010","Part Time","secondary school degree","43","0.0607790951644264","0.0428080144718304","0.0787501758570225"
"Yes, every 3-4 weeks","2010","Part Time","college entrance qualification","41","0.0645110911027556","0.044569935205255","0.0844522470002562"
"Yes, every 3-4 weeks","2010","Part Time","Other degree","12","","",""
"Yes, every 3-4 weeks","2010","Part Time","no degree/no degree yet","4","","",""
"Yes, every 3-4 weeks","2010","Not Working","lower secondary degree","1","","",""
"Yes, every 3-4 weeks","2010","Not Working","secondary school degree","9","","",""
"Yes, every 3-4 weeks","2010","Not Working","college entrance qualification","4","","",""
"Yes, every 3-4 weeks","2010","Not Working","Other degree","2","","",""
"Yes, every 3-4 weeks","2010","Not Working","no degree/no degree yet","2","","",""
"Rarely","2010","Full Time","lower secondary degree","169","0.319852290754001","0.280872177298896","0.358832404209106"
"Rarely","2010","Full Time","secondary school degree","230","0.261448564967312","0.231335501217018","0.291561628717606"
"Rarely","2010","Full Time","college entrance qualification","279","0.328267722593962","0.29669944929392","0.359835995894003"
"Rarely","2010","Full Time","Other degree","72","0.279068973455571","0.223356677927543","0.334781268983598"
"Rarely","2010","Full Time","no degree/no degree yet","8","","",""
"Rarely","2010","Part Time","lower secondary degree","50","0.150789659987401","0.110023889673272","0.19155543030153"
"Rarely","2010","Part Time","secondary school degree","133","0.191302411429056","0.16171775703973","0.220887065818382"
"Rarely","2010","Part Time","college entrance qualification","127","0.227006521278129","0.193003234721972","0.261009807834286"
"Rarely","2010","Part Time","Other degree","39","0.257148660001621","0.192578056509717","0.321719263493524"
"Rarely","2010","Part Time","no degree/no degree yet","8","","",""
"Rarely","2010","Not Working","lower secondary degree","5","","",""
"Rarely","2010","Not Working","secondary school degree","14","","",""
"Rarely","2010","Not Working","college entrance qualification","18","","",""
"Rarely","2010","Not Working","Other degree","4","","",""
"Rarely","2010","Not Working","no degree/no degree yet","1","","",""
"No, never","2011","Full Time","lower secondary degree","700","0.335269238716604","0.315323657323355","0.355214820109853"
"No, never","2011","Full Time","secondary school degree","1143","0.326653670089166","0.311282307905318","0.342025032273014"
"No, never","2011","Full Time","college entrance qualification","1129","0.323735697178946","0.308376382058666","0.339095012299226"
"No, never","2011","Full Time","Other degree","187","0.378909422789282","0.338329885394378","0.419488960184187"
"No, never","2011","Full Time","no degree/no degree yet","24","","",""
"No, never","2011","Part Time","lower secondary degree","551","0.463647699364078","0.43596974475487","0.491325653973286"
"No, never","2011","Part Time","secondary school degree","1050","0.474151555368028","0.453450227017941","0.494852883718114"
"No, never","2011","Part Time","college entrance qualification","896","0.439948022227165","0.417599009834546","0.462297034619784"
"No, never","2011","Part Time","Other degree","181","0.38042107465183","0.333370271674432","0.427471877629229"
"No, never","2011","Part Time","no degree/no degree yet","40","0.356711567185687","0.269912186286221","0.443510948085153"
"No, never","2011","Not Working","lower secondary degree","46","0.543787371405674","0.437901786874854","0.649672955936493"
"No, never","2011","Not Working","secondary school degree","75","0.587704220416201","0.504974322928603","0.670434117903798"
"No, never","2011","Not Working","college entrance qualification","78","0.604384193932016","0.520327988395514","0.688440399468518"
"No, never","2011","Not Working","Other degree","17","","",""
"No, never","2011","Not Working","no degree/no degree yet","10","","",""
"Yes, every week","2011","Full Time","lower secondary degree","363","0.178715480636872","0.162528909410864","0.194902051862881"
"Yes, every week","2011","Full Time","secondary school degree","498","0.129933424087236","0.118913311784248","0.140953536390224"
"Yes, every week","2011","Full Time","college entrance qualification","610","0.170792560622414","0.158439220648813","0.183145900596016"
"Yes, every week","2011","Full Time","Other degree","64","0.0929598332998465","0.0686700943873191","0.117249572212374"
"Yes, every week","2011","Full Time","no degree/no degree yet","17","","",""
"Yes, every week","2011","Part Time","lower secondary degree","211","0.182787044027238","0.161335666275725","0.20423842177875"
"Yes, every week","2011","Part Time","secondary school degree","243","0.101794738483989","0.089258715198652","0.114330761769326"
"Yes, every week","2011","Part Time","college entrance qualification","202","0.117060819396782","0.102585949852304","0.131535688941259"
"Yes, every week","2011","Part Time","Other degree","64","0.168646509282965","0.132358096122624","0.204934922443305"
"Yes, every week","2011","Part Time","no degree/no degree yet","29","","",""
"Yes, every week","2011","Not Working","lower secondary degree","16","","",""
"Yes, every week","2011","Not Working","secondary school degree","14","","",""
"Yes, every week","2011","Not Working","college entrance qualification","15","","",""
"Yes, every week","2011","Not Working","Other degree","5","","",""
"Yes, every week","2011","Not Working","no degree/no degree yet","5","","",""
"Yes, every 2 weeks","2011","Full Time","lower secondary degree","357","0.163147132734892","0.147535754911849","0.178758510557935"
"Yes, every 2 weeks","2011","Full Time","secondary school degree","635","0.178656249577461","0.166101128048781","0.191211371106141"
"Yes, every 2 weeks","2011","Full Time","college entrance qualification","429","0.112629263487208","0.102251673755195","0.123006853219222"
"Yes, every 2 weeks","2011","Full Time","Other degree","114","0.218319428966411","0.183763484218859","0.252875373713964"
"Yes, every 2 weeks","2011","Full Time","no degree/no degree yet","14","","",""
"Yes, every 2 weeks","2011","Part Time","lower secondary degree","214","0.143435589801456","0.123980943523484","0.162890236079427"
"Yes, every 2 weeks","2011","Part Time","secondary school degree","395","0.179557965912553","0.163645568488091","0.195470363337014"
"Yes, every 2 weeks","2011","Part Time","college entrance qualification","227","0.116130358607285","0.10170553616436","0.130555181050211"
"Yes, every 2 weeks","2011","Part Time","Other degree","70","0.179297059368502","0.1421207721153","0.216473346621704"
"Yes, every 2 weeks","2011","Part Time","no degree/no degree yet","19","","",""
"Yes, every 2 weeks","2011","Not Working","lower secondary degree","6","","",""
"Yes, every 2 weeks","2011","Not Working","secondary school degree","31","0.182785070205176","0.117829388819762","0.24774075159059"
"Yes, every 2 weeks","2011","Not Working","college entrance qualification","12","","",""
"Yes, every 2 weeks","2011","Not Working","Other degree","4","","",""
"Yes, every 2 weeks","2011","Not Working","no degree/no degree yet","1","","",""
"Yes, every 3-4 weeks","2011","Full Time","lower secondary degree","208","0.0941671704228296","0.0818275799610667","0.106506760884593"
"Yes, every 3-4 weeks","2011","Full Time","secondary school degree","366","0.0952913882156568","0.0856679441802719","0.104914832251042"
"Yes, every 3-4 weeks","2011","Full Time","college entrance qualification","343","0.0893991297947778","0.0800332409304221","0.0987650186591335"
"Yes, every 3-4 weeks","2011","Full Time","Other degree","65","0.125452150984557","0.0977449431244432","0.15315935884467"
"Yes, every 3-4 weeks","2011","Full Time","no degree/no degree yet","11","","",""
"Yes, every 3-4 weeks","2011","Part Time","lower secondary degree","103","0.0732064375890441","0.0587493435738117","0.0876635316042764"
"Yes, every 3-4 weeks","2011","Part Time","secondary school degree","191","0.0922656655075838","0.0802676679845425","0.104263663030625"
"Yes, every 3-4 weeks","2011","Part Time","college entrance qualification","152","0.0777443034102136","0.0656882976887424","0.0898003091316849"
"Yes, every 3-4 weeks","2011","Part Time","Other degree","33","0.106747566071397","0.0768213000670622","0.136673832075731"
"Yes, every 3-4 weeks","2011","Part Time","no degree/no degree yet","9","","",""
"Yes, every 3-4 weeks","2011","Not Working","lower secondary degree","10","","",""
"Yes, every 3-4 weeks","2011","Not Working","secondary school degree","6","","",""
"Yes, every 3-4 weeks","2011","Not Working","college entrance qualification","6","","",""
"Yes, every 3-4 weeks","2011","Not Working","Other degree","1","","",""
"Yes, every 3-4 weeks","2011","Not Working","no degree/no degree yet","3","","",""
"Rarely","2011","Full Time","lower secondary degree","524","0.228700977488802","0.210956126431358","0.246445828546246"
"Rarely","2011","Full Time","secondary school degree","934","0.26946526803048","0.254923367548858","0.284007168512102"
"Rarely","2011","Full Time","college entrance qualification","1054","0.303443348916653","0.288351746441007","0.3185349513923"
"Rarely","2011","Full Time","Other degree","119","0.184359163959903","0.151921933652402","0.216796394267404"
"Rarely","2011","Full Time","no degree/no degree yet","21","","",""
"Rarely","2011","Part Time","lower secondary degree","168","0.136923229218185","0.117843239128255","0.156003219308114"
"Rarely","2011","Part Time","secondary school degree","356","0.152230074727847","0.13733651331652","0.167123636139173"
"Rarely","2011","Part Time","college entrance qualification","418","0.249116496358554","0.229643579520547","0.268589413196562"
"Rarely","2011","Part Time","Other degree","61","0.164887790625306","0.128925023316355","0.200850557934258"
"Rarely","2011","Part Time","no degree/no degree yet","20","","",""
"Rarely","2011","Not Working","lower secondary degree","7","","",""
"Rarely","2011","Not Working","secondary school degree","10","","",""
"Rarely","2011","Not Working","college entrance qualification","19","","",""
"Rarely","2011","Not Working","Other degree","5","","",""
"Rarely","2011","Not Working","no degree/no degree yet","1","","",""
"No, never","2012","Full Time","lower secondary degree","155","0.255656369412234","0.219166108757017","0.292146630067451"
"No, never","2012","Full Time","secondary school degree","300","0.360153700926036","0.328651025696993","0.39165637615508"
"No, never","2012","Full Time","college entrance qualification","343","0.377586334993796","0.347062865535823","0.40810980445177"
"No, never","2012","Full Time","Other degree","85","0.325210875313123","0.267487143814785","0.382934606811461"
"No, never","2012","Full Time","no degree/no degree yet","6","","",""
"No, never","2012","Part Time","lower secondary degree","154","0.415999893909061","0.365084405562977","0.466915382255145"
"No, never","2012","Part Time","secondary school degree","419","0.508112826467082","0.474364897077301","0.541860755856864"
"No, never","2012","Part Time","college entrance qualification","358","0.495747081492932","0.459427846293665","0.532066316692198"
"No, never","2012","Part Time","Other degree","71","0.417460035444198","0.344604580838649","0.490315490049747"
"No, never","2012","Part Time","no degree/no degree yet","14","","",""
"No, never","2012","Not Working","lower secondary degree","18","","",""
"No, never","2012","Not Working","secondary school degree","40","0.435366682394228","0.32603516108796","0.544698203700497"
"No, never","2012","Not Working","college entrance qualification","32","0.621846115805533","0.498109614796912","0.745582616814153"
"No, never","2012","Not Working","Other degree","14","","",""
"No, never","2012","Not Working","no degree/no degree yet","7","","",""
"Yes, every week","2012","Full Time","lower secondary degree","92","0.189270912691022","0.156503531424664","0.22203829395738"
"Yes, every week","2012","Full Time","secondary school degree","126","0.128643049225289","0.106671692435907","0.150614406014671"
"Yes, every week","2012","Full Time","college entrance qualification","146","0.142485179343355","0.120476607252378","0.164493751434332"
"Yes, every week","2012","Full Time","Other degree","31","0.108392176968144","0.0700855656565235","0.146698788279764"
"Yes, every week","2012","Full Time","no degree/no degree yet","10","","",""
"Yes, every week","2012","Part Time","lower secondary degree","63","0.161516283098529","0.123501517833911","0.199531048363148"
"Yes, every week","2012","Part Time","secondary school degree","92","0.112435156450503","0.0911103345015844","0.133759978399421"
"Yes, every week","2012","Part Time","college entrance qualification","90","0.112800677912038","0.0898207396881999","0.135780616135876"
"Yes, every week","2012","Part Time","Other degree","29","","",""
"Yes, every week","2012","Part Time","no degree/no degree yet","18","","",""
"Yes, every week","2012","Not Working","lower secondary degree","15","","",""
"Yes, every week","2012","Not Working","secondary school degree","7","","",""
"Yes, every week","2012","Not Working","college entrance qualification","9","","",""
"Yes, every week","2012","Not Working","Other degree","1","","",""
"Yes, every week","2012","Not Working","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2012","Full Time","lower secondary degree","112","0.234793417890012","0.199337051521467","0.270249784258556"
"Yes, every 2 weeks","2012","Full Time","secondary school degree","159","0.170629254376154","0.145942342512637","0.19531616623967"
"Yes, every 2 weeks","2012","Full Time","college entrance qualification","130","0.108276286445958","0.0887118187318457","0.127840754160071"
"Yes, every 2 weeks","2012","Full Time","Other degree","56","0.272525168303697","0.217659569298309","0.327390767309084"
"Yes, every 2 weeks","2012","Full Time","no degree/no degree yet","12","","",""
"Yes, every 2 weeks","2012","Part Time","lower secondary degree","67","0.177592984682512","0.138115166105899","0.217070803259125"
"Yes, every 2 weeks","2012","Part Time","secondary school degree","146","0.167304109899394","0.142108155182961","0.192500064615827"
"Yes, every 2 weeks","2012","Part Time","college entrance qualification","88","0.126595530534438","0.102440961515259","0.150750099553617"
"Yes, every 2 weeks","2012","Part Time","Other degree","35","0.241432580414461","0.178207878843033","0.304657281985888"
"Yes, every 2 weeks","2012","Part Time","no degree/no degree yet","7","","",""
"Yes, every 2 weeks","2012","Not Working","lower secondary degree","7","","",""
"Yes, every 2 weeks","2012","Not Working","secondary school degree","13","","",""
"Yes, every 2 weeks","2012","Not Working","college entrance qualification","8","","",""
"Yes, every 2 weeks","2012","Not Working","Other degree","3","","",""
"Yes, every 2 weeks","2012","Not Working","no degree/no degree yet","2","","",""
"Yes, every 3-4 weeks","2012","Full Time","lower secondary degree","60","0.0991035608080661","0.0741090878503263","0.124098033765806"
"Yes, every 3-4 weeks","2012","Full Time","secondary school degree","91","0.0968818248042802","0.0774703241793986","0.116293325429162"
"Yes, every 3-4 weeks","2012","Full Time","college entrance qualification","94","0.105672990289564","0.0863169563650444","0.125029024214084"
"Yes, every 3-4 weeks","2012","Full Time","Other degree","24","","",""
"Yes, every 3-4 weeks","2012","Full Time","no degree/no degree yet","4","","",""
"Yes, every 3-4 weeks","2012","Part Time","lower secondary degree","27","","",""
"Yes, every 3-4 weeks","2012","Part Time","secondary school degree","72","0.0856073390037461","0.066720635242483","0.104494042765009"
"Yes, every 3-4 weeks","2012","Part Time","college entrance qualification","55","0.0719829015884975","0.0532081125930987","0.0907576905838962"
"Yes, every 3-4 weeks","2012","Part Time","Other degree","17","","",""
"Yes, every 3-4 weeks","2012","Part Time","no degree/no degree yet","7","","",""
"Yes, every 3-4 weeks","2012","Not Working","lower secondary degree","5","","",""
"Yes, every 3-4 weeks","2012","Not Working","secondary school degree","7","","",""
"Yes, every 3-4 weeks","2012","Not Working","college entrance qualification","2","","",""
"Yes, every 3-4 weeks","2012","Not Working","Other degree","2","","",""
"Yes, every 3-4 weeks","2012","Not Working","no degree/no degree yet","1","","",""
"Rarely","2012","Full Time","lower secondary degree","130","0.221175739198666","0.186458082986525","0.255893395410807"
"Rarely","2012","Full Time","secondary school degree","216","0.243692170668241","0.215518998442425","0.271865342894057"
"Rarely","2012","Full Time","college entrance qualification","256","0.265979208927326","0.238158753948072","0.29379966390658"
"Rarely","2012","Full Time","Other degree","57","0.20164255755698","0.152202653629025","0.251082461484935"
"Rarely","2012","Full Time","no degree/no degree yet","6","","",""
"Rarely","2012","Part Time","lower secondary degree","49","0.153807774990861","0.116541112448841","0.191074437532881"
"Rarely","2012","Part Time","secondary school degree","114","0.126540568179275","0.104098102836658","0.148983033521891"
"Rarely","2012","Part Time","college entrance qualification","137","0.192873808472095","0.164212913365734","0.221534703578455"
"Rarely","2012","Part Time","Other degree","24","","",""
"Rarely","2012","Part Time","no degree/no degree yet","3","","",""
"Rarely","2012","Not Working","lower secondary degree","2","","",""
"Rarely","2012","Not Working","secondary school degree","12","","",""
"Rarely","2012","Not Working","college entrance qualification","8","","",""
"Rarely","2012","Not Working","Other degree","1","","",""
"Rarely","2012","Not Working","no degree/no degree yet","4","","",""
"No, never","2013","Full Time","lower secondary degree","565","0.318010453268785","0.296789163098758","0.339231743438811"
"No, never","2013","Full Time","secondary school degree","1092","0.320081051640916","0.304042506699223","0.336119596582609"
"No, never","2013","Full Time","college entrance qualification","1162","0.331201318621549","0.315332385574337","0.347070251668761"
"No, never","2013","Full Time","Other degree","168","0.339662402976367","0.298838965518327","0.380485840434408"
"No, never","2013","Full Time","no degree/no degree yet","18","","",""
"No, never","2013","Part Time","lower secondary degree","509","0.444965058988045","0.416729413079321","0.473200704896768"
"No, never","2013","Part Time","secondary school degree","1014","0.486150162020625","0.464763220670043","0.507537103371207"
"No, never","2013","Part Time","college entrance qualification","913","0.457566093896419","0.435003993150005","0.480128194642832"
"No, never","2013","Part Time","Other degree","162","0.4066145928828","0.356014220024996","0.457214965740604"
"No, never","2013","Part Time","no degree/no degree yet","36","0.193635629781493","0.125969592400039","0.261301667162948"
"No, never","2013","Not Working","lower secondary degree","30","0.315391578718952","0.205751406084716","0.425031751353187"
"No, never","2013","Not Working","secondary school degree","63","0.491918934576524","0.407897148010537","0.575940721142512"
"No, never","2013","Not Working","college entrance qualification","54","0.403732928520077","0.312865847148837","0.494600009891317"
"No, never","2013","Not Working","Other degree","16","","",""
"No, never","2013","Not Working","no degree/no degree yet","10","","",""
"Yes, every week","2013","Full Time","lower secondary degree","297","0.16361301571139","0.146756229279818","0.180469802142962"
"Yes, every week","2013","Full Time","secondary school degree","396","0.12046905623975","0.109278034837737","0.131660077641762"
"Yes, every week","2013","Full Time","college entrance qualification","503","0.139360955401584","0.127683853368022","0.151038057435145"
"Yes, every week","2013","Full Time","Other degree","80","0.126968403734763","0.0982694786791312","0.155667328790395"
"Yes, every week","2013","Full Time","no degree/no degree yet","19","","",""
"Yes, every week","2013","Part Time","lower secondary degree","188","0.15368085777935","0.13319040381584","0.17417131174286"
"Yes, every week","2013","Part Time","secondary school degree","196","0.094983608666092","0.0824378218256112","0.107529395506573"
"Yes, every week","2013","Part Time","college entrance qualification","194","0.113704831284828","0.0993281762397269","0.128081486329929"
"Yes, every week","2013","Part Time","Other degree","63","0.164184130841546","0.12602357419067","0.202344687492422"
"Yes, every week","2013","Part Time","no degree/no degree yet","40","0.410582774995837","0.326341638412185","0.494823911579489"
"Yes, every week","2013","Not Working","lower secondary degree","12","","",""
"Yes, every week","2013","Not Working","secondary school degree","14","","",""
"Yes, every week","2013","Not Working","college entrance qualification","10","","",""
"Yes, every week","2013","Not Working","Other degree","6","","",""
"Yes, every week","2013","Not Working","no degree/no degree yet","6","","",""
"Yes, every 2 weeks","2013","Full Time","lower secondary degree","338","0.180969742760428","0.163426285450289","0.198513200070566"
"Yes, every 2 weeks","2013","Full Time","secondary school degree","542","0.166722760531388","0.153908350492697","0.179537170570078"
"Yes, every 2 weeks","2013","Full Time","college entrance qualification","398","0.114436193901909","0.103702588466693","0.125169799337125"
"Yes, every 2 weeks","2013","Full Time","Other degree","100","0.181594199292253","0.148363601440191","0.214824797144314"
"Yes, every 2 weeks","2013","Full Time","no degree/no degree yet","14","","",""
"Yes, every 2 weeks","2013","Part Time","lower secondary degree","222","0.193986788116111","0.171520477098346","0.216453099133875"
"Yes, every 2 weeks","2013","Part Time","secondary school degree","385","0.188595853754312","0.171856833660371","0.205334873848254"
"Yes, every 2 weeks","2013","Part Time","college entrance qualification","210","0.1342225589942","0.118784414822671","0.149660703165729"
"Yes, every 2 weeks","2013","Part Time","Other degree","57","0.150905142494582","0.114030830075458","0.187779454913706"
"Yes, every 2 weeks","2013","Part Time","no degree/no degree yet","30","0.181094371091343","0.115149374963868","0.247039367218817"
"Yes, every 2 weeks","2013","Not Working","lower secondary degree","11","","",""
"Yes, every 2 weeks","2013","Not Working","secondary school degree","21","","",""
"Yes, every 2 weeks","2013","Not Working","college entrance qualification","15","","",""
"Yes, every 2 weeks","2013","Not Working","Other degree","3","","",""
"Yes, every 2 weeks","2013","Not Working","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2013","Full Time","lower secondary degree","170","0.0897339923857131","0.076710577244077","0.102757407527349"
"Yes, every 3-4 weeks","2013","Full Time","secondary school degree","340","0.100533736617611","0.090195302554996","0.110872170680226"
"Yes, every 3-4 weeks","2013","Full Time","college entrance qualification","307","0.095976954434829","0.0860451712912278","0.10590873757843"
"Yes, every 3-4 weeks","2013","Full Time","Other degree","52","0.128066782804126","0.0992621276193738","0.156871437988878"
"Yes, every 3-4 weeks","2013","Full Time","no degree/no degree yet","8","","",""
"Yes, every 3-4 weeks","2013","Part Time","lower secondary degree","88","0.062564000770245","0.0488043414793739","0.0763236600611161"
"Yes, every 3-4 weeks","2013","Part Time","secondary school degree","153","0.073986225885323","0.0627859296486702","0.0851865221219757"
"Yes, every 3-4 weeks","2013","Part Time","college entrance qualification","138","0.0887453832490893","0.0758666852942234","0.101624081203955"
"Yes, every 3-4 weeks","2013","Part Time","Other degree","25","","",""
"Yes, every 3-4 weeks","2013","Part Time","no degree/no degree yet","12","","",""
"Yes, every 3-4 weeks","2013","Not Working","lower secondary degree","5","","",""
"Yes, every 3-4 weeks","2013","Not Working","secondary school degree","10","","",""
"Yes, every 3-4 weeks","2013","Not Working","college entrance qualification","9","","",""
"Yes, every 3-4 weeks","2013","Not Working","Other degree","2","","",""
"Yes, every 3-4 weeks","2013","Not Working","no degree/no degree yet","","","",""
"Rarely","2013","Full Time","lower secondary degree","480","0.247672795873684","0.228002777604762","0.267342814142607"
"Rarely","2013","Full Time","secondary school degree","880","0.292193394970336","0.276558357971977","0.307828431968695"
"Rarely","2013","Full Time","college entrance qualification","1009","0.319024577640129","0.303308948012646","0.334740207267612"
"Rarely","2013","Full Time","Other degree","117","0.223708211192491","0.187786561090284","0.259629861294699"
"Rarely","2013","Full Time","no degree/no degree yet","14","","",""
"Rarely","2013","Part Time","lower secondary degree","183","0.14480329434625","0.124809425398962","0.164797163293538"
"Rarely","2013","Part Time","secondary school degree","350","0.156284149673647","0.140745942053558","0.171822357293737"
"Rarely","2013","Part Time","college entrance qualification","418","0.205761132575464","0.187453320692623","0.224068944458305"
"Rarely","2013","Part Time","Other degree","55","0.190889030487758","0.150404571830041","0.231373489145475"
"Rarely","2013","Part Time","no degree/no degree yet","13","","",""
"Rarely","2013","Not Working","lower secondary degree","11","","",""
"Rarely","2013","Not Working","secondary school degree","28","","",""
"Rarely","2013","Not Working","college entrance qualification","24","","",""
"Rarely","2013","Not Working","Other degree","2","","",""
"Rarely","2013","Not Working","no degree/no degree yet","1","","",""
"No, never","2014","Full Time","lower secondary degree","","","",""
"No, never","2014","Full Time","secondary school degree","","","",""
"No, never","2014","Full Time","college entrance qualification","","","",""
"No, never","2014","Full Time","Other degree","","","",""
"No, never","2014","Full Time","no degree/no degree yet","","","",""
"No, never","2014","Part Time","lower secondary degree","","","",""
"No, never","2014","Part Time","secondary school degree","","","",""
"No, never","2014","Part Time","college entrance qualification","","","",""
"No, never","2014","Part Time","Other degree","","","",""
"No, never","2014","Part Time","no degree/no degree yet","","","",""
"No, never","2014","Not Working","lower secondary degree","","","",""
"No, never","2014","Not Working","secondary school degree","","","",""
"No, never","2014","Not Working","college entrance qualification","","","",""
"No, never","2014","Not Working","Other degree","","","",""
"No, never","2014","Not Working","no degree/no degree yet","","","",""
"Yes, every week","2014","Full Time","lower secondary degree","","","",""
"Yes, every week","2014","Full Time","secondary school degree","","","",""
"Yes, every week","2014","Full Time","college entrance qualification","","","",""
"Yes, every week","2014","Full Time","Other degree","","","",""
"Yes, every week","2014","Full Time","no degree/no degree yet","","","",""
"Yes, every week","2014","Part Time","lower secondary degree","","","",""
"Yes, every week","2014","Part Time","secondary school degree","","","",""
"Yes, every week","2014","Part Time","college entrance qualification","","","",""
"Yes, every week","2014","Part Time","Other degree","","","",""
"Yes, every week","2014","Part Time","no degree/no degree yet","","","",""
"Yes, every week","2014","Not Working","lower secondary degree","","","",""
"Yes, every week","2014","Not Working","secondary school degree","","","",""
"Yes, every week","2014","Not Working","college entrance qualification","","","",""
"Yes, every week","2014","Not Working","Other degree","","","",""
"Yes, every week","2014","Not Working","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2014","Full Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2014","Full Time","secondary school degree","","","",""
"Yes, every 2 weeks","2014","Full Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2014","Full Time","Other degree","","","",""
"Yes, every 2 weeks","2014","Full Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2014","Part Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2014","Part Time","secondary school degree","","","",""
"Yes, every 2 weeks","2014","Part Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2014","Part Time","Other degree","","","",""
"Yes, every 2 weeks","2014","Part Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2014","Not Working","lower secondary degree","","","",""
