"m11125","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on Scale 1 to 10","1993","Couple + C. LE 16 ","347","0.107665216548371","0.0967891360268259","0.118541297069915"
"5 on Scale 1 to 10","1993","Couple + C. LE and GT 16","152","0.120633907500924","0.102089691750642","0.139178123251206"
"5 on Scale 1 to 10","1993","Single parent ","96","0.165277579517177","0.135729330059611","0.194825828974744"
"6 on Scale 1 to 10","1993","(Married) couple without C. ","413","0.122883693668019","0.111731330217664","0.134036057118374"
"6 on Scale 1 to 10","1993","1-pers.-HH","148","0.102009781185485","0.0862288102053164","0.117790752165654"
"6 on Scale 1 to 10","1993","Couple + C. GT 16 ","259","0.103310285166204","0.0915795101627157","0.115041060169692"
"6 on Scale 1 to 10","1993","Couple + C. LE 16 ","317","0.102988213225814","0.0923231451818452","0.113653281269784"
"6 on Scale 1 to 10","1993","Couple + C. LE and GT 16","94","0.07539890088975","0.060365798131623","0.0904320036478769"
"6 on Scale 1 to 10","1993","Single parent ","47","0.0885937399623982","0.0659883883322259","0.11119909159257"
"7 on Scale 1 to 10","1993","(Married) couple without C. ","483","0.145093245111495","0.133129306807164","0.157057183415826"
"7 on Scale 1 to 10","1993","1-pers.-HH","197","0.146634022230988","0.12818972781307","0.165078316648907"
"7 on Scale 1 to 10","1993","Couple + C. GT 16 ","413","0.165244217895458","0.150929701355857","0.179558734435058"
"7 on Scale 1 to 10","1993","Couple + C. LE 16 ","538","0.175990860272249","0.162628540348488","0.189353180196009"
"7 on Scale 1 to 10","1993","Couple + C. LE and GT 16","188","0.164556792946179","0.143445963878901","0.185667622013457"
"7 on Scale 1 to 10","1993","Single parent ","82","0.126840934808838","0.100366289759799","0.153315579857878"
"8 on Scale 1 to 10","1993","(Married) couple without C. ","681","0.211146987422136","0.197283206646829","0.225010768197442"
"8 on Scale 1 to 10","1993","1-pers.-HH","260","0.183432909690401","0.163253355197114","0.203612464183687"
"8 on Scale 1 to 10","1993","Couple + C. GT 16 ","587","0.228697204704892","0.212509819126577","0.244884590283206"
"8 on Scale 1 to 10","1993","Couple + C. LE 16 ","830","0.270610848806983","0.255021676925775","0.286200020688191"
"8 on Scale 1 to 10","1993","Couple + C. LE and GT 16","298","0.26552799287521","0.240384147557888","0.290671838192532"
"8 on Scale 1 to 10","1993","Single parent ","132","0.213618790748128","0.181013352995099","0.246224228501157"
"9 on Scale 1 to 10","1993","(Married) couple without C. ","268","0.0733956850721005","0.0645369111847557","0.0822544589594454"
"9 on Scale 1 to 10","1993","1-pers.-HH","107","0.0640774788605152","0.0513086911372434","0.0768462665837869"
"9 on Scale 1 to 10","1993","Couple + C. GT 16 ","316","0.11240951394483","0.100235278826169","0.124583749063491"
"9 on Scale 1 to 10","1993","Couple + C. LE 16 ","437","0.134549404896742","0.122575582142894","0.146523227650589"
"9 on Scale 1 to 10","1993","Couple + C. LE and GT 16","164","0.148564147310692","0.128314293604458","0.168814001016925"
"9 on Scale 1 to 10","1993","Single parent ","74","0.119917638289681","0.0940738046117793","0.145761471967582"
"0 Completely dissatisfied","1994","(Married) couple without C. ","69","0.0223527544848744","0.0173808718900591","0.0273246370796897"
"0 Completely dissatisfied","1994","1-pers.-HH","56","0.0451786608954003","0.0343569081647515","0.0560004136260491"
"0 Completely dissatisfied","1994","Couple + C. GT 16 ","39","0.0166787970943267","0.0116119140908573","0.0217456800977962"
"0 Completely dissatisfied","1994","Couple + C. LE 16 ","24","","",""
"0 Completely dissatisfied","1994","Couple + C. LE and GT 16","11","","",""
"0 Completely dissatisfied","1994","Single parent ","11","","",""
"1 on Scale 1 to 10","1994","(Married) couple without C. ","48","0.0173020539137589","0.012916513627236","0.0216875942002818"
"1 on Scale 1 to 10","1994","1-pers.-HH","37","0.031817498634369","0.022672545109813","0.0409624521589249"
"1 on Scale 1 to 10","1994","Couple + C. GT 16 ","25","","",""
"1 on Scale 1 to 10","1994","Couple + C. LE 16 ","15","","",""
"1 on Scale 1 to 10","1994","Couple + C. LE and GT 16","4","","",""
"1 on Scale 1 to 10","1994","Single parent ","9","","",""
"10 Completely satisfied","1994","(Married) couple without C. ","224","0.0542691031264037","0.0466496401839741","0.0618885660688334"
"10 Completely satisfied","1994","1-pers.-HH","96","0.0595075071966812","0.0471811878070155","0.0718338265863468"
"10 Completely satisfied","1994","Couple + C. GT 16 ","225","0.0880334523905563","0.0768229743386995","0.0992439304424131"
"10 Completely satisfied","1994","Couple + C. LE 16 ","256","0.0881524468161278","0.0780474658031708","0.0982574278290848"
"10 Completely satisfied","1994","Couple + C. LE and GT 16","144","0.124536807936585","0.10568908022091","0.143384535652259"
"10 Completely satisfied","1994","Single parent ","62","0.0953259603884948","0.0713437886858505","0.119308132091139"
"2 on Scale 1 to 10","1994","(Married) couple without C. ","124","0.0383190946960448","0.0318627402174844","0.0447754491746052"
"2 on Scale 1 to 10","1994","1-pers.-HH","64","0.0544136196002176","0.0425947951123467","0.0662324440880886"
"2 on Scale 1 to 10","1994","Couple + C. GT 16 ","62","0.0268159049821404","0.0204243792437629","0.0332074307205179"
"2 on Scale 1 to 10","1994","Couple + C. LE 16 ","53","0.0185904932438587","0.0137762527199831","0.0234047337677343"
"2 on Scale 1 to 10","1994","Couple + C. LE and GT 16","22","","",""
"2 on Scale 1 to 10","1994","Single parent ","15","","",""
"3 on Scale 1 to 10","1994","(Married) couple without C. ","229","0.0699560101713276","0.061377171286147","0.0785348490565081"
"3 on Scale 1 to 10","1994","1-pers.-HH","98","0.0730023801088661","0.0594480614841683","0.0865566987335639"
"3 on Scale 1 to 10","1994","Couple + C. GT 16 ","132","0.0535793460451787","0.0446698811529677","0.0624888109373897"
"3 on Scale 1 to 10","1994","Couple + C. LE 16 ","124","0.0446146128444177","0.0372561846020026","0.0519730410868328"
"3 on Scale 1 to 10","1994","Couple + C. LE and GT 16","46","0.0377906522571477","0.0269059095362504","0.048675394978045"
"3 on Scale 1 to 10","1994","Single parent ","33","0.0663156004160067","0.045994615495459","0.0866365853365544"
"4 on Scale 1 to 10","1994","(Married) couple without C. ","234","0.0659481701833889","0.0576007723359693","0.0742955680308084"
"4 on Scale 1 to 10","1994","1-pers.-HH","86","0.0646434347394955","0.051831324035907","0.077455545443084"
"4 on Scale 1 to 10","1994","Couple + C. GT 16 ","143","0.0581179508668628","0.0488610797193182","0.0673748220144074"
"4 on Scale 1 to 10","1994","Couple + C. LE 16 ","134","0.0434526534204099","0.0361862654184819","0.050719041422338"
"4 on Scale 1 to 10","1994","Couple + C. LE and GT 16","50","0.0358690073750489","0.0252540344804639","0.0464839802696339"
"4 on Scale 1 to 10","1994","Single parent ","53","0.0953432474928067","0.0713591304932469","0.119327364492366"
"5 on Scale 1 to 10","1994","(Married) couple without C. ","565","0.174304729379196","0.161545373986531","0.187064084771861"
"5 on Scale 1 to 10","1994","1-pers.-HH","251","0.180500605682812","0.16046126072346","0.200539950642163"
"5 on Scale 1 to 10","1994","Couple + C. GT 16 ","322","0.134409323814048","0.120914047073993","0.147904600554102"
"5 on Scale 1 to 10","1994","Couple + C. LE 16 ","382","0.124192147243699","0.112437524832323","0.135946769655074"
"5 on Scale 1 to 10","1994","Couple + C. LE and GT 16","160","0.114107804020661","0.0959593640113852","0.132256244029937"
"5 on Scale 1 to 10","1994","Single parent ","87","0.165459297579339","0.135112965989789","0.195805629168889"
"6 on Scale 1 to 10","1994","(Married) couple without C. ","403","0.118315655146368","0.107452851698853","0.129178458593883"
"6 on Scale 1 to 10","1994","1-pers.-HH","130","0.0895361523676877","0.0746596636340914","0.104412641101284"
"6 on Scale 1 to 10","1994","Couple + C. GT 16 ","265","0.108613452698949","0.0963026701739847","0.120924235223913"
"6 on Scale 1 to 10","1994","Couple + C. LE 16 ","314","0.101055031254487","0.0903125965893604","0.111797465919613"
"6 on Scale 1 to 10","1994","Couple + C. LE and GT 16","100","0.0812721331441171","0.0656746163228602","0.096869649965374"
"6 on Scale 1 to 10","1994","Single parent ","55","0.0755470006467645","0.0539651898625323","0.0971288114309967"
"7 on Scale 1 to 10","1994","(Married) couple without C. ","529","0.164698586089135","0.15222386645031","0.177173305727959"
"7 on Scale 1 to 10","1994","1-pers.-HH","205","0.143773440410811","0.125492288760133","0.162054592061489"
"7 on Scale 1 to 10","1994","Couple + C. GT 16 ","409","0.172171324359143","0.157234390603339","0.187108258114948"
"7 on Scale 1 to 10","1994","Couple + C. LE 16 ","524","0.17526084866745","0.161710266358504","0.188811430976396"
"7 on Scale 1 to 10","1994","Couple + C. LE and GT 16","183","0.155744708559388","0.135046405841976","0.176443011276799"
"7 on Scale 1 to 10","1994","Single parent ","73","0.134225251704673","0.106386072910823","0.162064430498524"
"8 on Scale 1 to 10","1994","(Married) couple without C. ","687","0.205523304321119","0.191932806402007","0.219113802240232"
"8 on Scale 1 to 10","1994","1-pers.-HH","277","0.177784198626392","0.157863280079215","0.197705117173568"
"8 on Scale 1 to 10","1994","Couple + C. GT 16 ","539","0.219246132824639","0.202876691606337","0.235615574042942"
"8 on Scale 1 to 10","1994","Couple + C. LE 16 ","763","0.250012894794032","0.23457936373866","0.265446425849405"
"8 on Scale 1 to 10","1994","Couple + C. LE and GT 16","287","0.265366179147896","0.24016334199078","0.290569016305013"
"8 on Scale 1 to 10","1994","Single parent ","112","0.203257925082764","0.170393997162633","0.236121853002895"
"9 on Scale 1 to 10","1994","(Married) couple without C. ","284","0.0690105384883834","0.0604855394080828","0.0775355375686839"
"9 on Scale 1 to 10","1994","1-pers.-HH","115","0.0798425017372682","0.0657197922975021","0.0939652111770344"
"9 on Scale 1 to 10","1994","Couple + C. GT 16 ","293","0.113307336137119","0.10076650314983","0.125848169124407"
"9 on Scale 1 to 10","1994","Couple + C. LE 16 ","435","0.141886568944575","0.129450011196773","0.154323126692377"
"9 on Scale 1 to 10","1994","Couple + C. LE and GT 16","172","0.151154752908932","0.130708376441536","0.171601129376328"
"9 on Scale 1 to 10","1994","Single parent ","66","0.11546752286021","0.0893685349934693","0.141566510726951"
"0 Completely dissatisfied","1995","(Married) couple without C. ","71","0.0227284945287338","0.0178001396891818","0.0276568493682858"
"0 Completely dissatisfied","1995","1-pers.-HH","40","0.0362029463650016","0.0265917125981235","0.0458141801318798"
"0 Completely dissatisfied","1995","Couple + C. GT 16 ","37","0.0202578314689512","0.0147342935447682","0.0257813693931342"
"0 Completely dissatisfied","1995","Couple + C. LE 16 ","12","","",""
"0 Completely dissatisfied","1995","Couple + C. LE and GT 16","10","","",""
"0 Completely dissatisfied","1995","Single parent ","3","","",""
"1 on Scale 1 to 10","1995","(Married) couple without C. ","42","0.0125782162044526","0.00889294124795336","0.0162634911609518"
"1 on Scale 1 to 10","1995","1-pers.-HH","28","","",""
"1 on Scale 1 to 10","1995","Couple + C. GT 16 ","21","","",""
"1 on Scale 1 to 10","1995","Couple + C. LE 16 ","12","","",""
"1 on Scale 1 to 10","1995","Couple + C. LE and GT 16","9","","",""
"1 on Scale 1 to 10","1995","Single parent ","6","","",""
"10 Completely satisfied","1995","(Married) couple without C. ","213","0.0526240800965388","0.0452405772679866","0.060007582925091"
"10 Completely satisfied","1995","1-pers.-HH","97","0.052493423874603","0.0410182849657014","0.0639685627835046"
"10 Completely satisfied","1995","Couple + C. GT 16 ","225","0.0829527633018816","0.0721390152921369","0.0937665113116262"
"10 Completely satisfied","1995","Couple + C. LE 16 ","277","0.0798035577044697","0.0703372170128267","0.0892698983961127"
"10 Completely satisfied","1995","Couple + C. LE and GT 16","157","0.119271491791466","0.101260930254059","0.137282053328873"
"10 Completely satisfied","1995","Single parent ","72","0.116872778609194","0.0914196776322543","0.142325879586133"
"2 on Scale 1 to 10","1995","(Married) couple without C. ","120","0.0362323852237189","0.0300530231495628","0.0424117472978749"
"2 on Scale 1 to 10","1995","1-pers.-HH","61","0.0520624211310703","0.040631889353787","0.0634929529083536"
"2 on Scale 1 to 10","1995","Couple + C. GT 16 ","73","0.0295736427549823","0.0229316458946843","0.0362156396152804"
"2 on Scale 1 to 10","1995","Couple + C. LE 16 ","43","0.0139212971456317","0.00982844203692374","0.0180141522543396"
"2 on Scale 1 to 10","1995","Couple + C. LE and GT 16","22","","",""
"2 on Scale 1 to 10","1995","Single parent ","14","","",""
"3 on Scale 1 to 10","1995","(Married) couple without C. ","228","0.0715416503603106","0.0630190974436222","0.0800642032769989"
"3 on Scale 1 to 10","1995","1-pers.-HH","94","0.0678065455822735","0.0548704498988182","0.0807426412657288"
"3 on Scale 1 to 10","1995","Couple + C. GT 16 ","136","0.0534425879776957","0.0446243425131471","0.0622608334422444"
"3 on Scale 1 to 10","1995","Couple + C. LE 16 ","112","0.0390896536948679","0.0323194291119118","0.045859878277824"
"3 on Scale 1 to 10","1995","Couple + C. LE and GT 16","55","0.0404262978527705","0.0294814669727665","0.0513711287327745"
"3 on Scale 1 to 10","1995","Single parent ","31","0.0627892502822626","0.0435701231612474","0.0820083774032777"
"4 on Scale 1 to 10","1995","(Married) couple without C. ","238","0.0682971023933994","0.0599555116530669","0.0766386931337318"
"4 on Scale 1 to 10","1995","1-pers.-HH","70","0.053623214767154","0.042032162946973","0.065214266587335"
"4 on Scale 1 to 10","1995","Couple + C. GT 16 ","157","0.060251786685903","0.0509223444035689","0.069581228968237"
"4 on Scale 1 to 10","1995","Couple + C. LE 16 ","164","0.062613561651321","0.0541505631015215","0.0710765602011204"
"4 on Scale 1 to 10","1995","Couple + C. LE and GT 16","40","0.0302148385394308","0.0207025326589606","0.0397271444199009"
"4 on Scale 1 to 10","1995","Single parent ","30","0.0538059117144333","0.0359296175566154","0.0716822058722513"
"5 on Scale 1 to 10","1995","(Married) couple without C. ","611","0.177334797231716","0.164704383950557","0.189965210512874"
"5 on Scale 1 to 10","1995","1-pers.-HH","273","0.192943401488702","0.172639413564661","0.213247389412743"
"5 on Scale 1 to 10","1995","Couple + C. GT 16 ","320","0.125269394428447","0.112290891094439","0.138247897762456"
"5 on Scale 1 to 10","1995","Couple + C. LE 16 ","370","0.116415481019471","0.10521181518921","0.127619146849732"
"5 on Scale 1 to 10","1995","Couple + C. LE and GT 16","154","0.111026445642508","0.0935684034014147","0.128484487883601"
"5 on Scale 1 to 10","1995","Single parent ","83","0.140947410345148","0.113379058297003","0.168515762393294"
"6 on Scale 1 to 10","1995","(Married) couple without C. ","381","0.109560995654297","0.09923245201098","0.119889539297613"
"6 on Scale 1 to 10","1995","1-pers.-HH","162","0.105356379754489","0.0895595535912206","0.121153205917757"
"6 on Scale 1 to 10","1995","Couple + C. GT 16 ","252","0.103814651338079","0.0918556970018727","0.115773605674284"
"6 on Scale 1 to 10","1995","Couple + C. LE 16 ","303","0.0962723484740991","0.0859684802091965","0.106576216739002"
"6 on Scale 1 to 10","1995","Couple + C. LE and GT 16","108","0.094435756506927","0.078185292516397","0.110686220497457"
"6 on Scale 1 to 10","1995","Single parent ","58","0.088023448182493","0.065576184677316","0.11047071168767"
"7 on Scale 1 to 10","1995","(Married) couple without C. ","560","0.161589951386831","0.149418442270995","0.173761460502667"
"7 on Scale 1 to 10","1995","1-pers.-HH","219","0.163774555081207","0.144733137027064","0.182815973135349"
"7 on Scale 1 to 10","1995","Couple + C. GT 16 ","405","0.167635504337435","0.152989986259549","0.182281022415321"
"7 on Scale 1 to 10","1995","Couple + C. LE 16 ","555","0.180151827994613","0.166726751092053","0.193576904897173"
"7 on Scale 1 to 10","1995","Couple + C. LE and GT 16","205","0.160422464402022","0.14002853565839","0.180816393145655"
"7 on Scale 1 to 10","1995","Single parent ","101","0.139966723277412","0.112478769905198","0.167454676649626"
"8 on Scale 1 to 10","1995","(Married) couple without C. ","768","0.213932808510669","0.200372250916639","0.227493366104699"
"8 on Scale 1 to 10","1995","1-pers.-HH","291","0.187359466687482","0.167282345251766","0.207436588123199"
"8 on Scale 1 to 10","1995","Couple + C. GT 16 ","556","0.224924204563478","0.208553960779165","0.241294448347791"
"8 on Scale 1 to 10","1995","Couple + C. LE 16 ","832","0.254945613485348","0.239720922407679","0.270170304563016"
"8 on Scale 1 to 10","1995","Couple + C. LE and GT 16","310","0.250528496404086","0.22644918688915","0.274607805919023"
"8 on Scale 1 to 10","1995","Single parent ","132","0.21680459928889","0.18415771877781","0.249451479799969"
"9 on Scale 1 to 10","1995","(Married) couple without C. ","281","0.0735795184093335","0.0649459256264705","0.0822131111921964"
"9 on Scale 1 to 10","1995","1-pers.-HH","116","0.0673215351474671","0.0544284347418028","0.0802146355531315"
"9 on Scale 1 to 10","1995","Couple + C. GT 16 ","317","0.125757332582429","0.112757204813775","0.138757460351082"
"9 on Scale 1 to 10","1995","Couple + C. LE 16 ","468","0.148394440803778","0.135976236834362","0.160812644773194"
"9 on Scale 1 to 10","1995","Couple + C. LE and GT 16","174","0.152933874216594","0.132933026490983","0.172934721942206"
"9 on Scale 1 to 10","1995","Single parent ","82","0.139025471631241","0.111615112856136","0.166435830406346"
"0 Completely dissatisfied","1996","(Married) couple without C. ","62","0.0209748388297109","0.0162721875068862","0.0256774901525355"
"0 Completely dissatisfied","1996","1-pers.-HH","39","0.0258095496659828","0.0177528203485128","0.0338662789834528"
"0 Completely dissatisfied","1996","Couple + C. GT 16 ","28","","",""
"0 Completely dissatisfied","1996","Couple + C. LE 16 ","22","","",""
"0 Completely dissatisfied","1996","Couple + C. LE and GT 16","12","","",""
"0 Completely dissatisfied","1996","Single parent ","8","","",""
"1 on Scale 1 to 10","1996","(Married) couple without C. ","40","0.0113240253419305","0.00785167175186549","0.0147963789319956"
"1 on Scale 1 to 10","1996","1-pers.-HH","34","0.0271013057275026","0.0188508954941988","0.0353517159608065"
"1 on Scale 1 to 10","1996","Couple + C. GT 16 ","32","0.0138075654067459","0.00911451010433882","0.018500620709153"
"1 on Scale 1 to 10","1996","Couple + C. LE 16 ","9","","",""
"1 on Scale 1 to 10","1996","Couple + C. LE and GT 16","11","","",""
"1 on Scale 1 to 10","1996","Single parent ","2","","",""
"10 Completely satisfied","1996","(Married) couple without C. ","189","0.0462079199500046","0.0393185167586674","0.0530973231413417"
"10 Completely satisfied","1996","1-pers.-HH","86","0.0524462114201548","0.0411194534067037","0.0637729694336059"
"10 Completely satisfied","1996","Couple + C. GT 16 ","196","0.0816644614582707","0.0706507541474628","0.0926781687690785"
"10 Completely satisfied","1996","Couple + C. LE 16 ","261","0.0902670348849292","0.0800229030858093","0.100511166684049"
"10 Completely satisfied","1996","Couple + C. LE and GT 16","135","0.111991286286533","0.0945301184973764","0.129452454075689"
"10 Completely satisfied","1996","Single parent ","77","0.103900365353814","0.0805149060382367","0.127285824669391"
"2 on Scale 1 to 10","1996","(Married) couple without C. ","137","0.0444290072910561","0.037667222876515","0.0511907917055973"
"2 on Scale 1 to 10","1996","1-pers.-HH","58","0.0456242652182509","0.0350218633524133","0.0562266670840886"
"2 on Scale 1 to 10","1996","Couple + C. GT 16 ","59","0.0250922143254649","0.0188019695224002","0.0313824591285297"
"2 on Scale 1 to 10","1996","Couple + C. LE 16 ","52","0.0174587338217936","0.012776691074301","0.0221407765692863"
"2 on Scale 1 to 10","1996","Couple + C. LE and GT 16","26","","",""
"2 on Scale 1 to 10","1996","Single parent ","20","","",""
"3 on Scale 1 to 10","1996","(Married) couple without C. ","202","0.0571470724641491","0.0495295190722495","0.0647646258560487"
"3 on Scale 1 to 10","1996","1-pers.-HH","88","0.0669992064124635","0.0542957336338535","0.0797026791910734"
"3 on Scale 1 to 10","1996","Couple + C. GT 16 ","123","0.0489334197624284","0.040257320170432","0.0576095193544248"
"3 on Scale 1 to 10","1996","Couple + C. LE 16 ","116","0.0387915725111799","0.0318886804831344","0.0456944645392255"
"3 on Scale 1 to 10","1996","Couple + C. LE and GT 16","54","0.0372775729874408","0.0267882631340443","0.0477668828408372"
"3 on Scale 1 to 10","1996","Single parent ","19","","",""
"4 on Scale 1 to 10","1996","(Married) couple without C. ","257","0.0695914817303663","0.0612410021754006","0.0779419612853321"
"4 on Scale 1 to 10","1996","1-pers.-HH","123","0.0869900801366857","0.0726708641808904","0.101309296092481"
"4 on Scale 1 to 10","1996","Couple + C. GT 16 ","131","0.0642125523636538","0.0543539611678711","0.0740711435594366"
"4 on Scale 1 to 10","1996","Couple + C. LE 16 ","121","0.0434425698011079","0.0361552658960702","0.0507298737061456"
"4 on Scale 1 to 10","1996","Couple + C. LE and GT 16","47","0.0378827922539985","0.0273119999997259","0.048453584508271"
"4 on Scale 1 to 10","1996","Single parent ","40","0.0549904822462818","0.0375193491467516","0.0724616153458121"
"5 on Scale 1 to 10","1996","(Married) couple without C. ","639","0.180493886322077","0.167872592321398","0.193115180322756"
"5 on Scale 1 to 10","1996","1-pers.-HH","272","0.195604941186018","0.175450478094992","0.215759404277043"
"5 on Scale 1 to 10","1996","Couple + C. GT 16 ","320","0.132893243766284","0.119241000439841","0.146545487092726"
"5 on Scale 1 to 10","1996","Couple + C. LE 16 ","354","0.12506007038296","0.113235045706073","0.136885095059846"
"5 on Scale 1 to 10","1996","Couple + C. LE and GT 16","144","0.118407928383024","0.100518486776433","0.136297369989615"
"5 on Scale 1 to 10","1996","Single parent ","97","0.166719973792462","0.138154033805266","0.195285913779658"
"6 on Scale 1 to 10","1996","(Married) couple without C. ","468","0.130253373642847","0.119207822189116","0.141298925096579"
"6 on Scale 1 to 10","1996","1-pers.-HH","136","0.0903881867791055","0.0758191611070476","0.104957212451163"
"6 on Scale 1 to 10","1996","Couple + C. GT 16 ","240","0.0965319518365359","0.0846549116258429","0.108408992047229"
"6 on Scale 1 to 10","1996","Couple + C. LE 16 ","311","0.0968224204885417","0.0862511266476195","0.107393714329464"
"6 on Scale 1 to 10","1996","Couple + C. LE and GT 16","127","0.0943477112035238","0.0781624771331558","0.110532945273892"
"6 on Scale 1 to 10","1996","Single parent ","68","0.103286692670288","0.0799624146308442","0.126610970709733"
"7 on Scale 1 to 10","1996","(Married) couple without C. ","568","0.16136786664724","0.149295544538717","0.173440188755763"
"7 on Scale 1 to 10","1996","1-pers.-HH","220","0.14430743042559","0.126452841626091","0.162162019225088"
"7 on Scale 1 to 10","1996","Couple + C. GT 16 ","407","0.168171753364349","0.153129612824768","0.18321389390393"
"7 on Scale 1 to 10","1996","Couple + C. LE 16 ","535","0.18804273903863","0.174074280853003","0.202011197224257"
"7 on Scale 1 to 10","1996","Couple + C. LE and GT 16","218","0.171374164444455","0.150508872500452","0.192239456388458"
"7 on Scale 1 to 10","1996","Single parent ","86","0.119688553768715","0.0948112275634792","0.144565879973951"
"8 on Scale 1 to 10","1996","(Married) couple without C. ","719","0.200300062505555","0.187165953698521","0.213434171312589"
"8 on Scale 1 to 10","1996","1-pers.-HH","318","0.201174385312534","0.180805889501693","0.221542881123374"
"8 on Scale 1 to 10","1996","Couple + C. GT 16 ","528","0.220889021895375","0.204204913144112","0.237573130646639"
"8 on Scale 1 to 10","1996","Couple + C. LE 16 ","820","0.262872927046867","0.247136805029334","0.278609049064399"
"8 on Scale 1 to 10","1996","Couple + C. LE and GT 16","304","0.249628282498269","0.225664372593263","0.273592192403276"
"8 on Scale 1 to 10","1996","Single parent ","159","0.230605575771543","0.198322966025748","0.262888185517339"
"9 on Scale 1 to 10","1996","(Married) couple without C. ","286","0.0779104652750632","0.0691145511266721","0.0867063794234543"
"9 on Scale 1 to 10","1996","1-pers.-HH","114","0.0635544377157134","0.0511590295038122","0.0759498459276145"
"9 on Scale 1 to 10","1996","Couple + C. GT 16 ","311","0.130864441429497","0.117300969555843","0.144427913303151"
"9 on Scale 1 to 10","1996","Couple + C. LE 16 ","405","0.127717294345073","0.115785463476923","0.139649125213223"
"9 on Scale 1 to 10","1996","Couple + C. LE and GT 16","175","0.141507182725689","0.122208390484114","0.160805974967265"
"9 on Scale 1 to 10","1996","Single parent ","78","0.127255243055457","0.101714079185915","0.152796406924999"
"0 Completely dissatisfied","1997","(Married) couple without C. ","56","0.0185534165024608","0.0141490798187211","0.0229577531862004"
"0 Completely dissatisfied","1997","1-pers.-HH","31","0.0234282350425844","0.0156694533718935","0.0311870167132752"
"0 Completely dissatisfied","1997","Couple + C. GT 16 ","24","","",""
"0 Completely dissatisfied","1997","Couple + C. LE 16 ","11","","",""
"0 Completely dissatisfied","1997","Couple + C. LE and GT 16","6","","",""
"0 Completely dissatisfied","1997","Single parent ","6","","",""
"1 on Scale 1 to 10","1997","(Married) couple without C. ","60","0.018481277914791","0.01408535039897","0.022877205430612"
"1 on Scale 1 to 10","1997","1-pers.-HH","33","0.0265378761567286","0.0182933770777227","0.0347823752357345"
"1 on Scale 1 to 10","1997","Couple + C. GT 16 ","23","","",""
"1 on Scale 1 to 10","1997","Couple + C. LE 16 ","9","","",""
"1 on Scale 1 to 10","1997","Couple + C. LE and GT 16","11","","",""
"1 on Scale 1 to 10","1997","Single parent ","7","","",""
"10 Completely satisfied","1997","(Married) couple without C. ","186","0.0467186334566344","0.0398306697936551","0.0536065971196138"
"10 Completely satisfied","1997","1-pers.-HH","80","0.0528177438344677","0.04134470765952","0.0642907800094153"
"10 Completely satisfied","1997","Couple + C. GT 16 ","202","0.0795174224879408","0.0686275887908104","0.0904072561850712"
"10 Completely satisfied","1997","Couple + C. LE 16 ","218","0.0798193962862766","0.0698590588513181","0.089779733721235"
"10 Completely satisfied","1997","Couple + C. LE and GT 16","128","0.10648197671248","0.0891165087134117","0.123847444711548"
"10 Completely satisfied","1997","Single parent ","73","0.102460753366766","0.0788926285454069","0.126028878188126"
"2 on Scale 1 to 10","1997","(Married) couple without C. ","123","0.0404088971561174","0.033981770846067","0.0468360234661678"
"2 on Scale 1 to 10","1997","1-pers.-HH","59","0.0366664833273901","0.0270260927865168","0.0463068738682634"
"2 on Scale 1 to 10","1997","Couple + C. GT 16 ","67","0.0303439977550411","0.0234395720958518","0.0372484234142305"
"2 on Scale 1 to 10","1997","Couple + C. LE 16 ","38","0.0181497123662239","0.0132435625684908","0.023055862163957"
"2 on Scale 1 to 10","1997","Couple + C. LE and GT 16","21","","",""
"2 on Scale 1 to 10","1997","Single parent ","15","","",""
"3 on Scale 1 to 10","1997","(Married) couple without C. ","254","0.0699894527410386","0.0616623204231347","0.0783165850589426"
"3 on Scale 1 to 10","1997","1-pers.-HH","100","0.0780006249741049","0.0642448197529282","0.0917564301952816"
"3 on Scale 1 to 10","1997","Couple + C. GT 16 ","127","0.0544662944583131","0.0453317953813148","0.0636007935353115"
"3 on Scale 1 to 10","1997","Couple + C. LE 16 ","107","0.0433737747066153","0.0358874605844745","0.0508600888287562"
"3 on Scale 1 to 10","1997","Couple + C. LE and GT 16","43","0.038963700455941","0.0280694645589215","0.0498579363529604"
"3 on Scale 1 to 10","1997","Single parent ","33","0.0531184982572184","0.0356887849567173","0.0705482115577194"
"4 on Scale 1 to 10","1997","(Married) couple without C. ","268","0.0776738422351195","0.0689377967417488","0.0864098877284902"
"4 on Scale 1 to 10","1997","1-pers.-HH","102","0.080802944233253","0.0668235108713734","0.0947823775951326"
"4 on Scale 1 to 10","1997","Couple + C. GT 16 ","149","0.0621841085322889","0.0524637828974863","0.0719044341670915"
"4 on Scale 1 to 10","1997","Couple + C. LE 16 ","148","0.0522984861547545","0.0441164076691975","0.0604805646403115"
"4 on Scale 1 to 10","1997","Couple + C. LE and GT 16","61","0.0503152723212947","0.0380087194493687","0.0626218251932208"
"4 on Scale 1 to 10","1997","Single parent ","37","0.0742706455879389","0.0538922424113806","0.0946490487644973"
"5 on Scale 1 to 10","1997","(Married) couple without C. ","612","0.163156676621533","0.15109633158375","0.175217021659317"
"5 on Scale 1 to 10","1997","1-pers.-HH","246","0.165131934631709","0.146086270462411","0.184177598801006"
"5 on Scale 1 to 10","1997","Couple + C. GT 16 ","311","0.13872095254818","0.124807808350023","0.152634096746336"
