"m11125","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2000","Not Employed","direct migration background","178","0.136776727033765","0.118534920853921","0.155018533213609","7"
"7 on Scale 1 to 10","2000","Not Employed","indirect migration background","23","","","","7"
"7 on Scale 1 to 10","2000","Employed","no migration background","2214","0.172491726580067","0.16589937521943","0.179084077940704","7"
"7 on Scale 1 to 10","2000","Employed","direct migration background","305","0.148082614988064","0.132414191729669","0.163751038246459","7"
"7 on Scale 1 to 10","2000","Employed","indirect migration background","94","0.168332347560151","0.137960409276715","0.198704285843588","7"
"8 on Scale 1 to 10","2000","Not Employed","indirect migration background","57","0.208545632856483","0.157880042879876","0.259211222833089","8"
"8 on Scale 1 to 10","2000","Not Employed","no migration background","1334","0.171249250099374","0.162687820094456","0.179810680104291","8"
"8 on Scale 1 to 10","2000","Not Employed","direct migration background","238","0.184421907435767","0.163832720645701","0.205011094225833","8"
"8 on Scale 1 to 10","2000","Employed","no migration background","3314","0.258204404036636","0.25056791051725","0.265840897556022","8"
"8 on Scale 1 to 10","2000","Employed","direct migration background","490","0.230326781937693","0.211753017889091","0.248900545986295","8"
"8 on Scale 1 to 10","2000","Employed","indirect migration background","159","0.279319494408269","0.242899839651491","0.315739149165048","8"
"9 on Scale 1 to 10","2000","Not Employed","no migration background","591","0.0716835031107434","0.0658210734017951","0.0775459328196918","9"
"9 on Scale 1 to 10","2000","Not Employed","indirect migration background","47","0.173938901981984","0.126666892768435","0.221210911195532","9"
"9 on Scale 1 to 10","2000","Employed","no migration background","1737","0.135501518984731","0.129529457935867","0.141473580033595","9"
"9 on Scale 1 to 10","2000","Not Employed","direct migration background","132","0.0943896924329748","0.0788682125246231","0.109911172341327","9"
"9 on Scale 1 to 10","2000","Employed","direct migration background","248","0.131507267112896","0.116598817302132","0.14641571692366","9"
"9 on Scale 1 to 10","2000","Employed","indirect migration background","107","0.177370556424565","0.14636377393488","0.20837733891425","9"
"0 Completely dissatisfied","2001","Not Employed","no migration background","174","0.0279129810786685","0.0239760516573514","0.0318499104999857","0"
"0 Completely dissatisfied","2001","Not Employed","direct migration background","23","","","","0"
"0 Completely dissatisfied","2001","Employed","no migration background","68","0.00625521591627754","0.00481710991666793","0.00769332191588715","0"
"0 Completely dissatisfied","2001","Not Employed","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2001","Employed","direct migration background","9","","","","0"
"0 Completely dissatisfied","2001","Employed","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","2001","Not Employed","direct migration background","15","","","","1"
"1 on Scale 1 to 10","2001","Not Employed","no migration background","123","0.0202586992841435","0.016891541764814","0.023625856803473","1"
"1 on Scale 1 to 10","2001","Employed","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2001","Not Employed","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2001","Employed","no migration background","58","0.00623391132302987","0.00479824104029922","0.00766958160576053","1"
"1 on Scale 1 to 10","2001","Employed","indirect migration background","2","","","","1"
"10 Completely satisfied","2001","Not Employed","no migration background","479","0.0673123352040008","0.0613238443320583","0.0733008260759433","10"
"10 Completely satisfied","2001","Not Employed","direct migration background","90","0.0827468055901356","0.0667962425760059","0.0986973686042652","10"
"10 Completely satisfied","2001","Not Employed","indirect migration background","48","0.175102618902498","0.126303001877686","0.223902235927309","10"
"10 Completely satisfied","2001","Employed","no migration background","1137","0.108511075500398","0.102837885555915","0.11418426544488","10"
"10 Completely satisfied","2001","Employed","indirect migration background","111","0.208941188461079","0.174746032190234","0.243136344731925","10"
"10 Completely satisfied","2001","Employed","direct migration background","223","0.133291185904711","0.117545597374758","0.149036774434664","10"
"2 on Scale 1 to 10","2001","Not Employed","no migration background","302","0.049505486481513","0.0443210277698654","0.0546899451931606","2"
"2 on Scale 1 to 10","2001","Not Employed","direct migration background","54","0.0484018225021858","0.0359763349003034","0.0608273101040681","2"
"2 on Scale 1 to 10","2001","Not Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2001","Employed","no migration background","186","0.0169262816001009","0.0145733671425322","0.0192791960576695","2"
"2 on Scale 1 to 10","2001","Employed","direct migration background","18","","","","2"
"2 on Scale 1 to 10","2001","Employed","indirect migration background","3","","","","2"
"3 on Scale 1 to 10","2001","Not Employed","no migration background","455","0.0708353440177545","0.0647037514212054","0.0769669366143036","3"
"3 on Scale 1 to 10","2001","Not Employed","direct migration background","94","0.0830675176123666","0.0670888678589903","0.0990461673657429","3"
"3 on Scale 1 to 10","2001","Not Employed","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","2001","Employed","no migration background","447","0.0413125954794493","0.0376825500058302","0.0449426409530684","3"
"3 on Scale 1 to 10","2001","Employed","direct migration background","54","0.0326284196623834","0.0243981084495602","0.0408587308752066","3"
"3 on Scale 1 to 10","2001","Employed","indirect migration background","15","","","","3"
"4 on Scale 1 to 10","2001","Not Employed","no migration background","463","0.069189775353342","0.0631244586936234","0.0752550920130607","4"
"4 on Scale 1 to 10","2001","Not Employed","direct migration background","84","0.0772449189158307","0.0617876071799449","0.0927022306517166","4"
"4 on Scale 1 to 10","2001","Not Employed","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","2001","Employed","no migration background","543","0.0470556244492863","0.043193094494178","0.0509181544043946","4"
"4 on Scale 1 to 10","2001","Employed","direct migration background","82","0.0399679008610914","0.0308934548251523","0.0490423468970305","4"
"4 on Scale 1 to 10","2001","Employed","indirect migration background","11","","","","4"
"5 on Scale 1 to 10","2001","Not Employed","no migration background","1207","0.190084338563007","0.180706667109475","0.19946201001654","5"
"5 on Scale 1 to 10","2001","Not Employed","direct migration background","209","0.167554564711041","0.14593177113818","0.189177358283902","5"
"5 on Scale 1 to 10","2001","Not Employed","indirect migration background","18","","","","5"
"5 on Scale 1 to 10","2001","Employed","no migration background","1272","0.108404553110941","0.102733809695743","0.114075296526139","5"
"5 on Scale 1 to 10","2001","Employed","direct migration background","202","0.123279472972917","0.108049555585693","0.138509390360141","5"
"5 on Scale 1 to 10","2001","Employed","indirect migration background","41","0.0771991870694021","0.0547495913746373","0.0996487827641669","5"
"6 on Scale 1 to 10","2001","Not Employed","no migration background","715","0.107094528851617","0.0997037819330021","0.114485275770233","6"
"6 on Scale 1 to 10","2001","Not Employed","direct migration background","124","0.111938954718702","0.0936845440805161","0.130193365356887","6"
"6 on Scale 1 to 10","2001","Not Employed","indirect migration background","9","","","","6"
"6 on Scale 1 to 10","2001","Employed","no migration background","1099","0.0966024628108064","0.0912139879027401","0.101990937718873","6"
"6 on Scale 1 to 10","2001","Employed","direct migration background","163","0.0910726713421353","0.077744204557423","0.104401138126848","6"
"6 on Scale 1 to 10","2001","Employed","indirect migration background","43","0.075945545459128","0.0536638562884497","0.0982272346298062","6"
"7 on Scale 1 to 10","2001","Not Employed","no migration background","1015","0.150457079865107","0.141912299119301","0.159001860610913","7"
"7 on Scale 1 to 10","2001","Not Employed","direct migration background","158","0.136629402671667","0.116744361513858","0.156514443829476","7"
"7 on Scale 1 to 10","2001","Not Employed","indirect migration background","26","","","","7"
"7 on Scale 1 to 10","2001","Employed","no migration background","2013","0.169340121791427","0.162499054452293","0.176181189130562","7"
"7 on Scale 1 to 10","2001","Employed","direct migration background","324","0.173022992681112","0.155499518915441","0.190546466446783","7"
"7 on Scale 1 to 10","2001","Employed","indirect migration background","74","0.143049104927197","0.113600229361399","0.172497980492995","7"
"8 on Scale 1 to 10","2001","Not Employed","no migration background","1275","0.179584724471065","0.170410834816703","0.188758614125427","8"
"8 on Scale 1 to 10","2001","Not Employed","direct migration background","202","0.171644035757122","0.149812783764711","0.193475287749533","8"
"8 on Scale 1 to 10","2001","Employed","no migration background","3104","0.259646503111161","0.251649208054444","0.267643798167879","8"
"8 on Scale 1 to 10","2001","Not Employed","indirect migration background","64","0.219934180733863","0.166750043344751","0.273118318122974","8"
"8 on Scale 1 to 10","2001","Employed","direct migration background","471","0.252820101930862","0.232685642870309","0.272954560991415","8"
"8 on Scale 1 to 10","2001","Employed","indirect migration background","138","0.2593562917755","0.222492395179969","0.296220188371031","8"
"9 on Scale 1 to 10","2001","Not Employed","no migration background","517","0.0677647068297808","0.0617575841837347","0.073771829475827","9"
"9 on Scale 1 to 10","2001","Not Employed","direct migration background","93","0.0835782326051482","0.067555002413404","0.0996014627968923","9"
"9 on Scale 1 to 10","2001","Not Employed","indirect migration background","50","0.236938262185074","0.182341414444748","0.2915351099254","9"
"9 on Scale 1 to 10","2001","Employed","no migration background","1619","0.139711654907122","0.133387963731172","0.146035346083073","9"
"9 on Scale 1 to 10","2001","Employed","indirect migration background","103","0.185751178487105","0.153040275391972","0.218462081582238","9"
"9 on Scale 1 to 10","2001","Employed","direct migration background","239","0.129735022123097","0.114169060911429","0.145300983334765","9"
"0 Completely dissatisfied","2002","Not Employed","direct migration background","24","","","","0"
"0 Completely dissatisfied","2002","Not Employed","no migration background","168","0.0265099521708458","0.0227304153045524","0.0302894890371391","0"
"0 Completely dissatisfied","2002","Not Employed","indirect migration background","6","","","","0"
"0 Completely dissatisfied","2002","Employed","no migration background","60","0.00488065306364993","0.00366239377485717","0.0060989123524427","0"
"0 Completely dissatisfied","2002","Employed","direct migration background","12","","","","0"
"0 Completely dissatisfied","2002","Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2002","Not Employed","direct migration background","24","","","","1"
"1 on Scale 1 to 10","2002","Not Employed","no migration background","141","0.0238730718423703","0.0202815736255724","0.0274645700591683","1"
"1 on Scale 1 to 10","2002","Not Employed","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2002","Employed","no migration background","50","0.00550924868044422","0.0042153217846831","0.00680317557620535","1"
"1 on Scale 1 to 10","2002","Employed","direct migration background","8","","","","1"
"1 on Scale 1 to 10","2002","Employed","indirect migration background","1","","","","1"
"10 Completely satisfied","2002","Not Employed","no migration background","433","0.0566579480118934","0.0512187687298632","0.0620971272939236","10"
"10 Completely satisfied","2002","Not Employed","direct migration background","82","0.0725882912848121","0.0572971429423581","0.0878794396272661","10"
"10 Completely satisfied","2002","Employed","no migration background","1094","0.0926943767257462","0.0876248586791902","0.0977638947723022","10"
"10 Completely satisfied","2002","Not Employed","indirect migration background","45","0.17093317333205","0.123005994596731","0.218860352067369","10"
"10 Completely satisfied","2002","Employed","direct migration background","166","0.106745158472246","0.0920880709251723","0.12140224601932","10"
"10 Completely satisfied","2002","Employed","indirect migration background","93","0.148564669400511","0.118677674786769","0.178451664014253","10"
"2 on Scale 1 to 10","2002","Not Employed","no migration background","308","0.0490940533943796","0.0440106850191511","0.0541774217696081","2"
"2 on Scale 1 to 10","2002","Not Employed","direct migration background","60","0.0677241052418528","0.0529154919217939","0.0825327185619116","2"
"2 on Scale 1 to 10","2002","Employed","no migration background","214","0.0183527255226551","0.0160063841683285","0.0206990668769818","2"
"2 on Scale 1 to 10","2002","Not Employed","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2002","Employed","direct migration background","32","0.0223858019714565","0.0153638803383985","0.0294077236045144","2"
"2 on Scale 1 to 10","2002","Employed","indirect migration background","3","","","","2"
"3 on Scale 1 to 10","2002","Not Employed","no migration background","451","0.0704072626560001","0.0643882750821664","0.0764262502298339","3"
"3 on Scale 1 to 10","2002","Not Employed","direct migration background","86","0.0794778226302924","0.0635370034357833","0.0954186418248015","3"
"3 on Scale 1 to 10","2002","Not Employed","indirect migration background","6","","","","3"
"3 on Scale 1 to 10","2002","Employed","no migration background","468","0.0402399409216997","0.0368045735909527","0.0436753082524468","3"
"3 on Scale 1 to 10","2002","Employed","direct migration background","57","0.0348192757862285","0.026117656336024","0.043520895236433","3"
"3 on Scale 1 to 10","2002","Employed","indirect migration background","17","","","","3"
"4 on Scale 1 to 10","2002","Not Employed","no migration background","497","0.0762432882451679","0.0699995028369097","0.082487073653426","4"
"4 on Scale 1 to 10","2002","Not Employed","direct migration background","79","0.0612650238197813","0.0471315691403936","0.075398478499169","4"
"4 on Scale 1 to 10","2002","Not Employed","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","2002","Employed","no migration background","540","0.0443085626206953","0.0407113520901049","0.0479057731512857","4"
"4 on Scale 1 to 10","2002","Employed","direct migration background","93","0.0597725309636763","0.0485199229678141","0.0710251389595385","4"
"4 on Scale 1 to 10","2002","Employed","indirect migration background","16","","","","4"
"5 on Scale 1 to 10","2002","Not Employed","no migration background","1231","0.189813331563473","0.18058710196399","0.199039561162956","5"
"5 on Scale 1 to 10","2002","Not Employed","direct migration background","213","0.197816387494678","0.174339606227314","0.221293168762043","5"
"5 on Scale 1 to 10","2002","Not Employed","indirect migration background","17","","","","5"
"5 on Scale 1 to 10","2002","Employed","no migration background","1430","0.121635075616246","0.115921209172074","0.127348942060417","5"
"5 on Scale 1 to 10","2002","Employed","direct migration background","199","0.130752503817211","0.114750195615967","0.146754812018456","5"
"5 on Scale 1 to 10","2002","Employed","indirect migration background","46","0.13656781354613","0.107711759923417","0.165423867168842","5"
"6 on Scale 1 to 10","2002","Not Employed","no migration background","793","0.113701800217518","0.106233152762102","0.121170447672935","6"
"6 on Scale 1 to 10","2002","Not Employed","direct migration background","115","0.0996790589036468","0.0820239188139362","0.117334198993357","6"
"6 on Scale 1 to 10","2002","Not Employed","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","2002","Employed","no migration background","1193","0.0958967415084848","0.0907495050432222","0.101043977973747","6"
"6 on Scale 1 to 10","2002","Employed","direct migration background","166","0.0906064266720686","0.076981275131288","0.104231578212849","6"
"6 on Scale 1 to 10","2002","Employed","indirect migration background","34","0.0574478709025429","0.0378937498488791","0.0770019919562068","6"
"7 on Scale 1 to 10","2002","Not Employed","no migration background","1071","0.159023626977167","0.150419811644742","0.167627442309592","7"
"7 on Scale 1 to 10","2002","Not Employed","direct migration background","157","0.139688323399841","0.119257847236832","0.16011879956285","7"
"7 on Scale 1 to 10","2002","Not Employed","indirect migration background","33","0.167645058961306","0.120087059466336","0.215203058456277","7"
"7 on Scale 1 to 10","2002","Employed","no migration background","2275","0.175716282047407","0.169063434963908","0.182369129130907","7"
"7 on Scale 1 to 10","2002","Employed","direct migration background","327","0.172077116667116","0.154161061017284","0.189993172316948","7"
"7 on Scale 1 to 10","2002","Employed","indirect migration background","86","0.157545974921626","0.126931599614421","0.188160350228832","7"
"8 on Scale 1 to 10","2002","Not Employed","no migration background","1282","0.164935206986788","0.156203781992251","0.173666631981324","8"
"8 on Scale 1 to 10","2002","Not Employed","direct migration background","190","0.16096330944893","0.139305005201983","0.182621613695876","8"
"8 on Scale 1 to 10","2002","Not Employed","indirect migration background","55","0.241588783684017","0.18709277753431","0.296084789833723","8"
"8 on Scale 1 to 10","2002","Employed","no migration background","3412","0.261764106999178","0.254079603650252","0.269448610348104","8"
"8 on Scale 1 to 10","2002","Employed","direct migration background","414","0.223737302378976","0.203955791616572","0.243518813141381","8"
"8 on Scale 1 to 10","2002","Employed","indirect migration background","133","0.252842909871675","0.216318770435449","0.289367049307901","8"
"9 on Scale 1 to 10","2002","Not Employed","no migration background","565","0.0697404579343969","0.0637478920172487","0.0757330238515451","9"
"9 on Scale 1 to 10","2002","Not Employed","indirect migration background","54","0.148801449329762","0.103491566783291","0.194111331876232","9"
"9 on Scale 1 to 10","2002","Employed","no migration background","1835","0.139002286293793","0.132954796435618","0.145049776151969","9"
"9 on Scale 1 to 10","2002","Not Employed","direct migration background","76","0.0709653371154801","0.0558328740813155","0.0860978001496447","9"
"9 on Scale 1 to 10","2002","Employed","indirect migration background","115","0.17633101568476","0.144305999929568","0.208356031439952","9"
"9 on Scale 1 to 10","2002","Employed","direct migration background","231","0.144693845371511","0.127995565829065","0.161392124913957","9"
"0 Completely dissatisfied","2003","Not Employed","no migration background","140","0.0215773882602663","0.0181452972374881","0.0250094792830446","0"
"0 Completely dissatisfied","2003","Not Employed","direct migration background","22","","","","0"
"0 Completely dissatisfied","2003","Employed","direct migration background","8","","","","0"
"0 Completely dissatisfied","2003","Employed","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2003","Not Employed","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2003","Employed","no migration background","57","0.00531837268676458","0.00401393659471423","0.00662280877881493","0"
"1 on Scale 1 to 10","2003","Not Employed","no migration background","144","0.0274998242342803","0.0236369913314012","0.0313626571371594","1"
"1 on Scale 1 to 10","2003","Not Employed","direct migration background","26","","","","1"
"1 on Scale 1 to 10","2003","Employed","direct migration background","12","","","","1"
"1 on Scale 1 to 10","2003","Not Employed","indirect migration background","5","","","","1"
"1 on Scale 1 to 10","2003","Employed","no migration background","75","0.00631028144337526","0.00489010881580026","0.00773045407095026","1"
"1 on Scale 1 to 10","2003","Employed","indirect migration background","2","","","","1"
"10 Completely satisfied","2003","Not Employed","no migration background","393","0.0528255995321974","0.0475419584059433","0.0581092406584515","10"
"10 Completely satisfied","2003","Not Employed","direct migration background","72","0.0751263182160501","0.0592952379607885","0.0909573984713117","10"
"10 Completely satisfied","2003","Employed","no migration background","909","0.078854041030485","0.0740204758687929","0.0836876061921772","10"
"10 Completely satisfied","2003","Not Employed","indirect migration background","42","0.126547393724903","0.0853353300845267","0.167759457365279","10"
"10 Completely satisfied","2003","Employed","direct migration background","158","0.11657794428316","0.100723973910249","0.132431914656071","10"
"10 Completely satisfied","2003","Employed","indirect migration background","83","0.136737157051593","0.107759317179463","0.165714996923723","10"
"2 on Scale 1 to 10","2003","Not Employed","no migration background","286","0.0494442910987813","0.0443234301491508","0.0545651520484117","2"
"2 on Scale 1 to 10","2003","Not Employed","direct migration background","54","0.0545329801910488","0.0408957523842815","0.068170207997816","2"
"2 on Scale 1 to 10","2003","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2003","Employed","direct migration background","22","","","","2"
"2 on Scale 1 to 10","2003","Employed","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2003","Employed","no migration background","218","0.0209715140945586","0.0184016868307395","0.0235413413583777","2"
"3 on Scale 1 to 10","2003","Not Employed","no migration background","474","0.0743618628702512","0.0681647148569305","0.0805590108835719","3"
"3 on Scale 1 to 10","2003","Not Employed","direct migration background","77","0.0720687588239697","0.056537569749862","0.0875999478980773","3"
"3 on Scale 1 to 10","2003","Not Employed","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2003","Employed","no migration background","424","0.0368171725462664","0.0334398623063316","0.0401944827862011","3"
"3 on Scale 1 to 10","2003","Employed","direct migration background","51","0.030971159941845","0.0224127553448329","0.0395295645388571","3"
"3 on Scale 1 to 10","2003","Employed","indirect migration background","13","","","","3"
"4 on Scale 1 to 10","2003","Not Employed","no migration background","505","0.0736389581674764","0.0674695986729456","0.0798083176620072","4"
"4 on Scale 1 to 10","2003","Not Employed","direct migration background","90","0.0630308976766309","0.0484356097072481","0.0776261856460137","4"
"4 on Scale 1 to 10","2003","Not Employed","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","2003","Employed","no migration background","542","0.0505145062232285","0.046586758388043","0.0544422540584141","4"
"4 on Scale 1 to 10","2003","Employed","direct migration background","64","0.0401905293879415","0.0304876617758788","0.0498933970000041","4"
"4 on Scale 1 to 10","2003","Employed","indirect migration background","22","","","","4"
"5 on Scale 1 to 10","2003","Not Employed","direct migration background","168","0.184785140041427","0.161475108960676","0.208095171122178","5"
"5 on Scale 1 to 10","2003","Not Employed","no migration background","1196","0.185975259326257","0.176784688050016","0.195165830602498","5"
"5 on Scale 1 to 10","2003","Not Employed","indirect migration background","24","","","","5"
"5 on Scale 1 to 10","2003","Employed","no migration background","1313","0.11431308512081","0.10860645844744","0.120019711794179","5"
"5 on Scale 1 to 10","2003","Employed","indirect migration background","40","0.0820901772751322","0.0589377346545503","0.105242619895714","5"
"5 on Scale 1 to 10","2003","Employed","direct migration background","209","0.141641189281636","0.124415566044035","0.158866812519238","5"
"6 on Scale 1 to 10","2003","Employed","direct migration background","163","0.103965909117315","0.0888875712179009","0.11904424701673","6"
"6 on Scale 1 to 10","2003","Not Employed","no migration background","756","0.112072068672963","0.104620740831787","0.11952339651414","6"
"6 on Scale 1 to 10","2003","Not Employed","direct migration background","122","0.114382395968688","0.0952673211502263","0.13349747078715","6"
"6 on Scale 1 to 10","2003","Not Employed","indirect migration background","18","","","","6"
"6 on Scale 1 to 10","2003","Employed","no migration background","1146","0.0941208049733719","0.0888839646256085","0.0993576453211353","6"
"6 on Scale 1 to 10","2003","Employed","indirect migration background","30","0.0796330066175774","0.0567992017462086","0.102466811488946","6"
"7 on Scale 1 to 10","2003","Not Employed","no migration background","1052","0.149912696693011","0.141480376450071","0.158345016935951","7"
"7 on Scale 1 to 10","2003","Not Employed","direct migration background","169","0.134852615708382","0.114338725630165","0.155366505786598","7"
"7 on Scale 1 to 10","2003","Not Employed","indirect migration background","31","0.133394182240027","0.0912480882543076","0.175540276225747","7"
"7 on Scale 1 to 10","2003","Employed","direct migration background","294","0.167954931198023","0.149487115482506","0.186422746913541","7"
"7 on Scale 1 to 10","2003","Employed","indirect migration background","70","0.142788208764134","0.113280094805175","0.172296322723093","7"
"7 on Scale 1 to 10","2003","Employed","no migration background","2154","0.179334729905578","0.172454442124704","0.186215017686452","7"
"8 on Scale 1 to 10","2003","Not Employed","no migration background","1379","0.181116407248755","0.172019660570714","0.190213153926797","8"
"8 on Scale 1 to 10","2003","Not Employed","direct migration background","179","0.176228415191445","0.153345325722026","0.199111504660863","8"
"8 on Scale 1 to 10","2003","Employed","direct migration background","384","0.233595101008622","0.212692192083902","0.254498009933343","8"
"8 on Scale 1 to 10","2003","Not Employed","indirect migration background","59","0.238454064417945","0.185630402627758","0.291277726208133","8"
"8 on Scale 1 to 10","2003","Employed","no migration background","3410","0.275472335483886","0.267460023403975","0.283484647563796","8"
"8 on Scale 1 to 10","2003","Employed","indirect migration background","164","0.291777240085084","0.253436379487178","0.33011810068299","8"
"9 on Scale 1 to 10","2003","Not Employed","no migration background","560","0.07157564389576","0.065486559225024","0.077664728566496","9"
"9 on Scale 1 to 10","2003","Not Employed","direct migration background","86","0.078701262853904","0.0625292389105633","0.0948732867972448","9"
"9 on Scale 1 to 10","2003","Not Employed","indirect migration background","54","0.164811410841752","0.11882134818117","0.210801473502334","9"
"9 on Scale 1 to 10","2003","Employed","direct migration background","209","0.137180925775854","0.120184701219067","0.154177150332642","9"
"9 on Scale 1 to 10","2003","Employed","no migration background","1695","0.137973156491676","0.131788023106012","0.14415828987734","9"
"9 on Scale 1 to 10","2003","Employed","indirect migration background","113","0.177549427140418","0.145319022902361","0.209779831378474","9"
"0 Completely dissatisfied","2004","Not Employed","no migration background","204","0.0367853361987118","0.0323290307753852","0.0412416416220385","0"
"0 Completely dissatisfied","2004","Not Employed","direct migration background","23","","","","0"
"0 Completely dissatisfied","2004","Employed","no migration background","56","0.00743587619818199","0.00586242679011862","0.00900932560624536","0"
"0 Completely dissatisfied","2004","Employed","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2004","Employed","direct migration background","9","","","","0"
"0 Completely dissatisfied","2004","Not Employed","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","2004","Not Employed","no migration background","156","0.0265276134576699","0.0227232066534811","0.0303320202618586","1"
"1 on Scale 1 to 10","2004","Not Employed","direct migration background","15","","","","1"
"1 on Scale 1 to 10","2004","Employed","direct migration background","10","","","","1"
"1 on Scale 1 to 10","2004","Not Employed","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2004","Employed","no migration background","70","0.00743234905821217","0.00585927007508053","0.00900542804134382","1"
"1 on Scale 1 to 10","2004","Employed","indirect migration background","3","","","","1"
"10 Completely satisfied","2004","Not Employed","no migration background","387","0.0527951140608826","0.0475009807622353","0.0580892473595299","10"
"10 Completely satisfied","2004","Not Employed","direct migration background","79","0.0761357364290731","0.0602816135667556","0.0919898592913906","10"
"10 Completely satisfied","2004","Not Employed","indirect migration background","40","0.129961714814995","0.0891669216269214","0.170756508003068","10"
"10 Completely satisfied","2004","Employed","no migration background","800","0.0762649258997051","0.0714037250551802","0.08112612674423","10"
"10 Completely satisfied","2004","Employed","direct migration background","152","0.112667674634483","0.0964932857686332","0.128842063500333","10"
"10 Completely satisfied","2004","Employed","indirect migration background","88","0.163461515239197","0.132387357638172","0.194535672840222","10"
"2 on Scale 1 to 10","2004","Not Employed","no migration background","332","0.0583381912085572","0.0527893793544827","0.0638870030626317","2"
"2 on Scale 1 to 10","2004","Not Employed","direct migration background","58","0.0606305373340186","0.0463643544730488","0.0748967201949884","2"
"2 on Scale 1 to 10","2004","Employed","no migration background","239","0.0234682623728055","0.0206956377860564","0.0262408869595546","2"
"2 on Scale 1 to 10","2004","Employed","direct migration background","27","","","","2"
"2 on Scale 1 to 10","2004","Employed","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2004","Not Employed","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","2004","Not Employed","no migration background","510","0.0816433137558348","0.0751608208683707","0.088125806643299","3"
"3 on Scale 1 to 10","2004","Not Employed","direct migration background","81","0.0751277888600836","0.0593703718762718","0.0908852058438955","3"
"3 on Scale 1 to 10","2004","Not Employed","indirect migration background","11","","","","3"
"3 on Scale 1 to 10","2004","Employed","no migration background","457","0.0425000861731821","0.0388054498259639","0.0461947225204004","3"
"3 on Scale 1 to 10","2004","Employed","indirect migration background","14","","","","3"
"3 on Scale 1 to 10","2004","Employed","direct migration background","50","0.0385758847245105","0.0287244265804692","0.0484273428685518","3"
"4 on Scale 1 to 10","2004","Not Employed","no migration background","473","0.071111192478023","0.0650266645804064","0.0771957203756395","4"
"4 on Scale 1 to 10","2004","Not Employed","direct migration background","77","0.0688969086516415","0.0537563252059048","0.0840374920973781","4"
"4 on Scale 1 to 10","2004","Not Employed","indirect migration background","10","","","","4"
"4 on Scale 1 to 10","2004","Employed","no migration background","532","0.0466140973316622","0.0427530918019159","0.0504751028614084","4"
"4 on Scale 1 to 10","2004","Employed","direct migration background","66","0.0501341110467112","0.0389710610856344","0.061297161007788","4"
"4 on Scale 1 to 10","2004","Employed","indirect migration background","15","","","","4"
"5 on Scale 1 to 10","2004","Not Employed","direct migration background","200","0.199589287163077","0.1756963842284","0.223482190097755","5"
"5 on Scale 1 to 10","2004","Not Employed","no migration background","1201","0.18919652794867","0.17992416502057","0.198468890876769","5"
"5 on Scale 1 to 10","2004","Not Employed","indirect migration background","24","","","","5"
"5 on Scale 1 to 10","2004","Employed","no migration background","1405","0.12525144465877","0.11918910297656","0.13131378634098","5"
"5 on Scale 1 to 10","2004","Employed","direct migration background","184","0.126956132794072","0.1099255331891","0.143986732399043","5"
"5 on Scale 1 to 10","2004","Employed","indirect migration background","45","0.11151112857825","0.0850606372861546","0.137961619870346","5"
"6 on Scale 1 to 10","2004","Not Employed","no migration background","761","0.104020993345667","0.0967935373468523","0.111248449344482","6"
"6 on Scale 1 to 10","2004","Not Employed","direct migration background","132","0.118843540980051","0.099499011755613","0.138188070204489","6"
"6 on Scale 1 to 10","2004","Employed","no migration background","1123","0.0999904102079012","0.0944961380938516","0.105484682321951","6"
"6 on Scale 1 to 10","2004","Employed","direct migration background","155","0.102748151577276","0.0872160846607175","0.118280218493833","6"
"6 on Scale 1 to 10","2004","Employed","indirect migration background","31","0.0703622149227314","0.0488702919263996","0.0918541379190632","6"
"6 on Scale 1 to 10","2004","Not Employed","indirect migration background","15","","","","6"
"7 on Scale 1 to 10","2004","Not Employed","no migration background","995","0.138084201232862","0.129916864573652","0.146251537892073","7"
"7 on Scale 1 to 10","2004","Not Employed","direct migration background","169","0.148673878523589","0.127406734406244","0.169941022640935","7"
"7 on Scale 1 to 10","2004","Not Employed","indirect migration background","31","0.136007246321239","0.0944196412382392","0.17759485140424","7"
"7 on Scale 1 to 10","2004","Employed","no migration background","2144","0.18695169455887","0.179811167013176","0.194092222104564","7"
