"m11125","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","2000","66 and older","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2000","16-34 y.","indirect migration background","5","","","","2"
"2 on Scale 1 to 10","2000","16-34 y.","no migration background","56","0.0107772262014117","0.00803142707461882","0.0135230253282045","2"
"2 on Scale 1 to 10","2000","16-34 y.","direct migration background","10","","","","2"
"2 on Scale 1 to 10","2000","35-65 y.","no migration background","277","0.0253107463639109","0.0224235752590797","0.0281979174687422","2"
"2 on Scale 1 to 10","2000","35-65 y.","direct migration background","64","0.0299515455685578","0.0224549375708425","0.0374481535662731","2"
"2 on Scale 1 to 10","2000","35-65 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2000","66 and older","no migration background","173","0.0504783746978568","0.0429561824555668","0.0580005669401467","2"
"2 on Scale 1 to 10","2000","66 and older","direct migration background","24","","","","2"
"3 on Scale 1 to 10","2000","16-34 y.","no migration background","133","0.0268772378166276","0.0225764863806225","0.0311779892526327","3"
"3 on Scale 1 to 10","2000","35-65 y.","direct migration background","111","0.0627853334653376","0.0521167413913964","0.0734539255392789","3"
"3 on Scale 1 to 10","2000","16-34 y.","indirect migration background","8","","","","3"
"3 on Scale 1 to 10","2000","35-65 y.","no migration background","557","0.0499291015546913","0.0459255830414783","0.0539326200679044","3"
"3 on Scale 1 to 10","2000","16-34 y.","direct migration background","20","","","","3"
"3 on Scale 1 to 10","2000","35-65 y.","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2000","66 and older","no migration background","269","0.0865043344428296","0.0768457941313013","0.0961628747543579","3"
"3 on Scale 1 to 10","2000","66 and older","direct migration background","24","","","","3"
"3 on Scale 1 to 10","2000","66 and older","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","2000","16-34 y.","no migration background","170","0.0295035825293534","0.0250036857093277","0.0340034793493792","4"
"4 on Scale 1 to 10","2000","16-34 y.","direct migration background","21","","","","4"
"4 on Scale 1 to 10","2000","16-34 y.","indirect migration background","14","","","","4"
"4 on Scale 1 to 10","2000","35-65 y.","direct migration background","134","0.0655387986377754","0.0546548033718698","0.076422793903681","4"
"4 on Scale 1 to 10","2000","66 and older","direct migration background","34","0.0772708289423275","0.0496494231872605","0.104892234697395","4"
"4 on Scale 1 to 10","2000","66 and older","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","2000","35-65 y.","no migration background","626","0.0558107929212718","0.0515911512748824","0.0600304345676612","4"
"4 on Scale 1 to 10","2000","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","2000","66 and older","no migration background","252","0.079621106103989","0.0703199540239864","0.0889222581839916","4"
"5 on Scale 1 to 10","2000","35-65 y.","indirect migration background","14","","","","5"
"5 on Scale 1 to 10","2000","66 and older","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","2000","16-34 y.","direct migration background","80","0.0767151091652568","0.0601535746925133","0.0932766436380003","5"
"5 on Scale 1 to 10","2000","16-34 y.","no migration background","407","0.0770493915212449","0.0699578271847158","0.0841409558577739","5"
"5 on Scale 1 to 10","2000","16-34 y.","indirect migration background","44","0.0726242428716576","0.0536019112607486","0.0916465744825666","5"
"5 on Scale 1 to 10","2000","35-65 y.","direct migration background","322","0.155800236003742","0.139850072558291","0.171750399449193","5"
"5 on Scale 1 to 10","2000","35-65 y.","no migration background","1703","0.147509812963606","0.14099139643988","0.154028229487333","5"
"5 on Scale 1 to 10","2000","66 and older","no migration background","715","0.225697345871353","0.211333923992415","0.24006076775029","5"
"5 on Scale 1 to 10","2000","66 and older","direct migration background","78","0.198194447367385","0.156958009927032","0.239430884807739","5"
"6 on Scale 1 to 10","2000","16-34 y.","no migration background","393","0.0672787248583776","0.0606170562001362","0.0739403935166191","6"
"6 on Scale 1 to 10","2000","16-34 y.","indirect migration background","37","0.0499313658819689","0.0339667202279856","0.0658960115359522","6"
"6 on Scale 1 to 10","2000","16-34 y.","direct migration background","73","0.0661164752520257","0.0506534858503209","0.0815794646537305","6"
"6 on Scale 1 to 10","2000","35-65 y.","no migration background","1237","0.10446881803355","0.0988464320838854","0.110091203983214","6"
"6 on Scale 1 to 10","2000","35-65 y.","direct migration background","223","0.105762333928241","0.0922369232273686","0.119287744629114","6"
"6 on Scale 1 to 10","2000","66 and older","direct migration background","45","0.113776066727602","0.0809288888816177","0.146623244573587","6"
"6 on Scale 1 to 10","2000","66 and older","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","2000","35-65 y.","indirect migration background","7","","","","6"
"6 on Scale 1 to 10","2000","66 and older","no migration background","411","0.123368199149258","0.112068951172532","0.134667447125985","6"
"7 on Scale 1 to 10","2000","16-34 y.","indirect migration background","106","0.15141782749006","0.125143565427754","0.177692089552365","7"
"7 on Scale 1 to 10","2000","35-65 y.","direct migration background","305","0.161020054554507","0.144855109097942","0.177185000011073","7"
"7 on Scale 1 to 10","2000","16-34 y.","no migration background","797","0.143386186113387","0.134066218486875","0.152706153739899","7"
"7 on Scale 1 to 10","2000","35-65 y.","no migration background","2036","0.178330619226412","0.171294252466779","0.185366985986046","7"
"7 on Scale 1 to 10","2000","66 and older","no migration background","470","0.141509762639026","0.129534082209438","0.153485443068613","7"
"7 on Scale 1 to 10","2000","66 and older","direct migration background","50","0.138308312557547","0.102597399055394","0.1740192260597","7"
"7 on Scale 1 to 10","2000","16-34 y.","direct migration background","128","0.11169975073848","0.0920978471445465","0.131301654332414","7"
"7 on Scale 1 to 10","2000","35-65 y.","indirect migration background","9","","","","7"
"7 on Scale 1 to 10","2000","66 and older","indirect migration background","2","","","","7"
"8 on Scale 1 to 10","2000","16-34 y.","no migration background","1495","0.26895331552387","0.257161539608592","0.280745091439148","8"
"8 on Scale 1 to 10","2000","16-34 y.","direct migration background","253","0.240919028223926","0.214307374801938","0.267530681645915","8"
"8 on Scale 1 to 10","2000","16-34 y.","indirect migration background","180","0.250861582828292","0.219086024980013","0.282637140676572","8"
"8 on Scale 1 to 10","2000","35-65 y.","no migration background","2661","0.232319744910709","0.224556912611952","0.240082577209465","8"
"8 on Scale 1 to 10","2000","35-65 y.","direct migration background","428","0.207960366928981","0.190111024824347","0.225809709033615","8"
"8 on Scale 1 to 10","2000","35-65 y.","indirect migration background","34","0.358387352711654","0.262959529012499","0.453815176410809","8"
"8 on Scale 1 to 10","2000","66 and older","no migration background","492","0.14743861101468","0.13525691487376","0.1596203071556","8"
"8 on Scale 1 to 10","2000","66 and older","direct migration background","47","0.164561044037406","0.126206065428092","0.20291602264672","8"
"8 on Scale 1 to 10","2000","66 and older","indirect migration background","2","","","","8"
"9 on Scale 1 to 10","2000","16-34 y.","indirect migration background","138","0.192348501034599","0.163458239396806","0.221238762672393","9"
"9 on Scale 1 to 10","2000","66 and older","direct migration background","13","","","","9"
"9 on Scale 1 to 10","2000","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2000","16-34 y.","no migration background","1079","0.199651002358686","0.189020747897894","0.210281256819478","9"
"9 on Scale 1 to 10","2000","66 and older","no migration background","128","0.0389260714722705","0.0322804132449339","0.0455717296996071","9"
"9 on Scale 1 to 10","2000","16-34 y.","direct migration background","188","0.191858878203602","0.167355452316886","0.216362304090319","9"
"9 on Scale 1 to 10","2000","35-65 y.","no migration background","1121","0.0970757801508731","0.0916336609032291","0.102517899398517","9"
"9 on Scale 1 to 10","2000","35-65 y.","direct migration background","179","0.0969311777917104","0.0839189805360023","0.109943375047419","9"
"9 on Scale 1 to 10","2000","35-65 y.","indirect migration background","16","","","","9"
"0 Completely dissatisfied","2001","35-65 y.","no migration background","128","0.0131064857412775","0.0109212146232916","0.0152917568592635","0"
"0 Completely dissatisfied","2001","16-34 y.","no migration background","23","","","","0"
"0 Completely dissatisfied","2001","16-34 y.","direct migration background","6","","","","0"
"0 Completely dissatisfied","2001","16-34 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2001","66 and older","no migration background","91","0.0301408460692451","0.0240938423334396","0.0361878498050505","0"
"0 Completely dissatisfied","2001","66 and older","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2001","66 and older","direct migration background","9","","","","0"
"0 Completely dissatisfied","2001","35-65 y.","direct migration background","17","","","","0"
"0 Completely dissatisfied","2001","35-65 y.","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","2001","16-34 y.","no migration background","22","","","","1"
"1 on Scale 1 to 10","2001","16-34 y.","direct migration background","1","","","","1"
"1 on Scale 1 to 10","2001","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2001","35-65 y.","no migration background","92","0.0101663005525856","0.00823882162421134","0.0120937794809599","1"
"1 on Scale 1 to 10","2001","35-65 y.","direct migration background","11","","","","1"
"1 on Scale 1 to 10","2001","35-65 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2001","66 and older","no migration background","67","0.0226492452112156","0.0173871309271061","0.0279113594953251","1"
"1 on Scale 1 to 10","2001","66 and older","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2001","66 and older","direct migration background","8","","","","1"
"10 Completely satisfied","2001","16-34 y.","no migration background","784","0.178881382552012","0.168033641582436","0.189729123521589","10"
"10 Completely satisfied","2001","16-34 y.","direct migration background","157","0.211102781831012","0.183356501512584","0.23884906214944","10"
"10 Completely satisfied","2001","35-65 y.","direct migration background","148","0.0859972734002929","0.0729251571058624","0.0990693896947235","10"
"10 Completely satisfied","2001","16-34 y.","indirect migration background","153","0.224247740820971","0.192281999578067","0.256213482063876","10"
"10 Completely satisfied","2001","35-65 y.","no migration background","696","0.0735537934141154","0.0685379994294258","0.078569587398805","10"
"10 Completely satisfied","2001","66 and older","no migration background","136","0.0456458998082548","0.0382640731805615","0.0530277264359482","10"
"10 Completely satisfied","2001","66 and older","direct migration background","8","","","","10"
"10 Completely satisfied","2001","66 and older","indirect migration background","1","","","","10"
"10 Completely satisfied","2001","35-65 y.","indirect migration background","5","","","","10"
"2 on Scale 1 to 10","2001","16-34 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2001","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2001","35-65 y.","no migration background","254","0.0256368371808641","0.0226000126452449","0.0286736617164832","2"
"2 on Scale 1 to 10","2001","16-34 y.","no migration background","55","0.0109239688601771","0.00798185923557614","0.0138660784847781","2"
"2 on Scale 1 to 10","2001","16-34 y.","direct migration background","6","","","","2"
"2 on Scale 1 to 10","2001","35-65 y.","direct migration background","47","0.0287667801820887","0.0209731964108949","0.0365603639532825","2"
"2 on Scale 1 to 10","2001","35-65 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2001","66 and older","no migration background","179","0.0606155828352239","0.0521759801560913","0.0690551855143564","2"
"2 on Scale 1 to 10","2001","66 and older","direct migration background","19","","","","2"
"3 on Scale 1 to 10","2001","35-65 y.","no migration background","542","0.0536674884667028","0.0493373222749425","0.0579976546584631","3"
"3 on Scale 1 to 10","2001","16-34 y.","no migration background","130","0.0285860227921637","0.0238693817349058","0.0333026638494216","3"
"3 on Scale 1 to 10","2001","16-34 y.","direct migration background","15","","","","3"
"3 on Scale 1 to 10","2001","16-34 y.","indirect migration background","16","","","","3"
"3 on Scale 1 to 10","2001","35-65 y.","direct migration background","98","0.0545571579184884","0.0439677098598817","0.065146605977095","3"
"3 on Scale 1 to 10","2001","35-65 y.","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2001","66 and older","no migration background","230","0.0775579138079248","0.0680979212052293","0.0870179064106203","3"
"3 on Scale 1 to 10","2001","66 and older","direct migration background","35","0.112578249903846","0.0788819649792439","0.146274534828447","3"
"3 on Scale 1 to 10","2001","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2001","16-34 y.","no migration background","151","0.0303524334925398","0.0254966702942463","0.0352081966908334","4"
"4 on Scale 1 to 10","2001","16-34 y.","direct migration background","18","","","","4"
"4 on Scale 1 to 10","2001","16-34 y.","indirect migration background","11","","","","4"
"4 on Scale 1 to 10","2001","35-65 y.","no migration background","629","0.0595289510545579","0.0549825904556387","0.064075311653477","4"
"4 on Scale 1 to 10","2001","35-65 y.","direct migration background","121","0.065469647174767","0.0539365348379102","0.0770027595116237","4"
"4 on Scale 1 to 10","2001","35-65 y.","indirect migration background","5","","","","4"
"4 on Scale 1 to 10","2001","66 and older","no migration background","226","0.0738940091532869","0.0646418489383354","0.0831461693682384","4"
"4 on Scale 1 to 10","2001","66 and older","direct migration background","27","","","","4"
"4 on Scale 1 to 10","2001","66 and older","indirect migration background","2","","","","4"
"5 on Scale 1 to 10","2001","16-34 y.","indirect migration background","41","0.0612037590472118","0.0428327108654353","0.0795748072289883","5"
"5 on Scale 1 to 10","2001","16-34 y.","direct migration background","57","0.0759159938281365","0.0579078086917166","0.0939241789645564","5"
"5 on Scale 1 to 10","2001","16-34 y.","no migration background","357","0.0683860282756319","0.0612417975369427","0.075530259014321","5"
"5 on Scale 1 to 10","2001","35-65 y.","indirect migration background","15","","","","5"
"5 on Scale 1 to 10","2001","66 and older","indirect migration background","3","","","","5"
"5 on Scale 1 to 10","2001","35-65 y.","no migration background","1455","0.141034233394819","0.134346526239857","0.147721940549781","5"
"5 on Scale 1 to 10","2001","35-65 y.","direct migration background","267","0.154202942520466","0.137364216458494","0.171041668582437","5"
"5 on Scale 1 to 10","2001","66 and older","no migration background","667","0.217779005630728","0.203181423680316","0.23237658758114","5"
"5 on Scale 1 to 10","2001","66 and older","direct migration background","87","0.218532784227913","0.174476950750865","0.26258861770496","5"
"6 on Scale 1 to 10","2001","16-34 y.","direct migration background","58","0.0649289868336045","0.0481761179577008","0.0816818557095083","6"
"6 on Scale 1 to 10","2001","16-34 y.","indirect migration background","35","0.050870405795023","0.0340299215498247","0.0677108900402213","6"
"6 on Scale 1 to 10","2001","16-34 y.","no migration background","314","0.0720672564817758","0.0647477629763421","0.0793867499872096","6"
"6 on Scale 1 to 10","2001","35-65 y.","no migration background","1111","0.104009784224294","0.0981441391577143","0.109875429290875","6"
"6 on Scale 1 to 10","2001","35-65 y.","direct migration background","185","0.106389561284462","0.0920130522386086","0.120766070330315","6"
"6 on Scale 1 to 10","2001","35-65 y.","indirect migration background","16","","","","6"
"6 on Scale 1 to 10","2001","66 and older","no migration background","389","0.123514790764223","0.111877819492614","0.135151762035833","6"
"6 on Scale 1 to 10","2001","66 and older","direct migration background","44","0.140737642907208","0.103664639535481","0.177810646278936","6"
"6 on Scale 1 to 10","2001","66 and older","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","2001","16-34 y.","no migration background","719","0.142756238970779","0.132854681773047","0.152657796168511","7"
"7 on Scale 1 to 10","2001","16-34 y.","direct migration background","124","0.142889730004963","0.119095785935607","0.16668367407432","7"
"7 on Scale 1 to 10","2001","35-65 y.","no migration background","1839","0.173799133431502","0.166518089102249","0.181080177760756","7"
"7 on Scale 1 to 10","2001","16-34 y.","indirect migration background","87","0.134785499165705","0.108613150500308","0.160957847831103","7"
"7 on Scale 1 to 10","2001","35-65 y.","direct migration background","318","0.175923535109095","0.158170380162574","0.193676690055616","7"
"7 on Scale 1 to 10","2001","66 and older","no migration background","470","0.152585533544743","0.139867709855125","0.165303357234361","7"
"7 on Scale 1 to 10","2001","66 and older","direct migration background","40","0.119658116806452","0.0850572877513061","0.154258945861597","7"
"7 on Scale 1 to 10","2001","66 and older","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","2001","35-65 y.","indirect migration background","11","","","","7"
"8 on Scale 1 to 10","2001","35-65 y.","direct migration background","381","0.204336916541159","0.18553648412539","0.223137348956929","8"
"8 on Scale 1 to 10","2001","16-34 y.","direct migration background","243","0.283759905650382","0.253108357907674","0.314411453393089","8"
"8 on Scale 1 to 10","2001","16-34 y.","indirect migration background","168","0.25802932761075","0.224495191565299","0.291563463656201","8"
"8 on Scale 1 to 10","2001","35-65 y.","no migration background","2549","0.236069900520007","0.227910200962142","0.244229600077872","8"
"8 on Scale 1 to 10","2001","16-34 y.","no migration background","1343","0.276164653618905","0.263509782549386","0.288819524688424","8"
"8 on Scale 1 to 10","2001","35-65 y.","indirect migration background","31","0.241703644742","0.159423981537841","0.323983307946158","8"
"8 on Scale 1 to 10","2001","66 and older","no migration background","487","0.1558302979101","0.143002591437002","0.168658004383198","8"
"8 on Scale 1 to 10","2001","66 and older","direct migration background","49","0.158924098453449","0.119947654446293","0.197900542460604","8"
"8 on Scale 1 to 10","2001","66 and older","indirect migration background","3","","","","8"
"9 on Scale 1 to 10","2001","16-34 y.","no migration background","897","0.181870688457419","0.170952612359298","0.19278876455554","9"
"9 on Scale 1 to 10","2001","35-65 y.","no migration background","1110","0.109427092019275","0.103428846786493","0.115425337252056","9"
"9 on Scale 1 to 10","2001","66 and older","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","2001","16-34 y.","direct migration background","146","0.168815962372865","0.143347487980913","0.194284436764817","9"
"9 on Scale 1 to 10","2001","16-34 y.","indirect migration background","138","0.225251659377902","0.193235182229195","0.257268136526609","9"
"9 on Scale 1 to 10","2001","35-65 y.","direct migration background","174","0.101548764826789","0.0874651417329908","0.115632387920588","9"
"9 on Scale 1 to 10","2001","35-65 y.","indirect migration background","12","","","","9"
"9 on Scale 1 to 10","2001","66 and older","no migration background","129","0.0397868752650552","0.0328739491066963","0.046699801423414","9"
"9 on Scale 1 to 10","2001","66 and older","direct migration background","12","","","","9"
"0 Completely dissatisfied","2002","35-65 y.","no migration background","119","0.0118438853129052","0.00986276695601674","0.0138250036697936","0"
"0 Completely dissatisfied","2002","16-34 y.","no migration background","21","","","","0"
"0 Completely dissatisfied","2002","16-34 y.","direct migration background","5","","","","0"
"0 Completely dissatisfied","2002","16-34 y.","indirect migration background","5","","","","0"
"0 Completely dissatisfied","2002","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2002","66 and older","no migration background","88","0.0262314458829516","0.0207443203181158","0.0317185714477873","0"
"0 Completely dissatisfied","2002","35-65 y.","direct migration background","19","","","","0"
"0 Completely dissatisfied","2002","66 and older","direct migration background","12","","","","0"
"0 Completely dissatisfied","2002","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2002","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2002","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2002","35-65 y.","no migration background","97","0.0115337212338366","0.00957840863540614","0.0134890338322671","1"
"1 on Scale 1 to 10","2002","35-65 y.","direct migration background","21","","","","1"
"1 on Scale 1 to 10","2002","66 and older","no migration background","81","0.0263285144483237","0.0208315197984829","0.0318255090981645","1"
"1 on Scale 1 to 10","2002","66 and older","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2002","16-34 y.","no migration background","13","","","","1"
"1 on Scale 1 to 10","2002","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2002","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2002","35-65 y.","no migration background","719","0.0631852356708527","0.0587298509370409","0.0676406204046645","10"
"10 Completely satisfied","2002","35-65 y.","direct migration background","107","0.0714993173262258","0.0593191791827013","0.0836794554697503","10"
"10 Completely satisfied","2002","16-34 y.","direct migration background","134","0.168894382266981","0.141954890680833","0.195833873853128","10"
"10 Completely satisfied","2002","16-34 y.","no migration background","692","0.150526467919709","0.14040730488333","0.160645630956087","10"
"10 Completely satisfied","2002","16-34 y.","indirect migration background","129","0.192125345556507","0.161506849448644","0.22274384166437","10"
"10 Completely satisfied","2002","66 and older","no migration background","116","0.0407816687175142","0.0339912408235299","0.0475720966114986","10"
"10 Completely satisfied","2002","66 and older","direct migration background","7","","","","10"
"10 Completely satisfied","2002","66 and older","indirect migration background","1","","","","10"
"10 Completely satisfied","2002","35-65 y.","indirect migration background","8","","","","10"
"2 on Scale 1 to 10","2002","16-34 y.","no migration background","51","0.00985268861318415","0.00705763259244752","0.0126477446339208","2"
"2 on Scale 1 to 10","2002","16-34 y.","direct migration background","7","","","","2"
"2 on Scale 1 to 10","2002","16-34 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2002","35-65 y.","no migration background","288","0.0280376884741608","0.025014631307489","0.0310607456408326","2"
"2 on Scale 1 to 10","2002","66 and older","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2002","35-65 y.","indirect migration background","5","","","","2"
"2 on Scale 1 to 10","2002","66 and older","no migration background","183","0.0586334824591116","0.0505674841044113","0.0666994808138119","2"
"2 on Scale 1 to 10","2002","66 and older","direct migration background","27","","","","2"
"2 on Scale 1 to 10","2002","35-65 y.","direct migration background","58","0.0409983945046136","0.0316248629687542","0.0503719260404731","2"
"3 on Scale 1 to 10","2002","35-65 y.","no migration background","561","0.0527505747731375","0.0486570604198496","0.0568440891264253","3"
"3 on Scale 1 to 10","2002","16-34 y.","no migration background","121","0.026284245430619","0.0217570724690617","0.0308114183921762","3"
"3 on Scale 1 to 10","2002","16-34 y.","direct migration background","16","","","","3"
"3 on Scale 1 to 10","2002","16-34 y.","indirect migration background","14","","","","3"
"3 on Scale 1 to 10","2002","35-65 y.","direct migration background","93","0.0574156033411551","0.0464183243653134","0.0684128823169967","3"
"3 on Scale 1 to 10","2002","66 and older","no migration background","237","0.0781843530698954","0.0689673894760873","0.0874013166637034","3"
"3 on Scale 1 to 10","2002","35-65 y.","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2002","66 and older","direct migration background","34","0.108960642201465","0.0762703615988609","0.14165092280407","3"
"3 on Scale 1 to 10","2002","66 and older","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","2002","16-34 y.","no migration background","142","0.0315631682659073","0.0266156298367552","0.0365107066950594","4"
"4 on Scale 1 to 10","2002","16-34 y.","direct migration background","16","","","","4"
"4 on Scale 1 to 10","2002","16-34 y.","indirect migration background","11","","","","4"
"4 on Scale 1 to 10","2002","35-65 y.","no migration background","621","0.0562021508746871","0.0519845400411032","0.060419761708271","4"
"4 on Scale 1 to 10","2002","35-65 y.","direct migration background","129","0.0819837143292151","0.0690149338002452","0.094952494858185","4"
"4 on Scale 1 to 10","2002","35-65 y.","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","2002","66 and older","no migration background","274","0.085690946414931","0.0760810237969434","0.0953008690329186","4"
"4 on Scale 1 to 10","2002","66 and older","direct migration background","27","","","","4"
"5 on Scale 1 to 10","2002","16-34 y.","direct migration background","55","0.0901813430728578","0.0695850315120294","0.110777654633686","5"
"5 on Scale 1 to 10","2002","16-34 y.","indirect migration background","39","0.0853804149069364","0.0636624607489313","0.107098369064942","5"
"5 on Scale 1 to 10","2002","35-65 y.","direct migration background","269","0.173726967164332","0.155816555786129","0.191637378542536","5"
"5 on Scale 1 to 10","2002","35-65 y.","indirect migration background","20","","","","5"
"5 on Scale 1 to 10","2002","16-34 y.","no migration background","358","0.0765051869124468","0.0689833155434396","0.084027058281454","5"
"5 on Scale 1 to 10","2002","35-65 y.","no migration background","1644","0.155737085393993","0.149096820235212","0.162377350552774","5"
"5 on Scale 1 to 10","2002","66 and older","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","2002","66 and older","direct migration background","88","0.226725383782683","0.182796281584977","0.270654485980389","5"
"5 on Scale 1 to 10","2002","66 and older","no migration background","659","0.207083152106417","0.193171070478643","0.220995233734191","5"
"6 on Scale 1 to 10","2002","16-34 y.","no migration background","340","0.0711572231729978","0.063882041684461","0.0784324046615346","6"
"6 on Scale 1 to 10","2002","16-34 y.","direct migration background","57","0.0859292888876569","0.0657774728586214","0.106081104916692","6"
"6 on Scale 1 to 10","2002","16-34 y.","indirect migration background","30","0.0452242176618233","0.0290748410772887","0.061373594246358","6"
"6 on Scale 1 to 10","2002","35-65 y.","no migration background","1202","0.106047440365802","0.100409014487623","0.111685866243981","6"
"6 on Scale 1 to 10","2002","35-65 y.","direct migration background","184","0.0944801096777956","0.0806530656979753","0.108307153657616","6"
"6 on Scale 1 to 10","2002","35-65 y.","indirect migration background","13","","","","6"
"6 on Scale 1 to 10","2002","66 and older","no migration background","444","0.128411312033044","0.116925456619079","0.139897167447009","6"
"6 on Scale 1 to 10","2002","66 and older","direct migration background","40","0.109531609083641","0.0767662927402968","0.142296925426984","6"
"6 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","2002","16-34 y.","no migration background","787","0.169651588525821","0.159030418122181","0.18027275892946","7"
"7 on Scale 1 to 10","2002","16-34 y.","direct migration background","111","0.134292755040777","0.109775858072288","0.158809652009267","7"
"7 on Scale 1 to 10","2002","16-34 y.","indirect migration background","89","0.147777112679996","0.120196766159009","0.175357459200983","7"
"7 on Scale 1 to 10","2002","35-65 y.","no migration background","2045","0.17406369422852","0.16712020252467","0.181007185932371","7"
"7 on Scale 1 to 10","2002","35-65 y.","direct migration background","323","0.170371293549066","0.152598722931266","0.188143864166866","7"
"7 on Scale 1 to 10","2002","66 and older","no migration background","514","0.155973029585274","0.143516162602811","0.168429896567736","7"
"7 on Scale 1 to 10","2002","66 and older","direct migration background","50","0.163127440858594","0.124363443715109","0.20189143800208","7"
"7 on Scale 1 to 10","2002","66 and older","indirect migration background","3","","","","7"
"7 on Scale 1 to 10","2002","35-65 y.","indirect migration background","27","","","","7"
"8 on Scale 1 to 10","2002","16-34 y.","direct migration background","201","0.255268194173026","0.223917151572081","0.286619236773972","8"
"8 on Scale 1 to 10","2002","16-34 y.","indirect migration background","157","0.266993613964377","0.232612190829052","0.301375037099702","8"
"8 on Scale 1 to 10","2002","35-65 y.","no migration background","2865","0.236983345676542","0.22919623286807","0.244770458485013","8"
"8 on Scale 1 to 10","2002","35-65 y.","direct migration background","357","0.191207573960412","0.172617494928154","0.20979765299267","8"
"8 on Scale 1 to 10","2002","66 and older","direct migration background","46","0.116585334551191","0.0829156039507994","0.150255065151583","8"
"8 on Scale 1 to 10","2002","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","2002","35-65 y.","indirect migration background","30","0.217140078814827","0.146265834666537","0.288014322963118","8"
"8 on Scale 1 to 10","2002","16-34 y.","no migration background","1308","0.262739650085602","0.250284858075289","0.275194442095915","8"
"8 on Scale 1 to 10","2002","66 and older","no migration background","521","0.147300062299804","0.135132446400839","0.159467678198768","8"
"9 on Scale 1 to 10","2002","16-34 y.","direct migration background","139","0.209026548844777","0.179789376850266","0.238263720839287","9"
"9 on Scale 1 to 10","2002","16-34 y.","no migration background","964","0.193292626709773","0.182118106406777","0.204467147012769","9"
"9 on Scale 1 to 10","2002","16-34 y.","indirect migration background","159","0.200818315706962","0.169683668113512","0.231952963300413","9"
"9 on Scale 1 to 10","2002","35-65 y.","no migration background","1294","0.103615177995563","0.0980342106676573","0.109196145323469","9"
"9 on Scale 1 to 10","2002","35-65 y.","direct migration background","159","0.0887743910339081","0.0753292004738874","0.102219581593929","9"
"9 on Scale 1 to 10","2002","35-65 y.","indirect migration background","10","","","","9"
"9 on Scale 1 to 10","2002","66 and older","no migration background","142","0.045382032982734","0.038236038338711","0.052528027626757","9"
"9 on Scale 1 to 10","2002","66 and older","direct migration background","9","","","","9"
"9 on Scale 1 to 10","2002","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2003","16-34 y.","no migration background","14","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","direct migration background","1","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","no migration background","98","0.0097045060291064","0.00786843144001393","0.0115405806181989","0"
"0 Completely dissatisfied","2003","66 and older","no migration background","85","0.0258901232450729","0.0204849220715061","0.0312953244186397","0"
"0 Completely dissatisfied","2003","35-65 y.","indirect migration background","2","","","","0"
