"m11125","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2001","no migration background","East Germany","502","0.0904080311153271","0.0826876814516146","0.0981283807790396","9"
"9 on Scale 1 to 10","2001","direct migration background","West Germany","326","0.114980312457372","0.103192005578182","0.126768619336562","9"
"9 on Scale 1 to 10","2001","direct migration background","East Germany","6","","","","9"
"9 on Scale 1 to 10","2001","indirect migration background","East Germany","3","","","","9"
"9 on Scale 1 to 10","2001","indirect migration background","West Germany","150","0.204857745529159","0.175992401802839","0.23372308925548","9"
"0 Completely dissatisfied","2002","no migration background","East Germany","65","0.0145881752974077","0.0113618008587228","0.0178145497360926","0"
"0 Completely dissatisfied","2002","no migration background","West Germany","163","0.0133196862108957","0.0114345296914231","0.0152048427303684","0"
"0 Completely dissatisfied","2002","direct migration background","West Germany","35","0.0170828819450399","0.012193362951914","0.0219724009381657","0"
"0 Completely dissatisfied","2002","direct migration background","East Germany","1","","","","0"
"0 Completely dissatisfied","2002","indirect migration background","West Germany","6","","","","0"
"0 Completely dissatisfied","2002","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2002","no migration background","East Germany","63","0.0167482455367001","0.0132950400560526","0.0202014510173477","1"
"1 on Scale 1 to 10","2002","no migration background","West Germany","128","0.0118484945957316","0.0100691685272142","0.0136278206642489","1"
"1 on Scale 1 to 10","2002","direct migration background","West Germany","30","0.0120573795739516","0.00793906567457705","0.0161756934733262","1"
"1 on Scale 1 to 10","2002","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","2002","indirect migration background","West Germany","3","","","","1"
"1 on Scale 1 to 10","2002","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2002","no migration background","West Germany","1210","0.082198113504904","0.0776814515853561","0.0867147754244519","10"
"10 Completely satisfied","2002","no migration background","East Germany","317","0.0635846808101722","0.0570184537041071","0.0701509079162373","10"
"10 Completely satisfied","2002","direct migration background","East Germany","6","","","","10"
"10 Completely satisfied","2002","direct migration background","West Germany","242","0.0949777496143764","0.0839148827908191","0.106040616437934","10"
"10 Completely satisfied","2002","indirect migration background","West Germany","136","0.158641902830372","0.132616375029967","0.184667430630777","10"
"10 Completely satisfied","2002","indirect migration background","East Germany","2","","","","10"
"2 on Scale 1 to 10","2002","no migration background","West Germany","367","0.0303420607294679","0.0275214444943739","0.0331626769645618","2"
"2 on Scale 1 to 10","2002","no migration background","East Germany","155","0.0321676660029612","0.0274196165252858","0.0369157154806367","2"
"2 on Scale 1 to 10","2002","direct migration background","East Germany","8","","","","2"
"2 on Scale 1 to 10","2002","direct migration background","West Germany","84","0.0386007291124268","0.0313316940023671","0.0458697642224866","2"
"2 on Scale 1 to 10","2002","indirect migration background","West Germany","6","","","","2"
"2 on Scale 1 to 10","2002","indirect migration background","East Germany","1","","","","2"
"3 on Scale 1 to 10","2002","no migration background","West Germany","607","0.0492543310380106","0.0456958342662404","0.0528128278097807","3"
"3 on Scale 1 to 10","2002","no migration background","East Germany","312","0.0637825014285369","0.0572067627229226","0.0703582401341512","3"
"3 on Scale 1 to 10","2002","direct migration background","West Germany","134","0.0518148168369287","0.0434510737435638","0.0601785599302936","3"
"3 on Scale 1 to 10","2002","direct migration background","East Germany","9","","","","3"
"3 on Scale 1 to 10","2002","indirect migration background","West Germany","22","","","","3"
"3 on Scale 1 to 10","2002","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","2002","no migration background","West Germany","712","0.0549079283824903","0.0511619369904562","0.0586539197745244","4"
"4 on Scale 1 to 10","2002","no migration background","East Germany","325","0.0653943535028891","0.0587417793749427","0.0720469276308355","4"
"4 on Scale 1 to 10","2002","direct migration background","West Germany","158","0.0581221122156565","0.0492934456859655","0.0669507787453475","4"
"4 on Scale 1 to 10","2002","direct migration background","East Germany","14","","","","4"
"4 on Scale 1 to 10","2002","indirect migration background","West Germany","20","","","","4"
"4 on Scale 1 to 10","2002","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","2002","no migration background","West Germany","1842","0.144644936508466","0.138860820180182","0.15042905283675","5"
"5 on Scale 1 to 10","2002","no migration background","East Germany","819","0.165268730188733","0.155273930755959","0.175263529621507","5"
"5 on Scale 1 to 10","2002","direct migration background","West Germany","393","0.158462369477814","0.144683075634131","0.172241663321497","5"
"5 on Scale 1 to 10","2002","direct migration background","East Germany","19","","","","5"
"5 on Scale 1 to 10","2002","indirect migration background","West Germany","59","0.115823166882801","0.0930267056813491","0.138619628084254","5"
"5 on Scale 1 to 10","2002","indirect migration background","East Germany","4","","","","5"
"6 on Scale 1 to 10","2002","no migration background","West Germany","1365","0.0993575295365986","0.0944383939933381","0.104276665079859","6"
"6 on Scale 1 to 10","2002","no migration background","East Germany","621","0.116541565074946","0.107907031536731","0.125176098613162","6"
"6 on Scale 1 to 10","2002","direct migration background","West Germany","271","0.0953451140369156","0.0842631227038989","0.106427105369932","6"
"6 on Scale 1 to 10","2002","direct migration background","East Germany","10","","","","6"
"6 on Scale 1 to 10","2002","indirect migration background","West Germany","42","0.0506312723765964","0.0350132143182273","0.0662493304349655","6"
"6 on Scale 1 to 10","2002","indirect migration background","East Germany","2","","","","6"
"7 on Scale 1 to 10","2002","no migration background","West Germany","2376","0.167243028360832","0.161106180794745","0.173379875926919","7"
"7 on Scale 1 to 10","2002","no migration background","East Germany","970","0.175339808713074","0.165107275185169","0.185572342240979","7"
"7 on Scale 1 to 10","2002","direct migration background","West Germany","457","0.153934299075824","0.140316815433018","0.16755178271863","7"
"7 on Scale 1 to 10","2002","direct migration background","East Germany","27","","","","7"
"7 on Scale 1 to 10","2002","indirect migration background","West Germany","117","0.156989973350576","0.13107489780569","0.182905048895462","7"
"7 on Scale 1 to 10","2002","indirect migration background","East Germany","2","","","","7"
"8 on Scale 1 to 10","2002","no migration background","West Germany","3563","0.229476234983059","0.222561523516935","0.236390946449183","8"
"8 on Scale 1 to 10","2002","no migration background","East Germany","1131","0.198373358723759","0.187642533010678","0.20910418443684","8"
"8 on Scale 1 to 10","2002","direct migration background","West Germany","589","0.200885685696925","0.185767277423645","0.216004093970205","8"
"8 on Scale 1 to 10","2002","direct migration background","East Germany","15","","","","8"
"8 on Scale 1 to 10","2002","indirect migration background","West Germany","181","0.251025798183156","0.22013758692095","0.281914009445361","8"
"8 on Scale 1 to 10","2002","indirect migration background","East Germany","7","","","","8"
"9 on Scale 1 to 10","2002","no migration background","West Germany","1873","0.117407656149544","0.112114185945875","0.122701126353213","9"
"9 on Scale 1 to 10","2002","direct migration background","West Germany","305","0.118716862414141","0.106511770521181","0.130921954307102","9"
"9 on Scale 1 to 10","2002","direct migration background","East Germany","2","","","","9"
"9 on Scale 1 to 10","2002","no migration background","East Germany","527","0.0882109147208203","0.0805793471432216","0.0958424822984191","9"
"9 on Scale 1 to 10","2002","indirect migration background","East Germany","4","","","","9"
"9 on Scale 1 to 10","2002","indirect migration background","West Germany","165","0.169618588858499","0.142883866183983","0.196353311533016","9"
"0 Completely dissatisfied","2003","no migration background","West Germany","138","0.0118551915369747","0.0100363480631223","0.0136740350108272","0"
"0 Completely dissatisfied","2003","no migration background","East Germany","59","0.012609168969764","0.00958369987535932","0.0156346380641687","0"
"0 Completely dissatisfied","2003","indirect migration background","West Germany","5","","","","0"
"0 Completely dissatisfied","2003","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2003","direct migration background","West Germany","28","","","","0"
"0 Completely dissatisfied","2003","direct migration background","East Germany","2","","","","0"
"1 on Scale 1 to 10","2003","no migration background","West Germany","153","0.0140805619982478","0.0121005790453832","0.0160605449511123","1"
"1 on Scale 1 to 10","2003","no migration background","East Germany","66","0.0185295083429204","0.0148729246757067","0.022186092010134","1"
"1 on Scale 1 to 10","2003","indirect migration background","West Germany","7","","","","1"
"1 on Scale 1 to 10","2003","direct migration background","West Germany","36","0.0169678866779146","0.011938347142221","0.0219974262136082","1"
"1 on Scale 1 to 10","2003","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","2003","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2003","no migration background","West Germany","1042","0.0732930805460923","0.068913490775334","0.0776726703168507","10"
"10 Completely satisfied","2003","no migration background","East Germany","260","0.0493871471037433","0.0435120675147175","0.0552622266927691","10"
"10 Completely satisfied","2003","direct migration background","East Germany","5","","","","10"
"10 Completely satisfied","2003","direct migration background","West Germany","225","0.101135233163055","0.0893935889942509","0.112876877331858","10"
"10 Completely satisfied","2003","indirect migration background","West Germany","123","0.136760371057978","0.112300210236372","0.161220531879584","10"
"10 Completely satisfied","2003","indirect migration background","East Germany","2","","","","10"
"2 on Scale 1 to 10","2003","no migration background","West Germany","352","0.0313822644234621","0.028452389443344","0.0343121394035802","2"
"2 on Scale 1 to 10","2003","no migration background","East Germany","152","0.0375007388755427","0.0323493414288641","0.0426521363222213","2"
"2 on Scale 1 to 10","2003","direct migration background","West Germany","74","0.0295797118782025","0.0229817864970299","0.0361776372593751","2"
"2 on Scale 1 to 10","2003","indirect migration background","West Germany","4","","","","2"
"2 on Scale 1 to 10","2003","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2003","direct migration background","East Germany","2","","","","2"
"3 on Scale 1 to 10","2003","no migration background","West Germany","631","0.0513727319203085","0.0476629799445404","0.0550824838960766","3"
"3 on Scale 1 to 10","2003","no migration background","East Germany","267","0.055608889732271","0.0493951508244115","0.0618226286401305","3"
"3 on Scale 1 to 10","2003","direct migration background","West Germany","113","0.044355299684096","0.0363375686543904","0.0523730307138016","3"
"3 on Scale 1 to 10","2003","direct migration background","East Germany","15","","","","3"
"3 on Scale 1 to 10","2003","indirect migration background","West Germany","17","","","","3"
"3 on Scale 1 to 10","2003","indirect migration background","East Germany","3","","","","3"
"4 on Scale 1 to 10","2003","no migration background","West Germany","709","0.0583329121922339","0.0543943630640013","0.0622714613204666","4"
"4 on Scale 1 to 10","2003","no migration background","East Germany","338","0.0662498205884536","0.0595058969206684","0.0729937442562387","4"
"4 on Scale 1 to 10","2003","direct migration background","West Germany","144","0.0480886610254846","0.0397566451538045","0.0564206768971647","4"
"4 on Scale 1 to 10","2003","direct migration background","East Germany","10","","","","4"
"4 on Scale 1 to 10","2003","indirect migration background","West Germany","22","","","","4"
"4 on Scale 1 to 10","2003","indirect migration background","East Germany","4","","","","4"
"5 on Scale 1 to 10","2003","no migration background","East Germany","812","0.170732219453009","0.160529637717652","0.180934801188366","5"
"5 on Scale 1 to 10","2003","no migration background","West Germany","1697","0.136432582422442","0.130664414224093","0.14220075062079","5"
"5 on Scale 1 to 10","2003","direct migration background","West Germany","356","0.159468189293202","0.145210649092425","0.17372572949398","5"
"5 on Scale 1 to 10","2003","direct migration background","East Germany","21","","","","5"
"5 on Scale 1 to 10","2003","indirect migration background","East Germany","5","","","","5"
"5 on Scale 1 to 10","2003","indirect migration background","West Germany","59","0.105726857585428","0.083837085272197","0.12761662989866","5"
"6 on Scale 1 to 10","2003","indirect migration background","West Germany","47","0.0714992318409154","0.0531568677483739","0.0898415959334568","6"
"6 on Scale 1 to 10","2003","no migration background","West Germany","1270","0.0960837333126326","0.0911312869852351","0.10103617964003","6"
"6 on Scale 1 to 10","2003","no migration background","East Germany","632","0.121238333408228","0.112387982825944","0.130088683990513","6"
"6 on Scale 1 to 10","2003","direct migration background","West Germany","271","0.107999585796695","0.0959124314159764","0.120086740177414","6"
"6 on Scale 1 to 10","2003","direct migration background","East Germany","14","","","","6"
"6 on Scale 1 to 10","2003","indirect migration background","East Germany","1","","","","6"
"7 on Scale 1 to 10","2003","no migration background","West Germany","2338","0.169656465011188","0.163349145188177","0.175963784834199","7"
"7 on Scale 1 to 10","2003","no migration background","East Germany","868","0.158336625915957","0.148438229308767","0.168235022523147","7"
"7 on Scale 1 to 10","2003","direct migration background","West Germany","446","0.152956235751053","0.138938850341478","0.166973621160629","7"
"7 on Scale 1 to 10","2003","indirect migration background","West Germany","100","0.144252445744416","0.119240474881329","0.169264416607504","7"
"7 on Scale 1 to 10","2003","indirect migration background","East Germany","1","","","","7"
"7 on Scale 1 to 10","2003","direct migration background","East Germany","17","","","","7"
"8 on Scale 1 to 10","2003","no migration background","West Germany","3525","0.239922376736995","0.232746167498888","0.247098585975103","8"
"8 on Scale 1 to 10","2003","no migration background","East Germany","1264","0.224505826948342","0.213192039333505","0.23581961456318","8"
"8 on Scale 1 to 10","2003","indirect migration background","West Germany","213","0.271279104920296","0.239627023707307","0.302931186133284","8"
"8 on Scale 1 to 10","2003","direct migration background","West Germany","548","0.211895087885964","0.195980955817647","0.227809219954282","8"
"8 on Scale 1 to 10","2003","direct migration background","East Germany","15","","","","8"
"8 on Scale 1 to 10","2003","indirect migration background","East Germany","10","","","","8"
"9 on Scale 1 to 10","2003","no migration background","West Germany","1748","0.117588099899423","0.112174974269442","0.123001225529405","9"
"9 on Scale 1 to 10","2003","no migration background","East Germany","507","0.0853017206617687","0.0777277647892649","0.0928756765342724","9"
"9 on Scale 1 to 10","2003","direct migration background","West Germany","292","0.115276193396082","0.102839521801055","0.127712864991108","9"
"9 on Scale 1 to 10","2003","indirect migration background","West Germany","161","0.173328160670784","0.146380899955562","0.200275421386007","9"
"9 on Scale 1 to 10","2003","direct migration background","East Germany","3","","","","9"
"9 on Scale 1 to 10","2003","indirect migration background","East Germany","6","","","","9"
"0 Completely dissatisfied","2004","no migration background","West Germany","188","0.0198402132786381","0.0174621780133461","0.0222182485439301","0"
"0 Completely dissatisfied","2004","no migration background","East Germany","72","0.019032202201736","0.0152806993716058","0.0227837050318663","0"
"0 Completely dissatisfied","2004","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","West Germany","3","","","","0"
"0 Completely dissatisfied","2004","direct migration background","West Germany","30","0.0202001630151057","0.0146191848955681","0.0257811411346433","0"
"1 on Scale 1 to 10","2004","no migration background","West Germany","152","0.0148637529141325","0.0128002310717791","0.0169272747564859","1"
"1 on Scale 1 to 10","2004","no migration background","East Germany","74","0.0173210541110429","0.0137390476388549","0.0209030605832308","1"
"1 on Scale 1 to 10","2004","indirect migration background","West Germany","4","","","","1"
"1 on Scale 1 to 10","2004","direct migration background","West Germany","24","","","","1"
"1 on Scale 1 to 10","2004","direct migration background","East Germany","1","","","","1"
"1 on Scale 1 to 10","2004","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","2004","no migration background","West Germany","953","0.0725599330566138","0.0681362088236387","0.0769836572895888","10"
"10 Completely satisfied","2004","no migration background","East Germany","234","0.0441992125098265","0.0385560268438683","0.0498423981757846","10"
"10 Completely satisfied","2004","direct migration background","West Germany","225","0.0981106745656569","0.0863102140642774","0.109911135067036","10"
"10 Completely satisfied","2004","direct migration background","East Germany","6","","","","10"
"10 Completely satisfied","2004","indirect migration background","West Germany","124","0.156011931087975","0.130381861324658","0.181642000851292","10"
"10 Completely satisfied","2004","indirect migration background","East Germany","4","","","","10"
"2 on Scale 1 to 10","2004","no migration background","West Germany","376","0.0341545034600165","0.0310572660250371","0.0372517408949959","2"
"2 on Scale 1 to 10","2004","no migration background","East Germany","195","0.0521047604457998","0.0460030407314007","0.0582064801601989","2"
"2 on Scale 1 to 10","2004","direct migration background","East Germany","6","","","","2"
"2 on Scale 1 to 10","2004","indirect migration background","West Germany","5","","","","2"
"2 on Scale 1 to 10","2004","indirect migration background","East Germany","","","","","2"
"2 on Scale 1 to 10","2004","direct migration background","West Germany","79","0.0363363945001083","0.0289130802478657","0.043759708752351","2"
"3 on Scale 1 to 10","2004","no migration background","West Germany","661","0.0553124849776934","0.0514143905513104","0.0592105794040765","3"
"3 on Scale 1 to 10","2004","no migration background","East Germany","306","0.0716510564597933","0.0645699633623143","0.0787321495572724","3"
"3 on Scale 1 to 10","2004","direct migration background","West Germany","122","0.0531078904391915","0.0442119068017833","0.0620038740765996","3"
"3 on Scale 1 to 10","2004","direct migration background","East Germany","9","","","","3"
"3 on Scale 1 to 10","2004","indirect migration background","East Germany","3","","","","3"
"3 on Scale 1 to 10","2004","indirect migration background","West Germany","22","","","","3"
"4 on Scale 1 to 10","2004","no migration background","West Germany","686","0.0536704197010336","0.0498272869555407","0.0575135524465265","4"
"4 on Scale 1 to 10","2004","no migration background","East Germany","319","0.0683863930930687","0.0614563466988811","0.0753164394872563","4"
"4 on Scale 1 to 10","2004","direct migration background","West Germany","129","0.0546741829572396","0.0456554378767858","0.0636929280376935","4"
"4 on Scale 1 to 10","2004","direct migration background","East Germany","14","","","","4"
"4 on Scale 1 to 10","2004","indirect migration background","West Germany","22","","","","4"
"4 on Scale 1 to 10","2004","indirect migration background","East Germany","3","","","","4"
"5 on Scale 1 to 10","2004","no migration background","East Germany","840","0.162623763974618","0.152491985126479","0.172755542822758","5"
"5 on Scale 1 to 10","2004","no migration background","West Germany","1766","0.148976453136021","0.142904529713724","0.155048376558318","5"
"5 on Scale 1 to 10","2004","direct migration background","West Germany","358","0.155358648789303","0.1409882742078","0.169729023370807","5"
"5 on Scale 1 to 10","2004","direct migration background","East Germany","26","","","","5"
"5 on Scale 1 to 10","2004","indirect migration background","West Germany","67","0.124770973987098","0.101429925158583","0.148112022815613","5"
"5 on Scale 1 to 10","2004","indirect migration background","East Germany","2","","","","5"
"6 on Scale 1 to 10","2004","no migration background","West Germany","1295","0.0989124378601129","0.0938214081357217","0.104003467584504","6"
"6 on Scale 1 to 10","2004","no migration background","East Germany","589","0.111784591897669","0.10313324940181","0.120435934393529","6"
"6 on Scale 1 to 10","2004","direct migration background","East Germany","14","","","","6"
"6 on Scale 1 to 10","2004","indirect migration background","West Germany","44","0.0634998120386392","0.0462754604142451","0.0807241636630332","6"
"6 on Scale 1 to 10","2004","indirect migration background","East Germany","2","","","","6"
"6 on Scale 1 to 10","2004","direct migration background","West Germany","273","0.108876203642244","0.0965195832054135","0.121232824079075","6"
"7 on Scale 1 to 10","2004","no migration background","West Germany","2295","0.168789282143349","0.162401873781037","0.175176690505661","7"
"7 on Scale 1 to 10","2004","no migration background","East Germany","844","0.158506973178856","0.14847970042319","0.168534245934522","7"
"7 on Scale 1 to 10","2004","direct migration background","West Germany","423","0.163689366837427","0.149011658787525","0.17836707488733","7"
"7 on Scale 1 to 10","2004","direct migration background","East Germany","10","","","","7"
"7 on Scale 1 to 10","2004","indirect migration background","West Germany","110","0.158309986537005","0.132527014856263","0.184092958217748","7"
"7 on Scale 1 to 10","2004","indirect migration background","East Germany","3","","","","7"
"8 on Scale 1 to 10","2004","indirect migration background","West Germany","218","0.258745827736424","0.227812760779338","0.28967889469351","8"
"8 on Scale 1 to 10","2004","no migration background","West Germany","3243","0.227973320408936","0.22081922300181","0.235127417816061","8"
"8 on Scale 1 to 10","2004","no migration background","East Germany","1138","0.207820178428539","0.196680077489066","0.218960279368013","8"
"8 on Scale 1 to 10","2004","direct migration background","West Germany","526","0.199715143834773","0.183855552241661","0.215574735427886","8"
"8 on Scale 1 to 10","2004","direct migration background","East Germany","12","","","","8"
"8 on Scale 1 to 10","2004","indirect migration background","East Germany","11","","","","8"
"9 on Scale 1 to 10","2004","no migration background","West Germany","1595","0.104947199063453","0.0997207534402241","0.110173644686682","9"
"9 on Scale 1 to 10","2004","no migration background","East Germany","485","0.0865698136990494","0.0788491559191607","0.0942904714789381","9"
"9 on Scale 1 to 10","2004","direct migration background","East Germany","2","","","","9"
"9 on Scale 1 to 10","2004","indirect migration background","West Germany","151","0.146152830946993","0.121201344921023","0.171104316972963","9"
"9 on Scale 1 to 10","2004","direct migration background","West Germany","252","0.101896735938211","0.0898960111853675","0.113897460691055","9"
"9 on Scale 1 to 10","2004","indirect migration background","East Germany","6","","","","9"
"0 Completely dissatisfied","2005","no migration background","West Germany","148","0.0137919164123519","0.0117575509001696","0.0158262819245341","0"
"0 Completely dissatisfied","2005","no migration background","East Germany","49","0.0124894586508453","0.00938342754055927","0.0155954897611313","0"
"0 Completely dissatisfied","2005","direct migration background","East Germany","3","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","West Germany","2","","","","0"
"0 Completely dissatisfied","2005","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2005","direct migration background","West Germany","34","0.0155715008424236","0.0104883469959588","0.0206546546888884","0"
"1 on Scale 1 to 10","2005","no migration background","West Germany","159","0.0150681857870998","0.0129431513925564","0.0171932201816433","1"
"1 on Scale 1 to 10","2005","direct migration background","East Germany","1","","","","1"
"1 on Scale 1 to 10","2005","no migration background","East Germany","79","0.0231919355381942","0.018982380037798","0.0274014910385904","1"
"1 on Scale 1 to 10","2005","direct migration background","West Germany","37","0.0173376249589843","0.0119787589972404","0.0226964909207281","1"
"1 on Scale 1 to 10","2005","indirect migration background","West Germany","3","","","","1"
"1 on Scale 1 to 10","2005","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","2005","no migration background","West Germany","950","0.0743439919520482","0.069768053774714","0.0789199301293824","10"
"10 Completely satisfied","2005","no migration background","East Germany","259","0.0580845263828939","0.0515426954513107","0.0646263573144772","10"
"10 Completely satisfied","2005","direct migration background","West Germany","202","0.0905315104459162","0.0787508499624349","0.102312170929398","10"
"10 Completely satisfied","2005","direct migration background","East Germany","3","","","","10"
"10 Completely satisfied","2005","indirect migration background","West Germany","140","0.168851862537267","0.142827284120812","0.194876440953722","10"
"10 Completely satisfied","2005","indirect migration background","East Germany","3","","","","10"
"2 on Scale 1 to 10","2005","no migration background","West Germany","342","0.0338315045833246","0.0306778110331849","0.0369851981334643","2"
"2 on Scale 1 to 10","2005","no migration background","East Germany","148","0.0385042301335488","0.0331228826631292","0.0438855776039684","2"
"2 on Scale 1 to 10","2005","direct migration background","West Germany","78","0.0359378503291147","0.028295895041078","0.0435798056171513","2"
"2 on Scale 1 to 10","2005","direct migration background","East Germany","2","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","West Germany","13","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","East Germany","","","","","2"
"3 on Scale 1 to 10","2005","no migration background","West Germany","620","0.0564738495954681","0.0524472998883752","0.060500399302561","3"
"3 on Scale 1 to 10","2005","no migration background","East Germany","310","0.0717070562011863","0.0644912211754673","0.0789228912269053","3"
"3 on Scale 1 to 10","2005","indirect migration background","West Germany","19","","","","3"
"3 on Scale 1 to 10","2005","direct migration background","West Germany","124","0.0652734219617972","0.0551322904481389","0.0754145534754555","3"
"3 on Scale 1 to 10","2005","direct migration background","East Germany","11","","","","3"
"3 on Scale 1 to 10","2005","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","2005","no migration background","West Germany","704","0.0599507481312441","0.0558097502792774","0.0640917459832107","4"
"4 on Scale 1 to 10","2005","no migration background","East Germany","353","0.0715155593194616","0.0643086225973196","0.0787224960416036","4"
"4 on Scale 1 to 10","2005","direct migration background","West Germany","141","0.0627619443726005","0.0528044726806255","0.0727194160645754","4"
"4 on Scale 1 to 10","2005","direct migration background","East Germany","8","","","","4"
"4 on Scale 1 to 10","2005","indirect migration background","West Germany","19","","","","4"
"4 on Scale 1 to 10","2005","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","2005","no migration background","West Germany","1620","0.14284280853146","0.136739127577439","0.148946489485481","5"
"5 on Scale 1 to 10","2005","no migration background","East Germany","744","0.157827088193486","0.147630508210946","0.168023668176026","5"
"5 on Scale 1 to 10","2005","direct migration background","West Germany","323","0.142228224333892","0.127888041171476","0.156568407496308","5"
"5 on Scale 1 to 10","2005","direct migration background","East Germany","19","","","","5"
"5 on Scale 1 to 10","2005","indirect migration background","West Germany","59","0.0990719784293743","0.07831749050316","0.119826466355589","5"
"5 on Scale 1 to 10","2005","indirect migration background","East Germany","3","","","","5"
"6 on Scale 1 to 10","2005","direct migration background","East Germany","17","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","West Germany","59","0.0829680528985503","0.0638061233512937","0.102129982445807","6"
"6 on Scale 1 to 10","2005","indirect migration background","East Germany","6","","","","6"
"6 on Scale 1 to 10","2005","no migration background","West Germany","1276","0.0997667359239166","0.0945391304075292","0.104994341440304","6"
"6 on Scale 1 to 10","2005","no migration background","East Germany","544","0.102147743232172","0.0936778106926842","0.110617675771659","6"
"6 on Scale 1 to 10","2005","direct migration background","West Germany","252","0.116157450725511","0.103002569928061","0.12931233152296","6"
"7 on Scale 1 to 10","2005","no migration background","West Germany","2174","0.168303030550965","0.161776822341714","0.174829238760216","7"
"7 on Scale 1 to 10","2005","no migration background","East Germany","848","0.164353669923383","0.153988794608004","0.174718545238762","7"
"7 on Scale 1 to 10","2005","direct migration background","West Germany","380","0.156798565693058","0.141870187132504","0.171726944253613","7"
"7 on Scale 1 to 10","2005","direct migration background","East Germany","19","","","","7"
"7 on Scale 1 to 10","2005","indirect migration background","West Germany","109","0.124218078214285","0.101305078580005","0.147131077848564","7"
"7 on Scale 1 to 10","2005","indirect migration background","East Germany","7","","","","7"
"8 on Scale 1 to 10","2005","no migration background","West Germany","3064","0.226653692789991","0.219350701119616","0.233956684460367","8"
"8 on Scale 1 to 10","2005","no migration background","East Germany","1113","0.218176860932102","0.206625803895038","0.229727917969167","8"
"8 on Scale 1 to 10","2005","direct migration background","West Germany","472","0.195477124381326","0.17919567370657","0.211758575056083","8"
"8 on Scale 1 to 10","2005","direct migration background","East Germany","14","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","West Germany","206","0.236759717963636","0.207228857209209","0.266290578718063","8"
"8 on Scale 1 to 10","2005","indirect migration background","East Germany","9","","","","8"
"9 on Scale 1 to 10","2005","no migration background","West Germany","1568","0.10897353574213","0.103538051759485","0.114409019724775","9"
"9 on Scale 1 to 10","2005","no migration background","East Germany","464","0.0820018714927265","0.0743283289721577","0.0896754140132952","9"
"9 on Scale 1 to 10","2005","direct migration background","West Germany","236","0.101924781955377","0.0895033352553777","0.114346228655375","9"
"9 on Scale 1 to 10","2005","direct migration background","East Germany","5","","","","9"
"9 on Scale 1 to 10","2005","indirect migration background","West Germany","167","0.201295989863335","0.173441061159786","0.229150918566884","9"
"9 on Scale 1 to 10","2005","indirect migration background","East Germany","4","","","","9"
"0 Completely dissatisfied","2006","no migration background","West Germany","163","0.0149533296586258","0.0129197056729486","0.0169869536443029","0"
"0 Completely dissatisfied","2006","no migration background","East Germany","77","0.0191687311738141","0.0154194770676077","0.0229179852800205","0"
"0 Completely dissatisfied","2006","direct migration background","East Germany","4","","","","0"
"0 Completely dissatisfied","2006","direct migration background","West Germany","38","0.016264034478267","0.0110629088314698","0.0214651601250641","0"
"0 Completely dissatisfied","2006","indirect migration background","East Germany","1","","","","0"
"0 Completely dissatisfied","2006","indirect migration background","West Germany","1","","","","0"
"1 on Scale 1 to 10","2006","no migration background","West Germany","154","0.0150049588836612","0.0129678805724001","0.0170420371949224","1"
"1 on Scale 1 to 10","2006","no migration background","East Germany","70","0.0205975368122527","0.0167138939920887","0.0244811796324168","1"
"1 on Scale 1 to 10","2006","direct migration background","West Germany","21","","","","1"
"1 on Scale 1 to 10","2006","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2006","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","2006","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","2006","no migration background","West Germany","1041","0.0714606085938069","0.0671443563262461","0.0757768608613677","10"
"10 Completely satisfied","2006","no migration background","East Germany","253","0.0552604458794446","0.0490128305364873","0.061508061222402","10"
"10 Completely satisfied","2006","direct migration background","West Germany","198","0.0907260374139357","0.078915836754939","0.102536238072932","10"
"10 Completely satisfied","2006","direct migration background","East Germany","8","","","","10"
"10 Completely satisfied","2006","indirect migration background","West Germany","126","0.142968459548388","0.118466062047194","0.167470857049582","10"
