"m11125","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"7 on Scale 1 to 10","2004","middle vocational","East Germany","426","0.151549020978634","0.138151827747119","0.164946214210149"
"7 on Scale 1 to 10","2004","vocational + Abi","West Germany","172","0.161734393652102","0.139003849050542","0.184464938253661"
"7 on Scale 1 to 10","2004","vocational + Abi","East Germany","25","","",""
"7 on Scale 1 to 10","2004","higher vocational","West Germany","231","0.168351335430268","0.147250830208628","0.189451840651907"
"7 on Scale 1 to 10","2004","higher vocational","East Germany","84","0.18092191007515","0.144621255685247","0.217222564465052"
"7 on Scale 1 to 10","2004","higher education","West Germany","555","0.190722868930651","0.176708725630434","0.204737012230869"
"7 on Scale 1 to 10","2004","higher education","East Germany","241","0.187556653819636","0.166146715138721","0.208966592500551"
"8 on Scale 1 to 10","2004","in school","West Germany","122","0.253782649419269","0.214606427146589","0.292958871691948"
"8 on Scale 1 to 10","2004","in school","East Germany","41","0.316313621944557","0.245140899568528","0.387486344320585"
"8 on Scale 1 to 10","2004","inadequately","West Germany","35","0.136533868424532","0.0926346274467759","0.180433109402288"
"8 on Scale 1 to 10","2004","inadequately","East Germany","1","","",""
"8 on Scale 1 to 10","2004","general elemantary","West Germany","413","0.182063787567792","0.166000414376797","0.198127160758787"
"8 on Scale 1 to 10","2004","general elemantary","East Germany","55","0.134355034532245","0.0998842597627529","0.168825809301738"
"8 on Scale 1 to 10","2004","middle vocational","West Germany","1904","0.218788558348151","0.209761255546555","0.227815861149748"
"8 on Scale 1 to 10","2004","middle vocational","East Germany","598","0.204999408453116","0.189916541293562","0.220082275612669"
"8 on Scale 1 to 10","2004","vocational + Abi","West Germany","282","0.27055763503484","0.243132851177809","0.29798241889187"
"8 on Scale 1 to 10","2004","vocational + Abi","East Germany","46","0.341827303303988","0.266913639754102","0.416740966853874"
"8 on Scale 1 to 10","2004","higher vocational","West Germany","323","0.25067311014106","0.226232943798879","0.275113276483241"
"8 on Scale 1 to 10","2004","higher vocational","East Germany","84","0.171929242608942","0.136348515675936","0.207509969541948"
"8 on Scale 1 to 10","2004","higher education","West Germany","862","0.264843801812158","0.249103927761163","0.280583675863153"
"8 on Scale 1 to 10","2004","higher education","East Germany","327","0.229105861653617","0.206056011071915","0.252155712235318"
"9 on Scale 1 to 10","2004","in school","West Germany","123","0.252602423984525","0.213486506657767","0.291718341311282"
"9 on Scale 1 to 10","2004","in school","East Germany","42","0.243558739954749","0.177866263968642","0.309251215940857"
"9 on Scale 1 to 10","2004","inadequately","West Germany","12","","",""
"9 on Scale 1 to 10","2004","inadequately","East Germany","4","","",""
"9 on Scale 1 to 10","2004","general elemantary","West Germany","206","0.0781481982703457","0.0669755716894694","0.089320824851222"
"9 on Scale 1 to 10","2004","general elemantary","East Germany","47","0.101532793839143","0.0710040839450782","0.132061503733207"
"9 on Scale 1 to 10","2004","middle vocational","West Germany","874","0.0997778484869771","0.0932336972965406","0.106321999677414"
"9 on Scale 1 to 10","2004","middle vocational","East Germany","229","0.0719231176368301","0.0622703888074096","0.0815758464662506"
"9 on Scale 1 to 10","2004","vocational + Abi","West Germany","150","0.144588223936694","0.122877620290254","0.166298827583133"
"9 on Scale 1 to 10","2004","vocational + Abi","East Germany","29","","",""
"9 on Scale 1 to 10","2004","higher vocational","West Germany","120","0.0901272053483828","0.0739786782687767","0.106275732427989"
"9 on Scale 1 to 10","2004","higher vocational","East Germany","29","","",""
"9 on Scale 1 to 10","2004","higher education","West Germany","475","0.131783083799902","0.119717162475009","0.143849005124796"
"9 on Scale 1 to 10","2004","higher education","East Germany","101","0.0737866814342421","0.059448398618194","0.0881249642502902"
"10 Completely satisfied","2004","in school","West Germany","114","0.245672535400826","0.206918477452269","0.284426593349383"
"10 Completely satisfied","2004","in school","East Germany","28","","",""
"10 Completely satisfied","2004","inadequately","West Germany","22","","",""
"10 Completely satisfied","2004","inadequately","East Germany","1","","",""
"10 Completely satisfied","2004","general elemantary","West Germany","183","0.0912560218119417","0.0792688485223967","0.103243195101487"
"10 Completely satisfied","2004","general elemantary","East Germany","38","0.10409885794635","0.0732309500211333","0.134966765871567"
"10 Completely satisfied","2004","middle vocational","West Germany","591","0.0719994209287484","0.0663552515976516","0.0776435902598453"
"10 Completely satisfied","2004","middle vocational","East Germany","113","0.0422346111756251","0.0347203256067091","0.0497488967445411"
"10 Completely satisfied","2004","vocational + Abi","West Germany","73","0.0670098500494026","0.0515741732192055","0.0824455268795996"
"10 Completely satisfied","2004","vocational + Abi","East Germany","7","","",""
"10 Completely satisfied","2004","higher vocational","West Germany","70","0.0616615098388994","0.0480970823969026","0.0752259372808963"
"10 Completely satisfied","2004","higher vocational","East Germany","11","","",""
"10 Completely satisfied","2004","higher education","West Germany","208","0.0727207507995269","0.0634577653439545","0.0819837362550993"
"10 Completely satisfied","2004","higher education","East Germany","40","0.0216514005365658","0.0136688357248186","0.0296339653483129"
"0 Completely dissatisfied","2005","in school","West Germany","1","","",""
"0 Completely dissatisfied","2005","in school","East Germany","1","","",""
"0 Completely dissatisfied","2005","inadequately","West Germany","11","","",""
"0 Completely dissatisfied","2005","inadequately","East Germany","","","",""
"0 Completely dissatisfied","2005","general elemantary","West Germany","41","0.0207857516912157","0.0146413475798435","0.0269301558025878"
"0 Completely dissatisfied","2005","general elemantary","East Germany","8","","",""
"0 Completely dissatisfied","2005","middle vocational","West Germany","96","0.0138591703147394","0.0112385902538191","0.0164797503756598"
"0 Completely dissatisfied","2005","middle vocational","East Germany","26","","",""
"0 Completely dissatisfied","2005","vocational + Abi","West Germany","6","","",""
"0 Completely dissatisfied","2005","vocational + Abi","East Germany","","","",""
"0 Completely dissatisfied","2005","higher vocational","West Germany","9","","",""
"0 Completely dissatisfied","2005","higher vocational","East Germany","6","","",""
"0 Completely dissatisfied","2005","higher education","West Germany","18","","",""
"0 Completely dissatisfied","2005","higher education","East Germany","11","","",""
"1 on Scale 1 to 10","2005","in school","West Germany","2","","",""
"1 on Scale 1 to 10","2005","in school","East Germany","1","","",""
"1 on Scale 1 to 10","2005","inadequately","West Germany","3","","",""
"1 on Scale 1 to 10","2005","inadequately","East Germany","","","",""
"1 on Scale 1 to 10","2005","general elemantary","West Germany","41","0.0211964751724202","0.0149929631636186","0.0273999871812218"
"1 on Scale 1 to 10","2005","general elemantary","East Germany","8","","",""
"1 on Scale 1 to 10","2005","middle vocational","West Germany","101","0.0152943736289895","0.0125434508243245","0.0180452964336545"
"1 on Scale 1 to 10","2005","middle vocational","East Germany","49","0.0265848900832665","0.0204391862877396","0.0327305938787934"
"1 on Scale 1 to 10","2005","vocational + Abi","West Germany","14","","",""
"1 on Scale 1 to 10","2005","vocational + Abi","East Germany","4","","",""
"1 on Scale 1 to 10","2005","higher vocational","West Germany","15","","",""
"1 on Scale 1 to 10","2005","higher vocational","East Germany","7","","",""
"1 on Scale 1 to 10","2005","higher education","West Germany","21","","",""
"1 on Scale 1 to 10","2005","higher education","East Germany","12","","",""
"2 on Scale 1 to 10","2005","in school","West Germany","3","","",""
"2 on Scale 1 to 10","2005","in school","East Germany","","","",""
"2 on Scale 1 to 10","2005","inadequately","West Germany","13","","",""
"2 on Scale 1 to 10","2005","inadequately","East Germany","","","",""
"2 on Scale 1 to 10","2005","general elemantary","West Germany","92","0.0514113061277196","0.0419003028285924","0.0609223094268468"
"2 on Scale 1 to 10","2005","general elemantary","East Germany","16","","",""
"2 on Scale 1 to 10","2005","middle vocational","West Germany","204","0.032939384170917","0.0289386109720491","0.0369401573697849"
"2 on Scale 1 to 10","2005","middle vocational","East Germany","87","0.0427609898640103","0.0350317066999526","0.050490273028068"
"2 on Scale 1 to 10","2005","vocational + Abi","West Germany","24","","",""
"2 on Scale 1 to 10","2005","vocational + Abi","East Germany","3","","",""
"2 on Scale 1 to 10","2005","higher vocational","West Germany","28","","",""
"2 on Scale 1 to 10","2005","higher vocational","East Germany","11","","",""
"2 on Scale 1 to 10","2005","higher education","West Germany","65","0.0242493999311764","0.018662481672799","0.0298363181895538"
"2 on Scale 1 to 10","2005","higher education","East Germany","33","0.0378402348757984","0.0272793616224191","0.0484011081291777"
"3 on Scale 1 to 10","2005","in school","West Germany","8","","",""
"3 on Scale 1 to 10","2005","in school","East Germany","2","","",""
"3 on Scale 1 to 10","2005","inadequately","West Germany","23","","",""
"3 on Scale 1 to 10","2005","inadequately","East Germany","2","","",""
"3 on Scale 1 to 10","2005","general elemantary","West Germany","128","0.0603665262463636","0.0501091715356653","0.0706238809570619"
"3 on Scale 1 to 10","2005","general elemantary","East Germany","23","","",""
"3 on Scale 1 to 10","2005","middle vocational","West Germany","394","0.0606569109114894","0.0553061984543353","0.0660076233686435"
"3 on Scale 1 to 10","2005","middle vocational","East Germany","170","0.070333190763524","0.0605642163584988","0.0801021651685492"
"3 on Scale 1 to 10","2005","vocational + Abi","West Germany","35","0.0502185416435833","0.0365030144871145","0.0639340688000521"
"3 on Scale 1 to 10","2005","vocational + Abi","East Germany","7","","",""
"3 on Scale 1 to 10","2005","higher vocational","West Germany","46","0.0401823937367575","0.028797283650511","0.0515675038230039"
"3 on Scale 1 to 10","2005","higher vocational","East Germany","35","0.0846636637320153","0.0580403367320732","0.111286990731958"
"3 on Scale 1 to 10","2005","higher education","West Germany","117","0.0516295841045455","0.0435926442554048","0.0596665239536862"
"3 on Scale 1 to 10","2005","higher education","East Germany","81","0.0793109578545304","0.0643547184803881","0.0942671972286726"
"4 on Scale 1 to 10","2005","in school","West Germany","9","","",""
"4 on Scale 1 to 10","2005","in school","East Germany","3","","",""
"4 on Scale 1 to 10","2005","inadequately","West Germany","21","","",""
"4 on Scale 1 to 10","2005","inadequately","East Germany","","","",""
"4 on Scale 1 to 10","2005","general elemantary","West Germany","161","0.0834743082191907","0.0715617022319166","0.0953869142064649"
"4 on Scale 1 to 10","2005","general elemantary","East Germany","30","0.106370272373732","0.0737423086725947","0.13899823607487"
"4 on Scale 1 to 10","2005","middle vocational","West Germany","411","0.05465821014296","0.0495627726594814","0.0597536476264386"
"4 on Scale 1 to 10","2005","middle vocational","East Germany","190","0.0685140400076892","0.0588628004923729","0.0781652795230055"
"4 on Scale 1 to 10","2005","vocational + Abi","West Germany","47","0.0429955187313838","0.0302564642557562","0.0557345732070113"
"4 on Scale 1 to 10","2005","vocational + Abi","East Germany","6","","",""
"4 on Scale 1 to 10","2005","higher vocational","West Germany","67","0.0662869675182451","0.0518642943578941","0.0807096406785961"
"4 on Scale 1 to 10","2005","higher vocational","East Germany","35","0.0727406624548398","0.0479028879767223","0.0975784369329573"
"4 on Scale 1 to 10","2005","higher education","West Germany","139","0.0533927250934507","0.0452273081013925","0.0615581420855089"
"4 on Scale 1 to 10","2005","higher education","East Germany","95","0.0762056229444804","0.0615204018726309","0.0908908440163299"
"5 on Scale 1 to 10","2005","in school","West Germany","27","","",""
"5 on Scale 1 to 10","2005","in school","East Germany","6","","",""
"5 on Scale 1 to 10","2005","inadequately","West Germany","48","0.219684289921489","0.165342950956508","0.27402562888647"
"5 on Scale 1 to 10","2005","inadequately","East Germany","3","","",""
"5 on Scale 1 to 10","2005","general elemantary","West Germany","325","0.15995726730828","0.144169863438367","0.175744671178194"
"5 on Scale 1 to 10","2005","general elemantary","East Germany","43","0.119758376355998","0.0853982358417869","0.154118516870209"
"5 on Scale 1 to 10","2005","middle vocational","West Germany","1063","0.154422601425546","0.146322481264986","0.162522721586105"
"5 on Scale 1 to 10","2005","middle vocational","East Germany","452","0.174968321788592","0.160453217055987","0.189483426521196"
"5 on Scale 1 to 10","2005","vocational + Abi","West Germany","103","0.0974829551464007","0.0788551939390832","0.116110716353718"
"5 on Scale 1 to 10","2005","vocational + Abi","East Germany","14","","",""
"5 on Scale 1 to 10","2005","higher vocational","West Germany","159","0.167709321395275","0.146050187205044","0.189368455585505"
"5 on Scale 1 to 10","2005","higher vocational","East Germany","69","0.182532465040721","0.145589754060763","0.219475176020678"
"5 on Scale 1 to 10","2005","higher education","West Germany","255","0.0876238667926551","0.0773543367211974","0.0978933968641129"
"5 on Scale 1 to 10","2005","higher education","East Germany","173","0.141860661541726","0.122549463452805","0.161171859630647"
"6 on Scale 1 to 10","2005","in school","West Germany","24","","",""
"6 on Scale 1 to 10","2005","in school","East Germany","9","","",""
"6 on Scale 1 to 10","2005","inadequately","West Germany","27","","",""
"6 on Scale 1 to 10","2005","inadequately","East Germany","1","","",""
"6 on Scale 1 to 10","2005","general elemantary","West Germany","230","0.105649848438111","0.0924111200150645","0.118888576861158"
"6 on Scale 1 to 10","2005","general elemantary","East Germany","33","0.0777557083155566","0.0494163403740393","0.106095076257074"
"6 on Scale 1 to 10","2005","middle vocational","West Germany","823","0.106903244917888","0.0999769010992783","0.113829588736498"
"6 on Scale 1 to 10","2005","middle vocational","East Germany","286","0.0981524682611538","0.0867860843227732","0.109518852199534"
"6 on Scale 1 to 10","2005","vocational + Abi","West Germany","98","0.0907020255441319","0.0726664412215048","0.108737609866759"
"6 on Scale 1 to 10","2005","vocational + Abi","East Germany","12","","",""
"6 on Scale 1 to 10","2005","higher vocational","West Germany","128","0.10702386873076","0.0891019202688784","0.124945817192642"
"6 on Scale 1 to 10","2005","higher vocational","East Germany","56","0.141904137276929","0.108531626753013","0.175276647800846"
"6 on Scale 1 to 10","2005","higher education","West Germany","243","0.0898772040994365","0.0794893180057614","0.100265090193112"
"6 on Scale 1 to 10","2005","higher education","East Germany","163","0.127092832623474","0.108657801202955","0.145527864043992"
"7 on Scale 1 to 10","2005","in school","West Germany","49","0.0836758137432766","0.0594290503067986","0.107922577179755"
"7 on Scale 1 to 10","2005","in school","East Germany","23","","",""
"7 on Scale 1 to 10","2005","inadequately","West Germany","18","","",""
"7 on Scale 1 to 10","2005","inadequately","East Germany","","","",""
"7 on Scale 1 to 10","2005","general elemantary","West Germany","269","0.120744786098216","0.106711812407872","0.13477775978856"
"7 on Scale 1 to 10","2005","general elemantary","East Germany","40","0.1278377536329","0.0925007893174652","0.163174717948334"
"7 on Scale 1 to 10","2005","middle vocational","West Germany","1309","0.163090177004919","0.154808608840393","0.171371745169445"
"7 on Scale 1 to 10","2005","middle vocational","East Germany","480","0.172911475445719","0.158463963757634","0.187358987133804"
"7 on Scale 1 to 10","2005","vocational + Abi","West Germany","188","0.20331540078139","0.178040063364997","0.228590738197782"
"7 on Scale 1 to 10","2005","vocational + Abi","East Germany","18","","",""
"7 on Scale 1 to 10","2005","higher vocational","West Germany","228","0.195582513790635","0.172587655421357","0.218577372159913"
"7 on Scale 1 to 10","2005","higher vocational","East Germany","66","0.138915090915683","0.105838469034256","0.17199171279711"
"7 on Scale 1 to 10","2005","higher education","West Germany","569","0.208740359825063","0.193979382038159","0.223501337611967"
"7 on Scale 1 to 10","2005","higher education","East Germany","236","0.182972609327155","0.16157276216034","0.204372456493969"
"8 on Scale 1 to 10","2005","in school","West Germany","103","0.215409698974301","0.179411288678608","0.251408109269994"
"8 on Scale 1 to 10","2005","in school","East Germany","39","0.224129836886474","0.156718368590691","0.291541305182258"
"8 on Scale 1 to 10","2005","inadequately","West Germany","36","0.169484008180365","0.120242196571567","0.218725819789162"
"8 on Scale 1 to 10","2005","inadequately","East Germany","5","","",""
"8 on Scale 1 to 10","2005","general elemantary","West Germany","398","0.190331441217234","0.173424425859883","0.207238456574584"
"8 on Scale 1 to 10","2005","general elemantary","East Germany","63","0.18449516863368","0.143445770010725","0.225544567256636"
"8 on Scale 1 to 10","2005","middle vocational","West Germany","1834","0.221712595495275","0.212400990808862","0.231024200181689"
"8 on Scale 1 to 10","2005","middle vocational","East Germany","572","0.215056127374445","0.199359716411791","0.230752538337099"
"8 on Scale 1 to 10","2005","vocational + Abi","West Germany","239","0.235441698107811","0.208796705290599","0.262086690925022"
"8 on Scale 1 to 10","2005","vocational + Abi","East Germany","57","0.344142408882926","0.270983965598344","0.417300852167507"
"8 on Scale 1 to 10","2005","higher vocational","West Germany","260","0.201294746074666","0.178049482963904","0.224540009185427"
"8 on Scale 1 to 10","2005","higher vocational","East Germany","86","0.186541375140242","0.149286872748237","0.223795877532246"
"8 on Scale 1 to 10","2005","higher education","West Germany","822","0.269997283299434","0.253872483137461","0.286122083461407"
"8 on Scale 1 to 10","2005","higher education","East Germany","295","0.221190565302115","0.198218596168343","0.244162534435888"
"9 on Scale 1 to 10","2005","in school","West Germany","148","0.276090209890683","0.236943347739422","0.315237072041945"
"9 on Scale 1 to 10","2005","in school","East Germany","38","0.313938241359185","0.238915463563504","0.388961019154866"
"9 on Scale 1 to 10","2005","inadequately","West Germany","9","","",""
"9 on Scale 1 to 10","2005","inadequately","East Germany","3","","",""
"9 on Scale 1 to 10","2005","general elemantary","West Germany","198","0.0951637870759442","0.0825257714915103","0.107801802660378"
"9 on Scale 1 to 10","2005","general elemantary","East Germany","41","0.0817475984562251","0.052752835075284","0.110742361837166"
"9 on Scale 1 to 10","2005","middle vocational","West Germany","837","0.0993384164999023","0.0926334165024265","0.106043416497378"
"9 on Scale 1 to 10","2005","middle vocational","East Germany","196","0.0678305903502186","0.058224086294686","0.0774370944057512"
"9 on Scale 1 to 10","2005","vocational + Abi","West Germany","136","0.14772541182928","0.1254417793535","0.170009044305061"
"9 on Scale 1 to 10","2005","vocational + Abi","East Germany","30","0.188921372434537","0.128642848572539","0.249199896296536"
"9 on Scale 1 to 10","2005","higher vocational","West Germany","140","0.110539124740145","0.0923611116713226","0.128717137808967"
"9 on Scale 1 to 10","2005","higher vocational","East Germany","34","0.0750164543864783","0.0498241023645585","0.100208806408398"
"9 on Scale 1 to 10","2005","higher education","West Germany","460","0.132643064743894","0.120323549839954","0.144962579647833"
"9 on Scale 1 to 10","2005","higher education","East Germany","118","0.0792355569766674","0.064285816611348","0.0941852973419867"
"10 Completely satisfied","2005","in school","West Germany","127","0.253046368077822","0.214976961782703","0.291115774372941"
"10 Completely satisfied","2005","in school","East Germany","25","","",""
"10 Completely satisfied","2005","inadequately","West Germany","14","","",""
"10 Completely satisfied","2005","inadequately","East Germany","3","","",""
"10 Completely satisfied","2005","general elemantary","West Germany","188","0.090918502405304","0.0785366510017217","0.103300353808886"
"10 Completely satisfied","2005","general elemantary","East Germany","38","0.11836957892912","0.0841823133293301","0.15255684452891"
"10 Completely satisfied","2005","middle vocational","West Germany","573","0.077124915487374","0.0711445440676631","0.083105286907085"
"10 Completely satisfied","2005","middle vocational","East Germany","124","0.0509060050721431","0.0425086161171898","0.0593033940270964"
"10 Completely satisfied","2005","vocational + Abi","West Germany","84","0.0691985880031658","0.0532601504327623","0.0851370255735694"
"10 Completely satisfied","2005","vocational + Abi","East Germany","11","","",""
"10 Completely satisfied","2005","higher vocational","West Germany","63","0.0587306572967969","0.0451000764372121","0.0723612381563817"
"10 Completely satisfied","2005","higher vocational","East Germany","15","","",""
"10 Completely satisfied","2005","higher education","West Germany","203","0.0653446478747543","0.0563686412320233","0.0743206545174853"
"10 Completely satisfied","2005","higher education","East Germany","37","0.0325146116593435","0.0226980179707596","0.0423312053479274"
"0 Completely dissatisfied","2006","in school","West Germany","1","","",""
"0 Completely dissatisfied","2006","in school","East Germany","","","",""
"0 Completely dissatisfied","2006","inadequately","West Germany","7","","",""
"0 Completely dissatisfied","2006","inadequately","East Germany","","","",""
"0 Completely dissatisfied","2006","general elemantary","West Germany","49","0.024342756214662","0.0177872443840483","0.0308982680452758"
"0 Completely dissatisfied","2006","general elemantary","East Germany","9","","",""
"0 Completely dissatisfied","2006","middle vocational","West Germany","104","0.0139986479127294","0.011471606421854","0.0165256894036049"
"0 Completely dissatisfied","2006","middle vocational","East Germany","52","0.0218108835871857","0.0164141113763419","0.0272076557980296"
"0 Completely dissatisfied","2006","vocational + Abi","West Germany","7","","",""
"0 Completely dissatisfied","2006","vocational + Abi","East Germany","2","","",""
"0 Completely dissatisfied","2006","higher vocational","West Germany","16","","",""
"0 Completely dissatisfied","2006","higher vocational","East Germany","5","","",""
"0 Completely dissatisfied","2006","higher education","West Germany","16","","",""
"0 Completely dissatisfied","2006","higher education","East Germany","13","","",""
"1 on Scale 1 to 10","2006","in school","West Germany","","","",""
"1 on Scale 1 to 10","2006","in school","East Germany","","","",""
"1 on Scale 1 to 10","2006","inadequately","West Germany","2","","",""
"1 on Scale 1 to 10","2006","inadequately","East Germany","1","","",""
"1 on Scale 1 to 10","2006","general elemantary","West Germany","44","0.0221864265149171","0.0159210842090728","0.0284517688207614"
"1 on Scale 1 to 10","2006","general elemantary","East Germany","7","","",""
"1 on Scale 1 to 10","2006","middle vocational","West Germany","92","0.0152638030470802","0.0126267315792643","0.0179008745148961"
"1 on Scale 1 to 10","2006","middle vocational","East Germany","39","0.019415577251823","0.0143175319182711","0.024513622585375"
"1 on Scale 1 to 10","2006","vocational + Abi","West Germany","7","","",""
"1 on Scale 1 to 10","2006","vocational + Abi","East Germany","1","","",""
"1 on Scale 1 to 10","2006","higher vocational","West Germany","10","","",""
"1 on Scale 1 to 10","2006","higher vocational","East Germany","8","","",""
"1 on Scale 1 to 10","2006","higher education","West Germany","20","","",""
"1 on Scale 1 to 10","2006","higher education","East Germany","15","","",""
"2 on Scale 1 to 10","2006","in school","West Germany","3","","",""
"2 on Scale 1 to 10","2006","in school","East Germany","","","",""
"2 on Scale 1 to 10","2006","inadequately","West Germany","11","","",""
"2 on Scale 1 to 10","2006","inadequately","East Germany","1","","",""
"2 on Scale 1 to 10","2006","general elemantary","West Germany","89","0.0510561945149461","0.0416931397794857","0.0604192492504064"
"2 on Scale 1 to 10","2006","general elemantary","East Germany","16","","",""
"2 on Scale 1 to 10","2006","middle vocational","West Germany","235","0.0318084551049126","0.0280337545658214","0.0355831556440037"
"2 on Scale 1 to 10","2006","middle vocational","East Germany","95","0.0420715272346375","0.0346542122140018","0.0494888422552731"
"2 on Scale 1 to 10","2006","vocational + Abi","West Germany","18","","",""
"2 on Scale 1 to 10","2006","vocational + Abi","East Germany","5","","",""
"2 on Scale 1 to 10","2006","higher vocational","West Germany","33","0.0270499269151479","0.0179763769904736","0.0361234768398222"
"2 on Scale 1 to 10","2006","higher vocational","East Germany","11","","",""
"2 on Scale 1 to 10","2006","higher education","West Germany","56","0.0222167341725479","0.0171448529103771","0.0272886154347188"
"2 on Scale 1 to 10","2006","higher education","East Germany","41","0.0378429601447161","0.0276109634060943","0.048074956883338"
"3 on Scale 1 to 10","2006","in school","West Germany","1","","",""
"3 on Scale 1 to 10","2006","in school","East Germany","","","",""
"3 on Scale 1 to 10","2006","inadequately","West Germany","20","","",""
"3 on Scale 1 to 10","2006","inadequately","East Germany","","","",""
"3 on Scale 1 to 10","2006","general elemantary","West Germany","145","0.0722907735262983","0.0612748612764036","0.0833066857761929"
"3 on Scale 1 to 10","2006","general elemantary","East Germany","29","","",""
"3 on Scale 1 to 10","2006","middle vocational","West Germany","437","0.0599986764098669","0.0548905029122801","0.0651068499074537"
"3 on Scale 1 to 10","2006","middle vocational","East Germany","168","0.0591171122018587","0.0504032550733935","0.0678309693303238"
"3 on Scale 1 to 10","2006","vocational + Abi","West Germany","36","0.0503656189345286","0.0370995226773533","0.0636317151917039"
"3 on Scale 1 to 10","2006","vocational + Abi","East Germany","7","","",""
"3 on Scale 1 to 10","2006","higher vocational","West Germany","53","0.0389553802818425","0.028133458076886","0.0497773024867989"
"3 on Scale 1 to 10","2006","higher vocational","East Germany","31","0.0949591541118318","0.0671857754616667","0.122732532761997"
"3 on Scale 1 to 10","2006","higher education","West Germany","135","0.0504808503470143","0.0429468980995651","0.0580148025944635"
"3 on Scale 1 to 10","2006","higher education","East Germany","89","0.060724754961595","0.0479184397955553","0.0735310701276347"
"4 on Scale 1 to 10","2006","in school","West Germany","5","","",""
"4 on Scale 1 to 10","2006","in school","East Germany","","","",""
"4 on Scale 1 to 10","2006","inadequately","West Germany","23","","",""
"4 on Scale 1 to 10","2006","inadequately","East Germany","2","","",""
"4 on Scale 1 to 10","2006","general elemantary","West Germany","136","0.0650847768319469","0.0545917950297614","0.0755777586341324"
"4 on Scale 1 to 10","2006","general elemantary","East Germany","27","","",""
"4 on Scale 1 to 10","2006","middle vocational","West Germany","501","0.0646290504663889","0.0593405030990676","0.0699175978337102"
"4 on Scale 1 to 10","2006","middle vocational","East Germany","205","0.0752488907411113","0.0655023943552655","0.0849953871269571"
"4 on Scale 1 to 10","2006","vocational + Abi","West Germany","50","0.0488545262601596","0.0357785622185553","0.0619304903017639"
"4 on Scale 1 to 10","2006","vocational + Abi","East Germany","5","","",""
"4 on Scale 1 to 10","2006","higher vocational","West Germany","67","0.0632026875405617","0.0495932712494025","0.0768121038317209"
"4 on Scale 1 to 10","2006","higher vocational","East Germany","27","","",""
"4 on Scale 1 to 10","2006","higher education","West Germany","145","0.060601772582264","0.0523911668123461","0.0688123783521819"
"4 on Scale 1 to 10","2006","higher education","East Germany","82","0.0793073186731253","0.0648176371200567","0.093797000226194"
"5 on Scale 1 to 10","2006","in school","West Germany","12","","",""
"5 on Scale 1 to 10","2006","in school","East Germany","4","","",""
"5 on Scale 1 to 10","2006","inadequately","West Germany","45","0.216784717578038","0.161833651364018","0.271735783792057"
"5 on Scale 1 to 10","2006","inadequately","East Germany","1","","",""
"5 on Scale 1 to 10","2006","general elemantary","West Germany","372","0.188362607225705","0.171730339617498","0.204994874833912"
"5 on Scale 1 to 10","2006","general elemantary","East Germany","51","0.149784663184795","0.113520742007144","0.186048584362445"
"5 on Scale 1 to 10","2006","middle vocational","West Germany","1143","0.14090267831591","0.133419064315702","0.148386292316118"
"5 on Scale 1 to 10","2006","middle vocational","East Germany","492","0.184128987266858","0.169808497267152","0.198449477266565"
"5 on Scale 1 to 10","2006","vocational + Abi","West Germany","105","0.0965478481748386","0.0786326457598969","0.11446305058978"
"5 on Scale 1 to 10","2006","vocational + Abi","East Germany","15","","",""
"5 on Scale 1 to 10","2006","higher vocational","West Germany","158","0.138161860348673","0.118861925253708","0.157461795443639"
"5 on Scale 1 to 10","2006","higher vocational","East Germany","95","0.216590141844502","0.177565397601769","0.255614886087234"
"5 on Scale 1 to 10","2006","higher education","West Germany","290","0.0905244477558091","0.0806506068587154","0.100398288652903"
"5 on Scale 1 to 10","2006","higher education","East Germany","185","0.137701172960353","0.119223699828057","0.156178646092649"
"6 on Scale 1 to 10","2006","in school","West Germany","19","","",""
"6 on Scale 1 to 10","2006","in school","East Germany","4","","",""
"6 on Scale 1 to 10","2006","inadequately","West Germany","15","","",""
"6 on Scale 1 to 10","2006","inadequately","East Germany","2","","",""
"6 on Scale 1 to 10","2006","general elemantary","West Germany","214","0.094188251739879","0.0817634222795847","0.106613081200173"
"6 on Scale 1 to 10","2006","general elemantary","East Germany","28","","",""
"6 on Scale 1 to 10","2006","middle vocational","West Germany","856","0.0984903646724943","0.0920810346970409","0.104899694647948"
"6 on Scale 1 to 10","2006","middle vocational","East Germany","301","0.0979271663200403","0.0869457478811029","0.108908584758978"
"6 on Scale 1 to 10","2006","vocational + Abi","West Germany","107","0.0958694475964292","0.0780105960669385","0.11372829912592"
"6 on Scale 1 to 10","2006","vocational + Abi","East Germany","18","","",""
"6 on Scale 1 to 10","2006","higher vocational","West Germany","129","0.103945783556068","0.0868763350346775","0.121015232077459"
"6 on Scale 1 to 10","2006","higher vocational","East Germany","54","0.108779121928648","0.079281184036474","0.138277059820822"
"6 on Scale 1 to 10","2006","higher education","West Germany","298","0.100376107371465","0.0900353265389443","0.110716888203986"
"6 on Scale 1 to 10","2006","higher education","East Germany","170","0.114272028036804","0.097212578653981","0.131331477419626"
"7 on Scale 1 to 10","2006","in school","West Germany","49","0.146969075069247","0.108414940900076","0.185523209238419"
"7 on Scale 1 to 10","2006","in school","East Germany","9","","",""
"7 on Scale 1 to 10","2006","inadequately","West Germany","29","","",""
