"m11125","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1993","35-65 y.","Couple + C. GT 16 ","294","0.197079808493683","0.176989210639376","0.217170406347991","8"
"8 on Scale 1 to 10","1993","35-65 y.","Couple + C. LE and GT 16","179","0.265217048339292","0.233149729072479","0.297284367606105","8"
"8 on Scale 1 to 10","1993","66 and older","1-pers.-HH","70","0.132146250531851","0.102522030340886","0.161770470722815","8"
"8 on Scale 1 to 10","1993","66 and older","(Married) couple without C. ","132","0.180580852501176","0.152676267733206","0.208485437269146","8"
"8 on Scale 1 to 10","1993","66 and older","Single parent ","6","","","","8"
"8 on Scale 1 to 10","1993","66 and older","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1993","66 and older","Couple + C. LE and GT 16","","","","","8"
"8 on Scale 1 to 10","1993","66 and older","Couple + C. GT 16 ","10","","","","8"
"9 on Scale 1 to 10","1993","16-34 y.","1-pers.-HH","63","0.160359984199076","0.123611175030746","0.197108793367406","9"
"9 on Scale 1 to 10","1993","16-34 y.","(Married) couple without C. ","153","0.182494583736188","0.155729204167093","0.209259963305284","9"
"9 on Scale 1 to 10","1993","16-34 y.","Single parent ","46","0.156526532004109","0.114778953393612","0.198274110614606","9"
"9 on Scale 1 to 10","1993","16-34 y.","Couple + C. LE 16 ","281","0.161751557515479","0.143804068580649","0.179699046450309","9"
"9 on Scale 1 to 10","1993","16-34 y.","Couple + C. GT 16 ","194","0.173761292826824","0.15019437678003","0.197328208873617","9"
"9 on Scale 1 to 10","1993","16-34 y.","Couple + C. LE and GT 16","87","0.196495123174604","0.160025118730539","0.232965127618669","9"
"9 on Scale 1 to 10","1993","35-65 y.","1-pers.-HH","25","","","","9"
"9 on Scale 1 to 10","1993","66 and older","(Married) couple without C. ","17","","","","9"
"9 on Scale 1 to 10","1993","66 and older","Single parent ","","","","","9"
"9 on Scale 1 to 10","1993","35-65 y.","(Married) couple without C. ","98","0.0605884282731529","0.0495640195664011","0.0716128369799048","9"
"9 on Scale 1 to 10","1993","35-65 y.","Single parent ","28","","","","9"
"9 on Scale 1 to 10","1993","35-65 y.","Couple + C. LE 16 ","156","0.110135456374213","0.0943033516489756","0.12596756109945","9"
"9 on Scale 1 to 10","1993","35-65 y.","Couple + C. GT 16 ","119","0.082924658555914","0.0689969407386729","0.0968523763731551","9"
"9 on Scale 1 to 10","1993","35-65 y.","Couple + C. LE and GT 16","77","0.118296457852605","0.0948363737602752","0.141756541944936","9"
"9 on Scale 1 to 10","1993","66 and older","1-pers.-HH","19","","","","9"
"9 on Scale 1 to 10","1993","66 and older","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1993","66 and older","Couple + C. GT 16 ","3","","","","9"
"9 on Scale 1 to 10","1993","66 and older","Couple + C. LE and GT 16","","","","","9"
"0 Completely dissatisfied","1994","16-34 y.","1-pers.-HH","3","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","(Married) couple without C. ","7","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","Single parent ","3","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","Couple + C. LE 16 ","6","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","Couple + C. GT 16 ","6","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","1-pers.-HH","23","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","(Married) couple without C. ","34","0.0198482570369202","0.0134012062214677","0.0262953078523727","0"
"0 Completely dissatisfied","1994","35-65 y.","Single parent ","6","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Couple + C. LE 16 ","18","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Couple + C. GT 16 ","27","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Couple + C. LE and GT 16","10","","","","0"
"0 Completely dissatisfied","1994","66 and older","1-pers.-HH","30","0.0631173354599069","0.0424146308267541","0.0838200400930597","0"
"0 Completely dissatisfied","1994","66 and older","(Married) couple without C. ","28","","","","0"
"0 Completely dissatisfied","1994","66 and older","Single parent ","2","","","","0"
"0 Completely dissatisfied","1994","66 and older","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1994","66 and older","Couple + C. GT 16 ","6","","","","0"
"0 Completely dissatisfied","1994","66 and older","Couple + C. LE and GT 16","1","","","","0"
"1 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","8","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","2","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","2","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","2","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","7","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","10","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","21","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","Single parent ","5","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","8","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","19","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","2","","","","1"
"1 on Scale 1 to 10","1994","66 and older","1-pers.-HH","25","","","","1"
"1 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","19","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","4","","","","1"
"10 Completely satisfied","1994","16-34 y.","(Married) couple without C. ","126","0.118454706593008","0.0969572686154352","0.13995214457058","10"
"10 Completely satisfied","1994","16-34 y.","1-pers.-HH","41","0.0904420919473194","0.0619767592492543","0.118907424645384","10"
"10 Completely satisfied","1994","35-65 y.","1-pers.-HH","32","0.0579572143439929","0.0373729875964827","0.078541441091503","10"
"10 Completely satisfied","1994","35-65 y.","(Married) couple without C. ","78","0.0427801626143443","0.0334265299991748","0.0521337952295138","10"
"10 Completely satisfied","1994","35-65 y.","Single parent ","18","","","","10"
"10 Completely satisfied","1994","35-65 y.","Couple + C. LE 16 ","88","0.0609661065200785","0.0488496103715014","0.0730826026686556","10"
"10 Completely satisfied","1994","66 and older","Couple + C. GT 16 ","3","","","","10"
"10 Completely satisfied","1994","66 and older","Couple + C. LE and GT 16","","","","","10"
"10 Completely satisfied","1994","16-34 y.","Single parent ","41","0.128790924836502","0.0892727046890096","0.168309144983994","10"
"10 Completely satisfied","1994","16-34 y.","Couple + C. LE 16 ","168","0.12169625946334","0.105287560396665","0.138104958530015","10"
"10 Completely satisfied","1994","16-34 y.","Couple + C. GT 16 ","164","0.169442743147018","0.145371221492726","0.193514264801309","10"
"10 Completely satisfied","1994","16-34 y.","Couple + C. LE and GT 16","100","0.221368990840884","0.183137324224918","0.259600657456851","10"
"10 Completely satisfied","1994","35-65 y.","Couple + C. GT 16 ","58","0.0458348624158458","0.0349882598914238","0.0566814649402678","10"
"10 Completely satisfied","1994","35-65 y.","Couple + C. LE and GT 16","44","0.0649996823573588","0.0470548012990153","0.0829445634157022","10"
"10 Completely satisfied","1994","66 and older","1-pers.-HH","23","","","","10"
"10 Completely satisfied","1994","66 and older","(Married) couple without C. ","20","","","","10"
"10 Completely satisfied","1994","66 and older","Single parent ","3","","","","10"
"10 Completely satisfied","1994","66 and older","Couple + C. LE 16 ","","","","","10"
"2 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","7","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","6","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","Single parent ","2","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","18","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","15","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","3","","","","2"
"2 on Scale 1 to 10","1994","66 and older","1-pers.-HH","39","0.084254995242688","0.0606069490743814","0.107903041410995","2"
"2 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","47","0.0623091002552019","0.0447746460718102","0.0798435544385937","2"
"2 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","19","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","70","0.0378127252248464","0.0289961068841821","0.0466293435655106","2"
"2 on Scale 1 to 10","1994","35-65 y.","Single parent ","11","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","35","0.0239411219237454","0.016200026133459","0.0316822177140318","2"
"2 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","42","0.029586142290618","0.0207978062859133","0.0383744782953226","2"
"2 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","19","","","","2"
"2 on Scale 1 to 10","1994","66 and older","Single parent ","2","","","","2"
"2 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","5","","","","2"
"2 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","2"
"3 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","15","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","28","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","Single parent ","12","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","54","0.0430669053197024","0.0328780407596995","0.0532557698797053","3"
"3 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","24","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","7","","","","3"
"3 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","45","0.094927517104691","0.0691059121236125","0.120749122085769","3"
"3 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","135","0.0667539330726905","0.0552170162648849","0.0782908498804962","3"
"3 on Scale 1 to 10","1994","35-65 y.","Single parent ","16","","","","3"
"3 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","70","0.0458763537491896","0.0352816465120233","0.056471060986356","3"
"3 on Scale 1 to 10","1994","66 and older","1-pers.-HH","38","0.0750650369997237","0.052632179071876","0.0974978949275714","3"
"3 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","66","0.0992042294651989","0.0775189549506309","0.120889503979767","3"
"3 on Scale 1 to 10","1994","66 and older","Single parent ","5","","","","3"
"3 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","3"
"3 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","10","","","","3"
"3 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","3"
"3 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","98","0.0653396236514585","0.0525222449096543","0.0781570023932627","3"
"3 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","39","0.0519060033111894","0.0357581951561605","0.0680538114662183","3"
"4 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","11","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","23","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","Single parent ","21","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","45","0.0270212778487293","0.0188832760370293","0.0351592796604294","4"
"4 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","20","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","11","","","","4"
"4 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","35","0.0754014030079897","0.0521412900172254","0.0986615159987539","4"
"4 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","153","0.0794460763985074","0.0669459590292939","0.0919461937677209","4"
"4 on Scale 1 to 10","1994","35-65 y.","Single parent ","30","0.118128415544022","0.0788206757113347","0.15743615537671","4"
"4 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","88","0.0566316251047207","0.04492686941989","0.0683363807895514","4"
"4 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","114","0.0782958775352193","0.0643627311391864","0.0922290239312521","4"
"4 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","39","0.0436192518830236","0.0287519004730978","0.0584866032929494","4"
"4 on Scale 1 to 10","1994","66 and older","1-pers.-HH","40","0.0750695901757406","0.0526361071266835","0.0975030732247976","4"
"4 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","58","0.0678505667571558","0.0496071503633186","0.086093983150993","4"
"4 on Scale 1 to 10","1994","66 and older","Single parent ","2","","","","4"
"4 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","4"
"4 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","1","","","","4"
"4 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","9","","","","4"
"5 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","68","0.0755000103157086","0.057924206784334","0.0930758138470832","5"
"5 on Scale 1 to 10","1994","16-34 y.","Single parent ","31","0.134313999710119","0.0940854488742941","0.174542550545943","5"
"5 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","38","0.103870134293523","0.073590779985968","0.134149488601078","5"
"5 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","172","0.106014119569173","0.0905629857291642","0.121465253409181","5"
"5 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","59","0.0646075121203869","0.0488333711795257","0.0803816530612481","5"
"5 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","30","0.0539261399279046","0.0331262431980025","0.0747260366578066","5"
"5 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","91","0.1857325474728","0.151473677225329","0.219991417720271","5"
"5 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","345","0.188713301828204","0.170627337010814","0.206799266645594","5"
"5 on Scale 1 to 10","1994","35-65 y.","Single parent ","47","0.191610539538944","0.14367934780205","0.239541731275839","5"
"5 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","210","0.138950961173754","0.121434881775616","0.156467040571892","5"
"5 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","249","0.173855317824308","0.154198824972372","0.193511810676245","5"
"5 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","130","0.151613646387922","0.125507361602432","0.177719931173411","5"
"5 on Scale 1 to 10","1994","66 and older","1-pers.-HH","122","0.213244830899894","0.178373444435445","0.248116217364343","5"
"5 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","152","0.219554860508249","0.189526655026898","0.249583065989601","5"
"5 on Scale 1 to 10","1994","66 and older","Single parent ","9","","","","5"
"5 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","5"
"5 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","14","","","","5"
"5 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","5"
"6 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","45","0.0835610821773819","0.0591830143334722","0.107939150021292","6"
"6 on Scale 1 to 10","1994","35-65 y.","Single parent ","30","0.0981693264344578","0.061932628487045","0.134406024381871","6"
"6 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","23","","","","6"
"6 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","249","0.128915644766163","0.113426188714342","0.144405100817983","6"
"6 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","11","","","","6"
"6 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","6"
"6 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","52","0.0582609797928837","0.0426782907902229","0.0738436687955445","6"
"6 on Scale 1 to 10","1994","16-34 y.","Single parent ","20","","","","6"
"6 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","149","0.0935158613135219","0.0789029781147261","0.108128744512318","6"
"6 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","53","0.064738002822219","0.0489490414698015","0.0805269641746365","6"
"6 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","27","","","","6"
"6 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","165","0.107183611080088","0.0915183566294714","0.122848865530704","6"
"6 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","201","0.132354806525789","0.114778608836663","0.149931004214915","6"
"6 on Scale 1 to 10","1994","66 and older","1-pers.-HH","62","0.112295151031958","0.0854154178094186","0.139174884254497","6"
"6 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","102","0.142137030740774","0.116806211197492","0.167467850284056","6"
"6 on Scale 1 to 10","1994","66 and older","Single parent ","5","","","","6"
"6 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","73","0.0968534228769295","0.0753248275346161","0.118382018219243","6"
"6 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","6"
"7 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","69","0.187153274958443","0.148443661623501","0.225862888293385","7"
"7 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","129","0.188032539367412","0.162038483577217","0.214026595157607","7"
"7 on Scale 1 to 10","1994","16-34 y.","Single parent ","36","0.146447315406832","0.104736428568661","0.188158202245004","7"
"7 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","253","0.155894976248449","0.13768843406204","0.174101518434858","7"
"7 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","143","0.160493441304025","0.136940347565765","0.184046535042286","7"
"7 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","60","0.13247550195776","0.101257316899876","0.163693687015645","7"
"7 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","289","0.166750152675234","0.149520600529538","0.18397970482093","7"
"7 on Scale 1 to 10","1994","35-65 y.","Single parent ","34","0.137574318094788","0.0956247268165878","0.179523909372988","7"
"7 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","271","0.190990578097161","0.171084993085198","0.210896163109125","7"
"7 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","255","0.182747029990365","0.162702891034183","0.202791168946547","7"
"7 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","71","0.146990055747129","0.115796382693463","0.178183728800796","7"
"7 on Scale 1 to 10","1994","66 and older","1-pers.-HH","65","0.120721950091591","0.0929845089822069","0.148459391200975","7"
"7 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","111","0.143110626579148","0.11770762816697","0.168513624991327","7"
"7 on Scale 1 to 10","1994","66 and older","Single parent ","3","","","","7"
"7 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","7"
"7 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","11","","","","7"
"7 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","7"
"7 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","123","0.170539643588444","0.143162408817125","0.197916878359762","7"
"8 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","260","0.311853315272036","0.281035352793672","0.3426712777504","8"
"8 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","119","0.279761481550729","0.238425227136529","0.321097735964928","8"
"8 on Scale 1 to 10","1994","16-34 y.","Single parent ","63","0.232185629309694","0.182373014889437","0.281998243729951","8"
"8 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","252","0.272436375435294","0.243868673567751","0.301004077302838","8"
"8 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","381","0.255091532248129","0.233213278956979","0.27696978553928","8"
"8 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","118","0.285559461328742","0.240731693997742","0.330387228659741","8"
"8 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","324","0.201488836875791","0.182948430958644","0.220029242792938","8"
"8 on Scale 1 to 10","1994","35-65 y.","Single parent ","44","0.177558455808478","0.131018988440619","0.224097923176336","8"
"8 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","382","0.245932610000258","0.224125137990858","0.267740082009657","8"
"8 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","270","0.191409028340494","0.171004355279752","0.211813701401235","8"
"8 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","168","0.257163913650132","0.225349011080851","0.288978816219413","8"
"8 on Scale 1 to 10","1994","66 and older","1-pers.-HH","68","0.12285249949666","0.0949052887616298","0.15079971023169","8"
"8 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","103","0.133898635456983","0.109195100794776","0.158602170119191","8"
"8 on Scale 1 to 10","1994","66 and older","Single parent ","5","","","","8"
"8 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","91","0.182575629141828","0.148543377382199","0.216607880901458","8"
"8 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","8"
"8 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","17","","","","8"
"8 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","8"
"9 on Scale 1 to 10","1994","16-34 y.","(Married) couple without C. ","160","0.158903125836285","0.134582348137312","0.183223903535258","9"
"9 on Scale 1 to 10","1994","16-34 y.","1-pers.-HH","64","0.18081199323647","0.14261570190672","0.219008284566221","9"
"9 on Scale 1 to 10","1994","16-34 y.","Single parent ","46","0.161768531648832","0.118325257174939","0.205211806122724","9"
"9 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE 16 ","272","0.178552433344319","0.159330990723892","0.197773875964747","9"
"9 on Scale 1 to 10","1994","16-34 y.","Couple + C. GT 16 ","195","0.201198512906804","0.175474478326481","0.226922547487128","9"
"9 on Scale 1 to 10","1994","16-34 y.","Couple + C. LE and GT 16","94","0.201942661503732","0.164974310789522","0.238911012217943","9"
"9 on Scale 1 to 10","1994","66 and older","1-pers.-HH","18","","","","9"
"9 on Scale 1 to 10","1994","66 and older","(Married) couple without C. ","24","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","1-pers.-HH","33","0.0667855089049708","0.0447928697614239","0.0887781480485177","9"
"9 on Scale 1 to 10","1994","35-65 y.","(Married) couple without C. ","100","0.052932354015814","0.0425832118775543","0.0632814961540736","9"
"9 on Scale 1 to 10","1994","35-65 y.","Single parent ","18","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE 16 ","163","0.112176780685971","0.0961956714543928","0.128157889917549","9"
"9 on Scale 1 to 10","1994","35-65 y.","Couple + C. GT 16 ","95","0.0699237315869306","0.0566969078102479","0.0831505553636133","9"
"9 on Scale 1 to 10","1994","35-65 y.","Couple + C. LE and GT 16","78","0.120153436881466","0.096486031058348","0.143820842704584","9"
"9 on Scale 1 to 10","1994","66 and older","Single parent ","2","","","","9"
"9 on Scale 1 to 10","1994","66 and older","Couple + C. LE 16 ","","","","","9"
"9 on Scale 1 to 10","1994","66 and older","Couple + C. GT 16 ","3","","","","9"
"9 on Scale 1 to 10","1994","66 and older","Couple + C. LE and GT 16","","","","","9"
"0 Completely dissatisfied","1995","16-34 y.","1-pers.-HH","3","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","(Married) couple without C. ","3","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","Single parent ","2","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","Couple + C. LE 16 ","6","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","Couple + C. GT 16 ","4","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","Couple + C. LE and GT 16","1","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","1-pers.-HH","11","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","(Married) couple without C. ","33","0.0178479682884442","0.0118115286800579","0.0238844078968305","0"
"0 Completely dissatisfied","1995","35-65 y.","Single parent ","1","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","Couple + C. LE 16 ","6","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","Couple + C. GT 16 ","28","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","Couple + C. LE and GT 16","9","","","","0"
"0 Completely dissatisfied","1995","66 and older","1-pers.-HH","26","","","","0"
"0 Completely dissatisfied","1995","66 and older","(Married) couple without C. ","35","0.0453183527513629","0.0304716927580538","0.060165012744672","0"
"0 Completely dissatisfied","1995","66 and older","Single parent ","","","","","0"
"0 Completely dissatisfied","1995","66 and older","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1995","66 and older","Couple + C. GT 16 ","5","","","","0"
"0 Completely dissatisfied","1995","66 and older","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1995","16-34 y.","1-pers.-HH","4","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","(Married) couple without C. ","3","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","Couple + C. LE 16 ","3","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","Couple + C. GT 16 ","3","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","1-pers.-HH","7","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","(Married) couple without C. ","25","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","Couple + C. LE 16 ","9","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","Couple + C. GT 16 ","15","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","Couple + C. LE and GT 16","9","","","","1"
"1 on Scale 1 to 10","1995","66 and older","1-pers.-HH","17","","","","1"
"1 on Scale 1 to 10","1995","66 and older","(Married) couple without C. ","14","","","","1"
"1 on Scale 1 to 10","1995","66 and older","Single parent ","1","","","","1"
"1 on Scale 1 to 10","1995","66 and older","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","Couple + C. GT 16 ","3","","","","1"
"1 on Scale 1 to 10","1995","66 and older","Couple + C. LE 16 ","","","","","1"
"10 Completely satisfied","1995","16-34 y.","(Married) couple without C. ","108","0.099137667857048","0.0797316035724906","0.118543732141605","10"
"10 Completely satisfied","1995","16-34 y.","1-pers.-HH","45","0.094394651356322","0.066093810091146","0.122695492621498","10"
"10 Completely satisfied","1995","16-34 y.","Single parent ","47","0.173230659314068","0.130334633537669","0.216126685090468","10"
"10 Completely satisfied","1995","16-34 y.","Couple + C. LE 16 ","166","0.110118913433429","0.0945097080121306","0.125728118854727","10"
"10 Completely satisfied","1995","16-34 y.","Couple + C. GT 16 ","166","0.159588128753618","0.136275550724198","0.182900706783038","10"
"10 Completely satisfied","1995","16-34 y.","Couple + C. LE and GT 16","111","0.215804524982699","0.179417228926693","0.252191821038705","10"
"10 Completely satisfied","1995","35-65 y.","1-pers.-HH","28","","","","10"
"10 Completely satisfied","1995","35-65 y.","(Married) couple without C. ","75","0.0415971774797493","0.0324937888974237","0.0507005660620749","10"
"10 Completely satisfied","1995","35-65 y.","Single parent ","22","","","","10"
