"m11125","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"1 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","21","","",""
"1 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","20","","",""
"1 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","17","","",""
"1 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","16","","",""
"1 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","7","","",""
"1 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","3","","",""
"2 on Scale 1 to 10","2011","1-pers.-HH","Male","42","0.032993139013777","0.0232117592155776","0.0427745188119764"
"2 on Scale 1 to 10","2011","1-pers.-HH","Female","111","0.0699237412979957","0.0582140482001291","0.0816334343958624"
"2 on Scale 1 to 10","2011","(Married) couple without C. ","Male","167","0.0480260182212873","0.0409573718330188","0.0550946646095558"
"2 on Scale 1 to 10","2011","(Married) couple without C. ","Female","118","0.0365774653083408","0.0304512786723207","0.0427036519443609"
"2 on Scale 1 to 10","2011","Single parent ","Male","12","","",""
"2 on Scale 1 to 10","2011","Single parent ","Female","62","0.026195283319438","0.0194999762644351","0.032890590374441"
"2 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","55","0.0169591610597377","0.0127778007340646","0.0211405213854107"
"2 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","59","0.0131446818061409","0.00960003051186464","0.0166893331004171"
"2 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","42","0.0225894583468629","0.0152995332569213","0.0298793834368045"
"2 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","39","0.0446238931466392","0.0338580530141596","0.0553897332791187"
"2 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","17","","",""
"2 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","21","","",""
"3 on Scale 1 to 10","2011","1-pers.-HH","Male","71","0.0486260110979775","0.0368476874101857","0.0604043347857692"
"3 on Scale 1 to 10","2011","1-pers.-HH","Female","139","0.0702056771065301","0.0584741792408583","0.0819371749722018"
"3 on Scale 1 to 10","2011","(Married) couple without C. ","Male","215","0.0707641367428351","0.0622868862888919","0.0792413871967784"
"3 on Scale 1 to 10","2011","(Married) couple without C. ","Female","221","0.0655523933940773","0.0574754549263705","0.0736293318617841"
"3 on Scale 1 to 10","2011","Single parent ","Male","15","","",""
"3 on Scale 1 to 10","2011","Single parent ","Female","146","0.0636419709071123","0.0534086688838263","0.0738752729303983"
"3 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","130","0.046326828989551","0.0395199864956935","0.0531336714834084"
"3 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","125","0.0337258130938835","0.0281075361986435","0.0393440899891234"
"3 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","80","0.0453096759707272","0.0351059594122812","0.0555133925291731"
"3 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","72","0.0532273125101361","0.0415224278108098","0.0649321972094623"
"3 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","38","0.0345718001436916","0.0230570149423732","0.04608658534501"
"3 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","35","0.032007415191474","0.0208728364349643","0.0431419939479837"
"4 on Scale 1 to 10","2011","1-pers.-HH","Male","74","0.0650304562436349","0.0515274440854603","0.0785334684018095"
"4 on Scale 1 to 10","2011","1-pers.-HH","Female","143","0.0763837632504943","0.0641876847844172","0.0885798417165715"
"4 on Scale 1 to 10","2011","(Married) couple without C. ","Male","244","0.0640185730720441","0.0559262719162418","0.0721108742278465"
"4 on Scale 1 to 10","2011","(Married) couple without C. ","Female","276","0.0806310829456663","0.0717458017924494","0.0895163640988832"
"4 on Scale 1 to 10","2011","Single parent ","Male","20","","",""
"4 on Scale 1 to 10","2011","Single parent ","Female","103","0.0646563361542614","0.0543473925916191","0.0749652797169036"
"4 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","140","0.0386525638560156","0.0324100578186272","0.044895069893404"
"4 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","150","0.0499275064035887","0.0431492179515985","0.0567057948555789"
"4 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","78","0.0472713444813668","0.0368597980865303","0.0576828908762032"
"4 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","78","0.0663297858273166","0.0533541675820414","0.0793054040725919"
"4 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","34","0.0281770320443871","0.0177472302233846","0.0386068338653897"
"4 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","50","0.0433576716917859","0.0304745755642089","0.0562407678193629"
"5 on Scale 1 to 10","2011","1-pers.-HH","Male","191","0.152963010252807","0.133251589645306","0.172674430860309"
"5 on Scale 1 to 10","2011","1-pers.-HH","Female","310","0.168539793926636","0.151350981661287","0.185728606191986"
"5 on Scale 1 to 10","2011","(Married) couple without C. ","Male","535","0.147076582241229","0.135367787029692","0.158785377452765"
"5 on Scale 1 to 10","2011","(Married) couple without C. ","Female","625","0.176925353613888","0.164471903997471","0.189378803230305"
"5 on Scale 1 to 10","2011","Single parent ","Male","61","0.132864093871239","0.102932350264545","0.162795837477932"
"5 on Scale 1 to 10","2011","Single parent ","Female","337","0.160517305720666","0.145129035045598","0.175905576395734"
"5 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","309","0.0762251691800585","0.0676318312066533","0.0848185071534638"
"5 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","375","0.108409878984884","0.0987340364997426","0.118085721470025"
"5 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","181","0.125206654621923","0.108969942571225","0.14144336667262"
"5 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","166","0.129679792504149","0.112163076163864","0.147196508844433"
"5 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","90","0.0686134818412746","0.052680225004351","0.0845467386781982"
"5 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","118","0.114674462068363","0.0945187880288565","0.134830136107869"
"6 on Scale 1 to 10","2011","1-pers.-HH","Male","133","0.0925493714503975","0.0766795600396432","0.108419182861152"
"6 on Scale 1 to 10","2011","1-pers.-HH","Female","196","0.103750160795901","0.0897483940238602","0.117751927567942"
"6 on Scale 1 to 10","2011","(Married) couple without C. ","Male","425","0.121633316796274","0.110827698346784","0.132438935245764"
"6 on Scale 1 to 10","2011","(Married) couple without C. ","Female","412","0.111358745261315","0.101092765117252","0.121624725405378"
"6 on Scale 1 to 10","2011","Single parent ","Male","38","0.0685409389460359","0.0462595875834382","0.0908222903086336"
"6 on Scale 1 to 10","2011","Single parent ","Female","190","0.0911299881587174","0.0790656207098788","0.103194355607556"
"6 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","344","0.101501661620928","0.091721977066331","0.111281346175524"
"6 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","265","0.0707142245706167","0.0627361191160198","0.0786923300252135"
"6 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","180","0.103054062598403","0.0881382355264435","0.117969889670363"
"6 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","152","0.102498142142872","0.0866837433951826","0.118312540890562"
"6 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","89","0.0955699046309962","0.0770395840455651","0.114100225216427"
"6 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","75","0.0811720870975455","0.0638964958063866","0.0984476783887043"
"7 on Scale 1 to 10","2011","1-pers.-HH","Male","223","0.17466904063661","0.153877074373168","0.195461006900051"
"7 on Scale 1 to 10","2011","1-pers.-HH","Female","259","0.145477795412513","0.129288276764108","0.161667314060918"
"7 on Scale 1 to 10","2011","(Married) couple without C. ","Male","624","0.179292075757973","0.166610877646359","0.191973273869587"
"7 on Scale 1 to 10","2011","(Married) couple without C. ","Female","625","0.166794702404929","0.154628860806841","0.178960544003018"
"7 on Scale 1 to 10","2011","Single parent ","Male","83","0.163946858499779","0.131299119658065","0.196594597341494"
"7 on Scale 1 to 10","2011","Single parent ","Female","316","0.127894815134644","0.113894625583702","0.141895004685586"
"7 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","680","0.19600412517042","0.183148619987165","0.208859630353674"
"7 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","617","0.155338788465937","0.144065439042277","0.166612137889598"
"7 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","266","0.163845970941991","0.145686939773531","0.182005002110452"
"7 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","242","0.174119284902808","0.154346897543437","0.19389167226218"
"7 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","159","0.1604395535525","0.137307373645829","0.183571733459172"
"7 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","143","0.178516469150218","0.154292179581625","0.202740758718811"
"8 on Scale 1 to 10","2011","1-pers.-HH","Male","281","0.221913983614591","0.199158835531261","0.244669131697922"
"8 on Scale 1 to 10","2011","1-pers.-HH","Female","331","0.174817048798616","0.157377272087469","0.192256825509764"
"8 on Scale 1 to 10","2011","(Married) couple without C. ","Male","772","0.21519493170633","0.201609221542511","0.22878064187015"
"8 on Scale 1 to 10","2011","(Married) couple without C. ","Female","739","0.194433998007137","0.181518484214314","0.20734951179996"
"8 on Scale 1 to 10","2011","Single parent ","Male","118","0.261727890482865","0.222964848647623","0.300490932318108"
"8 on Scale 1 to 10","2011","Single parent ","Female","455","0.21430831648111","0.197106726061115","0.231509906901106"
"8 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","1023","0.268364500771626","0.254014908876196","0.282714092667055"
"8 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","1109","0.275053502851272","0.261156110969453","0.288950894733092"
"8 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","387","0.243288475526889","0.222238209429667","0.264338741624112"
"8 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","321","0.205004829950336","0.183955353335687","0.226054306564984"
"8 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","254","0.284345235263747","0.255913090929115","0.31277737959838"
"8 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","252","0.263480199933016","0.235613940249044","0.291346459616988"
"9 on Scale 1 to 10","2011","1-pers.-HH","Male","134","0.0950042777003641","0.0789471312068217","0.111061424193906"
"9 on Scale 1 to 10","2011","1-pers.-HH","Female","159","0.0911357915258809","0.0779207695361825","0.104350813515579"
"9 on Scale 1 to 10","2011","(Married) couple without C. ","Male","287","0.0777791455246191","0.0689252482347145","0.0866330428145237"
"9 on Scale 1 to 10","2011","(Married) couple without C. ","Female","327","0.0899995990722533","0.0806602609468085","0.0993389371976981"
"9 on Scale 1 to 10","2011","Single parent ","Male","67","0.145537984810891","0.11444093597464","0.176635033647142"
"9 on Scale 1 to 10","2011","Single parent ","Female","294","0.126758550380572","0.112811614151684","0.14070548660946"
"9 on Scale 1 to 10","2011","Couple + C. LE 16 ","Male","576","0.147756650432377","0.136264932414267","0.159248368450486"
"9 on Scale 1 to 10","2011","Couple + C. LE 16 ","Female","747","0.180203256861351","0.16824119212721","0.192165321595492"
"9 on Scale 1 to 10","2011","Couple + C. GT 16 ","Male","210","0.130838451387124","0.114294105635282","0.147382797138967"
"9 on Scale 1 to 10","2011","Couple + C. GT 16 ","Female","205","0.136520572519725","0.118618551695","0.15442259334445"
"9 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Male","151","0.154530871938664","0.131748897585965","0.177312846291363"
"9 on Scale 1 to 10","2011","Couple + C. LE and GT 16","Female","152","0.143430203027282","0.121257728759976","0.165602677294587"
"10 Completely satisfied","2011","1-pers.-HH","Male","94","0.081663305568441","0.0666668725251789","0.0966597386117032"
"10 Completely satisfied","2011","1-pers.-HH","Female","105","0.0589977513961965","0.0481787552755118","0.0698167475168813"
"10 Completely satisfied","2011","(Married) couple without C. ","Male","148","0.0495053337976855","0.0423342257685076","0.0566764418268634"
"10 Completely satisfied","2011","(Married) couple without C. ","Female","158","0.0481020010665701","0.0411188441896808","0.0550851579434594"
"10 Completely satisfied","2011","Single parent ","Male","67","0.127518075343195","0.0981044395654132","0.156931711120977"
"10 Completely satisfied","2011","Single parent ","Female","219","0.0893944099413012","0.0774340747979349","0.101354745084668"
"10 Completely satisfied","2011","Couple + C. LE 16 ","Male","357","0.0903345304194285","0.081051337367499","0.099617723471358"
"10 Completely satisfied","2011","Couple + C. LE 16 ","Female","486","0.106660833629284","0.0970539526449486","0.116267714613619"
"10 Completely satisfied","2011","Couple + C. GT 16 ","Male","141","0.0975320338286729","0.0829767330142184","0.112087334643127"
"10 Completely satisfied","2011","Couple + C. GT 16 ","Female","108","0.071292050892142","0.0578756154345465","0.0847084863497375"
"10 Completely satisfied","2011","Couple + C. LE and GT 16","Male","115","0.131884013413959","0.110557502544337","0.153210524283581"
"10 Completely satisfied","2011","Couple + C. LE and GT 16","Female","106","0.114939633579185","0.0947636913708249","0.135115575787545"
"0 Completely dissatisfied","2012","1-pers.-HH","Male","22","","",""
"0 Completely dissatisfied","2012","1-pers.-HH","Female","31","0.0168831214758617","0.0113102046020761","0.0224560383496474"
"0 Completely dissatisfied","2012","(Married) couple without C. ","Male","57","0.0129858682176528","0.00939429940184961","0.0165774370334561"
"0 Completely dissatisfied","2012","(Married) couple without C. ","Female","69","0.0211171764574907","0.0165949982349579","0.0256393546800235"
"0 Completely dissatisfied","2012","Single parent ","Male","8","","",""
"0 Completely dissatisfied","2012","Single parent ","Female","39","0.022157099200042","0.0159410243383784","0.0283731740617056"
"0 Completely dissatisfied","2012","Couple + C. LE 16 ","Male","20","","",""
"0 Completely dissatisfied","2012","Couple + C. LE 16 ","Female","15","","",""
"0 Completely dissatisfied","2012","Couple + C. GT 16 ","Male","15","","",""
"0 Completely dissatisfied","2012","Couple + C. GT 16 ","Female","14","","",""
"0 Completely dissatisfied","2012","Couple + C. LE and GT 16","Male","5","","",""
"0 Completely dissatisfied","2012","Couple + C. LE and GT 16","Female","6","","",""
"1 on Scale 1 to 10","2012","1-pers.-HH","Male","23","","",""
"1 on Scale 1 to 10","2012","1-pers.-HH","Female","43","0.0185427983501882","0.0127073136181315","0.0243782830822449"
"1 on Scale 1 to 10","2012","(Married) couple without C. ","Male","63","0.0155781077595077","0.0116495332489132","0.0195066822701022"
"1 on Scale 1 to 10","2012","(Married) couple without C. ","Female","45","0.0127975229342976","0.00926218875314922","0.016332857115446"
"1 on Scale 1 to 10","2012","Single parent ","Male","7","","",""
"1 on Scale 1 to 10","2012","Single parent ","Female","25","","",""
"1 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","20","","",""
"1 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","21","","",""
"1 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","21","","",""
"1 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","10","","",""
"1 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","8","","",""
"1 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","6","","",""
"2 on Scale 1 to 10","2012","1-pers.-HH","Male","47","0.0308858972801837","0.0220477394231775","0.0397240551371899"
"2 on Scale 1 to 10","2012","1-pers.-HH","Female","85","0.0412474439477019","0.0326453257786519","0.0498495621167518"
"2 on Scale 1 to 10","2012","(Married) couple without C. ","Male","130","0.0357161729403642","0.0298287950703554","0.0416035508103731"
"2 on Scale 1 to 10","2012","(Married) couple without C. ","Female","146","0.0419265286756362","0.0356226440457706","0.0482304133055018"
"2 on Scale 1 to 10","2012","Single parent ","Male","9","","",""
"2 on Scale 1 to 10","2012","Single parent ","Female","69","0.0435911572547519","0.0349683985662254","0.0522139159432784"
"2 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","72","0.0245519968203114","0.0193654236446182","0.0297385699960046"
"2 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","51","0.0109791928308435","0.00763013287512017","0.0143282527865669"
"2 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","42","0.029107736671088","0.0208316849408961","0.03738378840128"
"2 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","27","","",""
"2 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","15","","",""
"2 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","19","","",""
"3 on Scale 1 to 10","2012","1-pers.-HH","Male","74","0.0579780873302617","0.0460393985619936","0.0699167760985298"
"3 on Scale 1 to 10","2012","1-pers.-HH","Female","155","0.0782092419847389","0.0665947871513146","0.0898236968181633"
"3 on Scale 1 to 10","2012","(Married) couple without C. ","Male","235","0.0596522623131211","0.0521387204146803","0.0671658042115618"
"3 on Scale 1 to 10","2012","(Married) couple without C. ","Female","212","0.0523222744094406","0.0453184050083751","0.0593261438105061"
"3 on Scale 1 to 10","2012","Single parent ","Male","22","","",""
"3 on Scale 1 to 10","2012","Single parent ","Female","118","0.0574183650392677","0.0475938722224592","0.0672428578560762"
"3 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","113","0.0359684066329721","0.0297275921732402","0.0422092210927041"
"3 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","143","0.035656251565826","0.029696628681427","0.041615874450225"
"3 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","58","0.0341709902366709","0.0252273903287262","0.0431145901446156"
"3 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","61","0.046088906607202","0.0351367683918631","0.0570410448225409"
"3 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","32","0.0604955666161368","0.0456824056548541","0.0753087275774195"
"3 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","43","0.0398302493869177","0.027697385008409","0.0519631137654264"
"4 on Scale 1 to 10","2012","1-pers.-HH","Male","77","0.0543060976838198","0.0427291577857675","0.0658830375818721"
"4 on Scale 1 to 10","2012","1-pers.-HH","Female","156","0.0705018568186804","0.0594285289973402","0.0815751846400206"
"4 on Scale 1 to 10","2012","(Married) couple without C. ","Male","250","0.0667538303897445","0.0588356896906009","0.0746719710888881"
"4 on Scale 1 to 10","2012","(Married) couple without C. ","Female","279","0.0732420693585073","0.0650474675647058","0.0814366711523088"
"4 on Scale 1 to 10","2012","Single parent ","Male","24","","",""
"4 on Scale 1 to 10","2012","Single parent ","Female","125","0.0607189227642545","0.0506337101791","0.0708041353494089"
"4 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","136","0.0399460196979047","0.033382759528351","0.0465092798674583"
"4 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","133","0.0318769001623071","0.0262309331767094","0.0375228671479048"
"4 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","56","0.0320970106532995","0.023419769515619","0.04077425179098"
"4 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","73","0.0457327649897879","0.034820987544607","0.0566445424349688"
"4 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","52","0.0363807516452519","0.0247468572386305","0.0480146460518733"
"4 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","36","0.0303999672034202","0.0197483466092942","0.0410515877975461"
"5 on Scale 1 to 10","2012","1-pers.-HH","Male","214","0.146856584376489","0.128774357282803","0.164938811470174"
"5 on Scale 1 to 10","2012","1-pers.-HH","Female","366","0.174181889035753","0.157776092693321","0.190587685378185"
"5 on Scale 1 to 10","2012","(Married) couple without C. ","Male","513","0.135342089862028","0.124489694436736","0.146194485287319"
"5 on Scale 1 to 10","2012","(Married) couple without C. ","Female","587","0.148548470453464","0.137362376751494","0.159734564155434"
"5 on Scale 1 to 10","2012","Single parent ","Male","52","0.0741394415948626","0.0518761321883998","0.0964027510013254"
"5 on Scale 1 to 10","2012","Single parent ","Female","318","0.163659015657016","0.148035207461784","0.179282823852248"
"5 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","300","0.0883778474721484","0.0788649200608528","0.097890774883444"
"5 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","359","0.108755802779532","0.0987498239725523","0.118761781586511"
"5 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","174","0.117289460026855","0.101448842524623","0.133130077529086"
"5 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","178","0.132283318142342","0.114586781606518","0.149979854678167"
"5 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","78","0.0702703662598844","0.0543885196918393","0.0861522128279295"
"5 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","108","0.107283938642169","0.0880836901620718","0.126484187122266"
"6 on Scale 1 to 10","2012","1-pers.-HH","Male","158","0.105862642196135","0.0901457139353513","0.121579570456918"
"6 on Scale 1 to 10","2012","1-pers.-HH","Female","211","0.10050003965506","0.0874942325901823","0.113505846719938"
"6 on Scale 1 to 10","2012","(Married) couple without C. ","Male","466","0.121061609236485","0.110713298778227","0.131409919694742"
"6 on Scale 1 to 10","2012","(Married) couple without C. ","Female","432","0.107297223588727","0.0975627587522991","0.117031688425155"
"6 on Scale 1 to 10","2012","Single parent ","Male","36","0.0695606179881213","0.0479424925342581","0.0911787434419846"
"6 on Scale 1 to 10","2012","Single parent ","Female","189","0.092159266467886","0.0799440946887059","0.104374438247066"
"6 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","297","0.0855988424277251","0.0762224156300682","0.094975269225382"
"6 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","295","0.0828821565776383","0.074021251283465","0.0917430618718116"
"6 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","168","0.0943673147031844","0.0799753428687781","0.108759286537591"
"6 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","136","0.10695706107604","0.090813934031773","0.123100188120306"
"6 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","96","0.0923209717843934","0.0743342140591439","0.110307729509643"
"6 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","99","0.0962382647503479","0.0779411046974195","0.114535424803276"
"7 on Scale 1 to 10","2012","1-pers.-HH","Male","254","0.161281254334746","0.142492659244686","0.180069849424807"
"7 on Scale 1 to 10","2012","1-pers.-HH","Female","317","0.158184659879095","0.142399673313619","0.173969646444571"
"7 on Scale 1 to 10","2012","(Married) couple without C. ","Male","758","0.193233061933882","0.180707368591464","0.2057587552763"
"7 on Scale 1 to 10","2012","(Married) couple without C. ","Female","691","0.180171603708293","0.16808319747081","0.192260009945777"
"7 on Scale 1 to 10","2012","Single parent ","Male","84","0.147918601932714","0.117750762096428","0.178086441769"
"7 on Scale 1 to 10","2012","Single parent ","Female","322","0.120957382305364","0.107186987345203","0.134727777265525"
"7 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","644","0.191355635286824","0.178172022214005","0.204539248359643"
"7 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","611","0.170342900110931","0.158260691295456","0.182425108926407"
"7 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","280","0.177843248968099","0.159018488306712","0.196668009629486"
"7 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","281","0.193104288100677","0.172486055899641","0.213722520301714"
"7 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","176","0.167676985549599","0.144464629086769","0.190889342012428"
"7 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","147","0.123316441459839","0.10291716596588","0.143715716953797"
"8 on Scale 1 to 10","2012","1-pers.-HH","Male","333","0.235045689877241","0.21338421217934","0.256707167575142"
"8 on Scale 1 to 10","2012","1-pers.-HH","Female","391","0.19407839652791","0.176970815217217","0.211185977838603"
"8 on Scale 1 to 10","2012","(Married) couple without C. ","Male","868","0.232530979796746","0.219129342848592","0.2459326167449"
"8 on Scale 1 to 10","2012","(Married) couple without C. ","Female","874","0.211482828579799","0.198638614703428","0.224327042456171"
"8 on Scale 1 to 10","2012","Single parent ","Male","136","0.305740627721755","0.26659081156752","0.34489044387599"
"8 on Scale 1 to 10","2012","Single parent ","Female","476","0.197143498545335","0.180342486796554","0.213944510294116"
"8 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","1014","0.297292058009335","0.281973632723598","0.312610483295071"
"8 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","1082","0.290353316535017","0.275764519370876","0.304942113699158"
"8 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","397","0.227996388568796","0.207342248987353","0.248650528150239"
"8 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","342","0.24523961310564","0.222767359674442","0.267711866536838"
"8 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","259","0.27281395942107","0.245138641939345","0.300489276902794"
"8 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","256","0.265763687329654","0.238357503250974","0.293169871408334"
"9 on Scale 1 to 10","2012","1-pers.-HH","Male","164","0.110878446256386","0.0948386694429822","0.12691822306979"
"9 on Scale 1 to 10","2012","1-pers.-HH","Female","188","0.0913282118309389","0.0788670190210371","0.103789404640841"
"9 on Scale 1 to 10","2012","(Married) couple without C. ","Male","314","0.0765262915063145","0.0680928543570455","0.0849597286555835"
"9 on Scale 1 to 10","2012","(Married) couple without C. ","Female","358","0.0967284375225982","0.0874312701196222","0.106025604925574"
"9 on Scale 1 to 10","2012","Single parent ","Male","84","0.133399880668199","0.10450776348337","0.162291997853029"
"9 on Scale 1 to 10","2012","Single parent ","Female","285","0.140509786662234","0.125834080872134","0.155185492452333"
"9 on Scale 1 to 10","2012","Couple + C. LE 16 ","Male","509","0.150634175069742","0.138646245408329","0.162622104731155"
"9 on Scale 1 to 10","2012","Couple + C. LE 16 ","Female","643","0.162119986486063","0.150274737423367","0.173965235548759"
"9 on Scale 1 to 10","2012","Couple + C. GT 16 ","Male","224","0.168016057131563","0.149609764411888","0.186422349851237"
"9 on Scale 1 to 10","2012","Couple + C. GT 16 ","Female","170","0.102818436326817","0.0869540808989215","0.118682791754714"
"9 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Male","158","0.15408005653497","0.131647725913579","0.17651238715636"
"9 on Scale 1 to 10","2012","Couple + C. LE and GT 16","Female","172","0.173766935786846","0.150258827796717","0.197275043776976"
"10 Completely satisfied","2012","1-pers.-HH","Male","106","0.0706092843295386","0.0575227618446121","0.0836958068144651"
"10 Completely satisfied","2012","1-pers.-HH","Female","110","0.0563423404940715","0.0463681354272402","0.0663165455609028"
"10 Completely satisfied","2012","(Married) couple without C. ","Male","163","0.0506197260441549","0.0436652084825644","0.0575742436057454"
"10 Completely satisfied","2012","(Married) couple without C. ","Female","190","0.0543658643117458","0.0472342291966372","0.0614974994268544"
"10 Completely satisfied","2012","Single parent ","Male","70","0.137898925489913","0.108599992185198","0.167197858794627"
"10 Completely satisfied","2012","Single parent ","Female","188","0.0879529533768651","0.0759921851215043","0.0999137216322258"
"10 Completely satisfied","2012","Couple + C. LE 16 ","Male","295","0.0762060140507358","0.0673136501586455","0.0850983779428261"
"10 Completely satisfied","2012","Couple + C. LE 16 ","Female","366","0.10012164204702","0.0904746729513573","0.109768611142683"
"10 Completely satisfied","2012","Couple + C. GT 16 ","Male","150","0.0949365306315139","0.0805057556717819","0.109367305591246"
"10 Completely satisfied","2012","Couple + C. GT 16 ","Female","116","0.089158636320326","0.0742736018503163","0.104043670790336"
"10 Completely satisfied","2012","Couple + C. LE and GT 16","Male","116","0.114840682764684","0.0950301955716521","0.134651169957716"
"10 Completely satisfied","2012","Couple + C. LE and GT 16","Female","106","0.125263195019902","0.104726371890681","0.145800018149123"
"0 Completely dissatisfied","2013","1-pers.-HH","Male","26","","",""
"0 Completely dissatisfied","2013","1-pers.-HH","Female","59","0.0267977483570568","0.0200785084949431","0.0335169882191704"
"0 Completely dissatisfied","2013","(Married) couple without C. ","Male","58","0.0117720508447558","0.00852168281122925","0.0150224188782824"
