"m11125","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"7 on Scale 1 to 10","2001","higher vocational","Female","114","0.149302538413774","0.123124972701952","0.175480104125595"
"7 on Scale 1 to 10","2001","higher education","Male","375","0.182941967573393","0.165989478471806","0.199894456674981"
"7 on Scale 1 to 10","2001","higher education","Female","275","0.166911004194036","0.148412576197038","0.185409432191035"
"8 on Scale 1 to 10","2001","in school","Male","71","0.243008043454512","0.191465810491768","0.294550276417256"
"8 on Scale 1 to 10","2001","in school","Female","60","0.210760306346101","0.16324278882717","0.258277823865032"
"8 on Scale 1 to 10","2001","inadequately","Male","22","","",""
"8 on Scale 1 to 10","2001","inadequately","Female","20","","",""
"8 on Scale 1 to 10","2001","general elemantary","Male","230","0.229919826207995","0.203969454285985","0.255870198130006"
"8 on Scale 1 to 10","2001","general elemantary","Female","403","0.170800748722849","0.154701107149459","0.18690039029624"
"8 on Scale 1 to 10","2001","middle vocational","Male","1351","0.229118899425543","0.218164354384275","0.240073444466811"
"8 on Scale 1 to 10","2001","middle vocational","Female","1433","0.231593803020314","0.220884839809123","0.242302766231504"
"8 on Scale 1 to 10","2001","vocational + Abi","Male","124","0.250839664844117","0.212179827790999","0.289499501897236"
"8 on Scale 1 to 10","2001","vocational + Abi","Female","151","0.227254099137137","0.193525759525954","0.260982438748321"
"8 on Scale 1 to 10","2001","higher vocational","Male","221","0.216746241704428","0.190668749814353","0.242823733594504"
"8 on Scale 1 to 10","2001","higher vocational","Female","181","0.235749547444412","0.204571322910842","0.266927771977983"
"8 on Scale 1 to 10","2001","higher education","Male","540","0.258882424596323","0.239676059107003","0.278088790085643"
"8 on Scale 1 to 10","2001","higher education","Female","428","0.261700917321505","0.239895448607853","0.283506386035158"
"9 on Scale 1 to 10","2001","in school","Male","56","0.219410964186456","0.169677620469021","0.26914430790389"
"9 on Scale 1 to 10","2001","in school","Female","77","0.26765593851395","0.216073615447592","0.319238261580308"
"9 on Scale 1 to 10","2001","inadequately","Male","11","","",""
"9 on Scale 1 to 10","2001","inadequately","Female","13","","",""
"9 on Scale 1 to 10","2001","general elemantary","Male","116","0.0994471581772591","0.0809911321816903","0.117903184172828"
"9 on Scale 1 to 10","2001","general elemantary","Female","157","0.0673343307528823","0.0566136308025472","0.0780550307032174"
"9 on Scale 1 to 10","2001","middle vocational","Male","648","0.107378926839034","0.0993091172709831","0.115448736407084"
"9 on Scale 1 to 10","2001","middle vocational","Female","634","0.102009864815544","0.0943266071307156","0.109693122500373"
"9 on Scale 1 to 10","2001","vocational + Abi","Male","70","0.144619984298732","0.113253327616741","0.175986640980723"
"9 on Scale 1 to 10","2001","vocational + Abi","Female","100","0.147971944837533","0.119393579560424","0.176550310114642"
"9 on Scale 1 to 10","2001","higher vocational","Male","102","0.105090271333608","0.0856809808960257","0.124499561771189"
"9 on Scale 1 to 10","2001","higher vocational","Female","89","0.119320226002533","0.0955094176783262","0.143131034326739"
"9 on Scale 1 to 10","2001","higher education","Male","294","0.151636827135605","0.135909910046438","0.167363744224773"
"9 on Scale 1 to 10","2001","higher education","Female","243","0.162161230633976","0.143876002566201","0.180446458701752"
"10 Completely satisfied","2001","in school","Male","84","0.338161448916878","0.281309500829716","0.395013397004041"
"10 Completely satisfied","2001","in school","Female","66","0.229640910073273","0.180637521928497","0.278644298218049"
"10 Completely satisfied","2001","inadequately","Male","18","","",""
"10 Completely satisfied","2001","inadequately","Female","14","","",""
"10 Completely satisfied","2001","general elemantary","Male","160","0.161606870704475","0.138906070319008","0.184307671089942"
"10 Completely satisfied","2001","general elemantary","Female","207","0.0959144083323474","0.0833167863654502","0.108512030299245"
"10 Completely satisfied","2001","middle vocational","Male","515","0.0954179200877353","0.0877600295940217","0.103075810581449"
"10 Completely satisfied","2001","middle vocational","Female","527","0.0939803242466958","0.0865727533923725","0.101387895101019"
"10 Completely satisfied","2001","vocational + Abi","Male","45","0.0981810588723224","0.0716442890282528","0.124717828716392"
"10 Completely satisfied","2001","vocational + Abi","Female","55","0.0926174813183023","0.0692849191546625","0.115950043481942"
"10 Completely satisfied","2001","higher vocational","Male","68","0.0773411088136327","0.0604341859948915","0.0942480316323738"
"10 Completely satisfied","2001","higher vocational","Female","64","0.0726112154626513","0.0535504267520413","0.0916720041732614"
"10 Completely satisfied","2001","higher education","Male","138","0.0765322347819213","0.064875325494081","0.0881891440697616"
"10 Completely satisfied","2001","higher education","Female","110","0.0786473025218989","0.0652936057244532","0.0920009993193446"
"0 Completely dissatisfied","2002","in school","Male","2","","",""
"0 Completely dissatisfied","2002","in school","Female","","","",""
"0 Completely dissatisfied","2002","inadequately","Male","1","","",""
"0 Completely dissatisfied","2002","inadequately","Female","8","","",""
"0 Completely dissatisfied","2002","general elemantary","Male","12","","",""
"0 Completely dissatisfied","2002","general elemantary","Female","39","0.0192608795907442","0.0131777915528936","0.0253439676285948"
"0 Completely dissatisfied","2002","middle vocational","Male","63","0.0117113680259279","0.00888833717287128","0.0145343988789845"
"0 Completely dissatisfied","2002","middle vocational","Female","91","0.0182081320845671","0.01483987550408","0.0215763886650542"
"0 Completely dissatisfied","2002","vocational + Abi","Male","4","","",""
"0 Completely dissatisfied","2002","vocational + Abi","Female","3","","",""
"0 Completely dissatisfied","2002","higher vocational","Male","7","","",""
"0 Completely dissatisfied","2002","higher vocational","Female","9","","",""
"0 Completely dissatisfied","2002","higher education","Male","12","","",""
"0 Completely dissatisfied","2002","higher education","Female","16","","",""
"1 on Scale 1 to 10","2002","in school","Male","","","",""
"1 on Scale 1 to 10","2002","in school","Female","1","","",""
"1 on Scale 1 to 10","2002","inadequately","Male","1","","",""
"1 on Scale 1 to 10","2002","inadequately","Female","4","","",""
"1 on Scale 1 to 10","2002","general elemantary","Male","10","","",""
"1 on Scale 1 to 10","2002","general elemantary","Female","28","","",""
"1 on Scale 1 to 10","2002","middle vocational","Male","77","0.0170633203334004","0.0136649989116625","0.0204616417551384"
"1 on Scale 1 to 10","2002","middle vocational","Female","54","0.0103809770420783","0.0078275944875839","0.0129343595965727"
"1 on Scale 1 to 10","2002","vocational + Abi","Male","3","","",""
"1 on Scale 1 to 10","2002","vocational + Abi","Female","4","","",""
"1 on Scale 1 to 10","2002","higher vocational","Male","10","","",""
"1 on Scale 1 to 10","2002","higher vocational","Female","6","","",""
"1 on Scale 1 to 10","2002","higher education","Male","16","","",""
"1 on Scale 1 to 10","2002","higher education","Female","12","","",""
"2 on Scale 1 to 10","2002","in school","Male","2","","",""
"2 on Scale 1 to 10","2002","in school","Female","","","",""
"2 on Scale 1 to 10","2002","inadequately","Male","7","","",""
"2 on Scale 1 to 10","2002","inadequately","Female","7","","",""
"2 on Scale 1 to 10","2002","general elemantary","Male","24","","",""
"2 on Scale 1 to 10","2002","general elemantary","Female","96","0.0605701591515476","0.0500124224427188","0.0711278958603764"
"2 on Scale 1 to 10","2002","middle vocational","Male","162","0.0306712782411444","0.0261467699449639","0.035195786537325"
"2 on Scale 1 to 10","2002","middle vocational","Female","174","0.032693427191511","0.028213457786481","0.037173396596541"
"2 on Scale 1 to 10","2002","vocational + Abi","Male","8","","",""
"2 on Scale 1 to 10","2002","vocational + Abi","Female","14","","",""
"2 on Scale 1 to 10","2002","higher vocational","Male","30","0.0253313834902522","0.0156456958462018","0.0350170711343026"
"2 on Scale 1 to 10","2002","higher vocational","Female","9","","",""
"2 on Scale 1 to 10","2002","higher education","Male","49","0.0190740966798599","0.0138153161949647","0.0243328771647552"
"2 on Scale 1 to 10","2002","higher education","Female","35","0.0193907649263474","0.0132907148329459","0.0254908150197489"
"3 on Scale 1 to 10","2002","in school","Male","4","","",""
"3 on Scale 1 to 10","2002","in school","Female","3","","",""
"3 on Scale 1 to 10","2002","inadequately","Male","10","","",""
"3 on Scale 1 to 10","2002","inadequately","Female","12","","",""
"3 on Scale 1 to 10","2002","general elemantary","Male","49","0.0510147161949757","0.0370672081296229","0.0649622242603285"
"3 on Scale 1 to 10","2002","general elemantary","Female","132","0.0688110945202972","0.0576074989388865","0.0800146901017078"
"3 on Scale 1 to 10","2002","middle vocational","Male","253","0.0496184277471758","0.0439201919974371","0.0553166634969144"
"3 on Scale 1 to 10","2002","middle vocational","Female","288","0.0503151191680397","0.0448082879103187","0.0558219504257608"
"3 on Scale 1 to 10","2002","vocational + Abi","Male","27","","",""
"3 on Scale 1 to 10","2002","vocational + Abi","Female","23","","",""
"3 on Scale 1 to 10","2002","higher vocational","Male","50","0.0507281168993809","0.0372014064879641","0.0642548273107977"
"3 on Scale 1 to 10","2002","higher vocational","Female","33","0.0631188258862131","0.0455624019576325","0.0806752498147937"
"3 on Scale 1 to 10","2002","higher education","Male","114","0.053787356755598","0.0451141554621541","0.0624605580490419"
"3 on Scale 1 to 10","2002","higher education","Female","80","0.0493267548003501","0.0397472105208582","0.0589062990798421"
"4 on Scale 1 to 10","2002","in school","Male","3","","",""
"4 on Scale 1 to 10","2002","in school","Female","7","","",""
"4 on Scale 1 to 10","2002","inadequately","Male","14","","",""
"4 on Scale 1 to 10","2002","inadequately","Female","16","","",""
"4 on Scale 1 to 10","2002","general elemantary","Male","44","0.0376439600698323","0.0255787556338608","0.0497091645058038"
"4 on Scale 1 to 10","2002","general elemantary","Female","138","0.0699379165291332","0.0586497967486615","0.0812260363096049"
"4 on Scale 1 to 10","2002","middle vocational","Male","302","0.0560482849945516","0.0500126083562238","0.0620839616328795"
"4 on Scale 1 to 10","2002","middle vocational","Female","316","0.0561911731374383","0.0503896928484419","0.0619926534264347"
"4 on Scale 1 to 10","2002","vocational + Abi","Male","19","","",""
"4 on Scale 1 to 10","2002","vocational + Abi","Female","39","0.0728430604622922","0.0532958889958748","0.0923902319287096"
"4 on Scale 1 to 10","2002","higher vocational","Male","69","0.0737024239568248","0.0575963880604191","0.0898084598532304"
"4 on Scale 1 to 10","2002","higher vocational","Female","51","0.0737692224873256","0.0548974994526135","0.0926409455220377"
"4 on Scale 1 to 10","2002","higher education","Male","111","0.0479446488415581","0.039730811060593","0.0561584866225232"
"4 on Scale 1 to 10","2002","higher education","Female","97","0.0474777973546024","0.0380703721031307","0.0568852226060741"
"5 on Scale 1 to 10","2002","in school","Male","16","","",""
"5 on Scale 1 to 10","2002","in school","Female","20","","",""
"5 on Scale 1 to 10","2002","inadequately","Male","23","","",""
"5 on Scale 1 to 10","2002","inadequately","Female","26","","",""
"5 on Scale 1 to 10","2002","general elemantary","Male","129","0.15522280058287","0.132268292291879","0.178177308873861"
"5 on Scale 1 to 10","2002","general elemantary","Female","383","0.205820803432336","0.187926566555771","0.223715040308902"
"5 on Scale 1 to 10","2002","middle vocational","Male","777","0.145225022985092","0.135979818160658","0.154470227809526"
"5 on Scale 1 to 10","2002","middle vocational","Female","922","0.164112863725372","0.154782299923694","0.173443427527051"
"5 on Scale 1 to 10","2002","vocational + Abi","Male","51","0.131052745826868","0.101384650441647","0.16072084121209"
"5 on Scale 1 to 10","2002","vocational + Abi","Female","78","0.131473083552377","0.10605614321774","0.156890023887014"
"5 on Scale 1 to 10","2002","higher vocational","Male","123","0.127899742438503","0.107312861371511","0.148486623505494"
"5 on Scale 1 to 10","2002","higher vocational","Female","94","0.135395945678943","0.110694304378192","0.160097586979694"
"5 on Scale 1 to 10","2002","higher education","Male","246","0.106369579464993","0.0945164604636103","0.118222698466375"
"5 on Scale 1 to 10","2002","higher education","Female","228","0.134147814157236","0.119071276377598","0.149224351936874"
"6 on Scale 1 to 10","2002","in school","Male","13","","",""
"6 on Scale 1 to 10","2002","in school","Female","17","","",""
"6 on Scale 1 to 10","2002","inadequately","Male","10","","",""
"6 on Scale 1 to 10","2002","inadequately","Female","19","","",""
"6 on Scale 1 to 10","2002","general elemantary","Male","87","0.0805483800984486","0.0632974708133225","0.0977992893835748"
"6 on Scale 1 to 10","2002","general elemantary","Female","202","0.104244023536157","0.0907192583345656","0.117768788737747"
"6 on Scale 1 to 10","2002","middle vocational","Male","598","0.11030682883255","0.102086461237134","0.118527196427966"
"6 on Scale 1 to 10","2002","middle vocational","Female","650","0.104501787192002","0.0967952908837906","0.112208283500214"
"6 on Scale 1 to 10","2002","vocational + Abi","Male","44","0.076250882855558","0.052917948831419","0.0995838168796971"
"6 on Scale 1 to 10","2002","vocational + Abi","Female","54","0.0810131159500801","0.0604898946250359","0.101536337275124"
"6 on Scale 1 to 10","2002","higher vocational","Male","125","0.118978740716692","0.0990215047946397","0.138935976638745"
"6 on Scale 1 to 10","2002","higher vocational","Female","68","0.0936678585137432","0.0726323345750416","0.114703382452445"
"6 on Scale 1 to 10","2002","higher education","Male","246","0.0963579322691131","0.0850133918292744","0.107702472708952"
"6 on Scale 1 to 10","2002","higher education","Female","163","0.0847027451386692","0.0723853814740524","0.0970201088032861"
"7 on Scale 1 to 10","2002","in school","Male","42","0.145876711419574","0.105866968511579","0.185886454327569"
"7 on Scale 1 to 10","2002","in school","Female","49","0.124782810978115","0.0884608044076574","0.161104817548572"
"7 on Scale 1 to 10","2002","inadequately","Male","10","","",""
"7 on Scale 1 to 10","2002","inadequately","Female","24","","",""
"7 on Scale 1 to 10","2002","general elemantary","Male","129","0.148289756706735","0.125761859468464","0.170817653945007"
"7 on Scale 1 to 10","2002","general elemantary","Female","285","0.144813952441519","0.1292383518826","0.160389553000438"
"7 on Scale 1 to 10","2002","middle vocational","Male","993","0.172233424431705","0.16232550259956","0.18214134626385"
"7 on Scale 1 to 10","2002","middle vocational","Female","1019","0.168615768956087","0.159183574639789","0.178047963272386"
"7 on Scale 1 to 10","2002","vocational + Abi","Male","87","0.13957482570372","0.109107804277725","0.170041847129714"
"7 on Scale 1 to 10","2002","vocational + Abi","Female","118","0.17795648458656","0.149187964809626","0.206725004363494"
"7 on Scale 1 to 10","2002","higher vocational","Male","191","0.183155348384427","0.159312834143286","0.206997862625568"
"7 on Scale 1 to 10","2002","higher vocational","Female","107","0.152969570907268","0.126981958699369","0.178957183115167"
"7 on Scale 1 to 10","2002","higher education","Male","522","0.197699694582729","0.182388240749156","0.213011148416301"
"7 on Scale 1 to 10","2002","higher education","Female","349","0.172583562589935","0.155866894167342","0.189300231012527"
"8 on Scale 1 to 10","2002","in school","Male","69","0.231197068534546","0.183409913743024","0.278984223326069"
"8 on Scale 1 to 10","2002","in school","Female","81","0.270375007027498","0.221558392891353","0.319191621163642"
"8 on Scale 1 to 10","2002","inadequately","Male","15","","",""
"8 on Scale 1 to 10","2002","inadequately","Female","27","","",""
"8 on Scale 1 to 10","2002","general elemantary","Male","211","0.227217827315499","0.200655330602836","0.253780324028162"
"8 on Scale 1 to 10","2002","general elemantary","Female","354","0.16246846664752","0.146141916797215","0.178795016497826"
"8 on Scale 1 to 10","2002","middle vocational","Male","1309","0.222112045129253","0.211204814677124","0.233019275581383"
"8 on Scale 1 to 10","2002","middle vocational","Female","1393","0.211926293062689","0.201631002837301","0.222221583288078"
"8 on Scale 1 to 10","2002","vocational + Abi","Male","133","0.232064542967907","0.194950637971214","0.269178447964601"
"8 on Scale 1 to 10","2002","vocational + Abi","Female","172","0.223064482953005","0.191751755019178","0.254377210886831"
"8 on Scale 1 to 10","2002","higher vocational","Male","239","0.235908389292632","0.209737593927734","0.262079184657529"
"8 on Scale 1 to 10","2002","higher vocational","Female","212","0.270394428259678","0.23832750539013","0.302461351129227"
"8 on Scale 1 to 10","2002","higher education","Male","705","0.255385226562132","0.238620029565321","0.272150423558944"
"8 on Scale 1 to 10","2002","higher education","Female","532","0.254379029922841","0.235113203129859","0.273644856715824"
"9 on Scale 1 to 10","2002","in school","Male","67","0.185377842702512","0.141330519808344","0.22942516559668"
"9 on Scale 1 to 10","2002","in school","Female","71","0.200347264842338","0.156354935957957","0.244339593726718"
"9 on Scale 1 to 10","2002","inadequately","Male","9","","",""
"9 on Scale 1 to 10","2002","inadequately","Female","9","","",""
"9 on Scale 1 to 10","2002","general elemantary","Male","130","0.112492553785157","0.0924631954803529","0.132521912089961"
"9 on Scale 1 to 10","2002","general elemantary","Female","158","0.0699815483869618","0.058690172885474","0.0812729238884495"
"9 on Scale 1 to 10","2002","middle vocational","Male","615","0.105641291915792","0.0975755813756676","0.113707002455916"
"9 on Scale 1 to 10","2002","middle vocational","Female","681","0.102881633776551","0.0952281960271933","0.110535071525909"
"9 on Scale 1 to 10","2002","vocational + Abi","Male","84","0.199986904558082","0.164821208036405","0.235152601079759"
"9 on Scale 1 to 10","2002","vocational + Abi","Female","100","0.125661098981314","0.100729304894661","0.150592893067967"
"9 on Scale 1 to 10","2002","higher vocational","Male","115","0.118592218211848","0.0986630556513102","0.138521380772386"
"9 on Scale 1 to 10","2002","higher vocational","Female","101","0.114948769863629","0.091921061741509","0.137976477985749"
"9 on Scale 1 to 10","2002","higher education","Male","394","0.145773058644585","0.132206483750717","0.159339633538454"
"9 on Scale 1 to 10","2002","higher education","Female","307","0.141971749999233","0.126532019959831","0.157411480038635"
"10 Completely satisfied","2002","in school","Male","81","0.277557301401983","0.226800934496471","0.328313668307496"
"10 Completely satisfied","2002","in school","Female","69","0.239207275421074","0.192320010616045","0.286094540226104"
"10 Completely satisfied","2002","inadequately","Male","16","","",""
"10 Completely satisfied","2002","inadequately","Female","11","","",""
"10 Completely satisfied","2002","general elemantary","Male","131","0.129955276352793","0.108640200021302","0.151270352684283"
"10 Completely satisfied","2002","general elemantary","Female","146","0.0755620837236262","0.0638643930760724","0.08725977437118"
"10 Completely satisfied","2002","middle vocational","Male","430","0.0793687073634076","0.0722755853538078","0.0864618293730074"
"10 Completely satisfied","2002","middle vocational","Female","465","0.080172824663663","0.0733316691229054","0.0870139802044206"
"10 Completely satisfied","2002","vocational + Abi","Male","37","0.0730120084118696","0.0501400107290576","0.0958840060946815"
"10 Completely satisfied","2002","vocational + Abi","Female","74","0.102053014613154","0.0792836206561949","0.124822408570113"
"10 Completely satisfied","2002","higher vocational","Male","52","0.0472895905065632","0.0342057348243348","0.0603734461887917"
"10 Completely satisfied","2002","higher vocational","Female","47","0.0490251124813798","0.033436474523306","0.0646137504394536"
"10 Completely satisfied","2002","higher education","Male","184","0.0661198523447157","0.0565664853749509","0.0756732193144804"
"10 Completely satisfied","2002","higher education","Female","144","0.0717765511769632","0.0603581446151448","0.0831949577387815"
"0 Completely dissatisfied","2003","in school","Male","","","",""
"0 Completely dissatisfied","2003","in school","Female","","","",""
"0 Completely dissatisfied","2003","inadequately","Male","3","","",""
"0 Completely dissatisfied","2003","inadequately","Female","6","","",""
"0 Completely dissatisfied","2003","general elemantary","Male","11","","",""
"0 Completely dissatisfied","2003","general elemantary","Female","40","0.0235277637570957","0.0166115217556516","0.0304440057585399"
"0 Completely dissatisfied","2003","middle vocational","Male","64","0.0117125812429256","0.00882610869717575","0.0145990537886754"
"0 Completely dissatisfied","2003","middle vocational","Female","62","0.0125315908110022","0.00967366265660251","0.0153895189654019"
"0 Completely dissatisfied","2003","vocational + Abi","Male","3","","",""
"0 Completely dissatisfied","2003","vocational + Abi","Female","1","","",""
"0 Completely dissatisfied","2003","higher vocational","Male","11","","",""
"0 Completely dissatisfied","2003","higher vocational","Female","8","","",""
"0 Completely dissatisfied","2003","higher education","Male","11","","",""
"0 Completely dissatisfied","2003","higher education","Female","10","","",""
"1 on Scale 1 to 10","2003","in school","Male","","","",""
"1 on Scale 1 to 10","2003","in school","Female","1","","",""
"1 on Scale 1 to 10","2003","inadequately","Male","3","","",""
"1 on Scale 1 to 10","2003","inadequately","Female","5","","",""
"1 on Scale 1 to 10","2003","general elemantary","Male","14","","",""
"1 on Scale 1 to 10","2003","general elemantary","Female","44","0.0338741771505799","0.0256194803109878","0.042128873990172"
"1 on Scale 1 to 10","2003","middle vocational","Male","63","0.0114872590358578","0.00862835990583252","0.0143461581658831"
"1 on Scale 1 to 10","2003","middle vocational","Female","72","0.0160302838787093","0.0128036620209839","0.0192569057364346"
"1 on Scale 1 to 10","2003","vocational + Abi","Male","5","","",""
"1 on Scale 1 to 10","2003","vocational + Abi","Female","5","","",""
"1 on Scale 1 to 10","2003","higher vocational","Male","5","","",""
"1 on Scale 1 to 10","2003","higher vocational","Female","7","","",""
"1 on Scale 1 to 10","2003","higher education","Male","19","","",""
"1 on Scale 1 to 10","2003","higher education","Female","19","","",""
"2 on Scale 1 to 10","2003","in school","Male","3","","",""
"2 on Scale 1 to 10","2003","in school","Female","1","","",""
"2 on Scale 1 to 10","2003","inadequately","Male","2","","",""
"2 on Scale 1 to 10","2003","inadequately","Female","7","","",""
"2 on Scale 1 to 10","2003","general elemantary","Male","18","","",""
"2 on Scale 1 to 10","2003","general elemantary","Female","74","0.0399857904962748","0.0310457069061684","0.0489258740863812"
"2 on Scale 1 to 10","2003","middle vocational","Male","160","0.0345041498181063","0.0296073724330002","0.0394009272032123"
"2 on Scale 1 to 10","2003","middle vocational","Female","152","0.0326681656835648","0.0281011057209615","0.0372352256461682"
"2 on Scale 1 to 10","2003","vocational + Abi","Male","7","","",""
"2 on Scale 1 to 10","2003","vocational + Abi","Female","18","","",""
"2 on Scale 1 to 10","2003","higher vocational","Male","25","","",""
"2 on Scale 1 to 10","2003","higher vocational","Female","18","","",""
"2 on Scale 1 to 10","2003","higher education","Male","52","0.0240865225106711","0.0180352840929769","0.0301377609283653"
"2 on Scale 1 to 10","2003","higher education","Female","47","0.0343251159335619","0.0261344075966044","0.0425158242705194"
"3 on Scale 1 to 10","2003","in school","Male","5","","",""
"3 on Scale 1 to 10","2003","in school","Female","3","","",""
"3 on Scale 1 to 10","2003","inadequately","Male","8","","",""
"3 on Scale 1 to 10","2003","inadequately","Female","16","","",""
"3 on Scale 1 to 10","2003","general elemantary","Male","35","0.0354739080559394","0.023501681366192","0.0474461347456867"
"3 on Scale 1 to 10","2003","general elemantary","Female","114","0.0673844590829725","0.0559456423208182","0.0788232758451267"
"3 on Scale 1 to 10","2003","middle vocational","Male","255","0.0523803079044493","0.0464030698654021","0.0583575459434966"
"3 on Scale 1 to 10","2003","middle vocational","Female","296","0.0544934898570988","0.0486618436114584","0.0603251361027393"
"3 on Scale 1 to 10","2003","vocational + Abi","Male","22","","",""
"3 on Scale 1 to 10","2003","vocational + Abi","Female","31","0.0567052804485683","0.0392836334515799","0.0741269274455567"
"3 on Scale 1 to 10","2003","higher vocational","Male","56","0.0552804997372134","0.0409654070194581","0.0695955924549687"
"3 on Scale 1 to 10","2003","higher vocational","Female","22","","",""
"3 on Scale 1 to 10","2003","higher education","Male","99","0.0401297872722134","0.0323835420558682","0.0478760324885587"
"3 on Scale 1 to 10","2003","higher education","Female","77","0.0416557212877756","0.0326669962924933","0.050644446283058"
"4 on Scale 1 to 10","2003","in school","Male","5","","",""
"4 on Scale 1 to 10","2003","in school","Female","8","","",""
"4 on Scale 1 to 10","2003","inadequately","Male","8","","",""
"4 on Scale 1 to 10","2003","inadequately","Female","12","","",""
"4 on Scale 1 to 10","2003","general elemantary","Male","53","0.0565457050670021","0.0415963083193445","0.0714951018146598"
"4 on Scale 1 to 10","2003","general elemantary","Female","145","0.07819622400091","0.0659454920306146","0.0904469559712055"
"4 on Scale 1 to 10","2003","middle vocational","Male","301","0.0570244625058383","0.0508031745540877","0.0632457504575888"
"4 on Scale 1 to 10","2003","middle vocational","Female","335","0.0604555982875423","0.054332608783307","0.0665785877917776"
"4 on Scale 1 to 10","2003","vocational + Abi","Male","15","","",""
"4 on Scale 1 to 10","2003","vocational + Abi","Female","41","0.0719724775539945","0.0525046535563706","0.0914403015516183"
"4 on Scale 1 to 10","2003","higher vocational","Male","56","0.0647367703614262","0.0493233440745566","0.0801501966482958"
"4 on Scale 1 to 10","2003","higher vocational","Female","35","0.0756559329016104","0.0562588103547519","0.095053055448469"
"4 on Scale 1 to 10","2003","higher education","Male","117","0.0533462179128864","0.0444767215616286","0.0622157142641442"
"4 on Scale 1 to 10","2003","higher education","Female","87","0.0421254146121267","0.0330883704113217","0.0511624588129317"
"5 on Scale 1 to 10","2003","in school","Male","11","","",""
"5 on Scale 1 to 10","2003","in school","Female","21","","",""
"5 on Scale 1 to 10","2003","inadequately","Male","16","","",""
"5 on Scale 1 to 10","2003","inadequately","Female","34","0.229203345414726","0.163664326762719","0.294742364066732"
"5 on Scale 1 to 10","2003","general elemantary","Male","122","0.163120275538553","0.139206457551393","0.187034093525712"
"5 on Scale 1 to 10","2003","general elemantary","Female","331","0.188800205157913","0.170942935666467","0.20665747464936"
"5 on Scale 1 to 10","2003","middle vocational","Male","752","0.146376144698172","0.136892660749199","0.155859628647145"
"5 on Scale 1 to 10","2003","middle vocational","Female","843","0.157350611267972","0.147995600948093","0.166705621587851"
"5 on Scale 1 to 10","2003","vocational + Abi","Male","51","0.109352288290412","0.081606512509671","0.137098064071153"
"5 on Scale 1 to 10","2003","vocational + Abi","Female","72","0.120466119945162","0.0959465694278118","0.144985670462513"
"5 on Scale 1 to 10","2003","higher vocational","Male","130","0.143177625856245","0.121237469268179","0.165117782444312"
"5 on Scale 1 to 10","2003","higher vocational","Female","111","0.166369710304791","0.139053348366954","0.193686072242628"
"5 on Scale 1 to 10","2003","higher education","Male","242","0.0989719279580332","0.0871856485868623","0.110758207329204"
"5 on Scale 1 to 10","2003","higher education","Female","190","0.115333080914838","0.100962748061089","0.129703413768587"
"6 on Scale 1 to 10","2003","in school","Male","17","","",""
"6 on Scale 1 to 10","2003","in school","Female","20","","",""
"6 on Scale 1 to 10","2003","inadequately","Male","13","","",""
"6 on Scale 1 to 10","2003","inadequately","Female","17","","",""
"6 on Scale 1 to 10","2003","general elemantary","Male","74","0.076150176269965","0.0589829721964075","0.0933173803435225"
"6 on Scale 1 to 10","2003","general elemantary","Female","201","0.106644222873824","0.0925600678136519","0.120728377933995"
"6 on Scale 1 to 10","2003","middle vocational","Male","548","0.106438014901839","0.0981641159067846","0.114711913896894"
"6 on Scale 1 to 10","2003","middle vocational","Female","606","0.102854393916871","0.0950501741502972","0.110658613683445"
"6 on Scale 1 to 10","2003","vocational + Abi","Male","46","0.118106100612889","0.0894132107634483","0.146798990462329"
"6 on Scale 1 to 10","2003","vocational + Abi","Female","44","0.0572339175802128","0.0397361570581135","0.0747316781023121"
"6 on Scale 1 to 10","2003","higher vocational","Male","141","0.120802910180305","0.10038841878549","0.141217401575121"
"6 on Scale 1 to 10","2003","higher vocational","Female","86","0.108575887786751","0.0857562961522123","0.131395479421289"
"6 on Scale 1 to 10","2003","higher education","Male","227","0.093307636360838","0.0818276828861579","0.104787589835518"
"6 on Scale 1 to 10","2003","higher education","Female","181","0.103249050015438","0.089559822488426","0.116938277542449"
"7 on Scale 1 to 10","2003","in school","Male","39","0.155601671077055","0.114652449149388","0.196550893004721"
"7 on Scale 1 to 10","2003","in school","Female","34","0.154080823934242","0.114275305849553","0.193886342018932"
"7 on Scale 1 to 10","2003","inadequately","Male","14","","",""
"7 on Scale 1 to 10","2003","inadequately","Female","20","","",""
"7 on Scale 1 to 10","2003","general elemantary","Male","129","0.135403481353617","0.113258002284345","0.157548960422889"
"7 on Scale 1 to 10","2003","general elemantary","Female","303","0.156804759989297","0.140212956326402","0.173396563652192"
"7 on Scale 1 to 10","2003","middle vocational","Male","934","0.16992704112305","0.159851024615434","0.180003057630665"
"7 on Scale 1 to 10","2003","middle vocational","Female","987","0.162558246901437","0.153079118475439","0.172037375327435"
"7 on Scale 1 to 10","2003","vocational + Abi","Male","85","0.147524216796457","0.115995765345035","0.179052668247879"
"7 on Scale 1 to 10","2003","vocational + Abi","Female","116","0.175392494944985","0.146745247376979","0.204039742512992"
"7 on Scale 1 to 10","2003","higher vocational","Male","165","0.157372673386368","0.13456194380545","0.180183402967287"
"7 on Scale 1 to 10","2003","higher vocational","Female","115","0.154663144716387","0.128141081539298","0.181185207893476"
