"m11125","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2002","16-34 y.","Female","477","0.156705105349149","0.144107955968178","0.16930225473012","10"
"10 Completely satisfied","2002","16-34 y.","Male","478","0.156786226920883","0.143725075210182","0.169847378631584","10"
"10 Completely satisfied","2002","35-65 y.","Male","403","0.0616423706752395","0.05581841377512","0.0674663275753591","10"
"10 Completely satisfied","2002","35-65 y.","Female","431","0.0664040558241713","0.0604655594269891","0.0723425522213535","10"
"10 Completely satisfied","2002","66 and older","Female","61","0.03588667084362","0.0277387522050781","0.0440345894821619","10"
"10 Completely satisfied","2002","66 and older","Male","63","0.0454056023335691","0.035270672534595","0.0555405321325433","10"
"2 on Scale 1 to 10","2002","16-34 y.","Female","31","0.00967195142487398","0.00628048467088095","0.013063418178867","2"
"2 on Scale 1 to 10","2002","16-34 y.","Male","27","","","","2"
"2 on Scale 1 to 10","2002","35-65 y.","Female","173","0.0299095614019493","0.0258468979191542","0.0339722248847443","2"
"2 on Scale 1 to 10","2002","35-65 y.","Male","178","0.0295379460472932","0.0254380417702327","0.0336378503243538","2"
"2 on Scale 1 to 10","2002","66 and older","Female","133","0.0725660053939309","0.0612021900470332","0.0839298207408287","2"
"2 on Scale 1 to 10","2002","66 and older","Male","79","0.0471753890771347","0.0368544120344475","0.0574963661198218","2"
"3 on Scale 1 to 10","2002","16-34 y.","Female","85","0.025615897827758","0.020141191134055","0.031090604521461","3"
"3 on Scale 1 to 10","2002","16-34 y.","Male","66","0.0248290175113692","0.0192394420201653","0.030418593002573","3"
"3 on Scale 1 to 10","2002","35-65 y.","Female","315","0.0489627433960725","0.0438160137793317","0.0541094730128133","3"
"3 on Scale 1 to 10","2002","35-65 y.","Male","346","0.0581681410798459","0.0525002228998141","0.0638360592598778","3"
"3 on Scale 1 to 10","2002","66 and older","Female","173","0.0896859327712776","0.077169693810684","0.102202171731871","3"
"3 on Scale 1 to 10","2002","66 and older","Male","100","0.0686084697613983","0.0563026204643563","0.0809143190584402","3"
"4 on Scale 1 to 10","2002","16-34 y.","Female","101","0.0292697675013082","0.0234285969757185","0.0351109380268979","4"
"4 on Scale 1 to 10","2002","16-34 y.","Male","68","0.0265094334441047","0.0207387829645115","0.0322800839236979","4"
"4 on Scale 1 to 10","2002","35-65 y.","Female","398","0.0624344258805679","0.0566639370651627","0.0682049146959731","4"
"4 on Scale 1 to 10","2002","35-65 y.","Male","361","0.0575137151501314","0.0518758131585632","0.0631516171416997","4"
"4 on Scale 1 to 10","2002","66 and older","Female","167","0.0826414819306641","0.070580444879726","0.0947025189816023","4"
"4 on Scale 1 to 10","2002","66 and older","Male","135","0.0834428708970491","0.0699802079652813","0.0969055338288168","4"
"5 on Scale 1 to 10","2002","16-34 y.","Female","270","0.0944413645366594","0.0843073765329416","0.104575352540377","5"
"5 on Scale 1 to 10","2002","16-34 y.","Male","182","0.0645476501000518","0.0557207191981543","0.0733745810019493","5"
"5 on Scale 1 to 10","2002","35-65 y.","Female","1039","0.164693553430107","0.155847268311219","0.173539838548996","5"
"5 on Scale 1 to 10","2002","35-65 y.","Male","894","0.152958709262763","0.144242378804568","0.161675039720958","5"
"5 on Scale 1 to 10","2002","66 and older","Female","453","0.227707015600008","0.209337601481986","0.246076429718029","5"
"5 on Scale 1 to 10","2002","66 and older","Male","298","0.182101019900994","0.163313796225126","0.200888243576863","5"
"6 on Scale 1 to 10","2002","16-34 y.","Female","211","0.0622852074596727","0.0539105160681439","0.0706598988512015","6"
"6 on Scale 1 to 10","2002","16-34 y.","Male","216","0.0796417351958253","0.0699163348331102","0.0893671355585404","6"
"6 on Scale 1 to 10","2002","35-65 y.","Female","703","0.105722986748452","0.0983893319772242","0.113056641519679","6"
"6 on Scale 1 to 10","2002","35-65 y.","Male","696","0.102612799684745","0.0952645315483116","0.109961067821178","6"
"6 on Scale 1 to 10","2002","66 and older","Female","266","0.119627023679749","0.10541146099274","0.133842586366758","6"
"6 on Scale 1 to 10","2002","66 and older","Male","219","0.13602388867653","0.119335475482707","0.152712301870354","6"
"7 on Scale 1 to 10","2002","16-34 y.","Female","500","0.168440246942096","0.155471123125269","0.181409370758923","7"
"7 on Scale 1 to 10","2002","16-34 y.","Male","487","0.157011382255519","0.143942600738466","0.170080163772573","7"
"7 on Scale 1 to 10","2002","35-65 y.","Female","1166","0.167153935338792","0.15825495211578","0.176052918561804","7"
"7 on Scale 1 to 10","2002","35-65 y.","Male","1229","0.180341041849058","0.171030859796684","0.189651223901432","7"
"7 on Scale 1 to 10","2002","66 and older","Female","299","0.150897201959645","0.135217536806288","0.166576867113003","7"
"7 on Scale 1 to 10","2002","66 and older","Male","268","0.16597166329383","0.147859765451706","0.184083561135954","7"
"8 on Scale 1 to 10","2002","16-34 y.","Female","855","0.253715293805286","0.238636501291875","0.268794086318698","8"
"8 on Scale 1 to 10","2002","35-65 y.","Female","1662","0.232511418345899","0.222436122199761","0.242586714492037","8"
"8 on Scale 1 to 10","2002","35-65 y.","Male","1590","0.22864158452405","0.218472074870697","0.238811094177403","8"
"8 on Scale 1 to 10","2002","16-34 y.","Male","811","0.270047900031344","0.254099164477318","0.28599663558537","8"
"8 on Scale 1 to 10","2002","66 and older","Male","301","0.170119824021475","0.15182864328008","0.188411004762871","8"
"8 on Scale 1 to 10","2002","66 and older","Female","267","0.126206652325896","0.111660050712628","0.140753253939163","8"
"9 on Scale 1 to 10","2002","16-34 y.","Female","645","0.191688869079266","0.178048419071761","0.205329319086771","9"
"9 on Scale 1 to 10","2002","16-34 y.","Male","617","0.200622287666356","0.186236810217239","0.215007765115472","9"
"9 on Scale 1 to 10","2002","35-65 y.","Male","733","0.106720540414016","0.0992438056727128","0.11419727515532","9"
"9 on Scale 1 to 10","2002","35-65 y.","Female","730","0.0957310674908167","0.0887136878560017","0.102748447125632","9"
"9 on Scale 1 to 10","2002","66 and older","Female","67","0.0383065514119752","0.0298989732949627","0.0467141295289877","9"
"9 on Scale 1 to 10","2002","66 and older","Male","84","0.0527773702572585","0.0418929202360792","0.0636618202784378","9"
"0 Completely dissatisfied","2003","16-34 y.","Female","13","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","Male","5","","","","0"
"0 Completely dissatisfied","2003","66 and older","Female","53","0.0258821777408784","0.0189612603153657","0.032803095166391","0"
"0 Completely dissatisfied","2003","66 and older","Male","39","0.0240433296170539","0.0166898504795644","0.0313968087545433","0"
"0 Completely dissatisfied","2003","35-65 y.","Female","62","0.0118146337464964","0.00917995564862973","0.0144493118443632","0"
"0 Completely dissatisfied","2003","35-65 y.","Male","60","0.00972873886846302","0.00729124076424607","0.01216623697268","0"
"1 on Scale 1 to 10","2003","16-34 y.","Female","9","","","","1"
"1 on Scale 1 to 10","2003","16-34 y.","Male","12","","","","1"
"1 on Scale 1 to 10","2003","66 and older","Female","65","0.0392245734230581","0.0307630692420921","0.0476860776040242","1"
"1 on Scale 1 to 10","2003","35-65 y.","Female","81","0.0147353072047036","0.011797290384678","0.0176733240247292","1"
"1 on Scale 1 to 10","2003","35-65 y.","Male","58","0.00978993994885984","0.00734486257602839","0.0122350173216913","1"
"1 on Scale 1 to 10","2003","66 and older","Male","39","0.026434739861073","0.0187336827197281","0.034135797002418","1"
"10 Completely satisfied","2003","16-34 y.","Female","400","0.130179016250625","0.118260260203802","0.142097772297448","10"
"10 Completely satisfied","2003","16-34 y.","Male","434","0.152332927827639","0.139060776738226","0.165605078917052","10"
"10 Completely satisfied","2003","35-65 y.","Female","353","0.0583713170100302","0.0526547169942305","0.0640879170258299","10"
"10 Completely satisfied","2003","66 and older","Female","63","0.039533992751968","0.0310405482370007","0.0480274372669353","10"
"10 Completely satisfied","2003","66 and older","Male","59","0.0394989585418868","0.0301487341468954","0.0488491829368782","10"
"10 Completely satisfied","2003","35-65 y.","Male","348","0.0559916527690855","0.0502822788547307","0.0617010266834404","10"
"2 on Scale 1 to 10","2003","16-34 y.","Female","37","0.0106616334966527","0.00702390905490705","0.0142993579383983","2"
"2 on Scale 1 to 10","2003","16-34 y.","Male","29","","","","2"
"2 on Scale 1 to 10","2003","35-65 y.","Female","153","0.0265863812906612","0.0226637585298591","0.0305090040514632","2"
"2 on Scale 1 to 10","2003","35-65 y.","Male","160","0.0291282634008207","0.0249521031888392","0.0333044236128022","2"
"2 on Scale 1 to 10","2003","66 and older","Female","127","0.0711608382441215","0.0599548980080053","0.0823667784802376","2"
"2 on Scale 1 to 10","2003","66 and older","Male","78","0.0513095153308276","0.0407184043328688","0.0619006263287863","2"
"3 on Scale 1 to 10","2003","16-34 y.","Female","73","0.0253348989536086","0.0197690323421784","0.0309007655650388","3"
"3 on Scale 1 to 10","2003","16-34 y.","Male","57","0.0245261076637153","0.0188132433905197","0.0302389719369108","3"
"3 on Scale 1 to 10","2003","35-65 y.","Female","311","0.0528646414579106","0.0474084840500486","0.0583207988657726","3"
"3 on Scale 1 to 10","2003","35-65 y.","Male","307","0.0530440748054864","0.0474783433504876","0.0586098062604852","3"
"3 on Scale 1 to 10","2003","66 and older","Female","178","0.0814570426684349","0.0695344262819094","0.0933796590549603","3"
"3 on Scale 1 to 10","2003","66 and older","Male","120","0.0687856466382224","0.056636268928424","0.0809350243480208","3"
"4 on Scale 1 to 10","2003","16-34 y.","Male","65","0.0267804299826857","0.0208176888487607","0.0327431711166108","4"
"4 on Scale 1 to 10","2003","16-34 y.","Female","106","0.036511546841008","0.0298682467434205","0.0431548469385955","4"
"4 on Scale 1 to 10","2003","35-65 y.","Female","367","0.0603679046304596","0.0545605253236911","0.0661752839372281","4"
"4 on Scale 1 to 10","2003","35-65 y.","Male","364","0.0607952389846043","0.0548611527490026","0.0667293252202059","4"
"4 on Scale 1 to 10","2003","66 and older","Male","130","0.0732184083020972","0.0607135397083174","0.0857232768958769","4"
"4 on Scale 1 to 10","2003","66 and older","Female","195","0.0886479015941086","0.0762589417803538","0.101036861407863","4"
"5 on Scale 1 to 10","2003","66 and older","Female","431","0.224626452857866","0.206436002344295","0.242816903371436","5"
"5 on Scale 1 to 10","2003","16-34 y.","Female","230","0.0756258540499064","0.0662609239747268","0.0849907841250859","5"
"5 on Scale 1 to 10","2003","16-34 y.","Male","175","0.066965551494275","0.0577333275615558","0.0761977754269941","5"
"5 on Scale 1 to 10","2003","35-65 y.","Female","954","0.158152566910429","0.149255373345001","0.167049760475856","5"
"5 on Scale 1 to 10","2003","35-65 y.","Male","831","0.142937910630963","0.134245929336733","0.151629891925193","5"
"5 on Scale 1 to 10","2003","66 and older","Male","329","0.201463240455567","0.182209032628674","0.220717448282459","5"
"6 on Scale 1 to 10","2003","16-34 y.","Female","216","0.0742166990982928","0.0649323601626204","0.0835010380339651","6"
"6 on Scale 1 to 10","2003","16-34 y.","Male","191","0.0728592309883681","0.0632597689249056","0.0824586930518307","6"
"6 on Scale 1 to 10","2003","35-65 y.","Female","691","0.10510941362572","0.0976310944500258","0.112587732801414","6"
"6 on Scale 1 to 10","2003","66 and older","Female","256","0.117242763882463","0.103220401628662","0.131265126136265","6"
"6 on Scale 1 to 10","2003","66 and older","Male","204","0.123084303845709","0.107313255981831","0.138855351709587","6"
"6 on Scale 1 to 10","2003","35-65 y.","Male","677","0.108717772084246","0.100987463674082","0.116448080494411","6"
"7 on Scale 1 to 10","2003","16-34 y.","Female","477","0.166598215725216","0.153400223028822","0.17979620842161","7"
"7 on Scale 1 to 10","2003","16-34 y.","Male","438","0.157954768887228","0.144484823116035","0.171424714658421","7"
"7 on Scale 1 to 10","2003","66 and older","Female","302","0.141588345676716","0.12639270303078","0.156783988322651","7"
"7 on Scale 1 to 10","2003","35-65 y.","Female","1149","0.170839379183975","0.161662150649192","0.180016607718757","7"
"7 on Scale 1 to 10","2003","35-65 y.","Male","1135","0.174783384417068","0.165352053574638","0.184214715259498","7"
"7 on Scale 1 to 10","2003","66 and older","Male","269","0.154675003061215","0.137316901960411","0.172033104162019","7"
"8 on Scale 1 to 10","2003","16-34 y.","Female","895","0.282832411882773","0.266880218227886","0.298784605537661","8"
"8 on Scale 1 to 10","2003","16-34 y.","Male","825","0.281256232973889","0.264650047302921","0.297862418644857","8"
"8 on Scale 1 to 10","2003","35-65 y.","Female","1668","0.240344440659769","0.229925498639776","0.250763382679761","8"
"8 on Scale 1 to 10","2003","66 and older","Female","283","0.132701665770297","0.117914669655381","0.147488661885214","8"
"8 on Scale 1 to 10","2003","35-65 y.","Male","1589","0.247383552856789","0.236668083732881","0.258099021980697","8"
"8 on Scale 1 to 10","2003","66 and older","Male","315","0.187180611735236","0.168456218666111","0.205905004804361","8"
"9 on Scale 1 to 10","2003","16-34 y.","Female","606","0.187327625740287","0.173507749286376","0.201147502194197","9"
"9 on Scale 1 to 10","2003","16-34 y.","Male","585","0.196918775852618","0.182231032826157","0.211606518879079","9"
"9 on Scale 1 to 10","2003","35-65 y.","Male","700","0.107699471233614","0.100001056813246","0.115397885653982","9"
"9 on Scale 1 to 10","2003","35-65 y.","Female","672","0.100814014279847","0.0934725373337807","0.108155491225913","9"
"9 on Scale 1 to 10","2003","66 and older","Female","69","0.0379342453900887","0.0296074936212709","0.0462609971589065","9"
"9 on Scale 1 to 10","2003","66 and older","Male","85","0.0503062426111124","0.0398136448759598","0.0607988403462649","9"
"0 Completely dissatisfied","2004","16-34 y.","Female","7","","","","0"
"0 Completely dissatisfied","2004","16-34 y.","Male","12","","","","0"
"0 Completely dissatisfied","2004","35-65 y.","Male","60","0.0151061103830427","0.0120117681129552","0.0182004526531301","0"
"0 Completely dissatisfied","2004","66 and older","Male","58","0.035095946178548","0.0264118608022607","0.0437800315548354","0"
"0 Completely dissatisfied","2004","66 and older","Female","93","0.0469310401152463","0.0378312517308768","0.0560308284996157","0"
"0 Completely dissatisfied","2004","35-65 y.","Female","65","0.0157909092885854","0.0127024429616189","0.0188793756155519","0"
"1 on Scale 1 to 10","2004","16-34 y.","Female","8","","","","1"
"1 on Scale 1 to 10","2004","16-34 y.","Male","10","","","","1"
"1 on Scale 1 to 10","2004","66 and older","Female","62","0.0336839605678468","0.0259213069127183","0.0414466142229752","1"
"1 on Scale 1 to 10","2004","35-65 y.","Female","58","0.00860435444501806","0.0063162372495011","0.010892471640535","1"
"1 on Scale 1 to 10","2004","35-65 y.","Male","68","0.0125026106700709","0.00968380177430453","0.0153214195658373","1"
"1 on Scale 1 to 10","2004","66 and older","Male","50","0.0289694101027729","0.0210546123281783","0.0368842078773675","1"
"10 Completely satisfied","2004","16-34 y.","Female","404","0.143745093260277","0.131035408439613","0.156454778080941","10"
"10 Completely satisfied","2004","16-34 y.","Male","410","0.161747686678683","0.147856061136741","0.175639312220625","10"
"10 Completely satisfied","2004","35-65 y.","Male","303","0.0534280095285557","0.0477229704498557","0.0591330486072557","10"
"10 Completely satisfied","2004","66 and older","Female","62","0.0372000173842668","0.0290571258707217","0.045342908897812","10"
"10 Completely satisfied","2004","66 and older","Male","54","0.0345118742995131","0.0258977470544823","0.0431260015445439","10"
"10 Completely satisfied","2004","35-65 y.","Female","313","0.0520264195694651","0.0465246081333287","0.0575282310056014","10"
"2 on Scale 1 to 10","2004","16-34 y.","Female","36","0.0139918154070178","0.00973667374467798","0.0182469570693576","2"
"2 on Scale 1 to 10","2004","16-34 y.","Male","33","0.0136023359253325","0.00923235627775392","0.0179723155729111","2"
"2 on Scale 1 to 10","2004","35-65 y.","Female","190","0.0319692867414043","0.0276110917522116","0.0363274817305969","2"
"2 on Scale 1 to 10","2004","35-65 y.","Male","188","0.0384115718147621","0.0335360292167125","0.0432871144128117","2"
"2 on Scale 1 to 10","2004","66 and older","Male","86","0.0562977350600076","0.0454205504019315","0.0671749197180837","2"
"2 on Scale 1 to 10","2004","66 and older","Female","128","0.0752654536131537","0.0639141582728131","0.0866167489534943","2"
"3 on Scale 1 to 10","2004","16-34 y.","Female","97","0.0285187237029678","0.022488700406761","0.0345487469991746","3"
"3 on Scale 1 to 10","2004","16-34 y.","Male","64","0.0249465466860473","0.0190626359049645","0.0308304574671301","3"
"3 on Scale 1 to 10","2004","35-65 y.","Female","325","0.0600333010881932","0.0541482808388482","0.0659183213375381","3"
"3 on Scale 1 to 10","2004","35-65 y.","Male","294","0.0543236281417105","0.0485736928868989","0.0600735633965221","3"
"3 on Scale 1 to 10","2004","66 and older","Female","200","0.100073626069417","0.0871613635078942","0.11298588863094","3"
"3 on Scale 1 to 10","2004","66 and older","Male","143","0.0767531509761572","0.0641910995996969","0.0893152023526176","3"
"4 on Scale 1 to 10","2004","16-34 y.","Male","62","0.0285794693676221","0.0222934260680603","0.0348655126671838","4"
"4 on Scale 1 to 10","2004","16-34 y.","Female","85","0.0332991949185146","0.0267994002582656","0.0397989895787636","4"
"4 on Scale 1 to 10","2004","35-65 y.","Female","369","0.0614138605646393","0.0554659300984181","0.0673617910308605","4"
"4 on Scale 1 to 10","2004","35-65 y.","Male","359","0.0589982763861358","0.0530208783979974","0.0649756743742742","4"
"4 on Scale 1 to 10","2004","66 and older","Female","174","0.0796570252033477","0.0680070249957444","0.0913070254109509","4"
"4 on Scale 1 to 10","2004","66 and older","Male","124","0.0684178793757518","0.05650411742485","0.0803316413266535","4"
"5 on Scale 1 to 10","2004","16-34 y.","Female","235","0.0846330773756952","0.0745497375571641","0.0947164171942263","5"
"5 on Scale 1 to 10","2004","16-34 y.","Male","162","0.0711546801923153","0.0614558337623004","0.0808535266223303","5"
"5 on Scale 1 to 10","2004","35-65 y.","Male","834","0.142431974972777","0.133565819562161","0.151298130383394","5"
"5 on Scale 1 to 10","2004","66 and older","Female","496","0.239606862082226","0.221241150458565","0.257972573705886","5"
"5 on Scale 1 to 10","2004","66 and older","Male","336","0.199660703853039","0.180796568204162","0.218524839501916","5"
"5 on Scale 1 to 10","2004","35-65 y.","Female","996","0.168904773192848","0.159622764503427","0.178186781882269","5"
"6 on Scale 1 to 10","2004","16-34 y.","Female","205","0.0717721133883451","0.062421461202241","0.0811227655744492","6"
"6 on Scale 1 to 10","2004","16-34 y.","Male","181","0.0725335827225878","0.0627484817820549","0.0823186836631206","6"
"6 on Scale 1 to 10","2004","35-65 y.","Female","682","0.108380666382861","0.100679415665813","0.116081917099908","6"
"6 on Scale 1 to 10","2004","35-65 y.","Male","671","0.111878299532076","0.103881679309896","0.119874919754256","6"
"6 on Scale 1 to 10","2004","66 and older","Female","261","0.100842763078882","0.0878865157194896","0.113799010438274","6"
"6 on Scale 1 to 10","2004","66 and older","Male","217","0.128132853205702","0.112360047762588","0.143905658648816","6"
"7 on Scale 1 to 10","2004","66 and older","Female","284","0.135631235955371","0.120899007928301","0.150363463982442","7"
"7 on Scale 1 to 10","2004","16-34 y.","Female","468","0.159687033231459","0.146416386491552","0.172957679971366","7"
"7 on Scale 1 to 10","2004","16-34 y.","Male","416","0.152502094344182","0.13893915343733","0.166065035251034","7"
"7 on Scale 1 to 10","2004","35-65 y.","Female","1133","0.174917972802894","0.165506417544602","0.184329528061186","7"
"7 on Scale 1 to 10","2004","35-65 y.","Male","1094","0.179087399648611","0.169360413941079","0.188814385356144","7"
"7 on Scale 1 to 10","2004","66 and older","Male","290","0.165358445262422","0.14782703983949","0.182889850685355","7"
"8 on Scale 1 to 10","2004","16-34 y.","Female","811","0.278814461348293","0.262569529921549","0.295059392775038","8"
"8 on Scale 1 to 10","2004","16-34 y.","Male","798","0.270213210137336","0.253460003851447","0.286966416423224","8"
"8 on Scale 1 to 10","2004","35-65 y.","Male","1489","0.241776646334119","0.230914815001776","0.252638477666463","8"
"8 on Scale 1 to 10","2004","66 and older","Female","255","0.122438579199767","0.108334753165305","0.13654240523423","8"
"8 on Scale 1 to 10","2004","35-65 y.","Female","1505","0.222075188568045","0.211778100037752","0.232372277098338","8"
"8 on Scale 1 to 10","2004","66 and older","Male","290","0.163460348475331","0.146010043674592","0.180910653276069","8"
"9 on Scale 1 to 10","2004","16-34 y.","Female","571","0.176478270112491","0.162667436902909","0.190289103322073","9"
"9 on Scale 1 to 10","2004","16-34 y.","Male","551","0.187804965587696","0.173070637053583","0.202539294121809","9"
"9 on Scale 1 to 10","2004","35-65 y.","Female","623","0.0958832673560477","0.0885890402479571","0.103177494464138","9"
"9 on Scale 1 to 10","2004","35-65 y.","Male","609","0.092055472588138","0.0847212891990222","0.0993896559772538","9"
"9 on Scale 1 to 10","2004","66 and older","Female","60","0.0286694367304756","0.0214893093697529","0.0358495640911984","9"
"9 on Scale 1 to 10","2004","66 and older","Male","77","0.0433416532107548","0.0337325090195964","0.0529507974019133","9"
"0 Completely dissatisfied","2005","16-34 y.","Female","11","","","","0"
"0 Completely dissatisfied","2005","16-34 y.","Male","2","","","","0"
"0 Completely dissatisfied","2005","35-65 y.","Male","51","0.0121875800668886","0.00932021618988869","0.0150549439438885","0"
"0 Completely dissatisfied","2005","66 and older","Female","76","0.0367203546285994","0.0286065813212936","0.0448341279359052","0"
"0 Completely dissatisfied","2005","66 and older","Male","43","0.0215991113783362","0.0147686533333833","0.0284295694232891","0"
"0 Completely dissatisfied","2005","35-65 y.","Female","53","0.0107661842457798","0.00815251086207287","0.0133798576294868","0"
"1 on Scale 1 to 10","2005","16-34 y.","Female","9","","","","1"
"1 on Scale 1 to 10","2005","35-65 y.","Male","79","0.0179581791207211","0.0144877516805084","0.0214286065609337","1"
"1 on Scale 1 to 10","2005","16-34 y.","Male","14","","","","1"
"1 on Scale 1 to 10","2005","35-65 y.","Female","71","0.0145348771719314","0.0115037982340121","0.0175659561098507","1"
"1 on Scale 1 to 10","2005","66 and older","Female","58","0.0313014495539944","0.0237892036694112","0.0388136954385776","1"
"1 on Scale 1 to 10","2005","66 and older","Male","49","0.0290990711521923","0.0212013737768136","0.036996768527571","1"
"10 Completely satisfied","2005","16-34 y.","Female","392","0.140266574686559","0.127350838879258","0.153182310493859","10"
"10 Completely satisfied","2005","16-34 y.","Male","427","0.167745093736015","0.15325151016708","0.182238677304949","10"
"10 Completely satisfied","2005","35-65 y.","Female","333","0.0624426028821844","0.056314721277029","0.0685704844873399","10"
"10 Completely satisfied","2005","35-65 y.","Male","298","0.0520676013903178","0.046261838477422","0.0578733643032137","10"
"10 Completely satisfied","2005","66 and older","Female","53","0.0340757295957214","0.0262488732027765","0.0419025859886663","10"
"10 Completely satisfied","2005","66 and older","Male","54","0.0324742698526478","0.0241456234132033","0.0408029162920924","10"
"2 on Scale 1 to 10","2005","16-34 y.","Female","27","","","","2"
"2 on Scale 1 to 10","2005","16-34 y.","Male","32","0.0245341720772717","0.0185332993332313","0.0305350448213121","2"
"2 on Scale 1 to 10","2005","66 and older","Female","122","0.0692904069852721","0.0583347886089863","0.0802460253615578","2"
"2 on Scale 1 to 10","2005","35-65 y.","Female","158","0.0295408800181301","0.0252527171517572","0.033829042884503","2"
"2 on Scale 1 to 10","2005","35-65 y.","Male","163","0.0345822454988741","0.0298072709277955","0.0393572200699526","2"
"2 on Scale 1 to 10","2005","66 and older","Male","81","0.0505876236358565","0.0402903311024961","0.0608849161692169","2"
"3 on Scale 1 to 10","2005","16-34 y.","Female","75","0.0316538162394477","0.025142204278706","0.0381654282001893","3"
"3 on Scale 1 to 10","2005","16-34 y.","Male","59","0.0274571821098553","0.0211184115644641","0.0337959526552465","3"
"3 on Scale 1 to 10","2005","35-65 y.","Female","325","0.0616799693749189","0.0555871472011854","0.0677727915486524","3"
"3 on Scale 1 to 10","2005","35-65 y.","Male","305","0.0597008636151132","0.05350916009003","0.0658925671401964","3"
"3 on Scale 1 to 10","2005","66 and older","Female","181","0.090563933759831","0.0781828982148208","0.102944969304841","3"
"3 on Scale 1 to 10","2005","66 and older","Male","140","0.0914829610811649","0.0779369910056389","0.105028931156691","3"
"4 on Scale 1 to 10","2005","16-34 y.","Female","100","0.0398945273708032","0.0326154508327711","0.0471736039088353","4"
"4 on Scale 1 to 10","2005","16-34 y.","Male","58","0.0240380015437612","0.0180966080431844","0.029979395044338","4"
"4 on Scale 1 to 10","2005","35-65 y.","Female","367","0.064898014901789","0.0586589984567594","0.0711370313468186","4"
"4 on Scale 1 to 10","2005","35-65 y.","Male","350","0.0625451004889163","0.0562172141972928","0.0688729867805398","4"
"4 on Scale 1 to 10","2005","66 and older","Female","208","0.101980686282192","0.0889251400136185","0.115036232550765","4"
"4 on Scale 1 to 10","2005","66 and older","Male","143","0.0706697699577398","0.058628415579116","0.0827111243363637","4"
"5 on Scale 1 to 10","2005","35-65 y.","Male","729","0.139754298895098","0.13069320415997","0.148815393630227","5"
"5 on Scale 1 to 10","2005","66 and older","Female","445","0.217893663094141","0.200084297597179","0.235703028591103","5"
"5 on Scale 1 to 10","2005","66 and older","Male","338","0.196236467178636","0.177575786800454","0.214897147556817","5"
"5 on Scale 1 to 10","2005","16-34 y.","Female","230","0.0862446627722226","0.0758036836181156","0.0966856419263296","5"
"5 on Scale 1 to 10","2005","16-34 y.","Male","162","0.0709466286456874","0.0609877853932421","0.0809054718981327","5"
"5 on Scale 1 to 10","2005","35-65 y.","Female","864","0.157251362356015","0.148031654233529","0.166471070478501","5"
"6 on Scale 1 to 10","2005","16-34 y.","Female","192","0.0667980873225628","0.0575120596216975","0.076084115023428","6"
"6 on Scale 1 to 10","2005","16-34 y.","Male","165","0.0705201517985988","0.060589007503338","0.0804512960938596","6"
"6 on Scale 1 to 10","2005","35-65 y.","Female","653","0.109263132327413","0.101362124867163","0.117164139787663","6"
"6 on Scale 1 to 10","2005","35-65 y.","Male","655","0.113592922010253","0.10530054438972","0.121885299630786","6"
"6 on Scale 1 to 10","2005","66 and older","Female","263","0.111165255064661","0.0976043620271314","0.12472614810219","6"
"6 on Scale 1 to 10","2005","66 and older","Male","226","0.128168643594211","0.112462100746419","0.143875186442002","6"
"7 on Scale 1 to 10","2005","16-34 y.","Female","399","0.150094964264796","0.136810978141286","0.163378950388305","7"
"7 on Scale 1 to 10","2005","16-34 y.","Male","380","0.140157696957645","0.126691636376684","0.153623757538607","7"
"7 on Scale 1 to 10","2005","35-65 y.","Female","1096","0.169028210804646","0.159536518049279","0.178519903560014","7"
"7 on Scale 1 to 10","2005","35-65 y.","Male","1077","0.193381341495163","0.183060187834847","0.203702495155478","7"
"7 on Scale 1 to 10","2005","66 and older","Female","301","0.13595591810742","0.121169592925334","0.150742243289507","7"
"7 on Scale 1 to 10","2005","66 and older","Male","284","0.162153192521291","0.144834363357728","0.179472021684854","7"
"8 on Scale 1 to 10","2005","16-34 y.","Female","785","0.28192235583588","0.265187937861847","0.298656773809913","8"
"8 on Scale 1 to 10","2005","16-34 y.","Male","732","0.274097393063638","0.256794675682855","0.291400110444421","8"
"8 on Scale 1 to 10","2005","35-65 y.","Female","1420","0.222781959053789","0.212243372171657","0.233320545935922","8"
"8 on Scale 1 to 10","2005","35-65 y.","Male","1346","0.221499932891662","0.210648103575996","0.232351762207327","8"
"8 on Scale 1 to 10","2005","66 and older","Female","293","0.140523255621974","0.125530398198176","0.155516113045773","8"
"8 on Scale 1 to 10","2005","66 and older","Male","302","0.171043531000383","0.15335089037633","0.188736171624436","8"
"9 on Scale 1 to 10","2005","16-34 y.","Female","557","0.187521749572926","0.173004249185389","0.202039249960463","9"
"9 on Scale 1 to 10","2005","16-34 y.","Male","522","0.193013492056455","0.177704392243171","0.20832259186974","9"
"9 on Scale 1 to 10","2005","35-65 y.","Female","649","0.0978128068634027","0.0902893553872047","0.105336258339601","9"
"9 on Scale 1 to 10","2005","35-65 y.","Male","572","0.0927299345269929","0.0851500062686878","0.100309862785298","9"
"9 on Scale 1 to 10","2005","66 and older","Female","64","0.0305293473061931","0.0231073748595171","0.0379513197528691","9"
"9 on Scale 1 to 10","2005","66 and older","Male","80","0.0464853586475417","0.0365931050150509","0.0563776122800326","9"
"0 Completely dissatisfied","2006","16-34 y.","Female","7","","","","0"
