"plh0182","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2015","16-34 y.","direct migration background","395","0.198773499272195","0.181074290028062","0.216472708516327","9"
"9 on Scale 1 to 10","2015","16-34 y.","indirect migration background","200","0.182639375022469","0.158716228915951","0.206562521128986","9"
"9 on Scale 1 to 10","2015","35-65 y.","no migration background","1817","0.152703287517992","0.145984415236429","0.159422159799555","9"
"9 on Scale 1 to 10","2015","35-65 y.","direct migration background","597","0.150961696151354","0.139174832502869","0.162748559799838","9"
"9 on Scale 1 to 10","2015","35-65 y.","indirect migration background","114","0.158979295168442","0.131556522297508","0.186402068039376","9"
"9 on Scale 1 to 10","2015","66 and older","no migration background","682","0.143042931709313","0.132828171921115","0.15325769149751","9"
"9 on Scale 1 to 10","2015","66 and older","direct migration background","52","0.114891259438578","0.0849241211220605","0.144858397755096","9"
"9 on Scale 1 to 10","2015","66 and older","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","2015","16-34 y.","no migration background","734","0.191118344553978","0.178539159984943","0.203697529123012","9"
"0 Completely dissatisfied","2016","16-34 y.","no migration background","2","","","","0"
"0 Completely dissatisfied","2016","16-34 y.","direct migration background","50","0.00500212555300338","0.00279645732945098","0.00720779377655578","0"
"0 Completely dissatisfied","2016","16-34 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","no migration background","22","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2016","66 and older","no migration background","12","","","","0"
"0 Completely dissatisfied","2016","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","direct migration background","48","0.0023109311075589","0.000973704426341858","0.00364815778877594","0"
"0 Completely dissatisfied","2016","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2016","35-65 y.","direct migration background","19","","","","1"
"1 on Scale 1 to 10","2016","35-65 y.","no migration background","52","0.00367155607391739","0.0024947480848666","0.00484836406296818","1"
"1 on Scale 1 to 10","2016","16-34 y.","direct migration background","19","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2016","35-65 y.","indirect migration background","7","","","","1"
"1 on Scale 1 to 10","2016","66 and older","no migration background","25","","","","1"
"1 on Scale 1 to 10","2016","66 and older","direct migration background","1","","","","1"
"1 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","no migration background","7","","","","1"
"10 Completely satisfied","2016","16-34 y.","no migration background","192","0.0560621064987734","0.048281487280742","0.0638427257168047","10"
"10 Completely satisfied","2016","16-34 y.","direct migration background","760","0.121117286622033","0.110916812850707","0.13131776039336","10"
"10 Completely satisfied","2016","16-34 y.","indirect migration background","91","0.082473407883121","0.0645115193997932","0.100435296366449","10"
"10 Completely satisfied","2016","35-65 y.","no migration background","377","0.0353454681917563","0.0317526765255989","0.0389382598579136","10"
"10 Completely satisfied","2016","35-65 y.","direct migration background","723","0.100384227365515","0.0920151959531473","0.108753258777883","10"
"10 Completely satisfied","2016","35-65 y.","indirect migration background","49","0.0557009707743453","0.0381507604666289","0.0732511810820618","10"
"10 Completely satisfied","2016","66 and older","no migration background","260","0.0652651816557322","0.0579210883428164","0.072609274968648","10"
"10 Completely satisfied","2016","66 and older","direct migration background","29","","","","10"
"10 Completely satisfied","2016","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2016","16-34 y.","no migration background","18","","","","2"
"2 on Scale 1 to 10","2016","16-34 y.","direct migration background","53","0.0050505943557053","0.00283431980857277","0.00726686890283784","2"
"2 on Scale 1 to 10","2016","35-65 y.","direct migration background","51","0.0145875385801035","0.011248557479466","0.017926519680741","2"
"2 on Scale 1 to 10","2016","35-65 y.","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","2016","16-34 y.","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2016","35-65 y.","no migration background","116","0.0160417309394888","0.0135972130792508","0.0184862487997268","2"
"2 on Scale 1 to 10","2016","66 and older","no migration background","34","0.0107687564370665","0.00769984122380693","0.0138376716503262","2"
"2 on Scale 1 to 10","2016","66 and older","direct migration background","7","","","","2"
"2 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2016","16-34 y.","no migration background","56","0.0136782722449678","0.0097497187887466","0.017606825701189","3"
"3 on Scale 1 to 10","2016","16-34 y.","direct migration background","70","0.0142792304082593","0.0105700225581707","0.0179884382583478","3"
"3 on Scale 1 to 10","2016","35-65 y.","direct migration background","89","0.0214007834384578","0.0173705407846756","0.02543102609224","3"
"3 on Scale 1 to 10","2016","35-65 y.","indirect migration background","11","","","","3"
"3 on Scale 1 to 10","2016","16-34 y.","indirect migration background","8","","","","3"
"3 on Scale 1 to 10","2016","35-65 y.","no migration background","238","0.0286608321720097","0.0254143792488264","0.031907285095193","3"
"3 on Scale 1 to 10","2016","66 and older","no migration background","93","0.023869868689185","0.0193311624458691","0.028408574932501","3"
"3 on Scale 1 to 10","2016","66 and older","direct migration background","19","","","","3"
"3 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2016","16-34 y.","no migration background","72","0.0241382385555777","0.0189471948783127","0.0293292822328427","4"
"4 on Scale 1 to 10","2016","16-34 y.","direct migration background","83","0.00917897140164623","0.00619739164023082","0.0121605511630616","4"
"4 on Scale 1 to 10","2016","35-65 y.","direct migration background","126","0.0247357637425443","0.0204102495790154","0.0290612779060732","4"
"4 on Scale 1 to 10","2016","35-65 y.","indirect migration background","21","","","","4"
"4 on Scale 1 to 10","2016","66 and older","no migration background","128","0.0309770954143512","0.0258255139893025","0.0361286768393999","4"
"4 on Scale 1 to 10","2016","16-34 y.","indirect migration background","14","","","","4"
"4 on Scale 1 to 10","2016","35-65 y.","no migration background","311","0.0336103558287017","0.0301037096338485","0.0371170020235549","4"
"4 on Scale 1 to 10","2016","66 and older","direct migration background","10","","","","4"
"4 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2016","35-65 y.","no migration background","863","0.0914495257099885","0.0858410541848063","0.0970579972351708","5"
"5 on Scale 1 to 10","2016","16-34 y.","no migration background","176","0.0605299549434387","0.0524643974921557","0.0685955123947218","5"
"5 on Scale 1 to 10","2016","16-34 y.","direct migration background","406","0.0721757174247774","0.0640851265968532","0.0802663082527017","5"
"5 on Scale 1 to 10","2016","16-34 y.","indirect migration background","51","0.0378884965311158","0.0254217799796346","0.0503552130825971","5"
"5 on Scale 1 to 10","2016","35-65 y.","indirect migration background","47","0.0732028348163989","0.0532707617958605","0.0931349078369373","5"
"5 on Scale 1 to 10","2016","66 and older","no migration background","471","0.115734235815295","0.10622215502523","0.12524631660536","5"
"5 on Scale 1 to 10","2016","35-65 y.","direct migration background","534","0.0908706871613972","0.0828661050582941","0.0988752692645004","5"
"5 on Scale 1 to 10","2016","66 and older","direct migration background","60","0.139884764578896","0.107061409319063","0.172708119838729","5"
"5 on Scale 1 to 10","2016","66 and older","indirect migration background","1","","","","5"
"6 on Scale 1 to 10","2016","66 and older","no migration background","419","0.10264028048731","0.0936163570634436","0.111664203911176","6"
"6 on Scale 1 to 10","2016","35-65 y.","indirect migration background","60","0.0851364791044085","0.0637798763497775","0.106493081859039","6"
"6 on Scale 1 to 10","2016","16-34 y.","no migration background","251","0.0761747049755882","0.0672023166782146","0.0851470932729618","6"
"6 on Scale 1 to 10","2016","16-34 y.","direct migration background","343","0.0743463196424457","0.066144583014623","0.0825480562702684","6"
"6 on Scale 1 to 10","2016","16-34 y.","indirect migration background","68","0.073964370499092","0.0568755996359048","0.0910531413622793","6"
"6 on Scale 1 to 10","2016","35-65 y.","no migration background","809","0.0833550901022707","0.077976779381752","0.0887334008227895","6"
"6 on Scale 1 to 10","2016","66 and older","direct migration background","44","0.0842315248629706","0.0579500568005773","0.110512992925364","6"
"6 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2016","35-65 y.","direct migration background","465","0.106017505315348","0.0974438262093332","0.114591184421363","6"
"7 on Scale 1 to 10","2016","16-34 y.","no migration background","649","0.195448467273319","0.182036242815066","0.208860691731571","7"
"7 on Scale 1 to 10","2016","16-34 y.","direct migration background","617","0.201279808842724","0.188744089707774","0.213815527977674","7"
"7 on Scale 1 to 10","2016","16-34 y.","indirect migration background","164","0.198615253475199","0.172564965362831","0.224665541587567","7"
"7 on Scale 1 to 10","2016","35-65 y.","direct migration background","876","0.196970554141441","0.185894621252046","0.208046487030836","7"
"7 on Scale 1 to 10","2016","35-65 y.","indirect migration background","139","0.218622422829154","0.186994257888788","0.250250587769521","7"
"7 on Scale 1 to 10","2016","35-65 y.","no migration background","2146","0.21470812527089","0.206718635358606","0.222697615183174","7"
"7 on Scale 1 to 10","2016","66 and older","no migration background","855","0.189292597392972","0.177644577996468","0.200940616789477","7"
"7 on Scale 1 to 10","2016","66 and older","direct migration background","96","0.244874059634221","0.20418285656445","0.285565262703991","7"
"7 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","2016","16-34 y.","no migration background","1219","0.360807777918706","0.344564957921692","0.37705059791572","8"
"8 on Scale 1 to 10","2016","16-34 y.","direct migration background","1005","0.332415740417848","0.31768767684762","0.347143803988077","8"
"8 on Scale 1 to 10","2016","16-34 y.","indirect migration background","310","0.354188560920307","0.322959722717573","0.385417399123041","8"
"8 on Scale 1 to 10","2016","35-65 y.","direct migration background","1355","0.300998290796583","0.288224051112131","0.313772530481035","8"
"8 on Scale 1 to 10","2016","66 and older","direct migration background","117","0.284844720878873","0.242135297619655","0.32755414413809","8"
"8 on Scale 1 to 10","2016","66 and older","indirect migration background","3","","","","8"
"8 on Scale 1 to 10","2016","66 and older","no migration background","1394","0.306184851874695","0.292480233711337","0.319889470038052","8"
"8 on Scale 1 to 10","2016","35-65 y.","no migration background","3515","0.3385099467109","0.32930276663762","0.347717126784181","8"
"8 on Scale 1 to 10","2016","35-65 y.","indirect migration background","199","0.292752670774378","0.257932390516836","0.327572951031919","8"
"9 on Scale 1 to 10","2016","35-65 y.","direct migration background","667","0.138251416097652","0.128638857274204","0.1478639749211","9"
"9 on Scale 1 to 10","2016","16-34 y.","no migration background","716","0.205602561168913","0.191933429625024","0.219271692712801","9"
"9 on Scale 1 to 10","2016","16-34 y.","direct migration background","524","0.162863867132719","0.151319709961035","0.174408024304403","9"
"9 on Scale 1 to 10","2016","16-34 y.","indirect migration background","189","0.20984308414287","0.183254837509328","0.236431330776412","9"
"9 on Scale 1 to 10","2016","35-65 y.","no migration background","1698","0.152453601226027","0.145459533295823","0.15944766915623","9"
"9 on Scale 1 to 10","2016","35-65 y.","indirect migration background","116","0.176183153173207","0.147029452199311","0.205336854147103","9"
"9 on Scale 1 to 10","2016","66 and older","no migration background","654","0.144191409458069","0.133746342822959","0.154636476093178","9"
"9 on Scale 1 to 10","2016","66 and older","direct migration background","45","0.0857031614645899","0.0592144108045394","0.11219191212464","9"
"9 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2017","16-34 y.","no migration background","8","","","","0"
"0 Completely dissatisfied","2017","16-34 y.","direct migration background","51","0.00625323674349675","0.00392665082409139","0.00857982266290211","0"
"0 Completely dissatisfied","2017","16-34 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","no migration background","25","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","indirect migration background","9","","","","0"
"0 Completely dissatisfied","2017","66 and older","no migration background","16","","","","0"
"0 Completely dissatisfied","2017","66 and older","direct migration background","2","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","direct migration background","37","0.00755947767072337","0.00522846587119855","0.00989048947024818","0"
"0 Completely dissatisfied","2017","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2017","35-65 y.","no migration background","52","0.0059583680297872","0.00456057041907053","0.00735616564050387","1"
"1 on Scale 1 to 10","2017","35-65 y.","direct migration background","18","","","","1"
"1 on Scale 1 to 10","2017","66 and older","no migration background","15","","","","1"
"1 on Scale 1 to 10","2017","66 and older","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","direct migration background","18","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2017","35-65 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","no migration background","17","","","","1"
"10 Completely satisfied","2017","16-34 y.","no migration background","182","0.0430034236021545","0.036780158539251","0.0492266886650579","10"
"10 Completely satisfied","2017","16-34 y.","direct migration background","800","0.114625560691304","0.105223284104289","0.124027837278319","10"
"10 Completely satisfied","2017","16-34 y.","indirect migration background","93","0.0726727528243244","0.0563696251883177","0.0889758804603311","10"
"10 Completely satisfied","2017","35-65 y.","no migration background","409","0.0349561661290285","0.0316202604553525","0.0382920718027045","10"
"10 Completely satisfied","2017","35-65 y.","direct migration background","683","0.090653615671883","0.0829267462924688","0.0983804850512972","10"
"10 Completely satisfied","2017","35-65 y.","indirect migration background","39","0.0429486281522323","0.0281806486412041","0.0577166076632606","10"
"10 Completely satisfied","2017","66 and older","no migration background","308","0.0796989306119961","0.0718494901309704","0.0875483710930217","10"
"10 Completely satisfied","2017","66 and older","direct migration background","36","0.0704856265074485","0.0477289784252072","0.0932422745896899","10"
"10 Completely satisfied","2017","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2017","16-34 y.","no migration background","30","0.00608029515879833","0.00369550828737802","0.00846508203021864","2"
"2 on Scale 1 to 10","2017","16-34 y.","direct migration background","43","0.0175019571724693","0.0136317166871357","0.0213721976578029","2"
"2 on Scale 1 to 10","2017","35-65 y.","direct migration background","45","0.00470176341848667","0.00286076533258668","0.00654276150438666","2"
"2 on Scale 1 to 10","2017","35-65 y.","indirect migration background","10","","","","2"
"2 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2017","16-34 y.","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","2017","35-65 y.","no migration background","143","0.0149294419619617","0.0127268512603442","0.0171320326635792","2"
"2 on Scale 1 to 10","2017","66 and older","direct migration background","3","","","","2"
"2 on Scale 1 to 10","2017","66 and older","no migration background","50","0.0118833137610558","0.00874265762469689","0.0150239698974147","2"
"3 on Scale 1 to 10","2017","16-34 y.","no migration background","70","0.0175661322264379","0.013536166733994","0.0215960977188819","3"
"3 on Scale 1 to 10","2017","16-34 y.","direct migration background","95","0.0127614569707101","0.00944869693946696","0.0160742170019532","3"
"3 on Scale 1 to 10","2017","16-34 y.","indirect migration background","12","","","","3"
"3 on Scale 1 to 10","2017","35-65 y.","no migration background","249","0.0248912511254214","0.022061630357594","0.0277208718932488","3"
"3 on Scale 1 to 10","2017","35-65 y.","direct migration background","109","0.0206995632248234","0.0168679214615126","0.0245312049881343","3"
"3 on Scale 1 to 10","2017","35-65 y.","indirect migration background","13","","","","3"
"3 on Scale 1 to 10","2017","66 and older","no migration background","84","0.0196055303947547","0.0155872779773752","0.0236237828121341","3"
"3 on Scale 1 to 10","2017","66 and older","direct migration background","12","","","","3"
"3 on Scale 1 to 10","2017","66 and older","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","2017","16-34 y.","no migration background","120","0.0285616537598676","0.0234517715726424","0.0336715359470928","4"
"4 on Scale 1 to 10","2017","16-34 y.","direct migration background","101","0.0186598196168656","0.0146659644881279","0.0226536747456033","4"
"4 on Scale 1 to 10","2017","35-65 y.","direct migration background","121","0.0234819220430142","0.0194066810323886","0.0275571630536398","4"
"4 on Scale 1 to 10","2017","16-34 y.","indirect migration background","25","","","","4"
"4 on Scale 1 to 10","2017","35-65 y.","no migration background","278","0.0254852860794623","0.0226229719033373","0.0283476002555873","4"
"4 on Scale 1 to 10","2017","35-65 y.","indirect migration background","19","","","","4"
"4 on Scale 1 to 10","2017","66 and older","no migration background","117","0.0253460780356091","0.0207906615250844","0.0299014945461338","4"
"4 on Scale 1 to 10","2017","66 and older","direct migration background","14","","","","4"
"4 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2017","35-65 y.","no migration background","1051","0.0975913882340554","0.0922014261751681","0.102981350292943","5"
"5 on Scale 1 to 10","2017","35-65 y.","direct migration background","565","0.0978074858113742","0.0898131573030335","0.105801814319715","5"
"5 on Scale 1 to 10","2017","35-65 y.","indirect migration background","53","0.0802274103246866","0.0604403887971443","0.100014431852229","5"
"5 on Scale 1 to 10","2017","66 and older","no migration background","424","0.0995281042373342","0.090851387138226","0.108204821336442","5"
"5 on Scale 1 to 10","2017","16-34 y.","no migration background","198","0.046251091765393","0.039808069796971","0.052694113733815","5"
"5 on Scale 1 to 10","2017","16-34 y.","direct migration background","466","0.0744644947471469","0.0667163101025328","0.082212679391761","5"
"5 on Scale 1 to 10","2017","16-34 y.","indirect migration background","78","0.0791311756023256","0.0621783807471636","0.0960839704574877","5"
"5 on Scale 1 to 10","2017","66 and older","direct migration background","56","0.100932619191828","0.0741506905439508","0.127714547839706","5"
"5 on Scale 1 to 10","2017","66 and older","indirect migration background","1","","","","5"
"6 on Scale 1 to 10","2017","35-65 y.","direct migration background","476","0.0871636068259572","0.0795724073614456","0.0947548062904687","6"
"6 on Scale 1 to 10","2017","16-34 y.","no migration background","361","0.0971907860901565","0.0881037525801426","0.10627781960017","6"
"6 on Scale 1 to 10","2017","16-34 y.","indirect migration background","80","0.104302831200421","0.0851074269864847","0.123498235414357","6"
"6 on Scale 1 to 10","2017","35-65 y.","no migration background","1018","0.0904938931550377","0.0852832564964682","0.0957045298136072","6"
"6 on Scale 1 to 10","2017","35-65 y.","indirect migration background","73","0.0875647098873483","0.0669752761991","0.108154143575597","6"
"6 on Scale 1 to 10","2017","66 and older","no migration background","432","0.103596939434471","0.0947646637109916","0.11242921515795","6"
"6 on Scale 1 to 10","2017","66 and older","direct migration background","45","0.138988126228682","0.108232584810879","0.169743667646486","6"
"6 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2017","16-34 y.","direct migration background","394","0.0826110595319467","0.0744860357183543","0.0907360833455391","6"
"7 on Scale 1 to 10","2017","16-34 y.","direct migration background","777","0.194401028092748","0.182721171065509","0.206080885119987","7"
"7 on Scale 1 to 10","2017","16-34 y.","no migration background","859","0.213133904813356","0.200571051814688","0.225696757812025","7"
"7 on Scale 1 to 10","2017","35-65 y.","indirect migration background","146","0.187223254925235","0.158808472289455","0.215638037561015","7"
"7 on Scale 1 to 10","2017","66 and older","no migration background","886","0.198236844839776","0.186682037038519","0.209791652641033","7"
"7 on Scale 1 to 10","2017","16-34 y.","indirect migration background","195","0.200490120570704","0.175346546081238","0.225633695060171","7"
"7 on Scale 1 to 10","2017","35-65 y.","no migration background","2509","0.224776632560745","0.217194919352121","0.232358345769369","7"
"7 on Scale 1 to 10","2017","35-65 y.","direct migration background","1056","0.203402596968445","0.192569714701475","0.214235479235414","7"
"7 on Scale 1 to 10","2017","66 and older","direct migration background","93","0.157484176523097","0.125099657488085","0.189868695558109","7"
"7 on Scale 1 to 10","2017","66 and older","indirect migration background","4","","","","7"
"8 on Scale 1 to 10","2017","16-34 y.","indirect migration background","307","0.314330217883724","0.285174805775398","0.34348562999205","8"
"8 on Scale 1 to 10","2017","35-65 y.","no migration background","4139","0.344257726242539","0.335628203379456","0.352887249105622","8"
"8 on Scale 1 to 10","2017","35-65 y.","direct migration background","1452","0.295927613297408","0.283643389073704","0.308211837521112","8"
"8 on Scale 1 to 10","2017","66 and older","direct migration background","170","0.324648731812649","0.283019186101372","0.366278277523925","8"
"8 on Scale 1 to 10","2017","16-34 y.","no migration background","1489","0.364791564343577","0.350024569856394","0.379558558830759","8"
"8 on Scale 1 to 10","2017","16-34 y.","direct migration background","1086","0.310762420876223","0.297103149972467","0.324421691779978","8"
"8 on Scale 1 to 10","2017","35-65 y.","indirect migration background","223","0.329764322287788","0.295519539764503","0.364009104811073","8"
"8 on Scale 1 to 10","2017","66 and older","no migration background","1556","0.319015932034501","0.305506964671651","0.332524899397351","8"
"8 on Scale 1 to 10","2017","66 and older","indirect migration background","5","","","","8"
"9 on Scale 1 to 10","2017","16-34 y.","direct migration background","579","0.165707935258377","0.154734072974939","0.176681797541814","9"
"9 on Scale 1 to 10","2017","35-65 y.","no migration background","1772","0.134333332591612","0.12813969789718","0.140526967286044","9"
"9 on Scale 1 to 10","2017","16-34 y.","no migration background","748","0.176612041326601","0.164913707732235","0.188310374920966","9"
"9 on Scale 1 to 10","2017","16-34 y.","indirect migration background","174","0.185549425141321","0.16113588351553","0.209962966767111","9"
"9 on Scale 1 to 10","2017","35-65 y.","direct migration background","742","0.166696636102569","0.15666639624084","0.176726875964298","9"
"9 on Scale 1 to 10","2017","35-65 y.","indirect migration background","137","0.191050032137524","0.162413976568506","0.219686087706542","9"
"9 on Scale 1 to 10","2017","66 and older","no migration background","685","0.136150962854029","0.126211182775095","0.146090742932962","9"
"9 on Scale 1 to 10","2017","66 and older","direct migration background","53","0.133397309094","0.103169024141451","0.163625594046548","9"
"9 on Scale 1 to 10","2017","66 and older","indirect migration background","5","","","","9"
"0 Completely dissatisfied","2018","16-34 y.","no migration background","6","","","","0"
"0 Completely dissatisfied","2018","16-34 y.","direct migration background","33","0.00462455155111161","0.00234200077820459","0.00690710232401864","0"
"0 Completely dissatisfied","2018","16-34 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","no migration background","26","","","","0"
"0 Completely dissatisfied","2018","66 and older","direct migration background","3","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","indirect migration background","5","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","direct migration background","30","0.00382345703819723","0.00209102166000617","0.0055558924163883","0"
"0 Completely dissatisfied","2018","66 and older","no migration background","11","","","","0"
"0 Completely dissatisfied","2018","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2018","16-34 y.","no migration background","6","","","","1"
"1 on Scale 1 to 10","2018","35-65 y.","no migration background","52","0.00414669498624865","0.00294712050305617","0.00534626946944113","1"
"1 on Scale 1 to 10","2018","35-65 y.","direct migration background","19","","","","1"
"1 on Scale 1 to 10","2018","35-65 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2018","66 and older","no migration background","16","","","","1"
"1 on Scale 1 to 10","2018","16-34 y.","direct migration background","19","","","","1"
"1 on Scale 1 to 10","2018","16-34 y.","indirect migration background","8","","","","1"
"1 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2018","66 and older","direct migration background","4","","","","1"
"10 Completely satisfied","2018","16-34 y.","no migration background","242","0.0533143160347288","0.0463390824776555","0.060289549591802","10"
"10 Completely satisfied","2018","16-34 y.","direct migration background","496","0.117956284433321","0.107104584681632","0.12880798418501","10"
"10 Completely satisfied","2018","16-34 y.","indirect migration background","100","0.0830049089145784","0.0657406086246527","0.100269209204504","10"
"10 Completely satisfied","2018","35-65 y.","no migration background","530","0.0471177694622977","0.0431623689602466","0.0510731699643489","10"
"10 Completely satisfied","2018","35-65 y.","direct migration background","592","0.0977195563583335","0.0893842359916174","0.10605487672505","10"
"10 Completely satisfied","2018","35-65 y.","indirect migration background","52","0.0531046109032785","0.0366102294822089","0.069598992324348","10"
"10 Completely satisfied","2018","66 and older","no migration background","379","0.0896713850551459","0.0813968921453695","0.0979458779649223","10"
"10 Completely satisfied","2018","66 and older","direct migration background","49","0.0668617493220647","0.0446088156346181","0.0891146830095112","10"
"10 Completely satisfied","2018","66 and older","indirect migration background","4","","","","10"
"2 on Scale 1 to 10","2018","35-65 y.","direct migration background","34","0.00838118141587003","0.00582209010804354","0.0109402727236965","2"
"2 on Scale 1 to 10","2018","16-34 y.","indirect migration background","9","","","","2"
"2 on Scale 1 to 10","2018","35-65 y.","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","2018","66 and older","direct migration background","8","","","","2"
"2 on Scale 1 to 10","2018","16-34 y.","no migration background","30","0.00582153845516923","0.00345951074353831","0.00818356616680015","2"
"2 on Scale 1 to 10","2018","16-34 y.","direct migration background","31","0.00772948453741268","0.00478314711574566","0.0106758219590797","2"
"2 on Scale 1 to 10","2018","35-65 y.","no migration background","118","0.0133791545671109","0.0112344475742751","0.0155238615599467","2"
"2 on Scale 1 to 10","2018","66 and older","no migration background","44","0.00958768127408046","0.00676553082142791","0.012409831726733","2"
"2 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2018","16-34 y.","direct migration background","70","0.0148872677511768","0.0108130649990724","0.0189614705032812","3"
"3 on Scale 1 to 10","2018","16-34 y.","no migration background","71","0.0143585848224889","0.0106649902871737","0.0180521793578041","3"
"3 on Scale 1 to 10","2018","16-34 y.","indirect migration background","19","","","","3"
"3 on Scale 1 to 10","2018","35-65 y.","no migration background","222","0.022877720370107","0.0200867236869693","0.0256687170532447","3"
"3 on Scale 1 to 10","2018","35-65 y.","direct migration background","82","0.0170552853911171","0.0134207004541582","0.020689870328076","3"
"3 on Scale 1 to 10","2018","35-65 y.","indirect migration background","12","","","","3"
"3 on Scale 1 to 10","2018","66 and older","direct migration background","12","","","","3"
"3 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2018","66 and older","no migration background","88","0.0171898786121345","0.0134255583346733","0.0209541988895958","3"
"4 on Scale 1 to 10","2018","16-34 y.","no migration background","114","0.0310333827556845","0.0256494094911935","0.0364173560201754","4"
"4 on Scale 1 to 10","2018","16-34 y.","direct migration background","84","0.0192474908043642","0.0146251821042553","0.0238697995044732","4"
"4 on Scale 1 to 10","2018","35-65 y.","direct migration background","119","0.0206919661977006","0.0166960044721427","0.0246879279232586","4"
"4 on Scale 1 to 10","2018","66 and older","no migration background","95","0.0220669365181987","0.0178125108553194","0.026321362181078","4"
"4 on Scale 1 to 10","2018","35-65 y.","no migration background","279","0.0280389030758952","0.0249572521697141","0.0311205539820764","4"
"4 on Scale 1 to 10","2018","35-65 y.","indirect migration background","17","","","","4"
"4 on Scale 1 to 10","2018","16-34 y.","indirect migration background","21","","","","4"
"4 on Scale 1 to 10","2018","66 and older","direct migration background","16","","","","4"
"4 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2018","66 and older","no migration background","393","0.0969342160103574","0.0883655424683967","0.105502889552318","5"
"5 on Scale 1 to 10","2018","35-65 y.","no migration background","869","0.0832486387358293","0.0780916896833266","0.088405587788332","5"
"5 on Scale 1 to 10","2018","35-65 y.","direct migration background","513","0.081468454850357","0.0737894921391575","0.0891474175615565","5"
"5 on Scale 1 to 10","2018","35-65 y.","indirect migration background","59","0.0829709842311925","0.0626813799748218","0.103260588487563","5"
"5 on Scale 1 to 10","2018","16-34 y.","no migration background","226","0.0598423254450965","0.0524779061573532","0.0672067447328398","5"
"5 on Scale 1 to 10","2018","16-34 y.","indirect migration background","64","0.0703929331762513","0.0543852740891573","0.0864005922633452","5"
"5 on Scale 1 to 10","2018","66 and older","direct migration background","45","0.0885829199529903","0.0632690241793896","0.113896815726591","5"
"5 on Scale 1 to 10","2018","66 and older","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","2018","16-34 y.","direct migration background","375","0.0747016592394773","0.0658566520986581","0.0835466663802964","5"
"6 on Scale 1 to 10","2018","35-65 y.","direct migration background","410","0.109330007000801","0.100570314127738","0.118089699873865","6"
