"plh0182","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1993","higher education","Rural Area","1","","","","1"
"10 Completely satisfied","1993","in school","Rural Area","4","","","","10"
"10 Completely satisfied","1993","inadequately","Urban Area","35","0.104349576639076","0.0777124456687386","0.130986707609413","10"
"10 Completely satisfied","1993","inadequately","Rural Area","11","","","","10"
"10 Completely satisfied","1993","general elemantary","Urban Area","172","0.109542260506609","0.0954618701598505","0.123622650853368","10"
"10 Completely satisfied","1993","general elemantary","Rural Area","54","0.0754684575065441","0.0572665277790585","0.0936703872340298","10"
"10 Completely satisfied","1993","middle vocational","Urban Area","251","0.0668054759294054","0.0593085288372922","0.0743024230215185","10"
"10 Completely satisfied","1993","middle vocational","Rural Area","102","0.0471338020360967","0.0386534249429565","0.0556141791292368","10"
"10 Completely satisfied","1993","vocational + Abi","Urban Area","12","","","","10"
"10 Completely satisfied","1993","higher vocational","Urban Area","17","","","","10"
"10 Completely satisfied","1993","higher vocational","Rural Area","10","","","","10"
"10 Completely satisfied","1993","higher education","Urban Area","24","","","","10"
"10 Completely satisfied","1993","higher education","Rural Area","19","","","","10"
"10 Completely satisfied","1993","in school","Urban Area","16","","","","10"
"10 Completely satisfied","1993","vocational + Abi","Rural Area","2","","","","10"
"2 on Scale 1 to 10","1993","higher education","Urban Area","20","","","","2"
"2 on Scale 1 to 10","1993","higher education","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1993","general elemantary","Urban Area","21","","","","2"
"2 on Scale 1 to 10","1993","in school","Urban Area","","","","","2"
"2 on Scale 1 to 10","1993","in school","Rural Area","","","","","2"
"2 on Scale 1 to 10","1993","inadequately","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1993","inadequately","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1993","general elemantary","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1993","middle vocational","Urban Area","53","0.0137007389129956","0.0102103913699257","0.0171910864560655","2"
"2 on Scale 1 to 10","1993","middle vocational","Rural Area","28","","","","2"
"2 on Scale 1 to 10","1993","vocational + Abi","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1993","vocational + Abi","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1993","higher vocational","Urban Area","5","","","","2"
"2 on Scale 1 to 10","1993","higher vocational","Rural Area","6","","","","2"
"3 on Scale 1 to 10","1993","in school","Urban Area","2","","","","3"
"3 on Scale 1 to 10","1993","in school","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1993","inadequately","Urban Area","12","","","","3"
"3 on Scale 1 to 10","1993","inadequately","Rural Area","1","","","","3"
"3 on Scale 1 to 10","1993","general elemantary","Urban Area","59","0.0304577382129195","0.0227104558305779","0.0382050205952612","3"
"3 on Scale 1 to 10","1993","general elemantary","Rural Area","29","","","","3"
"3 on Scale 1 to 10","1993","middle vocational","Urban Area","107","0.0267226772725893","0.0218803893443813","0.0315649652007974","3"
"3 on Scale 1 to 10","1993","middle vocational","Rural Area","83","0.0281871174561993","0.0215641956804471","0.0348100392319515","3"
"3 on Scale 1 to 10","1993","vocational + Abi","Urban Area","7","","","","3"
"3 on Scale 1 to 10","1993","vocational + Abi","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1993","higher education","Rural Area","27","","","","3"
"3 on Scale 1 to 10","1993","higher vocational","Urban Area","9","","","","3"
"3 on Scale 1 to 10","1993","higher vocational","Rural Area","7","","","","3"
"3 on Scale 1 to 10","1993","higher education","Urban Area","29","","","","3"
"4 on Scale 1 to 10","1993","in school","Urban Area","2","","","","4"
"4 on Scale 1 to 10","1993","in school","Rural Area","","","","","4"
"4 on Scale 1 to 10","1993","inadequately","Urban Area","36","0.0726930130495559","0.0500710163977574","0.0953150097013544","4"
"4 on Scale 1 to 10","1993","vocational + Abi","Urban Area","6","","","","4"
"4 on Scale 1 to 10","1993","vocational + Abi","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1993","inadequately","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1993","general elemantary","Urban Area","67","0.0389248274522137","0.030204973398367","0.0476446815060603","4"
"4 on Scale 1 to 10","1993","general elemantary","Rural Area","43","0.0454519416863032","0.0310987346311345","0.0598051487414718","4"
"4 on Scale 1 to 10","1993","middle vocational","Urban Area","141","0.031339053619841","0.0261076147132039","0.0365704925264782","4"
"4 on Scale 1 to 10","1993","middle vocational","Rural Area","117","0.0463103659994191","0.0379007608570652","0.0547199711417729","4"
"4 on Scale 1 to 10","1993","higher vocational","Urban Area","16","","","","4"
"4 on Scale 1 to 10","1993","higher vocational","Rural Area","10","","","","4"
"4 on Scale 1 to 10","1993","higher education","Urban Area","40","0.0350430599302479","0.0238074829068672","0.0462786369536287","4"
"4 on Scale 1 to 10","1993","higher education","Rural Area","42","0.0566244428045373","0.0382379868385961","0.0750108987704784","4"
"5 on Scale 1 to 10","1993","general elemantary","Urban Area","267","0.155155665411463","0.138833064731007","0.171478266091919","5"
"5 on Scale 1 to 10","1993","in school","Rural Area","7","","","","5"
"5 on Scale 1 to 10","1993","inadequately","Urban Area","75","0.139573558321151","0.109378819178898","0.169768297463405","5"
"5 on Scale 1 to 10","1993","inadequately","Rural Area","19","","","","5"
"5 on Scale 1 to 10","1993","vocational + Abi","Rural Area","9","","","","5"
"5 on Scale 1 to 10","1993","higher vocational","Urban Area","54","0.114551301142527","0.0857892832068046","0.14331331907825","5"
"5 on Scale 1 to 10","1993","higher vocational","Rural Area","42","0.155383347816965","0.112171954910601","0.198594740723329","5"
"5 on Scale 1 to 10","1993","higher education","Urban Area","112","0.110557333997907","0.0913974373710088","0.129717230624806","5"
"5 on Scale 1 to 10","1993","in school","Urban Area","5","","","","5"
"5 on Scale 1 to 10","1993","general elemantary","Rural Area","137","0.15609043569662","0.131080652261287","0.181100219131953","5"
"5 on Scale 1 to 10","1993","middle vocational","Urban Area","503","0.117929186910392","0.108245188667272","0.127613185153512","5"
"5 on Scale 1 to 10","1993","middle vocational","Rural Area","417","0.151719710916528","0.137364034579881","0.166075387253175","5"
"5 on Scale 1 to 10","1993","vocational + Abi","Urban Area","34","0.0920701874166155","0.0590771169201712","0.12506325791306","5"
"5 on Scale 1 to 10","1993","higher education","Rural Area","85","0.122002419528059","0.0959657981996702","0.148039040856448","5"
"6 on Scale 1 to 10","1993","in school","Urban Area","13","","","","6"
"6 on Scale 1 to 10","1993","in school","Rural Area","7","","","","6"
"6 on Scale 1 to 10","1993","inadequately","Urban Area","77","0.134085493908718","0.104396106399376","0.163774881418059","6"
"6 on Scale 1 to 10","1993","inadequately","Rural Area","9","","","","6"
"6 on Scale 1 to 10","1993","general elemantary","Urban Area","212","0.107394106510975","0.093435653513578","0.121352559508372","6"
"6 on Scale 1 to 10","1993","general elemantary","Rural Area","120","0.143569695724555","0.119406674617409","0.167732716831701","6"
"6 on Scale 1 to 10","1993","middle vocational","Urban Area","480","0.106065483620337","0.0968199450350159","0.115311022205658","6"
"6 on Scale 1 to 10","1993","middle vocational","Rural Area","319","0.127690409961611","0.114335301137327","0.141045518785895","6"
"6 on Scale 1 to 10","1993","vocational + Abi","Urban Area","38","0.117363481079538","0.0806357144321063","0.15409124772697","6"
"6 on Scale 1 to 10","1993","vocational + Abi","Rural Area","17","","","","6"
"6 on Scale 1 to 10","1993","higher vocational","Urban Area","37","0.0693094067089887","0.0463724185539374","0.09224639486404","6"
"6 on Scale 1 to 10","1993","higher vocational","Rural Area","31","0.114118036822318","0.0761925394898645","0.15204353415477","6"
"6 on Scale 1 to 10","1993","higher education","Urban Area","124","0.109756194084727","0.0906572479681206","0.128855140201333","6"
"6 on Scale 1 to 10","1993","higher education","Rural Area","78","0.116280729671166","0.0907792851090107","0.141782174233321","6"
"7 on Scale 1 to 10","1993","in school","Rural Area","14","","","","7"
"7 on Scale 1 to 10","1993","in school","Urban Area","35","0.224639087079781","0.152055095883114","0.297223078276447","7"
"7 on Scale 1 to 10","1993","inadequately","Urban Area","119","0.236572285988802","0.199543563690279","0.273601008287325","7"
"7 on Scale 1 to 10","1993","middle vocational","Rural Area","500","0.208681356776988","0.192420235391594","0.224942478162381","7"
"7 on Scale 1 to 10","1993","vocational + Abi","Urban Area","61","0.217366561314808","0.170299980446819","0.264433142182798","7"
"7 on Scale 1 to 10","1993","vocational + Abi","Rural Area","18","","","","7"
"7 on Scale 1 to 10","1993","higher vocational","Urban Area","107","0.229667896739966","0.191681615203443","0.267654178276489","7"
"7 on Scale 1 to 10","1993","higher education","Rural Area","139","0.207640629355852","0.175372706280534","0.239908552431171","7"
"7 on Scale 1 to 10","1993","general elemantary","Rural Area","131","0.166108151902725","0.140461884418008","0.191754419387441","7"
"7 on Scale 1 to 10","1993","middle vocational","Urban Area","884","0.20119531711094","0.189158225686747","0.213232408535133","7"
"7 on Scale 1 to 10","1993","inadequately","Rural Area","21","","","","7"
"7 on Scale 1 to 10","1993","general elemantary","Urban Area","344","0.17432374678559","0.157219641470675","0.191427852100505","7"
"7 on Scale 1 to 10","1993","higher vocational","Rural Area","58","0.205038550973305","0.156881819208214","0.253195282738397","7"
"7 on Scale 1 to 10","1993","higher education","Urban Area","240","0.230830101659068","0.205084813038792","0.256575390279344","7"
"8 on Scale 1 to 10","1993","in school","Rural Area","17","","","","8"
"8 on Scale 1 to 10","1993","inadequately","Urban Area","98","0.174167408055278","0.141122672079251","0.207212144031304","8"
"8 on Scale 1 to 10","1993","in school","Urban Area","31","0.271828923500804","0.194452121660112","0.349205725341496","8"
"8 on Scale 1 to 10","1993","inadequately","Rural Area","28","","","","8"
"8 on Scale 1 to 10","1993","general elemantary","Urban Area","535","0.267508560591393","0.247551925884011","0.287465195298776","8"
"8 on Scale 1 to 10","1993","general elemantary","Rural Area","206","0.267228033918928","0.236735096570958","0.297720971266899","8"
"8 on Scale 1 to 10","1993","middle vocational","Urban Area","1285","0.310597005413145","0.296702997598885","0.324491013227404","8"
"8 on Scale 1 to 10","1993","vocational + Abi","Rural Area","26","","","","8"
"8 on Scale 1 to 10","1993","middle vocational","Rural Area","576","0.251982522730195","0.234609553541955","0.269355491918435","8"
"8 on Scale 1 to 10","1993","vocational + Abi","Urban Area","93","0.334089637848267","0.280265575559955","0.387913700136578","8"
"8 on Scale 1 to 10","1993","higher vocational","Urban Area","160","0.343611920433541","0.300722311039409","0.386501529827673","8"
"8 on Scale 1 to 10","1993","higher vocational","Rural Area","67","0.262000924059197","0.20955091959622","0.314450928522173","8"
"8 on Scale 1 to 10","1993","higher education","Urban Area","322","0.31943865722834","0.290950275645741","0.34792703881094","8"
"8 on Scale 1 to 10","1993","higher education","Rural Area","164","0.299538069918224","0.263098601967231","0.335977537869217","8"
"9 on Scale 1 to 10","1993","higher education","Urban Area","107","0.116513983285993","0.0969106795661102","0.136117287005876","9"
"9 on Scale 1 to 10","1993","in school","Urban Area","23","","","","9"
"9 on Scale 1 to 10","1993","in school","Rural Area","8","","","","9"
"9 on Scale 1 to 10","1993","inadequately","Urban Area","39","0.0691839578301349","0.0470730047001665","0.0912949109601033","9"
"9 on Scale 1 to 10","1993","inadequately","Rural Area","5","","","","9"
"9 on Scale 1 to 10","1993","general elemantary","Urban Area","192","0.0934258337319868","0.0803052743953038","0.10654639306867","9"
"9 on Scale 1 to 10","1993","general elemantary","Rural Area","63","0.0788266296243047","0.0602579511387172","0.0973953081098922","9"
"9 on Scale 1 to 10","1993","middle vocational","Urban Area","503","0.113921375132327","0.104381755398989","0.123460994865666","9"
"9 on Scale 1 to 10","1993","middle vocational","Rural Area","219","0.110191664513285","0.0976615346053087","0.122721794421261","9"
"9 on Scale 1 to 10","1993","vocational + Abi","Urban Area","40","0.1502090060431","0.109438966632057","0.190979045454144","9"
"9 on Scale 1 to 10","1993","vocational + Abi","Rural Area","11","","","","9"
"9 on Scale 1 to 10","1993","higher vocational","Urban Area","63","0.12219211750001","0.0926147872127493","0.15176944778727","9"
"9 on Scale 1 to 10","1993","higher vocational","Rural Area","37","0.127087082914746","0.0873585640160245","0.166815601813468","9"
"9 on Scale 1 to 10","1993","higher education","Rural Area","41","0.0946597590352007","0.0713712140833656","0.117948303987036","9"
"0 Completely dissatisfied","1994","vocational + Abi","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1994","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","inadequately","Urban Area","2","","","","0"
"0 Completely dissatisfied","1994","inadequately","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","general elemantary","Urban Area","16","","","","0"
"0 Completely dissatisfied","1994","general elemantary","Rural Area","8","","","","0"
"0 Completely dissatisfied","1994","middle vocational","Urban Area","23","","","","0"
"0 Completely dissatisfied","1994","middle vocational","Rural Area","17","","","","0"
"0 Completely dissatisfied","1994","vocational + Abi","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","higher vocational","Urban Area","3","","","","0"
"0 Completely dissatisfied","1994","higher vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1994","higher education","Urban Area","3","","","","0"
"0 Completely dissatisfied","1994","higher education","Rural Area","1","","","","0"
"1 on Scale 1 to 10","1994","in school","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1994","inadequately","Urban Area","8","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","Urban Area","8","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","Urban Area","","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1994","inadequately","Rural Area","","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","Urban Area","17","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","Rural Area","15","","","","1"
"1 on Scale 1 to 10","1994","higher vocational","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1994","higher vocational","Rural Area","1","","","","1"
"1 on Scale 1 to 10","1994","higher education","Urban Area","4","","","","1"
"1 on Scale 1 to 10","1994","higher education","Rural Area","5","","","","1"
"10 Completely satisfied","1994","in school","Urban Area","16","","","","10"
"10 Completely satisfied","1994","in school","Rural Area","5","","","","10"
"10 Completely satisfied","1994","inadequately","Urban Area","29","","","","10"
"10 Completely satisfied","1994","inadequately","Rural Area","7","","","","10"
"10 Completely satisfied","1994","general elemantary","Urban Area","138","0.0883901894978719","0.075109639589583","0.101670739406161","10"
"10 Completely satisfied","1994","general elemantary","Rural Area","46","0.0701503831572477","0.0518597573851775","0.0884410089293178","10"
"10 Completely satisfied","1994","middle vocational","Urban Area","242","0.0611358794737289","0.0538928900786817","0.0683788688687761","10"
"10 Completely satisfied","1994","middle vocational","Rural Area","91","0.0466445509352502","0.038124052281076","0.0551650495894244","10"
"10 Completely satisfied","1994","vocational + Abi","Urban Area","9","","","","10"
"10 Completely satisfied","1994","vocational + Abi","Rural Area","1","","","","10"
"10 Completely satisfied","1994","higher vocational","Urban Area","14","","","","10"
"10 Completely satisfied","1994","higher vocational","Rural Area","10","","","","10"
"10 Completely satisfied","1994","higher education","Urban Area","29","","","","10"
"10 Completely satisfied","1994","higher education","Rural Area","11","","","","10"
"2 on Scale 1 to 10","1994","higher education","Urban Area","15","","","","2"
"2 on Scale 1 to 10","1994","higher education","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1994","inadequately","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1994","inadequately","Urban Area","13","","","","2"
"2 on Scale 1 to 10","1994","general elemantary","Urban Area","20","","","","2"
"2 on Scale 1 to 10","1994","general elemantary","Rural Area","12","","","","2"
"2 on Scale 1 to 10","1994","middle vocational","Urban Area","43","0.0118821969825691","0.00860636867129057","0.0151580252938476","2"
"2 on Scale 1 to 10","1994","middle vocational","Rural Area","44","0.022349770673573","0.0163771433559174","0.0283223979912287","2"
"2 on Scale 1 to 10","1994","vocational + Abi","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1994","vocational + Abi","Rural Area","1","","","","2"
"2 on Scale 1 to 10","1994","higher vocational","Urban Area","3","","","","2"
"2 on Scale 1 to 10","1994","higher vocational","Rural Area","6","","","","2"
"2 on Scale 1 to 10","1994","in school","Urban Area","1","","","","2"
"2 on Scale 1 to 10","1994","in school","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1994","in school","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1994","general elemantary","Urban Area","55","0.0383029201331371","0.0293235758853654","0.0472822643809088","3"
"3 on Scale 1 to 10","1994","general elemantary","Rural Area","23","","","","3"
"3 on Scale 1 to 10","1994","middle vocational","Urban Area","119","0.0277882565988934","0.022819136680262","0.0327573765175247","3"
"3 on Scale 1 to 10","1994","in school","Rural Area","","","","","3"
"3 on Scale 1 to 10","1994","inadequately","Urban Area","18","","","","3"
"3 on Scale 1 to 10","1994","inadequately","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1994","middle vocational","Rural Area","75","0.0283526997824021","0.0216463120112452","0.035059087553559","3"
"3 on Scale 1 to 10","1994","vocational + Abi","Urban Area","6","","","","3"
"3 on Scale 1 to 10","1994","vocational + Abi","Rural Area","10","","","","3"
"3 on Scale 1 to 10","1994","higher education","Rural Area","27","","","","3"
"3 on Scale 1 to 10","1994","higher vocational","Rural Area","9","","","","3"
"3 on Scale 1 to 10","1994","higher education","Urban Area","38","0.0329609062973263","0.0221466579677662","0.0437751546268864","3"
"3 on Scale 1 to 10","1994","higher vocational","Urban Area","10","","","","3"
"4 on Scale 1 to 10","1994","in school","Urban Area","5","","","","4"
"4 on Scale 1 to 10","1994","in school","Rural Area","1","","","","4"
"4 on Scale 1 to 10","1994","inadequately","Urban Area","21","","","","4"
"4 on Scale 1 to 10","1994","vocational + Abi","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1994","vocational + Abi","Rural Area","2","","","","4"
"4 on Scale 1 to 10","1994","general elemantary","Urban Area","67","0.0473070968493196","0.0373748125054204","0.0572393811932188","4"
"4 on Scale 1 to 10","1994","general elemantary","Rural Area","34","0.045961728309036","0.0309652854777995","0.0609581711402725","4"
"4 on Scale 1 to 10","1994","middle vocational","Urban Area","142","0.0329021846865256","0.0275093641866108","0.0382950051864403","4"
"4 on Scale 1 to 10","1994","middle vocational","Rural Area","114","0.0414846775010377","0.0334275448017608","0.0495418102003145","4"
"4 on Scale 1 to 10","1994","higher vocational","Urban Area","21","","","","4"
"4 on Scale 1 to 10","1994","higher vocational","Rural Area","15","","","","4"
"4 on Scale 1 to 10","1994","higher education","Urban Area","43","0.0363206621757782","0.0249883663596192","0.0476529579919372","4"
"4 on Scale 1 to 10","1994","higher education","Rural Area","25","","","","4"
"4 on Scale 1 to 10","1994","inadequately","Rural Area","3","","","","4"
"5 on Scale 1 to 10","1994","general elemantary","Urban Area","256","0.147523806911069","0.130932457262258","0.164115156559879","5"
"5 on Scale 1 to 10","1994","vocational + Abi","Rural Area","8","","","","5"
"5 on Scale 1 to 10","1994","higher vocational","Urban Area","50","0.124989637241716","0.0952493685274314","0.154729905956001","5"
"5 on Scale 1 to 10","1994","higher vocational","Rural Area","33","0.135950752119196","0.0957340879162497","0.176167416322142","5"
"5 on Scale 1 to 10","1994","higher education","Urban Area","108","0.0928828995040147","0.0753006552367391","0.11046514377129","5"
"5 on Scale 1 to 10","1994","in school","Urban Area","7","","","","5"
"5 on Scale 1 to 10","1994","in school","Rural Area","11","","","","5"
"5 on Scale 1 to 10","1994","inadequately","Urban Area","81","0.181604873130918","0.146602265551978","0.216607480709858","5"
"5 on Scale 1 to 10","1994","inadequately","Rural Area","15","","","","5"
"5 on Scale 1 to 10","1994","general elemantary","Rural Area","114","0.167072688274143","0.140357178604347","0.193788197943939","5"
"5 on Scale 1 to 10","1994","middle vocational","Urban Area","527","0.129539804048411","0.119387970876928","0.139691637219894","5"
"5 on Scale 1 to 10","1994","middle vocational","Rural Area","386","0.150576749586582","0.13612640649385","0.165027092679314","5"
"5 on Scale 1 to 10","1994","vocational + Abi","Urban Area","31","0.113339732971798","0.0769171020762976","0.149762363867299","5"
"5 on Scale 1 to 10","1994","higher education","Rural Area","85","0.133138707923056","0.105978203623047","0.160299212223065","5"
"6 on Scale 1 to 10","1994","general elemantary","Rural Area","107","0.144860121475878","0.119654338966929","0.170065903984827","6"
"6 on Scale 1 to 10","1994","in school","Urban Area","16","","","","6"
"6 on Scale 1 to 10","1994","in school","Rural Area","8","","","","6"
"6 on Scale 1 to 10","1994","inadequately","Urban Area","60","0.119773220574913","0.0902928943572289","0.149253546792597","6"
"6 on Scale 1 to 10","1994","inadequately","Rural Area","11","","","","6"
"6 on Scale 1 to 10","1994","general elemantary","Urban Area","216","0.115857396779865","0.100883578006139","0.130831215553592","6"
"6 on Scale 1 to 10","1994","middle vocational","Urban Area","461","0.103394481888612","0.0941896093240848","0.112599354453139","6"
"6 on Scale 1 to 10","1994","middle vocational","Rural Area","346","0.14442787874224","0.130224523280124","0.158631234204357","6"
"6 on Scale 1 to 10","1994","vocational + Abi","Urban Area","38","0.0997145066928113","0.0652897487529543","0.134139264632668","6"
"6 on Scale 1 to 10","1994","vocational + Abi","Rural Area","16","","","","6"
"6 on Scale 1 to 10","1994","higher vocational","Urban Area","54","0.109698825420467","0.081594656435818","0.137802994405116","6"
"6 on Scale 1 to 10","1994","higher vocational","Rural Area","37","0.132803407510164","0.0929826625981647","0.172624152422163","6"
"6 on Scale 1 to 10","1994","higher education","Urban Area","132","0.129059975128083","0.108752091623286","0.14936785863288","6"
"6 on Scale 1 to 10","1994","higher education","Rural Area","68","0.0978353581396872","0.0740832765956326","0.121587439683742","6"
"7 on Scale 1 to 10","1994","in school","Rural Area","16","","","","7"
"7 on Scale 1 to 10","1994","in school","Urban Area","35","0.186468088945627","0.127919937606664","0.245016240284591","7"
"7 on Scale 1 to 10","1994","inadequately","Urban Area","95","0.178020638415073","0.143289360241713","0.212751916588433","7"
"7 on Scale 1 to 10","1994","inadequately","Rural Area","13","","","","7"
"7 on Scale 1 to 10","1994","general elemantary","Urban Area","327","0.173185175213191","0.155481272485314","0.190889077941069","7"
"7 on Scale 1 to 10","1994","general elemantary","Rural Area","148","0.183768458805025","0.156032105852426","0.211504811757623","7"
"7 on Scale 1 to 10","1994","middle vocational","Urban Area","961","0.210477022419409","0.198152981587137","0.222801063251682","7"
"7 on Scale 1 to 10","1994","middle vocational","Rural Area","548","0.220851363120186","0.204090463424152","0.237612262816219","7"
"7 on Scale 1 to 10","1994","vocational + Abi","Urban Area","57","0.218792510916935","0.171291700227543","0.266293321606327","7"
"7 on Scale 1 to 10","1994","vocational + Abi","Rural Area","29","","","","7"
"7 on Scale 1 to 10","1994","higher vocational","Urban Area","102","0.240966768477066","0.202506681847683","0.27942685510645","7"
"7 on Scale 1 to 10","1994","higher education","Rural Area","168","0.257356106007681","0.222404398228641","0.29230781378672","7"
"7 on Scale 1 to 10","1994","higher vocational","Rural Area","71","0.2194777207575","0.170911550037263","0.268043891477737","7"
"7 on Scale 1 to 10","1994","higher education","Urban Area","236","0.21940095586155","0.194333629494266","0.244468282228834","7"
"8 on Scale 1 to 10","1994","in school","Urban Area","58","0.335834135662395","0.264839697842388","0.406828573482401","8"
"8 on Scale 1 to 10","1994","in school","Rural Area","17","","","","8"
"8 on Scale 1 to 10","1994","inadequately","Urban Area","108","0.245834654379811","0.20674066679194","0.284928641967682","8"
"8 on Scale 1 to 10","1994","middle vocational","Rural Area","549","0.255392935921088","0.23777296676717","0.273012905075006","8"
"8 on Scale 1 to 10","1994","vocational + Abi","Urban Area","107","0.371938543838401","0.316407190119908","0.427469897556894","8"
"8 on Scale 1 to 10","1994","inadequately","Rural Area","32","0.337435246830275","0.239201100702458","0.435669392958093","8"
"8 on Scale 1 to 10","1994","general elemantary","Urban Area","486","0.267217446920716","0.246514627402853","0.287920266438579","8"
"8 on Scale 1 to 10","1994","general elemantary","Rural Area","196","0.25834701696631","0.226999057124898","0.289694976807722","8"
"8 on Scale 1 to 10","1994","middle vocational","Urban Area","1269","0.31649368787323","0.302432494291018","0.330554881455442","8"
"8 on Scale 1 to 10","1994","vocational + Abi","Rural Area","26","","","","8"
"8 on Scale 1 to 10","1994","higher vocational","Urban Area","167","0.30855168906096","0.267013734174051","0.350089643947868","8"
"8 on Scale 1 to 10","1994","higher vocational","Rural Area","75","0.248392419862528","0.197692095908073","0.299092743816984","8"
"8 on Scale 1 to 10","1994","higher education","Urban Area","348","0.342676152398687","0.313928235186776","0.371424069610599","8"
"8 on Scale 1 to 10","1994","higher education","Rural Area","164","0.302217550493011","0.265503633927509","0.338931467058512","8"
"9 on Scale 1 to 10","1994","higher education","Urban Area","91","0.0917701409797668","0.0742828177499688","0.109257464209565","9"
"9 on Scale 1 to 10","1994","in school","Urban Area","28","","","","9"
"9 on Scale 1 to 10","1994","in school","Rural Area","9","","","","9"
"9 on Scale 1 to 10","1994","inadequately","Urban Area","31","0.0655435006746049","0.0430736858274183","0.0880133155217915","9"
"9 on Scale 1 to 10","1994","inadequately","Rural Area","3","","","","9"
"9 on Scale 1 to 10","1994","general elemantary","Urban Area","166","0.0949517796406552","0.0812367438756523","0.108666815405658","9"
"9 on Scale 1 to 10","1994","general elemantary","Rural Area","60","0.0769912788188386","0.0579001832769883","0.0960823743606889","9"
"9 on Scale 1 to 10","1994","middle vocational","Urban Area","399","0.0938635892932534","0.0850467329323573","0.10268044565415","9"
"9 on Scale 1 to 10","1994","vocational + Abi","Urban Area","32","0.103206660117932","0.0682522767053425","0.138161043530522","9"
"9 on Scale 1 to 10","1994","vocational + Abi","Rural Area","7","","","","9"
"9 on Scale 1 to 10","1994","higher vocational","Urban Area","49","0.100951944999456","0.0738593824641219","0.128044507534791","9"
"9 on Scale 1 to 10","1994","middle vocational","Rural Area","168","0.0772202192310072","0.0664344362522242","0.0880060022097903","9"
"9 on Scale 1 to 10","1994","higher vocational","Rural Area","22","","","","9"
"9 on Scale 1 to 10","1994","higher education","Rural Area","38","0.105404928044874","0.0808547546519566","0.129955101437791","9"
"0 Completely dissatisfied","1995","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","1995","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","1995","inadequately","Urban Area","7","","","","0"
"0 Completely dissatisfied","1995","inadequately","Rural Area","","","","","0"
"0 Completely dissatisfied","1995","general elemantary","Urban Area","13","","","","0"
"0 Completely dissatisfied","1995","general elemantary","Rural Area","8","","","","0"
"0 Completely dissatisfied","1995","middle vocational","Urban Area","20","","","","0"
"0 Completely dissatisfied","1995","middle vocational","Rural Area","19","","","","0"
"0 Completely dissatisfied","1995","vocational + Abi","Urban Area","2","","","","0"
"0 Completely dissatisfied","1995","vocational + Abi","Rural Area","2","","","","0"
"0 Completely dissatisfied","1995","higher vocational","Urban Area","4","","","","0"
"0 Completely dissatisfied","1995","higher education","Rural Area","1","","","","0"
"0 Completely dissatisfied","1995","higher vocational","Rural Area","","","","","0"
"0 Completely dissatisfied","1995","higher education","Urban Area","3","","","","0"
"1 on Scale 1 to 10","1995","in school","Urban Area","2","","","","1"
"1 on Scale 1 to 10","1995","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","1995","inadequately","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1995","inadequately","Rural Area","","","","","1"
"1 on Scale 1 to 10","1995","general elemantary","Urban Area","9","","","","1"
"1 on Scale 1 to 10","1995","general elemantary","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1995","middle vocational","Urban Area","17","","","","1"
"1 on Scale 1 to 10","1995","middle vocational","Rural Area","9","","","","1"
"1 on Scale 1 to 10","1995","vocational + Abi","Urban Area","","","","","1"
"1 on Scale 1 to 10","1995","vocational + Abi","Rural Area","","","","","1"
