"plh0182","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","1997","East Germany","592","0.163293010019921","0.151291679327694","0.175294340712148","6"
"6 on Scale 1 to 10","1997","West Germany","1063","0.116550633861638","0.110009654408582","0.123091613314695","6"
"7 on Scale 1 to 10","1997","East Germany","908","0.234376238602705","0.220622416627255","0.248130060578156","7"
"7 on Scale 1 to 10","1997","West Germany","2117","0.216714557479388","0.20831611593855","0.225112999020226","7"
"8 on Scale 1 to 10","1997","East Germany","793","0.208925802903012","0.1957261182339","0.222125487572123","8"
"8 on Scale 1 to 10","1997","West Germany","2744","0.29665068805412","0.287339548266515","0.305961827841724","8"
"9 on Scale 1 to 10","1997","East Germany","163","0.0471707767723494","0.0402873776032204","0.0540541759414783","9"
"9 on Scale 1 to 10","1997","West Germany","960","0.096221647440061","0.0902104361299437","0.102232858750178","9"
"0 Completely dissatisfied","1998","East Germany","21","","","","0"
"0 Completely dissatisfied","1998","West Germany","42","0.00523637816322261","0.00385021372363444","0.00662254260281077","0"
"1 on Scale 1 to 10","1998","East Germany","21","","","","1"
"1 on Scale 1 to 10","1998","West Germany","48","0.00612282305559333","0.00462458260722002","0.00762106350396664","1"
"10 Completely satisfied","1998","East Germany","78","0.0255161701268391","0.0205513067660636","0.0304810334876147","10"
"10 Completely satisfied","1998","West Germany","624","0.0614670680455653","0.0568540483234215","0.066080087767709","10"
"2 on Scale 1 to 10","1998","East Germany","60","0.0175714063431805","0.0134345923320736","0.0217082203542874","2"
"2 on Scale 1 to 10","1998","West Germany","121","0.0125713961505163","0.0104315432869004","0.0147112490141322","2"
"3 on Scale 1 to 10","1998","East Germany","121","0.0319807236225607","0.0264408688031163","0.0375205784420052","3"
"3 on Scale 1 to 10","1998","West Germany","225","0.0243989122557837","0.0214357142353042","0.0273621102762633","3"
"4 on Scale 1 to 10","1998","East Germany","197","0.0544868695433319","0.0473403934007915","0.0616333456858724","4"
"4 on Scale 1 to 10","1998","West Germany","312","0.0325517053711905","0.0291433877565371","0.0359600229858439","4"
"5 on Scale 1 to 10","1998","West Germany","1125","0.115846988173957","0.109700240389504","0.121993735958411","5"
"5 on Scale 1 to 10","1998","East Germany","638","0.172946649593204","0.161038752392264","0.184854546794145","5"
"6 on Scale 1 to 10","1998","East Germany","608","0.152536418778042","0.141216077170051","0.163856760386032","6"
"6 on Scale 1 to 10","1998","West Germany","1147","0.107910747750019","0.101951714497773","0.113869781002266","6"
"7 on Scale 1 to 10","1998","East Germany","952","0.226963306162953","0.213774966713468","0.240151645612438","7"
"7 on Scale 1 to 10","1998","West Germany","2257","0.210983331360572","0.203147114140651","0.218819548580493","7"
"8 on Scale 1 to 10","1998","East Germany","961","0.243315994117432","0.229806009838752","0.256825978396111","8"
"8 on Scale 1 to 10","1998","West Germany","3317","0.31375751028213","0.304845510408154","0.322669510156105","8"
"9 on Scale 1 to 10","1998","East Germany","218","0.0633518374178246","0.0556821071979648","0.0710215676376844","9"
"9 on Scale 1 to 10","1998","West Germany","1196","0.10915313939145","0.10316407549078","0.115142203292119","9"
"0 Completely dissatisfied","1999","East Germany","20","","","","0"
"0 Completely dissatisfied","1999","West Germany","51","0.00644222016408483","0.00486935645752776","0.0080150838706419","0"
"1 on Scale 1 to 10","1999","East Germany","10","","","","1"
"1 on Scale 1 to 10","1999","West Germany","36","0.00450911745607088","0.00319194948023028","0.00582628543191149","1"
"10 Completely satisfied","1999","East Germany","82","0.0272378105093732","0.0220617078395146","0.0324139131792319","10"
"10 Completely satisfied","1999","West Germany","528","0.0585533613698865","0.0539375238168589","0.0631691989229141","10"
"2 on Scale 1 to 10","1999","East Germany","56","0.0143152226132914","0.0105379222361651","0.0180925229904177","2"
"2 on Scale 1 to 10","1999","West Germany","118","0.0142884720611749","0.0119553118660644","0.0166216322562853","2"
"3 on Scale 1 to 10","1999","East Germany","148","0.0392944633146315","0.0331160882107755","0.0454728384184875","3"
"3 on Scale 1 to 10","1999","West Germany","226","0.023444432041878","0.0204697189552434","0.0264191451285125","3"
"4 on Scale 1 to 10","1999","East Germany","180","0.0521646211815734","0.0450938313167164","0.0592354110464305","4"
"4 on Scale 1 to 10","1999","West Germany","308","0.0342957695029939","0.0307179445510789","0.0378735944549088","4"
"5 on Scale 1 to 10","1999","West Germany","1033","0.108191095817575","0.102084370192308","0.114297821442842","5"
"5 on Scale 1 to 10","1999","East Germany","602","0.170337999688997","0.158383819017323","0.182292180360671","5"
"6 on Scale 1 to 10","1999","East Germany","545","0.134858426331103","0.12399676945563","0.145720083206575","6"
"6 on Scale 1 to 10","1999","West Germany","1063","0.103843267097021","0.0978459376895895","0.109840596504453","6"
"7 on Scale 1 to 10","1999","East Germany","934","0.238020960610884","0.224478656617364","0.251563264604404","7"
"7 on Scale 1 to 10","1999","West Germany","2078","0.202240649586711","0.194343926242743","0.210137372930679","7"
"8 on Scale 1 to 10","1999","East Germany","985","0.249891036819463","0.236123667551386","0.26365840608754","8"
"8 on Scale 1 to 10","1999","West Germany","3248","0.321788456760553","0.312604188406704","0.330972725114403","8"
"9 on Scale 1 to 10","1999","East Germany","237","0.0661625726227581","0.058258420789888","0.0740667244556282","9"
"9 on Scale 1 to 10","1999","West Germany","1250","0.12240315814205","0.115959676682811","0.128846639601289","9"
"0 Completely dissatisfied","2000","East Germany","34","0.00532621780087472","0.00346295128158863","0.0071894843201608","0"
"0 Completely dissatisfied","2000","West Germany","74","0.00471980169517717","0.00372789426531252","0.00571170912504182","0"
"1 on Scale 1 to 10","2000","East Germany","22","","","","1"
"1 on Scale 1 to 10","2000","West Germany","67","0.00365381937479926","0.00278061630680825","0.00452702244279026","1"
"10 Completely satisfied","2000","East Germany","159","0.0301295551723049","0.0257535441576132","0.0345055661869966","10"
"10 Completely satisfied","2000","West Germany","1383","0.0770436190867715","0.0731844348553288","0.0809028033182143","10"
"2 on Scale 1 to 10","2000","East Germany","89","0.0169902506337453","0.013681957456585","0.0202985438109057","2"
"2 on Scale 1 to 10","2000","West Germany","175","0.0116968147815331","0.0101407936537393","0.0132528359093269","2"
"3 on Scale 1 to 10","2000","East Germany","181","0.0317812148593983","0.0272906891890654","0.0362717405297312","3"
"3 on Scale 1 to 10","2000","West Germany","329","0.0180696533998998","0.0161418984018033","0.0199974083979962","3"
"4 on Scale 1 to 10","2000","East Germany","228","0.0420326488224277","0.0368958339107191","0.0471694637341362","4"
"4 on Scale 1 to 10","2000","West Germany","520","0.0296278406532561","0.0271739469307715","0.0320817343757406","4"
"5 on Scale 1 to 10","2000","West Germany","1938","0.112186041069944","0.10761866279967","0.116753419340218","5"
"5 on Scale 1 to 10","2000","East Germany","1014","0.178737200838361","0.168929352635691","0.18854504904103","5"
"6 on Scale 1 to 10","2000","East Germany","843","0.142314029757772","0.133370412708945","0.151257646806599","6"
"6 on Scale 1 to 10","2000","West Germany","1793","0.0955406839088901","0.0912864116806878","0.0997949561370925","6"
"7 on Scale 1 to 10","2000","East Germany","1390","0.224055512349726","0.21338173039695","0.234729294302502","7"
"7 on Scale 1 to 10","2000","West Germany","3782","0.201755014717997","0.195947145155333","0.207562884280661","7"
"8 on Scale 1 to 10","2000","East Germany","1501","0.255264053849364","0.244102589583405","0.266425518115323","8"
"8 on Scale 1 to 10","2000","West Germany","5887","0.317091889007071","0.310357312552063","0.323826465462079","8"
"9 on Scale 1 to 10","2000","East Germany","401","0.0703455447124736","0.0637991187597537","0.0768919706651935","9"
"9 on Scale 1 to 10","2000","West Germany","2393","0.128614822304661","0.123769895940929","0.133459748668392","9"
"0 Completely dissatisfied","2001","East Germany","24","","","","0"
"0 Completely dissatisfied","2001","West Germany","67","0.004722103770114","0.00367783972528538","0.00576636781494261","0"
"1 on Scale 1 to 10","2001","East Germany","31","0.00454495523228436","0.00276000404361536","0.00632990642095337","1"
"1 on Scale 1 to 10","2001","West Germany","51","0.00358657869779177","0.00267597303056867","0.00449718436501487","1"
"10 Completely satisfied","2001","East Germany","117","0.0224984134969911","0.018563045077115","0.0264337819168673","10"
"10 Completely satisfied","2001","West Germany","1068","0.0676112688289866","0.0637867356468745","0.0714358020110986","10"
"2 on Scale 1 to 10","2001","East Germany","55","0.010561813917165","0.00784903561543814","0.0132745922188919","2"
"2 on Scale 1 to 10","2001","West Germany","151","0.0102169909144691","0.00868519155741297","0.0117487902715252","2"
"3 on Scale 1 to 10","2001","East Germany","171","0.0322792067210557","0.0275890519259114","0.0369693615162","3"
"3 on Scale 1 to 10","2001","West Germany","305","0.0205386161697384","0.018378139252352","0.0226990930871247","3"
"4 on Scale 1 to 10","2001","East Germany","251","0.0463544082667187","0.0407749795021407","0.0519338370312966","4"
"4 on Scale 1 to 10","2001","West Germany","445","0.027348115327622","0.0248637652146236","0.0298324654406204","4"
"5 on Scale 1 to 10","2001","West Germany","1632","0.107389818976496","0.102673720604839","0.112105917348152","5"
"5 on Scale 1 to 10","2001","East Germany","885","0.172920229298404","0.162884537526667","0.182955921070141","5"
"6 on Scale 1 to 10","2001","East Germany","767","0.144239571034892","0.134916284646718","0.153562857423066","6"
"6 on Scale 1 to 10","2001","West Germany","1523","0.0901451147958631","0.0857826940918916","0.0945075354998346","6"
"7 on Scale 1 to 10","2001","East Germany","1320","0.227208843508686","0.216089109445208","0.238328577572164","7"
"7 on Scale 1 to 10","2001","West Germany","3559","0.20865732027284","0.20246762185097","0.214847018694709","7"
"8 on Scale 1 to 10","2001","East Germany","1466","0.259326628907086","0.247696416771896","0.270956841042275","8"
"8 on Scale 1 to 10","2001","West Germany","5487","0.325547990026964","0.318410370107027","0.332685609946901","8"
"9 on Scale 1 to 10","2001","East Germany","368","0.0743224606525369","0.0673619577885803","0.0812829635164935","9"
"9 on Scale 1 to 10","2001","West Germany","2268","0.134236082219115","0.129043244420941","0.139428920017289","9"
"0 Completely dissatisfied","2002","East Germany","21","","","","0"
"0 Completely dissatisfied","2002","West Germany","60","0.00453986237392266","0.0035484057324381","0.00553131901540722","0"
"1 on Scale 1 to 10","2002","East Germany","26","","","","1"
"1 on Scale 1 to 10","2002","West Germany","58","0.00446843145410485","0.00348477031584278","0.00545209259236692","1"
"10 Completely satisfied","2002","East Germany","101","0.0198288425994428","0.0161279230706737","0.0235297621282118","10"
"10 Completely satisfied","2002","West Germany","988","0.0545029173324881","0.0511549561278795","0.0578508785370967","10"
"2 on Scale 1 to 10","2002","East Germany","72","0.0157394585895165","0.0124353072422886","0.0190436099367445","2"
"2 on Scale 1 to 10","2002","West Germany","186","0.0129136360761183","0.011248528512477","0.0145787436397597","2"
"3 on Scale 1 to 10","2002","East Germany","214","0.0468321180900931","0.0412233614068365","0.0524408747733498","3"
"3 on Scale 1 to 10","2002","West Germany","336","0.021724230301721","0.0195742063737317","0.0238742542297104","3"
"4 on Scale 1 to 10","2002","East Germany","276","0.0562607745786504","0.0501437692794141","0.0623777798778867","4"
"4 on Scale 1 to 10","2002","West Germany","555","0.0368771810842697","0.0340977229298855","0.0396566392386539","4"
"5 on Scale 1 to 10","2002","West Germany","1768","0.117863831297299","0.113108305549654","0.122619357044944","5"
"5 on Scale 1 to 10","2002","East Germany","890","0.174614552855579","0.164536453820583","0.184692651890576","5"
"6 on Scale 1 to 10","2002","East Germany","788","0.150380718565879","0.140891766391015","0.159869670740742","6"
"6 on Scale 1 to 10","2002","West Germany","1764","0.106144829108593","0.101602030906128","0.110687627311059","6"
"7 on Scale 1 to 10","2002","East Germany","1344","0.230512536031264","0.21933211782225","0.241692954240277","7"
"7 on Scale 1 to 10","2002","West Germany","3906","0.22458782504088","0.218433224675502","0.230742425406258","7"
"8 on Scale 1 to 10","2002","East Germany","1376","0.234781895028708","0.223529760386392","0.246034029671024","8"
"8 on Scale 1 to 10","2002","West Germany","5732","0.303703829758473","0.296921754835072","0.310485904681874","8"
"9 on Scale 1 to 10","2002","East Germany","343","0.060667981711758","0.0543307536501631","0.0670052097733529","9"
"9 on Scale 1 to 10","2002","West Germany","2308","0.11267342617213","0.108010130632461","0.1173367217118","9"
"0 Completely dissatisfied","2003","East Germany","30","0.0064056030580254","0.00427104812868242","0.00854015798736838","0"
"0 Completely dissatisfied","2003","West Germany","63","0.00518044799524538","0.00409773139325433","0.00626316459723643","0"
"1 on Scale 1 to 10","2003","East Germany","26","","","","1"
"1 on Scale 1 to 10","2003","West Germany","74","0.00547406145351541","0.00436124926837815","0.00658687363865267","1"
"10 Completely satisfied","2003","East Germany","91","0.0165887969022163","0.0131713814591801","0.0200062123452524","10"
"10 Completely satisfied","2003","West Germany","884","0.0543294081523805","0.0509108229397779","0.057747993364983","10"
"2 on Scale 1 to 10","2003","East Germany","92","0.021442483590072","0.0175667539112753","0.0253182132688686","2"
"2 on Scale 1 to 10","2003","West Germany","177","0.0133594166706186","0.0116278779160193","0.015090955425218","2"
"3 on Scale 1 to 10","2003","East Germany","190","0.0418093376911136","0.036454018414934","0.0471646569672933","3"
"3 on Scale 1 to 10","2003","West Germany","400","0.0271972625738564","0.0247440568464193","0.0296504683012934","3"
"4 on Scale 1 to 10","2003","East Germany","283","0.0564535221621158","0.0502783378128687","0.062628706511363","4"
"4 on Scale 1 to 10","2003","West Germany","527","0.0328687934659345","0.0301797763871019","0.0355578105447672","4"
"5 on Scale 1 to 10","2003","West Germany","1711","0.118558332007499","0.113682802270949","0.123433861744049","5"
"5 on Scale 1 to 10","2003","East Germany","910","0.188736547170149","0.178266907970772","0.199206186369527","5"
"6 on Scale 1 to 10","2003","East Germany","838","0.159930098719055","0.150122886528465","0.169737310909645","6"
"6 on Scale 1 to 10","2003","West Germany","1780","0.10764182121441","0.102967494077105","0.112316148351716","6"
"7 on Scale 1 to 10","2003","East Germany","1271","0.219698839950521","0.208620676590429","0.230777003310614","7"
"7 on Scale 1 to 10","2003","West Germany","3813","0.227385232252729","0.221063710871808","0.23370675363365","7"
"8 on Scale 1 to 10","2003","East Germany","1320","0.225236745431018","0.21405970335211","0.236413787509925","8"
"8 on Scale 1 to 10","2003","West Germany","5310","0.296101336136559","0.289215855919437","0.302986816353681","8"
"9 on Scale 1 to 10","2003","East Germany","315","0.0575099827147858","0.0512807758311861","0.0637391895983855","9"
"9 on Scale 1 to 10","2003","West Germany","2149","0.111903888077252","0.107149314709639","0.116658461444865","9"
"0 Completely dissatisfied","2004","East Germany","32","0.00662969588547609","0.00443262837853615","0.00882676339241603","0"
"0 Completely dissatisfied","2004","West Germany","79","0.00690356825838463","0.00563775588738551","0.00816938062938375","0"
"1 on Scale 1 to 10","2004","East Germany","39","0.0105328522409636","0.00776900079331757","0.0132967036886097","1"
"1 on Scale 1 to 10","2004","West Germany","59","0.00527350660088984","0.00416627517671396","0.00638073802506572","1"
"10 Completely satisfied","2004","East Germany","63","0.0123330556031745","0.00934504857016231","0.0153210626361867","10"
"10 Completely satisfied","2004","West Germany","770","0.0470771199089944","0.0438391662150562","0.0503150736029325","10"
"2 on Scale 1 to 10","2004","East Germany","106","0.0246585106524993","0.0204599272791388","0.0288570940258598","2"
"2 on Scale 1 to 10","2004","West Germany","235","0.0164406750885436","0.0144966721509976","0.0183846780260896","2"
"3 on Scale 1 to 10","2004","East Germany","244","0.0585596956428243","0.052202921075489","0.0649164702101595","3"
"3 on Scale 1 to 10","2004","West Germany","446","0.0321551782418897","0.0294582764024597","0.0348520800813197","3"
"4 on Scale 1 to 10","2004","East Germany","321","0.0704592154972096","0.0635306370637537","0.0773877939306654","4"
"4 on Scale 1 to 10","2004","West Germany","634","0.0454661546406181","0.0422813955070087","0.0486509137742275","4"
"5 on Scale 1 to 10","2004","West Germany","1943","0.137796045564062","0.132526657348248","0.143065433779877","5"
"5 on Scale 1 to 10","2004","East Germany","922","0.198277850631658","0.187483660751772","0.209072040511545","5"
"6 on Scale 1 to 10","2004","East Germany","845","0.153067671879396","0.143319860772748","0.162815482986045","6"
"6 on Scale 1 to 10","2004","West Germany","1793","0.116715641350503","0.111807109495112","0.121624173205895","6"
"7 on Scale 1 to 10","2004","East Germany","1178","0.201454191252873","0.190595460065386","0.212312922440361","7"
"7 on Scale 1 to 10","2004","West Germany","3759","0.222888075130504","0.216525659784969","0.229250490476039","7"
"8 on Scale 1 to 10","2004","East Germany","1203","0.213779078029144","0.202679769867737","0.224878386190551","8"
"8 on Scale 1 to 10","2004","West Germany","4975","0.278663382779975","0.271809356657816","0.285517408902135","8"
"9 on Scale 1 to 10","2004","East Germany","288","0.0502481826847807","0.0443338430920979","0.0561625222774635","9"
"9 on Scale 1 to 10","2004","West Germany","1744","0.0906206524356354","0.0862320832516019","0.0950092216196688","9"
"0 Completely dissatisfied","2005","East Germany","30","0.0105116408172319","0.00769853540263883","0.0133247462318249","0"
"0 Completely dissatisfied","2005","West Germany","66","0.00542998069103876","0.0042804278987417","0.00657953348333582","0"
"1 on Scale 1 to 10","2005","East Germany","37","0.00922278407718626","0.00658606153771297","0.0118595066166595","1"
"1 on Scale 1 to 10","2005","West Germany","69","0.00533349977237164","0.00419415022944797","0.00647284931529531","1"
"10 Completely satisfied","2005","East Germany","85","0.0209705469110646","0.0170182627417481","0.0249228310803811","10"
"10 Completely satisfied","2005","West Germany","770","0.0492311297447685","0.0458468249116149","0.0526154345779221","10"
"2 on Scale 1 to 10","2005","East Germany","126","0.028454970486899","0.0238687393075474","0.0330412016662506","2"
"2 on Scale 1 to 10","2005","West Germany","198","0.0139663486137159","0.0121306583527606","0.0158020388746712","2"
"3 on Scale 1 to 10","2005","East Germany","210","0.046710383511173","0.040889826418703","0.0525309406036431","3"
"3 on Scale 1 to 10","2005","West Germany","419","0.0306217386666507","0.0279266462792753","0.0333168310540261","3"
"4 on Scale 1 to 10","2005","East Germany","237","0.0531327890704948","0.0469459153563973","0.0593196627845924","4"
"4 on Scale 1 to 10","2005","West Germany","543","0.0400464820242496","0.0369794424214336","0.0431135216270656","4"
"5 on Scale 1 to 10","2005","West Germany","1615","0.12177785950917","0.116662237405039","0.1268934816133","5"
"5 on Scale 1 to 10","2005","East Germany","840","0.171602655539079","0.161202813167981","0.182002497910177","5"
"6 on Scale 1 to 10","2005","East Germany","675","0.139048995502335","0.129505256539851","0.148592734464818","6"
"6 on Scale 1 to 10","2005","West Germany","1550","0.106158379919113","0.101339794925053","0.110976964913174","6"
"7 on Scale 1 to 10","2005","East Germany","1154","0.212188752558452","0.200911126923646","0.223466378193259","7"
"7 on Scale 1 to 10","2005","West Germany","3317","0.212631987976263","0.206231467672819","0.219032508279707","7"
"8 on Scale 1 to 10","2005","East Germany","1300","0.240770321188355","0.22897707213931","0.2525635702374","8"
"8 on Scale 1 to 10","2005","West Germany","5035","0.296424749675493","0.289281026711498","0.303568472639488","8"
"9 on Scale 1 to 10","2005","East Germany","355","0.0673861603377295","0.06047132744596","0.074300993229499","9"
"9 on Scale 1 to 10","2005","West Germany","2117","0.118377843407166","0.113324386620825","0.123431300193506","9"
"0 Completely dissatisfied","2006","East Germany","34","0.00903532526231937","0.00648423057978311","0.0115864199448556","0"
"0 Completely dissatisfied","2006","West Germany","72","0.00557316973530424","0.00444475822850796","0.00670158124210052","0"
"1 on Scale 1 to 10","2006","East Germany","34","0.00985254848213875","0.00718967935532576","0.0125154176089517","1"
"1 on Scale 1 to 10","2006","West Germany","66","0.00477545136036255","0.00373049607384637","0.00582040664687873","1"
"10 Completely satisfied","2006","East Germany","99","0.0191758772682148","0.0154784572760115","0.0228732972604181","10"
"10 Completely satisfied","2006","West Germany","791","0.0468266174466628","0.0436243153388759","0.0500289195544496","10"
"2 on Scale 1 to 10","2006","East Germany","98","0.0244408758518161","0.0202778340161131","0.028603917687519","2"
"2 on Scale 1 to 10","2006","West Germany","193","0.0141152174676532","0.0123271379728989","0.0159032969624074","2"
"3 on Scale 1 to 10","2006","East Germany","210","0.0484107563021552","0.0426241852364979","0.0541973273678124","3"
"3 on Scale 1 to 10","2006","West Germany","407","0.030632010354172","0.0280200772982478","0.0332439434100963","3"
"4 on Scale 1 to 10","2006","East Germany","280","0.0604297596691788","0.0540056099335613","0.0668539094047962","4"
"4 on Scale 1 to 10","2006","West Germany","585","0.0403971772002937","0.0374128171168869","0.0433815372837005","4"
"5 on Scale 1 to 10","2006","East Germany","880","0.174805948282457","0.16456637772498","0.185045518839933","5"
"5 on Scale 1 to 10","2006","West Germany","1795","0.124909833483053","0.119898484228079","0.129921182738026","5"
"6 on Scale 1 to 10","2006","East Germany","831","0.156234947640636","0.146446237804066","0.166023657477205","6"
"6 on Scale 1 to 10","2006","West Germany","1824","0.117597908640181","0.112715175175044","0.122480642105317","6"
"7 on Scale 1 to 10","2006","East Germany","1240","0.220594588874739","0.209415543187468","0.231773634562011","7"
"7 on Scale 1 to 10","2006","West Germany","3643","0.216950432389565","0.210702952863865","0.223197911915264","7"
"8 on Scale 1 to 10","2006","East Germany","1309","0.231960329517564","0.220580800698693","0.243339858336434","8"
"8 on Scale 1 to 10","2006","West Germany","5251","0.291742535465282","0.284852437273439","0.298632633657124","8"
"9 on Scale 1 to 10","2006","East Germany","270","0.0450590428487815","0.0394665577380104","0.0506515279595527","9"
"9 on Scale 1 to 10","2006","West Germany","2093","0.106479646457472","0.101804281907156","0.111155011007788","9"
"0 Completely dissatisfied","2007","East Germany","30","0.00572976026008443","0.003642450289566","0.00781707023060286","0"
"0 Completely dissatisfied","2007","West Germany","45","0.00341387446725791","0.00249712614803762","0.0043306227864782","0"
"1 on Scale 1 to 10","2007","East Germany","36","0.00823741518115247","0.0057378420945687","0.0107369882677362","1"
"1 on Scale 1 to 10","2007","West Germany","70","0.00651505009512984","0.00525058030983","0.00777951988042968","1"
"10 Completely satisfied","2007","East Germany","82","0.02018843255148","0.0162989745732594","0.0240778905297007","10"
"10 Completely satisfied","2007","West Germany","643","0.042118023963488","0.0389611377774227","0.0452749101495533","10"
"2 on Scale 1 to 10","2007","East Germany","85","0.0195595109146109","0.0157298870886766","0.0233891347405452","2"
"2 on Scale 1 to 10","2007","West Germany","214","0.0172798803788022","0.015231765936531","0.0193279948210733","2"
"3 on Scale 1 to 10","2007","East Germany","200","0.0489518470795173","0.0429848984779411","0.0549187956810936","3"
"3 on Scale 1 to 10","2007","West Germany","369","0.0259325828451101","0.0234346179804179","0.0284305477098023","3"
"4 on Scale 1 to 10","2007","East Germany","245","0.055576377441932","0.0492406710899645","0.0619120837938996","4"
"4 on Scale 1 to 10","2007","West Germany","503","0.0379909571916178","0.0349862744294318","0.0409956399538038","4"
"5 on Scale 1 to 10","2007","West Germany","1553","0.115557987820866","0.110533363480739","0.120582612160992","5"
"5 on Scale 1 to 10","2007","East Germany","836","0.172185431981221","0.161744693044978","0.182626170917463","5"
"6 on Scale 1 to 10","2007","East Germany","766","0.144545838447578","0.134821329731136","0.154270347164021","6"
"6 on Scale 1 to 10","2007","West Germany","1629","0.108266949456626","0.103383414372615","0.113150484540637","6"
"7 on Scale 1 to 10","2007","East Germany","1180","0.228462927916116","0.216852378522462","0.24007347730977","7"
"7 on Scale 1 to 10","2007","West Germany","3470","0.227685028257687","0.221094300172109","0.234275756343265","7"
"8 on Scale 1 to 10","2007","East Germany","1243","0.233070454241748","0.221378480056153","0.244762428427344","8"
"8 on Scale 1 to 10","2007","West Germany","4968","0.299067387110982","0.29187137986219","0.306263394359774","8"
"9 on Scale 1 to 10","2007","East Germany","320","0.0634920039845599","0.0567485598458527","0.0702354481232671","9"
"9 on Scale 1 to 10","2007","West Germany","2087","0.116172278412434","0.111136066529023","0.121208490295845","9"
"0 Completely dissatisfied","2008","East Germany","17","","","","0"
"0 Completely dissatisfied","2008","West Germany","55","0.00507313595883428","0.00392092728624417","0.0062253446314244","0"
"1 on Scale 1 to 10","2008","East Germany","21","","","","1"
"1 on Scale 1 to 10","2008","West Germany","63","0.00410383267010062","0.00306702270394214","0.0051406426362591","1"
"10 Completely satisfied","2008","East Germany","75","0.0213299954573764","0.0172362518391201","0.0254237390756327","10"
"10 Completely satisfied","2008","West Germany","654","0.0492075039418362","0.0456995340998731","0.0527154737837993","10"
"2 on Scale 1 to 10","2008","East Germany","79","0.018096456439918","0.0143195319306582","0.0218733809491778","2"
"2 on Scale 1 to 10","2008","West Germany","177","0.0177725167543892","0.0156297356035872","0.0199152979051912","2"
"3 on Scale 1 to 10","2008","East Germany","169","0.0354425235391593","0.0302037033316256","0.0406813437466929","3"
"3 on Scale 1 to 10","2008","West Germany","352","0.0277989245735032","0.0251327452474149","0.0304651038995914","3"
"4 on Scale 1 to 10","2008","East Germany","219","0.0586505003388841","0.051992889144298","0.0653081115334702","4"
"4 on Scale 1 to 10","2008","West Germany","463","0.0342690443213539","0.0313186750016935","0.0372194136410143","4"
"5 on Scale 1 to 10","2008","West Germany","1472","0.114435012495291","0.109272192423384","0.119597832567198","5"
"5 on Scale 1 to 10","2008","East Germany","709","0.152410001462617","0.14222627406756","0.162593728857674","5"
"6 on Scale 1 to 10","2008","East Germany","674","0.144273222039633","0.134317619572515","0.154228824506751","6"
"6 on Scale 1 to 10","2008","West Germany","1538","0.114534085572965","0.109369320036802","0.119698851109128","6"
"7 on Scale 1 to 10","2008","East Germany","1119","0.224594879942172","0.212770690535443","0.2364190693489","7"
"7 on Scale 1 to 10","2008","West Germany","3296","0.226914907843906","0.22012220722089","0.233707608466921","7"
"8 on Scale 1 to 10","2008","East Germany","1374","0.272068248359041","0.259458936620535","0.284677560097547","8"
"8 on Scale 1 to 10","2008","West Germany","4684","0.29152631657698","0.284155797841957","0.298896835312003","8"
"9 on Scale 1 to 10","2008","East Germany","329","0.0629540618638207","0.0560723031819049","0.0698358205457364","9"
"9 on Scale 1 to 10","2008","West Germany","1851","0.114364719290841","0.10920328029068","0.119526158291003","9"
"0 Completely dissatisfied","2009","East Germany","16","","","","0"
"0 Completely dissatisfied","2009","West Germany","42","0.00388418682466645","0.00283542426396144","0.00493294938537147","0"
"1 on Scale 1 to 10","2009","West Germany","61","0.00454216839400702","0.00340842374064749","0.00567591304736656","1"
"1 on Scale 1 to 10","2009","East Germany","26","","","","1"
"10 Completely satisfied","2009","West Germany","610","0.0484417385603037","0.0448218120364666","0.0520616650841407","10"
"10 Completely satisfied","2009","East Germany","77","0.0204973744210311","0.0163834103344854","0.0246113385075769","10"
"2 on Scale 1 to 10","2009","West Germany","156","0.0153667403499032","0.0132927805695933","0.0174407001302131","2"
"2 on Scale 1 to 10","2009","East Germany","82","0.024140723044402","0.0196843933793672","0.0285970527094368","2"
"3 on Scale 1 to 10","2009","West Germany","362","0.0326289900583003","0.029633481583545","0.0356244985330556","3"
"3 on Scale 1 to 10","2009","East Germany","156","0.0406895706866712","0.034953298987409","0.0464258423859333","3"
"4 on Scale 1 to 10","2009","West Germany","494","0.0434233411837489","0.0399870203047388","0.046859662062759","4"
"4 on Scale 1 to 10","2009","East Germany","227","0.0564520017719509","0.0497511463330323","0.0631528572108695","4"
"5 on Scale 1 to 10","2009","West Germany","1511","0.125142361647024","0.119563532388479","0.13072119090557","5"
"5 on Scale 1 to 10","2009","East Germany","717","0.154594047003184","0.144097713753238","0.16509038025313","5"
"6 on Scale 1 to 10","2009","West Germany","1423","0.109815776197442","0.104544151098301","0.115087401296583","6"
"6 on Scale 1 to 10","2009","East Germany","694","0.149255374959122","0.138909358294514","0.159601391623729","6"
"7 on Scale 1 to 10","2009","West Germany","3093","0.22080732840165","0.213813718985761","0.227800937817539","7"
"7 on Scale 1 to 10","2009","East Germany","1064","0.220691691924486","0.208650867549111","0.232732516299862","7"
"8 on Scale 1 to 10","2009","West Germany","4179","0.293498032886268","0.285820326710428","0.301175739062107","8"
"8 on Scale 1 to 10","2009","East Germany","1225","0.265051063227421","0.252236555271362","0.27786557118348","8"
"9 on Scale 1 to 10","2009","West Germany","1582","0.102449335496686","0.097336565429635","0.107562105563738","9"
