"plh0182","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1992","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","1992","in school","Male","","","","","0"
"0 Completely dissatisfied","1992","in school","Female","1","","","","0"
"0 Completely dissatisfied","1992","inadequately","Male","1","","","","0"
"0 Completely dissatisfied","1992","inadequately","Female","5","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Male","6","","","","0"
"0 Completely dissatisfied","1992","general elemantary","Female","8","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Male","16","","","","0"
"0 Completely dissatisfied","1992","middle vocational","Female","18","","","","0"
"0 Completely dissatisfied","1992","vocational + Abi","Female","","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Male","","","","","0"
"0 Completely dissatisfied","1992","higher vocational","Female","2","","","","0"
"0 Completely dissatisfied","1992","higher education","Male","2","","","","0"
"0 Completely dissatisfied","1992","higher education","Female","","","","","0"
"1 on Scale 1 to 10","1992","in school","Male","","","","","1"
"1 on Scale 1 to 10","1992","in school","Female","","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Male","","","","","1"
"1 on Scale 1 to 10","1992","inadequately","Female","4","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","Male","4","","","","1"
"1 on Scale 1 to 10","1992","vocational + Abi","Male","2","","","","1"
"1 on Scale 1 to 10","1992","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","Female","8","","","","1"
"1 on Scale 1 to 10","1992","middle vocational","Male","14","","","","1"
"1 on Scale 1 to 10","1992","middle vocational","Female","13","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","Male","1","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","Female","","","","","1"
"1 on Scale 1 to 10","1992","higher education","Male","3","","","","1"
"1 on Scale 1 to 10","1992","higher education","Female","6","","","","1"
"10 Completely satisfied","1992","general elemantary","Male","62","0.0706160687295172","0.0545192142200676","0.0867129232389668","10"
"10 Completely satisfied","1992","general elemantary","Female","153","0.0975522952540698","0.0839208417849261","0.111183748723213","10"
"10 Completely satisfied","1992","in school","Female","5","","","","10"
"10 Completely satisfied","1992","in school","Male","5","","","","10"
"10 Completely satisfied","1992","inadequately","Female","26","","","","10"
"10 Completely satisfied","1992","middle vocational","Male","191","0.0659240657166204","0.0576134942910454","0.0742346371421953","10"
"10 Completely satisfied","1992","middle vocational","Female","180","0.0612127870511686","0.0530152183764305","0.0694103557259066","10"
"10 Completely satisfied","1992","vocational + Abi","Male","14","","","","10"
"10 Completely satisfied","1992","higher vocational","Male","18","","","","10"
"10 Completely satisfied","1992","higher education","Male","24","","","","10"
"10 Completely satisfied","1992","higher education","Female","19","","","","10"
"10 Completely satisfied","1992","inadequately","Male","20","","","","10"
"10 Completely satisfied","1992","vocational + Abi","Female","7","","","","10"
"10 Completely satisfied","1992","higher vocational","Female","17","","","","10"
"2 on Scale 1 to 10","1992","higher education","Male","13","","","","2"
"2 on Scale 1 to 10","1992","higher education","Female","12","","","","2"
"2 on Scale 1 to 10","1992","in school","Male","","","","","2"
"2 on Scale 1 to 10","1992","in school","Female","1","","","","2"
"2 on Scale 1 to 10","1992","inadequately","Male","4","","","","2"
"2 on Scale 1 to 10","1992","inadequately","Female","9","","","","2"
"2 on Scale 1 to 10","1992","general elemantary","Male","9","","","","2"
"2 on Scale 1 to 10","1992","general elemantary","Female","15","","","","2"
"2 on Scale 1 to 10","1992","middle vocational","Male","42","0.0103124807660778","0.00692911909033935","0.0136958424418162","2"
"2 on Scale 1 to 10","1992","middle vocational","Female","34","0.0095356503416286","0.00621230871685686","0.0128589919664003","2"
"2 on Scale 1 to 10","1992","vocational + Abi","Male","1","","","","2"
"2 on Scale 1 to 10","1992","vocational + Abi","Female","","","","","2"
"2 on Scale 1 to 10","1992","higher vocational","Male","5","","","","2"
"2 on Scale 1 to 10","1992","higher vocational","Female","1","","","","2"
"3 on Scale 1 to 10","1992","in school","Male","","","","","3"
"3 on Scale 1 to 10","1992","in school","Female","1","","","","3"
"3 on Scale 1 to 10","1992","inadequately","Male","8","","","","3"
"3 on Scale 1 to 10","1992","general elemantary","Male","18","","","","3"
"3 on Scale 1 to 10","1992","general elemantary","Female","50","0.0287145279915043","0.0210420317506518","0.0363870242323569","3"
"3 on Scale 1 to 10","1992","middle vocational","Male","81","0.023339223754254","0.018282923212631","0.028395524295877","3"
"3 on Scale 1 to 10","1992","inadequately","Female","11","","","","3"
"3 on Scale 1 to 10","1992","middle vocational","Female","100","0.030056593924874","0.0242177954825511","0.0358953923671969","3"
"3 on Scale 1 to 10","1992","vocational + Abi","Male","8","","","","3"
"3 on Scale 1 to 10","1992","vocational + Abi","Female","3","","","","3"
"3 on Scale 1 to 10","1992","higher education","Female","21","","","","3"
"3 on Scale 1 to 10","1992","higher vocational","Male","14","","","","3"
"3 on Scale 1 to 10","1992","higher vocational","Female","5","","","","3"
"3 on Scale 1 to 10","1992","higher education","Male","25","","","","3"
"4 on Scale 1 to 10","1992","in school","Male","1","","","","4"
"4 on Scale 1 to 10","1992","in school","Female","4","","","","4"
"4 on Scale 1 to 10","1992","inadequately","Male","9","","","","4"
"4 on Scale 1 to 10","1992","vocational + Abi","Male","4","","","","4"
"4 on Scale 1 to 10","1992","vocational + Abi","Female","6","","","","4"
"4 on Scale 1 to 10","1992","inadequately","Female","10","","","","4"
"4 on Scale 1 to 10","1992","general elemantary","Male","32","0.0338197069434829","0.0224616071948005","0.0451778066921654","4"
"4 on Scale 1 to 10","1992","general elemantary","Female","68","0.0387205098431282","0.029856958418115","0.0475840612681414","4"
"4 on Scale 1 to 10","1992","middle vocational","Male","130","0.0339774654406642","0.0279100054462641","0.0400449254350643","4"
"4 on Scale 1 to 10","1992","middle vocational","Female","139","0.0334887109935983","0.0273364735956359","0.0396409483915607","4"
"4 on Scale 1 to 10","1992","higher vocational","Male","24","","","","4"
"4 on Scale 1 to 10","1992","higher vocational","Female","12","","","","4"
"4 on Scale 1 to 10","1992","higher education","Male","37","0.0386673587934591","0.0261268757524667","0.0512078418344514","4"
"4 on Scale 1 to 10","1992","higher education","Female","38","0.0437257657542478","0.0290323907650619","0.0584191407434337","4"
"5 on Scale 1 to 10","1992","in school","Female","4","","","","5"
"5 on Scale 1 to 10","1992","inadequately","Male","35","0.171164269164334","0.124286920742774","0.218041617585894","5"
"5 on Scale 1 to 10","1992","inadequately","Female","59","0.173740632875822","0.135392753311785","0.212088512439859","5"
"5 on Scale 1 to 10","1992","general elemantary","Male","142","0.166063054710806","0.142680347622093","0.189445761799519","5"
"5 on Scale 1 to 10","1992","vocational + Abi","Female","15","","","","5"
"5 on Scale 1 to 10","1992","higher vocational","Male","55","0.0883522413283841","0.0632745322719112","0.113429950384857","5"
"5 on Scale 1 to 10","1992","higher vocational","Female","22","","","","5"
"5 on Scale 1 to 10","1992","higher education","Male","117","0.101463139223855","0.0818237822901116","0.121102496157598","5"
"5 on Scale 1 to 10","1992","in school","Male","5","","","","5"
"5 on Scale 1 to 10","1992","general elemantary","Female","272","0.151941622777428","0.135449990158975","0.168433255395881","5"
"5 on Scale 1 to 10","1992","middle vocational","Male","467","0.131319950472612","0.120008635861404","0.142631265083819","5"
"5 on Scale 1 to 10","1992","middle vocational","Female","523","0.154038568022968","0.14169415561976","0.166382980426175","5"
"5 on Scale 1 to 10","1992","vocational + Abi","Male","28","","","","5"
"5 on Scale 1 to 10","1992","higher education","Female","119","0.148022928524394","0.12250531398202","0.173540543066767","5"
"6 on Scale 1 to 10","1992","in school","Male","9","","","","6"
"6 on Scale 1 to 10","1992","general elemantary","Female","213","0.112827528012726","0.0982922292635956","0.127362826761857","6"
"6 on Scale 1 to 10","1992","middle vocational","Male","424","0.112389837063471","0.10181210755862","0.122967566568322","6"
"6 on Scale 1 to 10","1992","middle vocational","Female","411","0.117827175213003","0.10680214026699","0.128852210159016","6"
"6 on Scale 1 to 10","1992","vocational + Abi","Male","25","","","","6"
"6 on Scale 1 to 10","1992","in school","Female","7","","","","6"
"6 on Scale 1 to 10","1992","inadequately","Male","30","0.124120170595934","0.0830841069169303","0.165156234274937","6"
"6 on Scale 1 to 10","1992","inadequately","Female","58","0.123353535659295","0.0900706861742629","0.156636385144327","6"
"6 on Scale 1 to 10","1992","general elemantary","Male","113","0.112704273099211","0.0928343559134779","0.132574190284945","6"
"6 on Scale 1 to 10","1992","vocational + Abi","Female","24","","","","6"
"6 on Scale 1 to 10","1992","higher vocational","Male","67","0.113152305754574","0.0851610898345736","0.141143521674574","6"
"6 on Scale 1 to 10","1992","higher vocational","Female","27","","","","6"
"6 on Scale 1 to 10","1992","higher education","Male","123","0.116757856311509","0.0958702768690003","0.137645435754018","6"
"6 on Scale 1 to 10","1992","higher education","Female","111","0.12570669097047","0.101885174897617","0.149528207043322","6"
"7 on Scale 1 to 10","1992","in school","Female","18","","","","7"
"7 on Scale 1 to 10","1992","in school","Male","20","","","","7"
"7 on Scale 1 to 10","1992","inadequately","Male","43","0.159049079166558","0.113532128935451","0.204566029397664","7"
"7 on Scale 1 to 10","1992","inadequately","Female","77","0.179722846490365","0.140861807367938","0.218583885612791","7"
"7 on Scale 1 to 10","1992","middle vocational","Male","742","0.206532496680423","0.192975091582746","0.2200899017781","7"
"7 on Scale 1 to 10","1992","middle vocational","Female","607","0.179506075703025","0.166382334273013","0.192629817133038","7"
"7 on Scale 1 to 10","1992","vocational + Abi","Male","44","0.21727964216666","0.162410135234134","0.272149149099186","7"
"7 on Scale 1 to 10","1992","vocational + Abi","Female","47","0.286257696442225","0.218109550645037","0.354405842239414","7"
"7 on Scale 1 to 10","1992","higher vocational","Male","105","0.221114674441767","0.184444659798888","0.257784689084645","7"
"7 on Scale 1 to 10","1992","higher education","Female","182","0.222724591805688","0.192827208954841","0.252621974656535","7"
"7 on Scale 1 to 10","1992","general elemantary","Male","196","0.191416145116026","0.166696428569032","0.21613586166302","7"
"7 on Scale 1 to 10","1992","general elemantary","Female","366","0.197638955276836","0.179343905755348","0.215934004798324","7"
"7 on Scale 1 to 10","1992","higher vocational","Female","66","0.260680378183358","0.208508805734492","0.312851950632223","7"
"7 on Scale 1 to 10","1992","higher education","Male","215","0.232861815517188","0.205370779518558","0.260352851515818","7"
"8 on Scale 1 to 10","1992","inadequately","Male","73","0.234530400217492","0.181796997393734","0.28726380304125","8"
"8 on Scale 1 to 10","1992","in school","Female","37","0.50577676186977","0.404706083422053","0.606847440317487","8"
"8 on Scale 1 to 10","1992","in school","Male","40","0.433436392771497","0.332175628419566","0.534697157123427","8"
"8 on Scale 1 to 10","1992","inadequately","Female","80","0.233926685871393","0.191080959663887","0.276772412078899","8"
"8 on Scale 1 to 10","1992","general elemantary","Male","269","0.250201448950577","0.222986415057601","0.277416482843553","8"
"8 on Scale 1 to 10","1992","middle vocational","Male","1007","0.314383463786811","0.298834971153073","0.329931956420549","8"
"8 on Scale 1 to 10","1992","vocational + Abi","Female","45","0.266026597609459","0.199406167860691","0.332647027358227","8"
"8 on Scale 1 to 10","1992","general elemantary","Female","489","0.267180083446484","0.24685122135686","0.287508945536107","8"
"8 on Scale 1 to 10","1992","middle vocational","Female","898","0.289291175870499","0.273785387534553","0.304796964206446","8"
"8 on Scale 1 to 10","1992","vocational + Abi","Male","67","0.322968048193386","0.260751976531474","0.385184119855298","8"
"8 on Scale 1 to 10","1992","higher vocational","Male","149","0.343272188591874","0.301317784845688","0.385226592338059","8"
"8 on Scale 1 to 10","1992","higher vocational","Female","90","0.299101193260173","0.244688481274327","0.35351390524602","8"
"8 on Scale 1 to 10","1992","higher education","Male","262","0.327651986795281","0.297123264203484","0.358180709387078","8"
"8 on Scale 1 to 10","1992","higher education","Female","190","0.282604750675471","0.250250555535914","0.314958945815027","8"
"9 on Scale 1 to 10","1992","higher education","Male","87","0.111923748481635","0.0914172543321511","0.132430242631119","9"
"9 on Scale 1 to 10","1992","in school","Male","12","","","","9"
"9 on Scale 1 to 10","1992","in school","Female","16","","","","9"
"9 on Scale 1 to 10","1992","inadequately","Male","25","","","","9"
"9 on Scale 1 to 10","1992","inadequately","Female","36","0.0814558283182797","0.0537708898722225","0.109140766764337","9"
"9 on Scale 1 to 10","1992","general elemantary","Male","122","0.132463493923184","0.111163295290886","0.153763692555483","9"
"9 on Scale 1 to 10","1992","general elemantary","Female","178","0.088039370085162","0.0750215308092285","0.101057209361096","9"
"9 on Scale 1 to 10","1992","middle vocational","Male","311","0.0942983373714791","0.0845110485752185","0.10408562616774","9"
"9 on Scale 1 to 10","1992","middle vocational","Female","362","0.116662151001392","0.105684515320912","0.127639786681872","9"
"9 on Scale 1 to 10","1992","vocational + Abi","Male","23","","","","9"
"9 on Scale 1 to 10","1992","vocational + Abi","Female","22","","","","9"
"9 on Scale 1 to 10","1992","higher vocational","Male","54","0.103152640186291","0.0762766186316249","0.130028661740956","9"
"9 on Scale 1 to 10","1992","higher vocational","Female","30","0.0912400912793718","0.0570200070506592","0.125460175508084","9"
"9 on Scale 1 to 10","1992","higher education","Female","46","0.0747430336254352","0.0558466731370054","0.093639394113865","9"
"0 Completely dissatisfied","1993","vocational + Abi","Male","2","","","","0"
"0 Completely dissatisfied","1993","in school","Male","","","","","0"
"0 Completely dissatisfied","1993","in school","Female","","","","","0"
"0 Completely dissatisfied","1993","inadequately","Male","3","","","","0"
"0 Completely dissatisfied","1993","inadequately","Female","3","","","","0"
"0 Completely dissatisfied","1993","general elemantary","Male","8","","","","0"
"0 Completely dissatisfied","1993","general elemantary","Female","14","","","","0"
"0 Completely dissatisfied","1993","middle vocational","Male","19","","","","0"
"0 Completely dissatisfied","1993","middle vocational","Female","26","","","","0"
"0 Completely dissatisfied","1993","vocational + Abi","Female","1","","","","0"
"0 Completely dissatisfied","1993","higher vocational","Male","1","","","","0"
"0 Completely dissatisfied","1993","higher vocational","Female","1","","","","0"
"0 Completely dissatisfied","1993","higher education","Male","4","","","","0"
"0 Completely dissatisfied","1993","higher education","Female","3","","","","0"
"1 on Scale 1 to 10","1993","in school","Male","","","","","1"
"1 on Scale 1 to 10","1993","in school","Female","","","","","1"
"1 on Scale 1 to 10","1993","inadequately","Male","3","","","","1"
"1 on Scale 1 to 10","1993","general elemantary","Male","3","","","","1"
"1 on Scale 1 to 10","1993","vocational + Abi","Male","1","","","","1"
"1 on Scale 1 to 10","1993","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1993","inadequately","Female","2","","","","1"
"1 on Scale 1 to 10","1993","general elemantary","Female","11","","","","1"
"1 on Scale 1 to 10","1993","middle vocational","Male","21","","","","1"
"1 on Scale 1 to 10","1993","middle vocational","Female","26","","","","1"
"1 on Scale 1 to 10","1993","higher vocational","Male","2","","","","1"
"1 on Scale 1 to 10","1993","higher vocational","Female","1","","","","1"
"1 on Scale 1 to 10","1993","higher education","Male","4","","","","1"
"1 on Scale 1 to 10","1993","higher education","Female","3","","","","1"
"10 Completely satisfied","1993","in school","Female","12","","","","10"
"10 Completely satisfied","1993","inadequately","Male","18","","","","10"
"10 Completely satisfied","1993","inadequately","Female","28","","","","10"
"10 Completely satisfied","1993","general elemantary","Male","70","0.0781871752154838","0.0610885089401566","0.0952858414908109","10"
"10 Completely satisfied","1993","general elemantary","Female","156","0.107134940292602","0.0926525742489164","0.121617306336288","10"
"10 Completely satisfied","1993","middle vocational","Male","174","0.0558304734094138","0.0480994491677759","0.0635614976510517","10"
"10 Completely satisfied","1993","middle vocational","Female","179","0.0656356800465477","0.0571503339440462","0.0741210261490491","10"
"10 Completely satisfied","1993","vocational + Abi","Male","6","","","","10"
"10 Completely satisfied","1993","higher vocational","Male","17","","","","10"
"10 Completely satisfied","1993","higher vocational","Female","10","","","","10"
"10 Completely satisfied","1993","higher education","Male","26","","","","10"
"10 Completely satisfied","1993","higher education","Female","17","","","","10"
"10 Completely satisfied","1993","in school","Male","8","","","","10"
"10 Completely satisfied","1993","vocational + Abi","Female","8","","","","10"
"2 on Scale 1 to 10","1993","higher education","Female","15","","","","2"
"2 on Scale 1 to 10","1993","higher education","Male","14","","","","2"
"2 on Scale 1 to 10","1993","inadequately","Female","4","","","","2"
"2 on Scale 1 to 10","1993","inadequately","Male","4","","","","2"
"2 on Scale 1 to 10","1993","general elemantary","Male","7","","","","2"
"2 on Scale 1 to 10","1993","general elemantary","Female","25","","","","2"
"2 on Scale 1 to 10","1993","middle vocational","Male","39","0.0125170311835075","0.00877341027395008","0.016260652093065","2"
"2 on Scale 1 to 10","1993","middle vocational","Female","42","0.0136992590199229","0.00971640249690236","0.0176821155429435","2"
"2 on Scale 1 to 10","1993","vocational + Abi","Male","2","","","","2"
"2 on Scale 1 to 10","1993","vocational + Abi","Female","2","","","","2"
"2 on Scale 1 to 10","1993","higher vocational","Male","8","","","","2"
"2 on Scale 1 to 10","1993","higher vocational","Female","3","","","","2"
"2 on Scale 1 to 10","1993","in school","Male","","","","","2"
"2 on Scale 1 to 10","1993","in school","Female","","","","","2"
"3 on Scale 1 to 10","1993","in school","Male","1","","","","3"
"3 on Scale 1 to 10","1993","general elemantary","Male","27","","","","3"
"3 on Scale 1 to 10","1993","general elemantary","Female","61","0.033061077075846","0.0246888873710447","0.0414332667806473","3"
"3 on Scale 1 to 10","1993","middle vocational","Male","85","0.0230865642544808","0.0180296675273977","0.028143460981564","3"
"3 on Scale 1 to 10","1993","in school","Female","2","","","","3"
"3 on Scale 1 to 10","1993","inadequately","Male","4","","","","3"
"3 on Scale 1 to 10","1993","inadequately","Female","9","","","","3"
"3 on Scale 1 to 10","1993","middle vocational","Female","105","0.0314523408375049","0.0254719656891484","0.0374327159858615","3"
"3 on Scale 1 to 10","1993","vocational + Abi","Male","7","","","","3"
"3 on Scale 1 to 10","1993","vocational + Abi","Female","2","","","","3"
"3 on Scale 1 to 10","1993","higher education","Female","24","","","","3"
"3 on Scale 1 to 10","1993","higher vocational","Male","14","","","","3"
"3 on Scale 1 to 10","1993","higher vocational","Female","2","","","","3"
"3 on Scale 1 to 10","1993","higher education","Male","32","0.0311919728988915","0.0198850233742502","0.0424989224235329","3"
"4 on Scale 1 to 10","1993","in school","Male","","","","","4"
"4 on Scale 1 to 10","1993","in school","Female","2","","","","4"
"4 on Scale 1 to 10","1993","inadequately","Male","20","","","","4"
"4 on Scale 1 to 10","1993","vocational + Abi","Male","5","","","","4"
"4 on Scale 1 to 10","1993","vocational + Abi","Female","2","","","","4"
"4 on Scale 1 to 10","1993","general elemantary","Male","39","0.0392079879251786","0.026846376972456","0.0515695988779012","4"
"4 on Scale 1 to 10","1993","general elemantary","Female","71","0.0416547592857832","0.0322991010216264","0.0510104175499399","4"
"4 on Scale 1 to 10","1993","middle vocational","Male","134","0.0367773549863639","0.0304396797879572","0.0431150301847706","4"
"4 on Scale 1 to 10","1993","middle vocational","Female","124","0.0352676443101282","0.0289474112725105","0.0415878773477459","4"
"4 on Scale 1 to 10","1993","higher vocational","Male","17","","","","4"
"4 on Scale 1 to 10","1993","higher vocational","Female","9","","","","4"
"4 on Scale 1 to 10","1993","inadequately","Female","20","","","","4"
"4 on Scale 1 to 10","1993","higher education","Male","37","0.0317160558389299","0.0203175974291663","0.0431145142486935","4"
"4 on Scale 1 to 10","1993","higher education","Female","45","0.0555840602231745","0.0389407698912755","0.0722273505550734","4"
"5 on Scale 1 to 10","1993","general elemantary","Male","135","0.154318310827663","0.131309970342213","0.177326651313114","5"
"5 on Scale 1 to 10","1993","vocational + Abi","Female","20","","","","5"
"5 on Scale 1 to 10","1993","higher vocational","Male","66","0.135262235172679","0.104342935047091","0.166181535298267","5"
"5 on Scale 1 to 10","1993","higher vocational","Female","30","0.117088006575227","0.0788074397482961","0.155368573402158","5"
"5 on Scale 1 to 10","1993","higher education","Male","90","0.089897524821449","0.0712927601242848","0.108502289518613","5"
"5 on Scale 1 to 10","1993","in school","Female","5","","","","5"
"5 on Scale 1 to 10","1993","inadequately","Male","36","0.131814718152244","0.0897966017658744","0.173832834538614","5"
"5 on Scale 1 to 10","1993","inadequately","Female","58","0.172518111992305","0.13343425069239","0.211601973292219","5"
"5 on Scale 1 to 10","1993","general elemantary","Female","269","0.155894650354705","0.138908499662676","0.172880801046734","5"
"5 on Scale 1 to 10","1993","middle vocational","Male","471","0.130098032099945","0.118770197203917","0.141425866995973","5"
"5 on Scale 1 to 10","1993","middle vocational","Female","449","0.126906075339234","0.115500606735174","0.138311543943294","5"
"5 on Scale 1 to 10","1993","vocational + Abi","Male","23","","","","5"
"5 on Scale 1 to 10","1993","higher education","Female","107","0.150177924779754","0.124227202205999","0.176128647353509","5"
"5 on Scale 1 to 10","1993","in school","Male","7","","","","5"
"6 on Scale 1 to 10","1993","general elemantary","Female","204","0.113796575141047","0.0989265279103564","0.128666622371738","6"
"6 on Scale 1 to 10","1993","in school","Male","7","","","","6"
"6 on Scale 1 to 10","1993","in school","Female","13","","","","6"
"6 on Scale 1 to 10","1993","inadequately","Male","32","0.138560424805706","0.0956482593769064","0.181472590234506","6"
"6 on Scale 1 to 10","1993","inadequately","Female","54","0.111399086316613","0.0788532782548479","0.143944894378377","6"
"6 on Scale 1 to 10","1993","general elemantary","Male","128","0.13097985195624","0.10949213513657","0.15246756877591","6"
"6 on Scale 1 to 10","1993","middle vocational","Male","425","0.117323719836186","0.106487694037953","0.128159745634419","6"
"6 on Scale 1 to 10","1993","middle vocational","Female","374","0.10819224454357","0.0975489732755987","0.118835515811542","6"
"6 on Scale 1 to 10","1993","vocational + Abi","Male","29","","","","6"
"6 on Scale 1 to 10","1993","vocational + Abi","Female","26","","","","6"
"6 on Scale 1 to 10","1993","higher vocational","Male","47","0.0939265247715144","0.0675525857653009","0.120300463777728","6"
"6 on Scale 1 to 10","1993","higher vocational","Female","21","","","","6"
"6 on Scale 1 to 10","1993","higher education","Male","127","0.130431551188376","0.108526292658892","0.15233680971786","6"
"6 on Scale 1 to 10","1993","higher education","Female","75","0.0830036870187433","0.062962894668788","0.103044479368699","6"
"7 on Scale 1 to 10","1993","in school","Female","24","","","","7"
"7 on Scale 1 to 10","1993","in school","Male","25","","","","7"
"7 on Scale 1 to 10","1993","inadequately","Male","60","0.234669250443897","0.182031042916638","0.287307457971155","7"
"7 on Scale 1 to 10","1993","inadequately","Female","80","0.232154906676518","0.188480540907252","0.275829272445783","7"
"7 on Scale 1 to 10","1993","middle vocational","Female","658","0.195542560650267","0.181952743022102","0.209132378278432","7"
"7 on Scale 1 to 10","1993","vocational + Abi","Male","48","0.238702249779805","0.182243460219192","0.295161039340419","7"
"7 on Scale 1 to 10","1993","vocational + Abi","Female","31","0.193722982368367","0.133601904166307","0.253844060570427","7"
"7 on Scale 1 to 10","1993","higher vocational","Male","113","0.235882363051784","0.197500415384345","0.274264310719222","7"
"7 on Scale 1 to 10","1993","higher education","Female","167","0.218672228917038","0.188646341789719","0.248698116044357","7"
"7 on Scale 1 to 10","1993","general elemantary","Male","180","0.186611929754033","0.161798219730144","0.211425639777921","7"
"7 on Scale 1 to 10","1993","general elemantary","Female","295","0.165875014942974","0.14845746387144","0.183292566014509","7"
"7 on Scale 1 to 10","1993","middle vocational","Male","726","0.211220939256068","0.197476641298239","0.224965237213898","7"
"7 on Scale 1 to 10","1993","higher vocational","Female","52","0.200175222079696","0.152535849606602","0.24781459455279","7"
"7 on Scale 1 to 10","1993","higher education","Male","212","0.227884249232545","0.200600532797207","0.255167965667882","7"
"8 on Scale 1 to 10","1993","in school","Male","23","","","","8"
"8 on Scale 1 to 10","1993","in school","Female","25","","","","8"
"8 on Scale 1 to 10","1993","inadequately","Male","47","0.170714069901845","0.123979825638169","0.217448314165521","8"
"8 on Scale 1 to 10","1993","inadequately","Female","79","0.210053749949584","0.167916629155609","0.25219087074356","8"
"8 on Scale 1 to 10","1993","general elemantary","Male","258","0.270663321139729","0.242365575905388","0.29896106637407","8"
"8 on Scale 1 to 10","1993","general elemantary","Female","483","0.266135789199152","0.245441975499706","0.286829602898597","8"
"8 on Scale 1 to 10","1993","middle vocational","Male","948","0.293572146613085","0.278237713636529","0.308906579589641","8"
"8 on Scale 1 to 10","1993","vocational + Abi","Female","53","0.337041698009201","0.265133406425295","0.408949989593107","8"
"8 on Scale 1 to 10","1993","middle vocational","Female","913","0.290767846492875","0.275207873398087","0.306327819587663","8"
"8 on Scale 1 to 10","1993","vocational + Abi","Male","66","0.337824827777522","0.275183888353257","0.400465767201788","8"
"8 on Scale 1 to 10","1993","higher vocational","Male","133","0.308156733041153","0.266413233791517","0.34990023229079","8"
"8 on Scale 1 to 10","1993","higher vocational","Female","94","0.329663292180918","0.273694589243401","0.385631995118434","8"
"8 on Scale 1 to 10","1993","higher education","Male","278","0.328223937320641","0.297681579945077","0.358766294696204","8"
"8 on Scale 1 to 10","1993","higher education","Female","208","0.291805119575973","0.258782977137542","0.324827262014404","8"
"9 on Scale 1 to 10","1993","higher education","Male","84","0.110217517063811","0.0898483906189713","0.130586643508651","9"
"9 on Scale 1 to 10","1993","in school","Male","17","","","","9"
"9 on Scale 1 to 10","1993","in school","Female","14","","","","9"
"9 on Scale 1 to 10","1993","inadequately","Male","22","","","","9"
"9 on Scale 1 to 10","1993","inadequately","Female","22","","","","9"
"9 on Scale 1 to 10","1993","general elemantary","Male","92","0.0937032199243482","0.0751428948909186","0.112263544957778","9"
"9 on Scale 1 to 10","1993","general elemantary","Female","163","0.0869587574729997","0.0737645624054281","0.100152952540571","9"
"9 on Scale 1 to 10","1993","middle vocational","Male","346","0.106943414290737","0.0965371967246655","0.117349631856809","9"
"9 on Scale 1 to 10","1993","middle vocational","Female","376","0.118805035653766","0.10771852518704","0.129891546120492","9"
"9 on Scale 1 to 10","1993","vocational + Abi","Male","30","0.14888121768047","0.101735627473405","0.196026807887535","9"
"9 on Scale 1 to 10","1993","vocational + Abi","Female","21","","","","9"
"9 on Scale 1 to 10","1993","higher vocational","Male","52","0.104220976481415","0.0765975737516865","0.131844379211144","9"
"9 on Scale 1 to 10","1993","higher vocational","Female","48","0.153070066374691","0.110202155195786","0.195937977553596","9"
"9 on Scale 1 to 10","1993","higher education","Female","64","0.110408072767508","0.0876425182870501","0.133173627247967","9"
"0 Completely dissatisfied","1994","in school","Male","","","","","0"
"0 Completely dissatisfied","1994","in school","Female","","","","","0"
"0 Completely dissatisfied","1994","inadequately","Male","","","","","0"
"0 Completely dissatisfied","1994","inadequately","Female","2","","","","0"
"0 Completely dissatisfied","1994","general elemantary","Male","8","","","","0"
"0 Completely dissatisfied","1994","general elemantary","Female","16","","","","0"
"0 Completely dissatisfied","1994","middle vocational","Male","18","","","","0"
"0 Completely dissatisfied","1994","middle vocational","Female","22","","","","0"
"0 Completely dissatisfied","1994","vocational + Abi","Male","","","","","0"
"0 Completely dissatisfied","1994","vocational + Abi","Female","","","","","0"
"0 Completely dissatisfied","1994","higher vocational","Male","2","","","","0"
"0 Completely dissatisfied","1994","higher vocational","Female","1","","","","0"
"0 Completely dissatisfied","1994","higher education","Male","2","","","","0"
"0 Completely dissatisfied","1994","higher education","Female","2","","","","0"
"1 on Scale 1 to 10","1994","in school","Male","","","","","1"
"1 on Scale 1 to 10","1994","in school","Female","","","","","1"
"1 on Scale 1 to 10","1994","inadequately","Male","5","","","","1"
"1 on Scale 1 to 10","1994","inadequately","Female","3","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","Male","4","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","Female","5","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","Male","24","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","Female","8","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","Male","1","","","","1"
"1 on Scale 1 to 10","1994","vocational + Abi","Female","","","","","1"
"1 on Scale 1 to 10","1994","higher vocational","Male","1","","","","1"
