"plh0162","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1994","16-34 y.","direct migration background","","","","","10"
"10 Completely satisfied","1994","16-34 y.","no migration background","","","","","10"
"10 Completely satisfied","1994","35-65 y.","no migration background","","","","","10"
"10 Completely satisfied","1994","35-65 y.","direct migration background","","","","","10"
"10 Completely satisfied","1994","35-65 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1994","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","1994","66 and older","indirect migration background","","","","","10"
"10 Completely satisfied","1994","66 and older","no migration background","","","","","10"
"2 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","2"
"2 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","2"
"2 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","2"
"3 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","3"
"3 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","3"
"3 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1994","66 and older","no migration background","","","","","3"
"3 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1994","66 and older","no migration background","","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","4"
"4 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","4"
"4 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","4"
"5 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","5"
"5 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","5"
"5 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","5"
"5 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","5"
"5 on Scale 1 to 10","1994","66 and older","no migration background","","","","","5"
"5 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","5"
"5 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","6"
"6 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","6"
"6 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","6"
"6 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1994","66 and older","no migration background","","","","","6"
"6 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","6"
"6 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","6"
"7 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","7"
"7 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","7"
"7 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","7"
"7 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","7"
"7 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1994","66 and older","no migration background","","","","","7"
"7 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","7"
"7 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","8"
"8 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","8"
"8 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","8"
"8 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","8"
"8 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1994","66 and older","no migration background","","","","","8"
"8 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","8"
"8 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","8"
"9 on Scale 1 to 10","1994","16-34 y.","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1994","16-34 y.","direct migration background","","","","","9"
"9 on Scale 1 to 10","1994","16-34 y.","no migration background","","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","no migration background","","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","direct migration background","","","","","9"
"9 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1994","66 and older","no migration background","","","","","9"
"9 on Scale 1 to 10","1994","66 and older","direct migration background","","","","","9"
"9 on Scale 1 to 10","1994","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","1995","16-34 y.","no migration background","19","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","direct migration background","11","","","","0"
"0 Completely dissatisfied","1995","16-34 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","no migration background","30","0.00705028555342154","0.00476559626719814","0.00933497483964493","0"
"0 Completely dissatisfied","1995","35-65 y.","direct migration background","16","","","","0"
"0 Completely dissatisfied","1995","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1995","66 and older","no migration background","1","","","","0"
"0 Completely dissatisfied","1995","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","1995","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1995","16-34 y.","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","no migration background","23","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","no migration background","25","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","direct migration background","14","","","","1"
"1 on Scale 1 to 10","1995","66 and older","no migration background","4","","","","1"
"1 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1995","16-34 y.","indirect migration background","5","","","","1"
"1 on Scale 1 to 10","1995","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1995","66 and older","direct migration background","","","","","1"
"10 Completely satisfied","1995","16-34 y.","no migration background","211","0.0620091904519587","0.0540431519553952","0.0699752289485222","10"
"10 Completely satisfied","1995","16-34 y.","indirect migration background","27","","","","10"
"10 Completely satisfied","1995","16-34 y.","direct migration background","71","0.0983419534581994","0.0792244806280618","0.117459426288337","10"
"10 Completely satisfied","1995","35-65 y.","direct migration background","101","0.0743171558833797","0.0616385111614415","0.0869958006053179","10"
"10 Completely satisfied","1995","35-65 y.","indirect migration background","","","","","10"
"10 Completely satisfied","1995","35-65 y.","no migration background","296","0.0677826070453576","0.0609185971816681","0.0746466169090471","10"
"10 Completely satisfied","1995","66 and older","no migration background","241","0.193578670331779","0.172312656925797","0.21484468373776","10"
"10 Completely satisfied","1995","66 and older","direct migration background","45","0.240754535058465","0.183472353969415","0.298036716147515","10"
"10 Completely satisfied","1995","66 and older","indirect migration background","2","","","","10"
"2 on Scale 1 to 10","1995","16-34 y.","no migration background","54","0.0166238357298383","0.0124006465478214","0.0208470249118552","2"
"2 on Scale 1 to 10","1995","16-34 y.","direct migration background","18","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","no migration background","83","0.0146965221651857","0.0114106364172574","0.0179824079131139","2"
"2 on Scale 1 to 10","1995","16-34 y.","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1995","35-65 y.","direct migration background","31","0.0256306547878917","0.0179916137854538","0.0332696957903296","2"
"2 on Scale 1 to 10","1995","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1995","66 and older","no migration background","11","","","","2"
"2 on Scale 1 to 10","1995","66 and older","direct migration background","1","","","","2"
"3 on Scale 1 to 10","1995","16-34 y.","no migration background","109","0.0293496077545441","0.0237745721360849","0.0349246433730032","3"
"3 on Scale 1 to 10","1995","16-34 y.","direct migration background","36","0.0466549859875612","0.0331151246642104","0.060194847310912","3"
"3 on Scale 1 to 10","1995","16-34 y.","indirect migration background","21","","","","3"
"3 on Scale 1 to 10","1995","35-65 y.","no migration background","185","0.0313189302487255","0.026562796818286","0.0360750636791651","3"
"3 on Scale 1 to 10","1995","35-65 y.","direct migration background","79","0.0477954109862924","0.037483113814225","0.0581077081583598","3"
"3 on Scale 1 to 10","1995","35-65 y.","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1995","66 and older","no migration background","16","","","","3"
"3 on Scale 1 to 10","1995","66 and older","direct migration background","6","","","","3"
"3 on Scale 1 to 10","1995","66 and older","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","1995","16-34 y.","no migration background","164","0.0467328195510454","0.0397612046222203","0.0537044344798705","4"
"4 on Scale 1 to 10","1995","16-34 y.","direct migration background","57","0.0555783174391106","0.0408695660674145","0.0702870688108067","4"
"4 on Scale 1 to 10","1995","16-34 y.","indirect migration background","24","","","","4"
"4 on Scale 1 to 10","1995","35-65 y.","direct migration background","107","0.0528008298048223","0.0419905181944213","0.0636111414152232","4"
"4 on Scale 1 to 10","1995","66 and older","no migration background","35","0.0277638058550814","0.0189207631806723","0.0366068485294904","4"
"4 on Scale 1 to 10","1995","35-65 y.","no migration background","222","0.0392499774807041","0.0339474238288024","0.0445525311326057","4"
"4 on Scale 1 to 10","1995","35-65 y.","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1995","66 and older","direct migration background","9","","","","4"
"5 on Scale 1 to 10","1995","16-34 y.","no migration background","415","0.112536956490678","0.10209846360041","0.122975449380946","5"
"5 on Scale 1 to 10","1995","35-65 y.","no migration background","712","0.132624196439574","0.123362827227681","0.141885565651467","5"
"5 on Scale 1 to 10","1995","35-65 y.","direct migration background","276","0.153405647555424","0.135985351077191","0.170825944033656","5"
"5 on Scale 1 to 10","1995","16-34 y.","direct migration background","136","0.140317785744515","0.118019808539635","0.162615762949395","5"
"5 on Scale 1 to 10","1995","16-34 y.","indirect migration background","59","0.140338276766432","0.109167992264405","0.171508561268458","5"
"5 on Scale 1 to 10","1995","35-65 y.","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","1995","66 and older","no migration background","124","0.105502304333218","0.0889675816757916","0.122037026990644","5"
"5 on Scale 1 to 10","1995","66 and older","direct migration background","36","0.176744313388303","0.125637206262498","0.227851420514108","5"
"5 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","1995","16-34 y.","no migration background","469","0.133381896134978","0.122151957046717","0.144611835223239","6"
"6 on Scale 1 to 10","1995","35-65 y.","no migration background","640","0.114429884168905","0.105737450820744","0.123122317517066","6"
"6 on Scale 1 to 10","1995","16-34 y.","direct migration background","118","0.130470514605752","0.108846392791732","0.152094636419771","6"
"6 on Scale 1 to 10","1995","16-34 y.","indirect migration background","62","0.122358315653293","0.0929503984061263","0.151766232900459","6"
"6 on Scale 1 to 10","1995","35-65 y.","direct migration background","228","0.117903446001017","0.102314437408714","0.13349245459332","6"
"6 on Scale 1 to 10","1995","35-65 y.","indirect migration background","6","","","","6"
"6 on Scale 1 to 10","1995","66 and older","no migration background","124","0.0993602144249971","0.0832590178218451","0.115461411028149","6"
"6 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1995","66 and older","direct migration background","13","","","","6"
"7 on Scale 1 to 10","1995","16-34 y.","direct migration background","185","0.181598332072277","0.156848097724133","0.20634856642042","7"
"7 on Scale 1 to 10","1995","16-34 y.","no migration background","711","0.194366723121543","0.181296146925952","0.207437299317134","7"
"7 on Scale 1 to 10","1995","16-34 y.","indirect migration background","90","0.181976210688967","0.147352056181759","0.216600365196175","7"
"7 on Scale 1 to 10","1995","35-65 y.","no migration background","1095","0.19840557017002","0.18751590718087","0.209295233159169","7"
"7 on Scale 1 to 10","1995","35-65 y.","direct migration background","309","0.179015259678467","0.160483794695672","0.197546724661262","7"
"7 on Scale 1 to 10","1995","35-65 y.","indirect migration background","9","","","","7"
"7 on Scale 1 to 10","1995","66 and older","no migration background","218","0.156249818898254","0.136706737997623","0.175792899798884","7"
"7 on Scale 1 to 10","1995","66 and older","direct migration background","43","0.183791640025309","0.13189913927762","0.235684140772999","7"
"7 on Scale 1 to 10","1995","66 and older","indirect migration background","1","","","","7"
"8 on Scale 1 to 10","1995","16-34 y.","indirect migration background","118","0.225573856507882","0.188065910118455","0.26308180289731","8"
"8 on Scale 1 to 10","1995","35-65 y.","no migration background","1339","0.266959094239465","0.254879659022275","0.279038529456655","8"
"8 on Scale 1 to 10","1995","35-65 y.","indirect migration background","4","","","","8"
"8 on Scale 1 to 10","1995","35-65 y.","direct migration background","356","0.231897049165708","0.211495905584391","0.252298192747025","8"
"8 on Scale 1 to 10","1995","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","1995","16-34 y.","no migration background","921","0.262662961198761","0.248126873925994","0.277199048471528","8"
"8 on Scale 1 to 10","1995","16-34 y.","direct migration background","207","0.22266609396008","0.195956272447212","0.249375915472947","8"
"8 on Scale 1 to 10","1995","66 and older","no migration background","339","0.241623197799701","0.218582896034","0.264663499565402","8"
"8 on Scale 1 to 10","1995","66 and older","direct migration background","35","0.166422040171057","0.116519835075939","0.216324245266176","8"
"9 on Scale 1 to 10","1995","16-34 y.","indirect migration background","63","0.161757462009728","0.128712450185248","0.194802473834208","9"
"9 on Scale 1 to 10","1995","35-65 y.","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","1995","35-65 y.","no migration background","525","0.121078837401089","0.112171062258038","0.129986612544139","9"
"9 on Scale 1 to 10","1995","35-65 y.","direct migration background","127","0.0888865697875533","0.0751302747436994","0.102642864831407","9"
"9 on Scale 1 to 10","1995","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1995","16-34 y.","no migration background","425","0.129450113999577","0.118361860950057","0.140538367049096","9"
"9 on Scale 1 to 10","1995","16-34 y.","direct migration background","87","0.0905363351911231","0.0721140175356161","0.10895865284663","9"
"9 on Scale 1 to 10","1995","66 and older","no migration background","213","0.153848841473519","0.1344289221757","0.173268760771338","9"
"9 on Scale 1 to 10","1995","66 and older","direct migration background","26","","","","9"
"0 Completely dissatisfied","1996","16-34 y.","no migration background","14","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","direct migration background","3","","","","0"
"0 Completely dissatisfied","1996","16-34 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","no migration background","22","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","direct migration background","10","","","","0"
"0 Completely dissatisfied","1996","35-65 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","1996","66 and older","no migration background","1","","","","0"
"0 Completely dissatisfied","1996","66 and older","direct migration background","2","","","","0"
"0 Completely dissatisfied","1996","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1996","16-34 y.","direct migration background","6","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","no migration background","20","","","","1"
"1 on Scale 1 to 10","1996","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","no migration background","21","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","direct migration background","10","","","","1"
"1 on Scale 1 to 10","1996","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","no migration background","5","","","","1"
"1 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1996","66 and older","direct migration background","3","","","","1"
"10 Completely satisfied","1996","16-34 y.","direct migration background","54","0.0650002699531672","0.0483486930222308","0.0816518468841036","10"
"10 Completely satisfied","1996","16-34 y.","indirect migration background","40","0.0840767103117464","0.0600161881947335","0.108137232428759","10"
"10 Completely satisfied","1996","16-34 y.","no migration background","224","0.0695828229191785","0.0610502689936618","0.0781153768446952","10"
"10 Completely satisfied","1996","35-65 y.","indirect migration background","2","","","","10"
"10 Completely satisfied","1996","66 and older","indirect migration background","1","","","","10"
"10 Completely satisfied","1996","66 and older","direct migration background","35","0.192128450702643","0.141212815020753","0.243044086384532","10"
"10 Completely satisfied","1996","35-65 y.","no migration background","304","0.0695004286079013","0.0625771897286787","0.076423667487124","10"
"10 Completely satisfied","1996","35-65 y.","direct migration background","90","0.0833038923217869","0.0694932059177133","0.0971145787258606","10"
"10 Completely satisfied","1996","66 and older","no migration background","218","0.171512506331416","0.151284128756773","0.191740883906059","10"
"2 on Scale 1 to 10","1996","16-34 y.","direct migration background","23","","","","2"
"2 on Scale 1 to 10","1996","16-34 y.","no migration background","45","0.0131507767615667","0.00933054013041154","0.0169710133927218","2"
"2 on Scale 1 to 10","1996","16-34 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","no migration background","75","0.0151253642532599","0.0118025896364836","0.0184481388700362","2"
"2 on Scale 1 to 10","1996","35-65 y.","direct migration background","25","","","","2"
"2 on Scale 1 to 10","1996","35-65 y.","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1996","66 and older","no migration background","7","","","","2"
"2 on Scale 1 to 10","1996","66 and older","direct migration background","2","","","","2"
"3 on Scale 1 to 10","1996","16-34 y.","direct migration background","27","","","","3"
"3 on Scale 1 to 10","1996","16-34 y.","no migration background","102","0.0282881106028391","0.0227283013881454","0.0338479198175328","3"
"3 on Scale 1 to 10","1996","16-34 y.","indirect migration background","12","","","","3"
"3 on Scale 1 to 10","1996","35-65 y.","no migration background","166","0.0270555904906305","0.0226385639528841","0.0314726170283769","3"
"3 on Scale 1 to 10","1996","35-65 y.","direct migration background","53","0.0248739152195341","0.0170904608236504","0.0326573696154178","3"
"3 on Scale 1 to 10","1996","35-65 y.","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1996","66 and older","no migration background","24","","","","3"
"3 on Scale 1 to 10","1996","66 and older","direct migration background","11","","","","3"
"3 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1996","16-34 y.","indirect migration background","27","","","","4"
"4 on Scale 1 to 10","1996","16-34 y.","no migration background","121","0.0346535390481825","0.0285200928294239","0.0407869852669412","4"
"4 on Scale 1 to 10","1996","16-34 y.","direct migration background","37","0.0487745971564258","0.0342256820180005","0.0633235122948512","4"
"4 on Scale 1 to 10","1996","35-65 y.","no migration background","249","0.0412242949826235","0.0358118609586281","0.0466367290066189","4"
"4 on Scale 1 to 10","1996","35-65 y.","indirect migration background","3","","","","4"
"4 on Scale 1 to 10","1996","66 and older","no migration background","29","","","","4"
"4 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1996","35-65 y.","direct migration background","77","0.0522306457963637","0.0411111792643945","0.0633501123283329","4"
"4 on Scale 1 to 10","1996","66 and older","direct migration background","9","","","","4"
"5 on Scale 1 to 10","1996","16-34 y.","no migration background","371","0.110669212348561","0.100148764370144","0.121189660326978","5"
"5 on Scale 1 to 10","1996","16-34 y.","direct migration background","92","0.107646454923399","0.0867120611996307","0.128580848647168","5"
"5 on Scale 1 to 10","1996","16-34 y.","indirect migration background","61","0.137180482165019","0.107351132584893","0.167009831745146","5"
"5 on Scale 1 to 10","1996","66 and older","no migration background","124","0.103238778035158","0.0869108899862026","0.119566666084113","5"
"5 on Scale 1 to 10","1996","35-65 y.","no migration background","606","0.108618331907693","0.100147210615057","0.11708945320033","5"
"5 on Scale 1 to 10","1996","35-65 y.","direct migration background","226","0.150747424570988","0.132865539051457","0.168629310090518","5"
"5 on Scale 1 to 10","1996","35-65 y.","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","1996","66 and older","direct migration background","21","","","","5"
"5 on Scale 1 to 10","1996","66 and older","indirect migration background","1","","","","5"
"6 on Scale 1 to 10","1996","16-34 y.","direct migration background","117","0.118557446628581","0.0967224328410712","0.140392460416091","6"
"6 on Scale 1 to 10","1996","16-34 y.","no migration background","377","0.1016187038808","0.0914864436263346","0.111750964135266","6"
"6 on Scale 1 to 10","1996","16-34 y.","indirect migration background","49","0.0952565745853174","0.0698030552267288","0.120710093943906","6"
"6 on Scale 1 to 10","1996","35-65 y.","no migration background","625","0.109724343025316","0.101215485917657","0.118233200132974","6"
"6 on Scale 1 to 10","1996","66 and older","no migration background","106","0.067532423009154","0.0540662803138102","0.0809985657044978","6"
"6 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1996","35-65 y.","direct migration background","198","0.10984139213102","0.0942139954796106","0.12546878878243","6"
"6 on Scale 1 to 10","1996","35-65 y.","indirect migration background","6","","","","6"
"6 on Scale 1 to 10","1996","66 and older","direct migration background","20","","","","6"
"7 on Scale 1 to 10","1996","16-34 y.","no migration background","768","0.224801042535698","0.210802110324834","0.238799974746562","7"
"7 on Scale 1 to 10","1996","16-34 y.","direct migration background","179","0.221147955244555","0.193115509415753","0.249180401073358","7"
"7 on Scale 1 to 10","1996","16-34 y.","indirect migration background","104","0.174141245514077","0.141260522962674","0.207021968065481","7"
"7 on Scale 1 to 10","1996","35-65 y.","no migration background","1123","0.202732925981767","0.191787780332312","0.213678071631221","7"
"7 on Scale 1 to 10","1996","35-65 y.","direct migration background","331","0.189861703651826","0.170261156666228","0.209462250637425","7"
"7 on Scale 1 to 10","1996","35-65 y.","indirect migration background","4","","","","7"
"7 on Scale 1 to 10","1996","66 and older","no migration background","211","0.161050629735826","0.14132552735287","0.180775732118782","7"
"7 on Scale 1 to 10","1996","66 and older","direct migration background","34","0.122630407482118","0.0802393209609222","0.165021494003314","7"
"7 on Scale 1 to 10","1996","66 and older","indirect migration background","2","","","","7"
"8 on Scale 1 to 10","1996","16-34 y.","direct migration background","217","0.266827691065834","0.236952511710267","0.296702870421401","8"
"8 on Scale 1 to 10","1996","16-34 y.","no migration background","928","0.283084584882615","0.26797748050621","0.298191689259019","8"
"8 on Scale 1 to 10","1996","35-65 y.","indirect migration background","4","","","","8"
"8 on Scale 1 to 10","1996","66 and older","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1996","16-34 y.","indirect migration background","129","0.251321955266979","0.213712208902474","0.288931701631484","8"
"8 on Scale 1 to 10","1996","35-65 y.","no migration background","1420","0.283401738746568","0.271133093273211","0.295670384219924","8"
"8 on Scale 1 to 10","1996","35-65 y.","direct migration background","372","0.244241825356185","0.222769881223592","0.265713769488779","8"
"8 on Scale 1 to 10","1996","66 and older","no migration background","409","0.297360938854773","0.272832027111787","0.321889850597759","8"
"8 on Scale 1 to 10","1996","66 and older","direct migration background","61","0.250039908187289","0.194076015495854","0.306003800878724","8"
"9 on Scale 1 to 10","1996","16-34 y.","direct migration background","87","0.100153571775198","0.0798763026666689","0.120430840883727","9"
"9 on Scale 1 to 10","1996","16-34 y.","no migration background","446","0.122444148961166","0.111451672061788","0.133436625860543","9"
"9 on Scale 1 to 10","1996","35-65 y.","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","1996","66 and older","indirect migration background","2","","","","9"
"9 on Scale 1 to 10","1996","16-34 y.","indirect migration background","79","0.172392047517893","0.139642252772879","0.205141842262908","9"
"9 on Scale 1 to 10","1996","35-65 y.","no migration background","572","0.131700595123037","0.122494274261222","0.140906915984851","9"
"9 on Scale 1 to 10","1996","35-65 y.","direct migration background","146","0.109770719910698","0.0941477312810169","0.125393708540379","9"
"9 on Scale 1 to 10","1996","66 and older","no migration background","200","0.148039665397486","0.12898203450198","0.167097296292992","9"
"9 on Scale 1 to 10","1996","66 and older","direct migration background","32","0.127059057374516","0.0840183481362113","0.170099766612821","9"
"0 Completely dissatisfied","1997","16-34 y.","no migration background","17","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","direct migration background","4","","","","0"
"0 Completely dissatisfied","1997","16-34 y.","indirect migration background","3","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","no migration background","29","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","direct migration background","9","","","","0"
"0 Completely dissatisfied","1997","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1997","66 and older","no migration background","4","","","","0"
"0 Completely dissatisfied","1997","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","1997","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1997","16-34 y.","no migration background","23","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1997","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","no migration background","22","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","direct migration background","10","","","","1"
"1 on Scale 1 to 10","1997","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1997","66 and older","no migration background","4","","","","1"
"1 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1997","66 and older","direct migration background","1","","","","1"
"10 Completely satisfied","1997","16-34 y.","no migration background","152","0.0443603138702413","0.037341866298425","0.0513787614420575","10"
"10 Completely satisfied","1997","16-34 y.","direct migration background","38","0.0348100247702534","0.0219547565781122","0.0476652929623945","10"
"10 Completely satisfied","1997","16-34 y.","indirect migration background","31","0.0751454203352356","0.0527226734125757","0.0975681672578956","10"
"10 Completely satisfied","1997","35-65 y.","no migration background","202","0.0442690787860741","0.0386485980661066","0.0498895595060416","10"
"10 Completely satisfied","1997","35-65 y.","direct migration background","50","0.0440150717211527","0.0335110524875949","0.0545190909547106","10"
"10 Completely satisfied","1997","35-65 y.","indirect migration background","1","","","","10"
"10 Completely satisfied","1997","66 and older","direct migration background","31","0.167911226116618","0.120423178980132","0.215399273253104","10"
"10 Completely satisfied","1997","66 and older","indirect migration background","","","","","10"
"10 Completely satisfied","1997","66 and older","no migration background","155","0.123625063858861","0.106092840392388","0.141157287325334","10"
"2 on Scale 1 to 10","1997","16-34 y.","no migration background","35","0.0111652104249656","0.00758348746101453","0.0147469333889166","2"
"2 on Scale 1 to 10","1997","16-34 y.","direct migration background","17","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","direct migration background","42","0.0285468223542787","0.0200193739277843","0.037074270780773","2"
"2 on Scale 1 to 10","1997","35-65 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1997","16-34 y.","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","1997","35-65 y.","no migration background","88","0.0190534653650387","0.0153178250164998","0.0227891057135776","2"
"2 on Scale 1 to 10","1997","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1997","66 and older","direct migration background","3","","","","2"
"2 on Scale 1 to 10","1997","66 and older","no migration background","12","","","","2"
