"plh0162","year","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2000","Male","45","0.00452310779990074","0.00330342102248495","0.00574279457731653","0"
"0 Completely dissatisfied","2000","Female","57","0.00441306102241813","0.00325417201043182","0.00557195003440443","0"
"1 on Scale 1 to 10","2000","Female","56","0.00458114684228198","0.0034004937176477","0.00576179996691626","1"
"1 on Scale 1 to 10","2000","Male","44","0.00394080382611375","0.00280199916091026","0.00507960849131723","1"
"10 Completely satisfied","2000","Female","1270","0.113740356445166","0.108189371328848","0.119291341561484","10"
"10 Completely satisfied","2000","Male","946","0.089506375021179","0.0843174225373051","0.094695327505053","10"
"2 on Scale 1 to 10","2000","Male","119","0.0113631462404825","0.00943658885064481","0.0132897036303202","2"
"2 on Scale 1 to 10","2000","Female","139","0.011095197193584","0.00926382321477264","0.0129265711723954","2"
"3 on Scale 1 to 10","2000","Male","247","0.0214646151907202","0.0188303222037282","0.0240989081777122","3"
"3 on Scale 1 to 10","2000","Female","264","0.021057577660712","0.0185473387135538","0.0235678166078701","3"
"4 on Scale 1 to 10","2000","Male","380","0.0298404497768823","0.0267477446177228","0.0329331549360419","4"
"4 on Scale 1 to 10","2000","Female","416","0.0331168642053925","0.0299883085892195","0.0362454198215655","4"
"5 on Scale 1 to 10","2000","Male","1299","0.108088655516493","0.102444939453711","0.113732371579276","5"
"5 on Scale 1 to 10","2000","Female","1363","0.107487807037857","0.102072551393651","0.112903062682063","5"
"6 on Scale 1 to 10","2000","Female","1308","0.100494771582859","0.0952381602962006","0.105751382869517","6"
"6 on Scale 1 to 10","2000","Male","1297","0.108109909799871","0.102465706133248","0.113754113466495","6"
"7 on Scale 1 to 10","2000","Male","2436","0.206130765747876","0.198777840533132","0.213483690962621","7"
"7 on Scale 1 to 10","2000","Female","2495","0.194492288783157","0.187572093849224","0.201412483717091","7"
"8 on Scale 1 to 10","2000","Female","3571","0.278154002664809","0.270319756444764","0.285988248884854","8"
"8 on Scale 1 to 10","2000","Male","3410","0.29423893659489","0.285955831467796","0.302522041721984","8"
"9 on Scale 1 to 10","2000","Male","1404","0.122793234485591","0.116827657417066","0.128758811554115","9"
"9 on Scale 1 to 10","2000","Female","1628","0.131366926561763","0.125460926002348","0.137272927121178","9"
"0 Completely dissatisfied","2001","Female","36","0.00407006060736296","0.0029026710248782","0.00523745018984773","0"
"0 Completely dissatisfied","2001","Male","40","0.00525886630095833","0.00387800680127746","0.00663972580063919","0"
"1 on Scale 1 to 10","2001","Female","39","0.00389917971023221","0.00275646121662125","0.00504189820384318","1"
"1 on Scale 1 to 10","2001","Male","43","0.00424138375769846","0.00300064825406312","0.0054821192613338","1"
"10 Completely satisfied","2001","Female","1007","0.101519763848452","0.0959820495641383","0.107057478132766","10"
"10 Completely satisfied","2001","Male","750","0.0838225135525009","0.0785317477670506","0.0891132793379513","10"
"2 on Scale 1 to 10","2001","Female","126","0.0110109350143738","0.0090975215497062","0.0129243484790414","2"
"2 on Scale 1 to 10","2001","Male","103","0.010623824282422","0.00866646949527686","0.012581179069567","2"
"3 on Scale 1 to 10","2001","Female","250","0.0211321080983056","0.0184949605172769","0.0237692556793343","3"
"3 on Scale 1 to 10","2001","Male","241","0.0245618489842658","0.0216067040474763","0.0275169939210553","3"
"4 on Scale 1 to 10","2001","Female","355","0.0303190371295087","0.0271751053162713","0.0334629689427461","4"
"4 on Scale 1 to 10","2001","Male","352","0.0323305930151111","0.0289536888980833","0.0357074971321389","4"
"5 on Scale 1 to 10","2001","Male","1068","0.097831635338312","0.0921596925389124","0.103503578137712","5"
"5 on Scale 1 to 10","2001","Female","1221","0.104256789732627","0.0986534762827113","0.109860103182543","5"
"6 on Scale 1 to 10","2001","Female","1195","0.104099159030553","0.0984995905042545","0.109698727556851","6"
"6 on Scale 1 to 10","2001","Male","1130","0.102183542949816","0.096400816508434","0.107966269391198","6"
"7 on Scale 1 to 10","2001","Female","2292","0.191737345412358","0.184519117464185","0.19895557336053","7"
"7 on Scale 1 to 10","2001","Male","2340","0.213429539793849","0.205607059659217","0.221252019928482","7"
"8 on Scale 1 to 10","2001","Female","3424","0.292955872839846","0.284610891975738","0.301300853703953","8"
"8 on Scale 1 to 10","2001","Male","3212","0.305110636840994","0.296319705363178","0.31390156831881","8"
"9 on Scale 1 to 10","2001","Female","1481","0.134999748576381","0.128733962290432","0.14126553486233","9"
"9 on Scale 1 to 10","2001","Male","1260","0.120605615184072","0.114387997745447","0.126823232622697","9"
"0 Completely dissatisfied","2002","Female","29","","","","0"
"0 Completely dissatisfied","2002","Male","38","0.00501932953283072","0.00370696294314766","0.00633169612251378","0"
"1 on Scale 1 to 10","2002","Female","49","0.00527185973439409","0.00397321864683602","0.00657050082195216","1"
"1 on Scale 1 to 10","2002","Male","51","0.00603163519731931","0.00459373480038392","0.0074695355942547","1"
"10 Completely satisfied","2002","Female","973","0.0776646768880409","0.0728650088118274","0.0824643449642544","10"
"10 Completely satisfied","2002","Male","730","0.0612209538906497","0.0567689377640967","0.0656729700172027","10"
"2 on Scale 1 to 10","2002","Female","133","0.0120958643700823","0.0101355267698753","0.0140562019702893","2"
"2 on Scale 1 to 10","2002","Male","112","0.0122921026393099","0.0102458825641264","0.0143383227144934","2"
"3 on Scale 1 to 10","2002","Female","288","0.0297434569603187","0.0266970071630404","0.0327899067575971","3"
"3 on Scale 1 to 10","2002","Male","282","0.0300591871047803","0.0268882602664232","0.0332301139431373","3"
"4 on Scale 1 to 10","2002","Female","461","0.041486219295185","0.0379101483681731","0.0450622902221969","4"
"4 on Scale 1 to 10","2002","Male","429","0.0440966629239639","0.0402839435578579","0.0479093822900699","4"
"5 on Scale 1 to 10","2002","Female","1340","0.124630332167965","0.11870704706029","0.13055361727564","5"
"5 on Scale 1 to 10","2002","Male","1203","0.119614144519855","0.113587816230509","0.1256404728092","5"
"6 on Scale 1 to 10","2002","Female","1302","0.114497335503471","0.108787183881423","0.12020748712552","6"
"6 on Scale 1 to 10","2002","Male","1269","0.121262027197216","0.115200010920242","0.12732404347419","6"
"7 on Scale 1 to 10","2002","Female","2461","0.202661434896344","0.195452651843077","0.20987021794961","7"
"7 on Scale 1 to 10","2002","Male","2570","0.224943959173277","0.217189907172225","0.232698011174329","7"
"8 on Scale 1 to 10","2002","Female","3467","0.280769269231466","0.27271058910826","0.288827949354673","8"
"8 on Scale 1 to 10","2002","Male","3130","0.26779163680562","0.259568437119979","0.276014836491261","8"
"9 on Scale 1 to 10","2002","Female","1442","0.107639272828199","0.102081374269075","0.113197171387323","9"
"9 on Scale 1 to 10","2002","Male","1325","0.107668361015178","0.101912209911684","0.113424512118673","9"
"0 Completely dissatisfied","2003","Female","50","0.00580093641226457","0.00441553868601837","0.00718633413851076","0"
"0 Completely dissatisfied","2003","Male","37","0.00449895665465318","0.00323121278407918","0.00576670052522717","0"
"1 on Scale 1 to 10","2003","Female","48","0.00511519119181858","0.00381380534727772","0.00641657703635944","1"
