"plh0162","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","1998","35-65 y.","1901","0.265683325860021","0.255698953373429","0.275667698346613","8"
"8 on Scale 1 to 10","1998","16-34 y.","1287","0.260932632140305","0.248599033212677","0.273266231067933","8"
"8 on Scale 1 to 10","1998","66 and older","504","0.262887009925488","0.242967288077792","0.282806731773185","8"
"9 on Scale 1 to 10","1998","16-34 y.","536","0.118250345370423","0.109181385744855","0.12731930499599","9"
"9 on Scale 1 to 10","1998","35-65 y.","669","0.104151591444151","0.0972468543210876","0.111056328567214","9"
"9 on Scale 1 to 10","1998","66 and older","226","0.123036357746573","0.108172237796141","0.137900477697005","9"
"0 Completely dissatisfied","1999","16-34 y.","23","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","33","0.0047887760666682","0.00320404991806033","0.00637350221527607","0"
"0 Completely dissatisfied","1999","66 and older","10","","","","0"
"1 on Scale 1 to 10","1999","16-34 y.","26","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","33","0.005927859545689","0.00416571215710469","0.00769000693427331","1"
"1 on Scale 1 to 10","1999","66 and older","8","","","","1"
"10 Completely satisfied","1999","35-65 y.","417","0.0698573890261639","0.0640059151318727","0.0757088629204552","10"
"10 Completely satisfied","1999","66 and older","252","0.161408070061667","0.144519506277531","0.178296633845803","10"
"10 Completely satisfied","1999","16-34 y.","253","0.0650410522654068","0.0579140575496899","0.0721680469811236","10"
"2 on Scale 1 to 10","1999","16-34 y.","53","0.0104314410591163","0.00749506628413315","0.0133678158340995","2"
"2 on Scale 1 to 10","1999","35-65 y.","105","0.0145453281591999","0.0117970264043403","0.0172936299140596","2"
"2 on Scale 1 to 10","1999","66 and older","17","","","","2"
"3 on Scale 1 to 10","1999","35-65 y.","230","0.0316173180547816","0.027600609252937","0.0356340268566262","3"
"3 on Scale 1 to 10","1999","16-34 y.","112","0.024102822441108","0.0196702854570929","0.0285353594251231","3"
"3 on Scale 1 to 10","1999","66 and older","33","0.0166208850258345","0.010752179484691","0.0224895905669779","3"
"4 on Scale 1 to 10","1999","66 and older","43","0.0268455434434069","0.0194259220531498","0.034265164833664","4"
"4 on Scale 1 to 10","1999","35-65 y.","326","0.0467763299527766","0.0419290867756003","0.0516235731299528","4"
"4 on Scale 1 to 10","1999","16-34 y.","189","0.0477176873014127","0.0415568613657364","0.0538785132370889","4"
"5 on Scale 1 to 10","1999","35-65 y.","917","0.115893370433142","0.108545424584121","0.123241316282164","5"
"5 on Scale 1 to 10","1999","16-34 y.","517","0.10638345127288","0.0974723982999992","0.11529450424576","5"
"5 on Scale 1 to 10","1999","66 and older","172","0.0917771117321184","0.0785239904908458","0.105030232973391","5"
"6 on Scale 1 to 10","1999","16-34 y.","572","0.125354238169158","0.115784457258935","0.134924019079382","6"
"6 on Scale 1 to 10","1999","35-65 y.","875","0.103723214450668","0.0967240953379293","0.110722333563406","6"
"6 on Scale 1 to 10","1999","66 and older","177","0.0941178808285741","0.0807141199838979","0.10752164167325","6"
"7 on Scale 1 to 10","1999","16-34 y.","1002","0.207882091867849","0.196154203016866","0.219609980718833","7"
"7 on Scale 1 to 10","1999","35-65 y.","1586","0.206783698683133","0.197486795852369","0.216080601513898","7"
"7 on Scale 1 to 10","1999","66 and older","359","0.185429139071619","0.167588591377846","0.203269686765392","7"
"8 on Scale 1 to 10","1999","35-65 y.","1943","0.275322058057437","0.26506843491192","0.285575681202953","8"
"8 on Scale 1 to 10","1999","16-34 y.","1259","0.264449760486796","0.251703166697478","0.277196354276115","8"
"8 on Scale 1 to 10","1999","66 and older","488","0.25931047090533","0.239192559734594","0.279428382076065","8"
"9 on Scale 1 to 10","1999","16-34 y.","593","0.136626164311151","0.1266999701514","0.146552358470901","9"
"9 on Scale 1 to 10","1999","35-65 y.","825","0.12476465757034","0.117179012130194","0.132350303010487","9"
"9 on Scale 1 to 10","1999","66 and older","264","0.14597053603282","0.129762746624747","0.162178325440892","9"
"0 Completely dissatisfied","2000","16-34 y.","35","0.00461134665108079","0.00303821204432958","0.00618448125783201","0"
"0 Completely dissatisfied","2000","35-65 y.","60","0.00534115355679417","0.00410889153590388","0.00657341557768445","0"
"0 Completely dissatisfied","2000","66 and older","7","","","","0"
"1 on Scale 1 to 10","2000","35-65 y.","65","0.00483529152294086","0.00366253658204533","0.00600804646383639","1"
"1 on Scale 1 to 10","2000","16-34 y.","26","","","","1"
"1 on Scale 1 to 10","2000","66 and older","9","","","","1"
"10 Completely satisfied","2000","16-34 y.","564","0.0859253642609132","0.0794179691503542","0.0924327593714722","10"
"10 Completely satisfied","2000","35-65 y.","1147","0.0928891391778719","0.0879816301279871","0.0977966482277567","10"
"10 Completely satisfied","2000","66 and older","505","0.148288958312689","0.136723180119975","0.159854736505403","10"
"2 on Scale 1 to 10","2000","35-65 y.","157","0.0117437775256995","0.00992245380802371","0.0135651012433753","2"
"2 on Scale 1 to 10","2000","16-34 y.","76","0.0123870246980313","0.00981880275684363","0.0149552466392189","2"
"2 on Scale 1 to 10","2000","66 and older","25","","","","2"
"3 on Scale 1 to 10","2000","35-65 y.","322","0.0249219616787958","0.0222864845232806","0.027557438834311","3"
"3 on Scale 1 to 10","2000","16-34 y.","141","0.019638188994118","0.0164163816509674","0.0228599963372686","3"
"3 on Scale 1 to 10","2000","66 and older","48","0.0135361014325299","0.00977546186364224","0.0172967410014176","3"
"4 on Scale 1 to 10","2000","35-65 y.","465","0.0325293683197318","0.0295301701189246","0.035528566520539","4"
"4 on Scale 1 to 10","2000","16-34 y.","236","0.030787501301437","0.0267765038936759","0.0347984987091981","4"
"4 on Scale 1 to 10","2000","66 and older","95","0.0298566205091775","0.0243178598424695","0.0353953811758855","4"
"5 on Scale 1 to 10","2000","35-65 y.","1582","0.113761771486525","0.108393655762636","0.119129887210414","5"
"5 on Scale 1 to 10","2000","16-34 y.","726","0.103364761836135","0.0962958948081783","0.110433628864092","5"
"5 on Scale 1 to 10","2000","66 and older","353","0.0973803273935111","0.0877317713061465","0.107028883480876","5"
"6 on Scale 1 to 10","2000","16-34 y.","781","0.108114030049513","0.100903762986554","0.115324297112472","6"
"6 on Scale 1 to 10","2000","35-65 y.","1446","0.102321369199643","0.0971975703527948","0.107445168046491","6"
"6 on Scale 1 to 10","2000","66 and older","378","0.103947645194744","0.0940153793866752","0.113879911002813","6"
"7 on Scale 1 to 10","2000","16-34 y.","1551","0.212755993356349","0.203253200999615","0.222258785713084","7"
"7 on Scale 1 to 10","2000","35-65 y.","2705","0.199530810840378","0.192774249087313","0.206287372593442","7"
"7 on Scale 1 to 10","2000","66 and older","674","0.184644967293395","0.172017494868316","0.197272439718475","7"
"8 on Scale 1 to 10","2000","16-34 y.","2059","0.286793703191143","0.276292282738019","0.297295123644267","8"
"8 on Scale 1 to 10","2000","35-65 y.","3855","0.286307243743388","0.278665010838687","0.293949476648089","8"
"8 on Scale 1 to 10","2000","66 and older","1067","0.28388139953539","0.269207847409623","0.298554951661156","8"
"9 on Scale 1 to 10","2000","35-65 y.","1636","0.125818112948232","0.120211237068796","0.131424988827668","9"
"9 on Scale 1 to 10","2000","16-34 y.","930","0.130934637984108","0.123101980187026","0.13876729578119","9"
"9 on Scale 1 to 10","2000","66 and older","466","0.126084262110856","0.11528138255636","0.136887141665352","9"
"0 Completely dissatisfied","2001","66 and older","4","","","","0"
"0 Completely dissatisfied","2001","16-34 y.","20","","","","0"
"0 Completely dissatisfied","2001","35-65 y.","52","0.00615827910492974","0.00477397405266738","0.0075425841571921","0"
"1 on Scale 1 to 10","2001","16-34 y.","21","","","","1"
"1 on Scale 1 to 10","2001","35-65 y.","53","0.00496193985707987","0.0037186021576289","0.00620527755653084","1"
"1 on Scale 1 to 10","2001","66 and older","8","","","","1"
"10 Completely satisfied","2001","35-65 y.","856","0.0785025385976746","0.0737433553204143","0.0832617218749348","10"
"10 Completely satisfied","2001","66 and older","499","0.16157763027421","0.149254725724508","0.173900534823912","10"
"10 Completely satisfied","2001","16-34 y.","402","0.0688715448570505","0.062602899973842","0.0751401897402589","10"
"2 on Scale 1 to 10","2001","16-34 y.","69","0.0111246833423992","0.00852833145109856","0.0137210352336997","2"
"2 on Scale 1 to 10","2001","35-65 y.","133","0.0117602478267014","0.00985266719408146","0.0136678284593214","2"
"2 on Scale 1 to 10","2001","66 and older","27","","","","2"
"3 on Scale 1 to 10","2001","35-65 y.","309","0.0269618611072595","0.0240958136795252","0.0298279085349938","3"
"3 on Scale 1 to 10","2001","16-34 y.","141","0.0221078495331271","0.0184681319544656","0.0257475671117886","3"
"3 on Scale 1 to 10","2001","66 and older","41","0.0125983539075289","0.0088641772111239","0.0163325306039339","3"
"4 on Scale 1 to 10","2001","35-65 y.","427","0.0358211270193388","0.0325326717702613","0.0391095822684162","4"
"4 on Scale 1 to 10","2001","66 and older","79","0.0207539684688264","0.015981011431279","0.0255269255063738","4"
"4 on Scale 1 to 10","2001","16-34 y.","201","0.0301235619393759","0.0258923934256816","0.0343547304530703","4"
"5 on Scale 1 to 10","2001","35-65 y.","1379","0.108560023841676","0.103055439558967","0.114064608124384","5"
"5 on Scale 1 to 10","2001","66 and older","279","0.0831897587836839","0.0739435073450545","0.0924360102223133","5"
"5 on Scale 1 to 10","2001","16-34 y.","631","0.0997749192584717","0.0923560929594979","0.107193745557445","5"
"6 on Scale 1 to 10","2001","66 and older","338","0.102275072691566","0.0921301771532905","0.112419968229841","6"
"6 on Scale 1 to 10","2001","16-34 y.","698","0.111187484751713","0.103405650261989","0.118969319241436","6"
"6 on Scale 1 to 10","2001","35-65 y.","1289","0.0997047262405886","0.094403286056929","0.105006166424248","6"
"7 on Scale 1 to 10","2001","16-34 y.","1404","0.218965342119277","0.208728363433707","0.229202320804848","7"
"7 on Scale 1 to 10","2001","66 and older","628","0.179527119308513","0.166677561418353","0.192376677198673","7"
"7 on Scale 1 to 10","2001","35-65 y.","2600","0.202876939709271","0.195761159307689","0.209992720110854","7"
"8 on Scale 1 to 10","2001","16-34 y.","1855","0.294130958841799","0.282851678455553","0.305410239228045","8"
"8 on Scale 1 to 10","2001","35-65 y.","3722","0.301914269385434","0.293790834419361","0.310037704351508","8"
"8 on Scale 1 to 10","2001","66 and older","1059","0.296635798118538","0.281342788925915","0.311928807311161","8"
"9 on Scale 1 to 10","2001","66 and older","465","0.131675324433766","0.120354336989947","0.142996311877585","9"
"9 on Scale 1 to 10","2001","35-65 y.","1449","0.122778047310046","0.116970956539822","0.12858513808027","9"
"9 on Scale 1 to 10","2001","16-34 y.","827","0.136186160728028","0.127695812103783","0.144676509352273","9"
"0 Completely dissatisfied","2002","66 and older","6","","","","0"
"0 Completely dissatisfied","2002","35-65 y.","45","0.0053423091325436","0.0041033986489256","0.00658121961616159","0"
"0 Completely dissatisfied","2002","16-34 y.","16","","","","0"
"1 on Scale 1 to 10","2002","16-34 y.","24","","","","1"
"1 on Scale 1 to 10","2002","35-65 y.","66","0.00725469172438969","0.00581235387287391","0.00869702957590548","1"
"1 on Scale 1 to 10","2002","66 and older","10","","","","1"
"10 Completely satisfied","2002","35-65 y.","915","0.0605381503229783","0.0564849996740085","0.0645913009719481","10"
"10 Completely satisfied","2002","66 and older","412","0.112490223393816","0.102198744418487","0.122781702369145","10"
"10 Completely satisfied","2002","16-34 y.","376","0.0537489383870843","0.0481189835466073","0.0593788932275614","10"
"2 on Scale 1 to 10","2002","66 and older","30","0.00776404485942255","0.00490523463439746","0.0106228550844476","2"
"2 on Scale 1 to 10","2002","16-34 y.","59","0.0114035874189067","0.00875297005191398","0.0140542047858995","2"
"2 on Scale 1 to 10","2002","35-65 y.","156","0.0142746152540569","0.0122585769739371","0.0162906535341768","2"
"3 on Scale 1 to 10","2002","35-65 y.","373","0.0360547345637609","0.0328862912865837","0.0392231778409381","3"
"3 on Scale 1 to 10","2002","16-34 y.","129","0.0235257736489968","0.0197420524739256","0.027309494824068","3"
"3 on Scale 1 to 10","2002","66 and older","68","0.0216670568389053","0.0169248867298309","0.0264092269479797","3"
"4 on Scale 1 to 10","2002","35-65 y.","555","0.0469231306747578","0.0433289818773132","0.0505172794722024","4"
"4 on Scale 1 to 10","2002","66 and older","114","0.0337854039582485","0.0279005568579584","0.0396702510585385","4"
"4 on Scale 1 to 10","2002","16-34 y.","221","0.0412550601541894","0.0362902010223812","0.0462199192859975","4"
"5 on Scale 1 to 10","2002","35-65 y.","1534","0.129573749627975","0.123866023828306","0.135281475427644","5"
"5 on Scale 1 to 10","2002","66 and older","347","0.104284612846178","0.0943298948254708","0.114239330866884","5"
"5 on Scale 1 to 10","2002","16-34 y.","662","0.121297930311545","0.113147804817389","0.1294480558057","5"
"6 on Scale 1 to 10","2002","66 and older","376","0.106131382976828","0.0960992660514849","0.116163499902171","6"
"6 on Scale 1 to 10","2002","16-34 y.","728","0.126945380752257","0.118634521364396","0.135256240140118","6"
"6 on Scale 1 to 10","2002","35-65 y.","1467","0.118015666821071","0.1125324064882","0.123498927153941","6"
"7 on Scale 1 to 10","2002","16-34 y.","1432","0.228331377497764","0.217852494408613","0.238810260586915","7"
"7 on Scale 1 to 10","2002","66 and older","710","0.188946375614684","0.176195855634591","0.201696895594777","7"
"7 on Scale 1 to 10","2002","35-65 y.","2889","0.216020776977477","0.209026567481297","0.223014986473658","7"
"8 on Scale 1 to 10","2002","16-34 y.","1704","0.261245506118655","0.250278419889495","0.272212592347816","8"
"8 on Scale 1 to 10","2002","35-65 y.","3790","0.268609115203509","0.261076015025142","0.276142215381876","8"
"8 on Scale 1 to 10","2002","66 and older","1103","0.305536665819213","0.290533249627181","0.320540082011245","8"
"9 on Scale 1 to 10","2002","35-65 y.","1509","0.0973930596974811","0.0923539717613716","0.102432147633591","9"
"9 on Scale 1 to 10","2002","66 and older","445","0.114898132571398","0.104511208851562","0.125285056291233","9"
"9 on Scale 1 to 10","2002","16-34 y.","813","0.123653322135562","0.115435482866536","0.131871161404589","9"
"0 Completely dissatisfied","2003","66 and older","9","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","25","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","53","0.00522187971172824","0.00396798923678069","0.00647577018667578","0"
"1 on Scale 1 to 10","2003","66 and older","14","","","","1"
"1 on Scale 1 to 10","2003","35-65 y.","77","0.00819030077601118","0.00662229679758317","0.00975830475443919","1"
"1 on Scale 1 to 10","2003","16-34 y.","17","","","","1"
"10 Completely satisfied","2003","35-65 y.","778","0.0558767060760564","0.0518808226111902","0.0598725895409226","10"
"10 Completely satisfied","2003","66 and older","384","0.114668033206533","0.104387653337489","0.124948413075577","10"
"10 Completely satisfied","2003","16-34 y.","350","0.0591109227983861","0.0530758829118464","0.0651459626849258","10"
"2 on Scale 1 to 10","2003","16-34 y.","94","0.0221084912940625","0.0183457708535308","0.0258712117345942","2"
"2 on Scale 1 to 10","2003","35-65 y.","171","0.0182873207199242","0.0159562776379896","0.0206183638018587","2"
"2 on Scale 1 to 10","2003","66 and older","32","0.00972888019487806","0.00656191425697499","0.0128958461327811","2"
"3 on Scale 1 to 10","2003","35-65 y.","358","0.033795982414313","0.0306522178344667","0.0369397469941593","3"
"3 on Scale 1 to 10","2003","16-34 y.","142","0.0263444389144412","0.0222459457723341","0.0304429320565484","3"
"3 on Scale 1 to 10","2003","66 and older","57","0.0168758365429862","0.0127198728173785","0.021031800268594","3"
"4 on Scale 1 to 10","2003","16-34 y.","209","0.0399926587861401","0.0349784261684425","0.0450068914038377","4"
"4 on Scale 1 to 10","2003","66 and older","89","0.0248034436795923","0.0197853706389594","0.0298215167202252","4"
"4 on Scale 1 to 10","2003","35-65 y.","532","0.0458425198853782","0.0422039784082385","0.049481061362518","4"
"5 on Scale 1 to 10","2003","35-65 y.","1436","0.122982072622333","0.117268494120165","0.1286956511245","5"
"5 on Scale 1 to 10","2003","66 and older","361","0.106441614681757","0.0964909497550328","0.11639227960848","5"
"5 on Scale 1 to 10","2003","16-34 y.","629","0.112632084446475","0.104541870933819","0.120722297959131","5"
"6 on Scale 1 to 10","2003","66 and older","392","0.108547853708181","0.0985110704505985","0.118584636965763","6"
"6 on Scale 1 to 10","2003","16-34 y.","687","0.121961475188206","0.113587239459902","0.130335710916509","6"
"6 on Scale 1 to 10","2003","35-65 y.","1413","0.116273981417622","0.110697206043547","0.121850756791697","6"
"7 on Scale 1 to 10","2003","16-34 y.","1372","0.22935746742137","0.218598762626689","0.24011617221605","7"
"7 on Scale 1 to 10","2003","66 and older","704","0.188417144822706","0.175799986604495","0.201034303040917","7"
"7 on Scale 1 to 10","2003","35-65 y.","2644","0.209029067026323","0.201955040851458","0.216103093201188","7"
"8 on Scale 1 to 10","2003","66 and older","1179","0.311048627023537","0.296112316385848","0.325984937661226","8"
"8 on Scale 1 to 10","2003","16-34 y.","1625","0.270544004672594","0.259175703569667","0.281912305775522","8"
"8 on Scale 1 to 10","2003","35-65 y.","3697","0.278787645490499","0.270986625331995","0.286588665649002","8"
"9 on Scale 1 to 10","2003","35-65 y.","1533","0.105712523859813","0.100363372898602","0.111061674821023","9"
"9 on Scale 1 to 10","2003","66 and older","469","0.111904758076127","0.101733165505471","0.122076350646782","9"
"9 on Scale 1 to 10","2003","16-34 y.","716","0.108335836782516","0.100382235992598","0.116289437572435","9"
"0 Completely dissatisfied","2004","16-34 y.","15","","","","0"
"0 Completely dissatisfied","2004","35-65 y.","46","0.00661927573173556","0.00518108066833408","0.00805747079513704","0"
"0 Completely dissatisfied","2004","66 and older","9","","","","0"
"1 on Scale 1 to 10","2004","66 and older","13","","","","1"
"1 on Scale 1 to 10","2004","35-65 y.","67","0.00749009801454203","0.0059608924566827","0.00901930357240136","1"
"1 on Scale 1 to 10","2004","16-34 y.","28","","","","1"
"10 Completely satisfied","2004","16-34 y.","363","0.057022417076973","0.050952328343101","0.0630925058108451","10"
"10 Completely satisfied","2004","35-65 y.","715","0.0543206139086519","0.0503007718559242","0.0583404559613796","10"
"10 Completely satisfied","2004","66 and older","361","0.0941555490539016","0.0848614682511757","0.103449629856627","10"
"2 on Scale 1 to 10","2004","16-34 y.","66","0.0135002725559129","0.0104793381367481","0.0165212069750776","2"
"2 on Scale 1 to 10","2004","35-65 y.","191","0.020669471226058","0.0181460832869035","0.0231928591652126","2"
"2 on Scale 1 to 10","2004","66 and older","31","0.00928929719584538","0.00623633430184656","0.0123422600898442","2"
"3 on Scale 1 to 10","2004","35-65 y.","343","0.0339565260049721","0.0307442366766201","0.0371688153333241","3"
"3 on Scale 1 to 10","2004","66 and older","89","0.0258973800888215","0.0208427783689509","0.0309519818086921","3"
"3 on Scale 1 to 10","2004","16-34 y.","135","0.0304492442006262","0.0259514966312121","0.0349469917700402","3"
"4 on Scale 1 to 10","2004","16-34 y.","221","0.0410270208685737","0.0358347215443858","0.0462193201927617","4"
"4 on Scale 1 to 10","2004","35-65 y.","485","0.0424328723615931","0.038857753189262","0.0460079915339242","4"
"4 on Scale 1 to 10","2004","66 and older","130","0.0389112180174187","0.0327569580674273","0.0450654779674102","4"
"5 on Scale 1 to 10","2004","66 and older","405","0.115107527677343","0.104950800590832","0.125264254763855","5"
"5 on Scale 1 to 10","2004","35-65 y.","1453","0.131553400824129","0.125558565020466","0.137548236627792","5"
"5 on Scale 1 to 10","2004","16-34 y.","546","0.107705627371015","0.0995905097532194","0.115820744988811","5"
"6 on Scale 1 to 10","2004","16-34 y.","635","0.120144077728126","0.111633118518461","0.128655036937791","6"
"6 on Scale 1 to 10","2004","35-65 y.","1405","0.123319769333115","0.117488116637094","0.129151422029136","6"
"6 on Scale 1 to 10","2004","66 and older","460","0.126454812964086","0.115877702523104","0.137031923405067","6"
"7 on Scale 1 to 10","2004","66 and older","737","0.189546257566218","0.177073043014064","0.202019472118372","7"
"7 on Scale 1 to 10","2004","16-34 y.","1302","0.229716863206948","0.21870544700465","0.240728279409247","7"
"7 on Scale 1 to 10","2004","35-65 y.","2505","0.208197105562395","0.200995976752069","0.215398234372721","7"
"8 on Scale 1 to 10","2004","16-34 y.","1578","0.2708367969181","0.259203903453488","0.282469690382712","8"
"8 on Scale 1 to 10","2004","35-65 y.","3527","0.266940523140262","0.259094825753289","0.274786220527234","8"
"8 on Scale 1 to 10","2004","66 and older","1114","0.28773111211181","0.273324161441282","0.302138062782338","8"
"9 on Scale 1 to 10","2004","66 and older","444","0.106942335328374","0.0971074057947882","0.11677726486196","9"
"9 on Scale 1 to 10","2004","35-65 y.","1475","0.104500343892546","0.0990747627281362","0.109925925056956","9"
"9 on Scale 1 to 10","2004","16-34 y.","717","0.115887541038599","0.107508512422948","0.12426656965425","9"
"0 Completely dissatisfied","2005","66 and older","9","","","","0"
"0 Completely dissatisfied","2005","16-34 y.","24","","","","0"
"0 Completely dissatisfied","2005","35-65 y.","57","0.00737345865603341","0.00581734309762796","0.00892957421443886","0"
"1 on Scale 1 to 10","2005","66 and older","7","","","","1"
"1 on Scale 1 to 10","2005","16-34 y.","34","0.00947039459517003","0.00686802348422659","0.0120727657061135","1"
"1 on Scale 1 to 10","2005","35-65 y.","79","0.0105397131188302","0.00868222152311399","0.0123972047145465","1"
"10 Completely satisfied","2005","35-65 y.","748","0.0591151649388301","0.0548254249864195","0.0634049048912407","10"
"10 Completely satisfied","2005","66 and older","415","0.115838332287924","0.105661668337791","0.126014996238057","10"
"10 Completely satisfied","2005","16-34 y.","355","0.0633668163064096","0.0568209493285782","0.0699126832842411","10"
"2 on Scale 1 to 10","2005","35-65 y.","199","0.0237264056955842","0.0209580937548637","0.0264947176363046","2"
"2 on Scale 1 to 10","2005","66 and older","33","0.0109841748542724","0.00766982168820639","0.0142985280203384","2"
"2 on Scale 1 to 10","2005","16-34 y.","60","0.0152370939020857","0.0119457870479015","0.0185284007562698","2"
"3 on Scale 1 to 10","2005","35-65 y.","373","0.0374360603910781","0.0339832467247285","0.0408888740574277","3"
"3 on Scale 1 to 10","2005","16-34 y.","133","0.0276773582365795","0.0232695876901545","0.0320851287830045","3"
"3 on Scale 1 to 10","2005","66 and older","61","0.0185285437235319","0.0142403645381681","0.0228167229088956","3"
"4 on Scale 1 to 10","2005","35-65 y.","472","0.0442151461071334","0.0404759444909891","0.0479543477232778","4"
"4 on Scale 1 to 10","2005","66 and older","121","0.0311494561780047","0.0256252857026341","0.0366736266533753","4"
"4 on Scale 1 to 10","2005","16-34 y.","199","0.0501423989435924","0.0442785433482705","0.0560062545389143","4"
"5 on Scale 1 to 10","2005","66 and older","439","0.121366650756072","0.110982596000781","0.131750705511364","5"
"5 on Scale 1 to 10","2005","16-34 y.","564","0.109419292587307","0.101031743896974","0.117806841277641","5"
"5 on Scale 1 to 10","2005","35-65 y.","1348","0.131677042844151","0.125526563667089","0.137827522021214","5"
"6 on Scale 1 to 10","2005","35-65 y.","1188","0.112902407674647","0.107146012764726","0.118658802584569","6"
"6 on Scale 1 to 10","2005","16-34 y.","600","0.118915194635982","0.110218003932804","0.12761238533916","6"
"6 on Scale 1 to 10","2005","66 and older","394","0.112190658961381","0.10215486702787","0.122226450894893","6"
"7 on Scale 1 to 10","2005","16-34 y.","1169","0.21192907005416","0.200948386358671","0.222909753749649","7"
"7 on Scale 1 to 10","2005","66 and older","707","0.178835152996959","0.166649324423859","0.191020981570059","7"
"7 on Scale 1 to 10","2005","35-65 y.","2389","0.202496629111543","0.195187116138534","0.209806142084552","7"
"8 on Scale 1 to 10","2005","16-34 y.","1493","0.263140457830441","0.251309017153731","0.274971898507151","8"
"8 on Scale 1 to 10","2005","35-65 y.","3295","0.263139106718219","0.255129729822914","0.271148483613525","8"
"8 on Scale 1 to 10","2005","66 and older","1104","0.282046865456651","0.267737442161352","0.29635628875195","8"
"9 on Scale 1 to 10","2005","66 and older","509","0.122421396975975","0.111998579735968","0.132844214215982","9"
"9 on Scale 1 to 10","2005","35-65 y.","1463","0.107378864743949","0.101747595850685","0.113010133637214","9"
"9 on Scale 1 to 10","2005","16-34 y.","690","0.125971793530672","0.11705618805922","0.134887399002123","9"
"0 Completely dissatisfied","2006","66 and older","15","","","","0"
"0 Completely dissatisfied","2006","16-34 y.","15","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","63","0.0073048645345287","0.00580628001374543","0.00880344905531196","0"
"1 on Scale 1 to 10","2006","66 and older","16","","","","1"
"1 on Scale 1 to 10","2006","16-34 y.","21","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","72","0.0086987423279497","0.0070645684124551","0.0103329162434443","1"
"10 Completely satisfied","2006","66 and older","506","0.114354198033569","0.105027997867302","0.123680398199836","10"
"10 Completely satisfied","2006","35-65 y.","961","0.0684131247891104","0.0639704082298607","0.0728558413483601","10"
"10 Completely satisfied","2006","16-34 y.","402","0.0726869420756097","0.0655817940799376","0.0797920900712817","10"
"2 on Scale 1 to 10","2006","16-34 y.","64","0.0169831476874123","0.0134470739214922","0.0205192214533325","2"
"2 on Scale 1 to 10","2006","35-65 y.","178","0.0168842597539608","0.0146169516024875","0.0191515679054342","2"
"2 on Scale 1 to 10","2006","66 and older","48","0.0168307050966467","0.0130609429386635","0.02060046725463","2"
"3 on Scale 1 to 10","2006","35-65 y.","335","0.0328982454761569","0.0297592573980128","0.0360372335543009","3"
"3 on Scale 1 to 10","2006","16-34 y.","129","0.0389701960207735","0.0336739705589114","0.0442664214826357","3"
"3 on Scale 1 to 10","2006","66 and older","91","0.0232013033289295","0.0187895891443868","0.0276130175134722","3"
"4 on Scale 1 to 10","2006","35-65 y.","518","0.0517397564361519","0.0478417444192131","0.0556377684530908","4"
"4 on Scale 1 to 10","2006","66 and older","141","0.0377694193461201","0.0321826804617137","0.0433561582305265","4"
"4 on Scale 1 to 10","2006","16-34 y.","179","0.0433390005342149","0.0377664986766424","0.0489115023917874","4"
"5 on Scale 1 to 10","2006","66 and older","478","0.114183072850593","0.104862953096605","0.12350319260458","5"
"5 on Scale 1 to 10","2006","16-34 y.","459","0.0906139218375069","0.0827578878109313","0.0984699558640826","5"
"5 on Scale 1 to 10","2006","35-65 y.","1273","0.11412314720035","0.108527623247415","0.119718671153285","5"
"6 on Scale 1 to 10","2006","66 and older","503","0.12501890742674","0.115326407067957","0.134711407785524","6"
"6 on Scale 1 to 10","2006","16-34 y.","534","0.109242160593446","0.100705132539092","0.1177791886478","6"
"6 on Scale 1 to 10","2006","35-65 y.","1212","0.108102529730205","0.102638128167781","0.11356693129263","6"
"7 on Scale 1 to 10","2006","16-34 y.","1055","0.196942677833737","0.186059018640221","0.207826337027253","7"
"7 on Scale 1 to 10","2006","66 and older","775","0.167098733987538","0.156165919401543","0.178031548573533","7"
"7 on Scale 1 to 10","2006","35-65 y.","2405","0.197724183139902","0.190715136370218","0.204733229909586","7"
"8 on Scale 1 to 10","2006","35-65 y.","3590","0.26706977085491","0.259283833658777","0.274855708051042","8"
"8 on Scale 1 to 10","2006","66 and older","1326","0.276800760842145","0.263688992667881","0.289912529016409","8"
"8 on Scale 1 to 10","2006","16-34 y.","1481","0.281114488107857","0.268811709140937","0.293417267074777","8"
"9 on Scale 1 to 10","2006","16-34 y.","790","0.138926492047089","0.129460973947702","0.148392010146477","9"
"9 on Scale 1 to 10","2006","35-65 y.","1797","0.127041375756775","0.121180849227224","0.132901902286326","9"
"9 on Scale 1 to 10","2006","66 and older","574","0.11642721318136","0.107027879688804","0.125826546673916","9"
"0 Completely dissatisfied","2007","66 and older","","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","","","","","0"
"1 on Scale 1 to 10","2007","66 and older","","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","","","","","1"
"10 Completely satisfied","2007","35-65 y.","","","","","10"
"10 Completely satisfied","2007","66 and older","","","","","10"
