"plh0162","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2002","middle vocational","West Germany","1005","0.105460282447754","0.0990188007628464","0.111901764132661","9"
"9 on Scale 1 to 10","2002","middle vocational","East Germany","192","0.0627214063738329","0.0538785669326264","0.0715642458150395","9"
"9 on Scale 1 to 10","2002","vocational + Abi","West Germany","153","0.134957360368488","0.114211508298774","0.155703212438202","9"
"9 on Scale 1 to 10","2002","vocational + Abi","East Germany","6","","","","9"
"9 on Scale 1 to 10","2002","higher vocational","West Germany","177","0.130730533582421","0.112377353765503","0.149083713399338","9"
"9 on Scale 1 to 10","2002","higher vocational","East Germany","39","0.0812028333444213","0.0560495660952532","0.106356100593589","9"
"9 on Scale 1 to 10","2002","higher education","West Germany","637","0.173536240372992","0.160481980976794","0.18659049976919","9"
"9 on Scale 1 to 10","2002","higher education","East Germany","142","0.101143035540048","0.084907992750616","0.117378078329481","9"
"0 Completely dissatisfied","2003","middle vocational","East Germany","24","","","","0"
"0 Completely dissatisfied","2003","in school","West Germany","2","","","","0"
"0 Completely dissatisfied","2003","in school","East Germany","1","","","","0"
"0 Completely dissatisfied","2003","inadequately","West Germany","4","","","","0"
"0 Completely dissatisfied","2003","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","2003","general elemantary","West Germany","9","","","","0"
"0 Completely dissatisfied","2003","general elemantary","East Germany","3","","","","0"
"0 Completely dissatisfied","2003","middle vocational","West Germany","27","","","","0"
"0 Completely dissatisfied","2003","vocational + Abi","West Germany","3","","","","0"
"0 Completely dissatisfied","2003","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","2003","higher vocational","West Germany","5","","","","0"
"0 Completely dissatisfied","2003","higher vocational","East Germany","3","","","","0"
"0 Completely dissatisfied","2003","higher education","West Germany","1","","","","0"
"0 Completely dissatisfied","2003","higher education","East Germany","3","","","","0"
"1 on Scale 1 to 10","2003","middle vocational","East Germany","27","","","","1"
"1 on Scale 1 to 10","2003","vocational + Abi","West Germany","4","","","","1"
"1 on Scale 1 to 10","2003","in school","West Germany","1","","","","1"
"1 on Scale 1 to 10","2003","inadequately","West Germany","3","","","","1"
"1 on Scale 1 to 10","2003","general elemantary","East Germany","3","","","","1"
"1 on Scale 1 to 10","2003","middle vocational","West Germany","31","0.00394005352860348","0.00259531765843874","0.00528478939876822","1"
"1 on Scale 1 to 10","2003","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","2003","higher vocational","West Germany","5","","","","1"
"1 on Scale 1 to 10","2003","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","2003","inadequately","East Germany","1","","","","1"
"1 on Scale 1 to 10","2003","general elemantary","West Germany","16","","","","1"
"1 on Scale 1 to 10","2003","higher vocational","East Germany","1","","","","1"
"1 on Scale 1 to 10","2003","higher education","East Germany","9","","","","1"
"1 on Scale 1 to 10","2003","higher education","West Germany","7","","","","1"
"10 Completely satisfied","2003","in school","West Germany","66","0.139910195583382","0.107787967192186","0.172032423974577","10"
"10 Completely satisfied","2003","in school","East Germany","14","","","","10"
"10 Completely satisfied","2003","inadequately","West Germany","10","","","","10"
"10 Completely satisfied","2003","inadequately","East Germany","2","","","","10"
"10 Completely satisfied","2003","general elemantary","West Germany","169","0.0839024921268323","0.0726694226885411","0.0951355615651236","10"
"10 Completely satisfied","2003","general elemantary","East Germany","16","","","","10"
"10 Completely satisfied","2003","middle vocational","West Germany","615","0.0755846340368272","0.069910579241508","0.0812586888321465","10"
"10 Completely satisfied","2003","middle vocational","East Germany","59","0.0203573800413712","0.0151461370306059","0.0255686230521364","10"
"10 Completely satisfied","2003","vocational + Abi","West Germany","75","0.0721741357643207","0.0562933481130636","0.0880549234155778","10"
"10 Completely satisfied","2003","vocational + Abi","East Germany","4","","","","10"
"10 Completely satisfied","2003","higher vocational","West Germany","87","0.0682232813215431","0.0541843300314058","0.0822622326116803","10"
"10 Completely satisfied","2003","higher vocational","East Germany","12","","","","10"
"10 Completely satisfied","2003","higher education","West Germany","316","0.0895195981667315","0.0794223612643625","0.0996168350691005","10"
"10 Completely satisfied","2003","higher education","East Germany","55","0.042684748542753","0.0316707553056141","0.0536987417798918","10"
"2 on Scale 1 to 10","2003","vocational + Abi","West Germany","11","","","","2"
"2 on Scale 1 to 10","2003","higher vocational","West Germany","5","","","","2"
"2 on Scale 1 to 10","2003","vocational + Abi","East Germany","5","","","","2"
"2 on Scale 1 to 10","2003","inadequately","East Germany","1","","","","2"
"2 on Scale 1 to 10","2003","general elemantary","West Germany","41","0.0243253237315094","0.0180833491877133","0.0305672982753055","2"
"2 on Scale 1 to 10","2003","general elemantary","East Germany","10","","","","2"
"2 on Scale 1 to 10","2003","middle vocational","West Germany","109","0.0174150602570193","0.0146071014479886","0.02022301906605","2"
"2 on Scale 1 to 10","2003","middle vocational","East Germany","58","0.0211926057050673","0.0158778005482852","0.0265074108618494","2"
"2 on Scale 1 to 10","2003","higher vocational","East Germany","6","","","","2"
"2 on Scale 1 to 10","2003","higher education","West Germany","20","","","","2"
"2 on Scale 1 to 10","2003","in school","West Germany","1","","","","2"
"2 on Scale 1 to 10","2003","in school","East Germany","3","","","","2"
"2 on Scale 1 to 10","2003","inadequately","West Germany","11","","","","2"
"2 on Scale 1 to 10","2003","higher education","East Germany","13","","","","2"
"3 on Scale 1 to 10","2003","general elemantary","West Germany","71","0.0324715302061349","0.0252898937565799","0.0396531666556899","3"
"3 on Scale 1 to 10","2003","general elemantary","East Germany","20","","","","3"
"3 on Scale 1 to 10","2003","middle vocational","West Germany","171","0.0243124137752514","0.0210063394019562","0.0276184881485465","3"
"3 on Scale 1 to 10","2003","vocational + Abi","West Germany","18","","","","3"
"3 on Scale 1 to 10","2003","vocational + Abi","East Germany","3","","","","3"
"3 on Scale 1 to 10","2003","higher vocational","West Germany","23","","","","3"
"3 on Scale 1 to 10","2003","higher vocational","East Germany","17","","","","3"
"3 on Scale 1 to 10","2003","higher education","West Germany","35","0.0142446682705878","0.0100536561184517","0.018435680422724","3"
"3 on Scale 1 to 10","2003","higher education","East Germany","38","0.0358157594908944","0.0256906891339132","0.0459408298478757","3"
"3 on Scale 1 to 10","2003","middle vocational","East Germany","138","0.0541845893742373","0.0458307208840521","0.0625384578644226","3"
"3 on Scale 1 to 10","2003","in school","West Germany","3","","","","3"
"3 on Scale 1 to 10","2003","in school","East Germany","2","","","","3"
"3 on Scale 1 to 10","2003","inadequately","West Germany","8","","","","3"
"3 on Scale 1 to 10","2003","inadequately","East Germany","2","","","","3"
"4 on Scale 1 to 10","2003","in school","West Germany","9","","","","4"
"4 on Scale 1 to 10","2003","middle vocational","West Germany","270","0.0314415949657003","0.0276956759690442","0.0351875139623564","4"
"4 on Scale 1 to 10","2003","middle vocational","East Germany","158","0.0593716531692059","0.0506510775955617","0.0680922287428501","4"
"4 on Scale 1 to 10","2003","vocational + Abi","West Germany","28","","","","4"
"4 on Scale 1 to 10","2003","vocational + Abi","East Germany","10","","","","4"
"4 on Scale 1 to 10","2003","higher vocational","West Germany","35","0.0300213303005154","0.0205194731676848","0.039523187433346","4"
"4 on Scale 1 to 10","2003","higher education","East Germany","56","0.0583362180989431","0.0455660086109595","0.0711064275869266","4"
"4 on Scale 1 to 10","2003","higher education","West Germany","53","0.0228296895684834","0.017547143204354","0.0281122359326127","4"
"4 on Scale 1 to 10","2003","higher vocational","East Germany","19","","","","4"
"4 on Scale 1 to 10","2003","in school","East Germany","1","","","","4"
"4 on Scale 1 to 10","2003","inadequately","West Germany","22","","","","4"
"4 on Scale 1 to 10","2003","general elemantary","East Germany","32","0.0894420673716236","0.0620840478107717","0.116800086932476","4"
"4 on Scale 1 to 10","2003","inadequately","East Germany","2","","","","4"
"4 on Scale 1 to 10","2003","general elemantary","West Germany","122","0.0545783626903812","0.0453746472529549","0.0637820781278075","4"
"5 on Scale 1 to 10","2003","vocational + Abi","East Germany","17","","","","5"
"5 on Scale 1 to 10","2003","inadequately","West Germany","57","0.247772715373718","0.194257242430032","0.301288188317403","5"
"5 on Scale 1 to 10","2003","in school","East Germany","11","","","","5"
"5 on Scale 1 to 10","2003","vocational + Abi","West Germany","82","0.0858720349479232","0.0686780168298385","0.103066053066008","5"
"5 on Scale 1 to 10","2003","higher vocational","West Germany","108","0.110512363735594","0.0930546314302031","0.127970096040984","5"
"5 on Scale 1 to 10","2003","in school","West Germany","29","","","","5"
"5 on Scale 1 to 10","2003","middle vocational","East Germany","461","0.170599607077762","0.1567187053485","0.184480508807025","5"
"5 on Scale 1 to 10","2003","middle vocational","West Germany","859","0.10692704111003","0.100293728961301","0.11356035325876","5"
"5 on Scale 1 to 10","2003","inadequately","East Germany","2","","","","5"
"5 on Scale 1 to 10","2003","general elemantary","West Germany","338","0.143465534765525","0.129262329142906","0.157668740388144","5"
"5 on Scale 1 to 10","2003","general elemantary","East Germany","69","0.187969922980097","0.150516614327743","0.225423231632451","5"
"5 on Scale 1 to 10","2003","higher vocational","East Germany","64","0.146990780692748","0.114418956998094","0.179562604387401","5"
"5 on Scale 1 to 10","2003","higher education","West Germany","144","0.0694618111297311","0.0604699760108631","0.0784536462485992","5"
"5 on Scale 1 to 10","2003","higher education","East Germany","144","0.122666367106245","0.104792188478414","0.140540545734077","5"
"6 on Scale 1 to 10","2003","higher vocational","East Germany","65","0.131584329957735","0.100489651017758","0.162679008897713","6"
"6 on Scale 1 to 10","2003","higher education","West Germany","212","0.0832842732606218","0.0735117429977605","0.0930568035234831","6"
"6 on Scale 1 to 10","2003","general elemantary","East Germany","59","0.161920154296808","0.126605650934132","0.197234657659484","6"
"6 on Scale 1 to 10","2003","middle vocational","West Germany","887","0.107467060997379","0.100819030506698","0.11411509148806","6"
"6 on Scale 1 to 10","2003","vocational + Abi","East Germany","17","","","","6"
"6 on Scale 1 to 10","2003","higher vocational","West Germany","123","0.118343298060436","0.100357321274052","0.136329274846819","6"
"6 on Scale 1 to 10","2003","vocational + Abi","West Germany","116","0.131487882864362","0.110749312599243","0.152226453129482","6"
"6 on Scale 1 to 10","2003","in school","West Germany","33","0.0805261196885201","0.0553292164340676","0.105723022942973","6"
"6 on Scale 1 to 10","2003","in school","East Germany","17","","","","6"
"6 on Scale 1 to 10","2003","inadequately","West Germany","35","0.149515602556236","0.105312320176211","0.193718884936261","6"
"6 on Scale 1 to 10","2003","inadequately","East Germany","3","","","","6"
"6 on Scale 1 to 10","2003","general elemantary","West Germany","294","0.122719160384179","0.109424854348219","0.13601346642014","6"
"6 on Scale 1 to 10","2003","middle vocational","East Germany","448","0.154153645162031","0.140828584700232","0.167478705623829","6"
"6 on Scale 1 to 10","2003","higher education","East Germany","155","0.129351021740174","0.111066338884919","0.147635704595429","6"
"7 on Scale 1 to 10","2003","middle vocational","West Germany","1831","0.216804616293152","0.207959317409789","0.225649915176515","7"
"7 on Scale 1 to 10","2003","higher education","East Germany","291","0.216590303390043","0.194146578890718","0.239034027889368","7"
"7 on Scale 1 to 10","2003","general elemantary","East Germany","72","0.15937002689286","0.12428145372298","0.19445860006274","7"
"7 on Scale 1 to 10","2003","vocational + Abi","West Germany","220","0.2321904862132","0.206278723369555","0.258102249056845","7"
"7 on Scale 1 to 10","2003","higher vocational","West Germany","260","0.206543110095847","0.18400178400066","0.229084436191035","7"
"7 on Scale 1 to 10","2003","higher vocational","East Germany","117","0.251935387379066","0.212002169578504","0.291868605179629","7"
"7 on Scale 1 to 10","2003","higher education","West Germany","525","0.185407570066149","0.171662653790266","0.199152486342032","7"
"7 on Scale 1 to 10","2003","middle vocational","East Germany","646","0.213050063164034","0.197940185990754","0.228159940337314","7"
"7 on Scale 1 to 10","2003","in school","West Germany","81","0.1785382865571","0.143075861694061","0.214000711420139","7"
"7 on Scale 1 to 10","2003","in school","East Germany","35","0.218292294558988","0.154681329684142","0.281903259433834","7"
"7 on Scale 1 to 10","2003","inadequately","East Germany","","","","","7"
"7 on Scale 1 to 10","2003","general elemantary","West Germany","500","0.207583049521831","0.191150195979513","0.224015903064149","7"
"7 on Scale 1 to 10","2003","inadequately","West Germany","50","0.172469612134749","0.125639375176388","0.219299849093109","7"
"7 on Scale 1 to 10","2003","vocational + Abi","East Germany","42","0.210009055708571","0.1432500069479","0.276768104469242","7"
"8 on Scale 1 to 10","2003","vocational + Abi","East Germany","36","0.32243543347397","0.245826962148888","0.399043904799053","8"
"8 on Scale 1 to 10","2003","middle vocational","East Germany","628","0.222150204142473","0.206810471959604","0.237489936325343","8"
"8 on Scale 1 to 10","2003","vocational + Abi","West Germany","333","0.283837707569522","0.256169006215504","0.31150640892354","8"
"8 on Scale 1 to 10","2003","higher vocational","West Germany","414","0.312388272421198","0.286581634048164","0.338194910794233","8"
"8 on Scale 1 to 10","2003","higher vocational","East Germany","115","0.267156417127682","0.226455085858135","0.307857748397229","8"
"8 on Scale 1 to 10","2003","middle vocational","West Germany","2496","0.298848388322212","0.289022436789386","0.308674339855038","8"
"8 on Scale 1 to 10","2003","in school","West Germany","138","0.304655541225696","0.262035523704697","0.347275558746696","8"
"8 on Scale 1 to 10","2003","in school","East Germany","52","0.257908921321116","0.190541120304635","0.325276722337596","8"
"8 on Scale 1 to 10","2003","inadequately","West Germany","41","0.148566306625291","0.104478990001704","0.192653623248879","8"
"8 on Scale 1 to 10","2003","inadequately","East Germany","2","","","","8"
"8 on Scale 1 to 10","2003","general elemantary","West Germany","577","0.245238661169312","0.227806972786002","0.262670349552622","8"
"8 on Scale 1 to 10","2003","general elemantary","East Germany","104","0.221243862981847","0.181451813534865","0.261035912428829","8"
"8 on Scale 1 to 10","2003","higher education","West Germany","1123","0.345498717640315","0.328680241106838","0.362317194173792","8"
"8 on Scale 1 to 10","2003","higher education","East Germany","394","0.259643316698813","0.235754753605904","0.283531879791722","8"
"9 on Scale 1 to 10","2003","in school","West Germany","85","0.179940732331421","0.144369701880658","0.215511762782184","9"
"9 on Scale 1 to 10","2003","in school","East Germany","26","","","","9"
"9 on Scale 1 to 10","2003","vocational + Abi","West Germany","130","0.111950588664787","0.0926006424905918","0.131300534838982","9"
"9 on Scale 1 to 10","2003","vocational + Abi","East Germany","9","","","","9"
"9 on Scale 1 to 10","2003","higher vocational","West Germany","174","0.118255927969756","0.10027570088961","0.136236155049902","9"
"9 on Scale 1 to 10","2003","inadequately","West Germany","9","","","","9"
"9 on Scale 1 to 10","2003","inadequately","East Germany","","","","","9"
"9 on Scale 1 to 10","2003","general elemantary","West Germany","203","0.0723462882930634","0.0618498674987172","0.0828427090874097","9"
"9 on Scale 1 to 10","2003","general elemantary","East Germany","30","0.0560009764652104","0.0339593558727629","0.0780425970576578","9"
"9 on Scale 1 to 10","2003","middle vocational","West Germany","1041","0.112462316922117","0.105680593028824","0.11924404081541","9"
"9 on Scale 1 to 10","2003","middle vocational","East Germany","174","0.0649378144622682","0.0558446377915321","0.0740309911330043","9"
"9 on Scale 1 to 10","2003","higher vocational","East Germany","35","0.0761321721813062","0.0517367017623375","0.100527642600275","9"
"9 on Scale 1 to 10","2003","higher education","West Germany","635","0.170089079982951","0.156801002911828","0.183377157054075","9"
"9 on Scale 1 to 10","2003","higher education","East Germany","136","0.106008441879557","0.0892351661055491","0.122781717653565","9"
"0 Completely dissatisfied","2004","general elemantary","West Germany","11","","","","0"
"0 Completely dissatisfied","2004","middle vocational","East Germany","14","","","","0"
"0 Completely dissatisfied","2004","middle vocational","West Germany","21","","","","0"
"0 Completely dissatisfied","2004","higher education","East Germany","2","","","","0"
"0 Completely dissatisfied","2004","in school","West Germany","","","","","0"
"0 Completely dissatisfied","2004","in school","East Germany","1","","","","0"
"0 Completely dissatisfied","2004","inadequately","West Germany","3","","","","0"
"0 Completely dissatisfied","2004","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","2004","general elemantary","East Germany","3","","","","0"
"0 Completely dissatisfied","2004","vocational + Abi","West Germany","2","","","","0"
"0 Completely dissatisfied","2004","vocational + Abi","East Germany","1","","","","0"
"0 Completely dissatisfied","2004","higher vocational","West Germany","2","","","","0"
"0 Completely dissatisfied","2004","higher vocational","East Germany","1","","","","0"
"0 Completely dissatisfied","2004","higher education","West Germany","6","","","","0"
"1 on Scale 1 to 10","2004","in school","West Germany","2","","","","1"
"1 on Scale 1 to 10","2004","middle vocational","East Germany","20","","","","1"
"1 on Scale 1 to 10","2004","vocational + Abi","West Germany","6","","","","1"
"1 on Scale 1 to 10","2004","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","2004","inadequately","West Germany","2","","","","1"
"1 on Scale 1 to 10","2004","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","2004","general elemantary","West Germany","13","","","","1"
"1 on Scale 1 to 10","2004","general elemantary","East Germany","4","","","","1"
"1 on Scale 1 to 10","2004","middle vocational","West Germany","40","0.00664080912157068","0.00486579132158616","0.0084158269215552","1"
"1 on Scale 1 to 10","2004","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","2004","higher vocational","West Germany","2","","","","1"
"1 on Scale 1 to 10","2004","higher education","East Germany","5","","","","1"
"1 on Scale 1 to 10","2004","higher education","West Germany","9","","","","1"
"1 on Scale 1 to 10","2004","higher vocational","East Germany","1","","","","1"
"10 Completely satisfied","2004","in school","East Germany","15","","","","10"
"10 Completely satisfied","2004","inadequately","West Germany","9","","","","10"
"10 Completely satisfied","2004","inadequately","East Germany","3","","","","10"
"10 Completely satisfied","2004","general elemantary","West Germany","158","0.0769292144005071","0.0658342384603294","0.0880241903406848","10"
"10 Completely satisfied","2004","general elemantary","East Germany","18","","","","10"
"10 Completely satisfied","2004","vocational + Abi","West Germany","80","0.0725127509154768","0.0564872997471509","0.0885382020838027","10"
"10 Completely satisfied","2004","higher vocational","West Germany","88","0.0730860187058177","0.0583963735193488","0.0877756638922865","10"
"10 Completely satisfied","2004","higher vocational","East Germany","8","","","","10"
"10 Completely satisfied","2004","higher education","West Germany","335","0.0951497365907462","0.0846778585368447","0.105621614644648","10"
"10 Completely satisfied","2004","higher education","East Germany","49","0.0323868888346092","0.0226623419008758","0.0421114357683425","10"
"10 Completely satisfied","2004","in school","West Germany","61","0.0973565603949679","0.0706413716645618","0.124071749125374","10"
"10 Completely satisfied","2004","middle vocational","East Germany","55","0.0182966102017737","0.0132848045157306","0.0233084158878168","10"
"10 Completely satisfied","2004","middle vocational","West Germany","536","0.0632820465643625","0.057961163229709","0.068602929899016","10"
"10 Completely satisfied","2004","vocational + Abi","East Germany","4","","","","10"
"2 on Scale 1 to 10","2004","vocational + Abi","West Germany","12","","","","2"
"2 on Scale 1 to 10","2004","vocational + Abi","East Germany","3","","","","2"
"2 on Scale 1 to 10","2004","higher vocational","West Germany","14","","","","2"
"2 on Scale 1 to 10","2004","in school","West Germany","1","","","","2"
"2 on Scale 1 to 10","2004","in school","East Germany","","","","","2"
"2 on Scale 1 to 10","2004","inadequately","West Germany","8","","","","2"
"2 on Scale 1 to 10","2004","inadequately","East Germany","1","","","","2"
"2 on Scale 1 to 10","2004","general elemantary","West Germany","44","0.0241637572274408","0.0177703271945805","0.030557187260301","2"
"2 on Scale 1 to 10","2004","general elemantary","East Germany","10","","","","2"
"2 on Scale 1 to 10","2004","middle vocational","West Germany","87","0.0143048603873896","0.011709771870371","0.0168999489044081","2"
"2 on Scale 1 to 10","2004","middle vocational","East Germany","57","0.0244283066024961","0.0186553932680174","0.0302012199369748","2"
"2 on Scale 1 to 10","2004","higher vocational","East Germany","8","","","","2"
"2 on Scale 1 to 10","2004","higher education","West Germany","18","","","","2"
"2 on Scale 1 to 10","2004","higher education","East Germany","22","","","","2"
"3 on Scale 1 to 10","2004","general elemantary","West Germany","82","0.040247780113175","0.0320647576857555","0.0484308025405944","3"
"3 on Scale 1 to 10","2004","in school","West Germany","4","","","","3"
"3 on Scale 1 to 10","2004","in school","East Germany","4","","","","3"
"3 on Scale 1 to 10","2004","inadequately","West Germany","16","","","","3"
"3 on Scale 1 to 10","2004","inadequately","East Germany","1","","","","3"
"3 on Scale 1 to 10","2004","general elemantary","East Germany","15","","","","3"
"3 on Scale 1 to 10","2004","middle vocational","West Germany","187","0.0275781705658043","0.0239992741143069","0.0311570670173018","3"
"3 on Scale 1 to 10","2004","middle vocational","East Germany","127","0.0622273203035891","0.0531937776585826","0.0712608629485956","3"
"3 on Scale 1 to 10","2004","vocational + Abi","West Germany","16","","","","3"
"3 on Scale 1 to 10","2004","vocational + Abi","East Germany","5","","","","3"
"3 on Scale 1 to 10","2004","higher vocational","West Germany","24","","","","3"
"3 on Scale 1 to 10","2004","higher vocational","East Germany","14","","","","3"
"3 on Scale 1 to 10","2004","higher education","West Germany","34","0.0133219371742288","0.00923023656027846","0.017413637788179","3"
"3 on Scale 1 to 10","2004","higher education","East Germany","31","0.0344656713619209","0.0244446700232359","0.0444866727006058","3"
"4 on Scale 1 to 10","2004","in school","West Germany","10","","","","4"
"4 on Scale 1 to 10","2004","in school","East Germany","3","","","","4"
"4 on Scale 1 to 10","2004","inadequately","West Germany","30","0.0976846469656084","0.0595638071562154","0.135805486775001","4"
"4 on Scale 1 to 10","2004","inadequately","East Germany","5","","","","4"
"4 on Scale 1 to 10","2004","general elemantary","West Germany","120","0.0499029420497114","0.0408370556081554","0.0589688284912674","4"
"4 on Scale 1 to 10","2004","general elemantary","East Germany","23","","","","4"
"4 on Scale 1 to 10","2004","middle vocational","West Germany","267","0.037492004086403","0.0333404513645459","0.04164355680826","4"
"4 on Scale 1 to 10","2004","middle vocational","East Germany","167","0.0618371993526749","0.0528301452473193","0.0708442534580305","4"
"4 on Scale 1 to 10","2004","vocational + Abi","West Germany","34","0.0347988211844344","0.0234737669967635","0.0461238753721054","4"
"4 on Scale 1 to 10","2004","vocational + Abi","East Germany","11","","","","4"
"4 on Scale 1 to 10","2004","higher vocational","West Germany","31","0.0346094189685043","0.0242931389960633","0.0449256989409453","4"
"4 on Scale 1 to 10","2004","higher vocational","East Germany","24","","","","4"
"4 on Scale 1 to 10","2004","higher education","West Germany","50","0.0255473634117891","0.0199163594502741","0.0311783673733041","4"
"4 on Scale 1 to 10","2004","higher education","East Germany","44","0.0431879653400117","0.0320211695061459","0.0543547611738775","4"
"5 on Scale 1 to 10","2004","in school","East Germany","12","","","","5"
"5 on Scale 1 to 10","2004","inadequately","West Germany","34","0.147876735033733","0.102297055383149","0.193456414684317","5"
"5 on Scale 1 to 10","2004","in school","West Germany","24","","","","5"
"5 on Scale 1 to 10","2004","vocational + Abi","East Germany","14","","","","5"
"5 on Scale 1 to 10","2004","inadequately","East Germany","4","","","","5"
"5 on Scale 1 to 10","2004","general elemantary","East Germany","61","0.168974342149028","0.130996534679854","0.206952149618201","5"
"5 on Scale 1 to 10","2004","middle vocational","West Germany","903","0.116240519658303","0.109235894963656","0.12324514435295","5"
"5 on Scale 1 to 10","2004","middle vocational","East Germany","469","0.190354086973393","0.175673364521092","0.205034809425693","5"
"5 on Scale 1 to 10","2004","vocational + Abi","West Germany","85","0.0963055024323199","0.0780755527346376","0.114535452130002","5"
"5 on Scale 1 to 10","2004","higher vocational","West Germany","101","0.0987466394928089","0.0819098590702763","0.115583419915341","5"
"5 on Scale 1 to 10","2004","general elemantary","West Germany","319","0.150767679609058","0.135869589538305","0.165665769679812","5"
"5 on Scale 1 to 10","2004","higher education","East Germany","136","0.120296456530227","0.102426295035252","0.138166618025202","5"
"5 on Scale 1 to 10","2004","higher vocational","East Germany","58","0.146338901524715","0.112931976369591","0.179745826679838","5"
"5 on Scale 1 to 10","2004","higher education","West Germany","150","0.071541391573982","0.0623434131226812","0.0807393700252827","5"
"6 on Scale 1 to 10","2004","in school","West Germany","31","0.0764220322253958","0.0524798576096547","0.100364206841137","6"
"6 on Scale 1 to 10","2004","in school","East Germany","9","","","","6"
"6 on Scale 1 to 10","2004","inadequately","West Germany","42","0.159282510293187","0.112295347993842","0.206269672592532","6"
"6 on Scale 1 to 10","2004","inadequately","East Germany","","","","","6"
"6 on Scale 1 to 10","2004","general elemantary","West Germany","298","0.133577345648138","0.119413065194191","0.147741626102086","6"
"6 on Scale 1 to 10","2004","general elemantary","East Germany","60","0.157430503280592","0.120519181444007","0.194341825117177","6"
"6 on Scale 1 to 10","2004","middle vocational","West Germany","923","0.123244197945583","0.116060275712756","0.130428120178409","6"
"6 on Scale 1 to 10","2004","middle vocational","East Germany","424","0.143686517111261","0.130569256071288","0.156803778151234","6"
"6 on Scale 1 to 10","2004","vocational + Abi","West Germany","97","0.109040769762571","0.0897800518499524","0.128301487675189","6"
"6 on Scale 1 to 10","2004","vocational + Abi","East Germany","20","","","","6"
"6 on Scale 1 to 10","2004","higher vocational","West Germany","129","0.12553202990095","0.106832802360766","0.144231257441134","6"
"6 on Scale 1 to 10","2004","higher vocational","East Germany","58","0.135921094284425","0.103529375308093","0.168312813260758","6"
"6 on Scale 1 to 10","2004","higher education","West Germany","197","0.0924103007163252","0.0820746602583848","0.102745941174266","6"
"6 on Scale 1 to 10","2004","higher education","East Germany","171","0.13929058886476","0.120270039682196","0.158311138047325","6"
"7 on Scale 1 to 10","2004","in school","West Germany","105","0.2464520386635","0.207615619681869","0.285288457645131","7"
"7 on Scale 1 to 10","2004","in school","East Germany","35","0.231699224472137","0.166728380303213","0.296670068641061","7"
"7 on Scale 1 to 10","2004","inadequately","West Germany","40","0.182985576160729","0.133338529219822","0.232632623101637","7"
"7 on Scale 1 to 10","2004","inadequately","East Germany","2","","","","7"
"7 on Scale 1 to 10","2004","general elemantary","West Germany","461","0.204595107538881","0.187799142417626","0.221391072660135","7"
"7 on Scale 1 to 10","2004","general elemantary","East Germany","69","0.17469605141745","0.136213771362078","0.213178331472823","7"
"7 on Scale 1 to 10","2004","middle vocational","West Germany","1712","0.213852025970231","0.204891203135411","0.222812848805052","7"
"7 on Scale 1 to 10","2004","middle vocational","East Germany","610","0.199936400421288","0.184980004550047","0.214892796292529","7"
"7 on Scale 1 to 10","2004","vocational + Abi","West Germany","248","0.231838022000824","0.205760409027134","0.257915634974513","7"
"7 on Scale 1 to 10","2004","higher vocational","West Germany","234","0.204397137595871","0.181637779430904","0.227156495760838","7"
"7 on Scale 1 to 10","2004","higher vocational","East Germany","101","0.246994127421258","0.206232045394506","0.287756209448009","7"
"7 on Scale 1 to 10","2004","higher education","West Germany","545","0.194407992723591","0.180284339206958","0.208531646240225","7"
"7 on Scale 1 to 10","2004","higher education","East Germany","279","0.193074564468666","0.171391876312017","0.214757252625315","7"
"7 on Scale 1 to 10","2004","vocational + Abi","East Germany","41","0.314683430210594","0.241338468768003","0.388028391653184","7"
"8 on Scale 1 to 10","2004","in school","West Germany","154","0.332979933696925","0.290508589979921","0.375451277413929","8"
"8 on Scale 1 to 10","2004","in school","East Germany","43","0.28245595552822","0.213130898750619","0.351781012305821","8"
"8 on Scale 1 to 10","2004","inadequately","West Germany","37","0.174822491636013","0.126053646175457","0.22359133709657","8"
"8 on Scale 1 to 10","2004","middle vocational","West Germany","2409","0.284456364614687","0.274596636349324","0.294316092880051","8"
"8 on Scale 1 to 10","2004","middle vocational","East Germany","632","0.224637929302748","0.209031175441451","0.240244683164044","8"
"8 on Scale 1 to 10","2004","vocational + Abi","West Germany","307","0.297364056224531","0.269117954550536","0.325610157898526","8"
"8 on Scale 1 to 10","2004","vocational + Abi","East Germany","43","0.25579567944151","0.186885968770282","0.324705390112739","8"
"8 on Scale 1 to 10","2004","higher vocational","West Germany","410","0.313013768723202","0.286842174730328","0.339185362716075","8"
"8 on Scale 1 to 10","2004","higher vocational","East Germany","122","0.26327736843344","0.221650606137876","0.304904130729003","8"
"8 on Scale 1 to 10","2004","higher education","West Germany","1041","0.309932580522465","0.293427722219044","0.326437438825885","8"
