"plb0219","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"No, never","2012","(Married) couple without C. ","direct migration background","3","","","","1"
"No, never","2012","(Married) couple without C. ","indirect migration background","1","","","","1"
"No, never","2012","Single parent ","no migration background","633","0.661621408828244","0.631580860571286","0.691661957085202","1"
"No, never","2012","Single parent ","direct migration background","46","0.681541491264207","0.577483531375364","0.785599451153051","1"
"No, never","2012","Single parent ","indirect migration background","35","0.61179178426928","0.493317090699611","0.730266477838948","1"
"No, never","2012","Couple + C. LE 16 ","no migration background","1470","0.602679794061192","0.583420698319366","0.621938889803017","1"
"No, never","2012","Couple + C. LE 16 ","direct migration background","310","0.624849835922307","0.582705956397785","0.66699371544683","1"
"No, never","2012","Couple + C. GT 16 ","no migration background","48","0.657244022926089","0.548365429416903","0.766122616435274","1"
"No, never","2012","Couple + C. GT 16 ","direct migration background","7","","","","1"
"No, never","2012","Couple + C. GT 16 ","indirect migration background","5","","","","1"
"No, never","2012","Couple + C. LE and GT 16","no migration background","313","0.611338925424917","0.568992598309517","0.653685252540316","1"
"No, never","2012","Couple + C. LE and GT 16","direct migration background","77","0.74225334897716","0.659377345377437","0.825129352576883","1"
"No, never","2012","Couple + C. LE and GT 16","indirect migration background","24","","","","1"
"Rarely","2012","1-pers.-HH","no migration background","2","","","","5"
"Rarely","2012","1-pers.-HH","direct migration background","","","","","5"
"Rarely","2012","1-pers.-HH","indirect migration background","","","","","5"
"Rarely","2012","(Married) couple without C. ","no migration background","2","","","","5"
"Rarely","2012","(Married) couple without C. ","direct migration background","","","","","5"
"Rarely","2012","(Married) couple without C. ","indirect migration background","","","","","5"
"Rarely","2012","Single parent ","direct migration background","10","","","","5"
"Rarely","2012","Single parent ","indirect migration background","8","","","","5"
"Rarely","2012","Couple + C. LE 16 ","no migration background","423","0.175641746197068","0.160665805246887","0.190617687147249","5"
"Rarely","2012","Couple + C. LE 16 ","direct migration background","69","0.106581358698875","0.0797209731326929","0.133441744265058","5"
"Rarely","2012","Couple + C. LE 16 ","indirect migration background","33","0.146109183839909","0.0966599025228208","0.195558465156997","5"
"Rarely","2012","Couple + C. GT 16 ","no migration background","8","","","","5"
"Rarely","2012","Couple + C. GT 16 ","direct migration background","2","","","","5"
"Rarely","2012","Single parent ","no migration background","112","0.123241114272448","0.102371254217505","0.144110974327392","5"
"Rarely","2012","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Rarely","2012","Couple + C. LE and GT 16","no migration background","79","0.166024444797768","0.133698451487548","0.198350438107988","5"
"Rarely","2012","Couple + C. LE and GT 16","direct migration background","8","","","","5"
"Rarely","2012","Couple + C. LE and GT 16","indirect migration background","4","","","","5"
"Yes, every 2 weeks","2012","1-pers.-HH","no migration background","9","","","","3"
"Yes, every 2 weeks","2012","1-pers.-HH","indirect migration background","1","","","","3"
"Yes, every 2 weeks","2012","(Married) couple without C. ","no migration background","2","","","","3"
"Yes, every 2 weeks","2012","1-pers.-HH","direct migration background","","","","","3"
"Yes, every 2 weeks","2012","(Married) couple without C. ","direct migration background","1","","","","3"
"Yes, every 2 weeks","2012","(Married) couple without C. ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2012","Single parent ","no migration background","108","0.103794630950947","0.084430729846911","0.123158532054984","3"
"Yes, every 2 weeks","2012","Single parent ","direct migration background","7","","","","3"
"Yes, every 2 weeks","2012","Single parent ","indirect migration background","10","","","","3"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","no migration background","227","0.0809568574019742","0.0702214873151797","0.0916922274887687","3"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","direct migration background","55","0.129847433244035","0.100588499282098","0.159106367205972","3"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","indirect migration background","31","0.126070524602446","0.0796013424597494","0.172539706745142","3"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","no migration background","10","","","","3"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","direct migration background","1","","","","3"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","direct migration background","12","","","","3"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","no migration background","43","0.0893581927827486","0.0645765449713661","0.114139840594131","3"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","indirect migration background","6","","","","3"
"Yes, every 3-4 weeks","2012","1-pers.-HH","no migration background","3","","","","4"
"Yes, every 3-4 weeks","2012","1-pers.-HH","direct migration background","1","","","","4"
"Yes, every 3-4 weeks","2012","1-pers.-HH","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","direct migration background","1","","","","4"
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2012","Single parent ","no migration background","39","0.0441134317732341","0.0310760542186755","0.0571508093277928","4"
"Yes, every 3-4 weeks","2012","Single parent ","direct migration background","7","","","","4"
"Yes, every 3-4 weeks","2012","Single parent ","indirect migration background","7","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","indirect migration background","9","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","no migration background","153","0.0647155280319167","0.0550327859856655","0.0743982700781679","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","direct migration background","36","0.0685287504296494","0.0465367241845837","0.0905207766747151","4"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","no migration background","33","0.0581813622841344","0.0378453974136026","0.0785173271546662","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","direct migration background","5","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","indirect migration background","1","","","","4"
"Yes, every week","2012","1-pers.-HH","no migration background","3","","","","2"
"Yes, every week","2012","1-pers.-HH","direct migration background","1","","","","2"
"Yes, every week","2012","1-pers.-HH","indirect migration background","","","","","2"
"Yes, every week","2012","(Married) couple without C. ","no migration background","1","","","","2"
"Yes, every week","2012","(Married) couple without C. ","direct migration background","","","","","2"
"Yes, every week","2012","Single parent ","direct migration background","7","","","","2"
"Yes, every week","2012","Single parent ","indirect migration background","5","","","","2"
"Yes, every week","2012","(Married) couple without C. ","indirect migration background","","","","","2"
"Yes, every week","2012","Single parent ","no migration background","61","0.067229414175126","0.0513304538567232","0.0831283744935287","2"
"Yes, every week","2012","Couple + C. LE 16 ","no migration background","207","0.0760060743078495","0.0655761547312717","0.0864359938844274","2"
"Yes, every week","2012","Couple + C. LE 16 ","direct migration background","37","0.0701926217051335","0.0479551024443683","0.0924301409658988","2"
"Yes, every week","2012","Couple + C. LE 16 ","indirect migration background","10","","","","2"
"Yes, every week","2012","Couple + C. GT 16 ","no migration background","7","","","","2"
"Yes, every week","2012","Couple + C. GT 16 ","direct migration background","1","","","","2"
"Yes, every week","2012","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Yes, every week","2012","Couple + C. LE and GT 16","no migration background","41","0.0750970747104326","0.0522016456613472","0.0979925037595181","2"
"Yes, every week","2012","Couple + C. LE and GT 16","direct migration background","5","","","","2"
"Yes, every week","2012","Couple + C. LE and GT 16","indirect migration background","2","","","","2"
"No, never","2013","(Married) couple without C. ","no migration background","1763","0.58293042500832","0.565119281433976","0.600741568582663","1"
"No, never","2013","1-pers.-HH","no migration background","808","0.544499711325066","0.518927901243319","0.570071521406813","1"
"No, never","2013","1-pers.-HH","direct migration background","58","0.684315656183611","0.590852369664717","0.777778942702504","1"
"No, never","2013","1-pers.-HH","indirect migration background","42","0.690181507765142","0.579456424085742","0.800906591444542","1"
"No, never","2013","Couple + C. LE 16 ","direct migration background","429","0.602577735557605","0.566090437477359","0.639065033637852","1"
"No, never","2013","(Married) couple without C. ","direct migration background","136","0.629686834708624","0.565732068395916","0.693641601021332","1"
"No, never","2013","(Married) couple without C. ","indirect migration background","55","0.52129257215706","0.422389244328404","0.620195899985716","1"
"No, never","2013","Single parent ","no migration background","1004","0.656041798509139","0.632285921226218","0.67979767579206","1"
"No, never","2013","Single parent ","direct migration background","79","0.539824490426505","0.451382966272399","0.62826601458061","1"
"No, never","2013","Single parent ","indirect migration background","68","0.652962616624841","0.56670698710855","0.739218246141133","1"
"No, never","2013","Couple + C. LE 16 ","no migration background","2414","0.58876448223265","0.573664120595983","0.603864843869318","1"
"No, never","2013","Couple + C. LE 16 ","indirect migration background","185","0.565518391628871","0.511123036686783","0.619913746570958","1"
"No, never","2013","Couple + C. GT 16 ","no migration background","1034","0.625411030401601","0.60213421644355","0.648687844359652","1"
"No, never","2013","Couple + C. GT 16 ","direct migration background","112","0.704581180546773","0.634542349763323","0.774620011330222","1"
"No, never","2013","Couple + C. GT 16 ","indirect migration background","72","0.813843632277583","0.735982286196207","0.89170497835896","1"
"No, never","2013","Couple + C. LE and GT 16","no migration background","686","0.63207426617785","0.603550224791905","0.660598307563795","1"
"No, never","2013","Couple + C. LE and GT 16","direct migration background","158","0.623877385856623","0.561273899745383","0.686480871967864","1"
"No, never","2013","Couple + C. LE and GT 16","indirect migration background","58","0.75847665891116","0.668539507317465","0.848413810504855","1"
"Rarely","2013","1-pers.-HH","no migration background","279","0.192496129349143","0.172251882598701","0.212740376099585","5"
"Rarely","2013","1-pers.-HH","direct migration background","11","","","","5"
"Rarely","2013","1-pers.-HH","indirect migration background","3","","","","5"
"Rarely","2013","(Married) couple without C. ","no migration background","620","0.220354250845791","0.205381949404373","0.235326552287209","5"
"Rarely","2013","(Married) couple without C. ","direct migration background","28","","","","5"
"Rarely","2013","Single parent ","direct migration background","15","","","","5"
"Rarely","2013","Single parent ","indirect migration background","17","","","","5"
"Rarely","2013","(Married) couple without C. ","indirect migration background","21","","","","5"
"Rarely","2013","Single parent ","no migration background","189","0.112727002522528","0.096911059379391","0.128542945665665","5"
"Rarely","2013","Couple + C. LE 16 ","no migration background","770","0.2080540417156","0.195597224549105","0.220510858882094","5"
"Rarely","2013","Couple + C. LE 16 ","direct migration background","92","0.157820455700492","0.130637726527807","0.185003184873177","5"
"Rarely","2013","Couple + C. LE 16 ","indirect migration background","49","0.149142549987447","0.110051086060232","0.188234013914662","5"
"Rarely","2013","Couple + C. GT 16 ","no migration background","325","0.209359378144551","0.189793513418201","0.2289252428709","5"
"Rarely","2013","Couple + C. GT 16 ","direct migration background","19","","","","5"
"Rarely","2013","Couple + C. LE and GT 16","no migration background","173","0.154452001418078","0.133076671622895","0.175827331213261","5"
"Rarely","2013","Couple + C. LE and GT 16","direct migration background","28","","","","5"
"Rarely","2013","Couple + C. LE and GT 16","indirect migration background","11","","","","5"
"Rarely","2013","Couple + C. GT 16 ","indirect migration background","6","","","","5"
"Yes, every 2 weeks","2013","1-pers.-HH","no migration background","170","0.115130553110162","0.0987415246039006","0.131519581616423","3"
"Yes, every 2 weeks","2013","1-pers.-HH","direct migration background","7","","","","3"
"Yes, every 2 weeks","2013","1-pers.-HH","indirect migration background","7","","","","3"
"Yes, every 2 weeks","2013","(Married) couple without C. ","no migration background","241","0.0865017611914174","0.076347565699854","0.0966559566829807","3"
"Yes, every 2 weeks","2013","(Married) couple without C. ","direct migration background","25","","","","3"
"Yes, every 2 weeks","2013","Single parent ","direct migration background","15","","","","3"
"Yes, every 2 weeks","2013","Single parent ","indirect migration background","16","","","","3"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","no migration background","397","0.0989329944985171","0.0897703600724633","0.108095628924571","3"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","direct migration background","90","0.123139625357174","0.0986392237298178","0.14764002698453","3"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","indirect migration background","38","0.131598226882846","0.0945012841909632","0.168695169574728","3"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","no migration background","124","0.0712030497006244","0.0588358047461867","0.083570294655062","3"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","direct migration background","21","","","","3"
"Yes, every 2 weeks","2013","(Married) couple without C. ","indirect migration background","13","","","","3"
"Yes, every 2 weeks","2013","Single parent ","no migration background","182","0.1310761948039","0.114198806462157","0.147953583145643","3"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","direct migration background","15","","","","3"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","indirect migration background","9","","","","3"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","no migration background","96","0.092238739513329","0.0751232461212613","0.109354232905397","3"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","indirect migration background","10","","","","3"
"Yes, every 3-4 weeks","2013","1-pers.-HH","no migration background","90","0.068312200305997","0.0553582371828511","0.0812661634291428","4"
"Yes, every 3-4 weeks","2013","1-pers.-HH","direct migration background","11","","","","4"
"Yes, every 3-4 weeks","2013","1-pers.-HH","indirect migration background","4","","","","4"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","no migration background","160","0.0573577277970808","0.0489583210408933","0.0657571345532684","4"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","direct migration background","11","","","","4"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","indirect migration background","5","","","","4"
"Yes, every 3-4 weeks","2013","Single parent ","no migration background","75","0.0435070745748383","0.0333053567874187","0.0537087923622578","4"
"Yes, every 3-4 weeks","2013","Single parent ","direct migration background","4","","","","4"
"Yes, every 3-4 weeks","2013","Single parent ","indirect migration background","5","","","","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","no migration background","229","0.0526834093075545","0.0458276470960964","0.0595391715190126","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","direct migration background","38","0.0509231450330749","0.0345316952494927","0.067314594816657","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","indirect migration background","20","","","","4"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","no migration background","67","0.0358245567815881","0.0268867343778479","0.0447623791853282","4"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","direct migration background","3","","","","4"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","indirect migration background","3","","","","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","no migration background","55","0.0670359132039921","0.0522437002929213","0.0818281261150629","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","direct migration background","10","","","","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","indirect migration background","2","","","","4"
"Yes, every week","2013","1-pers.-HH","no migration background","110","0.0795614059096326","0.065666137197648","0.0934566746216171","2"
"Yes, every week","2013","1-pers.-HH","direct migration background","8","","","","2"
"Yes, every week","2013","1-pers.-HH","indirect migration background","11","","","","2"
"Yes, every week","2013","(Married) couple without C. ","no migration background","160","0.0528558351573912","0.0447735586943963","0.060938111620386","2"
"Yes, every week","2013","(Married) couple without C. ","direct migration background","19","","","","2"
"Yes, every week","2013","(Married) couple without C. ","indirect migration background","4","","","","2"
"Yes, every week","2013","Single parent ","no migration background","86","0.0566479295895947","0.0450873020999134","0.0682085570792759","2"
"Yes, every week","2013","Single parent ","direct migration background","9","","","","2"
"Yes, every week","2013","Single parent ","indirect migration background","11","","","","2"
"Yes, every week","2013","Couple + C. LE 16 ","no migration background","269","0.0515650722456786","0.0447784633307347","0.0583516811606225","2"
"Yes, every week","2013","Couple + C. LE 16 ","direct migration background","42","0.0655390383516539","0.0470871983074342","0.0839908783958736","2"
"Yes, every week","2013","Couple + C. LE 16 ","indirect migration background","27","","","","2"
"Yes, every week","2013","Couple + C. GT 16 ","no migration background","111","0.058201984971636","0.0469426935917494","0.0694612763515226","2"
"Yes, every week","2013","Couple + C. GT 16 ","direct migration background","14","","","","2"
"Yes, every week","2013","Couple + C. GT 16 ","indirect migration background","6","","","","2"
"Yes, every week","2013","Couple + C. LE and GT 16","no migration background","88","0.0541990796867507","0.0408071628660233","0.067590996507478","2"
"Yes, every week","2013","Couple + C. LE and GT 16","direct migration background","13","","","","2"
"Yes, every week","2013","Couple + C. LE and GT 16","indirect migration background","6","","","","2"
"No, never","2014","1-pers.-HH","no migration background","","","","","1"
"No, never","2014","1-pers.-HH","direct migration background","","","","","1"
"No, never","2014","1-pers.-HH","indirect migration background","","","","","1"
"No, never","2014","(Married) couple without C. ","no migration background","","","","","1"
"No, never","2014","(Married) couple without C. ","direct migration background","","","","","1"
"No, never","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"No, never","2014","Single parent ","no migration background","","","","","1"
"No, never","2014","Single parent ","direct migration background","","","","","1"
"No, never","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"No, never","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"No, never","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"No, never","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"No, never","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"No, never","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No, never","2014","Single parent ","indirect migration background","","","","","1"
"No, never","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"No, never","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"No, never","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Rarely","2014","Couple + C. LE 16 ","direct migration background","","","","","5"
"Rarely","2014","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Rarely","2014","Couple + C. GT 16 ","no migration background","","","","","5"
"Rarely","2014","1-pers.-HH","no migration background","","","","","5"
"Rarely","2014","1-pers.-HH","direct migration background","","","","","5"
"Rarely","2014","1-pers.-HH","indirect migration background","","","","","5"
"Rarely","2014","(Married) couple without C. ","no migration background","","","","","5"
"Rarely","2014","(Married) couple without C. ","direct migration background","","","","","5"
"Rarely","2014","(Married) couple without C. ","indirect migration background","","","","","5"
"Rarely","2014","Single parent ","indirect migration background","","","","","5"
"Rarely","2014","Couple + C. LE 16 ","no migration background","","","","","5"
"Rarely","2014","Couple + C. GT 16 ","direct migration background","","","","","5"
"Rarely","2014","Single parent ","no migration background","","","","","5"
"Rarely","2014","Single parent ","direct migration background","","","","","5"
"Rarely","2014","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Rarely","2014","Couple + C. LE and GT 16","no migration background","","","","","5"
"Rarely","2014","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Rarely","2014","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Yes, every 2 weeks","2014","1-pers.-HH","indirect migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","no migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Yes, every 2 weeks","2014","1-pers.-HH","no migration background","","","","","3"
"Yes, every 2 weeks","2014","1-pers.-HH","direct migration background","","","","","3"
"Yes, every 2 weeks","2014","(Married) couple without C. ","no migration background","","","","","3"
"Yes, every 2 weeks","2014","(Married) couple without C. ","direct migration background","","","","","3"
"Yes, every 2 weeks","2014","(Married) couple without C. ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2014","Single parent ","no migration background","","","","","3"
"Yes, every 2 weeks","2014","Single parent ","direct migration background","","","","","3"
"Yes, every 2 weeks","2014","Single parent ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","no migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","direct migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","no migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","direct migration background","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Yes, every 3-4 weeks","2014","1-pers.-HH","no migration background","","","","","4"
"Yes, every 3-4 weeks","2014","1-pers.-HH","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2014","1-pers.-HH","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Single parent ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Single parent ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Single parent ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","no migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Yes, every week","2014","1-pers.-HH","no migration background","","","","","2"
"Yes, every week","2014","Single parent ","direct migration background","","","","","2"
"Yes, every week","2014","1-pers.-HH","direct migration background","","","","","2"
"Yes, every week","2014","1-pers.-HH","indirect migration background","","","","","2"
"Yes, every week","2014","(Married) couple without C. ","no migration background","","","","","2"
"Yes, every week","2014","(Married) couple without C. ","direct migration background","","","","","2"
"Yes, every week","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"Yes, every week","2014","Single parent ","no migration background","","","","","2"
"Yes, every week","2014","Single parent ","indirect migration background","","","","","2"
"Yes, every week","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes, every week","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"Yes, every week","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Yes, every week","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"Yes, every week","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"Yes, every week","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Yes, every week","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"Yes, every week","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes, every week","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No, never","2015","1-pers.-HH","no migration background","729","0.564598357399546","0.537708324147416","0.591488390651676","1"
"No, never","2015","1-pers.-HH","direct migration background","103","0.544870001397439","0.474061489021587","0.615678513773291","1"
"No, never","2015","1-pers.-HH","indirect migration background","65","0.578978048658903","0.487129981683023","0.670826115634784","1"
"No, never","2015","(Married) couple without C. ","no migration background","1639","0.566005678336364","0.547328258803517","0.58468309786921","1"
"No, never","2015","(Married) couple without C. ","indirect migration background","88","0.537874225759375","0.456724967884985","0.619023483633766","1"
"No, never","2015","Single parent ","no migration background","768","0.643664717916603","0.616746855535248","0.670582580297958","1"
"No, never","2015","(Married) couple without C. ","direct migration background","291","0.556987690453216","0.512079055175995","0.601896325730437","1"
"No, never","2015","Single parent ","direct migration background","115","0.577162984247474","0.504385474264449","0.649940494230499","1"
"No, never","2015","Couple + C. GT 16 ","direct migration background","243","0.768866748632391","0.724383622814019","0.813349874450764","1"
"No, never","2015","Couple + C. GT 16 ","indirect migration background","91","0.627616719820585","0.546958081352367","0.708275358288803","1"
"No, never","2015","Single parent ","indirect migration background","84","0.640771732907085","0.558925621673657","0.722617844140512","1"
"No, never","2015","Couple + C. LE 16 ","no migration background","1939","0.5643880685053","0.547644948854667","0.581131188155934","1"
"No, never","2015","Couple + C. LE 16 ","direct migration background","679","0.591653381378806","0.562174525627553","0.621132237130058","1"
"No, never","2015","Couple + C. LE 16 ","indirect migration background","215","0.615549852610566","0.565016894277362","0.666082810943769","1"
"No, never","2015","Couple + C. GT 16 ","no migration background","957","0.667255877257307","0.64337067653849","0.691141077976123","1"
"No, never","2015","Couple + C. LE and GT 16","no migration background","628","0.621283923788244","0.591775137794165","0.650792709782323","1"
"No, never","2015","Couple + C. LE and GT 16","direct migration background","229","0.623133807297735","0.572219162752478","0.674048451842992","1"
"No, never","2015","Couple + C. LE and GT 16","indirect migration background","81","0.664374404982964","0.580923794472814","0.747825015493114","1"
"Rarely","2015","1-pers.-HH","no migration background","257","0.188198012017796","0.166999319596608","0.209396704438983","5"
"Rarely","2015","1-pers.-HH","direct migration background","24","","","","5"
"Rarely","2015","1-pers.-HH","indirect migration background","11","","","","5"
"Rarely","2015","(Married) couple without C. ","no migration background","521","0.215920608307662","0.200414903082221","0.231426313533102","5"
"Rarely","2015","(Married) couple without C. ","direct migration background","64","0.146339824368235","0.114385993103332","0.178293655633139","5"
"Rarely","2015","(Married) couple without C. ","indirect migration background","26","","","","5"
"Rarely","2015","Single parent ","no migration background","180","0.125071154064022","0.106478291897699","0.143664016230345","5"
"Rarely","2015","Single parent ","direct migration background","20","","","","5"
"Rarely","2015","Single parent ","indirect migration background","17","","","","5"
"Rarely","2015","Couple + C. LE 16 ","direct migration background","134","0.152613689156504","0.131046182934891","0.174181195378118","5"
"Rarely","2015","Couple + C. LE 16 ","indirect migration background","51","0.10802645079295","0.0757813206748712","0.140271580911029","5"
"Rarely","2015","Couple + C. GT 16 ","no migration background","250","0.172273968389143","0.153132262874076","0.191415673904209","5"
"Rarely","2015","Couple + C. GT 16 ","direct migration background","29","","","","5"
"Rarely","2015","Couple + C. GT 16 ","indirect migration background","18","","","","5"
"Rarely","2015","Couple + C. LE and GT 16","no migration background","190","0.170703781823719","0.147814834057858","0.193592729589579","5"
"Rarely","2015","Couple + C. LE and GT 16","direct migration background","36","0.117232687238241","0.0834335238209251","0.151031850655557","5"
"Rarely","2015","Couple + C. LE and GT 16","indirect migration background","16","","","","5"
"Rarely","2015","Couple + C. LE 16 ","no migration background","673","0.223592257952128","0.209523009627934","0.237661506276322","5"
"Yes, every 2 weeks","2015","1-pers.-HH","indirect migration background","19","","","","3"
"Yes, every 2 weeks","2015","1-pers.-HH","no migration background","137","0.116674121167824","0.0992630997889352","0.134085142546713","3"
"Yes, every 2 weeks","2015","1-pers.-HH","direct migration background","23","","","","3"
"Yes, every 2 weeks","2015","(Married) couple without C. ","no migration background","237","0.0862033216451482","0.0756265958770714","0.096780047413225","3"
"Yes, every 2 weeks","2015","(Married) couple without C. ","direct migration background","52","0.135034389956966","0.104137072446398","0.165931707467534","3"
"Yes, every 2 weeks","2015","(Married) couple without C. ","indirect migration background","20","","","","3"
"Yes, every 2 weeks","2015","Single parent ","no migration background","149","0.124203697229127","0.105666241826185","0.142741152632069","3"
"Yes, every 2 weeks","2015","Single parent ","indirect migration background","16","","","","3"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","no migration background","317","0.0881292329399012","0.0785567582394075","0.0977017076403948","3"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","direct migration background","120","0.112180159365942","0.0932531100327438","0.13110720869914","3"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","indirect migration background","41","0.150406834942983","0.113273634392298","0.187540035493668","3"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","no migration background","120","0.0784104394034775","0.064783974192325","0.09203690461463","3"
