"plb0219","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 2 weeks","2010","Couple + C. LE and GT 16","39","0.0926974955198388","0.061455112722047","0.123939878317631","3"
"Yes, every 2 weeks","2010","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2010","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2010","Couple + C. LE 16 ","358","0.113620144086797","0.102696206946377","0.124544081227218","3"
"Yes, every 2 weeks","2010","Couple + C. GT 16 ","3","","","","3"
"Yes, every 3-4 weeks","2010","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2010","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2010","Single parent ","41","0.0370679723357428","0.0246207144722398","0.0495152301992458","4"
"Yes, every 3-4 weeks","2010","Couple + C. LE 16 ","237","0.0766231782939786","0.067467065136123","0.0857792914518341","4"
"Yes, every 3-4 weeks","2010","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2010","Couple + C. LE and GT 16","16","","","","4"
"Yes, every week","2010","(Married) couple without C. ","","","","","2"
"Yes, every week","2010","1-pers.-HH","","","","","2"
"Yes, every week","2010","Single parent ","45","0.0553531618338551","0.0402877013740102","0.0704186222936999","2"
"Yes, every week","2010","Couple + C. LE 16 ","246","0.0680815504285611","0.0594110281327752","0.0767520727243469","2"
"Yes, every week","2010","Couple + C. GT 16 ","3","","","","2"
"Yes, every week","2010","Couple + C. LE and GT 16","23","","","","2"
"No, never","2011","1-pers.-HH","813","0.550868370261242","0.525696632398514","0.57604010812397","1"
"No, never","2011","Single parent ","1223","0.668658267326468","0.647249960626085","0.690066574026851","1"
"No, never","2011","(Married) couple without C. ","2098","0.605199063180554","0.588862141993545","0.621535984367564","1"
"No, never","2011","Couple + C. LE 16 ","3422","0.579214545441","0.566650363457105","0.591778727424896","1"
"No, never","2011","Couple + C. LE and GT 16","867","0.655747441498782","0.630652394602243","0.68084248839532","1"
"No, never","2011","Couple + C. GT 16 ","1347","0.651412822315108","0.631142672924342","0.671682971705874","1"
"Rarely","2011","Single parent ","249","0.128783813819163","0.113549049222909","0.144018578415417","5"
"Rarely","2011","Couple + C. LE 16 ","1074","0.183392402114703","0.173543643197461","0.193241161031946","5"
"Rarely","2011","1-pers.-HH","278","0.183824115144441","0.164222331879692","0.20342589840919","5"
"Rarely","2011","(Married) couple without C. ","593","0.190486751130354","0.177362444425191","0.203611057835517","5"
"Rarely","2011","Couple + C. GT 16 ","316","0.155906412530321","0.140475188243574","0.171337636817068","5"
"Rarely","2011","Couple + C. LE and GT 16","237","0.161778896055576","0.142328817929458","0.181228974181694","5"
"Yes, every 2 weeks","2011","1-pers.-HH","170","0.118275039044068","0.101932648710595","0.134617429377542","3"
"Yes, every 2 weeks","2011","(Married) couple without C. ","304","0.0845579948144234","0.0752592408032956","0.0938567488255513","3"
"Yes, every 2 weeks","2011","Single parent ","196","0.0965777760604531","0.0831431332473206","0.110012418873586","3"
"Yes, every 2 weeks","2011","Couple + C. LE 16 ","597","0.104352381937487","0.096571946559022","0.112132817315951","3"
"Yes, every 2 weeks","2011","Couple + C. GT 16 ","199","0.0870659072639995","0.0750732099725275","0.0990586045554714","3"
"Yes, every 2 weeks","2011","Couple + C. LE and GT 16","118","0.0695153881726727","0.056082289817089","0.0829484865282563","3"
"Yes, every 3-4 weeks","2011","(Married) couple without C. ","214","0.0537320756529404","0.046195815683042","0.0612683356228388","4"
"Yes, every 3-4 weeks","2011","1-pers.-HH","99","0.0593654442432214","0.047406859453778","0.0713240290326647","4"
"Yes, every 3-4 weeks","2011","Single parent ","84","0.0397540686962127","0.0308677032590903","0.048640434133335","4"
"Yes, every 3-4 weeks","2011","Couple + C. LE 16 ","393","0.0608657536323949","0.0547811194937514","0.0669503877710383","4"
"Yes, every 3-4 weeks","2011","Couple + C. LE and GT 16","70","0.0583041053629913","0.0459279421709998","0.0706802685549827","4"
"Yes, every 3-4 weeks","2011","Couple + C. GT 16 ","95","0.0387153663078274","0.0305091911923833","0.0469215414232716","4"
"Yes, every week","2011","1-pers.-HH","140","0.0876670313070276","0.0733551312061199","0.101978931407935","2"
"Yes, every week","2011","(Married) couple without C. ","230","0.0660241152217273","0.0577246305042647","0.07432359993919","2"
"Yes, every week","2011","Single parent ","105","0.0662260740977032","0.0549156857758347","0.0775364624195716","2"
"Yes, every week","2011","Couple + C. LE 16 ","445","0.0721749168744147","0.0655890896994389","0.0787607440493905","2"
"Yes, every week","2011","Couple + C. GT 16 ","166","0.0668994915827445","0.0562715608412966","0.0775274223241924","2"
"Yes, every week","2011","Couple + C. LE and GT 16","85","0.0546541689099786","0.0426484512746844","0.0666598865452729","2"
"No, never","2012","1-pers.-HH","35","0.706009947649849","0.585606624355207","0.826413270944491","1"
"No, never","2012","Single parent ","714","0.660786764680389","0.632744822222851","0.688828707137927","1"
"No, never","2012","Couple + C. LE and GT 16","414","0.653640512081813","0.617146255124856","0.690134769038769","1"
"No, never","2012","(Married) couple without C. ","19","","","","1"
"No, never","2012","Couple + C. LE 16 ","1893","0.609487752802709","0.592539318170822","0.626436187434596","1"
"No, never","2012","Couple + C. GT 16 ","60","0.660994432520351","0.562648726202342","0.759340138838361","1"
"Rarely","2012","(Married) couple without C. ","2","","","","5"
"Rarely","2012","Single parent ","130","0.116538101344966","0.0975330558885501","0.135543146801383","5"
"Rarely","2012","Couple + C. GT 16 ","10","","","","5"
"Rarely","2012","1-pers.-HH","2","","","","5"
"Rarely","2012","Couple + C. LE 16 ","525","0.157371405796767","0.144720815810179","0.170021995783356","5"
"Rarely","2012","Couple + C. LE and GT 16","91","0.127726404738659","0.102125329420487","0.153327480056832","5"
"Yes, every 2 weeks","2012","1-pers.-HH","10","","","","3"
"Yes, every 2 weeks","2012","(Married) couple without C. ","3","","","","3"
"Yes, every 2 weeks","2012","Single parent ","125","0.102376561978129","0.0844214385922793","0.120331685363978","3"
"Yes, every 2 weeks","2012","Couple + C. LE 16 ","313","0.0955882955395665","0.0853738401131071","0.105802750966026","3"
"Yes, every 2 weeks","2012","Couple + C. GT 16 ","11","","","","3"
"Yes, every 2 weeks","2012","Couple + C. LE and GT 16","61","0.10927918560105","0.0853498287745773","0.133208542427523","3"
"Yes, every 3-4 weeks","2012","1-pers.-HH","4","","","","4"
"Yes, every 3-4 weeks","2012","(Married) couple without C. ","1","","","","4"
"Yes, every 3-4 weeks","2012","Single parent ","53","0.0491729851411516","0.0363657591046414","0.0619802111776617","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE 16 ","198","0.0649895169504302","0.0564258520224171","0.0735531818784433","4"
"Yes, every 3-4 weeks","2012","Couple + C. GT 16 ","","","","","4"
"Yes, every 3-4 weeks","2012","Couple + C. LE and GT 16","39","0.0471609158608549","0.0309019695443935","0.0634198621773162","4"
"Yes, every week","2012","1-pers.-HH","4","","","","2"
"Yes, every week","2012","(Married) couple without C. ","1","","","","2"
"Yes, every week","2012","Single parent ","73","0.0711255868553644","0.0559014575910291","0.0863497161196998","2"
"Yes, every week","2012","Couple + C. LE 16 ","254","0.0725630289105274","0.0635508526872774","0.0815752051337775","2"
"Yes, every week","2012","Couple + C. GT 16 ","8","","","","2"
"Yes, every week","2012","Couple + C. LE and GT 16","48","0.0621929817176232","0.0436696574717274","0.0807163059635189","2"
"No, never","2013","1-pers.-HH","908","0.558982685342374","0.534797374989741","0.583167995695007","1"
"No, never","2013","(Married) couple without C. ","1954","0.585162122067732","0.568251873294731","0.602072370840733","1"
"No, never","2013","Couple + C. GT 16 ","1218","0.639137639757907","0.617656097080855","0.66061918243496","1"
"No, never","2013","Couple + C. LE and GT 16","902","0.636805487191155","0.611747688907556","0.661863285474753","1"
"No, never","2013","Single parent ","1151","0.648365850650122","0.626152989529233","0.670578711771011","1"
"No, never","2013","Couple + C. LE 16 ","3028","0.589229440826957","0.575712645450388","0.602746236203525","1"
"Rarely","2013","(Married) couple without C. ","669","0.213821551856931","0.199749449114973","0.227893654598889","5"
"Rarely","2013","1-pers.-HH","293","0.179982372005978","0.161269034669449","0.198695709342508","5"
"Rarely","2013","Single parent ","221","0.112913537488811","0.0981902465160889","0.127636828461534","5"
"Rarely","2013","Couple + C. GT 16 ","350","0.19587217389222","0.178120210496037","0.213624137288403","5"
"Rarely","2013","Couple + C. LE 16 ","911","0.199458820387626","0.18848013532128","0.210437505453973","5"
"Rarely","2013","Couple + C. LE and GT 16","212","0.147172418225013","0.128713183048548","0.165631653401479","5"
"Yes, every 2 weeks","2013","1-pers.-HH","184","0.111162174921294","0.0958507909272467","0.126473558915341","3"
"Yes, every 2 weeks","2013","(Married) couple without C. ","279","0.0897499517445182","0.0799399257356933","0.0995599777533431","3"
"Yes, every 2 weeks","2013","Single parent ","213","0.133978956912951","0.118132527117789","0.149825386708113","3"
"Yes, every 2 weeks","2013","Couple + C. LE 16 ","525","0.103280722648629","0.0949195006858609","0.111641944611397","3"
"Yes, every 2 weeks","2013","Couple + C. GT 16 ","148","0.0717738973742568","0.060228533372799","0.0833192613757145","3"
"Yes, every 2 weeks","2013","Couple + C. LE and GT 16","127","0.0942470250490929","0.0790237329390183","0.109470317159168","3"
"Yes, every 3-4 weeks","2013","1-pers.-HH","105","0.0701242463520718","0.0576856540888658","0.0825628386152779","4"
"Yes, every 3-4 weeks","2013","(Married) couple without C. ","176","0.0557988465829342","0.0479208177529436","0.0636768754129248","4"
"Yes, every 3-4 weeks","2013","Single parent ","84","0.0450417651820011","0.0353935095324632","0.0546900208315389","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE 16 ","287","0.0548824310772804","0.0486250665749454","0.0611397955796154","4"
"Yes, every 3-4 weeks","2013","Couple + C. GT 16 ","73","0.0330671506098858","0.025068918178464","0.0410653830413076","4"
"Yes, every 3-4 weeks","2013","Couple + C. LE and GT 16","67","0.0614732832210456","0.0489581235271141","0.0739884429149772","4"
"Yes, every week","2013","(Married) couple without C. ","183","0.0554675277478848","0.047611544605286","0.0633235108904836","2"
"Yes, every week","2013","1-pers.-HH","129","0.0797485213782817","0.0665526143103347","0.0929444284462288","2"
"Yes, every week","2013","Single parent ","106","0.0596998897661146","0.0486776736925935","0.0707221058396356","2"
"Yes, every week","2013","Couple + C. LE 16 ","338","0.0531485850595077","0.0469852094502207","0.0593119606687947","2"
"Yes, every week","2013","Couple + C. LE and GT 16","107","0.0603017863136935","0.047898717294209","0.0727048553331779","2"
"Yes, every week","2013","Couple + C. GT 16 ","131","0.0601491383657299","0.0495140365045354","0.0707842402269244","2"
"No, never","2014","1-pers.-HH","","","","","1"
"No, never","2014","(Married) couple without C. ","","","","","1"
"No, never","2014","Single parent ","","","","","1"
"No, never","2014","Couple + C. LE 16 ","","","","","1"
"No, never","2014","Couple + C. GT 16 ","","","","","1"
"No, never","2014","Couple + C. LE and GT 16","","","","","1"
"Rarely","2014","(Married) couple without C. ","","","","","5"
"Rarely","2014","Single parent ","","","","","5"
"Rarely","2014","1-pers.-HH","","","","","5"
"Rarely","2014","Couple + C. LE 16 ","","","","","5"
"Rarely","2014","Couple + C. GT 16 ","","","","","5"
"Rarely","2014","Couple + C. LE and GT 16","","","","","5"
"Yes, every 2 weeks","2014","(Married) couple without C. ","","","","","3"
"Yes, every 2 weeks","2014","Single parent ","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. GT 16 ","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE and GT 16","","","","","3"
"Yes, every 2 weeks","2014","1-pers.-HH","","","","","3"
"Yes, every 2 weeks","2014","Couple + C. LE 16 ","","","","","3"
"Yes, every 3-4 weeks","2014","1-pers.-HH","","","","","4"
"Yes, every 3-4 weeks","2014","(Married) couple without C. ","","","","","4"
"Yes, every 3-4 weeks","2014","Single parent ","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE 16 ","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. LE and GT 16","","","","","4"
"Yes, every 3-4 weeks","2014","Couple + C. GT 16 ","","","","","4"
"Yes, every week","2014","1-pers.-HH","","","","","2"
"Yes, every week","2014","(Married) couple without C. ","","","","","2"
"Yes, every week","2014","Single parent ","","","","","2"
"Yes, every week","2014","Couple + C. LE 16 ","","","","","2"
"Yes, every week","2014","Couple + C. LE and GT 16","","","","","2"
"Yes, every week","2014","Couple + C. GT 16 ","","","","","2"
"No, never","2015","1-pers.-HH","897","0.56340979183475","0.539161042535601","0.587658541133899","1"
"No, never","2015","(Married) couple without C. ","2018","0.563634956578131","0.546765426476238","0.580504486680023","1"
"No, never","2015","Single parent ","967","0.63543027460928","0.611273584889514","0.659586964329046","1"
"No, never","2015","Couple + C. GT 16 ","1291","0.67744714458193","0.656846865637362","0.698047423526498","1"
"No, never","2015","Couple + C. LE 16 ","2833","0.57219345130428","0.55818663180178","0.586200270806781","1"
"No, never","2015","Couple + C. LE and GT 16","938","0.625448505916167","0.601027979710964","0.64986903212137","1"
"Rarely","2015","(Married) couple without C. ","611","0.205293272919922","0.191553806939138","0.219032738900705","5"
"Rarely","2015","Single parent ","217","0.124474322454275","0.107905658163245","0.141042986745305","5"
"Rarely","2015","Couple + C. GT 16 ","297","0.156812094028305","0.140787504681474","0.172836683375136","5"
"Rarely","2015","Couple + C. LE and GT 16","242","0.154642294117596","0.13639964642615","0.172884941809042","5"
"Rarely","2015","1-pers.-HH","292","0.177658793057816","0.158970934740827","0.196346651374804","5"
"Rarely","2015","Couple + C. LE 16 ","858","0.204305769501044","0.192891245737323","0.215720293264765","5"
