"plb0219","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"No, never","2015","Couple + C. LE and GT 16","East Germany","112","0.575421285098087","0.508249251900983","0.642593318295192"
"Yes, every week","2015","1-pers.-HH","West Germany","99","0.0734729459706039","0.0589096615270477","0.0880362304141601"
"Yes, every week","2015","1-pers.-HH","East Germany","27","","",""
"Yes, every week","2015","(Married) couple without C. ","West Germany","162","0.0687428659306764","0.0588876790559519","0.078598052805401"
"Yes, every week","2015","(Married) couple without C. ","East Germany","44","0.0536062398583918","0.0378798662463683","0.0693326134704154"
"Yes, every week","2015","Single parent ","West Germany","66","0.0632272548907992","0.0496209112194183","0.0768335985621801"
"Yes, every week","2015","Single parent ","East Germany","25","","",""
"Yes, every week","2015","Couple + C. LE 16 ","West Germany","285","0.0734916502251074","0.0653313522022192","0.0816519482479956"
"Yes, every week","2015","Couple + C. LE 16 ","East Germany","48","0.0401232936254058","0.0270451515328295","0.0532014357179822"
"Yes, every week","2015","Couple + C. GT 16 ","West Germany","113","0.0492303046963623","0.0388070579420346","0.0596535514506899"
"Yes, every week","2015","Couple + C. GT 16 ","East Germany","24","","",""
"Yes, every week","2015","Couple + C. LE and GT 16","West Germany","87","0.0642626748559475","0.0509377177825946","0.0775876319293003"
"Yes, every week","2015","Couple + C. LE and GT 16","East Germany","18","","",""
"Yes, every 2 weeks","2015","1-pers.-HH","West Germany","133","0.110892639567311","0.0933661468780951","0.128419132256527"
"Yes, every 2 weeks","2015","1-pers.-HH","East Germany","46","0.148383674006131","0.112356737078252","0.18441061093401"
"Yes, every 2 weeks","2015","(Married) couple without C. ","West Germany","222","0.09382277439158","0.0824654260178962","0.105180122765264"
"Yes, every 2 weeks","2015","(Married) couple without C. ","East Germany","87","0.111028334523208","0.0890929195754648","0.132963749470951"
"Yes, every 2 weeks","2015","Single parent ","West Germany","139","0.11369016183832","0.0959431034985428","0.131437220178098"
"Yes, every 2 weeks","2015","Single parent ","East Germany","46","0.166733415190012","0.124270916976589","0.209195913403434"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","West Germany","383","0.0896731290670116","0.080738177661938","0.0986080804720851"
"Yes, every 2 weeks","2015","Couple + C. LE 16 ","East Germany","95","0.126543761400258","0.104388290633447","0.148699232167069"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","West Germany","139","0.0804752795950388","0.0673695246328792","0.0935810345571985"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","East Germany","26","","",""
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","West Germany","139","0.116772368218078","0.0993215493592056","0.13422318707695"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","East Germany","27","","",""
"Yes, every 3-4 weeks","2015","1-pers.-HH","West Germany","85","0.0668067285898213","0.0528699482561915","0.0807435089234511"
"Yes, every 3-4 weeks","2015","1-pers.-HH","East Germany","28","","",""
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","West Germany","123","0.0690629975079864","0.0591865877770308","0.078939407238942"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","East Germany","53","0.0638038505702394","0.0467394179782256","0.0808682831622532"
"Yes, every 3-4 weeks","2015","Single parent ","West Germany","51","0.0523031873171299","0.0398560082563398","0.06475036637792"
"Yes, every 3-4 weeks","2015","Single parent ","East Germany","14","","",""
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","West Germany","234","0.0579839951702404","0.0506752038866092","0.0652927864538716"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","East Germany","57","0.0681460976126424","0.0513528594611136","0.0849393357641711"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","West Germany","66","0.0277809523992699","0.0198631488916874","0.0356987559068524"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","East Germany","22","","",""
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","West Germany","48","0.0314924521654965","0.0220024964296551","0.0409824079013378"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","East Germany","10","","",""
"Rarely","2015","1-pers.-HH","West Germany","217","0.172158042977941","0.151086131743927","0.193229954211954"
"Rarely","2015","1-pers.-HH","East Germany","75","0.199046811609871","0.158580514128419","0.239513109091323"
"Rarely","2015","(Married) couple without C. ","West Germany","475","0.206745660400978","0.190971702772604","0.222519618029352"
"Rarely","2015","(Married) couple without C. ","East Germany","136","0.198425141291544","0.170579618570124","0.226270664012964"
"Rarely","2015","Single parent ","West Germany","184","0.131944096649366","0.113023231996194","0.150864961302539"
"Rarely","2015","Single parent ","East Germany","33","0.0857940347873138","0.0538894712908907","0.117698598283737"
"Rarely","2015","Couple + C. LE 16 ","West Germany","714","0.213704592954866","0.200885356775889","0.226523829133844"
"Rarely","2015","Couple + C. LE 16 ","East Germany","144","0.159100502955647","0.13472532135763","0.183475684553663"
"Rarely","2015","Couple + C. GT 16 ","West Germany","245","0.160389534075803","0.142709787860785","0.178069280290821"
"Rarely","2015","Couple + C. GT 16 ","East Germany","52","0.136764820735905","0.099293534964738","0.174236106507073"
"Rarely","2015","Couple + C. LE and GT 16","West Germany","201","0.155139025262275","0.135466387423644","0.174811663100906"
"Rarely","2015","Couple + C. LE and GT 16","East Germany","41","0.151032973273298","0.102370103025505","0.199695843521091"
"No, never","2016","1-pers.-HH","West Germany","","","",""
"No, never","2016","1-pers.-HH","East Germany","","","",""
"No, never","2016","(Married) couple without C. ","West Germany","","","",""
"No, never","2016","(Married) couple without C. ","East Germany","","","",""
"No, never","2016","Single parent ","West Germany","","","",""
"No, never","2016","Single parent ","East Germany","","","",""
"No, never","2016","Couple + C. LE 16 ","West Germany","","","",""
"No, never","2016","Couple + C. LE 16 ","East Germany","","","",""
"No, never","2016","Couple + C. GT 16 ","West Germany","","","",""
"No, never","2016","Couple + C. GT 16 ","East Germany","","","",""
"No, never","2016","Couple + C. LE and GT 16","West Germany","","","",""
"No, never","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every week","2016","1-pers.-HH","West Germany","","","",""
"Yes, every week","2016","1-pers.-HH","East Germany","","","",""
"Yes, every week","2016","(Married) couple without C. ","West Germany","","","",""
"Yes, every week","2016","(Married) couple without C. ","East Germany","","","",""
"Yes, every week","2016","Single parent ","West Germany","","","",""
"Yes, every week","2016","Single parent ","East Germany","","","",""
"Yes, every week","2016","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every week","2016","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every week","2016","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every week","2016","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every week","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every week","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every 2 weeks","2016","1-pers.-HH","West Germany","","","",""
"Yes, every 2 weeks","2016","1-pers.-HH","East Germany","","","",""
"Yes, every 2 weeks","2016","(Married) couple without C. ","West Germany","","","",""
"Yes, every 2 weeks","2016","(Married) couple without C. ","East Germany","","","",""
"Yes, every 2 weeks","2016","Single parent ","West Germany","","","",""
"Yes, every 2 weeks","2016","Single parent ","East Germany","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every 3-4 weeks","2016","1-pers.-HH","West Germany","","","",""
"Yes, every 3-4 weeks","2016","1-pers.-HH","East Germany","","","",""
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","West Germany","","","",""
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","East Germany","","","",""
"Yes, every 3-4 weeks","2016","Single parent ","West Germany","","","",""
"Yes, every 3-4 weeks","2016","Single parent ","East Germany","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2016","1-pers.-HH","West Germany","","","",""
"Rarely","2016","1-pers.-HH","East Germany","","","",""
"Rarely","2016","(Married) couple without C. ","West Germany","","","",""
"Rarely","2016","(Married) couple without C. ","East Germany","","","",""
"Rarely","2016","Single parent ","West Germany","","","",""
"Rarely","2016","Single parent ","East Germany","","","",""
"Rarely","2016","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2016","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2016","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2016","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2016","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2016","Couple + C. LE and GT 16","East Germany","","","",""
"No, never","2017","1-pers.-HH","West Germany","939","0.615481092946855","0.591199783042551","0.639762402851159"
"No, never","2017","1-pers.-HH","East Germany","282","0.595150039141706","0.551145809060386","0.639154269223027"
"No, never","2017","(Married) couple without C. ","West Germany","1947","0.599966033758397","0.582658884089313","0.617273183427481"
"No, never","2017","(Married) couple without C. ","East Germany","603","0.623525496202086","0.592813076219855","0.654237916184316"
"No, never","2017","Single parent ","West Germany","746","0.607069806624529","0.579226784637378","0.63491282861168"
"No, never","2017","Single parent ","East Germany","180","0.691989078496289","0.638009733649996","0.745968423342583"
"No, never","2017","Couple + C. LE 16 ","West Germany","2406","0.610002835138769","0.594599966788333","0.625405703489204"
"No, never","2017","Couple + C. LE 16 ","East Germany","552","0.628240769527494","0.596649856083829","0.659831682971158"
"No, never","2017","Couple + C. GT 16 ","West Germany","1301","0.696591871847202","0.67610807720512","0.717075666489283"
"No, never","2017","Couple + C. GT 16 ","East Germany","212","0.603595889824464","0.55025146446004","0.656940315188889"
"No, never","2017","Couple + C. LE and GT 16","West Germany","855","0.660286979888495","0.635069545104719","0.685504414672272"
"No, never","2017","Couple + C. LE and GT 16","East Germany","156","0.660812397777491","0.603043069980427","0.718581725574554"
"Yes, every week","2017","1-pers.-HH","West Germany","112","0.0681829813747324","0.0556021536072634","0.0807638091422013"
"Yes, every week","2017","1-pers.-HH","East Germany","28","","",""
"Yes, every week","2017","(Married) couple without C. ","West Germany","192","0.0692612763931896","0.060291679611427","0.0782308731749523"
"Yes, every week","2017","(Married) couple without C. ","East Germany","50","0.0507656691222628","0.0368504220853533","0.0646809161591723"
"Yes, every week","2017","Single parent ","West Germany","101","0.0925449015167531","0.076024211819385","0.109065591214121"
"Yes, every week","2017","Single parent ","East Germany","18","","",""
"Yes, every week","2017","Couple + C. LE 16 ","West Germany","258","0.0632067095177702","0.0555223366740827","0.0708910823614577"
"Yes, every week","2017","Couple + C. LE 16 ","East Germany","56","0.0647839698806407","0.048693897600781","0.0808740421605005"
"Yes, every week","2017","Couple + C. GT 16 ","West Germany","126","0.0488722649128503","0.039265918083245","0.0584786117424555"
"Yes, every week","2017","Couple + C. GT 16 ","East Germany","24","","",""
"Yes, every week","2017","Couple + C. LE and GT 16","West Germany","112","0.0764532007181817","0.0623048527272581","0.0906015487091052"
"Yes, every week","2017","Couple + C. LE and GT 16","East Germany","20","","",""
"Yes, every 2 weeks","2017","1-pers.-HH","West Germany","159","0.104694031482182","0.089413002274223","0.11997506069014"
"Yes, every 2 weeks","2017","1-pers.-HH","East Germany","53","0.0925821005407924","0.0665983804827046","0.11856582059888"
"Yes, every 2 weeks","2017","(Married) couple without C. ","West Germany","282","0.0906546886406105","0.0805115272777132","0.100797850003508"
"Yes, every 2 weeks","2017","(Married) couple without C. ","East Germany","101","0.0981220697755583","0.0792649059151287","0.116979233635988"
"Yes, every 2 weeks","2017","Single parent ","West Germany","129","0.11619484828155","0.0979260048530986","0.134463691710001"
"Yes, every 2 weeks","2017","Single parent ","East Germany","32","0.103573614081585","0.0679468143832689","0.139200413779902"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","West Germany","371","0.0989809078708553","0.0895501267585243","0.108411688983186"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","East Germany","93","0.108471424306144","0.0881434758649956","0.128799372747293"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","West Germany","165","0.0760501358296248","0.0642392680865203","0.0878610035727293"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","East Germany","35","0.153071452558621","0.1138053933143","0.192337511802942"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","West Germany","139","0.097802643980287","0.0819863577378006","0.113618930222774"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","East Germany","28","","",""
"Yes, every 3-4 weeks","2017","1-pers.-HH","West Germany","92","0.0568761600459264","0.0453162248507569","0.0684360952410959"
"Yes, every 3-4 weeks","2017","1-pers.-HH","East Germany","42","0.0676921763597004","0.0451714161894331","0.0902129365299678"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","West Germany","150","0.0576137200093467","0.0493819880703161","0.0658454519483773"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","East Germany","59","0.0634056017497906","0.047958082782369","0.0788531207172123"
"Yes, every 3-4 weeks","2017","Single parent ","West Germany","80","0.0629801557780568","0.0491312451620348","0.0768290663940788"
"Yes, every 3-4 weeks","2017","Single parent ","East Germany","19","","",""
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","West Germany","266","0.0682917090644296","0.0603259177884001","0.0762575003404591"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","East Germany","60","0.0574507225422663","0.0422393632284823","0.0726620818560504"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","West Germany","96","0.0486181014318013","0.0390354862954959","0.0582007165681068"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","East Germany","8","","",""
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","West Germany","105","0.0511271240738997","0.0393995511642918","0.0628546969835076"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","East Germany","27","","",""
"Rarely","2017","1-pers.-HH","West Germany","240","0.154765734150304","0.136713462598474","0.172818005702135"
"Rarely","2017","1-pers.-HH","East Germany","73","0.174713723073756","0.140672906945877","0.208754539201635"
"Rarely","2017","(Married) couple without C. ","West Germany","507","0.182504281198456","0.168858668045615","0.196149894351298"
"Rarely","2017","(Married) couple without C. ","East Germany","143","0.164181163150303","0.140699065688317","0.187663260612288"
"Rarely","2017","Single parent ","West Germany","126","0.121210287799111","0.102604349518084","0.139816226080138"
"Rarely","2017","Single parent ","East Germany","32","0.105119008324723","0.0692583547671252","0.14097966188232"
"Rarely","2017","Couple + C. LE 16 ","West Germany","551","0.159517838408176","0.147954750430504","0.171080926385848"
"Rarely","2017","Couple + C. LE 16 ","East Germany","138","0.141053113743455","0.118299900407968","0.163806327078942"
"Rarely","2017","Couple + C. GT 16 ","West Germany","247","0.129867625978522","0.114889733080927","0.144845518876116"
"Rarely","2017","Couple + C. GT 16 ","East Germany","44","0.12186360304887","0.0861885336894346","0.157538672408306"
"Rarely","2017","Couple + C. LE and GT 16","West Germany","144","0.114330051339136","0.0973868841162318","0.13127321856204"
"Rarely","2017","Couple + C. LE and GT 16","East Germany","27","","",""
"No, never","2018","1-pers.-HH","West Germany","","","",""
"No, never","2018","1-pers.-HH","East Germany","","","",""
"No, never","2018","(Married) couple without C. ","West Germany","","","",""
"No, never","2018","(Married) couple without C. ","East Germany","","","",""
"No, never","2018","Single parent ","West Germany","","","",""
"No, never","2018","Single parent ","East Germany","","","",""
"No, never","2018","Couple + C. LE 16 ","West Germany","","","",""
"No, never","2018","Couple + C. LE 16 ","East Germany","","","",""
"No, never","2018","Couple + C. GT 16 ","West Germany","","","",""
"No, never","2018","Couple + C. GT 16 ","East Germany","","","",""
"No, never","2018","Couple + C. LE and GT 16","West Germany","","","",""
"No, never","2018","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every week","2018","1-pers.-HH","West Germany","","","",""
"Yes, every week","2018","1-pers.-HH","East Germany","","","",""
"Yes, every week","2018","(Married) couple without C. ","West Germany","","","",""
"Yes, every week","2018","(Married) couple without C. ","East Germany","","","",""
"Yes, every week","2018","Single parent ","West Germany","","","",""
"Yes, every week","2018","Single parent ","East Germany","","","",""
"Yes, every week","2018","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every week","2018","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every week","2018","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every week","2018","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every week","2018","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every week","2018","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every 2 weeks","2018","1-pers.-HH","West Germany","","","",""
"Yes, every 2 weeks","2018","1-pers.-HH","East Germany","","","",""
"Yes, every 2 weeks","2018","(Married) couple without C. ","West Germany","","","",""
"Yes, every 2 weeks","2018","(Married) couple without C. ","East Germany","","","",""
"Yes, every 2 weeks","2018","Single parent ","West Germany","","","",""
"Yes, every 2 weeks","2018","Single parent ","East Germany","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","East Germany","","","",""
"Yes, every 3-4 weeks","2018","1-pers.-HH","West Germany","","","",""
"Yes, every 3-4 weeks","2018","1-pers.-HH","East Germany","","","",""
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","West Germany","","","",""
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","East Germany","","","",""
"Yes, every 3-4 weeks","2018","Single parent ","West Germany","","","",""
"Yes, every 3-4 weeks","2018","Single parent ","East Germany","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","West Germany","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","East Germany","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","West Germany","","","",""
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","East Germany","","","",""
"Rarely","2018","1-pers.-HH","West Germany","","","",""
"Rarely","2018","1-pers.-HH","East Germany","","","",""
"Rarely","2018","(Married) couple without C. ","West Germany","","","",""
"Rarely","2018","(Married) couple without C. ","East Germany","","","",""
"Rarely","2018","Single parent ","West Germany","","","",""
"Rarely","2018","Single parent ","East Germany","","","",""
"Rarely","2018","Couple + C. LE 16 ","West Germany","","","",""
"Rarely","2018","Couple + C. LE 16 ","East Germany","","","",""
"Rarely","2018","Couple + C. GT 16 ","West Germany","","","",""
"Rarely","2018","Couple + C. GT 16 ","East Germany","","","",""
"Rarely","2018","Couple + C. LE and GT 16","West Germany","","","",""
"Rarely","2018","Couple + C. LE and GT 16","East Germany","","","",""
"No, never","2019","1-pers.-HH","West Germany","973","0.599784982254071","0.57658359815721","0.622986366350931"
"No, never","2019","1-pers.-HH","East Germany","288","0.569377801174672","0.526018956596825","0.61273664575252"
"No, never","2019","(Married) couple without C. ","West Germany","2038","0.614643004317088","0.598414923554795","0.630871085079382"
"No, never","2019","(Married) couple without C. ","East Germany","660","0.625351805719893","0.596484234944712","0.654219376495074"
"No, never","2019","Single parent ","West Germany","747","0.68167848082517","0.654299423630019","0.70905753802032"
"No, never","2019","Single parent ","East Germany","210","0.744150650203176","0.69469281667261","0.793608483733742"
"No, never","2019","Couple + C. LE 16 ","West Germany","2058","0.608846953417355","0.592572202457327","0.625121704377383"
"No, never","2019","Couple + C. LE 16 ","East Germany","483","0.605955818575943","0.572950419765364","0.638961217386521"
"No, never","2019","Couple + C. GT 16 ","West Germany","1228","0.67945318739406","0.658312423770512","0.700593951017608"
"No, never","2019","Couple + C. GT 16 ","East Germany","193","0.607436896068814","0.553077757306092","0.661796034831535"
"No, never","2019","Couple + C. LE and GT 16","West Germany","875","0.692795703041521","0.668168256750313","0.71742314933273"
"No, never","2019","Couple + C. LE and GT 16","East Germany","183","0.661418524812019","0.606573801724916","0.716263247899121"
"Yes, every week","2019","1-pers.-HH","West Germany","146","0.0654412451995009","0.053730123560478","0.0771523668385237"
"Yes, every week","2019","1-pers.-HH","East Germany","42","0.0950046821736792","0.0693288280882695","0.120680536259089"
"Yes, every week","2019","(Married) couple without C. ","West Germany","263","0.0702707515125658","0.0617478079802896","0.0787936950448419"
"Yes, every week","2019","(Married) couple without C. ","East Germany","58","0.053411072638936","0.0400009554459972","0.0668211898318749"
"Yes, every week","2019","Single parent ","West Germany","60","0.0423401959516417","0.0305049371588497","0.0541754547444337"
"Yes, every week","2019","Single parent ","East Germany","21","","",""
"Yes, every week","2019","Couple + C. LE 16 ","West Germany","267","0.0701499773396663","0.0616325753475357","0.0786673793317969"
"Yes, every week","2019","Couple + C. LE 16 ","East Germany","57","0.0466802149348843","0.0324314319510403","0.0609289979187284"
"Yes, every week","2019","Couple + C. GT 16 ","West Germany","130","0.0611495699199425","0.0502955634270806","0.0720035764128044"
"Yes, every week","2019","Couple + C. GT 16 ","East Germany","27","","",""
"Yes, every week","2019","Couple + C. LE and GT 16","West Germany","86","0.064338626334128","0.0512408253381411","0.077436427330115"
"Yes, every week","2019","Couple + C. LE and GT 16","East Germany","16","","",""
"Yes, every 2 weeks","2019","1-pers.-HH","West Germany","195","0.115456215976153","0.100322773273487","0.13058965867882"
"Yes, every 2 weeks","2019","1-pers.-HH","East Germany","50","0.104796647595119","0.0779763388479028","0.131616956342335"
"Yes, every 2 weeks","2019","(Married) couple without C. ","West Germany","293","0.0856178156675378","0.0762880654887191","0.0949475658463565"
"Yes, every 2 weeks","2019","(Married) couple without C. ","East Germany","117","0.089252043620983","0.0722483057808835","0.106255781461083"
"Yes, every 2 weeks","2019","Single parent ","West Germany","125","0.118767375426833","0.099752671803365","0.137782079050301"
"Yes, every 2 weeks","2019","Single parent ","East Germany","34","0.106275088697065","0.0713425485677902","0.14120762882634"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","West Germany","337","0.0908767116864451","0.0812909943615529","0.100462429011337"
"Yes, every 2 weeks","2019","Couple + C. LE 16 ","East Germany","91","0.126607831696952","0.10414694084313","0.149068722550773"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","West Germany","145","0.0814682060671825","0.0690763505195335","0.0938600616148315"
"Yes, every 2 weeks","2019","Couple + C. GT 16 ","East Germany","37","0.177101777750271","0.134605414416285","0.219598141084256"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","West Germany","122","0.083602949489961","0.0688269867928651","0.0983789121870568"
"Yes, every 2 weeks","2019","Couple + C. LE and GT 16","East Germany","33","0.114280282636366","0.0774080968187278","0.151152468454004"
"Yes, every 3-4 weeks","2019","1-pers.-HH","West Germany","116","0.0585711330083651","0.0474511281348384","0.0696911378818918"
"Yes, every 3-4 weeks","2019","1-pers.-HH","East Germany","42","0.0603363392168595","0.0394863937990432","0.0811862846346757"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","West Germany","201","0.0506050543374348","0.043296281387037","0.0579138272878325"
"Yes, every 3-4 weeks","2019","(Married) couple without C. ","East Germany","59","0.0641556571658606","0.0495421148342345","0.0787691994974868"
"Yes, every 3-4 weeks","2019","Single parent ","West Germany","74","0.0646197721087506","0.0501696172546769","0.0790699269628242"
"Yes, every 3-4 weeks","2019","Single parent ","East Germany","14","","",""
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","West Germany","208","0.0617943758819588","0.0537644707289895","0.0698242810349281"
"Yes, every 3-4 weeks","2019","Couple + C. LE 16 ","East Germany","53","0.0575962524449299","0.0418597700298068","0.0733327348600531"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","West Germany","113","0.058372318952583","0.0477519831039093","0.0689926548012567"
"Yes, every 3-4 weeks","2019","Couple + C. GT 16 ","East Germany","9","","",""
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","West Germany","101","0.0554178819085823","0.0432041617218646","0.0676316020953001"
"Yes, every 3-4 weeks","2019","Couple + C. LE and GT 16","East Germany","21","","",""
"Rarely","2019","1-pers.-HH","West Germany","283","0.16074642356191","0.143352936061954","0.178139911061866"
"Rarely","2019","1-pers.-HH","East Germany","79","0.17048452983967","0.137555118955654","0.203413940723686"
"Rarely","2019","(Married) couple without C. ","West Germany","660","0.178863374165373","0.166084503147397","0.19164224518335"
"Rarely","2019","(Married) couple without C. ","East Germany","186","0.167829420854327","0.145541146756715","0.19011769495194"
"Rarely","2019","Single parent ","West Germany","106","0.0925941756876054","0.0755573643733449","0.109630987001866"
"Rarely","2019","Single parent ","East Germany","20","","",""
"Rarely","2019","Couple + C. LE 16 ","West Germany","584","0.168331981674575","0.155853974154891","0.180809989194258"
"Rarely","2019","Couple + C. LE 16 ","East Germany","158","0.163159882347291","0.138201296020424","0.188118468674159"
"Rarely","2019","Couple + C. GT 16 ","West Germany","256","0.119556717666232","0.104859576940654","0.134253858391811"
"Rarely","2019","Couple + C. GT 16 ","East Germany","44","0.125967625344074","0.0890307226740523","0.162904528014097"
"Rarely","2019","Couple + C. LE and GT 16","West Germany","164","0.103844839225807","0.0875598599906138","0.120129818461"
"Rarely","2019","Couple + C. LE and GT 16","East Germany","33","0.100776055883391","0.0658879264942673","0.135664185272515"
