"plb0219","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Yes, every week","2008","Hamburg","Not Working","","","","","2"
"Yes, every week","2008","Lower Saxony","Full Time","","","","","2"
"Yes, every week","2008","Lower Saxony","Part Time","","","","","2"
"Yes, every week","2008","Lower Saxony","Not Working","","","","","2"
"Yes, every week","2008","Bremen","Full Time","","","","","2"
"Yes, every week","2008","Bremen","Part Time","","","","","2"
"Yes, every week","2008","Bremen","Not Working","","","","","2"
"Yes, every week","2008","North Rhine-Westphalia","Full Time","","","","","2"
"Yes, every week","2008","North Rhine-Westphalia","Part Time","","","","","2"
"Yes, every week","2008","North Rhine-Westphalia","Not Working","","","","","2"
"Yes, every week","2008","Hesse","Full Time","","","","","2"
"Yes, every week","2008","Hesse","Part Time","","","","","2"
"Yes, every week","2008","Hesse","Not Working","","","","","2"
"Yes, every week","2008","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"Yes, every week","2008","Baden-Württemberg","Full Time","","","","","2"
"Yes, every week","2008","Baden-Württemberg","Part Time","","","","","2"
"Yes, every week","2008","Baden-Württemberg","Not Working","","","","","2"
"Yes, every week","2008","Bavaria","Full Time","","","","","2"
"Yes, every week","2008","Bavaria","Part Time","","","","","2"
"Yes, every week","2008","Bavaria","Not Working","","","","","2"
"Yes, every week","2008","Berlin","Full Time","","","","","2"
"Yes, every week","2008","Berlin","Part Time","","","","","2"
"Yes, every week","2008","Berlin","Not Working","","","","","2"
"Yes, every week","2008","Brandenburg","Full Time","","","","","2"
"Yes, every week","2008","Brandenburg","Part Time","","","","","2"
"Yes, every week","2008","Saxony-Anhalt","Part Time","","","","","2"
"Yes, every week","2008","Saxony-Anhalt","Not Working","","","","","2"
"Yes, every week","2008","Thuringia","Full Time","","","","","2"
"Yes, every week","2008","Thuringia","Part Time","","","","","2"
"Yes, every week","2008","Thuringia","Not Working","","","","","2"
"Yes, every week","2008","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"Yes, every week","2008","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"No, never","2009","Baden-Württemberg","Not Working","6","","","","1"
"No, never","2009","Bavaria","Full Time","537","0.565995659226102","0.534789538138089","0.597201780314115","1"
"No, never","2009","Bavaria","Part Time","341","0.695362563314736","0.654979886135832","0.73574524049364","1"
"No, never","2009","Bavaria","Not Working","17","","","","1"
"No, never","2009","Berlin","Full Time","107","0.468711433544173","0.406097471365673","0.531325395722674","1"
"No, never","2009","Berlin","Part Time","71","0.625676902847147","0.541176030429829","0.710177775264464","1"
"No, never","2009","Berlin","Not Working","3","","","","1"
"No, never","2009","Brandenburg","Full Time","138","0.466355013088781","0.405599911586781","0.527110114590781","1"
"No, never","2009","Brandenburg","Part Time","66","0.50273514799388","0.406176097843742","0.599294198144018","1"
"No, never","2009","Brandenburg","Not Working","5","","","","1"
"No, never","2009","Mecklenburg-Western Pomerania","Full Time","94","0.518484907271755","0.442929341539412","0.594040473004098","1"
"No, never","2009","Mecklenburg-Western Pomerania","Part Time","43","0.656666676896966","0.541235830449699","0.772097523344233","1"
"No, never","2009","Mecklenburg-Western Pomerania","Not Working","2","","","","1"
"No, never","2009","Saxony","Full Time","275","0.519586420326824","0.476561532706812","0.562611307946836","1"
"No, never","2009","Saxony","Part Time","139","0.660267745213953","0.593449068848378","0.727086421579528","1"
"No, never","2009","Saxony","Not Working","10","","","","1"
"No, never","2009","Saxony-Anhalt","Full Time","156","0.583776749718424","0.528090059186854","0.639463440249994","1"
"No, never","2009","Saxony-Anhalt","Part Time","65","0.684964439543663","0.592993874395041","0.776935004692285","1"
"No, never","2009","Saxony-Anhalt","Not Working","1","","","","1"
"No, never","2009","Thuringia","Full Time","152","0.468722272803177","0.410684929903117","0.526759615703236","1"
"No, never","2009","Thuringia","Part Time","67","0.650553861795036","0.560631446053201","0.74047627753687","1"
"No, never","2009","Thuringia","Not Working","7","","","","1"
"No, never","2009","Hamburg","Not Working","2","","","","1"
"No, never","2009","Lower Saxony","Full Time","285","0.495764157430603","0.454017019112348","0.537511295748858","1"
"No, never","2009","Lower Saxony","Part Time","220","0.61315312454695","0.560922060037501","0.665384189056399","1"
"No, never","2009","Lower Saxony","Not Working","5","","","","1"
"No, never","2009","Bremen","Full Time","18","","","","1"
"No, never","2009","Bremen","Part Time","15","","","","1"
"No, never","2009","Bremen","Not Working","","","","","1"
"No, never","2009","North Rhine-Westphalia","Full Time","750","0.560985469522493","0.533756073557187","0.5882148654878","1"
"No, never","2009","North Rhine-Westphalia","Part Time","479","0.673276230149485","0.63840697298512","0.70814548731385","1"
"No, never","2009","Schleswig-Holstein","Full Time","85","0.545092587912087","0.466445186901867","0.623739988922307","1"
"No, never","2009","Schleswig-Holstein","Part Time","78","0.794281674811124","0.715054922703166","0.873508426919082","1"
"No, never","2009","Schleswig-Holstein","Not Working","3","","","","1"
"No, never","2009","Hamburg","Full Time","57","0.540215991182744","0.443020067066329","0.637411915299158","1"
"No, never","2009","Hamburg","Part Time","26","","","","1"
"No, never","2009","North Rhine-Westphalia","Not Working","16","","","","1"
"No, never","2009","Hesse","Full Time","226","0.52572737071224","0.479896300924789","0.571558440499691","1"
"No, never","2009","Hesse","Part Time","163","0.652378164966245","0.593464714068942","0.711291615863548","1"
"No, never","2009","Hesse","Not Working","11","","","","1"
"No, never","2009","Rhineland-Palatinate,Saarland","Full Time","198","0.517647302488676","0.46602989666892","0.569264708308431","1"
"No, never","2009","Rhineland-Palatinate,Saarland","Part Time","129","0.636602528739427","0.568745542588207","0.704459514890647","1"
"No, never","2009","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"No, never","2009","Baden-Württemberg","Full Time","534","0.656078985540475","0.623426951658864","0.688731019422086","1"
"No, never","2009","Baden-Württemberg","Part Time","268","0.670197770493879","0.622989956965349","0.71740558402241","1"
"Rarely","2009","Brandenburg","Not Working","","","","","5"
"Rarely","2009","Mecklenburg-Western Pomerania","Full Time","31","0.156107197825493","0.101222843991269","0.210991551659718","5"
"Rarely","2009","Mecklenburg-Western Pomerania","Part Time","11","","","","5"
"Rarely","2009","Mecklenburg-Western Pomerania","Not Working","","","","","5"
"Rarely","2009","Saxony","Full Time","125","0.257361528400416","0.21971336918383","0.295009687617003","5"
"Rarely","2009","Saxony","Part Time","21","","","","5"
"Rarely","2009","Saxony","Not Working","","","","","5"
"Rarely","2009","Saxony-Anhalt","Full Time","61","0.176477105194558","0.133409882340361","0.219544328048756","5"
"Rarely","2009","Saxony-Anhalt","Part Time","12","","","","5"
"Rarely","2009","Saxony-Anhalt","Not Working","1","","","","5"
"Rarely","2009","Thuringia","Full Time","61","0.20724624535995","0.160104961024859","0.25438752969504","5"
"Rarely","2009","Thuringia","Part Time","15","","","","5"
"Rarely","2009","Thuringia","Not Working","","","","","5"
"Rarely","2009","Schleswig-Holstein","Full Time","35","0.179857130356516","0.119197980786052","0.240516279926979","5"
"Rarely","2009","Schleswig-Holstein","Part Time","6","","","","5"
"Rarely","2009","Schleswig-Holstein","Not Working","","","","","5"
"Rarely","2009","Hamburg","Full Time","27","","","","5"
"Rarely","2009","Hamburg","Part Time","9","","","","5"
"Rarely","2009","Hamburg","Not Working","1","","","","5"
"Rarely","2009","Lower Saxony","Full Time","132","0.264212557120683","0.227397523227508","0.301027591013858","5"
"Rarely","2009","Lower Saxony","Part Time","56","0.195080127311154","0.152583183594622","0.237577071027687","5"
"Rarely","2009","Lower Saxony","Not Working","2","","","","5"
"Rarely","2009","Bremen","Full Time","7","","","","5"
"Rarely","2009","Bremen","Part Time","2","","","","5"
"Rarely","2009","Bremen","Not Working","","","","","5"
"Rarely","2009","North Rhine-Westphalia","Full Time","253","0.224526314812061","0.20163135368312","0.247421275941001","5"
"Rarely","2009","North Rhine-Westphalia","Part Time","88","0.128881273805371","0.103970382113366","0.153792165497376","5"
"Rarely","2009","North Rhine-Westphalia","Not Working","3","","","","5"
"Rarely","2009","Hesse","Full Time","120","0.247090422769724","0.207502288307906","0.286678557231542","5"
"Rarely","2009","Hesse","Part Time","40","0.156689607714985","0.111719383485476","0.201659831944494","5"
"Rarely","2009","Hesse","Not Working","1","","","","5"
"Rarely","2009","Rhineland-Palatinate,Saarland","Full Time","77","0.225124708762613","0.181980319173635","0.268269098351592","5"
"Rarely","2009","Rhineland-Palatinate,Saarland","Part Time","34","0.171861253347133","0.118636951157465","0.2250855555368","5"
"Rarely","2009","Rhineland-Palatinate,Saarland","Not Working","1","","","","5"
"Rarely","2009","Baden-Württemberg","Full Time","131","0.145043465088874","0.120837415448176","0.169249514729572","5"
"Rarely","2009","Baden-Württemberg","Part Time","51","0.137618126098129","0.103026320391223","0.172209931805035","5"
"Rarely","2009","Baden-Württemberg","Not Working","1","","","","5"
"Rarely","2009","Bavaria","Full Time","211","0.238100617479521","0.211283303663505","0.264917931295537","5"
"Rarely","2009","Bavaria","Part Time","75","0.156031665892101","0.124192090536563","0.187871241247638","5"
"Rarely","2009","Bavaria","Not Working","3","","","","5"
"Rarely","2009","Berlin","Full Time","66","0.22596389989505","0.173488794840744","0.278439004949356","5"
"Rarely","2009","Berlin","Part Time","23","","","","5"
"Rarely","2009","Berlin","Not Working","","","","","5"
"Rarely","2009","Brandenburg","Full Time","59","0.26430649504298","0.210603242730702","0.318009747355258","5"
"Rarely","2009","Brandenburg","Part Time","15","","","","5"
"Yes, every 2 weeks","2009","Bavaria","Part Time","39","0.076367624302439","0.0530651502919586","0.0996700983129194","3"
"Yes, every 2 weeks","2009","Bavaria","Not Working","1","","","","3"
"Yes, every 2 weeks","2009","Lower Saxony","Part Time","27","","","","3"
"Yes, every 2 weeks","2009","Baden-Württemberg","Full Time","60","0.0745340278765271","0.0564805723063331","0.0925874834467211","3"
"Yes, every 2 weeks","2009","Baden-Württemberg","Part Time","24","","","","3"
"Yes, every 2 weeks","2009","Baden-Württemberg","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Bavaria","Full Time","89","0.0839137555648207","0.0664567012682577","0.101370809861384","3"
"Yes, every 2 weeks","2009","Brandenburg","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Mecklenburg-Western Pomerania","Full Time","14","","","","3"
"Yes, every 2 weeks","2009","Mecklenburg-Western Pomerania","Part Time","3","","","","3"
"Yes, every 2 weeks","2009","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Saxony","Full Time","50","0.0943034091355013","0.0691360136248763","0.119470804646126","3"
"Yes, every 2 weeks","2009","Saxony","Part Time","19","","","","3"
"Yes, every 2 weeks","2009","Saxony","Not Working","2","","","","3"
"Yes, every 2 weeks","2009","Saxony-Anhalt","Full Time","40","0.131519513416887","0.093339157512306","0.169699869321467","3"
"Yes, every 2 weeks","2009","Saxony-Anhalt","Part Time","8","","","","3"
"Yes, every 2 weeks","2009","Saxony-Anhalt","Not Working","1","","","","3"
"Yes, every 2 weeks","2009","Thuringia","Full Time","25","","","","3"
"Yes, every 2 weeks","2009","Thuringia","Part Time","9","","","","3"
"Yes, every 2 weeks","2009","Thuringia","Not Working","1","","","","3"
"Yes, every 2 weeks","2009","Schleswig-Holstein","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Hamburg","Full Time","4","","","","3"
"Yes, every 2 weeks","2009","Hamburg","Part Time","4","","","","3"
"Yes, every 2 weeks","2009","Hamburg","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Lower Saxony","Full Time","49","0.0812576455830702","0.0584436539518188","0.104071637214322","3"
"Yes, every 2 weeks","2009","Lower Saxony","Not Working","2","","","","3"
"Yes, every 2 weeks","2009","Bremen","Full Time","2","","","","3"
"Yes, every 2 weeks","2009","Bremen","Part Time","5","","","","3"
"Yes, every 2 weeks","2009","Berlin","Full Time","26","","","","3"
"Yes, every 2 weeks","2009","Brandenburg","Full Time","25","","","","3"
"Yes, every 2 weeks","2009","Bremen","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Schleswig-Holstein","Full Time","16","","","","3"
"Yes, every 2 weeks","2009","Schleswig-Holstein","Part Time","7","","","","3"
"Yes, every 2 weeks","2009","Rhineland-Palatinate,Saarland","Part Time","15","","","","3"
"Yes, every 2 weeks","2009","North Rhine-Westphalia","Full Time","96","0.0674399779651614","0.0536799327637369","0.081200023166586","3"
"Yes, every 2 weeks","2009","North Rhine-Westphalia","Part Time","62","0.0951626149761227","0.0733466644289622","0.116978565523283","3"
"Yes, every 2 weeks","2009","North Rhine-Westphalia","Not Working","4","","","","3"
"Yes, every 2 weeks","2009","Hesse","Full Time","47","0.0878531099160435","0.061870867501386","0.113835352330701","3"
"Yes, every 2 weeks","2009","Hesse","Part Time","21","","","","3"
"Yes, every 2 weeks","2009","Hesse","Not Working","1","","","","3"
"Yes, every 2 weeks","2009","Rhineland-Palatinate,Saarland","Full Time","32","0.0792659547145021","0.0513593314783601","0.107172577950644","3"
"Yes, every 2 weeks","2009","Rhineland-Palatinate,Saarland","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Berlin","Part Time","10","","","","3"
"Yes, every 2 weeks","2009","Berlin","Not Working","","","","","3"
"Yes, every 2 weeks","2009","Brandenburg","Part Time","10","","","","3"
"Yes, every 3-4 weeks","2009","Brandenburg","Not Working","","","","","4"
"Yes, every 3-4 weeks","2009","Mecklenburg-Western Pomerania","Full Time","10","","","","4"
"Yes, every 3-4 weeks","2009","Mecklenburg-Western Pomerania","Part Time","4","","","","4"
"Yes, every 3-4 weeks","2009","Mecklenburg-Western Pomerania","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2009","Bavaria","Part Time","18","","","","4"
"Yes, every 3-4 weeks","2009","Bavaria","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2009","Berlin","Full Time","14","","","","4"
"Yes, every 3-4 weeks","2009","Berlin","Part Time","13","","","","4"
"Yes, every 3-4 weeks","2009","Berlin","Not Working","","","","","4"
"Yes, every 3-4 weeks","2009","Brandenburg","Full Time","21","","","","4"
"Yes, every 3-4 weeks","2009","Brandenburg","Part Time","5","","","","4"
"Yes, every 3-4 weeks","2009","Saxony","Full Time","30","0.0573405802654835","0.0373193085906655","0.0773618519403015","4"
"Yes, every 3-4 weeks","2009","Saxony","Part Time","8","","","","4"
"Yes, every 3-4 weeks","2009","Saxony","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2009","Schleswig-Holstein","Full Time","10","","","","4"
"Yes, every 3-4 weeks","2009","Schleswig-Holstein","Part Time","4","","","","4"
"Yes, every 3-4 weeks","2009","Schleswig-Holstein","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2009","Lower Saxony","Part Time","10","","","","4"
"Yes, every 3-4 weeks","2009","Lower Saxony","Not Working","","","","","4"
"Yes, every 3-4 weeks","2009","Bremen","Full Time","1","","","","4"
"Yes, every 3-4 weeks","2009","Bremen","Part Time","1","","","","4"
"Yes, every 3-4 weeks","2009","Bremen","Not Working","","","","","4"
"Yes, every 3-4 weeks","2009","North Rhine-Westphalia","Full Time","82","0.0589961700803988","0.0460681993897406","0.0719241407710571","4"
"Yes, every 3-4 weeks","2009","North Rhine-Westphalia","Part Time","29","","","","4"
"Yes, every 3-4 weeks","2009","North Rhine-Westphalia","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2009","Hesse","Full Time","28","","","","4"
"Yes, every 3-4 weeks","2009","Baden-Württemberg","Part Time","18","","","","4"
"Yes, every 3-4 weeks","2009","Baden-Württemberg","Not Working","2","","","","4"
"Yes, every 3-4 weeks","2009","Bavaria","Full Time","50","0.0413099159014157","0.0287798753759183","0.0538399564269131","4"
"Yes, every 3-4 weeks","2009","Saxony-Anhalt","Full Time","22","","","","4"
"Yes, every 3-4 weeks","2009","Saxony-Anhalt","Part Time","6","","","","4"
"Yes, every 3-4 weeks","2009","Saxony-Anhalt","Not Working","","","","","4"
"Yes, every 3-4 weeks","2009","Thuringia","Full Time","24","","","","4"
"Yes, every 3-4 weeks","2009","Thuringia","Part Time","7","","","","4"
"Yes, every 3-4 weeks","2009","Thuringia","Not Working","","","","","4"
"Yes, every 3-4 weeks","2009","Hamburg","Full Time","7","","","","4"
"Yes, every 3-4 weeks","2009","Hamburg","Part Time","1","","","","4"
"Yes, every 3-4 weeks","2009","Hamburg","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2009","Lower Saxony","Full Time","31","0.0618749004600002","0.0417580528488628","0.0819917480711375","4"
"Yes, every 3-4 weeks","2009","Hesse","Part Time","15","","","","4"
"Yes, every 3-4 weeks","2009","Hesse","Not Working","1","","","","4"
"Yes, every 3-4 weeks","2009","Rhineland-Palatinate,Saarland","Full Time","25","","","","4"
"Yes, every 3-4 weeks","2009","Rhineland-Palatinate,Saarland","Part Time","4","","","","4"
"Yes, every 3-4 weeks","2009","Baden-Württemberg","Full Time","44","0.071650103071319","0.0539218037878917","0.0893784023547464","4"
"Yes, every 3-4 weeks","2009","Rhineland-Palatinate,Saarland","Not Working","","","","","4"
"Yes, every week","2009","Schleswig-Holstein","Full Time","8","","","","2"
"Yes, every week","2009","Schleswig-Holstein","Part Time","5","","","","2"
"Yes, every week","2009","Schleswig-Holstein","Not Working","1","","","","2"
"Yes, every week","2009","Hamburg","Full Time","6","","","","2"
"Yes, every week","2009","Hamburg","Part Time","3","","","","2"
"Yes, every week","2009","Hamburg","Not Working","","","","","2"
"Yes, every week","2009","Lower Saxony","Full Time","54","0.0968907394056435","0.072191500296554","0.121589978514733","2"
"Yes, every week","2009","Brandenburg","Not Working","","","","","2"
"Yes, every week","2009","Mecklenburg-Western Pomerania","Full Time","19","","","","2"
"Yes, every week","2009","Mecklenburg-Western Pomerania","Part Time","4","","","","2"
"Yes, every week","2009","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Yes, every week","2009","Saxony","Full Time","38","0.071408061871775","0.0492327728723468","0.0935833508712032","2"
"Yes, every week","2009","Saxony","Part Time","6","","","","2"
"Yes, every week","2009","Saxony","Not Working","","","","","2"
"Yes, every week","2009","Saxony-Anhalt","Full Time","22","","","","2"
"Yes, every week","2009","Thuringia","Not Working","1","","","","2"
"Yes, every week","2009","Lower Saxony","Part Time","21","","","","2"
"Yes, every week","2009","Lower Saxony","Not Working","","","","","2"
"Yes, every week","2009","Bremen","Full Time","2","","","","2"
"Yes, every week","2009","Bremen","Part Time","3","","","","2"
"Yes, every week","2009","Bremen","Not Working","","","","","2"
"Yes, every week","2009","North Rhine-Westphalia","Full Time","95","0.0880520676198858","0.0725039594088962","0.103600175830875","2"
"Yes, every week","2009","North Rhine-Westphalia","Part Time","37","0.0464120786942713","0.030771544956587","0.0620526124319556","2"
"Yes, every week","2009","North Rhine-Westphalia","Not Working","1","","","","2"
"Yes, every week","2009","Hesse","Full Time","35","0.0772766746440784","0.0527676723790934","0.101785676909064","2"
"Yes, every week","2009","Hesse","Part Time","12","","","","2"
"Yes, every week","2009","Hesse","Not Working","","","","","2"
"Yes, every week","2009","Rhineland-Palatinate,Saarland","Full Time","28","","","","2"
"Yes, every week","2009","Bavaria","Part Time","26","","","","2"
"Yes, every week","2009","Bavaria","Not Working","2","","","","2"
"Yes, every week","2009","Berlin","Full Time","31","0.131455537013927","0.0890581933267058","0.173852880701147","2"
"Yes, every week","2009","Berlin","Part Time","9","","","","2"
"Yes, every week","2009","Berlin","Not Working","1","","","","2"
"Yes, every week","2009","Brandenburg","Full Time","16","","","","2"
"Yes, every week","2009","Brandenburg","Part Time","7","","","","2"
"Yes, every week","2009","Saxony-Anhalt","Part Time","7","","","","2"
"Yes, every week","2009","Saxony-Anhalt","Not Working","","","","","2"
"Yes, every week","2009","Thuringia","Full Time","22","","","","2"
"Yes, every week","2009","Thuringia","Part Time","10","","","","2"
"Yes, every week","2009","Baden-Württemberg","Full Time","44","0.0526934184228052","0.0373357147907336","0.0680511220548768","2"
"Yes, every week","2009","Baden-Württemberg","Part Time","20","","","","2"
"Yes, every week","2009","Rhineland-Palatinate,Saarland","Part Time","11","","","","2"
"Yes, every week","2009","Baden-Württemberg","Not Working","1","","","","2"
"Yes, every week","2009","Bavaria","Full Time","82","0.0706800518281406","0.0545432575676427","0.0868168460886385","2"
"Yes, every week","2009","Rhineland-Palatinate,Saarland","Not Working","1","","","","2"
"No, never","2010","North Rhine-Westphalia","Part Time","200","0.630008009828971","0.577996041336292","0.682019978321651","1"
"No, never","2010","North Rhine-Westphalia","Not Working","27","","","","1"
"No, never","2010","Hesse","Full Time","98","0.556440581511186","0.484263769180484","0.628617393841888","1"
"No, never","2010","Hesse","Part Time","76","0.529545413862356","0.446569670902726","0.612521156821987","1"
"No, never","2010","Hesse","Not Working","8","","","","1"
"No, never","2010","Rhineland-Palatinate,Saarland","Full Time","82","0.574370937536413","0.494169245858875","0.654572629213951","1"
"No, never","2010","Rhineland-Palatinate,Saarland","Part Time","57","0.61479112868104","0.515349984305777","0.714232273056303","1"
"No, never","2010","Rhineland-Palatinate,Saarland","Not Working","10","","","","1"
"No, never","2010","Baden-Württemberg","Full Time","207","0.560999723832742","0.510637210476543","0.611362237188942","1"
"No, never","2010","Baden-Württemberg","Part Time","156","0.65849085135735","0.597989073939689","0.718992628775011","1"
"No, never","2010","Baden-Württemberg","Not Working","13","","","","1"
"No, never","2010","Bavaria","Full Time","233","0.594707588386748","0.547586421152906","0.64182875562059","1"
"No, never","2010","Bavaria","Part Time","212","0.679129736531308","0.628611023526486","0.729648449536131","1"
"No, never","2010","Bavaria","Not Working","27","","","","1"
"No, never","2010","Berlin","Full Time","33","0.50047613718688","0.388796875064614","0.612155399309146","1"
"No, never","2010","Berlin","Part Time","30","0.675764055364637","0.549744402382985","0.801783708346289","1"
"No, never","2010","Berlin","Not Working","7","","","","1"
"No, never","2010","Brandenburg","Full Time","31","0.41403435920497","0.301810164350782","0.526258554059158","1"
"No, never","2010","Brandenburg","Part Time","31","0.603426713224186","0.472952344121196","0.733901082327176","1"
"No, never","2010","Brandenburg","Not Working","8","","","","1"
"No, never","2010","Mecklenburg-Western Pomerania","Full Time","27","","","","1"
"No, never","2010","Mecklenburg-Western Pomerania","Part Time","19","","","","1"
"No, never","2010","Mecklenburg-Western Pomerania","Not Working","4","","","","1"
"No, never","2010","Saxony","Full Time","66","0.43117452038002","0.352183871268698","0.510165169491343","1"
"No, never","2010","Saxony","Part Time","61","0.715226848795546","0.622501426503411","0.807952271087682","1"
"No, never","2010","Saxony","Not Working","7","","","","1"
"No, never","2010","Saxony-Anhalt","Full Time","35","0.628460556585571","0.505160419020533","0.75176069415061","1"
"No, never","2010","Saxony-Anhalt","Part Time","33","0.652514222488723","0.52052860857639","0.784499836401055","1"
"No, never","2010","Saxony-Anhalt","Not Working","6","","","","1"
"No, never","2010","Thuringia","Full Time","48","0.557218390938126","0.450358050649293","0.664078731226958","1"
"No, never","2010","Thuringia","Part Time","31","0.595190800500135","0.464271250808498","0.726110350191773","1"
"No, never","2010","Thuringia","Not Working","5","","","","1"
"No, never","2010","Bremen","Full Time","2","","","","1"
"No, never","2010","Bremen","Part Time","10","","","","1"
"No, never","2010","Bremen","Not Working","2","","","","1"
"No, never","2010","North Rhine-Westphalia","Full Time","282","0.526802312496594","0.484652188984329","0.56895243600886","1"
"No, never","2010","Hamburg","Not Working","4","","","","1"
"No, never","2010","Lower Saxony","Full Time","100","0.412570839051953","0.346918798283407","0.478222879820499","1"
"No, never","2010","Lower Saxony","Part Time","108","0.540960383948158","0.471374236561162","0.610546531335153","1"
"No, never","2010","Lower Saxony","Not Working","19","","","","1"
"No, never","2010","Schleswig-Holstein","Full Time","52","0.573479202401161","0.474546148074509","0.672412256727812","1"
"No, never","2010","Schleswig-Holstein","Not Working","7","","","","1"
"No, never","2010","Hamburg","Full Time","16","","","","1"
"No, never","2010","Schleswig-Holstein","Part Time","36","0.570868758326908","0.452353601809055","0.68938391484476","1"
"No, never","2010","Hamburg","Part Time","21","","","","1"
"Rarely","2010","Schleswig-Holstein","Part Time","7","","","","5"
"Rarely","2010","Schleswig-Holstein","Not Working","","","","","5"
"Rarely","2010","Hamburg","Full Time","5","","","","5"
"Rarely","2010","Rhineland-Palatinate,Saarland","Part Time","9","","","","5"
"Rarely","2010","Rhineland-Palatinate,Saarland","Not Working","2","","","","5"
"Rarely","2010","Baden-Württemberg","Full Time","90","0.219660354440059","0.177644678851307","0.261676030028811","5"
"Rarely","2010","Baden-Württemberg","Part Time","26","","","","5"
"Rarely","2010","Brandenburg","Not Working","","","","","5"
"Rarely","2010","Mecklenburg-Western Pomerania","Full Time","9","","","","5"
"Rarely","2010","Mecklenburg-Western Pomerania","Part Time","7","","","","5"
"Rarely","2010","Mecklenburg-Western Pomerania","Not Working","1","","","","5"
"Rarely","2010","Saxony","Full Time","42","0.247201498470364","0.178395779092889","0.31600721784784","5"
"Rarely","2010","Saxony","Part Time","14","","","","5"
"Rarely","2010","Saxony","Not Working","3","","","","5"
"Rarely","2010","Saxony-Anhalt","Full Time","9","","","","5"
"Rarely","2010","Saxony-Anhalt","Part Time","9","","","","5"
"Rarely","2010","Schleswig-Holstein","Full Time","18","","","","5"
"Rarely","2010","Thuringia","Full Time","19","","","","5"
"Rarely","2010","Hamburg","Part Time","5","","","","5"
"Rarely","2010","Hamburg","Not Working","","","","","5"
"Rarely","2010","Lower Saxony","Full Time","61","0.302766702222103","0.241494381405635","0.36403902303857","5"
"Rarely","2010","Lower Saxony","Part Time","34","0.187863416242972","0.13331895921113","0.242407873274814","5"
"Rarely","2010","Lower Saxony","Not Working","2","","","","5"
"Rarely","2010","Baden-Württemberg","Not Working","2","","","","5"
"Rarely","2010","Saxony-Anhalt","Not Working","2","","","","5"
"Rarely","2010","Bremen","Full Time","5","","","","5"
"Rarely","2010","Bremen","Part Time","3","","","","5"
"Rarely","2010","Bremen","Not Working","1","","","","5"
"Rarely","2010","North Rhine-Westphalia","Full Time","118","0.218246555217679","0.183375723258981","0.253117387176378","5"
"Rarely","2010","North Rhine-Westphalia","Part Time","53","0.157512291134072","0.118268305750443","0.196756276517701","5"
"Rarely","2010","North Rhine-Westphalia","Not Working","2","","","","5"
"Rarely","2010","Hesse","Full Time","38","0.208809552932839","0.149758438763206","0.267860667102473","5"
"Rarely","2010","Hesse","Part Time","27","","","","5"
"Rarely","2010","Hesse","Not Working","1","","","","5"
"Rarely","2010","Rhineland-Palatinate,Saarland","Full Time","18","","","","5"
"Rarely","2010","Thuringia","Part Time","13","","","","5"
"Rarely","2010","Thuringia","Not Working","","","","","5"
"Rarely","2010","Bavaria","Full Time","83","0.192685741900769","0.154830487893141","0.230540995908398","5"
"Rarely","2010","Bavaria","Part Time","46","0.124761483294518","0.0890000724047423","0.160522894184293","5"
"Rarely","2010","Bavaria","Not Working","4","","","","5"
"Rarely","2010","Berlin","Full Time","23","","","","5"
"Rarely","2010","Berlin","Part Time","14","","","","5"
"Rarely","2010","Berlin","Not Working","6","","","","5"
"Rarely","2010","Brandenburg","Full Time","7","","","","5"
"Rarely","2010","Brandenburg","Part Time","11","","","","5"
"Yes, every 2 weeks","2010","Baden-Württemberg","Not Working","2","","","","3"
"Yes, every 2 weeks","2010","Bavaria","Full Time","37","0.0772090160804824","0.0515898054761049","0.10282822668486","3"
"Yes, every 2 weeks","2010","Saxony-Anhalt","Not Working","1","","","","3"
"Yes, every 2 weeks","2010","Thuringia","Full Time","6","","","","3"
"Yes, every 2 weeks","2010","Thuringia","Part Time","3","","","","3"
"Yes, every 2 weeks","2010","Saxony-Anhalt","Full Time","6","","","","3"
"Yes, every 2 weeks","2010","Saxony-Anhalt","Part Time","4","","","","3"
"Yes, every 2 weeks","2010","Thuringia","Not Working","","","","","3"
"Yes, every 2 weeks","2010","Bavaria","Part Time","34","0.0803207333966159","0.0509074708378862","0.109733995955346","3"
"Yes, every 2 weeks","2010","Bavaria","Not Working","2","","","","3"
